Date,ASML,ADI,VIX,AvgVIX,zscore
2022-01-31,648.6134643554688,152.28564453125,24.829999923706055,23.18100004196167,2.196949807337142
2022-02-01,652.7127075195312,153.58587646484375,21.959999084472656,23.448999977111818,2.159885770045026
2022-02-02,657.7603149414062,156.8736572265625,22.09000015258789,23.707999992370606,1.9477794467494363
2022-02-03,618.6634521484375,150.47462463378906,24.350000381469727,23.939000034332274,1.708928416349662
2022-02-04,625.2528686523438,149.55514526367188,23.219999313354492,24.119499969482423,1.946368779792101
2022-02-07,622.5903930664062,149.3601531982422,22.860000610351562,24.324499988555907,1.9063402449449054
2022-02-08,625.8850708007812,151.50552368164062,21.440000534057617,24.426500034332275,1.7679564354345039
2022-02-09,651.6495971679688,156.22354125976562,19.959999084472656,24.503999996185303,1.875902360080646
2022-02-10,629.151123046875,150.14955139160156,23.90999984741211,24.818499946594237,1.974489582478376
2022-02-11,601.7201538085938,142.93324279785156,27.360000610351562,25.171000003814697,2.076006028787792
2022-02-14,601.4039916992188,143.0075225830078,28.329999923706055,25.62799997329712,2.061636737208442
2022-02-15,628.7009887695312,150.49319458007812,25.700000762939453,25.773499965667725,1.9305537799440908
2022-02-16,635.8363647460938,156.34423828125,24.290000915527344,25.795499992370605,1.5119525363331896
2022-02-17,622.973388671875,148.99789428710938,28.110000610351562,25.92150001525879,1.950618611454804
2022-02-18,620.4833374023438,148.93289184570312,27.75,25.866499996185304,1.9015997034771244
2022-02-22,613.2423095703125,149.4158935546875,28.809999465942383,25.811999988555907,1.6927298274206588
2022-02-23,605.062744140625,145.33868408203125,31.020000457763672,25.805000019073486,1.9130219756931508
2022-02-24,629.1128540039062,149.12779235839844,30.31999969482422,25.723000049591064,2.074476983654621
2022-02-25,638.9589233398438,151.30230712890625,27.59000015258789,25.57800006866455,2.079065532477606
2022-02-28,638.3746948242188,149.59437561035156,30.149999618530273,25.70250005722046,2.2346183286096597
2022-03-01,607.438232421875,146.47726440429688,33.31999969482422,26.127000045776366,1.8535369975439482
2022-03-02,627.7049560546875,149.15577697753906,30.739999771118164,26.566000080108644,2.0403721634448693
2022-03-03,604.1624755859375,148.65179443359375,30.479999542236328,26.985500049591064,1.5660027735823292
2022-03-04,569.2320556640625,146.38392639160156,31.979999542236328,27.367000007629393,1.012193560212938
2022-03-07,550.095458984375,136.51925659179688,36.45000076293945,28.028500080108643,1.559733173432423
2022-03-08,548.8501586914062,138.60977172851562,35.130001068115234,28.642000102996825,1.3256930546132957
2022-03-09,595.1114501953125,143.3694610595703,32.45000076293945,29.192500114440918,1.8858302553845152
2022-03-10,574.7391967773438,140.51364135742188,30.229999542236328,29.706000137329102,1.714144540022241
2022-03-11,561.1194458007812,137.75115966796875,30.75,30.048000144958497,1.6835729594128817
2022-03-14,553.1698608398438,135.91262817382812,31.770000457763672,30.268500137329102,1.6880455712616513
2022-03-15,571.511474609375,140.84962463378906,29.829999923706055,30.3435001373291,1.6091293756912395
2022-03-16,623.1649169921875,147.98915100097656,26.670000076293945,30.392000102996825,2.0544372680872085
2022-03-17,626.4884033203125,149.30508422851562,25.670000076293945,30.461000061035158,1.9985535537784274
2022-03-18,651.1610107421875,152.54354858398438,23.8700008392334,30.249000072479248,2.228210856047089
2022-03-21,654.082275390625,153.26214599609375,23.530000686645508,30.038000106811523,2.2223250010995432
2022-03-22,659.6661987304688,153.7754669189453,22.940000534057617,29.744500160217285,2.2959750275953774
2022-03-23,637.2733154296875,148.5211639404297,23.56999969482422,29.37200012207031,2.316016469358061
2022-03-24,661.3901977539062,153.95278930664062,21.670000076293945,28.9395001411438,2.3168548246376797
2022-03-25,658.3444213867188,154.5780792236328,20.809999465942383,28.600500106811523,2.187337955270514
2022-03-28,665.4992065429688,156.09933471679688,19.6299991607666,28.07450008392334,2.1964838941857328
2022-03-29,679.2049560546875,158.82447814941406,18.899999618530273,27.353500080108642,2.2326549790551855
2022-03-30,655.6627197265625,155.3713836669922,19.329999923706055,26.78300008773804,2.0493445296689115
2022-03-31,639.734619140625,154.1581268310547,20.559999465942383,26.28700008392334,1.8144879440624504
2022-04-01,639.5430908203125,154.3261260986328,19.6299991607666,25.669500064849853,1.7936439248173481
2022-04-04,652.090087890625,153.5234832763672,18.56999969482422,24.77550001144409,2.152182564594243
2022-04-05,619.1712036132812,149.30508422851562,21.030000686645508,24.070499992370607,1.8356562847300668
2022-04-06,601.9786987304688,149.58505249023438,22.100000381469727,23.55299997329712,1.4252819802377392
2022-04-07,598.904296875,150.4903106689453,21.549999237060547,23.11899995803833,1.2674972393840127
2022-04-08,585.140869140625,148.14784240722656,21.15999984741211,22.639499950408936,1.1922751624592958
2022-04-11,572.5076293945312,144.55470275878906,24.3700008392334,22.26949996948242,1.265644758235175
2022-04-12,568.9254150390625,145.1240234375,24.260000228881836,21.99099998474121,1.129709287990077
2022-04-13,586.8936767578125,147.56919860839844,21.81999969482422,21.748499965667726,1.2884040541583828
2022-04-14,572.6322631835938,146.05731201171875,22.700000762939453,21.6,1.1201240008069648
2022-04-18,580.0167846679688,149.6410675048828,22.170000076293945,21.51499996185303,0.9308323102972746
2022-04-19,591.0983276367188,151.48899841308594,21.3700008392334,21.40699996948242,0.9951564586952698
2022-04-20,607.1506958007812,150.6116485595703,20.31999969482422,21.27599992752075,1.4391054972916717
2022-04-21,593.8087768554688,148.11984252929688,22.68000030517578,21.23149995803833,1.3880055813334147
2022-04-22,581.9609375,144.89071655273438,28.209999084472656,21.558499908447267,1.4429347440637021
2022-04-25,574.4998168945312,148.31582641601562,27.020000457763672,21.86899995803833,0.9388028209861283
