Date,WFC,AMAT,VIX,AvgVIX,zscore
2020-05-05,22.550886154174805,46.24605178833008,33.61000061035156,38.86450004577637,-0.30455211430180024
2020-05-06,21.942564010620117,47.808101654052734,34.119998931884766,38.235499954223634,-0.42540202215994527
2020-05-07,22.056209564208984,48.51811981201172,31.440000534057617,37.64000005722046,-0.40935640682984203
2020-05-08,22.23105239868164,50.9416618347168,27.979999542236328,36.95550012588501,-0.39334880520739507
2020-05-11,21.66282081604004,51.13100814819336,27.56999969482422,36.275500202178954,-0.4979562767999271
2020-05-12,21.01590919494629,49.54055404663086,33.040000915527344,36.03950033187866,-0.6052741291781968
2020-05-13,19.695859909057617,48.745338439941406,35.279998779296875,35.76150026321411,-0.8402340588552466
2020-05-14,21.03339385986328,51.52861022949219,32.61000061035156,35.38650026321411,-0.6150541426151348
2020-05-15,20.421445846557617,49.26601791381836,31.889999389648438,35.07350015640259,-0.7116294883064378
2020-05-18,22.21356964111328,51.462345123291016,29.299999237060547,34.34700002670288,-0.3999237965916733
2020-05-19,20.937225341796875,52.5131721496582,30.530000686645508,33.60300006866455,-0.6389678857504643
2020-05-20,21.435529708862305,54.062435150146484,27.989999771118164,32.90350008010864,-0.5584162218088076
2020-05-21,21.383075714111328,52.2945671081543,29.530000686645508,32.31100006103516,-0.5564333351028024
2020-05-22,21.129552841186523,51.69577407836914,28.15999984741211,31.92250003814697,-0.5986506383233923
2020-05-26,22.956647872924805,52.408626556396484,28.010000228881836,31.658500003814698,-0.27091166488619034
2020-05-27,24.43404769897461,53.60620880126953,27.6200008392334,31.361000061035156,-0.009949592411820432
2020-05-28,23.795883178710938,51.961910247802734,28.59000015258789,31.229000091552734,-0.11532513570418285
2020-05-29,23.14022445678711,53.3971061706543,27.510000228881836,30.89700002670288,-0.24395953917106325
2020-06-01,23.68223762512207,52.93138885498047,28.229999542236328,30.449000072479247,-0.14231997902938628
2020-06-02,23.953243255615234,53.02642059326172,26.84000015258789,29.992500019073486,-0.0936380048537688
2020-06-03,25.20335578918457,54.94637680053711,25.65999984741211,29.594999980926513,0.1212664075160272
2020-06-04,26.41849708557129,55.250511169433594,25.809999465942383,29.179500007629393,0.3403429386570715
2020-06-05,27.686100006103516,57.20846939086914,24.520000457763672,28.8335000038147,0.5581814650745635
2020-06-08,29.128538131713867,56.93284225463867,25.809999465942383,28.725,0.8223876506628448
2020-06-09,28.525341033935547,56.82829666137695,27.56999969482422,28.725,0.7133352143023567
2020-06-10,25.972652435302734,56.89482498168945,27.56999969482422,28.451499938964844,0.2485147338485265
2020-06-11,23.419981002807617,52.66524887084961,40.790000915527344,28.727000045776368,-0.18829481336492895
2020-06-12,24.451536178588867,53.748783111572266,36.09000015258789,28.901000022888184,-0.007697568796355061
2020-06-15,24.661346435546875,54.224021911621094,34.400001525878906,29.026500129699706,0.02737300041066503
2020-06-16,24.932355880737305,55.64020538330078,33.66999816894531,29.245000076293945,0.06744261740804613
2020-06-17,23.996952056884766,57.02789306640625,33.470001220703125,29.392000102996825,-0.11177347286577251
2020-06-18,24.08437156677246,57.38906478881836,32.939998626708984,29.639500045776366,-0.098224664181732
2020-06-19,24.128080368041992,57.930824279785156,35.119998931884766,29.91899995803833,-0.09380505079922763
2020-06-22,23.909530639648438,58.23497772216797,31.770000457763672,30.09949998855591,-0.13554664146396983
2020-06-23,23.80461883544922,57.8262825012207,31.3700008392334,30.267500019073488,-0.15196783728833674
2020-06-24,22.83425521850586,56.9993782043457,33.84000015258789,30.57849998474121,-0.3231061344809774
2020-06-25,23.927017211914062,57.00887680053711,32.220001220703125,30.760000038146973,-0.12437209134251045
2020-06-26,22.152376174926758,55.488136291503906,34.72999954223633,31.121000003814697,-0.4373016949667101
2020-06-29,22.467092514038086,56.13445281982422,31.780000686645508,31.298500061035156,-0.3842618591853062
2020-06-30,22.379669189453125,57.455596923828125,30.43000030517578,31.47800006866455,-0.4087789682850633
2020-07-01,21.93382453918457,56.72373962402344,28.6200008392334,31.626000118255615,-0.4851160808799216
2020-07-02,22.152376174926758,57.97835159301758,27.68000030517578,31.719500160217287,-0.4535362812184677
2020-07-06,22.283504486083984,60.316490173339844,27.940000534057617,31.890500164031984,-0.4449244789484674
2020-07-07,21.383075714111328,59.09989547729492,29.43000030517578,32.07150020599365,-0.60079965568287
2020-07-08,21.46175193786621,59.66067886352539,28.079999923706055,32.097000217437746,-0.5901427696514392
2020-07-09,21.01590919494629,60.345008850097656,29.260000228881836,32.18150024414062,-0.6757121564859065
2020-07-10,22.26601791381836,59.489593505859375,27.290000915527344,31.506500244140625,-0.4427148183091869
2020-07-13,22.21356964111328,58.46308898925781,32.189998626708984,31.31150016784668,-0.44556409927932306
2020-07-14,21.199493408203125,59.44207000732422,29.520000457763672,31.067500114440918,-0.6364278230534349
2020-07-15,22.161117553710938,59.02385711669922,27.760000228881836,30.772000217437743,-0.45876206085120314
2020-07-16,22.25728416442871,59.251976013183594,28.0,30.49850015640259,-0.44275455593225554
2020-07-17,21.811431884765625,59.21395492553711,25.68000030517578,30.13550024032593,-0.5236164178949152
2020-07-20,21.47923469543457,60.57312774658203,24.459999084472656,29.602500247955323,-0.5929108691382058
2020-07-21,22.90419578552246,60.6491584777832,24.84000015258789,29.256000232696532,-0.3341766980201741
2020-07-22,22.956647872924805,61.038856506347656,24.31999969482422,28.903500175476076,-0.3271751584121594
2020-07-23,23.035322189331055,60.47808074951172,26.079999923706055,28.515500164031984,-0.3092067822604136
2020-07-24,22.956647872924805,57.61716842651367,25.84000015258789,28.19650011062622,-0.3048679746819372
2020-07-27,22.283504486083984,59.8887825012207,24.739999771118164,27.697000122070314,-0.4421361027428697
2020-07-28,22.3184757232666,59.21395492553711,25.440000534057617,27.380000114440918,-0.43137467522093875
2020-07-29,22.537025451660156,60.11689758300781,24.100000381469727,27.063500118255615,-0.39750256706050935
2020-07-30,21.549175262451172,61.22893142700195,24.760000228881836,26.870500087738037,-0.5844626500221263
2020-07-31,21.208232879638672,61.14339828491211,24.459999084472656,26.70950002670288,-0.6459294880394438
2020-08-03,21.23446273803711,61.78970718383789,24.280000686645508,26.526500034332276,-0.645371249466303
2020-08-04,21.173261642456055,61.637638092041016,23.760000228881836,26.243000030517578,-0.6555136006108031
2020-08-05,21.330615997314453,61.65664291381836,22.989999771118164,25.988500022888182,-0.6270114938101853
2020-08-06,21.277952194213867,60.45906448364258,22.649999618530273,25.657999992370605,-0.6287846934133116
2020-08-07,22.006532669067383,60.42104721069336,22.209999084472656,25.403999900817873,-0.4959930148055315
2020-08-10,21.681739807128906,62.008323669433594,22.1299991607666,24.90099992752075,-0.5654275535795603
2020-08-11,22.225982666015625,61.26695251464844,24.030000686645508,24.626499938964844,-0.46158528271158883
2020-08-12,22.111867904663086,63.20591354370117,22.280000686645508,24.352499961853027,-0.49498588028164653
2020-08-13,21.96263885498047,61.846736907958984,22.1299991607666,24.058999919891356,-0.5132727765940941
2020-08-14,22.208425521850586,64.27045440673828,22.049999237060547,23.877499866485596,-0.48436017113891255
2020-08-17,21.479846954345703,63.624114990234375,21.350000381469727,23.72199993133545,-0.6126899416678114
2020-08-18,21.102394104003906,63.13936996459961,21.510000228881836,23.555499935150145,-0.6781961853520435
2020-08-19,21.128726959228516,62.81513977050781,22.540000915527344,23.466499996185302,-0.6712919250548965
2020-08-20,20.84783172607422,60.831607818603516,22.719999313354492,23.298499965667723,-0.70946122741429
2020-08-21,20.751272201538086,59.38209533691406,22.540000915527344,23.133500003814696,-0.7175775186470111
2020-08-24,21.49740219116211,60.7839241027832,22.3700008392334,23.01500005722046,-0.5909800818985074
2020-08-25,21.602739334106445,61.07954788208008,22.030000686645508,22.844500064849854,-0.573744355820597
2020-08-26,21.102394104003906,60.80299758911133,23.270000457763672,22.803000068664552,-0.662964555049622
2020-08-27,21.585186004638672,59.153221130371094,24.469999313354492,22.788500022888183,-0.5643792696779883
2020-08-28,21.67296600341797,60.14500045776367,22.959999084472656,22.713500022888184,-0.5548760325965241
2020-08-31,21.198945999145508,58.7431755065918,26.40999984741211,22.819999980926514,-0.6319710698835255
2020-09-01,21.111167907714844,59.019718170166016,26.1200008392334,22.938000011444093,-0.6497425955241161
2020-09-02,21.567626953125,62.06178665161133,26.56999969482422,23.117000007629393,-0.586535581619188
2020-09-03,21.52373695373535,58.60967254638672,33.599998474121094,23.664499950408935,-0.5720145370105236
2020-09-04,21.760746002197266,58.13284683227539,30.75,24.091499996185302,-0.5257891038606086
2020-09-08,21.04094696044922,53.050048828125,31.459999084472656,24.557999992370604,-0.6235988690927315
2020-09-09,20.92683219909668,52.639984130859375,28.809999465942383,24.79699993133545,-0.6416853447319133
2020-09-10,21.023387908935547,52.56368637084961,29.709999084472656,25.168499851226805,-0.6236224557823373
2020-09-11,21.304292678833008,52.44926071166992,26.8700008392334,25.405499935150146,-0.5717740975921525
2020-09-14,21.77829360961914,53.841548919677734,25.850000381469727,25.595499992370605,-0.49462035679524824
2020-09-15,21.83974838256836,54.54723358154297,25.59000015258789,25.807499980926515,-0.48804107041706074
2020-09-16,22.568321228027344,53.8510856628418,26.040000915527344,26.03400001525879,-0.35096019543073675
2020-09-17,22.04163932800293,53.72711944580078,26.459999084472656,26.229999923706053,-0.4459663277310454
2020-09-18,22.05919647216797,53.545921325683594,25.829999923706055,26.385499954223633,-0.4415910266755042
2020-09-21,21.102394104003906,54.66167068481445,27.780000686645508,26.64749994277954,-0.6229270927195809
2020-09-22,20.760047912597656,55.205238342285156,26.860000610351562,26.87199993133545,-0.6887506410852322
2020-09-23,20.040250778198242,54.59490966796875,28.579999923706055,27.199499893188477,-0.8157176542787306
2020-09-24,20.47037696838379,55.10987854003906,28.510000228881836,27.461499881744384,-0.7408260824276229
2020-09-25,20.751272201538086,55.52946472167969,26.3799991607666,27.55699987411499,-0.6924608695037959
2020-09-28,20.90927505493164,56.60706329345703,26.190000534057617,27.71849994659424,-0.6707421310733583
2020-09-29,20.417707443237305,56.88361358642578,26.270000457763672,27.711499977111817,-0.7619713568458039
2020-09-30,20.63715934753418,56.69287872314453,26.3700008392334,27.723999977111816,-0.7208050572228254
2020-10-01,20.681041717529297,57.83722686767578,26.700000762939453,27.73050003051758,-0.720282354716677
2020-10-02,21.058504104614258,55.5103874206543,27.6299991607666,27.432000064849852,-0.6364446715990293
2020-10-05,21.46229362487793,57.78955078125,27.959999084472656,27.292500019073486,-0.5778456858911875
2020-10-06,21.22528839111328,57.59882736206055,29.479999542236328,27.19350004196167,-0.6197184383249256
2020-10-07,21.77829360961914,58.28543472290039,28.059999465942383,27.15600004196167,-0.5235916057155827
2020-10-08,22.208425521850586,59.6967887878418,26.360000610351562,26.988500118255615,-0.45454284211859075
2020-10-09,22.208425521850586,60.35479736328125,25.0,26.895000076293947,-0.4588326306223697
2020-10-12,22.5419921875,61.68033981323242,25.06999969482422,26.85600004196167,-0.4067916430782348
2020-10-13,21.71685218811035,61.68986129760742,26.06999969482422,26.880000019073485,-0.5569637187394435
2020-10-14,20.4089298248291,61.01279830932617,26.399999618530273,26.897999954223632,-0.7904877891474326
2020-10-15,20.145587921142578,60.56458282470703,26.969999313354492,26.923499965667723,-0.8354730445748989
2020-10-16,20.066587448120117,60.0782470703125,27.40999984741211,27.002499961853026,-0.8466742684448353
2020-10-19,19.785688400268555,59.172306060791016,29.18000030517578,27.07249994277954,-0.8918694577738255
2020-10-20,20.022695541381836,59.372562408447266,29.350000381469727,27.196999931335448,-0.8500585068555008
2020-10-21,19.926136016845703,59.22952651977539,28.649999618530273,27.20049991607666,-0.8666921768555735
2020-10-22,20.4089298248291,58.83853530883789,28.110000610351562,27.180499935150145,-0.7763130066722076
2020-10-23,20.43526268005371,58.12331771850586,27.549999237060547,27.238999938964845,-0.7668597625166153
2020-10-26,19.926136016845703,56.75009536743164,32.459999084472656,27.552499866485597,-0.8505278962515825
2020-10-27,19.153667449951172,56.10163879394531,33.349998474121094,27.906499767303465,-0.9868283613360942
2020-10-28,18.59187889099121,54.66167068481445,40.279998779296875,28.60199966430664,-1.079641642180326
2020-10-29,18.556766510009766,56.740570068359375,37.59000015258789,29.146499633789062,-1.0995823828486904
2020-10-30,18.828886032104492,56.48309326171875,38.02000045776367,29.665999698638917,-1.0483996420515844
2020-11-02,19.223892211914062,57.53207778930664,37.130001068115234,30.124499797821045,-0.983378560382461
2020-11-03,19.390674591064453,58.962501525878906,35.54999923706055,30.427999782562257,-0.9623628358519771
2020-11-04,19.206336975097656,61.851985931396484,29.56999969482422,30.50349979400635,-1.0147352155047784
2020-11-05,19.691347122192383,66.7059326171875,27.579999923706055,30.56449975967407,-0.9581464357267117
2020-11-06,19.320974349975586,67.25901794433594,24.860000610351562,30.55749979019165,-1.0291306468040078
2020-11-09,21.358015060424805,67.99332427978516,25.75,30.59149980545044,-0.6633380850761317
2020-11-10,21.331554412841797,66.1718978881836,24.799999237060547,30.527999782562254,-0.65627730620968
2020-11-11,21.331554412841797,67.85980224609375,23.450000762939453,30.380499839782715,-0.6672813462485288
2020-11-12,20.996461868286133,66.56288146972656,25.350000381469727,30.299499893188475,-0.7197865173896968
2020-11-13,21.22573471069336,69.43328094482422,23.100000381469727,30.083999919891358,-0.6967901938937602
2020-11-16,21.957658767700195,71.02584075927734,22.450000762939453,29.74749994277954,-0.5740205521324843
2020-11-17,22.08112144470215,70.92095184326172,22.709999084472656,29.415499877929687,-0.5508763345676161
2020-11-18,22.098752975463867,72.41300201416016,23.84000015258789,29.174999904632568,-0.5573959930568633
2020-11-19,23.068769454956055,73.88591003417969,23.110000610351562,28.924999904632568,-0.3905323719981488
2020-11-20,22.4691219329834,73.3790283203125,23.700000762939453,28.732499980926512,-0.4963160970651126
2020-11-23,23.192224502563477,76.9944076538086,22.65999984741211,28.242500019073486,-0.38833873534159913
2020-11-24,25.229265213012695,79.33771514892578,21.639999389648438,27.657000064849854,-0.03303581605143933
2020-11-25,25.211627960205078,77.60655975341797,21.25,26.70550012588501,-0.0249583877663208
2020-11-27,25.09698486328125,79.06034851074219,20.84000015258789,25.86800012588501,-0.055292092415795385
2020-11-30,24.11815071105957,78.88819885253906,20.56999969482422,24.995500087738037,-0.23223992980826988
2020-12-01,24.74424934387207,80.60022735595703,20.770000457763672,24.17750005722046,-0.1295009758359836
2020-12-02,25.458541870117188,81.57581329345703,21.170000076293945,23.458500099182128,-0.005916604618017733
2020-12-03,25.714269638061523,82.35054016113281,21.280000686645508,23.044000148773193,0.035554840183397586
2020-12-04,26.058185577392578,84.9712142944336,20.790000915527344,22.704500198364258,0.08103515695642989
2020-12-07,25.87299919128418,85.2581558227539,21.299999237060547,22.526500129699706,0.04547525757419794
2020-12-08,25.520265579223633,85.84159851074219,20.68000030517578,22.273000144958495,-0.02249793636587207
2020-12-09,25.617265701293945,83.99564361572266,22.270000457763672,22.146500205993654,0.007182815387152916
2020-12-10,26.005273818969727,84.06259155273438,22.520000457763672,22.100000190734864,0.0773330457625783
2020-12-11,25.64372444152832,84.45475769042969,23.309999465942383,21.998000144958496,0.009003080953657412
2020-12-14,25.255714416503906,84.64604187011719,24.719999313354492,22.079000091552736,-0.06283100207461441
2020-12-15,26.216915130615234,84.61732482910156,22.889999389648438,22.101000022888183,0.11221846927116876
2020-12-16,26.146366119384766,84.69384002685547,22.5,22.09050006866455,0.09888531818111336
2020-12-17,25.987638473510742,83.68955993652344,21.93000030517578,21.995000076293945,0.07655673615922105
2020-12-18,25.58199691772461,82.34098052978516,21.56999969482422,21.91800003051758,0.011554024032331078
2020-12-21,26.058185577392578,82.64706420898438,25.15999984741211,21.99099998474121,0.09618710586675894
2020-12-22,25.537900924682617,81.91056060791016,24.229999542236328,22.069499969482422,0.006338110802341574
2020-12-23,26.763648986816406,80.37066650390625,23.309999465942383,22.15299997329712,0.23936609947905088
2020-12-24,26.313915252685547,81.61407470703125,21.530000686645508,22.167000007629394,0.14944403418588453
2020-12-28,26.393281936645508,81.17410278320312,21.700000762939453,22.210000038146973,0.1667508037669676
2020-12-29,26.26100730895996,80.60022735595703,23.079999923706055,22.335500049591065,0.14642861306892518
2020-12-30,26.23455238342285,83.19222259521484,22.770000457763672,22.435500049591063,0.12471779058919794
2020-12-31,26.613739013671875,82.54183959960938,22.75,22.514500045776366,0.1979397420127228
