Date,CL,XLU,VIX,AvgVIX,zscore
2023-01-30,67.46151733398438,31.051841735839844,19.940000534057617,20.316499996185303,-1.3338263485763109
2023-01-31,68.98886108398438,31.282752990722656,19.399999618530273,20.202999973297118,-0.7544745595670879
2023-02-01,69.41464233398438,31.337093353271484,17.8700008392334,19.951500034332277,-0.5901329318347308
2023-02-02,68.24833679199219,31.405017852783203,18.729999542236328,19.7875,-1.1015493052593976
2023-02-03,68.76669311523438,30.748477935791016,18.329999923706055,19.58100004196167,-0.6972781318279251
2023-02-06,68.3593978881836,31.01109504699707,19.43000030517578,19.49600009918213,-0.9433743946609756
2023-02-07,67.9891357421875,30.997507095336914,18.65999984741211,19.33050012588501,-1.0957995022443159
2023-02-08,67.90583038330078,30.476808547973633,19.6299991607666,19.28300008773804,-0.98383393808039
2023-02-09,67.41524505615234,30.06024742126465,20.709999084472656,19.264000034332277,-1.073179715584202
2023-02-10,68.08171844482422,30.657920837402344,20.530000686645508,19.34900007247925,-0.9607759674774561
2023-02-13,68.28534698486328,30.843564987182617,20.34000015258789,19.448500061035155,-0.9272909623328329
2023-02-14,67.73921966552734,30.712257385253906,18.90999984741211,19.426000022888182,-1.120675988979384
2023-02-15,67.2948989868164,30.911474227905273,18.229999542236328,19.320499992370607,-1.3644846047284171
2023-02-16,67.35970306396484,30.676034927368164,20.170000076293945,19.30299997329712,-1.270611434636813
2023-02-17,68.9795913696289,31.006561279296875,20.020000457763672,19.311499977111815,-0.6803486773728009
2023-02-21,68.73893737792969,30.426998138427734,22.8700008392334,19.46450004577637,-0.6181578768986923
2023-02-22,68.87776947021484,30.30927848815918,22.290000915527344,19.619000053405763,-0.5263038534940139
2023-02-23,68.18352508544922,30.150802612304688,21.139999389648438,19.72200002670288,-0.7745233833467814
2023-02-24,67.69293212890625,30.159860610961914,21.670000076293945,19.869000053405763,-0.9841311849913928
2023-02-27,68.12799072265625,29.956111907958984,20.950000762939453,19.99100008010864,-0.7429510349162892
2023-02-28,67.85029602050781,29.430879592895508,20.700000762939453,20.029000091552735,-0.711743981144417
2023-03-01,67.15606689453125,28.946399688720703,20.579999923706055,20.088000106811524,-0.8678445408134132
2023-03-02,68.28534698486328,29.49427032470703,19.59000015258789,20.17400007247925,-0.546047373820912
2023-03-03,68.45196533203125,29.996858596801758,18.489999771118164,20.16200008392334,-0.6177346970314177
2023-03-06,67.84103393554688,30.141746520996094,18.610000610351562,20.176000118255615,-0.9165085768362149
2023-03-07,66.18412017822266,29.648218154907227,19.59000015258789,20.184000110626222,-1.476341185624403
2023-03-08,66.60990905761719,29.87460708618164,19.110000610351562,20.206500148773195,-1.3606087097589794
2023-03-09,66.03600311279297,29.63463020324707,22.610000610351562,20.35550022125244,-1.53501281272778
2023-03-10,66.00824737548828,29.16826057434082,24.799999237060547,20.560000228881837,-1.41495389491599
2023-03-13,66.18412017822266,29.61652374267578,26.520000457763672,20.859500217437745,-1.4673859204840798
2023-03-14,66.86910247802734,30.00591278076172,23.729999542236328,21.029000186920165,-1.2883199140284625
2023-03-15,67.5078125,30.413415908813477,26.139999389648438,21.390500164031984,-1.133900669865941
2023-03-16,67.52632904052734,30.617172241210938,22.989999771118164,21.628500175476074,-1.1836574109064935
2023-03-17,66.8320541381836,30.32286834716797,25.510000228881836,21.89550018310547,-1.3935115753552367
2023-03-20,67.64665222167969,30.560039520263672,24.149999618530273,22.102000141143797,-1.1167336899376987
2023-03-21,66.99868774414062,29.944286346435547,21.3799991607666,22.027500057220458,-1.2162175489754279
2023-03-22,66.76728057861328,29.35588836669922,22.260000228881836,22.026000022888184,-1.1476279579586532
2023-03-23,66.48957824707031,29.054847717285156,22.610000610351562,22.09950008392334,-1.1797695426136035
2023-03-24,67.96138000488281,29.962528228759766,21.739999771118164,22.10300006866455,-0.815079883505307
2023-03-27,68.6371078491211,29.999013900756836,20.600000381469727,22.085500049591065,-0.5402066553573993
2023-03-28,68.9610824584961,30.081113815307617,19.969999313354492,22.048999977111816,-0.4266746830925148
2023-03-29,68.93331146240234,30.518993377685547,19.1200008392334,21.976000022888183,-0.5621180698086314
2023-03-30,69.65531158447266,30.65127182006836,19.020000457763672,21.947500038146973,-0.29478249497694764
2023-03-31,69.56275939941406,30.87476348876953,18.700000762939453,21.958000087738036,-0.396990591167935
2023-04-03,69.75713348388672,30.66495132446289,18.549999237060547,21.955000019073488,-0.25567501683866056
2023-04-04,69.17398071289062,30.820030212402344,19.0,21.925500011444093,-0.5456047439259455
2023-04-05,69.75713348388672,31.618240356445312,19.079999923706055,21.923999977111816,-0.5250271024499915
2023-04-06,70.0533447265625,31.84173583984375,18.399999618530273,21.71349992752075,-0.4631636607847651
2023-04-10,69.55350494384766,31.777889251708984,18.969999313354492,21.42199993133545,-0.6560747551331735
2023-04-11,70.3680648803711,31.80525779724121,19.100000381469727,21.050999927520753,-0.3200331773980544
2023-04-12,70.39583587646484,31.773326873779297,19.09000015258789,20.81899995803833,-0.29929069342465303
2023-04-13,70.83089447021484,31.777889251708984,17.799999237060547,20.401999950408936,-0.11696889818498947
2023-04-14,69.97003936767578,31.422107696533203,17.06999969482422,20.10599994659424,-0.3797555678723113
2023-04-17,70.07186889648438,31.59543800354004,16.950000762939453,19.67799997329712,-0.38575424927911356
2023-04-18,69.92376708984375,31.431228637695312,16.829999923706055,19.311999988555907,-0.4018613134273355
2023-04-19,69.97003936767578,31.672975540161133,16.459999084472656,19.06599998474121,-0.4506383480439054
2023-04-20,71.1344985961914,31.663856506347656,17.170000076293945,18.811499977111815,0.043383311506239405
2023-04-21,71.54439544677734,31.755077362060547,16.770000457763672,18.51949996948242,0.19060053853469072
2023-04-24,72.55047607421875,31.91472053527832,16.889999389648438,18.276999950408936,0.5700967326347975
2023-04-25,72.38280487060547,31.882789611816406,18.760000228881836,18.18499994277954,0.5083553443186384
2023-04-26,71.43260955810547,31.13475799560547,18.84000015258789,18.12849998474121,0.31869415120231087
2023-04-27,72.59706115722656,31.508779525756836,17.030000686645508,18.023999977111817,0.7044561161500955
2023-04-28,74.33909606933594,31.463165283203125,15.779999732971191,17.86199994087219,1.452547912522259
2023-05-01,75.16817474365234,31.51789665222168,16.079999923706055,17.73099989891052,1.7869855637096386
2023-05-02,75.31724548339844,31.13475799560547,17.780000686645508,17.692499971389772,1.9581548921969714
2023-05-03,75.69918823242188,31.0480899810791,18.34000015258789,17.659499979019166,2.143836999993623
2023-05-04,75.26133728027344,31.2852725982666,20.09000015258789,17.709999990463256,1.8920316089814369
2023-05-05,75.07502746582031,31.485971450805664,17.190000534057617,17.649500036239623,1.7566944251431682
2023-05-08,75.22407531738281,31.390182495117188,16.979999542236328,17.550000047683717,1.8466633546962923
2023-05-09,75.12161254882812,31.349136352539062,17.709999084472656,17.480499982833862,1.8150178573204883
2023-05-10,75.55012512207031,31.636491775512695,16.940000534057617,17.37300000190735,1.9146737337481867
2023-05-11,76.04386138916016,31.312639236450195,16.93000030517578,17.32950005531311,2.214553415698027
2023-05-12,76.36991882324219,31.485971450805664,17.030000686645508,17.327500104904175,2.303186705288146
2023-05-15,75.53150177001953,31.08914566040039,17.1200008392334,17.33600010871887,2.061466786641702
2023-05-16,75.24270629882812,30.40039825439453,17.989999771118164,17.39400010108948,2.1341901384881896
2023-05-17,75.00049591064453,30.29093360900879,16.8700008392334,17.414500188827514,2.0628976189394685
2023-05-18,74.23663330078125,30.199708938598633,16.049999237060547,17.358500146865843,1.7662947634709245
2023-05-19,74.46018981933594,30.154096603393555,16.809999465942383,17.36050009727478,1.8735317014539656
2023-05-22,73.04421997070312,30.163217544555664,17.209999084472656,17.37650008201599,1.2733626733805754
2023-05-23,71.76795959472656,30.058313369750977,18.530000686645508,17.365000104904176,0.764374064126211
2023-05-24,71.24628448486328,29.862180709838867,20.030000686645508,17.424500131607054,0.5996251171621007
2023-05-25,71.03202819824219,29.460790634155273,19.139999389648438,17.530000066757204,0.6226138803424499
2023-05-26,70.99476623535156,29.460790634155273,17.950000762939453,17.638500118255614,0.6068879470847605
2023-05-30,69.82099914550781,29.346763610839844,17.459999084472656,17.707500076293947,0.14373297738018712
2023-05-31,69.28997802734375,29.615877151489258,17.940000534057617,17.71550006866455,-0.15641577800771664
2023-06-01,69.7744140625,29.396934509277344,15.649999618530273,17.58100004196167,0.10989653937635799
2023-06-02,70.84571075439453,29.702537536621094,14.600000381469727,17.306500053405763,0.47567533849944005
2023-06-05,71.03202819824219,29.843936920166016,14.729999542236328,17.183500003814697,0.5143557888624544
2023-06-06,70.3985595703125,29.82112693786621,13.960000038146973,17.03250002861023,0.25345345065592645
2023-06-07,70.05387115478516,30.327417373657227,13.9399995803833,16.84400005340576,-0.03507037758385021
2023-06-08,70.54762268066406,30.459697723388672,13.649999618530273,16.679500007629393,0.13593526740245357
2023-06-09,70.65008544921875,30.281810760498047,13.829999923706055,16.52449998855591,0.22944037565067293
2023-06-12,70.53829193115234,30.227073669433594,15.010000228881836,16.423499965667723,0.19772533655144295
2023-06-13,70.09114074707031,30.222517013549805,14.609999656677246,16.297999906539918,0.01029840197987174
2023-06-14,70.25883483886719,30.204273223876953,13.880000114440918,16.092499923706054,0.08622632934765027
2023-06-15,71.54439544677734,30.53267478942871,14.5,15.973999881744385,0.53599073117158
2023-06-16,72.45732116699219,30.696884155273438,13.539999961853027,15.84849991798401,0.8748819131092339
2023-06-20,72.30828094482422,30.336864471435547,13.880000114440918,15.701999950408936,0.9137050634615467
2023-06-21,72.30828094482422,30.580551147460938,13.199999809265137,15.50149998664856,0.8448513242271445
2023-06-22,72.66227722167969,30.346059799194336,12.90999984741211,15.220499944686889,1.0605065068386308
2023-06-23,71.83317565917969,29.90006446838379,13.4399995803833,14.890999889373779,0.836610939055047
2023-06-26,71.39533996582031,30.19432830810547,14.25,14.646499919891358,0.5686836722473005
2023-06-27,70.54762268066406,30.203529357910156,13.739999771118164,14.435999870300293,0.20831571152210712
2023-06-28,70.71529388427734,29.757530212402344,13.430000305175781,14.23449993133545,0.4050963760016128
2023-06-29,71.32080078125,29.757530212402344,13.539999961853027,14.01449990272522,0.660642791439065
2023-06-30,71.76795959472656,30.088584899902344,13.59000015258789,13.9114999294281,0.7558208347200565
2023-07-03,71.86111450195312,30.313873291015625,13.569999694824219,13.859999895095825,0.7314803692354964
2023-07-05,71.6095962524414,30.65871810913086,14.180000305175781,13.832499933242797,0.5278943188530181
2023-07-06,71.64685821533203,30.286291122436523,15.4399995803833,13.906499910354615,0.6488496025370439
2023-07-07,70.41719055175781,30.065593719482422,14.829999923706055,13.950999927520751,0.19224225899504208
2023-07-10,70.6966552734375,29.93684959411621,15.069999694824219,14.021999931335449,0.34656344746344286
2023-07-11,70.23088073730469,30.30927848815918,14.84000015258789,14.07249994277954,0.04475939239408967
2023-07-12,70.0166244506836,30.750673294067383,13.539999961853027,13.9989999294281,-0.170380951089439
2023-07-13,70.66870880126953,30.85642433166504,13.609999656677246,13.948999929428101,0.0749428953366793
2023-07-14,71.20902252197266,30.736881256103516,13.34000015258789,13.92199993133545,0.3367522971603085
2023-07-17,70.40789031982422,30.382844924926758,13.479999542236328,13.870999908447265,0.0986777976282883
2023-07-18,70.65008544921875,30.14834976196289,13.300000190734863,13.858999919891357,0.2671498185343909
2023-07-19,71.19038391113281,30.456409454345703,13.760000228881836,13.852999925613403,0.40813349755767253
2023-07-20,72.18408203125,31.01275634765625,13.989999771118164,13.892499923706055,0.6703150650310853
2023-07-21,72.3622055053711,31.477144241333008,13.600000381469727,13.926999950408936,0.6142768607330583
2023-07-24,72.63408660888672,31.394384384155273,13.90999984741211,13.950499963760375,0.7524046124927122
2023-07-25,72.97154235839844,31.449552536010742,13.859999656677246,13.930999946594238,0.8792357041165606
2023-07-26,73.08404541015625,31.449552536010742,13.1899995803833,13.903499937057495,0.9267161733667423
2023-07-27,72.2872085571289,30.893211364746094,14.40999984741211,13.952499914169312,0.7476157605953276
2023-07-28,70.8904037475586,30.82423973083496,13.329999923706055,13.941999912261963,0.17760017048894405
2023-07-31,71.49038696289062,30.838037490844727,13.630000114440918,13.943999910354615,0.42691682598174496
2023-08-01,71.84661102294922,30.461008071899414,13.930000305175781,13.961999940872193,0.6837863880903192
2023-08-02,72.6903305053711,30.461008071899414,16.09000015258789,14.057499933242799,1.039867368250301
2023-08-03,71.79035186767578,29.766727447509766,15.920000076293945,14.08149995803833,0.8562121203661973
2023-08-04,71.49038696289062,29.42188835144043,17.100000381469727,14.194999980926514,0.8270501658587458
2023-08-07,72.09033966064453,29.417287826538086,15.770000457763672,14.230000019073486,1.0815523824049478
2023-08-08,71.5560073852539,29.55522346496582,15.989999771118164,14.2875,0.8170705489760361
2023-08-09,71.70600128173828,29.61959457397461,15.960000038146973,14.408500003814698,0.8621854730686207
2023-08-10,71.5091323852539,29.52763557434082,15.850000381469727,14.520500040054321,0.8050825230687509
2023-08-11,72.09033966064453,29.68856430053711,14.84000015258789,14.595500040054322,1.0049031379497009
2023-08-14,70.98414611816406,29.454069137573242,14.819999694824219,14.662500047683716,0.6043050236733706
2023-08-15,69.9717025756836,28.97589111328125,16.459999084472656,14.820499992370605,0.31212555520011886
2023-08-16,69.76544189453125,29.104629516601562,16.780000686645508,14.971500015258789,0.18870080937937234
2023-08-17,69.37171936035156,29.040260314941406,17.889999389648438,15.166499996185303,0.04072280257903031
2023-08-18,69.88733673095703,29.191993713378906,17.299999237060547,15.351499938964844,0.21546018231532
2023-08-21,69.18424987792969,29.008075714111328,17.1299991607666,15.512499904632568,-0.029302518626174365
2023-08-22,68.91238403320312,29.090839385986328,16.969999313354492,15.667999887466431,-0.16742490845351268
2023-08-23,68.91238403320312,29.205787658691406,15.979999542236328,15.807499885559082,-0.19990357541787107
2023-08-24,68.7342529296875,29.035661697387695,17.200000762939453,15.94699993133545,-0.2270123832278469
2023-08-25,69.21236419677734,29.256364822387695,15.680000305175781,16.064499950408937,-0.08759138891436226
2023-08-28,69.03423309326172,29.25176429748535,15.079999923706055,16.136999940872194,-0.16146945559613937
2023-08-29,68.8748779296875,29.36211395263672,14.449999809265137,16.16299991607666,-0.2599025836622932
2023-08-30,69.2311019897461,29.228775024414062,13.880000114440918,16.05249991416931,-0.07188783863190824
2023-08-31,68.8748779296875,28.94830322265625,13.569999694824219,15.934999895095824,-0.14298024486563632
2023-09-01,68.68739318847656,28.801172256469727,13.09000015258789,15.734499883651733,-0.18053387780448502
2023-09-05,68.22802734375,28.359773635864258,14.010000228881836,15.646499872207642,-0.24968603246430116
2023-09-06,67.79679870605469,28.42414665222168,14.449999809265137,15.56949987411499,-0.4498691590539043
2023-09-07,68.95923614501953,28.79656982421875,14.399999618530273,15.491499853134155,-0.06450562800391377
2023-09-08,68.62176513671875,29.04945945739746,13.84000015258789,15.390999841690064,-0.27838497369518556
2023-09-11,69.3248519897461,29.16900062561035,13.800000190734863,15.338999843597412,-0.01543258093108896
2023-09-12,67.98428344726562,29.205787658691406,14.229999542236328,15.309499835968017,-0.5915965174595165
2023-09-13,68.27490997314453,29.55522346496582,13.479999542236328,15.160499858856202,-0.5676745076992072
2023-09-14,68.86550903320312,29.987428665161133,12.819999694824219,14.962499809265136,-0.4405394550785379
