Date,JPM,UPS,VIX,AvgVIX,zscore
2022-03-25,127.3118896484375,177.77529907226562,20.809999465942383,28.600500106811523,0.7735237323235976
2022-03-28,126.36994934082031,181.24244689941406,19.6299991607666,28.07450008392334,0.8509943603922515
2022-03-29,126.64801788330078,183.6364288330078,18.899999618530273,27.353500080108642,0.950645374860081
2022-03-30,126.07390594482422,181.77903747558594,19.329999923706055,26.78300008773804,0.8555134340863323
2022-03-31,122.28826904296875,177.04055786132812,20.559999465942383,26.28700008392334,0.4974265493240085
2022-04-01,121.38227844238281,170.5850067138672,19.6299991607666,25.669500064849853,0.22094653921846735
2022-04-04,121.92050170898438,169.40452575683594,18.56999969482422,24.77550001144409,0.20538369733551137
2022-04-05,120.50169372558594,162.80035400390625,21.030000686645508,24.070499992370607,-0.10191990232444127
2022-04-06,118.82979583740234,160.472412109375,22.100000381469727,23.55299997329712,-0.2684994144981626
2022-04-07,118.46830749511719,159.07728576660156,21.549999237060547,23.11899995803833,-0.33648786032789374
2022-04-08,120.63722229003906,157.6491241455078,21.15999984741211,22.639499950408936,-0.279858267849181
2022-04-11,120.19439697265625,157.5418243408203,24.3700008392334,22.26949996948242,-0.3057207191726057
2022-04-12,118.87496185302734,155.10655212402344,24.260000228881836,21.99099998474121,-0.45862496360698546
2022-04-13,115.04322052001953,155.9155731201172,21.81999969482422,21.748499965667726,-0.6201209696181236
2022-04-14,113.9768295288086,155.21389770507812,22.700000762939453,21.6,-0.6982937389918922
2022-04-18,116.091552734375,154.50393676757812,22.170000076293945,21.51499996185303,-0.6186101959443978
2022-04-19,118.49542999267578,157.41799926757812,21.3700008392334,21.40699996948242,-0.3946263830505054
2022-04-20,118.91111755371094,157.20339965820312,20.31999969482422,21.27599992752075,-0.38165351306186734
2022-04-21,117.98933410644531,155.85777282714844,22.68000030517578,21.23149995803833,-0.4757231777909272
2022-04-22,114.60038757324219,154.49566650390625,28.209999084472656,21.558499908447267,-0.6930419671871202
2022-04-25,114.56425476074219,156.5511932373047,27.020000457763672,21.86899995803833,-0.6211458258510888
2022-04-26,111.17530059814453,151.1110382080078,33.52000045776367,22.563500022888185,-0.9846668084656157
2022-04-27,109.72933959960938,153.87649536132812,31.600000381469727,23.198500061035155,-0.9574105035678372
2022-04-28,111.4645004272461,156.98048400878906,29.989999771118164,23.73150005340576,-0.7598637964660326
2022-04-29,107.86770629882812,148.5767059326172,33.400001525878906,24.37350015640259,-1.2399664459451327
2022-05-02,108.85274505615234,147.42095947265625,32.34000015258789,25.00900020599365,-1.2324285022509165
2022-05-03,111.1843490600586,147.04122924804688,29.25,25.54300022125244,-1.1301233634559849
2022-05-04,114.86248016357422,151.7301483154297,25.420000076293945,25.762500190734862,-0.7791580649476524
2022-05-05,111.98865509033203,148.4198455810547,31.200000762939453,26.21750020980835,-1.0407115418472155
2022-05-06,111.80791473388672,148.5271759033203,30.190000534057617,26.6495002746582,-1.0458493997026976
2022-05-09,110.12699890136719,149.77369689941406,34.75,27.3290002822876,-1.0847294539107908
2022-05-10,107.44295501708984,150.25245666503906,32.9900016784668,27.76000032424927,-1.2010063132054276
2022-05-11,106.76515197753906,146.4964141845703,32.560001373291016,28.175000381469726,-1.3693617930176627
2022-05-12,106.67479705810547,147.47874450683594,31.770000457763672,28.6725004196167,-1.3386364592930644
2022-05-13,107.62368774414062,148.23641967773438,28.8700008392334,28.981000423431396,-1.264297732094084
2022-05-16,106.87359619140625,149.67686462402344,27.469999313354492,29.246000385284425,-1.2499482568295879
2022-05-17,110.41618347167969,152.4827117919922,26.100000381469727,29.48250036239624,-0.9732315685744672
2022-05-18,108.52741241455078,143.39901733398438,30.959999084472656,30.01450033187866,-1.392793192217362
2022-05-19,106.91880798339844,139.3692169189453,29.350000381469727,30.34800033569336,-1.6172391856857118
2022-05-20,106.04219055175781,142.40821838378906,29.43000030517578,30.409000396728516,-1.5518703859458927
2022-05-23,112.6031723022461,145.1974334716797,28.479999542236328,30.48200035095215,-1.1256864463769192
2022-05-24,114.19371795654297,144.96429443359375,29.450000762939453,30.278500366210938,-1.054968587224718
2022-05-25,114.9889907836914,144.7561492919922,28.3700008392334,30.117000389099122,-1.0228927283261153
2022-05-26,116.9771728515625,148.51953125,27.5,29.992500400543214,-0.7891268717210426
2022-05-27,118.6309814453125,151.97482299804688,25.719999313354492,29.608500289916993,-0.5830301592334726
2022-05-31,119.4985122680664,151.74168395996094,26.190000534057617,29.301000308990478,-0.5482579515146915
2022-06-01,117.40192413330078,150.05982971191406,25.690000534057617,29.12300033569336,-0.712788669463795
2022-06-02,119.29067993164062,153.2570343017578,24.719999313354492,29.088000297546387,-0.5042639048657942
2022-06-03,117.62785339355469,154.43931579589844,24.790000915527344,28.76750030517578,-0.5445476710527147
2022-06-06,117.2392349243164,155.7881317138672,25.06999969482422,28.51150026321411,-0.5155120622699955
2022-06-07,117.54651641845703,154.45596313476562,24.020000457763672,27.975000286102294,-0.547994625309383
2022-06-08,115.67581939697266,149.40208435058594,23.959999084472656,27.523500156402587,-0.8221850589010627
2022-06-09,113.24480438232422,146.99586486816406,26.09000015258789,27.200000095367432,-1.0293114203377736
2022-06-10,108.03941345214844,144.08175659179688,27.75,26.999000072479248,-1.3925778815253818
2022-06-13,104.82218170166016,143.80699157714844,34.02000045776367,27.256500053405762,-1.562377449811177
2022-06-14,103.0780029296875,145.00596618652344,32.689998626708984,27.517500019073488,-1.6061072877408578
2022-06-15,104.29802703857422,146.43800354003906,29.6200008392334,27.69350004196167,-1.4941122917095757
2022-06-16,102.50865936279297,143.36572265625,32.95000076293945,27.79300012588501,-1.6932172122991602
2022-06-17,102.14717102050781,142.4332275390625,31.1299991607666,27.882000064849855,-1.7446199012562658
2022-06-21,104.6775894165039,145.2890167236328,30.190000534057617,27.920000076293945,-1.5164340782923065
2022-06-22,104.09015655517578,146.66281127929688,28.950000762939453,27.943500137329103,-1.4963872862508447
2022-06-23,102.95146179199219,148.72767639160156,29.049999237060547,27.923500061035156,-1.4789717005854903
2022-06-24,106.02412414550781,152.61590576171875,27.229999542236328,27.866499996185304,-1.1868135579375019
2022-06-27,105.17462158203125,151.37535095214844,26.950000762939453,27.839000034332276,-1.2735227525996609
2022-06-28,104.66852569580078,149.80174255371094,28.360000610351562,27.971000099182127,-1.3550993028985527
2022-06-29,104.19861602783203,150.80917358398438,28.15999984741211,28.069500064849855,-1.3423441586553249
2022-06-30,101.76760864257812,151.98312377929688,28.709999084472656,28.220499992370605,-1.4211177500405912
2022-07-01,103.0689697265625,154.0230255126953,26.700000762939453,28.319500064849855,-1.2832864776350643
2022-07-05,102.67694091796875,153.72325134277344,27.540000915527344,28.457000064849854,-1.313523896264654
2022-07-06,102.0113754272461,154.17286682128906,26.729999542236328,28.54000005722046,-1.3304942464031255
2022-07-07,104.59152221679688,155.0221405029297,26.079999923706055,28.643000030517577,-1.1717715443455288
2022-07-08,104.26329040527344,154.3643798828125,24.639999389648438,28.677000045776367,-1.211671354747534
2022-07-11,102.8957290649414,153.73159790039062,26.170000076293945,28.68100004196167,-1.3023473184859937
2022-07-12,102.99603271484375,149.34381103515625,27.290000915527344,28.65800008773804,-1.4546668011838284
2022-07-13,102.02960968017578,148.1365203857422,26.81999969482422,28.298000049591064,-1.5459963029089516
2022-07-14,98.4648208618164,148.43626403808594,26.399999618530273,27.98350009918213,-1.7124784701543088
2022-07-15,102.977783203125,152.02476501464844,24.229999542236328,27.714000034332276,-1.3594594229610866
2022-07-18,101.92019653320312,149.9349365234375,25.299999237060547,27.33149995803833,-1.4869610440277488
2022-07-19,104.44564056396484,154.70571899414062,24.5,27.0,-1.1903682496856172
2022-07-20,104.42740631103516,155.5716552734375,23.8799991607666,26.68449993133545,-1.1602301743393015
2022-07-21,105.13854217529297,155.70486450195312,23.110000610351562,26.392499923706055,-1.1200994277689966
2022-07-22,104.62798309326172,156.51246643066406,23.030000686645508,26.091499996185302,-1.1165292815473922
2022-07-25,105.04737854003906,156.45423889160156,23.360000610351562,25.898000049591065,-1.097765985852896
2022-07-26,103.40628814697266,151.1422119140625,24.690000534057617,25.785000038146972,-1.3697960694034441
2022-07-27,105.06561279296875,153.115478515625,23.239999771118164,25.528999996185302,-1.2165570897628424
2022-07-28,104.673583984375,156.72901916503906,22.329999923706055,25.2375,-1.1064985565198766
2022-07-29,105.17500305175781,162.26580810546875,21.329999923706055,24.86850004196167,-0.8830708364366632
2022-08-01,104.12653350830078,162.64044189453125,22.84000015258789,24.675500011444093,-0.9217659376213097
2022-08-02,102.50370788574219,161.1334686279297,23.93000030517578,24.494999980926515,-1.0564732725135146
2022-08-03,103.57952117919922,161.04183959960938,21.950000762939453,24.25600004196167,-1.0062727580007327
2022-08-04,102.43989562988281,161.9577178955078,21.440000534057617,24.024000072479247,-1.0300956865584
2022-08-05,105.5396957397461,163.82269287109375,21.149999618530273,23.84950008392334,-0.8091238933539342
2022-08-08,104.25418090820312,163.26487731933594,21.290000915527344,23.60550012588501,-0.8930331891355312
2022-08-09,105.1932373046875,163.73114013671875,21.770000457763672,23.329500102996825,-0.829630788938774
2022-08-10,107.93749237060547,168.4936065673828,19.739999771118164,22.975500106811523,-0.5224576484221776
2022-08-11,109.53299713134766,170.2087860107422,20.200000762939453,22.665500164031982,-0.3816442229912029
2022-08-12,111.34730529785156,171.86968994140625,19.530000686645508,22.43050022125244,-0.23189852024905336
2022-08-15,111.64815521240234,172.7001953125,19.950000762939453,22.163000297546386,-0.18716697863074425
2022-08-16,112.71485900878906,173.0944061279297,19.690000534057617,21.922500324249267,-0.12000154769783553
2022-08-17,111.76667022705078,171.94517517089844,19.899999618530273,21.723500347137453,-0.20834301548394735
2022-08-18,110.90055847167969,174.5204315185547,19.559999465942383,21.546000289916993,-0.15907760288293585
2022-08-19,108.15630340576172,174.8391876220703,20.600000381469727,21.424500274658204,-0.2840842208936827
2022-08-22,106.36936950683594,173.13632202148438,23.799999237060547,21.44650020599365,-0.4339733398684795
2022-08-23,105.32089233398438,172.18846130371094,24.110000610351562,21.41750020980835,-0.5200814703111163
2022-08-24,105.576171875,170.31787109375,22.81999969482422,21.396500205993654,-0.5744522930763689
2022-08-25,108.08336639404297,171.9619598388672,21.780000686645508,21.369000244140626,-0.39086165655456584
2022-08-26,104.54592895507812,166.8701934814453,25.559999465942383,21.580500221252443,-0.749274628500433
2022-08-29,104.29065704345703,165.4777374267578,26.209999084472656,21.74900016784668,-0.8118866498189071
2022-08-30,104.30889129638672,163.6155242919922,26.209999084472656,21.863000106811523,-0.8777421709163152
2022-08-31,103.68893432617188,163.16253662109375,25.8700008392334,22.059000110626222,-0.9248041891687644
2022-09-01,104.40005493164062,164.9241180419922,25.559999465942383,22.26500005722046,-0.8262955536230804
2022-09-02,103.67069244384766,164.4543914794922,25.469999313354492,22.48100004196167,-0.8793969185515027
2022-09-06,103.69803619384766,164.3788604736328,26.90999984741211,22.761999988555907,-0.8807453437152724
2022-09-07,105.6673355102539,164.65567016601562,24.639999389648438,22.905499935150146,-0.7729151054535167
2022-09-08,108.12895202636719,164.52146911621094,23.610000610351562,23.098999977111816,-0.6553437725870198
2022-09-09,108.64862060546875,166.6688995361328,22.790000915527344,23.228499984741212,-0.5525203880328088
2022-09-12,109.93415069580078,167.910400390625,23.8700008392334,23.445499992370607,-0.4440995838648427
2022-09-13,106.11406707763672,161.65261840820312,27.270000457763672,23.811499977111815,-0.8583674269148729
2022-09-14,105.86792755126953,160.18467712402344,26.15999984741211,24.13499994277954,-0.9232316346797724
2022-09-15,107.4634017944336,155.18519592285156,26.270000457763672,24.45349998474121,-1.023146514403165
2022-09-16,106.74315643310547,148.23121643066406,26.299999237060547,24.79049997329712,-1.3082610676454327
2022-09-19,107.7278060913086,151.01617431640625,25.760000228881836,25.048499965667723,-1.1594645768369263
2022-09-20,105.60352325439453,147.3671875,27.15999984741211,25.216499996185302,-1.3958956940771639
2022-09-21,102.55841064453125,145.8153533935547,27.989999771118164,25.41049995422363,-1.6029222354429022
2022-09-22,101.39140319824219,140.8074951171875,27.350000381469727,25.636999988555907,-1.8404779208983755
2022-09-23,99.5041732788086,137.84642028808594,29.920000076293945,26.04399995803833,-2.040461354293169
2022-09-26,97.36165618896484,135.6822052001953,32.2599983215332,26.37899990081787,-2.2245685735766423
2022-09-27,96.504638671875,138.21548461914062,32.599998474121094,26.698499870300292,-2.1763559404078516
2022-09-28,98.45570373535156,140.18675231933594,30.18000030517578,26.89699993133545,-2.008684357342685
2022-09-29,96.78727722167969,138.67686462402344,31.84000015258789,27.195499897003174,-2.145763286619124
2022-09-30,95.2738265991211,135.5060272216797,31.6200008392334,27.498499965667726,-2.334683963334774
2022-10-03,98.21866607666016,136.8062286376953,30.100000381469727,27.730000019073486,-2.1416638995832784
2022-10-04,102.81366729736328,141.6715087890625,29.06999969482422,27.83800001144409,-1.7387924664795655
2022-10-05,101.54426574707031,140.86619567871094,28.549999237060547,28.033500003814698,-1.8307736850307317
2022-10-06,99.47456359863281,138.91172790527344,30.520000457763672,28.378999996185303,-2.0037411768922664
2022-10-07,97.48765563964844,133.49285888671875,31.360000610351562,28.807499980926515,-2.2967944301285455
2022-10-10,96.57697296142578,133.99610900878906,32.45000076293945,29.236499977111816,-2.3240282582574365
2022-10-11,93.78977966308594,133.71929931640625,33.630001068115234,29.554500007629393,-2.472521192084284
2022-10-12,95.30754089355469,133.7779998779297,33.56999969482422,29.925,-2.394959188835175
2022-10-13,100.60601043701172,137.2843780517578,31.940000534057617,30.2085000038147,-2.005831776596194
2022-10-14,102.28016662597656,135.6234588623047,32.02000045776367,30.494500064849852,-1.9821443452313419
2022-10-17,106.57594299316406,138.17355346679688,31.3700008392334,30.77500009536743,-1.6771508176895307
2022-10-18,109.31714630126953,140.07769775390625,30.5,30.942000102996825,-1.4726028891173624
2022-10-19,107.17386627197266,139.0710906982422,30.760000228881836,31.08050012588501,-1.6152467214629886
2022-10-20,106.82430267333984,135.03628540039062,29.979999542236328,31.21200008392334,-1.7772772420770357
2022-10-21,112.43550109863281,138.8697967529297,29.690000534057617,31.200500106811525,-1.360874067613135
2022-10-24,112.573486328125,140.54745483398438,29.850000381469727,31.08000020980835,-1.2938683547505188
2022-10-25,112.86784362792969,140.0861053466797,28.459999084472656,30.87300024032593,-1.295773792423873
2022-10-26,114.16485595703125,141.75538635253906,27.280000686645508,30.728000259399415,-1.1714458197032223
2022-10-27,114.61560821533203,139.6582794189453,27.389999389648438,30.50550022125244,-1.2242192881555205
2022-10-28,115.97699737548828,140.22869873046875,25.75,30.212000179290772,-1.1360859419972793
2022-10-31,115.79302978515625,140.73199462890625,25.8799991607666,30.001000118255615,-1.127188514363778
2022-11-01,117.88111877441406,140.421630859375,25.809999465942383,29.838000106811524,-1.0345031994104132
2022-11-02,116.7956771850586,138.05609130859375,25.860000610351562,29.703500175476073,-1.1732741613529156
2022-11-03,117.00725555419922,137.5779571533203,25.299999237060547,29.442500114440918,-1.1798968103702776
2022-11-04,120.2083740234375,138.9872589111328,24.549999237060547,29.102000045776368,-0.9702241449926627
2022-11-07,120.84309387207031,141.87278747558594,24.350000381469727,28.69700002670288,-0.8352193319393924
2022-11-08,120.91667938232422,141.58761596679688,25.540000915527344,28.292500019073486,-0.8417845917342094
2022-11-09,119.34373474121094,137.5779571533203,26.09000015258789,27.91850004196167,-1.063735615919351
2022-11-10,124.25579833984375,145.90090942382812,23.530000686645508,27.498000049591063,-0.521140261634504
2022-11-11,124.45820617675781,150.87091064453125,22.520000457763672,27.023000049591065,-0.33289814906983844
2022-11-14,123.17957305908203,150.53224182128906,23.729999542236328,26.64099998474121,-0.4086086985308496
2022-11-15,122.28728485107422,153.64805603027344,24.540000915527344,26.34300003051758,-0.3412651845957812
2022-11-16,122.45286560058594,149.9141845703125,24.110000610351562,26.010500049591066,-0.46689585734708
2022-11-17,121.91932678222656,149.06748962402344,23.93000030517578,25.708000087738036,-0.5237762509283587
2022-11-18,123.11516571044922,151.53135681152344,23.1200008392334,25.379500102996825,-0.37599160069099985
2022-11-21,122.38851165771484,152.919921875,22.360000610351562,25.005000114440918,-0.3623368404316806
2022-11-22,124.21900939941406,154.72340393066406,21.290000915527344,24.646500205993654,-0.20667469374683894
2022-11-23,125.54363250732422,154.80801391601562,20.350000381469727,24.300000190734863,-0.1377859343482965
2022-11-25,125.78279876708984,154.53707885742188,20.5,23.955500221252443,-0.13560873535431528
2022-11-28,123.58428955078125,152.32723999023438,22.209999084472656,23.778500175476076,-0.3241353328939127
2022-11-29,125.6172103881836,156.54373168945312,21.889999389648438,23.579000186920165,-0.07190082553591429
2022-11-30,127.107421875,160.6416778564453,20.579999923706055,23.31750020980835,0.14910219218728277
2022-12-01,125.3228759765625,161.0311737060547,19.84000015258789,23.016500186920165,0.07434488702667973
2022-12-02,124.32943725585938,160.35379028320312,19.059999465942383,22.704500198364258,0.0006699279256452711
2022-12-05,120.84309387207031,153.38558959960938,20.75,22.514500236511232,-0.42247473885696074
2022-12-06,121.04547119140625,148.25466918945312,22.170000076293945,22.405500221252442,-0.5963615164490302
2022-12-07,120.96269226074219,147.89060974121094,22.68000030517578,22.262500190734862,-0.6135288495208022
2022-12-08,122.23209381103516,152.0901641845703,22.290000915527344,22.072500228881836,-0.39986094316558357
2022-12-09,121.5698013305664,150.40525817871094,22.829999923706055,22.037500190734864,-0.4931931385594792
2022-12-12,123.45553588867188,154.54556274414062,25.0,22.16150016784668,-0.2510075734932256
2022-12-13,123.33595275878906,155.6632080078125,22.549999237060547,22.10250015258789,-0.21688419375682677
2022-12-14,122.71963500976562,156.0526580810547,21.139999389648438,21.932500076293945,-0.23356311177539021
2022-12-15,119.67487335205078,153.42794799804688,22.829999923706055,21.86850004196167,-0.47903580009862734
2022-12-16,118.92977905273438,150.87942504882812,22.6200008392334,21.803000068664552,-0.6074460642333502
2022-12-19,119.63807678222656,151.07412719726562,22.420000076293945,21.768000030517577,-0.5652518413430865
2022-12-20,120.21759033203125,147.0100555419922,21.479999542236328,21.723999977111816,-0.6821412721998473
2022-12-21,121.5698013305664,149.59243774414062,20.06999969482422,21.66299991607666,-0.5223335021218615
2022-12-22,120.18999481201172,148.68646240234375,21.969999313354492,21.743999862670897,-0.6234124856513908
2022-12-23,120.76032257080078,149.871826171875,20.8700008392334,21.76249990463257,-0.5525614903701285
2022-12-27,121.1834487915039,149.80409240722656,21.649999618530273,21.73449993133545,-0.533953521219692
2022-12-28,121.84574890136719,146.9931182861328,22.139999389648438,21.74699993133545,-0.6018024029160107
2022-12-29,122.54487609863281,148.80502319335938,21.440000534057617,21.789999961853027,-0.5020858922544902
2022-12-30,123.3543701171875,147.1878662109375,21.670000076293945,21.88149995803833,-0.519817384075003
2023-01-03,124.2926025390625,148.40708923339844,22.899999618530273,22.073499965667725,-0.42946162985147474
2023-01-04,125.45166015625,149.95652770996094,22.010000228881836,22.136499977111818,-0.31628872593987856
2023-01-05,125.42384338378906,147.1878662109375,22.459999084472656,22.15099992752075,-0.41693074683508274
2023-01-06,127.82389831542969,151.514404296875,21.1299991607666,22.073499870300292,-0.14249841126056076
2023-01-09,127.29570770263672,153.83432006835938,21.969999313354492,22.05749979019165,-0.08558699169884187
2023-01-10,128.4355010986328,151.3620147705078,20.579999923706055,21.944999790191652,-0.11755506445636996
2023-01-11,129.38995361328125,154.29153442382812,21.09000015258789,21.749499797821045,0.0349228078175139
2023-01-12,129.26023864746094,154.901123046875,18.829999923706055,21.56349983215332,0.05032816977887224
2023-01-13,132.52206420898438,154.22381591796875,18.350000381469727,21.423999881744386,0.1882121131637488
2023-01-17,130.4741668701172,151.55674743652344,19.360000610351562,21.25049991607666,-0.009218717134076081
2023-01-18,126.55437469482422,149.62631225585938,20.34000015258789,21.136499881744385,-0.27330432376898195
2023-01-19,124.86783599853516,149.1436767578125,20.520000457763672,21.041499900817872,-0.37445578410733044
2023-01-20,125.17362213134766,150.8201141357422,19.850000381469727,20.95999994277954,-0.29915138776131633
2023-01-23,127.20304107666016,152.8098602294922,19.809999465942383,20.946999931335448,-0.1269218689585578
2023-01-24,128.29649353027344,152.3949737548828,19.200000762939453,20.808500003814697,-0.08743347807046578
2023-01-25,128.91732788085938,150.25283813476562,19.079999923706055,20.71899995803833,-0.1333654073524285
2023-01-26,129.7142791748047,152.14942932128906,18.729999542236328,20.572999954223633,-0.02574935925091125
2023-01-27,130.02935791015625,154.1729736328125,18.510000228881836,20.391499996185303,0.062461135554769155
2023-01-30,128.92665100097656,149.83798217773438,19.940000534057617,20.316499996185303,-0.14777486529398112
2023-01-31,129.6957550048828,156.83157348632812,19.399999618530273,20.202999973297118,0.14118888106749578
2023-02-01,129.35287475585938,156.6199493408203,17.8700008392334,19.951500034332277,0.11655520877158856
2023-02-02,128.75059509277344,161.96250915527344,18.729999542236328,19.7875,0.27814777352280284
2023-02-03,130.74290466308594,162.27578735351562,18.329999923706055,19.58100004196167,0.38842942702812355
2023-02-06,131.51202392578125,159.8203887939453,19.43000030517578,19.49600009918213,0.3386389150933255
2023-02-07,133.1151123046875,159.4224395751953,18.65999984741211,19.33050012588501,0.4040717553623252
2023-02-08,132.17921447753906,157.7883758544922,19.6299991607666,19.28300008773804,0.29895964633215893
2023-02-09,130.1220245361328,156.42520141601562,20.709999084472656,19.264000034332277,0.14781262798128197
2023-02-10,130.696533203125,156.8231201171875,20.530000686645508,19.34900007247925,0.19064084947883644
2023-02-13,132.11434936523438,158.67738342285156,20.34000015258789,19.448500061035155,0.32760653303256815
2023-02-14,132.6981201171875,158.135498046875,18.90999984741211,19.426000022888182,0.33720238702642313
2023-02-15,133.25413513183594,158.1947479248047,18.229999542236328,19.320499992370607,0.36696958159303245
2023-02-16,131.41932678222656,157.1025390625,20.170000076293945,19.30299997329712,0.23659292840146517
2023-02-17,131.80856323242188,156.48756408691406,20.020000457763672,19.311499977111815,0.2338969191668639
2023-02-21,129.38995361328125,152.43038940429688,22.8700008392334,19.46450004577637,-0.03180096068632313
2023-02-22,128.39840698242188,150.85020446777344,22.290000915527344,19.619000053405763,-0.137748120388449
2023-02-23,129.42701721191406,153.69451904296875,21.139999389648438,19.72200002670288,0.015361921301528442
2023-02-24,130.5946044921875,153.87387084960938,21.670000076293945,19.869000053405763,0.0798400158755481
2023-02-27,131.73440551757812,155.65048217773438,20.950000762939453,19.99100008010864,0.20019990913425595
2023-02-28,132.83714294433594,155.87258911132812,20.700000762939453,20.029000091552735,0.26298671712380295
2023-03-01,132.0958251953125,156.37652587890625,20.579999923706055,20.088000106811524,0.24419771033193122
2023-03-02,130.72433471679688,157.74314880371094,19.59000015258789,20.17400007247925,0.22500691744143117
2023-03-03,133.12440490722656,158.59732055664062,18.489999771118164,20.16200008392334,0.3749524703916101
2023-03-06,132.34603881835938,159.3062286376953,18.610000610351562,20.176000118255615,0.36166996669288987
2023-03-07,128.45404052734375,156.538818359375,19.59000015258789,20.184000110626222,0.06895983971694535
2023-03-08,127.69414520263672,157.41859436035156,19.110000610351562,20.206500148773195,0.06272140761339243
2023-03-09,120.78125762939453,156.20570373535156,22.610000610351562,20.35550022125244,-0.324445313209886
2023-03-10,123.8485107421875,155.06114196777344,24.799999237060547,20.560000228881837,-0.21298631040965713
2023-03-13,121.62449645996094,155.65048217773438,26.520000457763672,20.859500217437745,-0.3024277703466164
2023-03-14,124.74738311767578,158.06773376464844,23.729999542236328,21.029000186920165,-0.060508571695099135
2023-03-15,118.8537826538086,157.46983337402344,26.139999389648438,21.390500164031984,-0.37495209958233267
2023-03-16,121.16119384765625,160.5105743408203,22.989999771118164,21.628500175476074,-0.15122268630398017
2023-03-17,116.5834732055664,159.54539489746094,25.510000228881836,21.89550018310547,-0.41341277850751157
2023-03-20,117.81592559814453,156.7267303466797,24.149999618530273,22.102000141143797,-0.4531914842823315
2023-03-21,120.9758529663086,159.54539489746094,21.3799991607666,22.027500057220458,-0.19503973143472841
2023-03-22,117.85301208496094,158.47772216796875,22.260000228881836,22.026000022888184,-0.3885730053080343
2023-03-23,117.5379409790039,158.26416015625,22.610000610351562,22.09950008392334,-0.4118935830768849
2023-03-24,115.74947357177734,158.930419921875,21.739999771118164,22.10300006866455,-0.47692360920552773
