Date,PEP,NEE,VIX,AvgVIX,zscore
2022-05-06,149.97337341308594,64.94422912597656,30.190000534057617,26.6495002746582,-0.7492593264360264
2022-05-09,151.10865783691406,63.36700439453125,34.75,27.3290002822876,-0.5925358158622857
2022-05-10,150.92388916015625,62.721778869628906,32.9900016784668,27.76000032424927,-0.6045886068849481
2022-05-11,150.19337463378906,62.90996551513672,32.560001373291016,28.175000381469726,-0.693102478432051
2022-05-12,149.96453857421875,61.39545822143555,31.770000457763672,28.6725004196167,-0.6973581769785078
2022-05-13,152.8863983154297,62.55149841308594,28.8700008392334,28.981000423431396,-0.37179969614421177
2022-05-16,154.42654418945312,62.83827209472656,27.469999313354492,29.246000385284425,-0.1953819646074342
2022-05-17,153.53765869140625,64.54096984863281,26.100000381469727,29.48250036239624,-0.32506875009771025
2022-05-18,144.0240478515625,63.62687683105469,30.959999084472656,30.01450033187866,-1.4276049290334203
2022-05-19,141.86788940429688,63.142967224121094,29.350000381469727,30.34800033569336,-1.673354811583378
2022-05-20,142.75674438476562,63.82402801513672,29.43000030517578,30.409000396728516,-1.5792305826043993
2022-05-23,145.7401885986328,65.01591491699219,28.479999542236328,30.48200035095215,-1.2469815166688814
2022-05-24,147.69398498535156,66.91577911376953,29.450000762939453,30.278500366210938,-1.0460955585079823
2022-05-25,148.70606994628906,67.02330017089844,28.3700008392334,30.117000389099122,-0.9289579337263434
2022-05-26,149.7093505859375,67.24735260009766,27.5,29.992500400543214,-0.8145915848271192
2022-05-27,151.1702423095703,69.78437805175781,25.719999313354492,29.608500289916993,-0.6810396725490814
2022-05-31,147.63233947753906,68.2162094116211,26.190000534057617,29.301000308990478,-1.072726800789484
2022-06-01,146.52345275878906,68.64879608154297,25.690000534057617,29.12300033569336,-1.2092784533607277
2022-06-02,147.7109375,70.76676940917969,24.719999313354492,29.088000297546387,-1.101552576021284
2022-06-03,146.08921813964844,70.91996765136719,24.790000915527344,28.76750030517578,-1.294103953753723
2022-06-06,146.7007293701172,72.27185821533203,25.06999969482422,28.51150026321411,-1.2425256097300057
2022-06-07,147.6046142578125,71.90233612060547,24.020000457763672,27.975000286102294,-1.1309662734847408
2022-06-08,146.8690948486328,70.73971557617188,23.959999084472656,27.523500156402587,-1.1999170905479188
2022-06-09,144.25482177734375,69.70325469970703,26.09000015258789,27.200000095367432,-1.4911721571639498
2022-06-10,144.02439880371094,68.41448211669922,27.75,26.999000072479248,-1.4989813655952464
2022-06-13,141.56080627441406,65.26006317138672,34.02000045776367,27.256500053405762,-1.740964055623422
2022-06-14,138.35276794433594,64.42190551757812,32.689998626708984,27.517500019073488,-2.104839976747008
2022-06-15,139.8326873779297,66.86431884765625,29.6200008392334,27.69350004196167,-1.9676443165552384
2022-06-16,139.1591796875,63.872135162353516,32.95000076293945,27.79300012588501,-2.0020277516433724
2022-06-17,139.18580627441406,63.81806945800781,31.1299991607666,27.882000064849855,-1.998097314044973
2022-06-21,142.42041015625,65.54847717285156,30.190000534057617,27.920000076293945,-1.644414487052934
2022-06-22,143.5901641845703,67.31494903564453,28.950000762939453,27.943500137329103,-1.5335254285930038
2022-06-23,145.4246063232422,69.57708740234375,29.049999237060547,27.923500061035156,-1.3520466627391308
2022-06-24,147.22357177734375,70.31613159179688,27.229999542236328,27.866499996185304,-1.1520098689544944
2022-06-27,147.41854858398438,70.1989517211914,26.950000762939453,27.839000034332276,-1.1273864773561013
2022-06-28,145.34483337402344,68.89214324951172,28.360000610351562,27.971000099182127,-1.3511884778777028
2022-06-29,147.75526428222656,68.4955825805664,28.15999984741211,28.069500064849855,-1.0624722720668478
2022-06-30,147.69325256347656,69.8114242553711,28.709999084472656,28.220499992370605,-1.089376373983294
2022-07-01,150.112548828125,72.60533142089844,26.700000762939453,28.319500064849855,-0.8472128626802223
2022-07-05,149.7758331298828,71.29850006103516,27.540000915527344,28.457000064849854,-0.8672233390198169
2022-07-06,151.2734832763672,71.71307373046875,26.729999542236328,28.54000005722046,-0.6976977793512921
2022-07-07,150.97216796875,72.4430923461914,26.079999923706055,28.643000030517577,-0.7439390269080538
2022-07-08,152.31919860839844,72.325927734375,24.639999389648438,28.677000045776367,-0.58415266245389
2022-07-11,151.06968688964844,72.7134780883789,26.170000076293945,28.68100004196167,-0.7365311429394326
2022-07-12,150.2100372314453,72.05557250976562,27.290000915527344,28.65800008773804,-0.8275743065753493
2022-07-13,150.7417755126953,72.33495330810547,26.81999969482422,28.298000049591064,-0.7693563883029423
2022-07-14,151.52162170410156,72.2177734375,26.399999618530273,27.98350009918213,-0.6761139655106788
2022-07-15,151.6456756591797,70.93799591064453,24.229999542236328,27.714000034332276,-0.642468815532243
2022-07-18,149.1111297607422,69.85649108886719,25.299999237060547,27.33149995803833,-0.9236980674386677
2022-07-19,150.706298828125,71.13627624511719,24.5,27.0,-0.7556377516894385
2022-07-20,149.1111297607422,70.58651733398438,23.8799991607666,26.68449993133545,-0.9345880067073521
2022-07-21,149.3326873779297,71.08220672607422,23.110000610351562,26.392499923706055,-0.9159883429296836
2022-07-22,150.30752563476562,72.325927734375,23.030000686645508,26.091499996185302,-0.8201695478049656
2022-07-25,150.52020263671875,72.98387145996094,23.360000610351562,25.898000049591065,-0.8050321690408917
2022-07-26,152.27488708496094,72.0195083618164,24.690000534057617,25.785000038146972,-0.5847805380432437
2022-07-27,152.06216430664062,72.4430923461914,23.239999771118164,25.528999996185302,-0.6160566404143628
2022-07-28,154.94232177734375,76.19233703613281,22.329999923706055,25.2375,-0.33407414449917916
2022-07-29,155.0487060546875,76.14725494384766,21.329999923706055,24.86850004196167,-0.32092025102585825
2022-08-01,156.8121795654297,76.88629913330078,22.84000015258789,24.675500011444093,-0.12504750280754287
2022-08-02,155.51837158203125,77.21076202392578,23.93000030517578,24.494999980926515,-0.2816818966758203
2022-08-03,156.7058563232422,77.92274475097656,21.950000762939453,24.25600004196167,-0.15298259220943541
2022-08-04,155.85511779785156,79.29266357421875,21.440000534057617,24.024000072479247,-0.27322970820310216
2022-08-05,154.68533325195312,79.29266357421875,21.149999618530273,23.84950008392334,-0.4104731412429128
2022-08-08,154.06497192382812,78.87808227539062,21.290000915527344,23.60550012588501,-0.477071830528862
2022-08-09,154.64102172851562,80.13983154296875,21.770000457763672,23.329500102996825,-0.4283092969071259
2022-08-10,155.91712951660156,80.91490936279297,19.739999771118164,22.975500106811523,-0.29015361145261137
2022-08-11,155.11953735351562,80.59947204589844,20.200000762939453,22.665500164031982,-0.379024624798748
2022-08-12,157.1489715576172,81.53679656982422,19.530000686645508,22.43050022125244,-0.15490617326208242
2022-08-15,158.87704467773438,82.01445770263672,19.950000762939453,22.163000297546386,0.04071237107805993
2022-08-16,159.7986602783203,81.59085845947266,19.690000534057617,21.922500324249267,0.15515861891779253
2022-08-17,159.71006774902344,81.29344940185547,19.899999618530273,21.723500347137453,0.14920112399758373
2022-08-18,159.8695526123047,81.32949829101562,19.559999465942383,21.546000289916993,0.16737472770296433
2022-08-19,159.66575622558594,80.85182189941406,20.600000381469727,21.424500274658204,0.15059017359812027
2022-08-22,158.14151000976562,79.79737091064453,23.799999237060547,21.44650020599365,-0.012510564189177181
2022-08-23,158.07057189941406,79.29266357421875,24.110000610351562,21.41750020980835,-0.013304470084111474
2022-08-24,158.85931396484375,79.9505615234375,22.81999969482422,21.396500205993654,0.06941966731505828
2022-08-25,158.86817932128906,80.56344604492188,21.780000686645508,21.369000244140626,0.06131726952764816
2022-08-26,155.11953735351562,79.36474609375,25.559999465942383,21.580500221252443,-0.3606059847535487
2022-08-29,154.63217163085938,78.80778503417969,26.209999084472656,21.74900016784668,-0.40947723381776535
2022-08-30,153.30287170410156,77.61235809326172,26.209999084472656,21.863000106811523,-0.5476031898022129
2022-08-31,152.66482543945312,77.03276062011719,25.8700008392334,22.059000110626222,-0.6138151635878375
2022-09-01,154.20823669433594,78.1195068359375,25.559999465942383,22.26500005722046,-0.448947666800083
2022-09-02,152.25440979003906,77.07805633544922,25.469999313354492,22.48100004196167,-0.6626423245027381
2022-09-06,151.22842407226562,79.124755859375,26.90999984741211,22.761999988555907,-0.8135457522454959
2022-09-07,154.56509399414062,81.72391510009766,24.639999389648438,22.905499935150146,-0.46084749183191115
2022-09-08,154.04763793945312,81.75109100341797,23.610000610351562,23.098999977111816,-0.5219627308325326
2022-09-09,154.53831481933594,81.41600799560547,22.790000915527344,23.228499984741212,-0.4593962149030531
2022-09-12,155.14495849609375,82.2401123046875,23.8700008392334,23.445499992370607,-0.4005158630476817
2022-09-13,149.3549346923828,80.4741439819336,27.270000457763672,23.811499977111815,-1.0534795065154003
2022-09-14,150.48797607421875,80.49227142333984,26.15999984741211,24.13499994277954,-0.9208173273294277
2022-09-15,147.98995971679688,77.89311981201172,26.270000457763672,24.45349998474121,-1.1751217753199947
2022-09-16,148.96238708496094,76.78824615478516,26.299999237060547,24.79049997329712,-1.0445514046857227
2022-09-19,150.5325469970703,78.64478302001953,25.760000228881836,25.048499965667723,-0.8880287692676226
2022-09-20,150.7020721435547,77.60330963134766,27.15999984741211,25.216499996185302,-0.8526035993750433
2022-09-21,150.27386474609375,76.0456314086914,27.989999771118164,25.41049995422363,-0.8796062889795744
2022-09-22,150.4165802001953,75.65621948242188,27.350000381469727,25.636999988555907,-0.8570534548701088
2022-09-23,150.34523010253906,74.73246765136719,29.920000076293945,26.04399995803833,-0.8516447308253162
2022-09-26,150.28277587890625,73.49175262451172,32.2599983215332,26.37899990081787,-0.8404641102539814
2022-09-27,148.10592651367188,73.42835998535156,32.599998474121094,26.698499870300292,-1.0949144585045736
2022-09-28,150.47901916503906,74.59661865234375,30.18000030517578,26.89699993133545,-0.8339216199061973
2022-09-29,148.6411895751953,72.42311096191406,31.84000015258789,27.195499897003174,-1.0171199345370072
2022-09-30,145.6525115966797,71.01033782958984,31.6200008392334,27.498499965667726,-1.346688043439614
2022-10-03,147.42787170410156,73.52796936035156,30.100000381469727,27.730000019073486,-1.175952238926842
2022-10-04,149.0872802734375,75.00414276123047,29.06999969482422,27.83800001144409,-1.0032846686230599
2022-10-05,148.09698486328125,74.05325317382812,28.549999237060547,28.033500003814698,-1.1052851754963546
2022-10-06,145.2421417236328,71.46315002441406,30.520000457763672,28.378999996185303,-1.4015888339333904
2022-10-07,144.180419921875,69.48886108398438,31.360000610351562,28.807499980926515,-1.4967031069579557
2022-10-10,144.3677978515625,69.49793243408203,32.45000076293945,29.236499977111816,-1.4748545568873626
2022-10-11,145.05477905273438,68.85494232177734,33.630001068115234,29.554500007629393,-1.3846637863077964
2022-10-12,151.12135314941406,65.88447570800781,33.56999969482422,29.925,-0.6285999497027758
2022-10-13,155.77842712402344,66.19239044189453,31.940000534057617,30.2085000038147,-0.08680809403292196
2022-10-14,151.8350830078125,64.99695587158203,32.02000045776367,30.494500064849852,-0.5316232320586913
2022-10-17,154.1011505126953,66.69954681396484,31.3700008392334,30.77500009536743,-0.29115771337500906
2022-10-18,156.17987060546875,67.9764633178711,30.5,30.942000102996825,-0.06632261743669056
2022-10-19,154.6632080078125,66.69048309326172,30.760000228881836,31.08050012588501,-0.22507985189372234
2022-10-20,152.96810913085938,63.97360610961914,29.979999542236328,31.21200008392334,-0.3834269311002406
2022-10-21,154.3955535888672,64.88827514648438,29.690000534057617,31.200500106811525,-0.22959817845305847
2022-10-24,158.51730346679688,66.36445617675781,29.850000381469727,31.08000020980835,0.2319602329546695
2022-10-25,159.04368591308594,68.70098114013672,28.459999084472656,30.87300024032593,0.2588629772023445
2022-10-26,159.75741577148438,68.46551513671875,27.280000686645508,30.728000259399415,0.34611288476410274
2022-10-27,159.58787536621094,68.34778594970703,27.389999389648438,30.50550022125244,0.3279779682399075
2022-10-28,162.57656860351562,71.57181549072266,25.75,30.212000179290772,0.6305290136918105
2022-10-31,161.9967041015625,70.18621063232422,25.8799991607666,30.001000118255615,0.5831665029537204
2022-11-01,161.26516723632812,70.37639617919922,25.809999465942383,29.838000106811524,0.49450286885494604
2022-11-02,159.01695251464844,69.98697662353516,25.860000610351562,29.703500175476073,0.23654307907902392
2022-11-03,158.60653686523438,70.80204772949219,25.299999237060547,29.442500114440918,0.1762330333904573
2022-11-04,159.49868774414062,71.36354064941406,24.549999237060547,29.102000045776368,0.27252756581588944
2022-11-07,160.77444458007812,69.99602508544922,24.350000381469727,28.69700002670288,0.4426035461266307
2022-11-08,161.22052001953125,70.88353729248047,25.540000915527344,28.292500019073486,0.4816995731817034
2022-11-09,159.29348754882812,70.82015991210938,26.09000015258789,27.91850004196167,0.2565584358389937
2022-11-10,162.103759765625,75.3482894897461,23.530000686645508,27.498000049591063,0.5187229634104525
2022-11-11,158.847412109375,75.4478988647461,22.520000457763672,27.023000049591065,0.13519036639908835
2022-11-14,157.66976928710938,73.95362091064453,23.729999542236328,26.64099998474121,0.01931539766265678
2022-11-15,158.0801544189453,75.0856704711914,24.540000915527344,26.34300003051758,0.050576296474417526
2022-11-16,159.09718322753906,76.36260223388672,24.110000610351562,26.010500049591066,0.15084963149320804
2022-11-17,160.61386108398438,74.57849884033203,23.93000030517578,25.708000087738036,0.3554056728847382
2022-11-18,161.77365112304688,75.3482894897461,23.1200008392334,25.379500102996825,0.47999340116552
2022-11-21,164.88729858398438,75.71053314208984,22.360000610351562,25.005000114440918,0.83989433670899
2022-11-22,164.9051055908203,76.17241668701172,21.290000915527344,24.646500205993654,0.835093516355482
2022-11-23,165.1192169189453,77.29654693603516,20.350000381469727,24.300000190734863,0.8434449832022128
2022-11-25,164.2538299560547,77.67884826660156,20.5,23.955500221252443,0.7362117350693658
2022-11-28,164.05758666992188,76.21339416503906,22.209999084472656,23.778500175476076,0.735048205067461
2022-11-29,162.8977813720703,75.0846939086914,21.889999389648438,23.579000186920165,0.6158126089092371
2022-11-30,165.50282287597656,77.0962905883789,20.579999923706055,23.31750020980835,0.8914383092219371
2022-12-01,166.88531494140625,77.21463775634766,19.84000015258789,23.016500186920165,1.0518719651429584
2022-12-02,166.69679260253906,77.55140686035156,19.059999465942383,22.704500198364258,1.0247301814500773
2022-12-05,164.38967895507812,77.50589752197266,20.75,22.514500236511232,0.754729979072353
2022-12-06,163.0520782470703,77.53321075439453,22.170000076293945,22.405500221252442,0.5973902989263495
2022-12-07,163.54580688476562,77.63333129882812,22.68000030517578,22.262500190734862,0.6538228448064078
2022-12-08,164.982177734375,78.06114196777344,22.290000915527344,22.072500228881836,0.8159614327598933
2022-12-09,164.37173461914062,76.9233627319336,22.829999923706055,22.037500190734864,0.7613144648623401
2022-12-12,165.15274047851562,78.78022766113281,25.0,22.16150016784668,0.8252457453538804
2022-12-13,165.06295776367188,79.32637023925781,22.549999237060547,22.10250015258789,0.8065651945349277
2022-12-14,164.60511779785156,79.23533630371094,21.139999389648438,21.932500076293945,0.754207693212816
2022-12-15,161.81321716308594,78.10664367675781,22.829999923706055,21.86850004196167,0.4434885448022707
2022-12-16,161.89404296875,76.5865707397461,22.6200008392334,21.803000068664552,0.47564654099746956
2022-12-19,162.79176330566406,76.02222442626953,22.420000076293945,21.768000030517577,0.5893888590698048
2022-12-20,162.69302368164062,76.02222442626953,21.479999542236328,21.723999977111816,0.5778043625695294
2022-12-21,163.83309936523438,77.05078125,20.06999969482422,21.66299991607666,0.6962190661719062
2022-12-22,162.56732177734375,75.8583755493164,21.969999313354492,21.743999862670897,0.5655007166230499
2022-12-23,163.61766052246094,76.61388397216797,20.8700008392334,21.76249990463257,0.6774602664897409
2022-12-27,164.3448028564453,76.45913696289062,21.649999618530273,21.73449993133545,0.7650796746371564
2022-12-28,163.15982055664062,75.69454193115234,22.139999389648438,21.74699993133545,0.6374587934948891
2022-12-29,163.3662567138672,76.53196716308594,21.440000534057617,21.789999961853027,0.649186613859149
2022-12-30,162.18130493164062,76.09503936767578,21.670000076293945,21.88149995803833,0.5166814391500523
2023-01-03,161.05917358398438,76.30439758300781,22.899999618530273,22.073499965667725,0.3819058188998988
2023-01-04,160.66416931152344,76.90513610839844,22.010000228881836,22.136499977111818,0.32660113229233956
2023-01-05,158.9854278564453,75.21212005615234,22.459999084472656,22.15099992752075,0.1549000393534489
2023-01-06,162.57627868652344,76.14056396484375,21.1299991607666,22.073499870300292,0.5623421163611694
2023-01-09,160.9873504638672,76.52285766601562,21.969999313354492,22.05749979019165,0.3702204555268434
2023-01-10,159.65872192382812,76.95066833496094,20.579999923706055,21.944999790191652,0.20795912734288366
2023-01-11,159.8382568359375,77.36937713623047,21.09000015258789,21.749499797821045,0.22277686652756865
2023-01-12,157.8004608154297,77.43307495117188,18.829999923706055,21.56349983215332,-0.017255063260736656
2023-01-13,157.31568908691406,77.0781021118164,18.350000381469727,21.423999881744386,-0.06883507177479047
2023-01-17,158.0518035888672,78.04292297363281,19.360000610351562,21.25049991607666,0.0031361789594860747
2023-01-18,154.06594848632812,76.277099609375,20.34000015258789,21.136499881744385,-0.4381579073327864
2023-01-19,152.27952575683594,75.17570495605469,20.520000457763672,21.041499900817872,-0.6313178921999615
2023-01-20,152.50393676757812,74.47483825683594,19.850000381469727,20.95999994277954,-0.5945342047493694
2023-01-23,151.82162475585938,75.24853515625,19.809999465942383,20.946999931335448,-0.6861269466287342
2023-01-24,153.23104858398438,76.36812591552734,19.200000762939453,20.808500003814697,-0.5374692966830625
2023-01-25,154.34423828125,69.71435546875,19.079999923706055,20.71899995803833,-0.30761023035913004
2023-01-26,152.80914306640625,69.54141998291016,18.729999542236328,20.572999954223633,-0.4851335458018675
2023-01-27,152.27053833007812,68.7950210571289,18.510000228881836,20.391499996185303,-0.537190464341226
2023-01-30,152.1448516845703,68.31260681152344,19.940000534057617,20.316499996185303,-0.5447402203466336
2023-01-31,153.52734375,67.9302978515625,19.399999618530273,20.202999973297118,-0.37683818248165146
2023-02-01,154.01205444335938,67.57533264160156,17.8700008392334,19.951500034332277,-0.3146750549761276
2023-02-02,152.58470153808594,68.813232421875,18.729999542236328,19.7875,-0.5006033415963946
2023-02-03,151.82162475585938,67.96671295166016,18.329999923706055,19.58100004196167,-0.5775026305801971
2023-02-06,154.24549865722656,68.73130798339844,19.43000030517578,19.49600009918213,-0.3045304220000744
2023-02-07,154.01205444335938,69.25012969970703,18.65999984741211,19.33050012588501,-0.3396583187589404
2023-02-08,153.6529998779297,68.29440307617188,19.6299991607666,19.28300008773804,-0.3675271689175226
2023-02-09,155.10733032226562,66.69239044189453,20.709999084472656,19.264000034332277,-0.17300223785627436
2023-02-10,158.177490234375,68.03042602539062,20.530000686645508,19.34900007247925,0.16724050583910113
2023-02-13,159.5869140625,68.8314208984375,20.34000015258789,19.448500061035155,0.320650710744968
2023-02-14,157.79147338867188,69.20463562011719,18.90999984741211,19.426000022888182,0.10443568108675641
2023-02-15,158.0069122314453,70.03291320800781,18.229999542236328,19.320499992370607,0.11735618682263871
2023-02-16,157.5580596923828,68.89515686035156,20.170000076293945,19.30299997329712,0.08166727928074631
2023-02-17,158.24929809570312,69.24102783203125,20.020000457763672,19.311499977111815,0.15760649309490898
2023-02-21,158.15951538085938,67.0473861694336,22.8700008392334,19.46450004577637,0.1797958208458381
2023-02-22,158.1056365966797,67.06558227539062,22.290000915527344,19.619000053405763,0.17320312862095538
2023-02-23,158.27622985839844,66.32830810546875,21.139999389648438,19.72200002670288,0.204215816573887
2023-02-24,157.96206665039062,66.3738021850586,21.670000076293945,19.869000053405763,0.166678387693427
2023-02-27,157.91714477539062,65.83147430419922,20.950000762939453,19.99100008010864,0.16949799514878297
2023-02-28,155.78057861328125,65.07112121582031,20.700000762939453,20.029000091552735,-0.06982948873510846
2023-03-01,153.8056182861328,64.00843811035156,20.579999923706055,20.088000106811524,-0.28568686669809434
2023-03-02,156.64349365234375,66.15211486816406,19.59000015258789,20.17400007247925,0.015285496773795378
2023-03-03,156.48983764648438,67.63621520996094,18.489999771118164,20.16200008392334,-0.024880596862368848
2023-03-06,156.80616760253906,68.15840148925781,18.610000610351562,20.176000118255615,0.004442847836485078
2023-03-07,156.02890014648438,67.56292724609375,19.59000015258789,20.184000110626222,-0.0778662323159805
2023-03-08,156.4536895751953,68.02096557617188,19.110000610351562,20.206500148773195,-0.03486101559763331
2023-03-09,155.26974487304688,67.57208251953125,22.610000610351562,20.35550022125244,-0.16706969707337488
2023-03-10,155.4776153564453,66.88499450683594,24.799999237060547,20.560000228881837,-0.13243214450212304
2023-03-13,156.99598693847656,67.14151000976562,26.520000457763672,20.859500217437745,0.04188231383208214
2023-03-14,156.83328247070312,68.29580688476562,23.729999542236328,21.029000186920165,0.005574361859358174
2023-03-15,159.635009765625,69.18443298339844,26.139999389648438,21.390500164031984,0.3210275279543469
2023-03-16,159.52655029296875,69.83486938476562,22.989999771118164,21.628500175476074,0.298599980450022
2023-03-17,158.27935791015625,69.32183074951172,25.510000228881836,21.89550018310547,0.15992786891391164
2023-03-20,160.50262451171875,69.59668731689453,24.149999618530273,22.102000141143797,0.41666961103187916
2023-03-21,160.88223266601562,69.03784942626953,21.3799991607666,22.027500057220458,0.46954292865258523
2023-03-22,159.52655029296875,67.91104888916016,22.260000228881836,22.026000022888184,0.3272979738456273
2023-03-23,158.7493133544922,67.61788940429688,22.610000610351562,22.09950008392334,0.24048278782557733
2023-03-24,161.85830688476562,69.34017944335938,21.739999771118164,22.10300006866455,0.5795496384578447
