Date,ADI,GILD,VIX,AvgVIX,zscore
2023-06-09,174.30099487304688,70.56510162353516,13.829999923706055,16.52449998855591,0.00585292094941741
2023-06-12,179.26846313476562,70.33025360107422,15.010000228881836,16.423499965667723,0.6193074089810399
2023-06-13,183.76783752441406,70.86319732666016,14.609999656677246,16.297999906539918,1.1291510918621421
2023-06-14,183.30929565429688,71.0911865234375,13.880000114440918,16.092499923706054,1.059850676005788
2023-06-15,181.17901611328125,72.0488052368164,14.5,15.973999881744385,0.7441358923025503
2023-06-16,179.93714904785156,71.92112731933594,13.539999961853027,15.84849991798401,0.6022216645640043
2023-06-20,179.57412719726562,70.87230682373047,13.880000114440918,15.701999950408936,0.6228707649953247
2023-06-21,177.147705078125,70.7811279296875,13.199999809265137,15.50149998664856,0.3358686668250654
2023-06-22,177.78775024414062,71.23710632324219,12.90999984741211,15.220499944686889,0.38504246603781805
2023-06-23,177.6253662109375,70.65343475341797,13.4399995803833,14.890999889373779,0.40131378550731467
2023-06-26,178.0074462890625,69.82350158691406,14.25,14.646499919891358,0.4983693297843852
2023-06-27,183.77737426757812,69.32189178466797,13.739999771118164,14.435999870300293,1.224979075258514
2023-06-28,181.4082489013672,69.47694396972656,13.430000305175781,14.23449993133545,0.9297611457784803
2023-06-29,181.0070343017578,69.32189178466797,13.539999961853027,14.01449990272522,0.8909029672805633
2023-06-30,186.09872436523438,70.28862762451172,13.59000015258789,13.9114999294281,1.4455275749445586
2023-07-03,185.6401824951172,69.96941375732422,13.569999694824219,13.859999895095825,1.409840261774656
2023-07-05,181.50381469726562,70.44367980957031,14.180000305175781,13.832499933242797,0.881901664529419
2023-07-06,177.86419677734375,69.53165435791016,15.4399995803833,13.906499910354615,0.49902216098228935
2023-07-07,177.02352905273438,67.87178802490234,14.829999923706055,13.950999927520751,0.49960658529064
2023-07-10,182.50685119628906,69.03006744384766,15.069999694824219,14.021999931335449,1.0896922517471384
2023-07-11,182.4113311767578,69.4222183227539,14.84000015258789,14.07249994277954,1.0540847695197346
2023-07-12,186.66232299804688,69.65933990478516,13.539999961853027,13.9989999294281,1.5521474250149385
2023-07-13,189.40403747558594,69.96029663085938,13.609999656677246,13.948999929428101,1.864284675121982
2023-07-14,183.3857421875,70.39806365966797,13.34000015258789,13.92199993133545,1.1116459200870794
2023-07-17,187.57943725585938,70.66255187988281,13.479999542236328,13.870999908447265,1.601118089874656
2023-07-18,187.71316528320312,71.33744049072266,13.300000190734863,13.858999919891357,1.5757879350715434
2023-07-19,187.03489685058594,72.01232147216797,13.760000228881836,13.852999925613403,1.4525393579599652
2023-07-20,181.16943359375,72.90609741210938,13.989999771118164,13.892499923706055,0.6903193528932833
2023-07-21,183.37619018554688,73.54450988769531,13.600000381469727,13.926999950408936,0.9172169434827343
2023-07-24,183.76783752441406,70.82672119140625,13.90999984741211,13.950499963760375,1.1313917154270206
2023-07-25,186.9107208251953,70.4345474243164,13.859999656677246,13.930999946594238,1.5344830343418454
2023-07-26,182.95587158203125,70.39806365966797,13.1899995803833,13.903499937057495,1.0598076978540902
2023-07-27,186.71011352539062,69.77790832519531,14.40999984741211,13.952499914169312,1.5506271833284093
2023-07-28,189.54730224609375,70.09710693359375,13.329999923706055,13.941999912261963,1.8731571542770586
2023-07-31,190.607666015625,69.4404525756836,13.630000114440918,13.943999910354615,2.041363111187123
2023-08-01,190.55990600585938,69.02093505859375,13.930000305175781,13.961999940872193,2.061373466199655
2023-08-02,183.85382080078125,69.02093505859375,16.09000015258789,14.057499933242799,1.2526846869444925
2023-08-03,182.92718505859375,68.8841323852539,15.920000076293945,14.08149995803833,1.1493448041945746
2023-08-04,179.92759704589844,71.75696563720703,17.100000381469727,14.194999980926514,0.611153763521565
2023-08-07,181.59933471679688,73.57186126708984,15.770000457763672,14.230000019073486,0.7012653058372468
2023-08-08,178.26539611816406,73.03377532958984,15.989999771118164,14.2875,0.33227773759489293
2023-08-09,176.54588317871094,73.11585998535156,15.960000038146973,14.408500003814698,0.11987894537786911
2023-08-10,176.4503631591797,72.9608154296875,15.850000381469727,14.520500040054321,0.11788409718526506
2023-08-11,175.01744079589844,72.9608154296875,14.84000015258789,14.595500040054322,-0.054912430340489336
2023-08-14,177.0999755859375,72.82402038574219,14.819999694824219,14.662500047683716,0.20462397419807588
2023-08-15,173.21194458007812,72.63249969482422,16.459999084472656,14.820499992370605,-0.2524702611892885
2023-08-16,169.2475128173828,71.13678741455078,16.780000686645508,14.971500015258789,-0.6386649662793175
2023-08-17,167.6426544189453,69.76878356933594,17.889999389648438,15.166499996185303,-0.7481627882584927
2023-08-18,167.89102172851562,69.2033462524414,17.299999237060547,15.351499938964844,-0.6834789215015448
2023-08-21,169.29527282714844,69.25806427001953,17.1299991607666,15.512499904632568,-0.517501039851402
2023-08-22,168.76036071777344,69.63197326660156,16.969999313354492,15.667999887466431,-0.6049743967933793
2023-08-23,169.54368591308594,70.26129150390625,15.979999542236328,15.807499885559082,-0.5491701824901748
2023-08-24,165.9231414794922,69.61373138427734,17.200000762939453,15.94699993133545,-0.9459949497196831
2023-08-25,170.1932830810547,70.09710693359375,15.680000305175781,16.064499950408937,-0.46074968609600847
2023-08-28,172.26622009277344,70.26129150390625,15.079999923706055,16.136999940872194,-0.22085898826545267
2023-08-29,174.39651489257812,71.32831573486328,14.449999809265137,16.16299991607666,-0.02951032892341804
2023-08-30,173.4507598876953,70.82672119140625,13.880000114440918,16.05249991416931,-0.11274769890683373
2023-08-31,173.6513671875,69.75053405761719,13.569999694824219,15.934999895095824,-0.022449340641048008
2023-09-01,175.1007080078125,69.90557861328125,13.09000015258789,15.734499883651733,0.1428031544846752
2023-09-05,174.2464599609375,68.54669189453125,14.010000228881836,15.646499872207642,0.12326161594407102
2023-09-06,174.8607635498047,67.70762634277344,14.449999809265137,15.56949987411499,0.24888203743704754
2023-09-07,171.2902374267578,67.43404388427734,14.399999618530273,15.491499853134155,-0.16488337392067404
2023-09-08,170.33998107910156,69.31277465820312,13.84000015258789,15.390999841690064,-0.39488006674951615
2023-09-11,170.5127410888672,70.26129150390625,13.800000190734863,15.338999843597412,-0.43231153498298036
2023-09-12,168.01722717285156,70.04238891601562,14.229999542236328,15.309499835968017,-0.7197997358125586
2023-09-13,169.0922393798828,70.50751495361328,13.479999542236328,15.160499858856202,-0.6187350470462742
2023-09-14,172.4515838623047,71.24427032470703,12.819999694824219,14.962499809265136,-0.2588874649446628
2023-09-15,170.9830780029297,69.68787384033203,13.789999961853027,14.757499837875367,-0.3403700789684036
2023-09-18,172.4995880126953,69.64183044433594,14.0,14.59249987602234,-0.15466537992739318
2023-09-19,171.5685577392578,69.77996826171875,14.109999656677246,14.44149990081787,-0.27542400019677515
2023-09-20,169.00582885742188,69.82600402832031,15.140000343322754,14.349999952316285,-0.587292070831942
2023-09-21,166.85581970214844,69.31948852539062,17.540000915527344,14.428000020980836,-0.8154485212483805
2023-09-22,168.429931640625,69.08003997802734,17.200000762939453,14.428000020980836,-0.610917269284534
2023-09-25,168.38194274902344,68.9142837524414,16.899999618530273,14.48899998664856,-0.6065223379127775
2023-09-26,165.4160919189453,69.55894470214844,18.940000534057617,14.682000017166137,-1.003774817215084
2023-09-27,165.8672332763672,69.57735443115234,18.219999313354492,14.870499992370606,-0.9505024052180354
2023-09-28,169.3225860595703,69.4576187133789,17.34000015258789,15.043499994277955,-0.5264653818538407
2023-09-29,168.05560302734375,69.01558685302734,17.520000457763672,15.241000032424926,-0.6520984972244891
2023-10-02,168.38194274902344,68.24198913574219,17.610000610351562,15.467000055313111,-0.5652252226829735
2023-10-03,164.6194305419922,67.47759246826172,19.780000686645508,15.755500078201294,-0.9719929938449938
2023-10-04,166.80784606933594,68.83138275146484,18.579999923706055,15.96200008392334,-0.7912507487188243
2023-10-05,165.18572998046875,68.79454040527344,18.489999771118164,16.166500091552734,-0.9845990841880667
