Date,KLAC,AMD,VIX,AvgVIX,zscore
2020-05-27,165.88206481933594,52.7400016784668,27.6200008392334,31.361000061035156,-0.12836612894974048
2020-05-28,163.89218139648438,51.7400016784668,28.59000015258789,31.229000091552734,-0.11312334803098326
2020-05-29,165.15933227539062,53.79999923706055,27.510000228881836,30.89700002670288,-0.219242759184101
2020-06-01,165.15933227539062,53.630001068115234,28.229999542236328,30.449000072479247,-0.20772645922339492
2020-06-02,166.40768432617188,53.540000915527344,26.84000015258789,29.992500019073486,-0.16869312006930023
2020-06-03,174.62998962402344,52.72999954223633,25.65999984741211,29.594999980926513,0.1031158452783498
2020-06-04,174.8552703857422,52.630001068115234,25.809999465942383,29.179500007629393,0.11583389456295386
2020-06-05,180.66529846191406,53.099998474121094,24.520000457763672,28.8335000038147,0.2372857578489524
2020-06-08,180.0927734375,52.970001220703125,25.809999465942383,28.725,0.23098680469299648
2020-06-09,179.30430603027344,56.38999938964844,27.56999969482422,28.725,-0.021499271725937946
2020-06-10,180.93753051757812,57.439998626708984,27.56999969482422,28.451499938964844,-0.049539238977395796
2020-06-11,169.4957275390625,52.83000183105469,40.790000915527344,28.727000045776368,-0.039120545733671325
2020-06-12,173.3534393310547,53.5,36.09000015258789,28.901000022888184,0.017272809773167436
2020-06-15,176.22560119628906,54.68000030517578,34.400001525878906,29.026500129699706,0.013114095639417591
2020-06-16,181.1439971923828,54.459999084472656,33.66999816894531,29.245000076293945,0.15778426498162645
2020-06-17,181.98875427246094,54.54999923706055,33.470001220703125,29.392000102996825,0.173975312503294
2020-06-18,181.84796142578125,54.040000915527344,32.939998626708984,29.639500045776366,0.20480980610482405
2020-06-19,181.24722290039062,54.22999954223633,35.119998931884766,29.91899995803833,0.1760887751987011
2020-06-22,180.08335876464844,54.7599983215332,31.770000457763672,30.09949998855591,0.10947743490003543
2020-06-23,181.3505096435547,53.9900016784668,31.3700008392334,30.267500019073488,0.1950722187619317
2020-06-24,177.042236328125,52.38999938964844,33.84000015258789,30.57849998474121,0.18979318482905344
2020-06-25,180.5432891845703,51.93000030517578,32.220001220703125,30.760000038146973,0.31332664757076173
2020-06-26,177.9339599609375,50.099998474121094,34.72999954223633,31.121000003814697,0.368453401687427
2020-06-29,179.9613037109375,50.279998779296875,31.780000686645508,31.298500061035156,0.4097487596012862
2020-06-30,182.54254150390625,52.61000061035156,30.43000030517578,31.47800006866455,0.32000900862118753
2020-07-01,181.29415893554688,52.58000183105469,28.6200008392334,31.626000118255615,0.2891040324090048
2020-07-02,184.4479217529297,52.34000015258789,27.68000030517578,31.719500160217287,0.3885711969061999
2020-07-06,191.09335327148438,53.400001525878906,27.940000534057617,31.890500164031984,0.4920952285266232
2020-07-07,190.2485809326172,52.93000030517578,29.43000030517578,32.07150020599365,0.5016464456069989
2020-07-08,191.95689392089844,53.43000030517578,28.079999923706055,32.097000217437746,0.512846573173427
2020-07-09,191.09335327148438,57.2599983215332,29.260000228881836,32.18150024414062,0.23060487706043262
2020-07-10,189.84498596191406,55.880001068115234,27.290000915527344,31.506500244140625,0.2911541553845199
2020-07-13,187.3201141357422,53.59000015258789,32.189998626708984,31.31150016784668,0.37967125167653376
2020-07-14,188.5966033935547,54.720001220703125,29.520000457763672,31.067500114440918,0.3367995993155065
2020-07-15,184.00674438476562,55.34000015258789,27.760000228881836,30.772000217437743,0.17370020453735846
2020-07-16,184.00674438476562,54.91999816894531,28.0,30.49850015640259,0.20215268057123492
2020-07-17,185.0955810546875,55.040000915527344,25.68000030517578,30.13550024032593,0.2227510142840231
2020-07-20,190.5489501953125,57.459999084472656,24.459999084472656,29.602500247955323,0.20269261371670605
2020-07-21,191.0182342529297,57.0,24.84000015258789,29.256000232696532,0.2462361848710348
2020-07-22,193.2991180419922,61.790000915527344,24.31999969482422,28.903500175476076,-0.018077444454337684
2020-07-23,191.403076171875,59.56999969482422,26.079999923706055,28.515500164031984,0.0822886036519425
2020-07-24,176.65737915039062,69.4000015258789,25.84000015258789,28.19650011062622,-0.9726808310520353
2020-07-27,184.97357177734375,68.97000122070312,24.739999771118164,27.697000122070314,-0.7241374187807073
2020-07-28,180.65586853027344,67.61000061035156,25.440000534057617,27.380000114440918,-0.7459238457590894
2020-07-29,183.1526336669922,76.08999633789062,24.100000381469727,27.063500118255615,-1.2545154757974306
2020-07-30,185.75257873535156,78.19999694824219,24.760000228881836,26.870500087738037,-1.3288579656242427
2020-07-31,187.56414794921875,77.43000030517578,24.459999084472656,26.70950002670288,-1.2288993016378
2020-08-03,194.90411376953125,77.66999816894531,24.280000686645508,26.526500034332276,-1.0515006972559136
2020-08-04,192.3229217529297,85.04000091552734,23.760000228881836,26.243000030517578,-1.6188736535036736
2020-08-05,191.46881103515625,85.30999755859375,22.989999771118164,25.988500022888182,-1.6596989908319646
2020-08-06,191.09335327148438,86.70999908447266,22.649999618530273,25.657999992370605,-1.7644462739795146
2020-08-07,190.3987579345703,84.8499984741211,22.209999084472656,25.403999900817873,-1.6567691407663572
2020-08-10,190.62405395507812,82.23999786376953,22.1299991607666,24.90099992752075,-1.47401393095744
2020-08-11,188.23056030273438,76.87999725341797,24.030000686645508,24.626499938964844,-1.1740575176837107
2020-08-12,195.23268127441406,82.61000061035156,22.280000686645508,24.352499961853027,-1.3774857025144494
2020-08-13,197.07237243652344,81.83999633789062,22.1299991607666,24.058999919891356,-1.276784554951737
2020-08-14,199.38186645507812,81.30000305175781,22.049999237060547,23.877499866485596,-1.1792699632484955
2020-08-17,204.20831298828125,82.41999816894531,21.350000381469727,23.72199993133545,-1.1278020500734678
2020-08-18,199.61753845214844,81.66000366210938,21.510000228881836,23.555499935150145,-1.1974397790839917
2020-08-19,198.46749877929688,81.08999633789062,22.540000915527344,23.466499996185302,-1.1891679249638136
2020-08-20,194.98907470703125,82.7699966430664,22.719999313354492,23.298499965667723,-1.3947517129106286
2020-08-21,192.2742156982422,83.80999755859375,22.540000915527344,23.133500003814696,-1.5368337670320444
2020-08-24,196.41246032714844,83.08000183105469,22.3700008392334,23.01500005722046,-1.3781981352080874
2020-08-25,198.22239685058594,86.3499984741211,22.030000686645508,22.844500064849854,-1.5519665223937789
2020-08-26,200.06056213378906,86.0199966430664,23.270000457763672,22.803000068664552,-1.4811130139275461
2020-08-27,192.7266845703125,83.80000305175781,24.469999313354492,22.788500022888183,-1.5242188079679977
2020-08-28,196.64817810058594,85.55000305175781,22.959999084472656,22.713500022888184,-1.5393059296111418
2020-08-31,193.37710571289062,90.81999969482422,26.40999984741211,22.819999980926514,-1.9826185003758894
2020-09-01,196.0259552001953,92.18000030517578,26.1200008392334,22.938000011444093,-2.0048629478396625
2020-09-02,203.18072509765625,90.22000122070312,26.56999969482422,23.117000007629393,-1.6833146659840195
2020-09-03,189.86102294921875,82.54000091552734,33.599998474121094,23.664499950408935,-1.514468974337468
2020-09-04,182.28199768066406,82.01000213623047,30.75,24.091499996185302,-1.6785291733331167
2020-09-08,164.4657440185547,78.69000244140625,31.459999084472656,24.557999992370604,-1.9236825024088244
2020-09-09,164.4563751220703,81.91000366210938,28.809999465942383,24.79699993133545,-2.1420643925049245
2020-09-10,163.20257568359375,78.9800033569336,29.709999084472656,25.168499851226805,-1.9766555387617817
2020-09-11,162.08087158203125,76.33999633789062,26.8700008392334,25.405499935150146,-1.827406704217621
2020-09-14,167.86874389648438,77.9000015258789,25.850000381469727,25.595499992370605,-1.7803805245236763
2020-09-15,170.3950958251953,78.93000030517578,25.59000015258789,25.807499980926515,-1.7835014002549658
2020-09-16,170.44219970703125,76.66000366210938,26.040000915527344,26.03400001525879,-1.6284807111764135
2020-09-17,170.14056396484375,76.55000305175781,26.459999084472656,26.229999923706053,-1.6289871939947194
2020-09-18,168.69833374023438,74.93000030517578,25.829999923706055,26.385499954223633,-1.5572939227954035
2020-09-21,170.7156219482422,77.94000244140625,27.780000686645508,26.64749994277954,-1.7079785811765897
2020-09-22,172.7894744873047,77.69999694824219,26.860000610351562,26.87199993133545,-1.6370034054635656
2020-09-23,170.42337036132812,74.7300033569336,28.579999923706055,27.199499893188477,-1.4982321978487012
2020-09-24,173.9583282470703,75.81999969482422,28.510000228881836,27.461499881744384,-1.4788065674626059
2020-09-25,177.13511657714844,78.05999755859375,26.3799991607666,27.55699987411499,-1.5467361721825874
2020-09-28,182.16891479492188,79.4800033569336,26.190000534057617,27.71849994659424,-1.5101213371959525
2020-09-29,182.2443084716797,81.7699966430664,26.270000457763672,27.711499977111817,-1.663264708665665
2020-09-30,182.63079833984375,81.98999786376953,26.3700008392334,27.723999977111816,-1.6679712879975068
2020-10-01,187.57029724121094,84.86000061035156,26.700000762939453,27.73050003051758,-1.732072552597624
2020-10-02,180.952880859375,81.80000305175781,27.6299991607666,27.432000064849852,-1.6993703527987492
2020-10-05,188.4847412109375,86.1500015258789,27.959999084472656,27.292500019073486,-1.7953353494042947
2020-10-06,188.3716278076172,84.4800033569336,29.479999542236328,27.19350004196167,-1.6851879165088044
2020-10-07,191.2655487060547,86.69000244140625,28.059999465942383,27.15600004196167,-1.7585484404673768
2020-10-08,194.83827209472656,86.51000213623047,26.360000610351562,26.988500118255615,-1.6520921744851274
2020-10-09,198.9388427734375,83.0999984741211,25.0,26.895000076293947,-1.3128969537381194
2020-10-12,202.24754333496094,84.29000091552734,25.06999969482422,26.85600004196167,-1.306215655009345
2020-10-13,207.3284912109375,85.27999877929688,26.06999969482422,26.880000019073485,-1.239226512172637
2020-10-14,203.6144256591797,84.20999908447266,26.399999618530273,26.897999954223632,-1.264732347709549
2020-10-15,200.87127685546875,83.12999725341797,26.969999313354492,26.923499965667723,-1.26394402926552
2020-10-16,196.45016479492188,83.16999816894531,27.40999984741211,27.002499961853026,-1.3833000264863664
2020-10-19,194.9513702392578,82.0,29.18000030517578,27.07249994277954,-1.3435841049463362
2020-10-20,193.92384338378906,81.55999755859375,29.350000381469727,27.196999931335448,-1.3408868925882573
2020-10-21,194.47061157226562,79.19999694824219,28.649999618530273,27.20049991607666,-1.166585910179958
2020-10-22,191.65206909179688,79.41999816894531,28.110000610351562,27.180499935150145,-1.2558537496581132
2020-10-23,191.52005004882812,81.95999908447266,27.549999237060547,27.238999938964845,-1.431405912542151
2020-10-26,187.53265380859375,82.2300033569336,32.459999084472656,27.552499866485597,-1.5549000656125564
2020-10-27,187.2026824951172,78.87999725341797,33.349998474121094,27.906499767303465,-1.3366642864820066
2020-10-28,179.6237030029297,76.4000015258789,40.279998779296875,28.60199966430664,-1.3686233267734431
2020-10-29,190.37005615234375,78.0199966430664,37.59000015258789,29.146499633789062,-1.1948370114991764
2020-10-30,185.87353515625,75.29000091552734,38.02000045776367,29.665999698638917,-1.1285328505346803
2020-11-02,190.63400268554688,74.69999694824219,37.130001068115234,30.124499797821045,-0.9629641062326816
2020-11-03,198.78799438476562,76.58000183105469,35.54999923706055,30.427999782562257,-0.8751884179350516
2020-11-04,207.88465881347656,81.3499984741211,29.56999969482422,30.50349979400635,-0.958319994364478
2020-11-05,215.02059936523438,83.0,27.579999923706055,30.56449975967407,-0.881823196361225
2020-11-06,218.39527893066406,85.87999725341797,24.860000610351562,30.55749979019165,-0.9878875659151083
2020-11-09,218.99864196777344,83.12000274658203,25.75,30.59149980545044,-0.7849963357855069
2020-11-10,210.90115356445312,77.98999786376953,24.799999237060547,30.527999782562254,-0.6511143171777123
2020-11-11,220.120361328125,81.27999877929688,23.450000762939453,30.380499839782715,-0.6307523791728373
2020-11-12,219.88470458984375,81.83999633789062,25.350000381469727,30.299499893188475,-0.6749062136663756
2020-11-13,223.42393493652344,81.43000030517578,23.100000381469727,30.083999919891358,-0.5537528700223375
2020-11-16,228.79893493652344,83.7300033569336,22.450000762939453,29.74749994277954,-0.5677500446410308
2020-11-17,228.855712890625,83.36000061035156,22.709999084472656,29.415499877929687,-0.5411866764630316
2020-11-18,227.4362335205078,82.54000091552734,23.84000015258789,29.174999904632568,-0.5230882921653499
2020-11-19,230.6632080078125,85.54000091552734,23.110000610351562,28.924999904632568,-0.6411791245964003
2020-11-20,229.5465545654297,84.63999938964844,23.700000762939453,28.732499980926512,-0.6096713929362839
2020-11-23,236.80470275878906,85.30999755859375,22.65999984741211,28.242500019073486,-0.4635612558594663
2020-11-24,236.73846435546875,85.06999969482422,21.639999389648438,27.657000064849854,-0.449050547187452
2020-11-25,235.583984375,86.70999908447266,21.25,26.70550012588501,-0.5906098125712764
2020-11-27,240.48585510253906,87.19000244140625,20.84000015258789,25.86800012588501,-0.49379652382934713
2020-11-30,238.4418487548828,92.66000366210938,20.56999969482422,24.995500087738037,-0.9182833483850011
2020-12-01,242.8800506591797,92.62999725341797,20.770000457763672,24.17750005722046,-0.7991535189764097
2020-12-02,242.5582733154297,93.73999786376953,21.170000076293945,23.458500099182128,-0.8828387766757969
2020-12-03,243.57086181640625,92.30999755859375,21.280000686645508,23.044000148773193,-0.7592492710210131
2020-12-04,249.5420684814453,94.04000091552734,20.790000915527344,22.704500198364258,-0.7189023157055997
2020-12-07,252.38092041015625,94.06999969482422,21.299999237060547,22.526500129699706,-0.6460345513821507
2020-12-08,252.60816955566406,92.91999816894531,20.68000030517578,22.273000144958495,-0.562133507578201
2020-12-09,242.71914672851562,89.83000183105469,22.270000457763672,22.146500205993654,-0.6137168249605411
2020-12-10,242.23654174804688,91.66000366210938,22.520000457763672,22.100000190734864,-0.7504208688352489
2020-12-11,243.7979736328125,91.6500015258789,23.309999465942383,21.998000144958496,-0.7085466212188376
2020-12-14,246.16371154785156,94.77999877929688,24.719999313354492,22.079000091552736,-0.8581667262890146
2020-12-15,246.9965057373047,97.12000274658203,22.889999389648438,22.101000022888183,-0.9947148237898225
2020-12-16,246.5611572265625,96.8499984741211,22.5,22.09050006866455,-0.9879099358395048
2020-12-17,245.73788452148438,96.83999633789062,21.93000030517578,21.995000076293945,-1.008953500980867
2020-12-18,248.07530212402344,95.91999816894531,21.56999969482422,21.91800003051758,-0.8849592505576943
2020-12-21,246.7693328857422,93.2300033569336,25.15999984741211,21.99099998474121,-0.7371856927848274
2020-12-22,243.7600860595703,93.16000366210938,24.229999542236328,22.069499969482422,-0.8118393305787921
2020-12-23,239.21780395507812,91.55000305175781,23.309999465942383,22.15299997329712,-0.8226151065238628
2020-12-24,245.17005920410156,91.80999755859375,21.530000686645508,22.167000007629394,-0.6831843681864541
2020-12-28,243.75064086914062,91.5999984741211,21.700000762939453,22.210000038146973,-0.706408053960477
2020-12-29,240.70355224609375,90.62000274658203,23.079999923706055,22.335500049591065,-0.7204136345303109
2020-12-30,246.18263244628906,92.29000091552734,22.770000457763672,22.435500049591063,-0.6889859240608396
2020-12-31,245.0092315673828,91.70999908447266,22.75,22.514500045776366,-0.6806533651383342
2021-01-04,246.35292053222656,92.30000305175781,26.969999313354492,22.798999977111816,-0.6851706412718369
2021-01-05,251.5198516845703,92.7699966430664,25.34000015258789,23.026499938964843,-0.5806859259301494
2021-01-06,250.97097778320312,90.33000183105469,25.06999969482422,23.214999961853028,-0.42987315645714924
2021-01-07,263.25408935546875,95.16000366210938,22.3700008392334,23.299499988555908,-0.4329987946638076
2021-01-08,267.9762268066406,94.58000183105469,21.559999465942383,23.263999938964844,-0.2691189288178739
2021-01-11,273.5877685546875,97.25,24.079999923706055,23.34199991226196,-0.30194003642629474
2021-01-12,275.36676025390625,95.36000061035156,23.329999923706055,23.342999935150146,-0.12696779725878748
2021-01-13,274.524658203125,91.77999877929688,22.209999084472656,23.217499923706054,0.09333672937444502
2021-01-14,287.5648193359375,90.79000091552734,23.25,23.235499954223634,0.5044531550152554
2021-01-15,287.8013610839844,88.20999908447266,24.34000015258789,23.32749996185303,0.6854728435768466
2021-01-19,297.2171630859375,89.44999694824219,23.239999771118164,23.392999935150147,0.8498964362246942
2021-01-20,287.9906921386719,88.75,21.579999923706055,23.39349994659424,0.6538864914651825
2021-01-21,288.81402587890625,91.52999877929688,21.31999969482422,23.201499938964844,0.4872819267836839
2021-01-22,288.6341552734375,92.79000091552734,21.90999984741211,23.085499954223632,0.39717906863401237
2021-01-25,292.3153076171875,94.12999725341797,23.190000534057617,23.079500007629395,0.4035259616559081
2021-01-26,287.2524719238281,94.70999908447266,23.020000457763672,23.153999996185302,0.23065714669646664
2021-01-27,269.1685485839844,88.83999633789062,37.209999084472656,23.929499912261964,0.1511882137954921
2021-01-28,275.4710388183594,87.5199966430664,30.209999084472656,24.285999870300294,0.4068941245028244
2021-01-29,265.03314208984375,85.63999938964844,33.09000015258789,24.801999855041505,0.25885959235503003
2021-02-01,276.9093322753906,87.66000366210938,30.239999771118164,25.176499843597412,0.4353573290777482
2021-02-02,282.7386474609375,88.86000061035156,25.559999465942383,25.105999851226805,0.5078652130398819
2021-02-03,270.9286804199219,87.88999938964844,22.90999984741211,24.984499835968016,0.2619836404142758
2021-02-04,278.4330139160156,87.83999633789062,21.770000457763672,24.81949987411499,0.4633646319815775
2021-02-05,272.5657958984375,87.9000015258789,20.8700008392334,24.74449987411499,0.3044995537246675
2021-02-08,286.0318298339844,91.47000122070312,21.239999771118164,24.72849988937378,0.41794119318244227
2021-02-09,282.2939453125,90.91000366210938,21.6299991607666,24.605999851226805,0.3572575035516185
2021-02-10,281.6314392089844,92.3499984741211,21.989999771118164,24.538999843597413,0.24222747306666917
2021-02-11,307.05877685546875,92.66000366210938,21.25,24.49099988937378,0.8920989742863144
2021-02-12,313.9952392578125,93.7699966430664,19.969999313354492,24.326999855041503,0.9999149212891864
2021-02-16,319.07696533203125,91.45999908447266,21.459999084472656,24.18299980163574,1.2904783989271218
2021-02-17,312.56634521484375,89.94000244140625,21.5,24.095999813079835,1.2216729861766535
2021-02-18,308.5430603027344,88.63999938964844,22.489999771118164,24.14149980545044,1.2035900089175122
2021-02-19,313.77142333984375,89.58000183105469,22.049999237060547,24.177999782562257,1.2778554123779045
2021-02-22,300.0029602050781,85.37000274658203,23.450000762939453,24.254999828338622,1.1997904183355144
2021-02-23,302.48907470703125,84.73999786376953,23.110000610351562,24.25099983215332,1.3080626635616532
2021-02-24,311.6458435058594,86.94000244140625,21.34000015258789,24.16699981689453,1.4006175708985762
2021-02-25,289.21405029296875,82.41999816894531,28.889999389648438,23.75099983215332,1.1149810123867958
2021-02-26,295.32489013671875,84.51000213623047,27.950000762939453,23.63799991607666,1.134624273072356
2021-03-01,309.3305969238281,86.38999938964844,23.350000381469727,23.15099992752075,1.3767915569991078
2021-03-02,293.9869384765625,84.12999725341797,24.100000381469727,22.84399995803833,1.1250668128856849
2021-03-03,288.2840576171875,80.86000061035156,26.670000076293945,22.89949998855591,1.1961241373057372
2021-03-04,272.9215087890625,77.75,28.56999969482422,23.182499980926515,1.0014830078772587
2021-03-05,280.7499084472656,78.5199966430664,24.65999984741211,23.326999950408936,1.1558643401598827
2021-03-08,260.0354309082031,73.95999908447266,25.469999313354492,23.55699987411499,0.9182465624952472
2021-03-09,279.0703125,78.52999877929688,24.030000686645508,23.69649991989136,1.1108724634707818
2021-03-10,268.96466064453125,77.5199966430664,22.559999465942383,23.742999935150145,0.9126671849236915
2021-03-11,281.21484375,81.2300033569336,21.90999984741211,23.738999938964845,0.9845453455677338
2021-03-12,279.23162841796875,81.05000305175781,20.690000534057617,23.710999965667725,0.9444142675193469
2021-03-15,283.6819152832031,82.5,20.030000686645508,23.714000034332276,0.9636020854474951
2021-03-16,286.5191650390625,82.75,19.790000915527344,23.63050012588501,1.0215238879707669
2021-03-17,289.7834167480469,82.62999725341797,19.229999542236328,23.517000102996825,1.1157770124673205
2021-03-18,273.98419189453125,78.12000274658203,21.579999923706055,23.47150011062622,1.004455390850843
2021-03-19,277.9126281738281,79.05999755859375,20.950000762939453,23.416500186920167,1.044424170663651
2021-03-22,289.7548522949219,80.30000305175781,18.8799991607666,23.188000106811522,1.272865730440536
2021-03-23,281.8790283203125,78.37999725341797,20.299999237060547,23.04750003814697,1.195139001039365
