Date,KDP,HD,VIX,AvgVIX,zscore
2020-03-31,20.77696418762207,161.49090576171875,53.540000915527344,59.99850034713745,-0.8053344421882515
2020-04-01,20.254751205444336,154.50230407714844,57.060001373291016,61.252000427246095,-0.8328287840833053
2020-04-02,20.55628776550293,156.82029724121094,50.90999984741211,61.81650047302246,-0.7717893690023225
2020-04-03,20.504596710205078,154.56280517578125,46.79999923706055,62.059500503540036,-0.7333351678586135
2020-04-06,21.185211181640625,165.4868621826172,45.2400016784668,61.598500633239745,-0.7452484820415292
2020-04-07,22.32244110107422,166.3171844482422,46.70000076293945,61.568500709533694,-0.3069739667226925
2020-04-08,22.925521850585938,168.50546264648438,43.349998474121094,61.041000556945804,-0.12052190199663047
2020-04-09,23.140905380249023,174.3091278076172,41.66999816894531,59.35100040435791,-0.1860056913437656
2020-04-13,22.684288024902344,171.93927001953125,41.16999816894531,58.51800022125244,-0.30842510984927185
2020-04-14,23.683673858642578,179.18734741210938,37.7599983215332,56.27150001525879,-0.0946957234798524
2020-04-15,23.123674392700195,171.67112731933594,40.84000015258789,54.51799983978272,-0.12360267409516301
2020-04-16,23.097829818725586,172.85610961914062,40.11000061035156,52.70100002288818,-0.16522191728040517
2020-04-17,22.529211044311523,181.13340759277344,38.150001525878906,51.00850009918213,-0.6129561421686822
2020-04-20,22.417213439941406,178.21865844726562,43.83000183105469,49.898000144958495,-0.581616660248098
2020-04-21,22.09844207763672,173.513427734375,45.40999984741211,49.089000129699706,-0.5868491979674596
2020-04-22,22.865219116210938,176.5925750732422,41.97999954223633,48.104500198364256,-0.3575956481645406
2020-04-23,22.54644203186035,174.99244689941406,41.380001068115234,46.976000213623045,-0.4444888927110553
2020-04-24,22.649831771850586,183.5206756591797,35.93000030517578,45.722500228881835,-0.6269350391635502
2020-04-27,22.27936553955078,188.346923828125,33.290000915527344,44.11000022888184,-0.9037428154164218
2020-04-28,23.35628890991211,188.23451232910156,33.56999969482422,42.93450012207031,-0.46507551621852244
2020-04-29,22.99444580078125,191.8498992919922,31.229999542236328,41.81900005340576,-0.7065510877939754
2020-04-30,22.796289443969727,190.13735961914062,34.150001525878906,40.673500061035156,-0.7416863299448294
2020-05-01,22.313827514648438,189.04754638671875,37.189998626708984,39.9875,-0.9082249512446772
2020-05-04,22.417213439941406,191.8758544921875,35.970001220703125,39.44600009918213,-0.9407753839413177
2020-05-05,22.623981475830078,195.13661193847656,33.61000061035156,38.86450004577637,-0.9428711862940335
2020-05-06,23.020288467407227,193.6749267578125,34.119998931884766,38.235499954223634,-0.7440902458879124
2020-05-07,22.71013832092285,198.45794677734375,31.440000534057617,37.64000005722046,-0.9953579924883142
2020-05-08,22.69290542602539,202.7653045654297,27.979999542236328,36.95550012588501,-1.1156056851712028
2020-05-11,23.201215744018555,204.60763549804688,27.56999969482422,36.275500202178954,-0.9583989051235111
2020-05-12,22.908287048339844,201.4419403076172,33.040000915527344,36.03950033187866,-0.9936626965569968
2020-05-13,22.76182746887207,199.02017211914062,35.279998779296875,35.76150026321411,-0.9892306198133198
2020-05-14,22.71875,202.80857849121094,32.61000061035156,35.38650026321411,-1.1062872844794476
2020-05-15,22.658443450927734,207.0034637451172,31.889999389648438,35.07350015640259,-1.2410042759493458
2020-05-18,23.22705841064453,212.2103729248047,29.299999237060547,34.34700002670288,-1.1478810336935519
2020-05-19,23.451059341430664,205.93960571289062,30.530000686645508,33.60300006866455,-0.8923433213205486
2020-05-20,23.855976104736328,206.01748657226562,27.989999771118164,32.90350008010864,-0.7305666726959475
2020-05-21,23.158132553100586,208.34413146972656,29.530000686645508,32.31100006103516,-1.0740927383819017
2020-05-22,23.399368286132812,209.2090301513672,28.15999984741211,31.92250003814697,-0.9992366915943305
2020-05-26,23.201215744018555,209.7279815673828,28.010000228881836,31.658500003814698,-1.0930544342000006
2020-05-27,23.924909591674805,213.94883728027344,27.6200008392334,31.361000061035156,-0.9112566548229668
2020-05-28,23.933521270751953,212.02871704101562,28.59000015258789,31.229000091552734,-0.8572768936912545
2020-05-29,24.05413818359375,214.9175567626953,27.510000228881836,30.89700002670288,-0.8844477309093416
2020-06-01,24.433212280273438,213.88833618164062,28.229999542236328,30.449000072479247,-0.7040120364874494
2020-06-02,24.174745559692383,218.57623291015625,26.84000015258789,29.992500019073486,-0.9318676853663018
2020-06-03,24.527984619140625,218.3934783935547,25.65999984741211,29.594999980926513,-0.7841450315409237
2020-06-04,24.48490333557129,216.60980224609375,25.809999465942383,29.179500007629393,-0.7546678864006415
2020-06-05,24.717525482177734,221.78684997558594,24.520000457763672,28.8335000038147,-0.7966982581766894
2020-06-08,24.493520736694336,223.41395568847656,25.809999465942383,28.725,-0.9301178978886473
2020-06-09,24.407365798950195,223.40524291992188,27.56999969482422,28.725,-0.9647460874659523
2020-06-10,24.5538272857666,221.3953094482422,27.56999969482422,28.451499938964844,-0.8526319239739534
2020-06-11,24.415977478027344,208.36135864257812,40.790000915527344,28.727000045776368,-0.5656358671634109
2020-06-12,24.226442337036133,210.9542236328125,36.09000015258789,28.901000022888184,-0.7105071559632988
2020-06-15,24.622753143310547,210.00579833984375,34.400001525878906,29.026500129699706,-0.5252224476745609
2020-06-16,24.674442291259766,217.47988891601562,33.66999816894531,29.245000076293945,-0.7008642088504861
2020-06-17,24.760601043701172,218.26295471191406,33.470001220703125,29.392000102996825,-0.6865985128466315
2020-06-18,25.036285400390625,216.8360595703125,32.939998626708984,29.639500045776366,-0.5375350472452384
2020-06-19,24.7347469329834,214.60858154296875,35.119998931884766,29.91899995803833,-0.6009556128946248
2020-06-22,25.148286819458008,216.79249572753906,31.770000457763672,30.09949998855591,-0.49107488479124095
2020-06-23,25.010440826416016,217.79312133789062,31.3700008392334,30.267500019073488,-0.5731604065330308
2020-06-24,24.46767234802246,214.15614318847656,33.84000015258789,30.57849998474121,-0.6971127041500368
2020-06-25,24.46767234802246,213.50357055664062,32.220001220703125,30.760000038146973,-0.6799512639249421
2020-06-26,24.312599182128906,209.70127868652344,34.72999954223633,31.121000003814697,-0.6426989554776913
2020-06-29,24.381519317626953,214.1474609375,31.780000686645508,31.298500061035156,-0.7317409245907819
2020-06-30,24.46767234802246,217.96714782714844,30.43000030517578,31.47800006866455,-0.797335001429226
2020-07-01,24.831439971923828,215.9137420654297,28.6200008392334,31.626000118255615,-0.5961579782651415
2020-07-02,24.710187911987305,216.21826171875,27.68000030517578,31.719500160217287,-0.6532234959597932
2020-07-06,24.736164093017578,217.1318817138672,27.940000534057617,31.890500164031984,-0.6667403230344291
2020-07-07,25.221193313598633,215.21766662597656,29.43000030517578,32.07150020599365,-0.42016267579897915
2020-07-08,24.77947235107422,216.8012237548828,28.079999923706055,32.097000217437746,-0.6405226026221108
2020-07-09,25.11725616455078,215.74842834472656,29.260000228881836,32.18150024414062,-0.4761725185922199
2020-07-10,25.29047966003418,217.6190948486328,27.290000915527344,31.506500244140625,-0.45528327183118267
2020-07-13,25.047969818115234,217.19277954101562,32.189998626708984,31.31150016784668,-0.5421887315485376
2020-07-14,25.411739349365234,224.30149841308594,29.520000457763672,31.067500114440918,-0.5819576858618059
2020-07-15,25.481021881103516,224.31015014648438,27.760000228881836,30.772000217437743,-0.5541542769338683
2020-07-16,25.602275848388672,224.55372619628906,28.0,30.49850015640259,-0.5115018798682459
2020-07-17,25.79282569885254,226.55499267578125,25.68000030517578,30.13550024032593,-0.4870371198960496
2020-07-20,25.784160614013672,226.37228393554688,24.459999084472656,29.602500247955323,-0.4857380175012712
2020-07-21,25.87943458557129,228.3300018310547,24.84000015258789,29.256000232696532,-0.49867556052661993
2020-07-22,26.243206024169922,230.7227020263672,24.31999969482422,28.903500175476076,-0.4144212686015891
2020-07-23,26.217222213745117,229.53944396972656,26.079999923706055,28.515500164031984,-0.39381655136765
2020-07-24,26.277851104736328,230.8445281982422,25.84000015258789,28.19650011062622,-0.4036080591119226
2020-07-27,26.814838409423828,232.68045043945312,24.739999771118164,27.697000122070314,-0.23463035608338495
2020-07-28,26.754209518432617,230.81845092773438,25.440000534057617,27.380000114440918,-0.2101930175505254
2020-07-29,27.074670791625977,230.27896118164062,24.100000381469727,27.063500118255615,-0.06635041788177785
2020-07-30,26.650279998779297,231.71458435058594,24.760000228881836,26.870500087738037,-0.2758083663277056
2020-07-31,26.494373321533203,231.0011444091797,24.459999084472656,26.70950002670288,-0.32012431828203075
2020-08-03,25.914077758789062,231.6015167236328,24.280000686645508,26.526500034332276,-0.5706940477032426
2020-08-04,25.940067291259766,233.07196044921875,23.760000228881836,26.243000030517578,-0.5988488960580333
2020-08-05,25.922739028930664,232.73269653320312,22.989999771118164,25.988500022888182,-0.5969377094273872
2020-08-06,25.83613395690918,234.37705993652344,22.649999618530273,25.657999992370605,-0.6752208311470975
2020-08-07,25.66291046142578,236.3522491455078,22.209999084472656,25.403999900817873,-0.7972488932847851
2020-08-10,25.775503158569336,239.0408935546875,22.1299991607666,24.90099992752075,-0.822401475500373
2020-08-11,25.61094093322754,239.20614624023438,24.030000686645508,24.626499938964844,-0.8933273382555877
2020-08-12,26.07863998413086,245.00091552734375,22.280000686645508,24.352499961853027,-0.8564931598404152
2020-08-13,26.1219482421875,245.07061767578125,22.1299991607666,24.058999919891356,-0.8408041617753748
2020-08-14,25.88809585571289,244.104736328125,22.049999237060547,23.877499866485596,-0.9100173342347347
2020-08-17,25.766843795776367,250.79580688476562,21.350000381469727,23.72199993133545,-1.1350372009548735
2020-08-18,25.20387077331543,247.9766845703125,21.510000228881836,23.555499935150145,-1.2886721093939149
2020-08-19,25.411739349365234,246.11468505859375,22.540000915527344,23.466499996185302,-1.1556037146303255
2020-08-20,25.281816482543945,244.2178497314453,22.719999313354492,23.298499965667723,-1.158285822770296
2020-08-21,25.05663299560547,246.43666076660156,22.540000915527344,23.133500003814696,-1.30774311179698
2020-08-24,25.255834579467773,249.49932861328125,22.3700008392334,23.01500005722046,-1.3076908294249316
2020-08-25,25.377090454101562,248.95993041992188,22.030000686645508,22.844500064849854,-1.244446901851816
2020-08-26,25.810144424438477,254.00640869140625,23.270000457763672,22.803000068664552,-1.2019510787190602
2020-08-27,25.922739028930664,251.1351318359375,24.469999313354492,22.788500022888183,-1.0808873543206148
2020-08-28,26.04399871826172,249.09915161132812,22.959999084472656,22.713500022888184,-0.9782845738196663
2020-08-31,25.83613395690918,248.01153564453125,26.40999984741211,22.819999980926514,-1.0337820524554144
2020-09-01,25.940067291259766,248.79449462890625,26.1200008392334,22.938000011444093,-1.0123221515217162
2020-09-02,26.32981300354004,251.20872497558594,26.56999969482422,23.117000007629393,-0.918125163244935
2020-09-03,25.810144424438477,240.21395874023438,33.599998474121094,23.664499950408935,-0.8392354301502302
2020-09-04,25.5849609375,235.86679077148438,30.75,24.091499996185302,-0.8160197465489565
2020-09-08,24.996002197265625,235.51690673828125,31.459999084472656,24.557999992370604,-1.0451045347476406
2020-09-09,25.56763458251953,242.32191467285156,28.809999465942383,24.79699993133545,-0.9927874856359339
2020-09-10,24.710187911987305,238.5258026123047,29.709999084472656,25.168499851226805,-1.2398701172508801
2020-09-11,24.97001838684082,241.70086669921875,26.8700008392334,25.405499935150146,-1.2182438782754936
2020-09-14,24.952695846557617,245.4795379638672,25.850000381469727,25.595499992370605,-1.3246243732927494
2020-09-15,24.944034576416016,249.7916717529297,25.59000015258789,25.807499980926515,-1.4415296828740165
2020-09-16,24.623573303222656,246.3367919921875,26.040000915527344,26.03400001525879,-1.4803278320336324
2020-09-17,24.519641876220703,244.8759765625,26.459999084472656,26.229999923706053,-1.483960604024377
2020-09-18,24.294448852539062,240.70375061035156,25.829999923706055,26.385499954223633,-1.4653494268626264
2020-09-21,24.138551712036133,238.2196502685547,27.780000686645508,26.64749994277954,-1.4630964620980136
2020-09-22,24.121231079101562,239.0593719482422,26.860000610351562,26.87199993133545,-1.4921873057397133
2020-09-23,23.549596786499023,233.146484375,28.579999923706055,27.199499893188477,-1.5679662242166794
2020-09-24,23.610219955444336,232.40301513671875,28.510000228881836,27.461499881744384,-1.5238869206543655
2020-09-25,24.147205352783203,234.89585876464844,26.3799991607666,27.55699987411499,-1.3721857936661026
2020-09-28,24.11256217956543,238.20216369628906,26.190000534057617,27.71849994659424,-1.4731516705551038
2020-09-29,23.48030662536621,238.00978088378906,26.270000457763672,27.711499977111817,-1.7238958505169975
2020-09-30,23.904699325561523,242.90797424316406,26.3700008392334,27.723999977111816,-1.681004663929778
2020-10-01,24.392375946044922,242.82923889160156,26.700000762939453,27.73050003051758,-1.4816255940752268
2020-10-02,24.462038040161133,244.30746459960938,27.6299991607666,27.432000064849852,-1.492315666623346
2020-10-05,24.096290588378906,246.74778747558594,27.959999084472656,27.292500019073486,-1.7044689026461177
2020-10-06,24.4097900390625,241.8233642578125,29.479999542236328,27.19350004196167,-1.4481274254668146
2020-10-07,24.906171798706055,247.35133361816406,28.059999465942383,27.15600004196167,-1.392672206310086
2020-10-08,24.993253707885742,248.8645477294922,26.360000610351562,26.988500118255615,-1.3972345471446794
2020-10-09,25.47222328186035,250.089111328125,25.0,26.895000076293947,-1.235652576264682
2020-10-12,25.95118522644043,250.95506286621094,25.06999969482422,26.85600004196167,-1.0646428653889997
2020-10-13,25.97731590270996,253.97267150878906,26.06999969482422,26.880000019073485,-1.1334281534237098
2020-10-14,25.837976455688477,251.11245727539062,26.399999618530273,26.897999954223632,-1.114585039848248
2020-10-15,25.63768196105957,251.50607299804688,26.969999313354492,26.923499965667723,-1.2059732979388378
2020-10-16,25.916357040405273,251.61105346679688,27.40999984741211,27.002499961853026,-1.0959852842706606
2020-10-19,25.428682327270508,248.1735382080078,29.18000030517578,27.07249994277954,-1.2028927650529222
2020-10-20,25.454805374145508,250.1941375732422,29.350000381469727,27.196999931335448,-1.2454616597812755
2020-10-21,25.393844604492188,248.8557891845703,28.649999618530273,27.20049991607666,-1.2349296411877404
2020-10-22,25.73347282409668,245.92556762695312,28.110000610351562,27.180499935150145,-1.0204605333686243
2020-10-23,25.437387466430664,247.53500366210938,27.549999237060547,27.238999938964845,-1.1825784988183348
2020-10-26,24.766836166381836,241.4472198486328,32.459999084472656,27.552499866485597,-1.2937786821566026
2020-10-27,24.906171798706055,242.14697265625,33.349998474121094,27.906499767303465,-1.2558072426256202
2020-10-28,24.148536682128906,235.91925048828125,40.279998779296875,28.60199966430664,-1.3985604418707533
2020-10-29,23.67828369140625,235.840576171875,37.59000015258789,29.146499633789062,-1.5867505270437048
2020-10-30,23.425739288330078,233.28648376464844,38.02000045776367,29.665999698638917,-1.6217592975631139
2020-11-02,23.54765510559082,236.8114013671875,37.130001068115234,30.124499797821045,-1.665132271769469
2020-11-03,24.209497451782227,242.61056518554688,35.54999923706055,30.427999782562257,-1.5498654669469911
2020-11-04,24.583961486816406,247.29010009765625,29.56999969482422,30.50349979400635,-1.5214245485170697
2020-11-05,25.080339431762695,250.0279541015625,27.579999923706055,30.56449975967407,-1.3925960550228431
2020-11-06,24.958423614501953,248.61962890625,24.860000610351562,30.55749979019165,-1.4048855041322095
2020-11-09,24.148536682128906,236.13795471191406,25.75,30.59149980545044,-1.404311954082184
2020-11-10,24.714588165283203,241.03616333007812,24.799999237060547,30.527999782562254,-1.3041076179715936
2020-11-11,25.60284996032715,242.94296264648438,23.450000762939453,30.380499839782715,-0.9948721403800022
2020-11-12,25.298051834106445,241.62216186523438,25.350000381469727,30.299499893188475,-1.0834554438628599
2020-11-13,25.515762329101562,242.43557739257812,23.100000381469727,30.083999919891358,-1.0167635331621885
2020-11-16,25.646390914916992,244.53485107421875,22.450000762939453,29.74749994277954,-1.0191196493144234
2020-11-17,25.41996955871582,238.32467651367188,22.709999084472656,29.415499877929687,-0.9474112032468931
2020-11-18,25.69864273071289,236.0154266357422,23.84000015258789,29.174999904632568,-0.7739342165848063
2020-11-19,25.916357040405273,236.9776153564453,23.110000610351562,28.924999904632568,-0.711153219352634
2020-11-20,25.986024856567383,235.9980010986328,23.700000762939453,28.732499980926512,-0.6572043806848968
2020-11-23,25.97731590270996,237.38870239257812,22.65999984741211,28.242500019073486,-0.6973007695921792
2020-11-24,26.029563903808594,239.0593719482422,21.639999389648438,27.657000064849854,-0.7200973017918149
2020-11-25,26.412734985351562,239.62794494628906,21.25,26.70550012588501,-0.5800229973964826
2020-11-27,26.787199020385742,241.40350341796875,20.84000015258789,25.86800012588501,-0.47521292760128336
2020-11-30,26.517236709594727,242.64553833007812,20.56999969482422,24.995500087738037,-0.6170998393324789
2020-12-01,26.517236709594727,241.9370574951172,20.770000457763672,24.17750005722046,-0.5984681178862392
2020-12-02,26.195022583007812,238.41925048828125,21.170000076293945,23.458500099182128,-0.6363205828910982
2020-12-03,26.21243667602539,235.81607055664062,21.280000686645508,23.044000148773193,-0.5608162711301835
2020-12-04,26.586904525756836,232.16635131835938,20.790000915527344,22.704500198364258,-0.31332999679971557
2020-12-07,26.743656158447266,230.9791259765625,21.299999237060547,22.526500129699706,-0.21868824174093238
2020-12-08,26.273393630981445,230.17002868652344,20.68000030517578,22.273000144958495,-0.3876734267007139
2020-12-09,26.35177230834961,233.56468200683594,22.270000457763672,22.146500205993654,-0.4452353310923946
2020-12-10,26.2821044921875,232.8875732421875,22.520000457763672,22.100000190734864,-0.4556154515325357
2020-12-11,26.438858032226562,232.65884399414062,23.309999465942383,21.998000144958496,-0.38617958012787423
2020-12-14,26.430152893066406,233.56468200683594,24.719999313354492,22.079000091552736,-0.4135234278122522
2020-12-15,26.290817260742188,235.6753692626953,22.889999389648438,22.101000022888183,-0.5254041868619993
2020-12-16,26.682695388793945,237.09132385253906,22.5,22.09050006866455,-0.40409166102400323
2020-12-17,27.109411239624023,240.94325256347656,21.93000030517578,21.995000076293945,-0.33274574956114683
2020-12-18,26.935243606567383,237.84759521484375,21.56999969482422,21.91800003051758,-0.321802014687062
2020-12-21,26.795907974243164,238.322509765625,25.15999984741211,21.99099998474121,-0.39066500968951584
2020-12-22,27.05716323852539,237.48704528808594,24.229999542236328,22.069499969482422,-0.26299291341641606
2020-12-23,27.527416229248047,237.28480529785156,23.309999465942383,22.15299997329712,-0.06741530715140788
2020-12-24,27.76254653930664,238.26097106933594,21.530000686645508,22.167000007629394,0.002044437701476301
2020-12-28,27.85833740234375,236.79226684570312,21.700000762939453,22.210000038146973,0.07942451915395088
2020-12-29,27.86704444885254,234.10118103027344,23.079999923706055,22.335500049591065,0.15371781820034278
2020-12-30,27.710298538208008,233.28326416015625,22.770000457763672,22.435500049591063,0.1118098697534438
2020-12-31,27.86704444885254,233.599853515625,22.75,22.514500045776366,0.1669017945979265
2021-01-04,27.510000228881836,232.10482788085938,26.969999313354492,22.798999977111816,0.061762096960938505
2021-01-05,27.553539276123047,233.97799682617188,25.34000015258789,23.026499938964843,0.030116664579628256
2021-01-06,27.658044815063477,235.3147735595703,25.06999969482422,23.214999961853028,0.037243701626080254
2021-01-07,27.824289321899414,234.16273498535156,22.3700008392334,23.299499988555908,0.134800820622849
2021-01-08,27.999282836914062,236.65158081054688,21.559999465942383,23.263999938964844,0.14014923692806017
2021-01-11,27.439298629760742,238.5336151123047,24.079999923706055,23.34199991226196,-0.13590806058208796
2021-01-12,27.439298629760742,243.01876831054688,23.329999923706055,23.342999935150146,-0.2538592046493357
2021-01-13,27.7017879486084,241.01364135742188,22.209999084472656,23.217499923706054,-0.09492788736434637
2021-01-14,27.5967960357666,235.99197387695312,23.25,23.235499954223634,-0.00534596812112869
2021-01-15,27.876785278320312,242.3680877685547,24.34000015258789,23.32749996185303,-0.05974534385868254
2021-01-19,27.841787338256836,240.25732421875,23.239999771118164,23.392999935150147,-0.018395981635589413
2021-01-20,27.955533981323242,241.23350524902344,21.579999923706055,23.39349994659424,0.0019528950893190507
2021-01-21,27.5967960357666,245.41090393066406,21.31999969482422,23.201499938964844,-0.25304621973349245
2021-01-22,27.535547256469727,249.76416015625,21.90999984741211,23.085499954223632,-0.3923092874367971
2021-01-25,28.025537490844727,250.71395874023438,23.190000534057617,23.079500007629395,-0.21904267506415911
2021-01-26,28.550518035888672,248.5329132080078,23.020000457763672,23.153999996185302,0.05071597068732969
2021-01-27,29.04926300048828,241.01364135742188,37.209999084472656,23.929499912261964,0.45024536787500213
2021-01-28,28.36677360534668,244.5314483642578,30.209999084472656,24.285999870300294,0.08160608468235966
2021-01-29,27.824289321899414,238.1730194091797,33.09000015258789,24.801999855041505,0.029337837549946396
2021-02-01,27.929285049438477,237.513427734375,30.239999771118164,25.176499843597412,0.08916395629340121
2021-02-02,27.990535736083984,239.35147094726562,25.559999465942383,25.105999851226805,0.0656081951635167
2021-02-03,27.929285049438477,241.11920166015625,22.90999984741211,24.984499835968016,-0.005661156917990628
2021-02-04,28.261775970458984,245.20863342285156,21.770000457763672,24.81949987411499,0.021316521144478545
2021-02-05,28.46302604675293,245.24380493164062,20.8700008392334,24.74449987411499,0.101815094268115
2021-02-08,28.086776733398438,246.27272033691406,21.239999771118164,24.72849988937378,-0.07746969902920783
2021-02-09,28.349275588989258,243.40576171875,21.6299991607666,24.605999851226805,0.10413003830095495
2021-02-10,28.025537490844727,245.09432983398438,21.989999771118164,24.538999843597413,-0.07125694079195158
2021-02-11,27.920530319213867,243.66082763671875,21.25,24.49099988937378,-0.07604323391437193
2021-02-12,27.798036575317383,244.05653381347656,19.969999313354492,24.326999855041503,-0.136009158070099
2021-02-16,27.49179458618164,242.19215393066406,21.459999084472656,24.18299980163574,-0.21088151811027694
2021-02-17,27.7017879486084,247.05548095703125,21.5,24.095999813079835,-0.2538169735440616
2021-02-18,27.77178382873535,248.92874145507812,22.489999771118164,24.14149980545044,-0.2747606764811132
2021-02-19,27.334299087524414,245.9298095703125,22.049999237060547,24.177999782562257,-0.3728957817494734
2021-02-22,27.71929359436035,242.59669494628906,23.450000762939453,24.254999828338622,-0.1294766497731829
2021-02-23,27.815542221069336,235.02456665039062,23.110000610351562,24.25099983215332,0.1085972803916055
2021-02-24,27.526796340942383,228.63099670410156,21.34000015258789,24.16699981689453,0.1599128806289623
2021-02-25,27.00181007385254,224.47996520996094,28.889999389648438,23.75099983215332,0.0566737077032123
2021-02-26,26.704317092895508,227.19749450683594,27.950000762939453,23.63799991607666,-0.1351545474928477
2021-03-01,27.028057098388672,230.08206176757812,23.350000381469727,23.15099992752075,-0.0800317075660787
2021-03-02,26.931812286376953,228.91241455078125,24.100000381469727,22.84399995803833,-0.08821174121523408
2021-03-03,26.791818618774414,226.33560180664062,26.670000076293945,22.89949998855591,-0.07708624727600819
2021-03-04,27.019304275512695,220.68072509765625,28.56999969482422,23.182499980926515,0.16366457722311334
2021-03-05,27.588048934936523,222.95849609375,24.65999984741211,23.326999950408936,0.3338711526923714
2021-03-08,28.410524368286133,227.80429077148438,25.469999313354492,23.55699987411499,0.5392001245150554
2021-03-09,28.953004837036133,233.01947021484375,24.030000686645508,23.69649991989136,0.6215321531036758
2021-03-10,29.36425018310547,235.6123504638672,22.559999465942383,23.742999935150145,0.7197294930301965
2021-03-11,29.136754989624023,237.9221649169922,21.90999984741211,23.738999938964845,0.5669436937679924
2021-03-12,29.1980037689209,241.6832275390625,20.690000534057617,23.710999965667725,0.4928153455922171
2021-03-15,29.381750106811523,246.4974365234375,20.030000686645508,23.714000034332276,0.4405523518252663
2021-03-16,29.82799530029297,249.63018798828125,19.790000915527344,23.63050012588501,0.5387126328026468
2021-03-17,29.83673858642578,247.81594848632812,19.229999542236328,23.517000102996825,0.5899611752234839
2021-03-18,29.652996063232422,250.5859375,21.579999923706055,23.47150011062622,0.44277548377255566
2021-03-19,29.87173843383789,255.8427276611328,20.950000762939453,23.416500186920167,0.3930324338153156
