Date,AMD,ADI,VIX,AvgVIX,zscore
2021-09-16,106.22000122070312,160.25343322753906,18.690000534057617,17.988499927520753,0.3226119515451621
2021-09-17,103.87999725341797,158.6898956298828,20.809999465942383,17.945499897003174,0.2471494781426385
2021-09-20,101.55000305175781,156.80242919921875,25.709999084472656,18.302999877929686,0.18497425906255374
2021-09-21,102.81999969482422,157.81089782714844,24.360000610351562,18.663499927520753,0.2196606323039761
2021-09-22,104.37999725341797,160.8455810546875,20.8700008392334,18.846000003814698,0.19184385113926744
2021-09-23,106.1500015258789,163.9727325439453,18.6299991607666,18.93799991607666,0.17267602049032849
2021-09-24,105.80000305175781,165.17550659179688,17.75,18.883499908447266,0.10505436361259331
2021-09-27,108.16000366210938,163.67666625976562,18.760000228881836,19.001999950408937,0.3017703072974752
2021-09-28,101.5199966430664,158.47706604003906,23.25,19.354999923706053,0.11755304602495044
2021-09-29,100.3499984741211,156.21031188964844,22.559999465942383,19.658999919891357,0.13805258843425317
2021-09-30,102.9000015258789,154.9520721435547,23.139999389648438,20.0104998588562,0.33643953698901796
2021-10-01,102.44999694824219,154.8502960205078,21.100000381469727,20.244999885559082,0.31412769349554137
2021-10-04,100.33999633789062,151.97291564941406,22.959999084472656,20.57249984741211,0.30362848430318823
2021-10-05,101.80999755859375,152.9998779296875,21.299999237060547,20.730499839782716,0.3492799406184891
2021-10-06,103.63999938964844,153.6290283203125,21.0,20.88249988555908,0.43157279237435126
2021-10-07,106.44999694824219,154.48947143554688,19.540000915527344,20.919499969482423,0.5620767641116372
2021-10-08,105.05999755859375,156.0067901611328,18.770000457763672,20.810499954223634,0.4213328246005439
2021-10-11,104.68000030517578,155.3406524658203,20.0,20.84199991226196,0.4252431549671206
2021-10-12,105.04000091552734,151.75086975097656,19.850000381469727,20.861499977111816,0.5870509273976788
2021-10-13,109.16000366210938,152.05616760253906,18.639999389648438,20.884499931335448,0.815893580657861
2021-10-14,111.98999786376953,155.61817932128906,16.860000610351562,20.792999935150146,0.8416300643935455
2021-10-15,112.12000274658203,159.17092895507812,16.299999237060547,20.567499923706055,0.7099152989683544
2021-10-18,116.43000030517578,160.36447143554688,16.309999465942383,20.097499942779542,0.9150325213854982
2021-10-19,116.33000183105469,163.41761779785156,15.699999809265137,19.66449990272522,0.7894649384741661
2021-10-20,116.38999938964844,163.68588256835938,15.489999771118164,19.395499849319457,0.7824523623208386
2021-10-21,119.33000183105469,165.4345245361328,15.010000228881836,19.21449990272522,0.8857262853986372
2021-10-22,119.81999969482422,165.07373046875,15.430000305175781,19.098499917984007,0.9285144479886048
2021-10-25,122.36000061035156,167.01661682128906,15.239999771118164,18.922499895095825,1.00079138978248
2021-10-26,122.93000030517578,166.42453002929688,15.979999542236328,18.558999872207643,1.0573253158075977
2021-10-27,122.27999877929688,157.7091522216797,16.979999542236328,18.279999876022337,1.3610877967315766
2021-10-28,121.16000366210938,159.55955505371094,16.530000686645508,17.949499940872194,1.2230644256615146
2021-10-29,120.2300033569336,160.51246643066406,16.260000228881836,17.707499933242797,1.1313394830294439
2021-11-01,125.2300033569336,161.90028381347656,16.40999984741211,17.379999971389772,1.369169286224358
2021-11-02,127.62999725341797,164.629638671875,16.030000686645508,17.116500043869017,1.4024231171761286
2021-11-03,130.52999877929688,165.42529296875,15.100000381469727,16.821500062942505,1.5407283793420228
2021-11-04,137.5,167.21092224121094,15.4399995803833,16.616499996185304,1.878105451529315
2021-11-05,136.33999633789062,170.40286254882812,16.479999542236328,16.501999950408937,1.6851380285904598
2021-11-08,150.16000366210938,170.66188049316406,17.219999313354492,16.36299991607666,2.482760956972569
2021-11-09,148.9199981689453,171.1615447998047,17.780000686645508,16.259499931335448,2.3906893275872494
2021-11-10,139.8699951171875,167.3312225341797,18.729999542236328,16.263999938964844,2.0119144032662466
2021-11-11,146.00999450683594,169.4036865234375,17.65999984741211,16.30399990081787,2.289530231924674
2021-11-12,147.88999938964844,170.9672088623047,16.290000915527344,16.30349998474121,2.3381063458471782
2021-11-15,146.49000549316406,171.21702575683594,16.489999771118164,16.3125,2.246480627566003
2021-11-16,152.4499969482422,173.6317596435547,16.3700008392334,16.346000051498415,2.500153598732861
2021-11-17,151.33999633789062,173.04893493652344,17.110000610351562,16.427000093460084,2.4581282724782305
2021-11-18,155.02000427246094,174.0203857421875,17.59000015258789,16.556000089645387,2.635131440602979
2021-11-19,155.41000366210938,174.67724609375,17.90999984741211,16.680000066757202,2.632169526736119
2021-11-22,152.52000427246094,171.62411499023438,19.170000076293945,16.87650008201599,2.5829710624999023
2021-11-23,149.9199981689453,168.8023223876953,19.3799991607666,17.046500062942506,2.5416512635209663
2021-11-24,157.8000030517578,168.82080078125,18.579999923706055,17.12650008201599,3.0015131519973006
2021-11-26,154.80999755859375,164.68511962890625,28.6200008392334,17.731000089645384,2.9889192364381754
2021-11-29,161.91000366210938,169.49612426757812,22.959999084472656,18.066000032424927,3.2152614084012585
2021-11-30,158.3699951171875,166.76683044433594,27.190000534057617,18.605000066757203,3.115371299795633
2021-12-01,149.11000061035156,167.3126983642578,31.1200008392334,19.359500074386595,2.552719338100741
