Date,XOM,JPM,VIX,AvgVIX,zscore
2015-03-05,54.16364288330078,45.91146469116211,14.039999961853027,15.11299991607666,-0.004541481938336689
2015-03-06,53.47053146362305,45.08950424194336,15.199999809265137,15.03049988746643,-0.21645570280639506
2015-03-09,53.17704772949219,45.54121780395508,15.0600004196167,14.918999862670898,-0.31270881108286
2015-03-10,52.61505889892578,44.40082550048828,16.690000534057617,14.825999927520751,-0.4806680364445048
2015-03-11,52.465179443359375,44.60817337036133,16.8700008392334,14.807999992370606,-0.5296332836516422
2015-03-12,52.59008026123047,45.44493865966797,15.420000076293945,14.73100004196167,-0.4970619301407889
2015-03-13,52.371524810791016,45.170955657958984,16.0,14.764000034332275,-0.5637631232430712
2015-03-16,52.927284240722656,45.800384521484375,15.609999656677246,14.810000038146972,-0.3936015852903866
2015-03-17,52.50265121459961,45.62266159057617,15.65999984741211,14.803000020980836,-0.526087777870615
2015-03-18,53.745296478271484,45.72633743286133,13.970000267028809,14.729000043869018,-0.13498439421140065
2015-03-19,52.70872116088867,45.31905746459961,14.069999694824219,14.668000030517579,-0.4586141918227869
2015-03-20,52.789886474609375,45.72633743286133,13.020000457763672,14.604000043869018,-0.4363350062460173
2015-03-23,53.34564971923828,45.27462387084961,13.40999984741211,14.54650001525879,-0.2573550155737524
2015-03-24,52.77740478515625,44.77107238769531,13.619999885559082,14.543000030517579,-0.4324812604673915
2015-03-25,52.989723205566406,44.14164733886719,15.4399995803833,14.623000001907348,-0.36037958191613617
2015-03-26,52.65250778198242,44.089820861816406,15.800000190734863,14.717500019073487,-0.4663197021780643
2015-03-27,52.19043731689453,44.097225189208984,15.069999694824219,14.803999996185302,-0.6121240272897167
2015-03-30,53.47053146362305,45.14134216308594,14.510000228881836,14.877500009536742,-0.2168784666105353
2015-03-31,53.0771369934082,44.859947204589844,15.289999961853027,14.949000024795533,-0.3386660547019587
2015-04-01,52.73994445800781,44.688499450683594,15.109999656677246,14.993000030517578,-0.44362338519963307
2015-04-02,52.64002227783203,45.1133918762207,14.670000076293945,15.024500036239624,-0.4786055432870382
2015-04-06,53.158294677734375,45.07611846923828,14.739999771118164,15.001500034332276,-0.3148306898516801
2015-04-07,53.54545974731445,45.359375,14.779999732971191,14.9875,-0.1950231299776445
2015-04-08,52.490169525146484,45.50845718383789,13.979999542236328,14.851999950408935,-0.529093296259548
2015-04-09,52.85858154296875,45.821556091308594,13.09000015258789,14.66299991607666,-0.41544410882803506
2015-04-10,53.426822662353516,45.993011474609375,12.579999923706055,14.520999908447266,-0.23761065972209688
2015-04-13,53.28943634033203,46.268798828125,13.9399995803833,14.417999887466431,-0.2831935433915482
2015-04-14,54.0949592590332,46.99187088012695,13.670000076293945,14.320999908447266,-0.03501656995776991
2015-04-15,55.000389099121094,47.86402893066406,12.84000015258789,14.179999923706054,0.24345667168085797
2015-04-16,54.781864166259766,47.56584930419922,12.600000381469727,14.111499929428101,0.17696243968373074
2015-04-17,54.28229904174805,46.84278106689453,13.890000343322754,14.102499961853027,0.025289101818801854
2015-04-20,54.47587203979492,47.14096450805664,13.300000190734863,14.116499948501588,0.08391308908071468
2015-04-21,54.25107192993164,46.44771957397461,13.25,14.10849995613098,0.018661524714011
2015-04-22,54.61323547363281,46.91731262207031,12.710000038146973,14.062999963760376,0.12906356303294167
2015-04-23,54.663204193115234,46.812965393066406,12.479999542236328,13.914999961853027,0.14567544799409515
2015-04-24,54.307281494140625,46.66389083862305,12.289999961853027,13.739499950408936,0.034627879152415886
2015-04-27,54.33224868774414,46.47007751464844,13.119999885559082,13.641999959945679,0.04408354883849269
2015-04-28,54.825557708740234,46.78314208984375,12.40999984741211,13.536999940872192,0.19712740004266763
2015-04-29,54.8692741394043,47.4093132019043,13.390000343322754,13.44199995994568,0.20580948231764246
2015-04-30,54.557044982910156,47.15586471557617,14.550000190734863,13.413999986648559,0.10939473148329398
2015-05-01,55.481224060058594,47.41676330566406,12.699999809265137,13.315499973297118,0.3987668853210066
2015-05-04,55.64356994628906,48.24419021606445,12.850000381469727,13.221000003814698,0.443225132809285
2015-05-05,55.33136749267578,48.00564956665039,14.3100004196167,13.197500038146973,0.34669722370322403
2015-05-06,55.06908416748047,47.64784240722656,15.149999618530273,13.25600004196167,0.26688723188663355
2015-05-07,54.700687408447266,48.08019256591797,15.130000114440918,13.358000040054321,0.14716335264837624
2015-05-08,55.568641662597656,48.818172454833984,12.859999656677246,13.372000026702882,0.41491052275354273
2015-05-11,54.63683319091797,48.788352966308594,13.850000381469727,13.367500066757202,0.12124737971315828
2015-05-12,54.787933349609375,48.72126770019531,13.859999656677246,13.377000045776366,0.16945374426650708
2015-05-13,54.49830627441406,48.840538024902344,13.760000228881836,13.423000049591064,0.07712832243182521
2015-05-14,54.75645446777344,49.235618591308594,12.739999771118164,13.430000019073486,0.15533004877816742
2015-05-15,54.99568557739258,49.10887908935547,12.380000114440918,13.354500007629394,0.23182074376125011
2015-05-18,54.68090057373047,49.51142501831055,12.729999542236328,13.325999975204468,0.1292498826079501
2015-05-19,54.76905059814453,49.95121383666992,12.850000381469727,13.305999994277954,0.1534670247574089
2015-05-20,54.857177734375,49.556148529052734,12.880000114440918,13.314499998092652,0.1844855946298346
2015-05-21,54.907562255859375,49.682865142822266,12.109999656677246,13.296000003814697,0.19934419020720504
2015-05-22,54.4731330871582,49.54869842529297,12.130000114440918,13.288000011444092,0.06341292527281861
2015-05-26,53.73649978637695,48.99708938598633,14.0600004196167,13.335000038146973,-0.16443359719933792
2015-05-27,53.58537673950195,49.54869842529297,13.270000457763672,13.378000068664551,-0.2165987112794402
2015-05-28,53.58537673950195,49.34743881225586,13.3100004196167,13.374000072479248,-0.21495733990975824
2015-05-29,53.64207077026367,49.03434753417969,13.84000015258789,13.3385000705719,-0.1945217804971425
2015-06-01,53.59796905517578,49.25798034667969,13.970000267028809,13.402000093460083,-0.21025595722144125
2015-06-02,53.604278564453125,49.21324920654297,14.239999771118164,13.471500062942505,-0.20790103907780993
2015-06-03,53.48466873168945,49.72014236450195,13.65999984741211,13.439000034332276,-0.24976173380107317
2015-06-04,53.02505111694336,49.444339752197266,14.710000038146973,13.41700005531311,-0.3924827009897409
2015-06-05,53.062835693359375,50.25685501098633,14.210000038146973,13.371000051498413,-0.38719134269792754
2015-06-08,53.42169952392578,49.86178207397461,15.289999961853027,13.492500066757202,-0.2707783058713576
2015-06-09,53.251708984375,50.07795715332031,14.470000267028809,13.523500061035156,-0.3261588801572998
2015-06-10,53.64834976196289,50.88301467895508,13.220000267028809,13.491500091552734,-0.20761808455429911
2015-06-11,53.57278823852539,51.07680892944336,12.850000381469727,13.446000099182129,-0.23303180741646431
2015-06-12,52.89912033081055,50.87556457519531,13.779999732971191,13.49800009727478,-0.44387549943720156
2015-06-15,52.71025085449219,50.681739807128906,15.390000343322754,13.648500108718872,-0.5018670219920198
2015-06-16,53.31468200683594,50.96501159667969,14.8100004196167,13.75250015258789,-0.3135306128593437
2015-06-17,53.34613800048828,50.79356384277344,14.5,13.835000133514404,-0.3022106807892359
2015-06-18,53.8183479309082,51.27063751220703,13.1899995803833,13.850500106811523,-0.1571593735058865
2015-06-19,53.64834976196289,50.74882507324219,13.960000038146973,13.94300012588501,-0.206523702161318
2015-06-22,53.6231689453125,51.404815673828125,12.739999771118164,13.973500108718872,-0.21981603530727264
2015-06-23,53.56020736694336,51.99370574951172,12.109999656677246,13.8760000705719,-0.24447774819296028
2015-06-24,53.31468200683594,51.44953918457031,13.260000228881836,13.875500059127807,-0.31748217422122715
2015-06-25,52.842464447021484,51.173736572265625,14.010000228881836,13.910500049591064,-0.46417735263167265
2015-06-26,52.79838943481445,51.397361755371094,14.020000457763672,13.919500064849853,-0.47990304464629074
2015-06-29,52.14360427856445,50.09286117553711,18.850000381469727,14.1635000705719,-0.675793235842107
2015-06-30,52.38285446166992,50.51028823852539,18.229999542236328,14.363000059127808,-0.6037344714190644
2015-07-01,51.860286712646484,51.07301712036133,16.09000015258789,14.484500074386597,-0.7731494907017816
2015-07-02,52.3450927734375,50.66035842895508,16.790000915527344,14.588500118255615,-0.6168689693492065
2015-07-06,51.961029052734375,50.5178108215332,17.010000228881836,14.728500127792358,-0.7368458680208568
2015-07-07,52.175071716308594,50.12016677856445,16.09000015258789,14.768500137329102,-0.6660906257497166
2015-07-08,51.60844039916992,49.09223556518555,19.65999984741211,15.028000116348267,-0.8364313364824559
2015-07-09,51.37550735473633,49.60243225097656,19.969999313354492,15.36550006866455,-0.9140628098478756
2015-07-10,51.765846252441406,50.30772018432617,16.829999923706055,15.564500045776366,-0.7966960512483998
2015-07-13,51.89176559448242,51.088035583496094,13.899999618530273,15.570500040054322,-0.7633430632879356
2015-07-14,52.32617950439453,51.80082321166992,13.369999885559082,15.469500017166137,-0.6321355500029516
2015-07-15,52.1058349609375,51.913368225097656,13.229999542236328,15.39049997329712,-0.7025533763453542
2015-07-16,52.20027160644531,52.190975189208984,12.109999656677246,15.270999956130982,-0.6750306668485367
2015-07-17,52.01138687133789,51.92835998535156,11.949999809265137,15.208999967575073,-0.7324659823347041
2015-07-20,51.47623062133789,51.96588134765625,12.25,15.123499965667724,-0.9015682769408918
2015-07-21,51.41325378417969,51.84584045410156,12.220000267028809,15.097499990463257,-0.9204531211044653
2015-07-22,51.49513244628906,52.581138610839844,12.119999885559082,15.098000001907348,-0.9006240848183953
2015-07-23,51.085853576660156,52.25100326538086,12.640000343322754,15.067000007629394,-1.0270243482954795
2015-07-24,50.330352783203125,51.70328140258789,13.739999771118164,15.053499984741212,-1.2608536621341244
2015-07-27,49.90222930908203,51.02802276611328,15.600000381469727,15.132499980926514,-1.3903831452696396
2015-07-28,51.9295539855957,51.05802917480469,13.4399995803833,14.861999940872192,-0.7511793222037162
2015-07-29,52.3450927734375,51.72578811645508,12.5,14.575499963760375,-0.6255580737307703
2015-07-30,52.26322555541992,51.80082321166992,12.130000114440918,14.377499961853028,-0.6519921675606257
2015-07-31,49.87076187133789,51.41817092895508,12.119999885559082,14.143999910354614,-1.4034902966364755
2015-08-03,49.146697998046875,51.41817092895508,12.5600004196167,13.921499919891357,-1.6318708772584576
2015-08-04,48.58635330200195,51.36563491821289,13.0,13.766999912261962,-1.8081835223929557
2015-08-05,48.58635330200195,51.56821823120117,12.510000228881836,13.40949993133545,-1.8098356891883547
2015-08-06,49.165592193603516,51.20808029174805,13.770000457763672,13.099499988555909,-1.6241979725190179
2015-08-07,48.3723030090332,51.05802917480469,13.390000343322754,12.927500009536743,-1.873189511377917
2015-08-10,49.58114242553711,51.68827819824219,12.229999542236328,12.844000005722046,-1.497043461694898
2015-08-11,49.244319915771484,51.19306945800781,13.710000038146973,12.86100001335144,-1.5992436501055447
2015-08-12,50.070465087890625,50.450279235839844,13.609999656677246,12.880000019073487,-1.332607279801826
2015-08-13,49.98149108886719,50.68286895751953,13.489999771118164,12.949000024795533,-1.362567894364403
2015-08-14,49.79718780517578,50.9379768371582,12.829999923706055,12.993000030517578,-1.4227804385111704
2015-08-17,50.05775451660156,51.07301712036133,13.020000457763672,13.031500053405761,-1.3416951186606292
2015-08-18,49.50486755371094,51.17806625366211,13.789999961853027,13.110000038146973,-1.5169406677023467
2015-08-19,48.443603515625,50.72038269042969,15.25,13.26650004386902,-1.8479465911016721
2015-08-20,47.388668060302734,49.474891662597656,19.139999389648438,13.591499996185302,-2.170531426515583
2015-08-21,45.83807373046875,47.719173431396484,28.030000686645508,14.30600004196167,-2.6452933336577873
2015-08-24,43.67104721069336,45.20565414428711,40.7400016784668,15.563000106811524,-3.308306936655668
2015-08-25,43.664695739746094,44.9505729675293,36.02000045776367,16.692000150680542,-3.308229972879648
2015-08-26,46.073211669921875,47.20146560668945,30.31999969482422,17.583000135421752,-2.5669051463678563
2015-08-27,47.566612243652344,48.37944793701172,26.100000381469727,18.281500148773194,-2.105471284647479
2015-08-28,47.70642852783203,48.11683654785156,26.049999237060547,18.978000116348266,-2.059229411036415
2015-08-31,47.81446075439453,48.09431457519531,28.43000030517578,19.77150011062622,-2.024970752379475
2015-09-01,45.80630111694336,46.10601806640625,31.399999618530273,20.691500091552733,-2.6421588140910552
2015-09-02,46.53712844848633,46.946372985839844,26.09000015258789,21.370500087738037,-2.418498446208363
2015-09-03,46.89299774169922,47.0289192199707,25.610000610351562,21.96250009536743,-2.306925151091044
2015-09-04,46.04780197143555,46.1435432434082,27.799999237060547,22.68300004005432,-2.5662918670531925
2015-09-08,46.70869827270508,47.389041900634766,24.899999618530273,23.31650004386902,-2.3679929395021517
2015-09-09,45.755462646484375,46.65373992919922,26.229999542236328,23.942500019073485,-2.662660970257166
2015-09-10,46.08592224121094,47.013893127441406,24.3700008392334,24.480500078201295,-2.5613662959350663
2015-09-11,46.19395446777344,46.93886184692383,23.200000762939453,24.96600012779236,-2.526679397984288
2015-09-14,46.06684875488281,46.803802490234375,24.25,25.537000131607055,-2.5656689662154126
2015-09-15,46.30197525024414,47.70417404174805,22.540000915527344,26.013000154495238,-2.498849525020329
2015-09-16,47.21709060668945,48.12434387207031,21.350000381469727,26.391000175476073,-2.2136351398113714
2015-09-17,47.31878662109375,47.006385803222656,21.139999389648438,26.685500144958496,-2.1724411958467806
2015-09-18,46.18759536743164,45.72336959838867,22.280000686645508,26.84250020980835,-2.518772214839585
2015-09-21,46.638790130615234,46.10601806640625,20.139999389648438,26.448000144958495,-2.3795793217050436
2015-09-22,46.2257194519043,45.70086669921875,22.440000534057617,25.53300008773804,-2.5065637858660006
2015-09-23,45.94611740112305,45.49827575683594,22.1299991607666,24.838500022888184,-2.593102227666998
2015-09-24,46.21937561035156,45.18315887451172,23.469999313354492,24.496000003814697,-2.5043425658701035
2015-09-25,46.53712844848633,46.12104034423828,23.6200008392334,24.37200002670288,-2.4117674516091663
2015-09-28,46.13674545288086,45.003082275390625,27.6299991607666,24.451000022888184,-2.5289367405772785
2015-09-29,46.37189483642578,44.898040771484375,26.829999923706055,24.371000003814697,-2.4539104409491412
2015-09-30,47.24885940551758,45.745887756347656,24.5,24.026000022888184,-2.1842173030142487
2015-10-01,47.06459045410156,46.08351135253906,22.549999237060547,23.848999977111816,-2.2450919745981355
2015-10-02,48.22117614746094,45.95505142211914,20.940000534057617,23.61549997329712,-1.879239885547695
2015-10-05,48.81218338012695,46.86947250366211,19.540000915527344,23.20250005722046,-1.7002849152051744
2015-10-06,49.49851608276367,46.89213562011719,19.399999618530273,22.92750005722046,-1.4839901393098047
2015-10-07,50.33101272583008,46.95258712768555,18.399999618530273,22.536000061035157,-1.221901252346718
2015-10-08,50.85845947265625,46.95258712768555,17.420000076293945,22.188500022888185,-1.0555366556160066
2015-10-09,50.369136810302734,46.801448822021484,17.079999923706055,21.882499980926514,-1.2086437382131232
2015-10-12,50.394569396972656,46.64275360107422,16.170000076293945,21.478499984741212,-1.1993276820338747
2015-10-13,50.30558776855469,46.5142707824707,17.670000076293945,21.23499994277954,-1.2263459784390305
2015-10-14,50.94108963012695,45.33536911010742,18.030000686645508,21.06899995803833,-1.0162846572043271
2015-10-15,51.779945373535156,46.77122116088867,16.049999237060547,20.814499950408937,-0.763407084367307
2015-10-16,52.41543197631836,47.17931365966797,15.050000190734863,20.452999925613405,-0.5662932958713084
2015-10-19,51.468544006347656,47.020606994628906,14.979999542236328,20.194999933242798,-0.8636615998556035
2015-10-20,51.36688232421875,47.247318267822266,15.75,19.860499906539918,-0.8975761578841761
2015-10-21,50.97286605834961,46.899688720703125,16.700000762939453,19.58899998664856,-1.0190196939042828
2015-10-22,52.675960540771484,47.7536506652832,14.449999809265137,19.138000011444092,-0.4888026895008844
2015-10-23,52.73317337036133,48.26752853393555,14.460000038146973,18.67999997138977,-0.4749478342798444
2015-10-26,51.61470031738281,48.29020690917969,15.289999961853027,18.063000011444093,-0.8279159254965867
2015-10-27,51.53209686279297,48.093727111816406,15.430000305175781,17.493000030517578,-0.8523679015467558
2015-10-28,52.28833770751953,49.49934768676758,14.329999923706055,16.984500026702882,-0.625301751423846
2015-10-29,52.25654983520508,49.280189514160156,14.609999656677246,16.587500047683715,-0.633540779082323
2015-10-30,52.58064270019531,48.554710388183594,15.069999694824219,16.294000005722047,-0.5254003997472869
2015-11-02,54.1948127746582,49.52958679199219,14.149999618530273,16.024499940872193,-0.02421760131902713
2015-11-03,55.19253158569336,49.7109489440918,14.539999961853027,15.78149995803833,0.2889987439096906
2015-11-04,54.639652252197266,49.76384735107422,15.510000228881836,15.636999988555909,0.11418091617774373
2015-11-05,53.896114349365234,50.20973205566406,15.050000190734863,15.518499994277954,-0.12397847437017208
2015-11-06,53.6800422668457,51.73625564575195,14.329999923706055,15.380999994277953,-0.20458039501407135
2015-11-09,52.532596588134766,50.927650451660156,16.520000457763672,15.398500013351441,-0.5599073585881505
2015-11-10,52.789024353027344,51.14680480957031,15.289999961853027,15.279500007629395,-0.4808135161592189
2015-11-11,52.32106399536133,50.89742660522461,16.059999465942383,15.180999946594238,-0.6263814133814362
2015-11-12,50.90439987182617,49.8772087097168,18.3700008392334,15.29700002670288,-1.0648980971631958
2015-11-13,50.064605712890625,49.54469680786133,20.079999923706055,15.54850001335144,-1.3270699431852844
2015-11-16,51.859527587890625,50.26262664794922,18.15999984741211,15.70750002861023,-0.7667797961667783
2015-11-17,51.25695037841797,49.9754524230957,18.84000015258789,15.862000036239625,-0.9544996176913905
2015-11-18,51.75695037841797,50.97299575805664,16.850000381469727,15.869500017166137,-0.8049275933335028
2015-11-19,51.474910736083984,51.1317024230957,16.989999771118164,15.996500015258789,-0.8951814481027721
2015-11-20,51.14797592163086,51.041015625,15.470000267028809,16.047000026702882,-0.9975619853273485
2015-11-23,51.46207809448242,50.5422477722168,15.619999885559082,16.063500022888185,-0.8944217620013452
2015-11-24,52.48772430419922,50.46666717529297,15.930000305175781,16.088500022888184,-0.570301202522564
2015-11-25,52.083885192871094,50.52712631225586,15.1899995803833,16.131500005722046,-0.6981711754060548
2015-11-27,52.071067810058594,50.761390686035156,15.119999885559082,16.157000017166137,-0.7041245112117026
2015-11-30,52.34669494628906,50.39109420776367,16.1299991607666,16.209999990463256,-0.614167637579769
2015-12-01,52.4941520690918,51.093929290771484,14.670000076293945,16.23600001335144,-0.5733894210951228
2015-12-02,50.99412536621094,50.37599563598633,15.90999984741211,16.304500007629393,-1.0406651868667975
2015-12-03,50.26335906982422,49.7260627746582,18.110000610351562,16.43450002670288,-1.2658592891139342
2015-12-04,50.55181121826172,51.30550003051758,14.8100004196167,16.42250003814697,-1.1877582545797118
2015-12-07,49.231292724609375,50.63292694091797,15.84000015258789,16.498000049591063,-1.5987843827493495
2015-12-08,47.840248107910156,49.84697341918945,17.600000381469727,16.552000045776367,-2.031130832167023
2015-12-09,48.48127746582031,49.46913146972656,19.610000610351562,16.768000078201293,-1.825859092853288
2015-12-10,48.51974868774414,49.58247756958008,19.34000015258789,16.93200011253357,-1.8146490870965393
2015-12-11,47.65434646606445,48.41868209838867,24.389999389648438,17.23300004005432,-2.078118571961705
2015-12-14,48.73769760131836,48.5698127746582,22.729999542236328,17.365500020980836,-1.7376459576709853
2015-12-15,50.917198181152344,49.952789306640625,20.950000762939453,17.5050000667572,-1.061477715916947
2015-12-16,50.737728118896484,51.033451080322266,17.860000610351562,17.456000089645386,-1.1268985887199288
2015-12-17,49.97488784790039,50.08881378173828,18.940000534057617,17.56050009727478,-1.3598058425364743
2015-12-18,49.538978576660156,48.66806411743164,20.700000762939453,17.746000146865846,-1.485711235715793
2015-12-21,49.52617645263672,49.52958679199219,18.700000762939453,17.907500171661376,-1.4967753593658848
2015-12-22,49.77616882324219,49.63538360595703,16.600000381469727,17.956500196456908,-1.4187868499365768
2015-12-23,51.40440368652344,50.42887878417969,15.569999694824219,17.93850016593933,-0.9116885533281351
2015-12-24,50.853092193603516,50.330631256103516,15.739999771118164,17.966000175476076,-1.0847791910623508
2015-12-28,50.47489547729492,50.164371490478516,16.90999984741211,18.055500173568724,-1.2027121644125933
2015-12-29,50.74413299560547,50.68583679199219,16.079999923706055,18.0530002117157,-1.122043428859774
2015-12-30,50.07105255126953,50.32307434082031,17.290000915527344,18.184000253677368,-1.3313845664275779
2015-12-31,49.968482971191406,49.899879455566406,18.209999084472656,18.299000215530395,-1.3602851839152341
2016-01-04,49.654354095458984,48.40113830566406,20.700000762939453,18.42850022315979,-1.4471431589971746
2016-01-05,50.07745361328125,48.48482131958008,19.34000015258789,18.65500020980835,-1.3143737159958373
2016-01-06,49.66078567504883,47.78489303588867,20.59000015258789,18.89250020980835,-1.4400887585542101
2016-01-07,48.86591339111328,45.852508544921875,24.989999771118164,19.262000179290773,-1.6750438232483444
2016-01-08,47.878719329833984,44.82544708251953,27.010000228881836,19.632000160217284,-1.9780434100866708
2016-01-11,47.237709045410156,44.756961822509766,24.299999237060547,19.880000114440918,-2.1796691148951335
2016-01-12,48.20564651489258,44.855873107910156,22.469999313354492,19.78400011062622,-1.8751738229760155
2016-01-13,48.494117736816406,43.6234130859375,25.219999313354492,19.908500099182127,-1.7741343637515723
2016-01-14,50.71849060058594,44.277679443359375,23.950000762939453,20.05850009918213,-1.0778697414260678
2016-01-15,49.73127365112305,43.395164489746094,27.020000457763672,20.516500091552736,-1.38205539558375
2016-01-19,48.974876403808594,43.372344970703125,26.049999237060547,20.87200002670288,-1.6204483017852258
2016-01-20,46.91075134277344,42.231178283691406,27.59000015258789,21.216499996185302,-2.262197456919086
2016-01-21,47.50048828125,42.033355712890625,26.690000534057617,21.61599998474121,-2.0745722610276034
2016-01-22,49.0838508605957,43.326698303222656,22.34000015258789,21.90299997329712,-1.5857038563285188
2016-01-25,47.42359161376953,42.34529113769531,24.149999618530273,22.33199996948242,-2.1013706078229064
2016-01-26,49.16719055175781,43.42560577392578,22.5,22.669999980926512,-1.5602239098171273
2016-01-27,48.26333236694336,43.395164489746094,23.110000610351562,22.980000019073486,-1.8450660430783694
2016-01-28,49.35307693481445,43.577754974365234,22.420000076293945,23.297000026702882,-1.502833414715493
2016-01-29,49.90437698364258,45.26670837402344,20.200000762939453,23.442500019073485,-1.3427193772544093
2016-02-01,48.90435791015625,44.77979278564453,19.979999542236328,23.53100004196167,-1.654169320764307
2016-02-02,47.814605712890625,43.38756561279297,21.979999542236328,23.594999980926513,-1.9865391719826644
2016-02-03,50.30821990966797,43.67666244506836,21.649999618530273,23.710499954223632,-1.2023736667500768
2016-02-04,51.17363739013672,44.42984390258789,21.84000015258789,23.772999954223632,-0.9355506093113761
2016-02-05,51.333885192871094,43.93532180786133,23.3799991607666,23.692499923706055,-0.880972982867348
2016-02-08,52.026187896728516,43.01477813720703,26.0,23.641999912261962,-0.6551028628807615
2016-02-09,51.79979705810547,42.756107330322266,26.540000915527344,23.753999996185303,-0.7244003331639551
2016-02-10,51.32760238647461,42.23876953125,26.290000915527344,23.945000076293944,-0.8691184537686061
2016-02-11,51.48931121826172,40.374855041503906,28.139999389648438,24.091000080108643,-0.8029119267767073
2016-02-12,52.414302825927734,43.73752975463867,25.399999618530273,24.163500022888183,-0.5385800021814537
2016-02-16,52.53719711303711,44.39179611206055,24.110000610351562,24.018000030517577,-0.5051531697333721
2016-02-17,53.041744232177734,44.71133041381836,22.309999465942383,23.83100004196167,-0.3486174180158825
2016-02-18,53.33282470703125,43.98098373413086,21.639999389648438,23.533500003814698,-0.2508499432313472
2016-02-19,53.36518096923828,43.98858642578125,20.530000686645508,23.22550001144409,-0.24070629764663254
2016-02-22,53.29401397705078,44.55916976928711,19.3799991607666,23.07749996185303,-0.26780682041098464
2016-02-23,52.54368209838867,42.695255279541016,20.979999542236328,22.91899995803833,-0.4892715813906111
2016-02-24,52.73127746582031,42.71046447753906,20.719999313354492,22.829999923706055,-0.4302252338093279
2016-02-25,53.04821014404297,43.372344970703125,19.110000610351562,22.629999923706055,-0.3356578862193013
2016-02-26,52.880035400390625,43.775569915771484,19.809999465942383,22.499499893188478,-0.3919912151816901
2016-02-29,51.84507369995117,42.83219528198242,20.549999237060547,22.516999816894533,-0.710739937559064
2016-03-01,52.576026916503906,45.0384635925293,17.700000762939453,22.402999877929688,-0.498179560790064
2016-03-02,53.494529724121094,45.46451187133789,17.09000015258789,22.158499908447265,-0.211944664436847
2016-03-03,53.30048370361328,45.616668701171875,16.700000762939453,21.910999965667724,-0.2743905969988268
2016-03-04,53.22935104370117,45.68512725830078,16.860000610351562,21.66199998855591,-0.29738521565842685
2016-03-07,54.632991790771484,45.601444244384766,17.350000381469727,21.360500049591064,0.14602655646632334
2016-03-08,53.44926071166992,44.71893310546875,18.670000076293945,20.994000053405763,-0.22014262595313222
2016-03-09,53.30048370361328,44.977596282958984,18.34000015258789,20.584000015258788,-0.26917864635170435
2016-03-10,53.15816879272461,44.589603424072266,18.049999237060547,20.17199993133545,-0.31090262581169564
2016-03-11,53.1646614074707,45.14497375488281,16.5,19.589999961853028,-0.31338407682185443
2016-03-14,53.306968688964844,44.977596282958984,16.920000076293945,19.165999984741212,-0.2671331849296571
2016-03-15,53.57216262817383,45.0384635925293,16.84000015258789,18.802499961853027,-0.18398345102499053
2016-03-16,53.604496002197266,44.82544708251953,14.989999771118164,18.436499977111815,-0.17204776635628116
2016-03-17,54.40013122558594,44.696102142333984,14.4399995803833,18.07649998664856,0.07996236084657465
2016-03-18,54.46481704711914,46.012271881103516,14.020000457763672,17.75099997520447,0.08963122380523228
2016-03-21,54.08964538574219,45.99705505371094,13.789999961853027,17.47150001525879,-0.02857943158099301
2016-03-22,54.41306686401367,45.829673767089844,14.170000076293945,17.13100004196167,0.07479761930191811
