Date,XOM,LOW,VIX,AvgVIX,zscore
2023-01-31,103.94630432128906,195.43470764160156,19.399999618530273,20.202999973297118,1.14372578483009
2023-02-01,102.8083724975586,200.41793823242188,17.8700008392334,19.951500034332277,0.8963884206934483
2023-02-02,99.59171295166016,207.92564392089844,18.729999542236328,19.7875,0.18609336003024718
2023-02-03,100.28162384033203,202.67962646484375,18.329999923706055,19.58100004196167,0.3322857446626184
2023-02-06,100.11138153076172,202.58575439453125,19.43000030517578,19.49600009918213,0.29386205195401305
2023-02-07,102.96965789794922,201.5159454345703,18.65999984741211,19.33050012588501,0.9344979972682518
2023-02-08,102.07364654541016,199.66717529296875,19.6299991607666,19.28300008773804,0.729975911264678
2023-02-09,102.45893859863281,195.8007049560547,20.709999084472656,19.264000034332277,0.8100343749818305
2023-02-10,106.77770233154297,195.93211364746094,20.530000686645508,19.34900007247925,1.7809722539641268
2023-02-13,106.36236572265625,200.96226501464844,20.34000015258789,19.448500061035155,1.696129835602388
2023-02-14,105.11636352539062,200.60562133789062,18.90999984741211,19.426000022888182,1.415466194754696
2023-02-15,104.80034637451172,201.79750061035156,18.229999542236328,19.320499992370607,1.3464527552265397
2023-02-16,104.49336242675781,200.8402099609375,20.170000076293945,19.30299997329712,1.275833061898822
2023-02-17,100.47541809082031,199.65780639648438,20.020000457763672,19.311499977111815,0.37073106015324503
2023-02-21,100.37610626220703,189.4285430908203,22.8700008392334,19.46450004577637,0.3311000589912666
2023-02-22,99.075927734375,190.16053771972656,22.290000915527344,19.619000053405763,0.040101456990458806
2023-02-23,99.98785400390625,189.7664031982422,21.139999389648438,19.72200002670288,0.2444054623428501
2023-02-24,99.99688720703125,189.13758850097656,21.670000076293945,19.869000053405763,0.24537180815887022
2023-02-27,99.81629943847656,191.6714630126953,20.950000762939453,19.99100008010864,0.20906921907642637
2023-02-28,99.23845672607422,193.0885467529297,20.700000762939453,20.029000091552735,0.0815871058099541
2023-03-01,100.123291015625,182.3525390625,20.579999923706055,20.088000106811524,0.2623022003116385
2023-03-02,100.58377838134766,183.09393310546875,19.59000015258789,20.17400007247925,0.3670590751678994
2023-03-03,101.85685729980469,187.4390106201172,18.489999771118164,20.16200008392334,0.6605575151719492
2023-03-06,102.759765625,189.16575622558594,18.610000610351562,20.176000118255615,0.8664233347123003
2023-03-07,100.77338409423828,185.2617950439453,19.59000015258789,20.184000110626222,0.41334442892100226
2023-03-08,99.30165100097656,188.76222229003906,19.110000610351562,20.206500148773195,0.08847050048719515
2023-03-09,98.53417205810547,186.8008575439453,22.610000610351562,20.35550022125244,-0.08735226458166184
2023-03-10,97.31523895263672,184.5579376220703,24.799999237060547,20.560000228881837,-0.36512344331135804
2023-03-13,96.19564819335938,185.39315795898438,26.520000457763672,20.859500217437745,-0.6153572076040733
2023-03-14,96.55681610107422,184.7174835205078,23.729999542236328,21.029000186920165,-0.5353218959769018
2023-03-15,91.75334930419922,186.36915588378906,26.139999389648438,21.390500164031984,-1.6121878642311842
2023-03-16,91.22064208984375,187.38270568847656,22.989999771118164,21.628500175476074,-1.7302078289990277
2023-03-17,90.14616394042969,185.21485900878906,25.510000228881836,21.89550018310547,-1.9753832704099354
2023-03-20,92.50275421142578,184.679931640625,24.149999618530273,22.102000141143797,-1.446604723070988
2023-03-21,96.6470947265625,184.679931640625,21.3799991607666,22.027500057220458,-0.5150937828246972
2023-03-22,94.43496704101562,179.78115844726562,22.260000228881836,22.026000022888184,-1.020596297858821
2023-03-23,93.36956024169922,178.016845703125,22.610000610351562,22.09950008392334,-1.2630499777111388
2023-03-24,93.47791290283203,177.80101013183594,21.739999771118164,22.10300006866455,-1.2390610925836438
2023-03-27,95.52749633789062,178.80516052246094,20.600000381469727,22.085500049591065,-0.7766832673585398
2023-03-28,96.71932983398438,178.4485626220703,19.969999313354492,22.048999977111816,-0.5094018415286717
2023-03-29,98.38066864013672,180.12838745117188,19.1200008392334,21.976000022888183,-0.13314528103321047
2023-03-30,98.85921478271484,180.79470825195312,19.020000457763672,21.947500038146973,-0.02445642102863742
2023-03-31,99.01272583007812,187.6642608642578,18.700000762939453,21.958000087738036,0.021671794438024222
2023-04-03,104.8545150756836,191.43687438964844,18.549999237060547,21.955000019073488,1.3410968309078526
2023-04-04,103.8522720336914,190.50778198242188,19.0,21.925500011444093,1.1142535585474609
2023-04-05,105.63101959228516,187.157470703125,19.079999923706055,21.923999977111816,1.5083882159005129
2023-04-06,103.87937927246094,186.35040283203125,18.399999618530273,21.71349992752075,1.1133116518501764
2023-04-10,103.41890716552734,187.4859161376953,18.969999313354492,21.42199993133545,1.011734129664389
2023-04-11,104.15026092529297,188.949951171875,19.100000381469727,21.050999927520753,1.1785956123436363
2023-04-12,104.04190826416016,187.47654724121094,19.09000015258789,20.81899995803833,1.1517483577883922
2023-04-13,104.52945709228516,189.0719451904297,17.799999237060547,20.401999950408936,1.2640328197584294
2023-04-14,104.78230285644531,189.7382354736328,17.06999969482422,20.10599994659424,1.321991633581838
2023-04-17,103.5633544921875,192.3846893310547,16.950000762939453,19.67799997329712,1.0524903555843257
2023-04-18,105.58589935302734,195.2939453125,16.829999923706055,19.311999988555907,1.512014439252452
2023-04-19,105.25179290771484,195.97900390625,16.459999084472656,19.06599998474121,1.4380775300251791
2023-04-20,104.41209411621094,196.8517608642578,17.170000076293945,18.811499977111815,1.2508177565378593
2023-04-21,104.74616241455078,198.05300903320312,16.770000457763672,18.51949996948242,1.3279379193723022
2023-04-24,106.7235336303711,198.05300903320312,16.889999389648438,18.276999950408936,1.7723856942926421
2023-04-25,105.2066650390625,194.17666625976562,18.760000228881836,18.18499994277954,1.4248845315697745
2023-04-26,104.24053192138672,189.38539123535156,18.84000015258789,18.12849998474121,1.1996223623618014
2023-04-27,105.48654174804688,192.9033966064453,17.030000686645508,18.023999977111817,1.485637071767544
2023-04-28,106.84992980957031,196.01580810546875,15.779999732971191,17.86199994087219,1.7973482264979173
2023-05-01,103.53626251220703,196.38363647460938,16.079999923706055,17.73099989891052,1.0531676084734036
2023-05-02,99.40999603271484,194.2615509033203,17.780000686645508,17.692499971389772,0.12212832467992553
2023-05-03,97.45068359375,193.63906860351562,18.34000015258789,17.659499979019166,-0.3193137383132539
2023-05-04,95.74420166015625,191.2717742919922,20.09000015258789,17.709999990463256,-0.7068802537200278
2023-05-05,98.12784576416016,194.11065673828125,17.190000534057617,17.649500036239623,-0.16631205968678925
2023-05-08,98.51611328125,192.45065307617188,16.979999542236328,17.550000047683717,-0.08185123816256379
