Date,MS,KLAC,VIX,AvgVIX,zscore
2020-05-04,31.664716720581055,141.98388671875,35.970001220703125,39.44600009918213,-0.17549438740683446
2020-05-05,31.57327651977539,145.3747100830078,33.61000061035156,38.86450004577637,-0.3183494625575382
2020-05-06,31.007980346679688,153.01565551757812,34.119998931884766,38.235499954223634,-0.6963237543494453
2020-05-07,32.263267517089844,153.04371643066406,31.440000534057617,37.64000005722046,-0.5014930330565923
2020-05-08,33.319026947021484,160.19894409179688,27.979999542236328,36.95550012588501,-0.6080730329115502
2020-05-11,33.11119842529297,157.65817260742188,27.56999969482422,36.275500202178954,-0.5441558665449172
2020-05-12,31.939048767089844,154.65972900390625,33.040000915527344,36.03950033187866,-0.6133709603946074
2020-05-13,30.750274658203125,153.258544921875,35.279998779296875,35.76150026321411,-0.7457509643576091
2020-05-14,31.431941986083984,165.10299682617188,32.61000061035156,35.38650026321411,-1.0885328891280994
2020-05-15,30.999662399291992,157.1528778076172,31.889999389648438,35.07350015640259,-0.8545117298723488
2020-05-18,33.48529052734375,161.73336791992188,29.299999237060547,34.34700002670288,-0.6403143789783983
2020-05-19,32.695552825927734,161.93045043945312,30.530000686645508,33.60300006866455,-0.771031198263821
2020-05-20,34.13371658325195,166.99899291992188,27.989999771118164,32.90350008010864,-0.738804436163527
2020-05-21,33.50191116333008,161.84596252441406,29.530000686645508,32.31100006103516,-0.6419903951821528
2020-05-22,33.360595703125,162.38099670410156,28.15999984741211,31.92250003814697,-0.6843328206261668
2020-05-26,36.32005310058594,165.79754638671875,28.010000228881836,31.658500003814698,-0.3520532337899134
2020-05-27,38.9553337097168,165.88206481933594,27.6200008392334,31.361000061035156,0.05599250085316959
2020-05-28,36.91029739379883,163.89218139648438,28.59000015258789,31.229000091552734,-0.18768778512248177
2020-05-29,36.74404525756836,165.15933227539062,27.510000228881836,30.89700002670288,-0.26168472859173747
2020-06-01,37.15969467163086,165.15933227539062,28.229999542236328,30.449000072479247,-0.1968202296728963
2020-06-02,37.8912467956543,166.40768432617188,26.84000015258789,29.992500019073486,-0.12999673651951232
2020-06-03,38.99689483642578,174.62998962402344,25.65999984741211,29.594999980926513,-0.2692565752672005
2020-06-04,40.47662353515625,174.8552703857422,25.809999465942383,29.179500007629393,-0.04687933705902591
2020-06-05,41.17493438720703,180.66529846191406,24.520000457763672,28.8335000038147,-0.15822919520702586
2020-06-08,41.69034194946289,180.0927734375,25.809999465942383,28.725,-0.05608581891273425
2020-06-09,41.89817810058594,179.30430603027344,27.56999969482422,28.725,0.006248128332959654
2020-06-10,40.47662353515625,180.93753051757812,27.56999969482422,28.451499938964844,-0.2775281124455309
2020-06-11,37.05162048339844,169.4957275390625,40.790000915527344,28.727000045776368,-0.3781286937756514
2020-06-12,38.47316360473633,173.3534393310547,36.09000015258789,28.901000022888184,-0.3025790930132196
2020-06-15,39.404239654541016,176.22560119628906,34.400001525878906,29.026500129699706,-0.2661961321326711
2020-06-16,40.368560791015625,181.1439971923828,33.66999816894531,29.245000076293945,-0.30222146749028606
2020-06-17,39.70349884033203,181.98875427246094,33.470001220703125,29.392000102996825,-0.4380427415113337
2020-06-18,39.55387496948242,181.84796142578125,32.939998626708984,29.639500045776366,-0.4560533293413291
2020-06-19,39.013526916503906,181.24722290039062,35.119998931884766,29.91899995803833,-0.51759683289927
2020-06-22,39.38760757446289,180.08335876464844,31.770000457763672,30.09949998855591,-0.4150838388020472
2020-06-23,39.81157684326172,181.3505096435547,31.3700008392334,30.267500019073488,-0.3969733128676709
2020-06-24,39.03014373779297,177.042236328125,33.84000015258789,30.57849998474121,-0.35554404292536845
2020-06-25,40.559757232666016,180.5432891845703,32.220001220703125,30.760000038146973,-0.2496043721029081
2020-06-26,39.11328125,177.9339599609375,34.72999954223633,31.121000003814697,-0.37638550126281656
2020-06-29,39.27122497558594,179.9613037109375,31.780000686645508,31.298500061035156,-0.428617499861767
2020-06-30,40.15242004394531,182.54254150390625,30.43000030517578,31.47800006866455,-0.3889864612538616
2020-07-01,39.57881164550781,181.29415893554688,28.6200008392334,31.626000118255615,-0.4311607637884883
2020-07-02,39.728450775146484,184.4479217529297,27.68000030517578,31.719500160217287,-0.527404307768372
2020-07-06,40.584693908691406,191.09335327148438,27.940000534057617,31.890500164031984,-0.6457877178990549
2020-07-07,39.479061126708984,190.2485809326172,29.43000030517578,32.07150020599365,-0.7862930358967184
2020-07-08,40.65952682495117,191.95689392089844,28.079999923706055,32.097000217437746,-0.6668564139260341
2020-07-09,39.49567413330078,191.09335327148438,29.260000228881836,32.18150024414062,-0.8157355625333315
2020-07-10,41.39939498901367,189.84498596191406,27.290000915527344,31.506500244140625,-0.4713088624423613
2020-07-13,41.748538970947266,187.3201141357422,32.189998626708984,31.31150016784668,-0.3210758501388448
2020-07-14,41.981300354003906,188.5966033935547,29.520000457763672,31.067500114440918,-0.3331585483102734
2020-07-15,42.68791961669922,184.00674438476562,27.760000228881836,30.772000217437743,-0.048831918065730846
2020-07-16,43.76032257080078,184.00674438476562,28.0,30.49850015640259,0.11852277534524848
2020-07-17,43.569129943847656,185.0955810546875,25.68000030517578,30.13550024032593,0.047395676291020476
2020-07-20,43.11189651489258,190.5489501953125,24.459999084472656,29.602500247955323,-0.23075849874965926
2020-07-21,43.5441780090332,191.0182342529297,24.84000015258789,29.256000232696532,-0.18109444961072463
2020-07-22,42.3969612121582,193.2991180419922,24.31999969482422,28.903500175476076,-0.4466189416155241
2020-07-23,42.031185150146484,191.403076171875,26.079999923706055,28.515500164031984,-0.431799554833315
2020-07-24,41.71529769897461,176.65737915039062,25.84000015258789,28.19650011062622,0.0780841712691288
2020-07-27,42.66297912597656,184.97357177734375,24.739999771118164,27.697000122070314,-0.08938762637608468
2020-07-28,41.78179931640625,180.65586853027344,25.440000534057617,27.380000114440918,-0.06316680974891353
2020-07-29,42.056129455566406,183.1526336669922,24.100000381469727,27.063500118255615,-0.11503722424286979
2020-07-30,40.97626495361328,185.75257873535156,24.760000228881836,26.870500087738037,-0.38215030100118447
2020-07-31,40.91767501831055,187.56414794921875,24.459999084472656,26.70950002670288,-0.4599911253494942
2020-08-03,41.40317916870117,194.90411376953125,24.280000686645508,26.526500034332276,-0.662568323729072
2020-08-04,41.23575973510742,192.3229217529297,23.760000228881836,26.243000030517578,-0.5908122755452551
2020-08-05,41.66268539428711,191.46881103515625,22.989999771118164,25.988500022888182,-0.49179884482867603
2020-08-06,41.39480972290039,191.09335327148438,22.649999618530273,25.657999992370605,-0.5193644520960304
2020-08-07,42.148197174072266,190.3987579345703,22.209999084472656,25.403999900817873,-0.3754538391847057
2020-08-10,42.34074783325195,190.62405395507812,22.1299991607666,24.90099992752075,-0.3539487692995941
2020-08-11,43.34526824951172,188.23056030273438,24.030000686645508,24.626499938964844,-0.10642253275931775
2020-08-12,43.8475341796875,195.23268127441406,22.280000686645508,24.352499961853027,-0.2935723555563947
2020-08-13,43.68012237548828,197.07237243652344,22.1299991607666,24.058999919891356,-0.3894618910187301
2020-08-14,43.78055953979492,199.38186645507812,22.049999237060547,23.877499866485596,-0.4613676991834288
2020-08-17,42.92671203613281,204.20831298828125,21.350000381469727,23.72199993133545,-0.7776419166587609
2020-08-18,42.62535095214844,199.61753845214844,21.510000228881836,23.555499935150145,-0.6505817405147454
2020-08-19,43.00205612182617,198.46749877929688,22.540000915527344,23.466499996185302,-0.5481834213200513
2020-08-20,42.52490997314453,194.98907470703125,22.719999313354492,23.298499965667723,-0.4907375845659953
2020-08-21,42.77602767944336,192.2742156982422,22.540000915527344,23.133500003814696,-0.3485975306313645
2020-08-24,43.839149475097656,196.41246032714844,22.3700008392334,23.01500005722046,-0.33961989609082177
2020-08-25,43.5712776184082,198.22239685058594,22.030000686645508,22.844500064849854,-0.45005846247686726
2020-08-26,43.286659240722656,200.06056213378906,23.270000457763672,22.803000068664552,-0.5641808990044761
2020-08-27,44.04006576538086,192.7266845703125,24.469999313354492,22.788500022888183,-0.16849538896168306
2020-08-28,44.27444839477539,196.64817810058594,22.959999084472656,22.713500022888184,-0.28062776301553755
2020-08-31,43.74707794189453,193.37710571289062,26.40999984741211,22.819999980926514,-0.23888281864410207
2020-09-01,44.01494216918945,196.0259552001953,26.1200008392334,22.938000011444093,-0.2975295515388771
2020-09-02,44.57581329345703,203.18072509765625,26.56999969482422,23.117000007629393,-0.48132237926623295
2020-09-03,44.157264709472656,189.86102294921875,33.599998474121094,23.664499950408935,-0.04153546377425108
2020-09-04,44.12377166748047,182.28199768066406,30.75,24.091499996185302,0.24064619310481752
2020-09-08,41.997535705566406,164.4657440185547,31.459999084472656,24.557999992370604,0.5844548359973205
2020-09-09,42.7425537109375,164.4563751220703,28.809999465942383,24.79699993133545,0.7010744947637703
2020-09-10,42.09798812866211,163.20257568359375,29.709999084472656,25.168499851226805,0.648032328786628
2020-09-11,42.148197174072266,162.08087158203125,26.8700008392334,25.405499935150146,0.6984045074124846
2020-09-14,42.817893981933594,167.86874389648438,25.850000381469727,25.595499992370605,0.5834294428926792
2020-09-15,42.181678771972656,170.3950958251953,25.59000015258789,25.807499980926515,0.3883411746606439
2020-09-16,42.817893981933594,170.44219970703125,26.040000915527344,26.03400001525879,0.4858399912171299
2020-09-17,42.06449890136719,170.14056396484375,26.459999084472656,26.229999923706053,0.37970682152743784
2020-09-18,41.922183990478516,168.69833374023438,25.829999923706055,26.385499954223633,0.4121893711863349
2020-09-21,40.48237609863281,170.7156219482422,27.780000686645508,26.64749994277954,0.11100029873296587
2020-09-22,39.87128829956055,172.7894744873047,26.860000610351562,26.87199993133545,-0.06300720998749433
2020-09-23,38.85838317871094,170.42337036132812,28.579999923706055,27.199499893188477,-0.13135056893665145
2020-09-24,39.01743698120117,173.9583282470703,28.510000228881836,27.461499881744384,-0.24058040926127697
2020-09-25,39.37739562988281,177.13511657714844,26.3799991607666,27.55699987411499,-0.3048755372112073
2020-09-28,40.49911117553711,182.16891479492188,26.190000534057617,27.71849994659424,-0.32071479517990914
2020-09-29,39.5448112487793,182.2443084716797,26.270000457763672,27.711499977111817,-0.47249787262816584
2020-09-30,40.4739990234375,182.63079833984375,26.3700008392334,27.723999977111816,-0.34214903524986656
2020-10-01,39.561553955078125,187.57029724121094,26.700000762939453,27.73050003051758,-0.6718548639954416
2020-10-02,40.155906677246094,180.952880859375,27.6299991607666,27.432000064849852,-0.32815994489732686
2020-10-05,40.68326950073242,188.4847412109375,27.959999084472656,27.292500019073486,-0.5314817942930465
2020-10-06,39.9633674621582,188.3716278076172,29.479999542236328,27.19350004196167,-0.6395372414083568
2020-10-07,40.775360107421875,191.2655487060547,28.059999465942383,27.15600004196167,-0.6225630720776737
2020-10-08,41.01811981201172,194.83827209472656,26.360000610351562,26.988500118255615,-0.7201622481507641
2020-10-09,40.87581253051758,198.9388427734375,25.0,26.895000076293947,-0.8978701492855315
2020-10-12,42.47468566894531,202.24754333496094,25.06999969482422,26.85600004196167,-0.7738278113146819
2020-10-13,42.223541259765625,207.3284912109375,26.06999969482422,26.880000019073485,-1.0056978066638065
2020-10-14,42.39934158325195,203.6144256591797,26.399999618530273,26.897999954223632,-0.8374199985741521
2020-10-15,42.96857452392578,200.87127685546875,26.969999313354492,26.923499965667723,-0.6445634263999888
2020-10-16,43.403865814208984,196.45016479492188,27.40999984741211,27.002499961853026,-0.4089782450986482
2020-10-19,42.65046310424805,194.9513702392578,29.18000030517578,27.07249994277954,-0.4697144789981137
2020-10-20,43.08576965332031,193.92384338378906,29.350000381469727,27.196999931335448,-0.36281695188142526
2020-10-21,42.17332458496094,194.47061157226562,28.649999618530273,27.20049991607666,-0.5259435917120586
2020-10-22,43.3369026184082,191.65206909179688,28.110000610351562,27.180499935150145,-0.2374769791489435
2020-10-23,43.42060852050781,191.52005004882812,27.549999237060547,27.238999938964845,-0.21940782053146582
2020-10-26,42.12309646606445,187.53265380859375,32.459999084472656,27.552499866485597,-0.2706838185741708
2020-10-27,40.67490768432617,187.2026824951172,33.349998474121094,27.906499767303465,-0.48416904128025734
2020-10-28,39.8210563659668,179.6237030029297,40.279998779296875,28.60199966430664,-0.3300107816696441
2020-10-29,40.580047607421875,190.37005615234375,37.59000015258789,29.146499633789062,-0.6190842470649378
2020-10-30,40.60533142089844,185.87353515625,38.02000045776367,29.665999698638917,-0.4446234834285658
2020-11-02,41.642608642578125,190.63400268554688,37.130001068115234,30.124499797821045,-0.46327470567145734
2020-11-03,43.16056823730469,198.78799438476562,35.54999923706055,30.427999782562257,-0.5356003798693929
2020-11-04,43.37138366699219,207.88465881347656,29.56999969482422,30.50349979400635,-0.8476610911149822
2020-11-05,44.0207405090332,215.02059936523438,27.579999923706055,30.56449975967407,-1.0169311718768126
2020-11-06,43.59908676147461,218.39527893066406,24.860000610351562,30.55749979019165,-1.2107057859328687
2020-11-09,47.24217224121094,218.99864196777344,25.75,30.59149980545044,-0.6650616583625876
2020-11-10,47.014488220214844,210.90115356445312,24.799999237060547,30.527999782562254,-0.393523699292291
2020-11-11,47.51203536987305,220.120361328125,23.450000762939453,30.380499839782715,-0.6654852986854596
2020-11-12,46.8458137512207,219.88470458984375,25.350000381469727,30.299499893188475,-0.7605165712176131
2020-11-13,47.73973083496094,223.42393493652344,23.100000381469727,30.083999919891358,-0.7552287578166534
2020-11-16,49.00468826293945,228.79893493652344,22.450000762939453,29.74749994277954,-0.7616531931447346
2020-11-17,49.59500503540039,228.855712890625,22.709999084472656,29.415499877929687,-0.671683949534082
2020-11-18,49.59500503540039,227.4362335205078,23.84000015258789,29.174999904632568,-0.6178550814312124
2020-11-19,49.44321823120117,230.6632080078125,23.110000610351562,28.924999904632568,-0.7639141890723478
2020-11-20,48.7516975402832,229.5465545654297,23.700000762939453,28.732499980926512,-0.8294847614969868
2020-11-23,50.82624053955078,236.80470275878906,22.65999984741211,28.242500019073486,-0.7809805903984471
2020-11-24,53.634456634521484,236.73846435546875,21.639999389648438,27.657000064849854,-0.3402303374012844
2020-11-25,53.53327178955078,235.583984375,21.25,26.70550012588501,-0.31224114002705483
2020-11-27,53.83685302734375,240.48585510253906,20.84000015258789,25.86800012588501,-0.4507521003194842
2020-11-30,52.14179992675781,238.4418487548828,20.56999969482422,24.995500087738037,-0.6377630525042016
2020-12-01,53.36460494995117,242.8800506591797,20.770000457763672,24.17750005722046,-0.615240772233222
2020-12-02,53.9886589050293,242.5582733154297,21.170000076293945,23.458500099182128,-0.5056512394617688
2020-12-03,54.02237319946289,243.57086181640625,21.280000686645508,23.044000148773193,-0.5387888612505481
2020-12-04,54.81509017944336,249.5420684814453,20.790000915527344,22.704500198364258,-0.6415182393153025
2020-12-07,54.1910514831543,252.38092041015625,21.299999237060547,22.526500129699706,-0.8465567786698182
2020-12-08,53.89588928222656,252.60816955566406,20.68000030517578,22.273000144958495,-0.9012361914633099
2020-12-09,54.283817291259766,242.71914672851562,22.270000457763672,22.146500205993654,-0.46569063377330255
2020-12-10,54.34284591674805,242.23654174804688,22.520000457763672,22.100000190734864,-0.4381777424501417
2020-12-11,53.398338317871094,243.7979736328125,23.309999465942383,21.998000144958496,-0.6447855532856169
2020-12-14,52.1839599609375,246.16371154785156,24.719999313354492,22.079000091552736,-0.9240087963944137
2020-12-15,53.92961502075195,246.9965057373047,22.889999389648438,22.101000022888183,-0.6831700642181708
2020-12-16,54.16575241088867,246.5611572265625,22.5,22.09050006866455,-0.6298103631006495
2020-12-17,54.53679656982422,245.73788452148438,21.93000030517578,21.995000076293945,-0.5406869896801513
2020-12-18,54.12358093261719,248.07530212402344,21.56999969482422,21.91800003051758,-0.6938101988952364
2020-12-21,57.20165252685547,246.7693328857422,25.15999984741211,21.99099998474121,-0.16393490821766973
2020-12-22,56.1981201171875,243.7600860595703,24.229999542236328,22.069499969482422,-0.20642662860909874
2020-12-23,57.522117614746094,239.21780395507812,23.309999465942383,22.15299997329712,0.17244126135716445
2020-12-24,57.42091369628906,245.17005920410156,21.530000686645508,22.167000007629394,-0.06907098418066937
2020-12-28,57.38719177246094,243.75064086914062,21.700000762939453,22.210000038146973,-0.020506932190235465
2020-12-29,57.1004638671875,240.70355224609375,23.079999923706055,22.335500049591065,0.050297862637069334
2020-12-30,57.2100830078125,246.18263244628906,22.770000457763672,22.435500049591063,-0.1403706885630524
2020-12-31,57.791969299316406,245.0092315673828,22.75,22.514500045776366,-0.0050667733832146355
2021-01-04,57.62331008911133,246.35292053222656,26.969999313354492,22.798999977111816,-0.08234179809286962
2021-01-05,58.6015510559082,251.5198516845703,25.34000015258789,23.026499938964843,-0.12561970343073078
2021-01-06,62.135013580322266,250.97097778320312,25.06999969482422,23.214999961853028,0.44661174586632957
2021-01-07,63.19759750366211,263.25408935546875,22.3700008392334,23.299499988555908,0.1466394047822007
2021-01-08,63.45901870727539,267.9762268066406,21.559999465942383,23.263999938964844,0.00836489264052865
2021-01-11,64.14209747314453,273.5877685546875,24.079999923706055,23.34199991226196,-0.09783511015361458
2021-01-12,63.92283630371094,275.36676025390625,23.329999923706055,23.342999935150146,-0.1995142212708795
2021-01-13,63.72043991088867,274.524658203125,22.209999084472656,23.217499923706054,-0.19916552977983853
2021-01-14,64.48786163330078,287.5648193359375,23.25,23.235499954223634,-0.5739081403915232
2021-01-15,63.45058822631836,287.8013610839844,24.34000015258789,23.32749996185303,-0.7447506958938608
2021-01-19,63.23975372314453,297.2171630859375,23.239999771118164,23.392999935150147,-1.13471451551051
2021-01-20,63.11325454711914,287.9906921386719,21.579999923706055,23.39349994659424,-0.8045732991214382
2021-01-21,62.99518966674805,288.81402587890625,21.31999969482422,23.201499938964844,-0.8542201051627827
2021-01-22,62.51449966430664,288.6341552734375,21.90999984741211,23.085499954223632,-0.9224135912271809
2021-01-25,61.03871536254883,292.3153076171875,23.190000534057617,23.079500007629395,-1.2923133098254245
2021-01-26,60.05204391479492,287.2524719238281,23.020000457763672,23.153999996185302,-1.254298491778916
2021-01-27,57.69919204711914,269.1685485839844,37.209999084472656,23.929499912261964,-0.9357041227748681
2021-01-28,58.758766174316406,275.4710388183594,30.209999084472656,24.285999870300294,-1.0093516859327996
2021-01-29,56.83460998535156,265.03314208984375,33.09000015258789,24.801999855041505,-0.913806108192788
2021-02-01,57.360164642333984,276.9093322753906,30.239999771118164,25.176499843597412,-1.282153884663967
2021-02-02,60.14043045043945,282.7386474609375,25.559999465942383,25.105999851226805,-1.0693340083889797
2021-02-03,59.84375762939453,270.9286804199219,22.90999984741211,24.984499835968016,-0.6677791802708737
2021-02-04,61.27627182006836,278.4330139160156,21.770000457763672,24.81949987411499,-0.7288030540572179
2021-02-05,62.0645751953125,272.5657958984375,20.8700008392334,24.74449987411499,-0.38328970215988273
2021-02-08,62.920719146728516,286.0318298339844,21.239999771118164,24.72849988937378,-0.7603364548094464
2021-02-09,62.92918395996094,282.2939453125,21.6299991607666,24.605999851226805,-0.6172690700459423
2021-02-10,63.005462646484375,281.6314392089844,21.989999771118164,24.538999843597413,-0.5802420760439881
2021-02-11,62.4884147644043,307.05877685546875,21.25,24.49099988937378,-1.625174631850215
2021-02-12,63.24281692504883,313.9952392578125,19.969999313354492,24.326999855041503,-1.7704872600675015
2021-02-16,64.4634017944336,319.07696533203125,21.459999084472656,24.18299980163574,-1.772714886267518
2021-02-17,63.95481491088867,312.56634521484375,21.5,24.095999813079835,-1.6051899626196713
2021-02-18,63.429298400878906,308.5430603027344,22.489999771118164,24.14149980545044,-1.5346306294655778
2021-02-19,64.4210433959961,313.77142333984375,22.049999237060547,24.177999782562257,-1.578130745686256
2021-02-22,65.60774230957031,300.0029602050781,23.450000762939453,24.254999828338622,-0.8708179436076177
2021-02-23,65.69252014160156,302.48907470703125,23.110000610351562,24.25099983215332,-0.9518652050490458
2021-02-24,67.70989227294922,311.6458435058594,21.34000015258789,24.16699981689453,-0.9842815289374902
2021-02-25,66.48084259033203,289.21405029296875,28.889999389648438,23.75099983215332,-0.32543332276463904
2021-02-26,65.15849304199219,295.32489013671875,27.950000762939453,23.63799991607666,-0.7635261927116233
2021-03-01,67.09960174560547,309.3305969238281,23.350000381469727,23.15099992752075,-0.9917231454871704
2021-03-02,68.48128509521484,293.9869384765625,24.100000381469727,22.84399995803833,-0.19424803350553674
2021-03-03,69.5577621459961,288.2840576171875,26.670000076293945,22.89949998855591,0.19000456890565456
2021-03-04,68.75251770019531,272.9215087890625,28.56999969482422,23.182499980926515,0.6469132822128015
2021-03-05,68.54907989501953,280.7499084472656,24.65999984741211,23.326999950408936,0.3183005289174623
2021-03-08,68.7440185546875,260.0354309082031,25.469999313354492,23.55699987411499,1.1342470805342573
2021-03-09,68.53211212158203,279.0703125,24.030000686645508,23.69649991989136,0.37934550333558353
2021-03-10,70.43084716796875,268.96466064453125,22.559999465942383,23.742999935150145,1.0588761613848519
2021-03-11,70.56646728515625,281.21484375,21.90999984741211,23.738999938964845,0.6154944471918302
2021-03-12,71.49040222167969,279.23162841796875,20.690000534057617,23.710999965667725,0.8348864600037328
2021-03-15,71.08354187011719,283.6819152832031,20.030000686645508,23.714000034332276,0.6026317373657666
2021-03-16,69.96463775634766,286.5191650390625,19.790000915527344,23.63050012588501,0.3204273397506445
2021-03-17,71.08354187011719,289.7834167480469,19.229999542236328,23.517000102996825,0.3712533006693455
2021-03-18,71.15135955810547,273.98419189453125,21.579999923706055,23.47150011062622,0.9809678524645657
2021-03-19,70.3036880493164,277.9126281738281,20.950000762939453,23.416500186920167,0.6997113819603885
