Date,CVX,KLAC,VIX,AvgVIX,zscore
2020-04-22,64.73517608642578,148.22372436523438,41.97999954223633,48.104500198364256,0.16334069536021506
2020-04-23,66.54444885253906,148.94293212890625,41.380001068115234,46.976000213623045,0.4090451163671715
2020-04-24,66.70542907714844,154.0525360107422,35.93000030517578,45.722500228881835,0.3400463122243286
2020-04-27,68.7753677368164,155.1173858642578,33.290000915527344,44.11000022888184,0.6167915833654926
2020-04-28,68.92870330810547,155.3135528564453,33.56999969482422,42.93450012207031,0.6351800816327665
2020-04-29,72.53959655761719,164.29966735839844,31.229999542236328,41.81900005340576,0.9895774872176367
2020-04-30,70.5309829711914,153.27723693847656,34.150001525878906,40.673500061035156,0.900913444846397
2020-05-01,68.56838989257812,140.36795043945312,37.189998626708984,39.9875,0.8528066763764438
2020-05-04,70.10165405273438,141.98388671875,35.970001220703125,39.44600009918213,1.042904473009582
2020-05-05,71.21329498291016,145.3747100830078,33.61000061035156,38.86450004577637,1.1407647023995005
2020-05-06,69.03604125976562,153.01565551757812,34.119998931884766,38.235499954223634,0.6919053186919074
2020-05-07,71.02164459228516,153.04371643066406,31.440000534057617,37.64000005722046,0.975264200243817
2020-05-08,73.19122314453125,160.19894409179688,27.979999542236328,36.95550012588501,1.1565797997981366
2020-05-11,71.5812759399414,157.65817260742188,27.56999969482422,36.275500202178954,0.9721735524211155
2020-05-12,69.84100341796875,154.65972900390625,33.040000915527344,36.03950033187866,0.7773775119892087
2020-05-13,68.00104522705078,153.258544921875,35.279998779296875,35.76150026321411,0.5395671598795707
2020-05-14,69.03604125976562,165.10299682617188,32.61000061035156,35.38650026321411,0.47423888833093186
2020-05-15,68.3537368774414,157.1528778076172,31.889999389648438,35.07350015640259,0.5198600051264237
2020-05-18,71.99427795410156,161.73336791992188,29.299999237060547,34.34700002670288,0.9578315039911017
2020-05-19,69.71504211425781,161.93045043945312,30.530000686645508,33.60300006866455,0.6284402344826999
2020-05-20,72.34432220458984,166.99899291992188,27.989999771118164,32.90350008010864,0.9130519190579547
2020-05-21,71.59752655029297,161.84596252441406,29.530000686645508,32.31100006103516,0.8990838736765149
2020-05-22,70.22842407226562,162.38099670410156,28.15999984741211,31.92250003814697,0.6937205781330213
2020-05-26,72.57771301269531,165.79754638671875,28.010000228881836,31.658500003814698,0.9680531539875743
2020-05-27,73.04444885253906,165.88206481933594,27.6200008392334,31.361000061035156,1.033256269670298
2020-05-28,70.6874008178711,163.89218139648438,28.59000015258789,31.229000091552734,0.732123323215083
2020-05-29,71.33305358886719,165.15933227539062,27.510000228881836,30.89700002670288,0.8016080055189466
2020-06-01,72.18097686767578,165.15933227539062,28.229999542236328,30.449000072479247,0.9228281186246097
2020-06-02,73.65895080566406,166.40768432617188,26.84000015258789,29.992500019073486,1.1116409432527357
2020-06-03,75.59591674804688,174.62998962402344,25.65999984741211,29.594999980926513,1.2404862482927237
2020-06-04,74.89583587646484,174.8552703857422,25.809999465942383,29.179500007629393,1.1363450492817064
2020-06-05,78.41967010498047,180.66529846191406,24.520000457763672,28.8335000038147,1.5354907250268615
2020-06-08,80.30998229980469,180.0927734375,25.809999465942383,28.725,1.8160419047416687
2020-06-09,78.97977447509766,179.30430603027344,27.56999969482422,28.725,1.6400723872447525
2020-06-10,75.9070816040039,180.93753051757812,27.56999969482422,28.451499938964844,1.1713858057055324
2020-06-11,69.52056884765625,169.4957275390625,40.790000915527344,28.727000045776368,0.4644041062449122
2020-06-12,71.86980438232422,173.3534393310547,36.09000015258789,28.901000022888184,0.7307846879131612
2020-06-15,70.96744537353516,176.22560119628906,34.400001525878906,29.026500129699706,0.550061060821535
2020-06-16,73.14556121826172,181.1439971923828,33.66999816894531,29.245000076293945,0.7728775800727425
2020-06-17,71.20861053466797,181.98875427246094,33.470001220703125,29.392000102996825,0.48075660639919776
2020-06-18,71.51976013183594,181.84796142578125,32.939998626708984,29.639500045776366,0.5277742896825451
2020-06-19,70.5007095336914,181.24722290039062,35.119998931884766,29.91899995803833,0.3929075924427812
2020-06-22,71.24748229980469,180.08335876464844,31.770000457763672,30.09949998855591,0.5206257419396746
2020-06-23,71.13079833984375,181.3505096435547,31.3700008392334,30.267500019073488,0.4811258650732114
2020-06-24,68.17479705810547,177.042236328125,33.84000015258789,30.57849998474121,0.1361149577865917
2020-06-25,69.39608764648438,180.5432891845703,32.220001220703125,30.760000038146973,0.24766584107973535
2020-06-26,67.25689697265625,177.9339599609375,34.72999954223633,31.121000003814697,-0.01116710346399178
2020-06-29,68.19813537597656,179.9613037109375,31.780000686645508,31.298500061035156,0.08688544831056602
2020-06-30,69.41165161132812,182.54254150390625,30.43000030517578,31.47800006866455,0.2138887470374833
2020-07-01,68.15923309326172,181.29415893554688,28.6200008392334,31.626000118255615,0.0573221411155587
2020-07-02,68.69599914550781,184.4479217529297,27.68000030517578,31.719500160217287,0.07726651821024162
2020-07-06,68.89825439453125,191.09335327148438,27.940000534057617,31.890500164031984,-0.01348843732870741
2020-07-07,67.14019775390625,190.2485809326172,29.43000030517578,32.07150020599365,-0.24960979874872627
2020-07-08,67.17131042480469,191.95689392089844,28.079999923706055,32.097000217437746,-0.27592485399538896
2020-07-09,64.36311340332031,191.09335327148438,29.260000228881836,32.18150024414062,-0.6618375482024714
2020-07-10,66.30006408691406,189.84498596191406,27.290000915527344,31.506500244140625,-0.3624484420531552
2020-07-13,66.43231201171875,187.3201141357422,32.189998626708984,31.31150016784668,-0.2980747345447653
2020-07-14,68.72710418701172,188.5966033935547,29.520000457763672,31.067500114440918,0.007004700519333809
2020-07-15,69.14716339111328,184.00674438476562,27.760000228881836,30.772000217437743,0.14971012547726473
2020-07-16,68.73490142822266,184.00674438476562,28.0,30.49850015640259,0.09077266849296932
2020-07-17,67.82476043701172,185.0955810546875,25.68000030517578,30.13550024032593,-0.058949715723994496
2020-07-20,66.3311996459961,190.5489501953125,24.459999084472656,29.602500247955323,-0.37067411320922417
2020-07-21,71.09191131591797,191.0182342529297,24.84000015258789,29.256000232696532,0.30147207456278136
2020-07-22,70.81964874267578,193.2991180419922,24.31999969482422,28.903500175476076,0.22147539548104764
2020-07-23,70.79631805419922,191.403076171875,26.079999923706055,28.515500164031984,0.2522835563675809
2020-07-24,70.11176300048828,176.65737915039062,25.84000015258789,28.19650011062622,0.41995632720227066
2020-07-27,70.81964874267578,184.97357177734375,24.739999771118164,27.697000122070314,0.3714001713242496
2020-07-28,69.31831359863281,180.65586853027344,25.440000534057617,27.380000114440918,0.23451986497565028
2020-07-29,70.06510162353516,183.1526336669922,24.100000381469727,27.063500118255615,0.2963203143954077
2020-07-30,67.10906982421875,185.75257873535156,24.760000228881836,26.870500087738037,-0.1730967739003914
2020-07-31,65.29658508300781,187.56414794921875,24.459999084472656,26.70950002670288,-0.46483410947669457
2020-08-03,65.97335052490234,194.90411376953125,24.280000686645508,26.526500034332276,-0.5002595626928376
2020-08-04,67.28021240234375,192.3229217529297,23.760000228881836,26.243000030517578,-0.2669474548642733
2020-08-05,67.83253479003906,191.46881103515625,22.989999771118164,25.988500022888182,-0.17260613880128894
2020-08-06,68.04255676269531,191.09335327148438,22.649999618530273,25.657999992370605,-0.13581998112255972
2020-08-07,67.52137756347656,190.3987579345703,22.209999084472656,25.403999900817873,-0.19782024058733963
2020-08-10,69.80061340332031,190.62405395507812,22.1299991607666,24.90099992752075,0.12396492045401476
2020-08-11,69.71504211425781,188.23056030273438,24.030000686645508,24.626499938964844,0.15483310402367406
2020-08-12,70.57070922851562,195.23268127441406,22.280000686645508,24.352499961853027,0.15106748774306017
2020-08-13,69.87062072753906,197.07237243652344,22.1299991607666,24.058999919891356,0.01785321767615965
2020-08-14,70.28290557861328,199.38186645507812,22.049999237060547,23.877499866485596,0.035205039335585234
2020-08-17,70.60963439941406,204.20831298828125,21.350000381469727,23.72199993133545,-0.00499910875905632
2020-08-18,69.1497573852539,199.61753845214844,21.510000228881836,23.555499935150145,-0.13103509862438248
2020-08-19,68.17127227783203,198.46749877929688,22.540000915527344,23.466499996185302,-0.25021079995841056
2020-08-20,66.92445373535156,194.98907470703125,22.719999313354492,23.298499965667723,-0.36581868434162557
2020-08-21,67.13754272460938,192.2742156982422,22.540000915527344,23.133500003814696,-0.28646659153339266
2020-08-24,68.81045532226562,196.41246032714844,22.3700008392334,23.01500005722046,-0.1218257148433628
2020-08-25,67.96609497070312,198.22239685058594,22.030000686645508,22.844500064849854,-0.27512944341999296
2020-08-26,66.90079498291016,200.06056213378906,23.270000457763672,22.803000068664552,-0.46052730113491236
2020-08-27,67.00338745117188,192.7266845703125,24.469999313354492,22.788500022888183,-0.3137935569869738
2020-08-28,67.571533203125,196.64817810058594,22.959999084472656,22.713500022888184,-0.30318824245499415
2020-08-31,66.23004913330078,193.37710571289062,26.40999984741211,22.819999980926514,-0.436063570162069
2020-09-01,65.559326171875,196.0259552001953,26.1200008392334,22.938000011444093,-0.5796508696816485
2020-09-02,65.64612579345703,203.18072509765625,26.56999969482422,23.117000007629393,-0.6960835619346568
2020-09-03,64.92802429199219,189.86102294921875,33.599998474121094,23.664499950408935,-0.5588856620090251
2020-09-04,64.65184020996094,182.28199768066406,30.75,24.091499996185302,-0.4618876897672928
2020-09-08,62.31606674194336,164.4657440185547,31.459999084472656,24.557999992370604,-0.4749810818011184
2020-09-09,63.152523040771484,164.4563751220703,28.809999465942383,24.79699993133545,-0.35523158847444397
2020-09-10,61.66900634765625,163.20257568359375,29.709999084472656,25.168499851226805,-0.5447387164493711
2020-09-11,61.305999755859375,162.08087158203125,26.8700008392334,25.405499935150146,-0.5764351437902765
2020-09-14,60.99036407470703,167.86874389648438,25.850000381469727,25.595499992370605,-0.7257856431667843
2020-09-15,60.24860382080078,170.3950958251953,25.59000015258789,25.807499980926515,-0.8773226063032966
2020-09-16,61.99251937866211,170.44219970703125,26.040000915527344,26.03400001525879,-0.6288586163655601
2020-09-17,62.17402648925781,170.14056396484375,26.459999084472656,26.229999923706053,-0.5974783492676641
2020-09-18,61.716346740722656,168.69833374023438,25.829999923706055,26.385499954223633,-0.636937392413549
2020-09-21,60.20915985107422,170.7156219482422,27.780000686645508,26.64749994277954,-0.8887335332536446
2020-09-22,59.60151290893555,172.7894744873047,26.860000610351562,26.87199993133545,-1.012948980271996
2020-09-23,56.77651596069336,170.42337036132812,28.579999923706055,27.199499893188477,-1.3742055485821079
2020-09-24,56.65814971923828,173.9583282470703,28.510000228881836,27.461499881744384,-1.4547841424551626
2020-09-25,56.68180847167969,177.13511657714844,26.3799991607666,27.55699987411499,-1.5086088296190492
2020-09-28,58.33894729614258,182.16891479492188,26.190000534057617,27.71849994659424,-1.3623499404976498
2020-09-29,56.737060546875,182.2443084716797,26.270000457763672,27.711499977111817,-1.5927152358531922
2020-09-30,56.81595993041992,182.63079833984375,26.3700008392334,27.723999977111816,-1.5883955192480539
2020-10-01,55.56917190551758,187.57029724121094,26.700000762939453,27.73050003051758,-1.8555873179878875
2020-10-02,56.176788330078125,180.952880859375,27.6299991607666,27.432000064849852,-1.649556642746654
2020-10-05,57.36833953857422,188.4847412109375,27.959999084472656,27.292500019073486,-1.6148433133750673
2020-10-06,57.052703857421875,188.3716278076172,29.479999542236328,27.19350004196167,-1.6579300394364596
2020-10-07,58.220584869384766,191.2655487060547,28.059999465942383,27.15600004196167,-1.5430815410980745
2020-10-08,59.356903076171875,194.83827209472656,26.360000610351562,26.988500118255615,-1.4449690384497111
2020-10-09,58.394187927246094,198.9388427734375,25.0,26.895000076293947,-1.6564421913942529
2020-10-12,58.7966423034668,202.24754333496094,25.06999969482422,26.85600004196167,-1.6584892580697854
2020-10-13,57.920719146728516,207.3284912109375,26.06999969482422,26.880000019073485,-1.8752089622760113
2020-10-14,57.56562805175781,203.6144256591797,26.399999618530273,26.897999954223632,-1.8590910531327325
2020-10-15,58.00752639770508,200.87127685546875,26.969999313354492,26.923499965667723,-1.7465186675484754
2020-10-16,57.518272399902344,196.45016479492188,27.40999984741211,27.002499961853026,-1.7368484929587562
2020-10-19,56.247802734375,194.9513702392578,29.18000030517578,27.07249994277954,-1.891486343135359
2020-10-20,56.563453674316406,193.92384338378906,29.350000381469727,27.196999931335448,-1.8278570134840686
2020-10-21,55.92427444458008,194.47061157226562,28.649999618530273,27.20049991607666,-1.9290809232995447
2020-10-22,57.920719146728516,191.65206909179688,28.110000610351562,27.180499935150145,-1.592911080848672
2020-10-23,57.265743255615234,191.52005004882812,27.549999237060547,27.238999938964845,-1.684169835008406
2020-10-26,55.979515075683594,187.53265380859375,32.459999084472656,27.552499866485597,-1.7962462984539251
2020-10-27,54.85108184814453,187.2026824951172,33.349998474121094,27.906499767303465,-1.951626387466019
2020-10-28,52.77571487426758,179.6237030029297,40.279998779296875,28.60199966430664,-2.111842550120763
2020-10-29,54.290828704833984,190.37005615234375,37.59000015258789,29.146499633789062,-2.0887582711379302
2020-10-30,54.84318542480469,185.87353515625,38.02000045776367,29.665999698638917,-1.9288202494117248
2020-11-02,56.93434143066406,190.63400268554688,37.130001068115234,30.124499797821045,-1.7155916670841096
2020-11-03,56.61079406738281,198.78799438476562,35.54999923706055,30.427999782562257,-1.9086818356215614
2020-11-04,56.63446807861328,207.88465881347656,29.56999969482422,30.50349979400635,-2.0691082888951673
2020-11-05,56.92643356323242,215.02059936523438,27.579999923706055,30.56449975967407,-2.1558711520230185
2020-11-06,56.14521789550781,218.39527893066406,24.860000610351562,30.55749979019165,-2.328325222510741
2020-11-09,62.655372619628906,218.99864196777344,25.75,30.59149980545044,-1.408491057601528
2020-11-10,65.55142211914062,210.90115356445312,24.799999237060547,30.527999782562254,-0.8486504463197588
2020-11-11,65.07006072998047,220.120361328125,23.450000762939453,30.380499839782715,-1.0834840926664193
2020-11-12,63.65756607055664,219.88470458984375,25.350000381469727,30.299499893188475,-1.281172337430649
2020-11-13,65.51985931396484,223.42393493652344,23.100000381469727,30.083999919891358,-1.0786704503505653
2020-11-16,70.19927215576172,228.79893493652344,22.450000762939453,29.74749994277954,-0.5064879928364907
2020-11-17,69.69482421875,228.855712890625,22.709999084472656,29.415499877929687,-0.5796269115956575
2020-11-18,67.48483276367188,227.4362335205078,23.84000015258789,29.174999904632568,-0.8700081981612694
2020-11-19,68.64588165283203,230.6632080078125,23.110000610351562,28.924999904632568,-0.7621339907360098
2020-11-20,68.69392395019531,229.5465545654297,23.700000762939453,28.732499980926512,-0.7351573348081307
2020-11-23,72.88970184326172,236.80470275878906,22.65999984741211,28.242500019073486,-0.2660272575062531
2020-11-24,76.56501770019531,236.73846435546875,21.639999389648438,27.657000064849854,0.26059304490086854
2020-11-25,73.77850341796875,235.583984375,21.25,26.70550012588501,-0.11698068188127796
2020-11-27,73.11389923095703,240.48585510253906,20.84000015258789,25.86800012588501,-0.3002651911092928
2020-11-30,69.80693054199219,238.4418487548828,20.56999969482422,24.995500087738037,-0.7362252810710619
2020-12-01,70.02310943603516,242.8800506591797,20.770000457763672,24.17750005722046,-0.7852423454179567
2020-12-02,71.96087646484375,242.5582733154297,21.170000076293945,23.458500099182128,-0.5024223808043409
2020-12-03,71.90483856201172,243.57086181640625,21.280000686645508,23.044000148773193,-0.528668117231086
2020-12-04,74.69132232666016,249.5420684814453,20.790000915527344,22.704500198364258,-0.23783740627762656
2020-12-07,72.67350769042969,252.38092041015625,21.299999237060547,22.526500129699706,-0.5774280482283278
2020-12-08,73.298095703125,252.60816955566406,20.68000030517578,22.273000144958495,-0.4922284657312423
2020-12-09,72.41728973388672,242.71914672851562,22.270000457763672,22.146500205993654,-0.44006997728375696
2020-12-10,74.74736785888672,242.23654174804688,22.520000457763672,22.100000190734864,-0.0982686031554525
2020-12-11,74.02674102783203,243.7979736328125,23.309999465942383,21.998000144958496,-0.22940821959833468
2020-12-14,71.61656188964844,246.16371154785156,24.719999313354492,22.079000091552736,-0.6165720112718035
2020-12-15,71.56051635742188,246.9965057373047,22.889999389648438,22.101000022888183,-0.6395811383202812
2020-12-16,71.0160140991211,246.5611572265625,22.5,22.09050006866455,-0.7095841549648748
2020-12-17,70.79180145263672,245.73788452148438,21.93000030517578,21.995000076293945,-0.7268125290444296
2020-12-18,69.81493377685547,248.07530212402344,21.56999969482422,21.91800003051758,-0.9085584351647312
2020-12-21,68.93413543701172,246.7693328857422,25.15999984741211,21.99099998474121,-1.0109607723643745
2020-12-22,67.54890441894531,243.7600860595703,24.229999542236328,22.069499969482422,-1.1548051179123142
2020-12-23,68.61386108398438,239.21780395507812,23.309999465942383,22.15299997329712,-0.9207611458889619
2020-12-24,68.32559967041016,245.17005920410156,21.530000686645508,22.167000007629394,-1.0691583627354762
2020-12-28,67.98129272460938,243.75064086914062,21.700000762939453,22.210000038146973,-1.0928202880968294
2020-12-29,67.74906921386719,240.70355224609375,23.079999923706055,22.335500049591065,-1.0711478714817448
2020-12-30,68.32559967041016,246.18263244628906,22.770000457763672,22.435500049591063,-1.0873925796305752
2020-12-31,67.62095642089844,245.0092315673828,22.75,22.514500045776366,-1.1669988416877723
2021-01-04,67.82914733886719,246.35292053222656,26.969999313354492,22.798999977111816,-1.1614325049954293
2021-01-05,69.66279602050781,251.5198516845703,25.34000015258789,23.026499938964843,-0.9923369896018998
2021-01-06,71.90483856201172,250.97097778320312,25.06999969482422,23.214999961853028,-0.6619279289321696
2021-01-07,72.24111938476562,263.25408935546875,22.3700008392334,23.299499988555908,-0.8350446476598378
2021-01-08,72.92973327636719,267.9762268066406,21.559999465942383,23.263999938964844,-0.8216349016095347
2021-01-11,73.34611511230469,273.5877685546875,24.079999923706055,23.34199991226196,-0.8631599867743222
2021-01-12,74.73936462402344,275.36676025390625,23.329999923706055,23.342999935150146,-0.6960151190667533
2021-01-13,74.66732788085938,274.524658203125,22.209999084472656,23.217499923706054,-0.691149171229019
2021-01-14,76.46092987060547,287.5648193359375,23.25,23.235499954223634,-0.6695583326464905
2021-01-15,73.73847198486328,287.8013610839844,24.34000015258789,23.32749996185303,-1.0630237230747985
2021-01-19,75.67620086669922,297.2171630859375,23.239999771118164,23.392999935150147,-0.9555615978053077
2021-01-20,76.37284851074219,287.9906921386719,21.579999923706055,23.39349994659424,-0.6898195803051324
2021-01-21,73.67440795898438,288.81402587890625,21.31999969482422,23.201499938964844,-1.0904182574151402
2021-01-22,73.45020294189453,288.6341552734375,21.90999984741211,23.085499954223632,-1.1192317974118984
2021-01-25,72.78560638427734,292.3153076171875,23.190000534057617,23.079500007629395,-1.2805327628611616
2021-01-26,71.5525131225586,287.2524719238281,23.020000457763672,23.153999996185302,-1.3656466965837997
2021-01-27,70.62364959716797,269.1685485839844,37.209999084472656,23.929499912261964,-1.1727864398955241
2021-01-28,71.28026580810547,275.4710388183594,30.209999084472656,24.285999870300294,-1.192409797627752
2021-01-29,68.22151184082031,265.03314208984375,33.09000015258789,24.801999855041505,-1.4417293148535437
2021-02-01,69.19037628173828,276.9093322753906,30.239999771118164,25.176499843597412,-1.517083373484571
2021-02-02,69.71083068847656,282.7386474609375,25.559999465942383,25.105999851226805,-1.547651741653926
2021-02-03,71.2322006225586,270.9286804199219,22.90999984741211,24.984499835968016,-1.1174833696546493
2021-02-04,71.26424407958984,278.4330139160156,21.770000457763672,24.81949987411499,-1.2480389393757958
2021-02-05,71.47242736816406,272.5657958984375,20.8700008392334,24.74449987411499,-1.1126211193252318
2021-02-08,73.25003814697266,286.0318298339844,21.239999771118164,24.72849988937378,-1.1009854355920206
2021-02-09,72.83365631103516,282.2939453125,21.6299991607666,24.605999851226805,-1.0932007958911127
2021-02-10,74.08277130126953,281.6314392089844,21.989999771118164,24.538999843597413,-0.9026955643067706
2021-02-11,73.68240356445312,307.05877685546875,21.25,24.49099988937378,-1.4178230312207212
2021-02-12,74.10680389404297,313.9952392578125,19.969999313354492,24.326999855041503,-1.4820606898314517
2021-02-16,75.62530517578125,319.07696533203125,21.459999084472656,24.18299980163574,-1.3564846627865406
2021-02-17,77.89092254638672,312.56634521484375,21.5,24.095999813079835,-0.9153473804732647
2021-02-18,77.14384460449219,308.5430603027344,22.489999771118164,24.14149980545044,-0.9497000132570922
2021-02-19,77.79348754882812,313.77142333984375,22.049999237060547,24.177999782562257,-0.9509776091806263
2021-02-22,79.89665222167969,300.0029602050781,23.450000762939453,24.254999828338622,-0.4023669675298931
2021-02-23,80.9035873413086,302.48907470703125,23.110000610351562,24.25099983215332,-0.3031837877793186
2021-02-24,83.89188385009766,311.6458435058594,21.34000015258789,24.16699981689453,-0.040866655891418045
2021-02-25,83.11233520507812,289.21405029296875,28.889999389648438,23.75099983215332,0.2516354054891284
2021-02-26,81.20404052734375,295.32489013671875,27.950000762939453,23.63799991607666,-0.13121943935883193
2021-03-01,82.86873626708984,309.3305969238281,23.350000381469727,23.15099992752075,-0.1454445439558997
2021-03-02,83.18543243408203,293.9869384765625,24.100000381469727,22.84399995803833,0.17613625363381635
2021-03-03,84.1192626953125,288.2840576171875,26.670000076293945,22.89949998855591,0.41233407093451857
2021-03-04,84.85820770263672,272.9215087890625,28.56999969482422,23.182499980926515,0.7946202355084478
2021-03-05,88.51240539550781,280.7499084472656,24.65999984741211,23.326999950408936,1.1760563933410537
2021-03-08,89.1214370727539,260.0354309082031,25.469999313354492,23.55699987411499,1.6361464591502233
2021-03-09,88.91842651367188,279.0703125,24.030000686645508,23.69649991989136,1.2643474804640433
2021-03-10,90.43693542480469,268.96466064453125,22.559999465942383,23.742999935150145,1.6634158694644026
2021-03-11,90.29076385498047,281.21484375,21.90999984741211,23.738999938964845,1.4219201563079606
2021-03-12,90.59123992919922,279.23162841796875,20.690000534057617,23.710999965667725,1.50058991662473
2021-03-15,89.52745819091797,283.6819152832031,20.030000686645508,23.714000034332276,1.2683705454296468
2021-03-16,87.40802764892578,286.5191650390625,19.790000915527344,23.63050012588501,0.9142816252194642
2021-03-17,87.7247314453125,289.7834167480469,19.229999542236328,23.517000102996825,0.9007759804698519
2021-03-18,84.54964447021484,273.98419189453125,21.579999923706055,23.47150011062622,0.7313710861579332
2021-03-19,83.94873046875,277.9126281738281,20.950000762939453,23.416500186920167,0.5747212143600559
2021-03-22,83.2666244506836,289.7548522949219,18.8799991607666,23.188000106811522,0.263954123675777
2021-03-23,82.80376434326172,281.8790283203125,20.299999237060547,23.04750003814697,0.33960936278898424
