Date,KO,KDP,VIX,AvgVIX,zscore
2020-05-05,37.838417053222656,22.623981475830078,33.61000061035156,38.86450004577637,-0.513639117615609
2020-05-06,37.29668045043945,23.020288467407227,34.119998931884766,38.235499954223634,-0.7949300500562545
2020-05-07,37.171653747558594,22.71013832092285,31.440000534057617,37.64000005722046,-0.716753649307764
2020-05-08,38.43016815185547,22.69290542602539,27.979999542236328,36.95550012588501,-0.3851772395564167
2020-05-11,37.95509719848633,23.201215744018555,27.56999969482422,36.275500202178954,-0.6891361386735877
2020-05-12,37.355018615722656,22.908287048339844,33.040000915527344,36.03950033187866,-0.7399383170968726
2020-05-13,36.62158966064453,22.76182746887207,35.279998779296875,35.76150026321411,-0.8774103310100119
2020-05-14,36.42156219482422,22.71875,32.61000061035156,35.38650026321411,-0.9137864290486623
2020-05-15,36.054840087890625,22.658443450927734,31.889999389648438,35.07350015640259,-0.9871289706886024
2020-05-18,37.48003387451172,23.22705841064453,29.299999237060547,34.34700002670288,-0.8211894237936741
2020-05-19,37.12165451049805,23.451059341430664,30.530000686645508,33.60300006866455,-0.9936736357060411
2020-05-20,38.24681091308594,23.855976104736328,27.989999771118164,32.90350008010864,-0.8469942496663225
2020-05-21,37.646728515625,23.158132553100586,29.530000686645508,32.31100006103516,-0.753525901419224
2020-05-22,37.53004455566406,23.399368286132812,28.15999984741211,31.92250003814697,-0.8696514355499848
2020-05-26,38.41350173950195,23.201215744018555,28.010000228881836,31.658500003814698,-0.5705983739677561
2020-05-27,38.946895599365234,23.924909591674805,27.6200008392334,31.361000061035156,-0.6905220389474748
2020-05-28,39.24694061279297,23.933521270751953,28.59000015258789,31.229000091552734,-0.6160024450733137
2020-05-29,38.90522384643555,24.05413818359375,27.510000228881836,30.89700002670288,-0.7473420996519188
2020-06-01,39.16359329223633,24.433212280273438,28.229999542236328,30.449000072479247,-0.8155953734807472
2020-06-02,39.088592529296875,24.174745559692383,26.84000015258789,29.992500019073486,-0.7428977305215198
2020-06-03,39.92202377319336,24.527984619140625,25.65999984741211,29.594999980926513,-0.6532420646123064
2020-06-04,39.93869400024414,24.48490333557129,25.809999465942383,29.179500007629393,-0.6335814507824604
2020-06-05,40.9138298034668,24.717525482177734,24.520000457763672,28.8335000038147,-0.46430682198507844
2020-06-08,41.5472526550293,24.493520736694336,25.809999465942383,28.725,-0.2206983947825397
2020-06-09,40.83882522583008,24.407365798950195,27.56999969482422,28.725,-0.37319191819565356
2020-06-10,40.52211380004883,24.5538272857666,27.56999969482422,28.451499938964844,-0.5072739439212361
2020-06-11,37.95509719848633,24.415977478027344,40.790000915527344,28.727000045776368,-1.1219567942955297
2020-06-12,38.35038375854492,24.226442337036133,36.09000015258789,28.901000022888184,-0.9522090270373997
2020-06-15,38.9390869140625,24.622753143310547,34.400001525878906,29.026500129699706,-0.9411835292515074
2020-06-16,39.33437728881836,24.674442291259766,33.66999816894531,29.245000076293945,-0.8573831981746923
2020-06-17,39.17457962036133,24.760601043701172,33.470001220703125,29.392000102996825,-0.9294033437664837
2020-06-18,39.51939010620117,25.036285400390625,32.939998626708984,29.639500045776366,-0.9384661762749616
2020-06-19,38.7036018371582,24.7347469329834,35.119998931884766,29.91899995803833,-1.0419805519514291
2020-06-22,38.4681282043457,25.148286819458008,31.770000457763672,30.09949998855591,-1.250215750236244
2020-06-23,38.38401794433594,25.010440826416016,31.3700008392334,30.267500019073488,-1.222850980411875
2020-06-24,37.55140686035156,24.46767234802246,33.84000015258789,30.57849998474121,-1.2447650673147144
2020-06-25,37.786895751953125,24.46767234802246,32.220001220703125,30.760000038146973,-1.183870542226335
2020-06-26,36.64311218261719,24.312599182128906,34.72999954223633,31.121000003814697,-1.424386173689084
2020-06-29,37.30751037597656,24.381519317626953,31.780000686645508,31.298500061035156,-1.2771372930918452
2020-06-30,37.57664489746094,24.46767234802246,30.43000030517578,31.47800006866455,-1.2382388219640905
2020-07-01,37.69437789916992,24.831439971923828,28.6200008392334,31.626000118255615,-1.337405237484292
2020-07-02,37.744850158691406,24.710187911987305,27.68000030517578,31.719500160217287,-1.2811515194755763
2020-07-06,38.0391960144043,24.736164093017578,27.940000534057617,31.890500164031984,-1.214292644599546
2020-07-07,38.02238082885742,25.221193313598633,29.43000030517578,32.07150020599365,-1.391457174797725
2020-07-08,37.904632568359375,24.77947235107422,28.079999923706055,32.097000217437746,-1.2645198630938101
2020-07-09,36.9290657043457,25.11725616455078,29.260000228881836,32.18150024414062,-1.6371420954203881
2020-07-10,37.971923828125,25.29047966003418,27.290000915527344,31.506500244140625,-1.4291915184425827
2020-07-13,38.0560188293457,25.047969818115234,32.189998626708984,31.31150016784668,-1.321039121302428
2020-07-14,38.577449798583984,25.411739349365234,29.520000457763672,31.067500114440918,-1.3158148973798751
2020-07-15,39.023193359375,25.481021881103516,27.760000228881836,30.772000217437743,-1.2252365320522134
2020-07-16,38.81294631958008,25.602275848388672,28.0,30.49850015640259,-1.3228067186874015
2020-07-17,39.376426696777344,25.79282569885254,25.68000030517578,30.13550024032593,-1.2449907141438432
2020-07-20,38.7877082824707,25.784160614013672,24.459999084472656,29.602500247955323,-1.3941386632146573
2020-07-21,39.69600296020508,25.87943458557129,24.84000015258789,29.256000232696532,-1.1932110522200516
2020-07-22,40.77251434326172,26.243206024169922,24.31999969482422,28.903500175476076,-1.044450553955383
2020-07-23,40.604305267333984,26.217222213745117,26.079999923706055,28.515500164031984,-1.0786892937902106
2020-07-24,40.78091812133789,26.277851104736328,25.84000015258789,28.19650011062622,-1.054621512663157
2020-07-27,40.77251434326172,26.814838409423828,24.739999771118164,27.697000122070314,-1.2481236668248905
2020-07-28,40.52020263671875,26.754209518432617,25.440000534057617,27.380000114440918,-1.2917662382690214
2020-07-29,40.38563919067383,27.074670791625977,24.100000381469727,27.063500118255615,-1.440743315571568
2020-07-30,40.10810089111328,26.650279998779297,24.760000228881836,26.870500087738037,-1.3613004930718295
2020-07-31,39.729652404785156,26.494373321533203,24.459999084472656,26.70950002670288,-1.4036129236158146
2020-08-03,38.9390869140625,25.914077758789062,24.280000686645508,26.526500034332276,-1.401283605706599
2020-08-04,39.267086029052734,25.940067291259766,23.760000228881836,26.243000030517578,-1.3257271698703668
2020-08-05,39.71282958984375,25.922739028930664,22.989999771118164,25.988500022888182,-1.2042893037676257
2020-08-06,39.93149185180664,25.83613395690918,22.649999618530273,25.657999992370605,-1.1168884757190471
2020-08-07,40.20061111450195,25.66291046142578,22.209999084472656,25.403999900817873,-0.98557787000277
2020-08-10,40.13334274291992,25.775503158569336,22.1299991607666,24.90099992752075,-1.0430895171403385
2020-08-11,40.30994415283203,25.61094093322754,24.030000686645508,24.626499938964844,-0.9387889059552278
2020-08-12,40.73046112060547,26.07863998413086,22.280000686645508,24.352499961853027,-0.996689976766339
2020-08-13,40.68840789794922,26.1219482421875,22.1299991607666,24.058999919891356,-1.0229951916333386
2020-08-14,40.74728012084961,25.88809585571289,22.049999237060547,23.877499866485596,-0.9244497529655863
2020-08-17,40.54542922973633,25.766843795776367,21.350000381469727,23.72199993133545,-0.9334436919576298
2020-08-18,40.7220458984375,25.20387077331543,21.510000228881836,23.555499935150145,-0.6871850237183774
2020-08-19,39.83898162841797,25.411739349365234,22.540000915527344,23.466499996185302,-0.9895983139174508
2020-08-20,39.82216262817383,25.281816482543945,22.719999313354492,23.298499965667723,-0.9476558703675334
2020-08-21,39.763282775878906,25.05663299560547,22.540000915527344,23.133500003814696,-0.8826484035077373
2020-08-24,40.343597412109375,25.255834579467773,22.3700008392334,23.01500005722046,-0.8035618871384728
2020-08-25,40.293121337890625,25.377090454101562,22.030000686645508,22.844500064849854,-0.8598179507608186
2020-08-26,40.503387451171875,25.810144424438477,23.270000457763672,22.803000068664552,-0.9597432291636687
2020-08-27,40.562255859375,25.922739028930664,24.469999313354492,22.788500022888183,-0.9846381392098658
2020-08-28,41.90787124633789,26.04399871826172,22.959999084472656,22.713500022888184,-0.6798835162616446
2020-08-31,41.655574798583984,25.83613395690918,26.40999984741211,22.819999980926514,-0.6710618741203005
2020-09-01,41.31075668334961,25.940067291259766,26.1200008392334,22.938000011444093,-0.7972591258616178
2020-09-02,43.05166244506836,26.32981300354004,26.56999969482422,23.117000007629393,-0.48594908575449863
2020-09-03,42.45454025268555,25.810144424438477,33.599998474121094,23.664499950408935,-0.45519916164958174
2020-09-04,42.92551040649414,25.5849609375,30.75,24.091499996185302,-0.2531790133409299
2020-09-08,41.891056060791016,24.996002197265625,31.459999084472656,24.557999992370604,-0.31082964989816825
2020-09-09,42.21064758300781,25.56763458251953,28.809999465942383,24.79699993133545,-0.4318603339239748
2020-09-10,42.05085372924805,24.710187911987305,29.709999084472656,25.168499851226805,-0.16767206541468127
2020-09-11,42.94233703613281,24.97001838684082,26.8700008392334,25.405499935150146,-0.0297232920639858
2020-09-14,42.993194580078125,24.952695846557617,25.850000381469727,25.595499992370605,-0.01040012191985829
2020-09-15,43.281455993652344,24.944034576416016,25.59000015258789,25.807499980926515,0.06722674499289341
2020-09-16,43.06101989746094,24.623573303222656,26.040000915527344,26.03400001525879,0.12440531586037104
2020-09-17,42.857547760009766,24.519641876220703,26.459999084472656,26.229999923706053,0.10882078606333401
2020-09-18,42.77276611328125,24.294448852539062,25.829999923706055,26.385499954223633,0.16713376605876287
2020-09-21,41.619720458984375,24.138551712036133,27.780000686645508,26.64749994277954,-0.07548334355904075
2020-09-22,42.10298156738281,24.121231079101562,26.860000610351562,26.87199993133545,0.05565337961058691
2020-09-23,40.873634338378906,23.549596786499023,28.579999923706055,27.199499893188477,-0.058566870276399646
2020-09-24,41.289066314697266,23.610219955444336,28.510000228881836,27.461499881744384,0.02725863132789997
2020-09-25,41.3060302734375,24.147205352783203,26.3799991607666,27.55699987411499,-0.159683059147487
2020-09-28,41.78081130981445,24.11256217956543,26.190000534057617,27.71849994659424,-0.024567142017068565
2020-09-29,41.4755973815918,23.48030662536621,26.270000457763672,27.711499977111817,0.12178149810478663
2020-09-30,41.85712432861328,23.904699325561523,26.3700008392334,27.723999977111816,0.06922817864174559
2020-10-01,41.69602584838867,24.392375946044922,26.700000762939453,27.73050003051758,-0.14618950421558524
2020-10-02,41.8486328125,24.462038040161133,27.6299991607666,27.432000064849852,-0.13154788843438905
2020-10-05,41.865604400634766,24.096290588378906,27.959999084472656,27.292500019073486,0.0031568882393540132
2020-10-06,41.4925537109375,24.4097900390625,29.479999542236328,27.19350004196167,-0.20500954766213242
2020-10-07,42.01819610595703,24.906171798706055,28.059999465942383,27.15600004196167,-0.24594615251604926
2020-10-08,42.781246185302734,24.993253707885742,26.360000610351562,26.988500118255615,-0.07965816569476952
2020-10-09,43.07798385620117,25.47222328186035,25.0,26.895000076293947,-0.17358273427168347
2020-10-12,43.31536865234375,25.95118522644043,25.06999969482422,26.85600004196167,-0.2828525064068643
2020-10-13,42.57777404785156,25.97731590270996,26.06999969482422,26.880000019073485,-0.4828957631903371
2020-10-14,42.492984771728516,25.837976455688477,26.399999618530273,26.897999954223632,-0.45517445962080366
2020-10-15,42.38277053833008,25.63768196105957,26.969999313354492,26.923499965667723,-0.41230940051338133
2020-10-16,42.41667938232422,25.916357040405273,27.40999984741211,27.002499961853026,-0.5028331629669118
2020-10-19,42.069068908691406,25.428682327270508,29.18000030517578,27.07249994277954,-0.41896202559018353
2020-10-20,42.60319519042969,25.454805374145508,29.350000381469727,27.196999931335448,-0.29015121614212797
2020-10-21,42.38277053833008,25.393844604492188,28.649999618530273,27.20049991607666,-0.3254299396446772
2020-10-22,42.96776580810547,25.73347282409668,28.110000610351562,27.180499935150145,-0.29516720079845643
2020-10-23,42.832122802734375,25.437387466430664,27.549999237060547,27.238999938964845,-0.22474734144420114
2020-10-26,42.2216796875,24.766836166381836,32.459999084472656,27.552499866485597,-0.1436823999491058
2020-10-27,42.30646514892578,24.906171798706055,33.349998474121094,27.906499767303465,-0.17140333077240474
2020-10-28,40.661678314208984,24.148536682128906,40.279998779296875,28.60199966430664,-0.3267788882930391
2020-10-29,40.71255111694336,23.67828369140625,37.59000015258789,29.146499633789062,-0.14607226150096864
2020-10-30,40.746463775634766,23.425739288330078,38.02000045776367,29.665999698638917,-0.047321076855094145
2020-11-02,41.22124481201172,23.54765510559082,37.130001068115234,30.124499797821045,0.03201273666986853
2020-11-03,41.84016036987305,24.209497451782227,35.54999923706055,30.427999782562257,-0.04375832779474323
2020-11-04,41.68754196166992,24.583961486816406,29.56999969482422,30.50349979400635,-0.2166454265062162
2020-11-05,41.91646194458008,25.080339431762695,27.579999923706055,30.56449975967407,-0.3343094310001737
2020-11-06,41.9249382019043,24.958423614501953,24.860000610351562,30.55749979019165,-0.2886788642722518
2020-11-09,44.570167541503906,24.148536682128906,25.75,30.59149980545044,0.6839082557607337
2020-11-10,45.765586853027344,24.714588165283203,24.799999237060547,30.527999782562254,0.7913443241625129
2020-11-11,45.42646026611328,25.60284996032715,23.450000762939453,30.380499839782715,0.3871619231395612
2020-11-12,44.94319534301758,25.298051834106445,25.350000381469727,30.299499893188475,0.37079540579763254
2020-11-13,45.31623458862305,25.515762329101562,23.100000381469727,30.083999919891358,0.38968831968214596
2020-11-16,45.65536880493164,25.646390914916992,22.450000762939453,29.74749994277954,0.43084117034931196
2020-11-17,45.5112419128418,25.41996955871582,22.709999084472656,29.415499877929687,0.4742458572322383
2020-11-18,44.60406494140625,25.69864273071289,23.84000015258789,29.174999904632568,0.1403695808984608
2020-11-19,45.04494094848633,25.916357040405273,23.110000610351562,28.924999904632568,0.1768028860670897
2020-11-20,44.65493392944336,25.986024856567383,23.700000762939453,28.732499980926512,0.05112917447367308
2020-11-23,44.663414001464844,25.97731590270996,22.65999984741211,28.242500019073486,0.05642502437155038
2020-11-24,45.12124252319336,26.029563903808594,21.639999389648438,27.657000064849854,0.1561978296448187
2020-11-25,44.875370025634766,26.412734985351562,21.25,26.70550012588501,-0.04390595546085825
2020-11-27,44.68037033081055,26.787199020385742,20.84000015258789,25.86800012588501,-0.22775233256492797
2020-11-30,44.09077835083008,26.517236709594727,20.56999969482422,24.995500087738037,-0.28402574753346527
2020-12-01,44.466758728027344,26.517236709594727,20.770000457763672,24.17750005722046,-0.18680185575552555
2020-12-02,44.52655792236328,26.195022583007812,21.170000076293945,23.458500099182128,-0.05653334933493759
2020-12-03,45.099063873291016,26.21243667602539,21.280000686645508,23.044000148773193,0.08530497734143522
2020-12-04,46.01335144042969,26.586904525756836,20.790000915527344,22.704500198364258,0.18830525560459005
2020-12-07,45.278507232666016,26.743656158447266,21.299999237060547,22.526500129699706,-0.057567142137246945
2020-12-08,45.440853118896484,26.273393630981445,20.68000030517578,22.273000144958495,0.15196844814817365
2020-12-09,45.569026947021484,26.35177230834961,22.270000457763672,22.146500205993654,0.15718622994365072
2020-12-10,45.32976531982422,26.2821044921875,22.520000457763672,22.100000190734864,0.12013882503259644
2020-12-11,45.586116790771484,26.438858032226562,23.309999465942383,21.998000144958496,0.13057673423718066
2020-12-14,45.517765045166016,26.430152893066406,24.719999313354492,22.079000091552736,0.11600346382953262
2020-12-15,46.004798889160156,26.290817260742188,22.889999389648438,22.101000022888183,0.29158981965482406
2020-12-16,45.338321685791016,26.682695388793945,22.5,22.09050006866455,-0.020379486831921253
2020-12-17,45.517765045166016,27.109411239624023,21.93000030517578,21.995000076293945,-0.12601687206262102
2020-12-18,45.91936111450195,26.935243606567383,21.56999969482422,21.91800003051758,0.03988700017550675
2020-12-21,45.124698638916016,26.795907974243164,25.15999984741211,21.99099998474121,-0.11595751599297402
2020-12-22,45.08197021484375,27.05716323852539,24.229999542236328,22.069499969482422,-0.22009203629217836
2020-12-23,45.355411529541016,27.527416229248047,23.309999465942383,22.15299997329712,-0.31693502932155077
2020-12-24,45.66301345825195,27.76254653930664,21.530000686645508,22.167000007629394,-0.3211700942658875
2020-12-28,46.27824783325195,27.85833740234375,21.700000762939453,22.210000038146973,-0.19620843462133802
2020-12-29,46.25261306762695,27.86704444885254,23.079999923706055,22.335500049591065,-0.20593959727231945
2020-12-30,46.517486572265625,27.710298538208008,22.770000457763672,22.435500049591063,-0.08159786998068354
2020-12-31,46.85927963256836,27.86704444885254,22.75,22.514500045776366,-0.049063100432668254
2021-01-04,45.08197021484375,27.510000228881836,26.969999313354492,22.798999977111816,-0.38143824729698084
2021-01-05,44.58638381958008,27.553539276123047,25.34000015258789,23.026499938964843,-0.5251037814224777
2021-01-06,43.167964935302734,27.658044815063477,25.06999969482422,23.214999961853028,-0.9291248374494399
2021-01-07,42.6894416809082,27.824289321899414,22.3700008392334,23.299499988555908,-1.1120981149360416
2021-01-08,43.64645767211914,27.999282836914062,21.559999465942383,23.263999938964844,-0.9269759149687983
2021-01-11,42.8945198059082,27.439298629760742,24.079999923706055,23.34199991226196,-0.9218949229765498
2021-01-12,42.81761932373047,27.439298629760742,23.329999923706055,23.342999935150146,-0.9417804399087186
2021-01-13,42.8603515625,27.7017879486084,22.209999084472656,23.217499923706054,-1.0242555807639926
2021-01-14,42.0656852722168,27.5967960357666,23.25,23.235499954223634,-1.192337780297532
2021-01-15,41.6128044128418,27.876785278320312,24.34000015258789,23.32749996185303,-1.409207598095659
2021-01-19,41.45047378540039,27.841787338256836,23.239999771118164,23.392999935150147,-1.438714501420532
2021-01-20,41.595733642578125,27.955533981323242,21.579999923706055,23.39349994659424,-1.4416801198317708
2021-01-21,41.82643508911133,27.5967960357666,21.31999969482422,23.201499938964844,-1.2542049290128332
2021-01-22,41.43337631225586,27.535547256469727,21.90999984741211,23.085499954223632,-1.3340220914653227
2021-01-25,41.681175231933594,28.025537490844727,23.190000534057617,23.079500007629395,-1.4445282887875979
2021-01-26,42.11696243286133,28.550518035888672,23.020000457763672,23.153999996185302,-1.518890111367654
2021-01-27,41.467559814453125,29.04926300048828,37.209999084472656,23.929499912261964,-1.864520886835105
2021-01-28,41.99732971191406,28.36677360534668,30.209999084472656,24.285999870300294,-1.4843573591990298
2021-01-29,41.14284896850586,27.824289321899414,33.09000015258789,24.801999855041505,-1.5120279294015004
2021-02-01,41.42483901977539,27.929285049438477,30.239999771118164,25.176499843597412,-1.476518845985184
2021-02-02,41.83498001098633,27.990535736083984,25.559999465942383,25.105999851226805,-1.3922851130198657
2021-02-03,41.672630310058594,27.929285049438477,22.90999984741211,24.984499835968016,-1.4124430722184849
2021-02-04,41.877708435058594,28.261775970458984,21.770000457763672,24.81949987411499,-1.4778791990737536
2021-02-05,42.4245719909668,28.46302604675293,20.8700008392334,24.74449987411499,-1.4081725994321186
2021-02-08,42.655277252197266,28.086776733398438,21.239999771118164,24.72849988937378,-1.214457106699819
2021-02-09,42.46729278564453,28.349275588989258,21.6299991607666,24.605999851226805,-1.3565961420362254
2021-02-10,42.3818244934082,28.025537490844727,21.989999771118164,24.538999843597413,-1.2633490249129824
2021-02-11,42.9799690246582,27.920530319213867,21.25,24.49099988937378,-1.0712620749571777
2021-02-12,43.31321334838867,27.798036575317383,19.969999313354492,24.326999855041503,-0.9414445730966555
2021-02-16,42.95433807373047,27.49179458618164,21.459999084472656,24.18299980163574,-0.9251310107868416
2021-02-17,42.83472442626953,27.7017879486084,21.5,24.095999813079835,-1.0308824423518843
2021-02-18,43.38157272338867,27.77178382873535,22.489999771118164,24.14149980545044,-0.9144138049211372
2021-02-19,42.81761932373047,27.334299087524414,22.049999237060547,24.177999782562257,-0.9043690122695256
2021-02-22,43.2619514465332,27.71929359436035,23.450000762939453,24.254999828338622,-0.926644076975322
2021-02-23,43.18505096435547,27.815542221069336,23.110000610351562,24.25099983215332,-0.9808230627817688
2021-02-24,43.330299377441406,27.526796340942383,21.34000015258789,24.16699981689453,-0.8403832066470931
2021-02-25,42.868892669677734,27.00181007385254,28.889999389648438,23.75099983215332,-0.7726442340176314
2021-02-26,41.86061096191406,26.704317092895508,27.950000762939453,23.63799991607666,-0.9273764508826957
2021-03-01,42.638187408447266,27.028057098388672,23.350000381469727,23.15099992752075,-0.8416536087726857
2021-03-02,42.80907440185547,26.931812286376953,24.100000381469727,22.84399995803833,-0.7631722286775093
2021-03-03,42.70653533935547,26.791818618774414,26.670000076293945,22.89949998855591,-0.7398077017496398
2021-03-04,42.67236328125,27.019304275512695,28.56999969482422,23.182499980926515,-0.8296975109111171
2021-03-05,43.39865493774414,27.588048934936523,24.65999984741211,23.326999950408936,-0.844531653374499
2021-03-08,44.124969482421875,28.410524368286133,25.469999313354492,23.55699987411499,-0.9497643712590603
2021-03-09,43.458473205566406,28.953004837036133,24.030000686645508,23.69649991989136,-1.3153983540553198
2021-03-10,43.95406723022461,29.36425018310547,22.559999465942383,23.742999935150145,-1.3337709194227179
2021-03-11,43.4755744934082,29.136754989624023,21.90999984741211,23.738999938964845,-1.3764465099476029
2021-03-12,43.389404296875,29.1980037689209,20.690000534057617,23.710999965667725,-1.4205520537621688
2021-03-15,43.966670989990234,29.381750106811523,20.030000686645508,23.714000034332276,-1.3367469804220662
2021-03-16,44.130374908447266,29.82799530029297,19.790000915527344,23.63050012588501,-1.453412712757519
2021-03-17,44.14759826660156,29.83673858642578,19.229999542236328,23.517000102996825,-1.452074205012922
2021-03-18,43.570350646972656,29.652996063232422,21.579999923706055,23.47150011062622,-1.5358757053644625
2021-03-19,43.77712631225586,29.87173843383789,20.950000762939453,23.416500186920167,-1.5603441624096646
