Date,INTC,UPS,VIX,AvgVIX,zscore
2015-05-05,25.404367446899414,67.03221893310547,14.3100004196167,13.197500038146973,0.048501510594897074
2015-05-06,25.077476501464844,66.43627166748047,15.149999618530273,13.25600004196167,0.07717322731939033
2015-05-07,25.09304428100586,66.71749877929688,15.130000114440918,13.358000040054321,0.037692107528788474
2015-05-08,25.528898239135742,67.19963073730469,12.859999656677246,13.372000026702882,0.046565992424219056
2015-05-11,25.443281173706055,67.31344604492188,13.850000381469727,13.367500066757202,0.013388705955792326
2015-05-12,25.1008243560791,66.93848419189453,13.859999656677246,13.377000045776366,0.00583504608550552
2015-05-13,25.404367446899414,66.57688903808594,13.760000228881836,13.423000049591064,0.11714096476556099
2015-05-14,25.661212921142578,67.90570831298828,12.739999771118164,13.430000019073486,-0.03511512178681533
2015-05-15,25.676786422729492,68.89055633544922,12.380000114440918,13.354500007629394,-0.18066366274165818
2015-05-18,26.003679275512695,68.7421646118164,12.729999542236328,13.325999975204468,-0.0971284169946713
2015-05-19,25.801315307617188,68.85686492919922,12.850000381469727,13.305999994277954,-0.1522839034702294
2015-05-20,25.9725399017334,68.77590942382812,12.880000114440918,13.314499998092652,-0.10804189573405243
2015-05-21,26.112640380859375,68.83658599853516,12.109999656677246,13.296000003814697,-0.09097415535893276
2015-05-22,26.034812927246094,68.41838836669922,12.130000114440918,13.288000011444092,-0.04249474335387439
2015-05-26,25.762405395507812,67.80455780029297,14.0600004196167,13.335000038146973,-0.0009326592340872961
2015-05-27,26.23717498779297,68.07437133789062,13.270000457763672,13.378000068664551,0.047229111187658435
2015-05-28,26.47066879272461,67.36610412597656,13.3100004196167,13.374000072479248,0.19768759285456955
2015-05-29,26.820913314819336,66.92766571044922,13.84000015258789,13.3385000705719,0.3293157901966887
2015-06-01,26.392839431762695,67.1030502319336,13.970000267028809,13.402000093460083,0.2227792499623805
2015-06-02,25.894718170166016,67.0693359375,14.239999771118164,13.471500062942505,0.1346569248631283
2015-06-03,25.474414825439453,67.85848999023438,13.65999984741211,13.439000034332276,-0.06294934946369644
2015-06-04,25.147533416748047,67.52124786376953,14.710000038146973,13.41700005531311,-0.07327478014226925
2015-06-05,24.78171730041504,67.79782104492188,14.210000038146973,13.371000051498413,-0.18341597406958918
2015-06-08,24.361421585083008,66.96138763427734,15.289999961853027,13.492500066757202,-0.13596896412608092
2015-06-09,24.322509765625,67.19747161865234,14.470000267028809,13.523500061035156,-0.17883871491633846
2015-06-10,24.766141891479492,67.76409912109375,13.220000267028809,13.491500091552734,-0.181246858612009
2015-06-11,24.78949737548828,68.12833404541016,12.850000381469727,13.446000099182129,-0.23178395195318058
2015-06-12,24.376991271972656,67.4942626953125,13.779999732971191,13.49800009727478,-0.2133848111649369
2015-06-15,24.431474685668945,67.42681121826172,15.390000343322754,13.648500108718872,-0.19302220748427937
2015-06-16,24.626052856445312,67.68988800048828,14.8100004196167,13.75250015258789,-0.1962721702665706
2015-06-17,24.867332458496094,67.73709869384766,14.5,13.835000133514404,-0.1582426295765944
2015-06-18,25.20200538635254,68.39816284179688,13.1899995803833,13.850500106811523,-0.1952743928121682
2015-06-19,24.96072769165039,68.02041625976562,13.960000038146973,13.94300012588501,-0.18347640025116047
2015-06-22,25.10860824584961,68.39141845703125,12.739999771118164,13.973500108718872,-0.2117334582596988
2015-06-23,24.976295471191406,67.95972442626953,12.109999656677246,13.8760000705719,-0.1714143860776451
2015-06-24,24.83619499206543,67.04230499267578,13.260000228881836,13.875500059127807,-0.059331014606535906
2015-06-25,24.898460388183594,66.73880767822266,14.010000228881836,13.910500049591064,-0.0019291877542660393
2015-06-26,24.143491744995117,67.01534271240234,14.020000457763672,13.919500064849853,-0.18487987655618035
2015-06-29,23.653146743774414,65.6393051147461,18.850000381469727,14.1635000705719,-0.06919643242614322
2015-06-30,23.676498413085938,65.3694839477539,18.229999542236328,14.363000059127808,-0.02415241085910059
2015-07-01,23.489700317382812,65.38972473144531,16.09000015258789,14.484500074386597,-0.0621558725263142
2015-07-02,23.78546142578125,65.56509399414062,16.790000915527344,14.588500118255615,-0.03325164332036868
2015-07-06,23.380739212036133,65.20085906982422,17.010000228881836,14.728500127792358,-0.0540729765544619
2015-07-07,23.271774291992188,65.7674331665039,16.09000015258789,14.768500137329102,-0.15987080363585704
2015-07-08,22.96044921875,64.41162109375,19.65999984741211,15.028000116348267,-0.01373944937956189
2015-07-09,22.516801834106445,64.5870132446289,19.969999313354492,15.36550006866455,-0.12319113426296145
2015-07-10,22.703598022460938,65.40319061279297,16.829999923706055,15.564500045776366,-0.21127525992917506
2015-07-13,23.13945770263672,65.94284057617188,13.899999618530273,15.570500040054322,-0.21107095072125318
2015-07-14,23.077199935913086,66.01703643798828,13.369999885559082,15.469500017166137,-0.2339049252763459
2015-07-15,23.108327865600586,65.5516128540039,13.229999542236328,15.39049997329712,-0.1579194611537192
2015-07-16,23.271774291992188,65.75397491455078,12.109999656677246,15.270999956130982,-0.1578420173025668
2015-07-17,22.937097549438477,65.83489990234375,11.949999809265137,15.208999967575073,-0.23266334089258361
2015-07-20,22.64911651611328,65.82814025878906,12.25,15.123499965667724,-0.2855291563841971
2015-07-21,22.353357315063477,66.07772064208984,12.220000267028809,15.097499990463257,-0.37849276224920897
2015-07-22,22.267744064331055,65.58533477783203,12.119999885559082,15.098000001907348,-0.3202865419146583
2015-07-23,22.25995635986328,64.82984924316406,12.640000343322754,15.067000007629394,-0.20785680772058535
2015-07-24,21.83966636657715,63.912479400634766,13.739999771118164,15.053499984741212,-0.14820783152389921
2015-07-27,22.065378189086914,64.16205596923828,15.600000381469727,15.132499980926514,-0.14359719152445674
2015-07-28,22.54015350341797,67.41332244873047,13.4399995803833,14.861999940872192,-0.5448783794930955
2015-07-29,22.57906723022461,68.05414581298828,12.5,14.575499963760375,-0.6341991128436152
2015-07-30,22.501237869262695,68.39816284179688,12.130000114440918,14.377499961853028,-0.700621360803743
2015-07-31,22.532371520996094,69.04570770263672,12.119999885559082,14.143999910354614,-0.7924110853772814
2015-08-03,22.610197067260742,69.30876922607422,12.5600004196167,13.921499919891357,-0.8175046063677099
2015-08-04,22.672466278076172,69.23458099365234,13.0,13.766999912261962,-0.7946696405872913
2015-08-05,22.852968215942383,69.43695068359375,12.510000228881836,13.40949993133545,-0.7914020499394273
2015-08-06,22.766639709472656,69.0929183959961,13.770000457763672,13.099499988555909,-0.7556934667867254
2015-08-07,22.66461181640625,68.89730834960938,13.390000343322754,12.927500009536743,-0.7452965877657493
2015-08-10,23.261056900024414,69.7674560546875,12.229999542236328,12.844000005722046,-0.7648661915204306
2015-08-11,22.735254287719727,69.47066497802734,13.710000038146973,12.86100001335144,-0.818510096943086
2015-08-12,23.119796752929688,69.35600280761719,13.609999656677246,12.880000019073487,-0.7292725134973104
2015-08-13,22.656770706176758,69.18616485595703,13.489999771118164,12.949000024795533,-0.790307905659225
2015-08-14,22.77448844909668,69.7907943725586,12.829999923706055,12.993000030517578,-0.8594273329284687
2015-08-17,22.821575164794922,69.90626525878906,13.020000457763672,13.031500053405761,-0.8680236754344193
2015-08-18,22.68816566467285,69.81116485595703,13.789999961853027,13.110000038146973,-0.8786501743693064
2015-08-19,22.25653076171875,69.50546264648438,15.25,13.26650004386902,-0.9133308146382997
2015-08-20,21.605161666870117,68.64945220947266,19.139999389648438,13.591499996185302,-0.9061693176558634
2015-08-21,20.843915939331055,67.35188293457031,28.030000686645508,14.30600004196167,-0.8530035825698931
2015-08-24,20.600627899169922,64.88581085205078,40.7400016784668,15.563000106811524,-0.5267736870254247
2015-08-25,20.302413940429688,64.17243957519531,36.02000045776367,16.692000150680542,-0.4750348760436286
2015-08-26,21.424657821655273,65.64669036865234,30.31999969482422,17.583000135421752,-0.48728754297401417
2015-08-27,21.754261016845703,67.35865783691406,26.100000381469727,18.281500148773194,-0.6836880658758806
2015-08-28,22.30361557006836,67.0121841430664,26.049999237060547,18.978000116348266,-0.5286672951625535
2015-08-31,22.397785186767578,66.33963012695312,28.43000030517578,19.77150011062622,-0.40966173479773094
2015-09-01,21.832744598388672,64.67520904541016,31.399999618530273,20.691500091552733,-0.26448191507095464
2015-09-02,22.444875717163086,65.70103454589844,26.09000015258789,21.370500087738037,-0.3045843732640341
2015-09-03,22.821575164794922,65.74180603027344,25.610000610351562,21.96250009536743,-0.24024541732326182
2015-09-04,22.382099151611328,64.74315643310547,27.799999237060547,22.68300004005432,-0.17193373213424323
2015-09-08,23.151185989379883,66.52986907958984,24.899999618530273,23.31650004386902,-0.29736902095421147
2015-09-09,22.947141647338867,65.93199920654297,26.229999542236328,23.942500019073485,-0.24542136045687962
2015-09-10,22.970680236816406,65.77576446533203,24.3700008392334,24.480500078201295,-0.21746513645360832
2015-09-11,23.127647399902344,66.02034759521484,23.200000762939453,24.96600012779236,-0.2249647273749933
2015-09-14,23.064857482910156,65.90483856201172,24.25,25.537000131607055,-0.21930089730185795
2015-09-15,23.33168601989746,68.2894058227539,22.540000915527344,26.013000154495238,-0.5288394966113501
2015-09-16,23.363080978393555,67.99048614501953,21.350000381469727,26.391000175476073,-0.47790397339322155
2015-09-17,23.31598663330078,68.3573226928711,21.139999389648438,26.685500144958496,-0.5420152861235336
2015-09-18,22.77448844909668,66.7947769165039,22.280000686645508,26.84250020980835,-0.4077877522228044
2015-09-21,22.88435935974121,67.6983642578125,20.139999389648438,26.448000144958495,-0.5234423079066008
2015-09-22,22.499814987182617,66.92386627197266,22.440000534057617,25.53300008773804,-0.4786423375680263
2015-09-23,22.55474853515625,66.28527069091797,22.1299991607666,24.838500022888184,-0.37209745055206317
2015-09-24,22.350704193115234,66.23771667480469,23.469999313354492,24.496000003814697,-0.4031080593327957
2015-09-25,22.609678268432617,67.09371948242188,23.6200008392334,24.37200002670288,-0.48369036205005717
2015-09-28,22.57044792175293,66.08145141601562,27.6299991607666,24.451000022888184,-0.3384348294328004
2015-09-29,22.947141647338867,66.67253112792969,26.829999923706055,24.371000003814697,-0.35705406332994133
2015-09-30,23.653451919555664,67.0461654663086,24.5,24.026000022888184,-0.2812188086451838
2015-10-01,23.5435791015625,66.9714584350586,22.549999237060547,23.848999977111816,-0.29051553593127044
2015-10-02,23.943815231323242,67.51490783691406,20.940000534057617,23.61549997329712,-0.29754958570709705
2015-10-05,24.493167877197266,68.97555541992188,19.540000915527344,23.20250005722046,-0.4149466419854103
2015-10-06,24.909109115600586,68.90762329101562,19.399999618530273,22.92750005722046,-0.32687835716225366
2015-10-07,25.36427879333496,69.45790100097656,18.399999618530273,22.536000061035157,-0.32466300599768017
2015-10-08,25.521240234375,70.23236846923828,17.420000076293945,22.188500022888185,-0.41204195398247784
2015-10-09,25.2230224609375,70.4361801147461,17.079999923706055,21.882499980926514,-0.49856610543360064
2015-10-12,25.2779541015625,70.93211364746094,16.170000076293945,21.478499984741212,-0.5630480331813098
2015-10-13,25.144540786743164,70.17803955078125,17.670000076293945,21.23499994277954,-0.4743371722167551
2015-10-14,25.740976333618164,69.87911224365234,18.030000686645508,21.06899995803833,-0.3176744242410261
2015-10-15,25.701740264892578,70.51771545410156,16.049999237060547,20.814499950408937,-0.4212832690671294
2015-10-16,25.9293270111084,70.61958312988281,15.050000190734863,20.452999925613405,-0.3940551876080625
2015-10-19,26.360960006713867,70.8302230834961,14.979999542236328,20.194999933242798,-0.34504458806385035
2015-10-20,26.24323844909668,71.03401947021484,15.75,19.860499906539918,-0.39779336745595917
2015-10-21,26.188304901123047,71.5095443725586,16.700000762939453,19.58899998664856,-0.4797558967124392
2015-10-22,26.996639251708984,72.30441284179688,14.449999809265137,19.138000011444092,-0.44833030865465273
2015-10-23,27.3890323638916,72.55579376220703,14.460000038146973,18.67999997138977,-0.4128035401423464
2015-10-26,27.1457462310791,72.13457489013672,15.289999961853027,18.063000011444093,-0.39482804927812326
2015-10-27,27.05156898498535,70.04212188720703,15.430000305175781,17.493000030517578,-0.09701950489582799
2015-10-28,27.23992347717285,69.72285461425781,14.329999923706055,16.984500026702882,-0.013647582112535682
2015-10-29,26.706266403198242,70.29351043701172,14.609999656677246,16.587500047683715,-0.19952586439509837
2015-10-30,26.572847366333008,69.9878158569336,15.069999694824219,16.294000005722047,-0.1784077820367397
2015-11-02,26.76905632019043,71.04080963134766,14.149999618530273,16.024499940872193,-0.3004299417809931
2015-11-03,26.926010131835938,70.97968292236328,14.539999961853027,15.78149995803833,-0.26184729828298847
2015-11-04,26.989225387573242,70.65357971191406,15.510000228881836,15.636999988555909,-0.20085997797632058
2015-11-05,26.87068748474121,70.80980682373047,15.050000190734863,15.518499994277954,-0.24659059703332392
2015-11-06,26.744230270385742,71.32612609863281,14.329999923706055,15.380999994277953,-0.34808570268974326
2015-11-09,26.356977462768555,70.66039276123047,16.520000457763672,15.398500013351441,-0.3201884198880983
2015-11-10,26.2463321685791,70.88456726074219,15.289999961853027,15.279500007629395,-0.3746850751127463
2015-11-11,25.969724655151367,71.19705200195312,16.059999465942383,15.180999946594238,-0.4735477845504166
2015-11-12,25.60618019104004,70.19139099121094,18.3700008392334,15.29700002670288,-0.3899714213892533
2015-11-13,25.376985549926758,69.63042449951172,20.079999923706055,15.54850001335144,-0.34829275349528876
2015-11-16,25.369083404541016,70.56079864501953,18.15999984741211,15.70750002861023,-0.4900221238129644
2015-11-17,25.795852661132812,70.56079864501953,18.84000015258789,15.862000036239625,-0.4101683235558175
2015-11-18,26.206817626953125,70.93025207519531,16.850000381469727,15.869500017166137,-0.3889655665365748
2015-11-19,27.107776641845703,71.21755981445312,16.989999771118164,15.996500015258789,-0.2636956821716338
2015-11-20,27.392290115356445,71.21755981445312,15.470000267028809,16.047000026702882,-0.21045969637070494
2015-11-23,27.250038146972656,70.8686752319336,15.619999885559082,16.063500022888185,-0.18448361664461124
2015-11-24,27.155195236206055,70.73869323730469,15.930000305175781,16.088500022888184,-0.18263554731023637
2015-11-25,27.226327896118164,70.80027770996094,15.1899995803833,16.131500005722046,-0.1786094005152675
2015-11-27,27.234224319458008,71.2723159790039,15.119999885559082,16.157000017166137,-0.24829006765801243
2015-11-30,27.47922134399414,70.47189331054688,16.1299991607666,16.209999990463256,-0.08178706557295355
2015-12-01,27.732118606567383,71.4091567993164,14.670000076293945,16.23600001335144,-0.175756190105201
2015-12-02,27.526643753051758,70.6702880859375,15.90999984741211,16.304500007629393,-0.10282109380878181
2015-12-03,26.902301788330078,69.97933197021484,18.110000610351562,16.43450002670288,-0.11548387210737812
2015-12-04,27.61357307434082,70.64292907714844,14.8100004196167,16.42250003814697,-0.082431265069141
2015-12-07,27.653099060058594,70.08877563476562,15.84000015258789,16.498000049591063,0.008501307577034253
2015-12-08,27.46341896057129,69.20626068115234,17.600000381469727,16.552000045776367,0.10604598630473766
2015-12-09,27.51083755493164,68.72735595703125,19.610000610351562,16.768000078201293,0.18711187169429136
2015-12-10,27.47922134399414,68.72050476074219,19.34000015258789,16.93200011253357,0.18222888289488898
2015-12-11,27.08407211303711,66.67498779296875,24.389999389648438,17.23300004005432,0.41664640082951865
2015-12-14,27.24213218688965,66.95549011230469,22.729999542236328,17.365500020980836,0.40393660970319456
2015-12-15,27.803255081176758,67.6601333618164,20.950000762939453,17.5050000667572,0.40270702940672737
2015-12-16,27.89809226989746,68.76156616210938,17.860000610351562,17.456000089645386,0.2544149393968085
2015-12-17,27.589866638183594,68.41264343261719,18.940000534057617,17.56050009727478,0.2493410467872533
2015-12-18,26.767946243286133,67.0444107055664,20.700000762939453,17.746000146865846,0.3018060803851386
2015-12-21,27.060359954833984,66.28504180908203,18.700000762939453,17.907500171661376,0.4709926119994054
2015-12-22,27.44761085510254,67.0444107055664,16.600000381469727,17.956500196456908,0.42897972589857647
2015-12-23,27.660991668701172,66.52446746826172,15.569999694824219,17.93850016593933,0.5472856110107532
2015-12-24,27.645187377929688,66.59288024902344,15.739999771118164,17.966000175476076,0.534015435765445
2015-12-28,27.605676651000977,66.36028289794922,16.90999984741211,18.055500173568724,0.5616857610135766
2015-12-29,28.008737564086914,66.85286712646484,16.079999923706055,18.0530002117157,0.5628480173381939
2015-12-30,27.653099060058594,66.421875,17.290000915527344,18.184000253677368,0.5612742768492973
2015-12-31,27.226327896118164,65.8335189819336,18.209999084472656,18.299000215530395,0.5701128156584692
2016-01-04,26.86278533935547,64.88255310058594,20.700000762939453,18.42850022315979,0.6454444284386508
2016-01-05,26.736331939697266,65.52564239501953,19.34000015258789,18.65500020980835,0.5248398813925862
2016-01-06,26.14359474182129,64.59523010253906,20.59000015258789,18.89250020980835,0.554187960757401
2016-01-07,25.163599014282227,63.350135803222656,24.989999771118164,19.262000179290773,0.5585124418538179
2016-01-08,24.902801513671875,62.522342681884766,27.010000228881836,19.632000160217284,0.6345010436009406
2016-01-11,25.33747673034668,62.70706558227539,24.299999237060547,19.880000114440918,0.6879877891200233
2016-01-12,25.827472686767578,63.6237907409668,22.469999313354492,19.78400011062622,0.6414788437059163
2016-01-13,25.218921661376953,61.98873519897461,25.219999313354492,19.908500099182127,0.7740905665614701
2016-01-14,25.874895095825195,62.3581657409668,23.950000762939453,20.05850009918213,0.8411408852362959
2016-01-15,23.519752502441406,61.59878158569336,27.020000457763672,20.516500091552736,0.5149392242415306
2016-01-19,23.551361083984375,61.810848236083984,26.049999237060547,20.87200002670288,0.4888852442211903
2016-01-20,23.385400772094727,60.682044982910156,27.59000015258789,21.216499996185302,0.6279953231758607
2016-01-21,23.440715789794922,60.93515396118164,26.690000534057617,21.61599998474121,0.6001901169895597
2016-01-22,23.654109954833984,61.50298309326172,22.34000015258789,21.90299997329712,0.5545204648063048
2016-01-25,23.39330291748047,61.174598693847656,24.149999618530273,22.33199996948242,0.5552230926565235
2016-01-26,23.662012100219727,62.2076301574707,22.5,22.669999980926512,0.44977587279474435
2016-01-27,23.55926513671875,62.16658401489258,23.110000610351562,22.980000019073486,0.43673821487315767
2016-01-28,23.685710906982422,62.25552749633789,22.420000076293945,23.297000026702882,0.4469898491652544
2016-01-29,24.515544891357422,63.7606086730957,20.200000762939453,23.442500019073485,0.37537610121853315
2016-02-01,24.357484817504883,64.3626480102539,19.979999542236328,23.53100004196167,0.2550456983070093
2016-02-02,23.551361083984375,64.77995300292969,21.979999542236328,23.594999980926513,0.041302661129289805
2016-02-03,23.391908645629883,65.2177963256836,21.649999618530273,23.710499954223632,-0.05453627204188315
2016-02-04,23.734731674194336,65.84719848632812,21.84000015258789,23.772999954223632,-0.08527011237871997
2016-02-05,23.152725219726562,65.24514770507812,23.3799991607666,23.692499923706055,-0.103413574611207
2016-02-08,22.977331161499023,66.56552124023438,26.0,23.641999912261962,-0.3352738506843469
2016-02-09,22.969350814819336,66.72288513183594,26.540000915527344,23.753999996185303,-0.36048915088550326
2016-02-10,22.506940841674805,65.75827026367188,26.290000915527344,23.945000076293944,-0.30159931415395425
2016-02-11,22.498966217041016,65.05363464355469,28.139999389648438,24.091000080108643,-0.1968700090635651
2016-02-12,22.833820343017578,66.53132629394531,25.399999618530273,24.163500022888183,-0.35697172433014335
2016-02-16,22.9454402923584,67.42752838134766,24.110000610351562,24.018000030517577,-0.4711857110151487
2016-02-17,23.49555778503418,67.2496566772461,22.309999465942383,23.83100004196167,-0.3414383692467574
2016-02-18,23.455692291259766,67.20826721191406,21.639999389648438,23.533500003814698,-0.3426583725853221
2016-02-19,22.889631271362305,67.14620971679688,20.530000686645508,23.22550001144409,-0.43922042337742234
2016-02-22,23.39988136291504,67.59445190429688,19.3799991607666,23.07749996185303,-0.4113173336081023
2016-02-23,22.96138572692871,66.87034606933594,20.979999542236328,22.91899995803833,-0.38420875886952827
2016-02-24,23.27231788635254,66.80140686035156,20.719999313354492,22.829999923706055,-0.3156371560724815
2016-02-25,23.615148544311523,67.38758850097656,19.110000610351562,22.629999923706055,-0.33985422045507296
2016-02-26,23.758651733398438,67.19448852539062,19.809999465942383,22.499499893188478,-0.2838938274010239
2016-02-29,23.591230392456055,66.58074951171875,20.549999237060547,22.516999816894533,-0.222701331241305
2016-03-01,24.213098526000977,67.82891082763672,17.700000762939453,22.402999877929688,-0.29449825198079393
2016-03-02,24.3486328125,68.11166381835938,17.09000015258789,22.158499908447265,-0.3117621773679045
2016-03-03,24.380523681640625,68.69780731201172,16.700000762939453,21.910999965667724,-0.3941541670905882
2016-03-04,24.420385360717773,69.23570251464844,16.860000610351562,21.66199998855591,-0.46778145179080727
2016-03-07,24.667539596557617,69.8563232421875,17.350000381469727,21.360500049591064,-0.5150923335665551
2016-03-08,24.364582061767578,69.38741302490234,18.670000076293945,20.994000053405763,-0.5010927888985127
2016-03-09,24.61173439025879,68.65642547607422,18.34000015258789,20.584000015258788,-0.3446536141654163
2016-03-10,24.914695739746094,68.87020874023438,18.049999237060547,20.17199993133545,-0.32019291275193784
2016-03-11,25.321300506591797,69.52532196044922,16.5,19.589999961853028,-0.34286825786742864
2016-03-14,25.058198928833008,69.84943389892578,16.920000076293945,19.165999984741212,-0.44095660086962024
2016-03-15,25.233606338500977,69.93909454345703,16.84000015258789,18.802499961853027,-0.4216517488974593
2016-03-16,25.265493392944336,70.11148071289062,14.989999771118164,18.436499977111815,-0.44167192381041803
2016-03-17,25.496706008911133,71.54585266113281,14.4399995803833,18.07649998664856,-0.6146359462236194
2016-03-18,26.054792404174805,72.40094757080078,14.020000457763672,17.75099997520447,-0.6391137760461935
2016-03-21,25.783716201782227,72.51128387451172,13.789999961853027,17.47150001525879,-0.7064683100527688
