Date,CVX,AVGO,VIX,AvgVIX,zscore
2020-03-13,63.95320129394531,20.108013153076172,57.83000183105469,35.39949998855591,-0.271491804657705
2020-03-16,53.43489456176758,16.103925704956055,82.69000244140625,38.850000095367434,-0.5028542045348323
2020-03-17,54.19387435913086,17.12812614440918,75.91000366210938,41.9040002822876,-0.5259197550971235
2020-03-18,42.20358657836914,14.41180419921875,76.44999694824219,45.007500123977664,-0.889597671939989
2020-03-19,43.99753189086914,16.693723678588867,72.0,47.829500102996825,-0.9366045023923277
2020-03-20,45.53080368041992,16.782779693603516,66.04000091552734,50.27750015258789,-0.8761312772375945
2020-03-23,41.56727981567383,16.891916275024414,61.59000015258789,52.10550012588501,-1.0508055410237016
2020-03-24,51.019962310791016,18.576128005981445,61.66999816894531,53.796500015258786,-0.7393708327535348
2020-03-25,53.105220794677734,18.99434471130371,63.95000076293945,55.61600008010864,-0.6731926923363578
2020-03-26,58.55604934692383,21.23123550415039,61.0,56.708000087738036,-0.5620491253002673
2020-03-27,52.72957229614258,20.1416015625,65.54000091552734,57.97950010299682,-0.7512267024051943
2020-03-30,55.159820556640625,20.964069366455078,57.08000183105469,59.16250028610229,-0.6922184212987584
2020-03-31,55.550819396972656,20.701263427734375,53.540000915527344,59.99850034713745,-0.6613577869447336
2020-04-01,52.560916900634766,19.525190353393555,57.060001373291016,61.252000427246095,-0.7250756286189617
2020-04-02,58.35673141479492,20.697771072387695,50.90999984741211,61.81650047302246,-0.5416890855031312
2020-04-03,57.58241271972656,20.453304290771484,46.79999923706055,62.059500503540036,-0.5614410785701975
2020-04-06,61.630279541015625,22.040603637695312,45.2400016784668,61.598500633239745,-0.4749107789005602
2020-04-07,62.036590576171875,22.113073348999023,46.70000076293945,61.568500709533694,-0.4615282857169497
2020-04-08,65.91580200195312,22.796707153320312,43.349998474121094,61.041000556945804,-0.3333135261217765
2020-04-09,64.63550567626953,22.2029972076416,41.66999816894531,59.35100040435791,-0.3557253336833738
2020-04-13,65.09549713134766,22.693683624267578,41.16999816894531,58.51800022125244,-0.3626722751102663
2020-04-14,64.86551666259766,23.36684226989746,37.7599983215332,56.27150001525879,-0.4088664879169214
2020-04-15,63.240211486816406,22.477153778076172,40.84000015258789,54.51799983978272,-0.4299641273492459
2020-04-16,61.32361602783203,22.551366806030273,40.11000061035156,52.70100002288818,-0.515588671738633
2020-04-17,66.8281021118164,23.214048385620117,38.150001525878906,51.00850009918213,-0.317034332894132
2020-04-20,64.0682144165039,22.550491333007812,43.83000183105469,49.898000144958495,-0.39867230349171884
2020-04-21,62.58858871459961,21.62238311767578,45.40999984741211,49.089000129699706,-0.4114891361605177
2020-04-22,64.73518371582031,22.69804573059082,41.97999954223633,48.104500198364256,-0.37825083159458256
2020-04-23,66.54443359375,22.60724639892578,41.380001068115234,46.976000213623045,-0.2963003089491376
2020-04-24,66.7054443359375,23.120628356933594,35.93000030517578,45.722500228881835,-0.31720555778190956
2020-04-27,68.77538299560547,23.438438415527344,33.290000915527344,44.11000022888184,-0.24625023076824515
2020-04-28,68.92869567871094,23.113649368286133,33.56999969482422,42.93450012207031,-0.22215886185175923
2020-04-29,72.5395736694336,24.099374771118164,31.229999542236328,41.81900005340576,-0.12170585049039782
2020-04-30,70.5309829711914,23.7152099609375,34.150001525878906,40.673500061035156,-0.1864607331342689
2020-05-01,68.56838989257812,22.674474716186523,37.189998626708984,39.9875,-0.2137526764098069
2020-05-04,70.10166931152344,22.89798927307129,35.970001220703125,39.44600009918213,-0.1605500226147058
2020-05-05,71.21328735351562,23.125864028930664,33.61000061035156,38.86450004577637,-0.12553810838061222
2020-05-06,69.0360336303711,23.06562042236328,34.119998931884766,38.235499954223634,-0.2149910710485816
2020-05-07,71.0216293334961,23.377321243286133,31.440000534057617,37.64000005722046,-0.14729683156117077
2020-05-08,73.19122314453125,24.012943267822266,27.979999542236328,36.95550012588501,-0.08928384358053056
2020-05-11,71.58129119873047,24.045244216918945,27.56999969482422,36.275500202178954,-0.15958379416148807
2020-05-12,69.84099578857422,23.438438415527344,33.040000915527344,36.03950033187866,-0.20087487440202517
2020-05-13,68.00105285644531,22.97569465637207,35.279998779296875,35.76150026321411,-0.25419930147258757
2020-05-14,69.0360336303711,23.276918411254883,32.61000061035156,35.38650026321411,-0.22641708928115253
2020-05-15,68.35371398925781,22.736467361450195,31.889999389648438,35.07350015640259,-0.22624616699302869
2020-05-18,71.99427032470703,23.881977081298828,29.299999237060547,34.34700002670288,-0.1331698052124871
2020-05-19,69.71504211425781,23.7440185546875,30.530000686645508,33.60300006866455,-0.2227625276484208
2020-05-20,72.34432220458984,24.331621170043945,27.989999771118164,32.90350008010864,-0.1425787557536337
2020-05-21,71.5975341796875,23.992855072021484,29.530000686645508,32.31100006103516,-0.15605918148059628
2020-05-22,70.22843170166016,24.154386520385742,28.15999984741211,31.92250003814697,-0.22309244779942294
2020-05-26,72.57768249511719,24.62323570251465,28.010000228881836,31.658500003814698,-0.1484110976975588
2020-05-27,73.04442596435547,25.10955810546875,27.6200008392334,31.361000061035156,-0.154834542772948
2020-05-28,70.6874008178711,24.721025466918945,28.59000015258789,31.229000091552734,-0.23419008354096574
2020-05-29,71.33306884765625,25.43086051940918,27.510000228881836,30.89700002670288,-0.2450811888825226
2020-06-01,72.18097686767578,25.319101333618164,28.229999542236328,30.449000072479247,-0.2029326011888497
2020-06-02,73.6589584350586,26.023696899414062,26.84000015258789,29.992500019073486,-0.17809924757884724
2020-06-03,75.5959243774414,27.025144577026367,25.65999984741211,29.594999980926513,-0.14977405539663732
2020-06-04,74.89582061767578,26.969263076782227,25.809999465942383,29.179500007629393,-0.17656368764789468
2020-06-05,78.41968536376953,27.684335708618164,24.520000457763672,28.8335000038147,-0.06518017752075386
2020-06-08,80.30998992919922,27.722755432128906,25.809999465942383,28.725,0.013234203638623081
2020-06-09,78.97979736328125,27.530670166015625,27.56999969482422,28.725,-0.03302026467340154
2020-06-10,75.9070816040039,27.506221771240234,27.56999969482422,28.451499938964844,-0.16253895435107682
2020-06-11,69.52056884765625,25.64738655090332,40.790000915527344,28.727000045776368,-0.3339688250822834
2020-06-12,71.86979675292969,26.214906692504883,36.09000015258789,28.901000022888184,-0.2646241188430702
2020-06-15,70.96745300292969,26.550174713134766,34.400001525878906,29.026500129699706,-0.321176984116812
2020-06-16,73.14554595947266,27.129043579101562,33.66999816894531,29.245000076293945,-0.2597331416508285
2020-06-17,71.20860290527344,27.36652183532715,33.470001220703125,29.392000102996825,-0.35505274513550295
2020-06-18,71.51976013183594,27.826658248901367,32.939998626708984,29.639500045776366,-0.36668526349963
2020-06-19,70.50070190429688,26.707271575927734,35.119998931884766,29.91899995803833,-0.3495470027403823
2020-06-22,71.24747467041016,27.657289505004883,31.770000457763672,30.09949998855591,-0.36912089945188636
2020-06-23,71.13081359863281,27.459697723388672,31.3700008392334,30.267500019073488,-0.3634036491540602
2020-06-24,68.17481231689453,27.07775115966797,33.84000015258789,30.57849998474121,-0.46862061715091813
2020-06-25,69.39610290527344,27.243579864501953,32.220001220703125,30.760000038146973,-0.425583521413303
2020-06-26,67.25688934326172,27.116559982299805,34.72999954223633,31.121000003814697,-0.5098057259775247
2020-06-29,68.1981430053711,27.325620651245117,31.780000686645508,31.298500061035156,-0.4810307981982506
2020-06-30,69.41166687011719,27.83988380432129,30.43000030517578,31.47800006866455,-0.45716614480764634
2020-07-01,68.15922546386719,27.585840225219727,28.6200008392334,31.626000118255615,-0.4967594355702811
2020-07-02,68.69599151611328,27.827529907226562,27.68000030517578,31.719500160217287,-0.48697260990470037
2020-07-06,68.89823913574219,28.120389938354492,27.940000534057617,31.890500164031984,-0.49419712583749165
2020-07-07,67.14020538330078,27.6202449798584,29.43000030517578,32.07150020599365,-0.5420112559229584
2020-07-08,67.17131042480469,28.18919563293457,28.079999923706055,32.097000217437746,-0.5714529781986685
2020-07-09,64.36310577392578,28.359439849853516,29.260000228881836,32.18150024414062,-0.7002364729609596
2020-07-10,66.3000717163086,28.177724838256836,27.290000915527344,31.506500244140625,-0.6079313132934235
2020-07-13,66.43231964111328,27.46058464050293,32.189998626708984,31.31150016784668,-0.5635203766416547
2020-07-14,68.72711944580078,27.793134689331055,29.520000457763672,31.067500114440918,-0.4837872026365766
2020-07-15,69.14717102050781,27.67845916748047,27.760000228881836,30.772000217437743,-0.45969966823590885
2020-07-16,68.73487091064453,27.463224411010742,28.0,30.49850015640259,-0.4656171114878946
2020-07-17,67.82474517822266,27.584074020385742,25.68000030517578,30.13550024032593,-0.5109065887464946
2020-07-20,66.33119201660156,27.973962783813477,24.459999084472656,29.602500247955323,-0.5955876554996328
2020-07-21,71.09190368652344,27.727859497070312,24.84000015258789,29.256000232696532,-0.3795614390920249
2020-07-22,70.81965637207031,27.680219650268555,24.31999969482422,28.903500175476076,-0.38857798659095916
2020-07-23,70.79630279541016,27.315916061401367,26.079999923706055,28.515500164031984,-0.36987256254648576
2020-07-24,70.11175537109375,26.973657608032227,25.84000015258789,28.19650011062622,-0.3805138417418175
2020-07-27,70.81965637207031,27.581430435180664,24.739999771118164,27.697000122070314,-0.3832359226238729
2020-07-28,69.31830596923828,27.111268997192383,25.440000534057617,27.380000114440918,-0.42174146918538424
2020-07-29,70.06509399414062,27.243579864501953,24.100000381469727,27.063500118255615,-0.39709689919604857
2020-07-30,67.10907745361328,27.53026580810547,24.760000228881836,26.870500087738037,-0.5384710712853451
2020-07-31,65.29658508300781,27.94044303894043,24.459999084472656,26.70950002670288,-0.63783014406377
2020-08-03,65.9733657836914,28.335620880126953,24.280000686645508,26.526500034332276,-0.6303812191600665
2020-08-04,67.28022766113281,28.967208862304688,23.760000228881836,26.243000030517578,-0.6088864804954326
2020-08-05,67.83252716064453,29.06863784790039,22.989999771118164,25.988500022888182,-0.590853567932235
2020-08-06,68.0425796508789,29.035127639770508,22.649999618530273,25.657999992370605,-0.580097147564594
2020-08-07,67.5213623046875,28.750205993652344,22.209999084472656,25.403999900817873,-0.5868841017890146
2020-08-10,69.80060577392578,28.87635040283203,22.1299991607666,24.90099992752075,-0.4966518767672592
2020-08-11,69.71504211425781,28.582611083984375,24.030000686645508,24.626499938964844,-0.48441123878731224
2020-08-12,70.57073211669922,29.4303035736084,22.280000686645508,24.352499961853027,-0.4938139931249116
2020-08-13,69.87062072753906,29.058061599731445,22.1299991607666,24.058999919891356,-0.5034966386310278
2020-08-14,70.28290557861328,28.91692543029785,22.049999237060547,23.877499866485596,-0.47830895324758993
2020-08-17,70.609619140625,29.137453079223633,21.350000381469727,23.72199993133545,-0.4763221259402947
2020-08-18,69.14976501464844,28.989253997802734,21.510000228881836,23.555499935150145,-0.5304709356860503
2020-08-19,68.1712646484375,29.039541244506836,22.540000915527344,23.466499996185302,-0.5748562188772129
2020-08-20,66.92446899414062,29.006013870239258,22.719999313354492,23.298499965667723,-0.6261336019645523
2020-08-21,67.13751983642578,29.11098861694336,22.540000915527344,23.133500003814696,-0.6227381333929857
2020-08-24,68.8104476928711,29.462064743041992,22.3700008392334,23.01500005722046,-0.570486984053725
2020-08-25,67.96609497070312,29.650827407836914,22.030000686645508,22.844500064849854,-0.6166481740412403
2020-08-26,66.90079498291016,29.96221160888672,23.270000457763672,22.803000068664552,-0.6788484285081979
2020-08-27,67.00338745117188,29.915462493896484,24.469999313354492,22.788500022888183,-0.6719519146905871
2020-08-28,67.571533203125,30.416492462158203,22.959999084472656,22.713500022888184,-0.6748528189004472
2020-08-31,66.23005676269531,30.62201690673828,26.40999984741211,22.819999980926514,-0.7430886658199872
2020-09-01,65.559326171875,31.71493148803711,26.1200008392334,22.938000011444093,-0.8307491256846435
2020-09-02,65.64611053466797,33.07954788208008,26.56999969482422,23.117000007629393,-0.9008458650037454
2020-09-03,64.92801666259766,31.057771682739258,33.599998474121094,23.664499950408935,-0.8220950472772911
2020-09-04,64.65181732177734,32.01573181152344,30.75,24.091499996185302,-0.8856580748109883
2020-09-08,62.31606674194336,30.921052932739258,31.459999084472656,24.557999992370604,-0.925922589744162
2020-09-09,63.15251922607422,31.758155822753906,28.809999465942383,24.79699993133545,-0.9355718692575307
2020-09-10,61.66899490356445,31.497943878173828,29.709999084472656,25.168499851226805,-0.9846714529936226
2020-09-11,61.305999755859375,31.729042053222656,26.8700008392334,25.405499935150146,-1.0126250397760277
2020-09-14,60.9903678894043,31.94957733154297,25.850000381469727,25.595499992370605,-1.0379906359296405
2020-09-15,60.248592376708984,32.36504364013672,25.59000015258789,25.807499980926515,-1.0920430226365017
2020-09-16,61.992523193359375,32.37651443481445,26.040000915527344,26.03400001525879,-1.0184041770197505
2020-09-17,62.17403030395508,32.27770233154297,26.459999084472656,26.229999923706053,-1.0053320362594027
2020-09-18,61.716339111328125,31.731689453125,25.829999923706055,26.385499954223633,-0.9952953470486453
2020-09-21,60.209144592285156,31.314212799072266,27.780000686645508,26.64749994277954,-1.0368986941634362
2020-09-22,59.60152053833008,32.186553955078125,26.860000610351562,26.87199993133545,-1.1099443941430398
2020-09-23,56.77650451660156,31.296417236328125,28.579999923706055,27.199499893188477,-1.1821032437682568
2020-09-24,56.658145904541016,31.37920379638672,28.510000228881836,27.461499881744384,-1.1916198415216464
2020-09-25,56.68181228637695,31.76017189025879,26.3799991607666,27.55699987411499,-1.2112130852395062
2020-09-28,58.33894729614258,32.694828033447266,26.190000534057617,27.71849994659424,-1.1911917274331936
2020-09-29,56.737060546875,32.42422103881836,26.270000457763672,27.711499977111817,-1.2447692407397086
2020-09-30,56.81595993041992,32.4295654296875,26.3700008392334,27.723999977111816,-1.241698589160899
2020-10-01,55.56917953491211,32.810546875,26.700000762939453,27.73050003051758,-1.3153900428497984
2020-10-02,56.17677688598633,31.76285171508789,27.6299991607666,27.432000064849852,-1.232863146194485
2020-10-05,57.36834716796875,32.58802032470703,27.959999084472656,27.292500019073486,-1.2267456380866766
2020-10-06,57.052711486816406,32.39930725097656,29.479999542236328,27.19350004196167,-1.2299811380929673
2020-10-07,58.220584869384766,32.64498519897461,28.059999465942383,27.15600004196167,-1.1935365032219574
2020-10-08,59.356903076171875,33.23158645629883,26.360000610351562,26.988500118255615,-1.1768710902344282
2020-10-09,58.3941764831543,33.531558990478516,25.0,26.895000076293947,-1.2340865288606755
2020-10-12,58.796634674072266,34.04161071777344,25.06999969482422,26.85600004196167,-1.2445305075567428
2020-10-13,57.92071533203125,33.95793533325195,26.06999969482422,26.880000019073485,-1.277303660539273
2020-10-14,57.56562423706055,33.85200881958008,26.399999618530273,26.897999954223632,-1.286695944338106
2020-10-15,58.007530212402344,33.81907272338867,26.969999313354492,26.923499965667723,-1.2660979076802208
2020-10-16,57.51826858520508,33.705142974853516,27.40999984741211,27.002499961853026,-1.2807705916824579
2020-10-19,56.247806549072266,33.44878387451172,29.18000030517578,27.07249994277954,-1.3210060146262346
2020-10-20,56.56344985961914,33.55739212036133,29.350000381469727,27.196999931335448,-1.3134384910487071
2020-10-21,55.92427062988281,33.117645263671875,28.649999618530273,27.20049991607666,-1.3168762038657413
2020-10-22,57.92071533203125,33.235137939453125,28.110000610351562,27.180499935150145,-1.238218119577324
2020-10-23,57.26577377319336,33.177284240722656,27.549999237060547,27.238999938964845,-1.2629780316686774
2020-10-26,55.97951126098633,32.31563186645508,32.459999084472656,27.552499866485597,-1.2711548005900581
2020-10-27,54.8510856628418,32.009422302246094,33.349998474121094,27.906499767303465,-1.3026464209994697
2020-10-28,52.77570724487305,30.906543731689453,40.279998779296875,28.60199966430664,-1.3313805058026968
2020-10-29,54.29081726074219,31.60084342956543,37.59000015258789,29.146499633789062,-1.304409415444474
2020-10-30,54.843177795410156,31.121957778930664,38.02000045776367,29.665999698638917,-1.2549931716655849
2020-11-02,56.934329986572266,31.266159057617188,37.130001068115234,30.124499797821045,-1.173746581273615
2020-11-03,56.610782623291016,31.489585876464844,35.54999923706055,30.427999782562257,-1.1996055920387172
2020-11-04,56.63446807861328,32.45717239379883,29.56999969482422,30.50349979400635,-1.250919635494534
2020-11-05,56.92643356323242,33.90276336669922,27.579999923706055,30.56449975967407,-1.3166581923825835
2020-11-06,56.145225524902344,33.8804931640625,24.860000610351562,30.55749979019165,-1.3487189073861663
2020-11-09,62.65538787841797,33.42830276489258,25.75,30.59149980545044,-1.0470542756630008
2020-11-10,65.5514144897461,32.323646545410156,24.799999237060547,30.527999782562254,-0.8640025124247622
2020-11-11,65.0700454711914,33.46213150024414,23.450000762939453,30.380499839782715,-0.946063913771005
2020-11-12,63.657554626464844,32.95296859741211,25.350000381469727,30.299499893188475,-0.9786766710766125
2020-11-13,65.51984405517578,33.246707916259766,23.100000381469727,30.083999919891358,-0.9152617187076783
2020-11-16,70.19927978515625,33.89741516113281,22.450000762939453,29.74749994277954,-0.7511917179315094
2020-11-17,69.69483184814453,33.878719329833984,22.709999084472656,29.415499877929687,-0.7716608671878651
2020-11-18,67.48484802246094,33.8804931640625,23.84000015258789,29.174999904632568,-0.8658611420888458
2020-11-19,68.6458740234375,34.210731506347656,23.110000610351562,28.924999904632568,-0.8342807139034905
2020-11-20,68.69392395019531,34.12172317504883,23.700000762939453,28.732499980926512,-0.8274215185184705
2020-11-23,72.88970947265625,34.448402404785156,22.65999984741211,28.242500019073486,-0.6664241164622249
2020-11-24,76.56503295898438,34.91394805908203,21.639999389648438,27.657000064849854,-0.5350980057566829
2020-11-25,73.77851867675781,34.78932571411133,21.25,26.70550012588501,-0.6470128725409449
2020-11-27,73.11390686035156,35.156070709228516,20.84000015258789,25.86800012588501,-0.6951448924790264
2020-11-30,69.80694580078125,35.7462272644043,20.56999969482422,24.995500087738037,-0.867873084628742
2020-12-01,70.02311706542969,36.01237869262695,20.770000457763672,24.17750005722046,-0.873060433576561
2020-12-02,71.96089172363281,35.93760299682617,21.170000076293945,23.458500099182128,-0.7865036213313835
2020-12-03,71.9048080444336,35.58778762817383,21.280000686645508,23.044000148773193,-0.7699753490380933
2020-12-04,74.69132232666016,36.645267486572266,20.790000915527344,22.704500198364258,-0.7085051032023257
2020-12-07,72.67350769042969,37.465091705322266,21.299999237060547,22.526500129699706,-0.8387589143005607
2020-12-08,73.29808044433594,37.68940353393555,20.68000030517578,22.273000144958495,-0.824293436474692
2020-12-09,72.41727447509766,37.04938507080078,22.270000457763672,22.146500205993654,-0.8271902079600136
2020-12-10,74.74737548828125,36.499290466308594,22.520000457763672,22.100000190734864,-0.6982245150476752
2020-12-11,74.0267333984375,36.123653411865234,23.309999465942383,21.998000144958496,-0.708597797656161
2020-12-14,71.61656951904297,36.65595245361328,24.719999313354492,22.079000091552736,-0.8400103831436238
2020-12-15,71.56051635742188,37.213172912597656,22.889999389648438,22.101000022888183,-0.8725291149431647
2020-12-16,71.0160140991211,37.8220329284668,22.5,22.09050006866455,-0.9286391544754601
2020-12-17,70.79181671142578,37.928855895996094,21.93000030517578,21.995000076293945,-0.9439623003750365
2020-12-18,69.81493377685547,39.011497497558594,21.56999969482422,21.91800003051758,-1.0441036610298324
2020-12-21,68.93414306640625,38.50159454345703,25.15999984741211,21.99099998474121,-1.0540358278696118
2020-12-22,67.54889678955078,38.880435943603516,24.229999542236328,22.069499969482422,-1.133507638218747
2020-12-23,68.61384582519531,38.194580078125,23.309999465942383,22.15299997329712,-1.0510726316915084
2020-12-24,68.3255844116211,38.733211517333984,21.530000686645508,22.167000007629394,-1.092473923356267
2020-12-28,67.98128509521484,38.77091598510742,21.700000762939453,22.210000038146973,-1.109173576739202
2020-12-29,67.74908447265625,38.51596450805664,23.079999923706055,22.335500049591065,-1.1052744229447637
2020-12-30,68.3255844116211,39.03574752807617,22.770000457763672,22.435500049591063,-1.1088336719411098
2020-12-31,67.62095642089844,39.306861877441406,22.75,22.514500045776366,-1.1534983761577715
2021-01-04,67.82913970947266,38.17303466796875,26.969999313354492,22.798999977111816,-1.0833214933894435
2021-01-05,69.66278839111328,38.43157958984375,25.34000015258789,23.026499938964843,-1.019222955801903
2021-01-06,71.9048080444336,38.194580078125,25.06999969482422,23.214999961853028,-0.910938631357597
2021-01-07,72.24112701416016,39.804195404052734,22.3700008392334,23.299499988555908,-0.983658230357521
2021-01-08,72.92974090576172,40.00619888305664,21.559999465942383,23.263999938964844,-0.9652594545201562
2021-01-11,73.34610748291016,40.01696014404297,24.079999923706055,23.34199991226196,-0.9481118739398062
2021-01-12,74.73937225341797,40.342830657958984,23.329999923706055,23.342999935150146,-0.90640618620696
2021-01-13,74.66729736328125,40.50621795654297,22.209999084472656,23.217499923706054,-0.9183104704208468
2021-01-14,76.46094512939453,40.58341598510742,23.25,23.235499954223634,-0.846108829039933
2021-01-15,73.73846435546875,40.025047302246094,24.34000015258789,23.32749996185303,-0.931842058697953
2021-01-19,75.67621612548828,41.22978591918945,23.239999771118164,23.392999935150147,-0.914476438837476
2021-01-20,76.37285614013672,41.46409606933594,21.579999923706055,23.39349994659424,-0.8974828942982602
2021-01-21,73.67440795898438,41.90755844116211,21.31999969482422,23.201499938964844,-1.0363671720290937
2021-01-22,73.45021057128906,41.7459716796875,21.90999984741211,23.085499954223632,-1.0371759608659943
2021-01-25,72.7856216430664,41.7253303527832,23.190000534057617,23.079500007629395,-1.064358945106505
2021-01-26,71.5525131225586,41.642738342285156,23.020000457763672,23.153999996185302,-1.1124003212924591
2021-01-27,70.62367248535156,39.92180633544922,37.209999084472656,23.929499912261964,-1.0588916729449498
2021-01-28,71.28025817871094,40.55379104614258,30.209999084472656,24.285999870300294,-1.0651081016339636
2021-01-29,68.22149658203125,40.44247817993164,33.09000015258789,24.801999855041505,-1.1893353736240029
2021-02-01,69.19037628173828,41.90038299560547,30.239999771118164,25.176499843597412,-1.226915805634243
2021-02-02,69.7108383178711,42.81067657470703,25.559999465942383,25.105999851226805,-1.2539782361405767
2021-02-03,71.23220825195312,41.76123809814453,22.90999984741211,24.984499835968016,-1.1324472915603563
2021-02-04,71.2642593383789,42.249595642089844,21.770000457763672,24.81949987411499,-1.1574906271624095
2021-02-05,71.4724349975586,41.83485412597656,20.8700008392334,24.74449987411499,-1.1261988986293632
2021-02-08,73.25005340576172,42.435420989990234,21.239999771118164,24.72849988937378,-1.0829811774799831
2021-02-09,72.83365631103516,42.60869216918945,21.6299991607666,24.605999851226805,-1.1100816809734906
2021-02-10,74.08277893066406,42.19753646850586,21.989999771118164,24.538999843597413,-1.0346588077348797
2021-02-11,73.68242645263672,42.946231842041016,21.25,24.49099988937378,-1.0921923876701547
2021-02-12,74.1068115234375,43.65812301635742,19.969999313354492,24.326999855041503,-1.1126172316690586
2021-02-16,75.62532806396484,43.91038513183594,21.459999084472656,24.18299980163574,-1.0615977379443375
2021-02-17,77.89091491699219,43.31340789794922,21.5,24.095999813079835,-0.9328439568170033
2021-02-18,77.14383697509766,43.383426666259766,22.489999771118164,24.14149980545044,-0.9684419230531
2021-02-19,77.7934799194336,43.984893798828125,22.049999237060547,24.177999782562257,-0.9733037346662655
2021-02-22,79.89665985107422,42.763999938964844,23.450000762939453,24.254999828338622,-0.8177269523152983
2021-02-23,80.9035873413086,42.36360168457031,23.110000610351562,24.25099983215332,-0.7531988160293394
2021-02-24,83.89187622070312,43.16976547241211,21.34000015258789,24.16699981689453,-0.6695467007173492
2021-02-25,83.11231231689453,41.04035949707031,28.889999389648438,23.75099983215332,-0.587593246517223
2021-02-26,81.20404815673828,42.18136978149414,27.950000762939453,23.63799991607666,-0.7305504949146177
2021-03-01,82.86873626708984,43.950782775878906,23.350000381469727,23.15099992752075,-0.7553473057383402
2021-03-02,83.18544006347656,43.13655090332031,24.100000381469727,22.84399995803833,-0.6978316985730303
2021-03-03,84.11924743652344,41.570011138916016,26.670000076293945,22.89949998855591,-0.5733575833533983
2021-03-04,84.85822296142578,39.8221549987793,28.56999969482422,23.182499980926515,-0.4473749428940511
2021-03-05,88.51239013671875,40.41015625,24.65999984741211,23.326999950408936,-0.32357153142375855
2021-03-08,89.12144470214844,37.81663513183594,25.469999313354492,23.55699987411499,-0.15739146426227252
2021-03-09,88.91841125488281,39.82305145263672,24.030000686645508,23.69649991989136,-0.2745346436649853
2021-03-10,90.43694305419922,39.28351974487305,22.559999465942383,23.742999935150145,-0.18069795136038116
2021-03-11,90.29077911376953,40.72884750366211,21.90999984741211,23.738999938964845,-0.2650784686601746
2021-03-12,90.59123229980469,40.50261688232422,20.690000534057617,23.710999965667725,-0.24005122517541383
2021-03-15,89.52745056152344,42.26217269897461,20.030000686645508,23.714000034332276,-0.38049725521781125
2021-03-16,87.40803527832031,42.927391052246094,19.790000915527344,23.63050012588501,-0.5067170006159291
2021-03-17,87.72472381591797,43.413055419921875,19.229999542236328,23.517000102996825,-0.5194944213605408
2021-03-18,84.54964447021484,41.667869567871094,21.579999923706055,23.47150011062622,-0.5603223774666257
2021-03-19,83.94871520996094,42.926368713378906,20.950000762939453,23.416500186920167,-0.6539646418488128
