Date,KDP,XLF,VIX,AvgVIX,zscore
2023-01-06,33.06967544555664,33.54155731201172,21.1299991607666,22.073499870300292,0.7181354295785881
2023-01-09,32.859920501708984,33.418312072753906,21.969999313354492,22.05749979019165,0.6102883981191572
2023-01-10,32.54983139038086,33.6079216003418,20.579999923706055,21.944999790191652,0.4865062246659644
2023-01-11,32.62279510498047,33.92076873779297,21.09000015258789,21.749499797821045,0.549908862464357
2023-01-12,32.44039535522461,33.98712158203125,18.829999923706055,21.56349983215332,0.4727659003700719
2023-01-13,32.54983139038086,34.243106842041016,18.350000381469727,21.423999881744386,0.5474136973544477
2023-01-17,32.58631896972656,34.01557540893555,19.360000610351562,21.25049991607666,0.5423004568246022
2023-01-18,31.856708526611328,33.380393981933594,20.34000015258789,21.136499881744385,0.14736614923653674
2023-01-19,31.33685302734375,32.99169158935547,20.520000457763672,21.041499900817872,-0.12790432366585847
2023-01-20,31.656057357788086,33.51311492919922,19.850000381469727,20.95999994277954,0.06823139023190303
2023-01-23,31.6378231048584,33.90180969238281,19.809999465942383,20.946999931335448,0.09715513234390208
2023-01-24,31.902301788330078,33.92076873779297,19.200000762939453,20.808500003814697,0.22005562647206425
2023-01-25,31.884057998657227,34.18622589111328,19.079999923706055,20.71899995803833,0.23715783349728756
2023-01-26,31.856708526611328,34.36634063720703,18.729999542236328,20.572999954223633,0.2419078908200171
2023-01-27,31.64693832397461,34.36634063720703,18.510000228881836,20.391499996185303,0.14587177423788952
2023-01-30,31.665172576904297,34.195701599121094,19.940000534057617,20.316499996185303,0.13785724450844525
2023-01-31,32.1759033203125,34.660240173339844,19.399999618530273,20.202999973297118,0.4162221387658419
2023-02-01,32.23062515258789,34.660240173339844,17.8700008392334,19.951500034332277,0.4412746590853658
2023-02-02,32.112056732177734,34.755043029785156,18.729999542236328,19.7875,0.3960827411057885
2023-02-03,32.05734634399414,34.688682556152344,18.329999923706055,19.58100004196167,0.3646722002389167
2023-02-06,32.121192932128906,34.679203033447266,19.43000030517578,19.49600009918213,0.39299319324833754
2023-02-07,32.10293960571289,35.077369689941406,18.65999984741211,19.33050012588501,0.4228164565028242
2023-02-08,31.801977157592773,34.868812561035156,19.6299991607666,19.28300008773804,0.2650326890273189
2023-02-09,31.801977157592773,34.4801139831543,20.709999084472656,19.264000034332277,0.22776065173470814
2023-02-10,32.1759033203125,34.59387969970703,20.530000686645508,19.34900007247925,0.4098588789322648
2023-02-13,32.5224723815918,34.9920539855957,20.34000015258789,19.448500061035155,0.6067043330375801
2023-02-14,32.27622985839844,34.80244827270508,18.90999984741211,19.426000022888182,0.4757894508169876
2023-02-15,32.55895233154297,34.84036636352539,18.229999542236328,19.320499992370607,0.6088602101360616
2023-02-16,32.74135208129883,34.48959732055664,20.170000076293945,19.30299997329712,0.6587307000142149
2023-02-17,32.53158950805664,34.49907302856445,20.020000457763672,19.311499977111815,0.5636066953644521
2023-02-21,32.422149658203125,33.788047790527344,22.8700008392334,19.46450004577637,0.44532368376853276
2023-02-22,32.63191604614258,33.750125885009766,22.290000915527344,19.619000053405763,0.5377217486790122
2023-02-23,32.93288040161133,33.7785758972168,21.139999389648438,19.72200002670288,0.6782360427499811
2023-02-24,32.64103698730469,33.8070068359375,21.670000076293945,19.869000053405763,0.5473517347737431
2023-02-27,32.25798797607422,33.79752731323242,20.950000762939453,19.99100008010864,0.37107685410226143
2023-02-28,31.5101318359375,33.863887786865234,20.700000762939453,20.029000091552735,0.035059744569412285
2023-03-01,31.181808471679688,33.750125885009766,20.579999923706055,20.088000106811524,-0.12616043443028452
2023-03-02,31.53749656677246,33.58896255493164,19.59000015258789,20.17400007247925,0.02122536117137595
2023-03-03,31.5101318359375,34.1198616027832,18.489999771118164,20.16200008392334,0.059604896406193285
2023-03-06,31.756378173828125,34.1483039855957,18.610000610351562,20.176000118255615,0.175067685009027
2023-03-07,31.765504837036133,33.26662826538086,19.59000015258789,20.184000110626222,0.0947027419038214
2023-03-08,31.71989631652832,33.14338302612305,19.110000610351562,20.206500148773195,0.06200453925925007
2023-03-09,31.519258499145508,31.79716682434082,22.610000610351562,20.35550022125244,-0.15893836566905312
2023-03-10,31.300371170043945,31.2188663482666,24.799999237060547,20.560000228881837,-0.3146012788769368
2023-03-13,31.236526489257812,29.986417770385742,26.520000457763672,20.859500217437745,-0.4620090236696018
2023-03-14,31.58309555053711,30.593162536621094,23.729999542236328,21.029000186920165,-0.24516389072830722
2023-03-15,31.847576141357422,29.777851104736328,26.139999389648438,21.390500164031984,-0.20226014136366047
2023-03-16,32.01173782348633,30.34666633605957,22.989999771118164,21.628500175476074,-0.07256102845061937
2023-03-17,31.792861938476562,29.37019157409668,25.510000228881836,21.89550018310547,-0.2663993587397664
2023-03-20,32.121192932128906,29.696983337402344,24.149999618530273,22.102000141143797,-0.08474840108261987
2023-03-21,32.05734634399414,30.449647903442383,21.3799991607666,22.027500057220458,-0.041805895260860954
2023-03-22,31.619571685791016,29.74462127685547,22.260000228881836,22.026000022888184,-0.30983057250732254
2023-03-23,31.108850479125977,29.544546127319336,22.610000610351562,22.09950008392334,-0.5628318861543307
2023-03-24,31.801977157592773,29.525487899780273,21.739999771118164,22.10300006866455,-0.2473350101976423
2023-03-27,32.01173782348633,29.935169219970703,20.600000381469727,22.085500049591065,-0.11201920177423855
2023-03-28,32.04822540283203,29.925643920898438,19.969999313354492,22.048999977111816,-0.09622798517433752
2023-03-29,32.18503189086914,30.363903045654297,19.1200008392334,21.976000022888183,0.008428552629377301
2023-03-30,32.22172546386719,30.297210693359375,19.020000457763672,21.947500038146973,0.018832367260572472
2023-03-31,32.35929489135742,30.630678176879883,18.700000762939453,21.958000087738036,0.11378979294797731
2023-04-03,32.4601936340332,30.687833786010742,18.549999237060547,21.955000019073488,0.16546344495731866
2023-04-04,32.43266677856445,30.40201187133789,19.0,21.925500011444093,0.12545394980345004
2023-04-05,32.46936798095703,30.363903045654297,19.079999923706055,21.923999977111816,0.13860211185254592
2023-04-06,32.68949508666992,30.47823143005371,18.399999618530273,21.71349992752075,0.2503426520307899
2023-04-10,32.313438415527344,30.544923782348633,18.969999313354492,21.42199993133545,0.08457304355745561
2023-04-11,32.3317756652832,30.811695098876953,19.100000381469727,21.050999927520753,0.1185486432138641
2023-04-12,32.295082092285156,30.744998931884766,19.09000015258789,20.81899995803833,0.09535429589695528
2023-04-13,32.32261276245117,31.021297454833984,17.799999237060547,20.401999950408936,0.13445234604622291
2023-04-14,32.19419479370117,31.326175689697266,17.06999969482422,20.10599994659424,0.10489513152125504
2023-04-17,32.4601936340332,31.688207626342773,16.950000762939453,19.67799997329712,0.2613885993190582
2023-04-18,32.4601936340332,31.78349494934082,16.829999923706055,19.311999988555907,0.27052563469402496
2023-04-19,32.423500061035156,31.85970687866211,16.459999084472656,19.06599998474121,0.2610346457074983
2023-04-20,32.588600158691406,31.764434814453125,17.170000076293945,18.811499977111815,0.32748450948787056
2023-04-21,32.38681411743164,31.650104522705078,16.770000457763672,18.51949996948242,0.22414061581202963
2023-04-24,32.43266677856445,31.573884963989258,16.889999389648438,18.276999950408936,0.23782404863334392
2023-04-25,32.91878890991211,31.030820846557617,18.760000228881836,18.18499994277954,0.40830440716353505
2023-04-26,32.56108093261719,30.735469818115234,18.84000015258789,18.12849998474121,0.21621903203575898
2023-04-27,30.763347625732422,31.230899810791016,17.030000686645508,18.023999977111817,-0.5593052708731499
2023-04-28,29.99288558959961,31.60247230529785,15.779999732971191,17.86199994087219,-0.8764051479460558
2023-05-01,29.873647689819336,31.516719818115234,16.079999923706055,17.73099989891052,-0.939216890958552
2023-05-02,29.846134185791016,30.80217170715332,17.780000686645508,17.692499971389772,-1.0203305314973155
2023-05-03,30.075437545776367,30.449647903442383,18.34000015258789,17.659499979019166,-0.9491550898002273
2023-05-04,29.800275802612305,30.059024810791016,20.09000015258789,17.709999990463256,-1.1125850655766878
2023-05-05,30.4790096282959,30.80217170715332,17.190000534057617,17.649500036239623,-0.7305901440905218
2023-05-08,30.13046646118164,30.849802017211914,16.979999542236328,17.550000047683717,-0.8855914812757775
2023-05-09,30.002059936523438,30.735469818115234,17.709999084472656,17.480499982833862,-0.9553412545440155
2023-05-10,29.89199447631836,30.56397819519043,16.940000534057617,17.37300000190735,-1.0221751759589859
2023-05-11,29.7452392578125,30.516338348388672,16.93000030517578,17.32950005531311,-1.0939301880329302
2023-05-12,29.965368270874023,30.392488479614258,17.030000686645508,17.327500104904175,-1.0050275222966187
2023-05-15,29.6810302734375,30.64019775390625,17.1200008392334,17.33600010871887,-1.1114492840671533
2023-05-16,29.22242546081543,30.354379653930664,17.989999771118164,17.39400010108948,-1.3488127203300555
2023-05-17,29.460905075073242,30.96413230895996,16.8700008392334,17.414500188827514,-1.1811642214518134
2023-05-18,29.23160171508789,31.192792892456055,16.049999237060547,17.358500146865843,-1.2642168215069283
2023-05-19,29.194910049438477,31.059402465820312,16.809999465942383,17.36050009727478,-1.293805561952324
2023-05-22,29.268287658691406,31.11656951904297,17.209999084472656,17.37650008201599,-1.254730422743921
2023-05-23,29.369184494018555,30.75452423095703,18.530000686645508,17.365000104904176,-1.243254527506757
2023-05-24,29.277462005615234,30.354379653930664,20.030000686645508,17.424500131607054,-1.3236161196392273
2023-05-25,28.938091278076172,30.344850540161133,19.139999389648438,17.530000066757204,-1.479899146455218
2023-05-26,28.80968475341797,30.592561721801758,17.950000762939453,17.638500118255614,-1.5149328308147858
2023-05-30,28.433622360229492,30.583032608032227,17.459999084472656,17.707500076293947,-1.6880138824961193
2023-05-31,28.54368782043457,30.25910186767578,17.940000534057617,17.71550006866455,-1.668685668203836
2023-06-01,28.589548110961914,30.583032608032227,15.649999618530273,17.58100004196167,-1.6166286076226066
2023-06-02,28.84636688232422,31.249950408935547,14.600000381469727,17.306500053405763,-1.4351026263355007
2023-06-05,28.717960357666016,31.08798599243164,14.729999542236328,17.183500003814697,-1.5094198199251871
2023-06-06,28.50699806213379,31.478609085083008,13.960000038146973,17.03250002861023,-1.5685451178091254
2023-06-07,28.717960357666016,31.60247230529785,13.9399995803833,16.84400005340576,-1.4600860838867575
2023-06-08,28.80968475341797,31.573884963989258,13.649999618530273,16.679500007629393,-1.4208344251084197
2023-06-09,28.717960357666016,31.583412170410156,13.829999923706055,16.52449998855591,-1.4619137470138246
2023-06-12,28.644580841064453,31.573884963989258,15.010000228881836,16.423499965667723,-1.4964216075377899
2023-06-13,28.910572052001953,31.764434814453125,14.609999656677246,16.297999906539918,-1.356374931016579
2023-06-14,29.130706787109375,31.640573501586914,13.880000114440918,16.092499923706054,-1.2674707430031829
2023-06-15,29.130706787109375,32.05978775024414,14.5,15.973999881744385,-1.2272725791850079
2023-06-16,29.50676155090332,31.993093490600586,13.539999961853027,15.84849991798401,-1.0615040268203844
2023-06-20,29.286632537841797,31.753843307495117,13.880000114440918,15.701999950408936,-1.1852241049290269
2023-06-21,29.11236000061035,31.715553283691406,13.199999809265137,15.50149998664856,-1.2686804326926793
2023-06-22,29.277462005615234,31.466732025146484,12.90999984741211,15.220499944686889,-1.2169534215441733
2023-06-23,28.59872055053711,31.33275032043457,13.4399995803833,14.890999889373779,-1.5405394077684897
2023-06-26,28.54368782043457,31.26575469970703,14.25,14.646499919891358,-1.5721584256789514
2023-06-27,28.662925720214844,31.514583587646484,13.739999771118164,14.435999870300293,-1.4937093995981912
2023-06-28,28.341901779174805,31.438018798828125,13.430000305175781,14.23449993133545,-1.6480209818038158
2023-06-29,28.397289276123047,31.983522415161133,13.539999961853027,14.01449990272522,-1.57035574589354
2023-06-30,28.86811637878418,32.26106262207031,13.59000015258789,13.9114999294281,-1.3281905133679477
2023-07-03,29.05275535583496,32.44289016723633,13.569999694824219,13.859999895095825,-1.226224552032798
2023-07-05,29.311248779296875,32.37590408325195,14.180000305175781,13.832499933242797,-1.114305423506327
2023-07-06,29.7266845703125,32.09836196899414,15.4399995803833,13.906499910354615,-0.9507256686889276
2023-07-07,29.32048225402832,32.146217346191406,14.829999923706055,13.950999927520751,-1.1321026947939097
2023-07-10,29.04352378845215,32.28976821899414,15.069999694824219,14.021999931335449,-1.2451336671054136
2023-07-11,28.97890281677246,32.67257308959961,14.84000015258789,14.07249994277954,-1.238011276227343
2023-07-12,28.86811637878418,32.883121490478516,13.539999961853027,13.9989999294281,-1.2685417195186979
2023-07-13,29.08968162536621,32.997962951660156,13.609999656677246,13.948999929428101,-1.1560935771271916
2023-07-14,29.22816276550293,32.7778434753418,13.34000015258789,13.92199993133545,-1.1138018249528712
2023-07-17,29.1820068359375,33.09366226196289,13.479999542236328,13.870999908447265,-1.1046490949205938
2023-07-18,29.135845184326172,33.46689987182617,13.300000190734863,13.858999919891357,-1.0899931333578825
2023-07-19,29.440494537353516,33.610450744628906,13.760000228881836,13.852999925613403,-0.9367548473552585
2023-07-20,29.93902015686035,33.85927963256836,13.989999771118164,13.892499923706055,-0.6846619042072505
2023-07-21,30.077495574951172,33.74443817138672,13.600000381469727,13.926999950408936,-0.6322777357547401
2023-07-24,29.874393463134766,34.06982421875,13.90999984741211,13.950499963760375,-0.6940600522816096
2023-07-25,29.837467193603516,33.849708557128906,13.859999656677246,13.930999946594238,-0.7320722207830475
2023-07-26,30.040571212768555,34.050689697265625,13.1899995803833,13.903499937057495,-0.6198160461673395
2023-07-27,31.166858673095703,33.620025634765625,14.40999984741211,13.952499914169312,-0.1454799115201478
2023-07-28,31.31456756591797,33.68701934814453,13.329999923706055,13.941999912261963,-0.07143246340519528
2023-07-31,31.39765739440918,33.81142807006836,13.630000114440918,13.943999910354615,-0.021463159598828583
2023-08-01,31.50843620300293,33.81142807006836,13.930000305175781,13.961999940872193,0.02925313110029825
2023-08-02,31.81308937072754,33.52431869506836,16.09000015258789,14.057499933242799,0.1411974507866904
2023-08-03,31.323802947998047,33.54345703125,15.920000076293945,14.08149995803833,-0.08097045050676392
2023-08-04,31.019142150878906,33.409481048583984,17.100000381469727,14.194999980926514,-0.2332958462151256
2023-08-07,31.222248077392578,33.87841796875,15.770000457763672,14.230000019073486,-0.09534470431227558
2023-08-08,30.862205505371094,33.57217025756836,15.989999771118164,14.2875,-0.2895437691880595
2023-08-09,31.037609100341797,33.32334899902344,15.960000038146973,14.408500003814698,-0.23310052721885835
2023-08-10,30.834516525268555,33.352054595947266,15.850000381469727,14.520500040054321,-0.32332696048812215
2023-08-11,31.203781127929688,33.41904830932617,14.84000015258789,14.595500040054322,-0.14784780418929078
2023-08-14,31.14840316772461,33.352054595947266,14.819999694824219,14.662500047683716,-0.179624691006662
2023-08-15,30.899139404296875,32.739566802978516,16.459999084472656,14.820499992370605,-0.35247261442335726
2023-08-16,31.24994468688965,32.69172668457031,16.780000686645508,14.971500015258789,-0.19645576337071602
2023-08-17,31.083770751953125,32.529029846191406,17.889999389648438,15.166499996185303,-0.28813370615737427
2023-08-18,31.157625198364258,32.51945114135742,17.299999237060547,15.351499938964844,-0.2552404678460886
2023-08-21,31.04684829711914,32.48117446899414,17.1299991607666,15.512499904632568,-0.30962620892075715
2023-08-22,30.88066864013672,32.174922943115234,16.969999313354492,15.667999887466431,-0.41507213086174793
2023-08-23,31.0653133392334,32.49074172973633,15.979999542236328,15.807499885559082,-0.30025522258672394
2023-08-24,30.862205505371094,32.37590408325195,17.200000762939453,15.94699993133545,-0.4042529037161481
2023-08-25,30.723726272583008,32.529029846191406,15.680000305175781,16.064499950408937,-0.4529677634301372
2023-08-28,31.11147117614746,32.71086120605469,15.079999923706055,16.136999940872194,-0.25801633073834673
2023-08-29,31.296113967895508,33.007530212402344,14.449999809265137,16.16299991607666,-0.14503655483868402
2023-08-30,31.176084518432617,33.02667236328125,13.880000114440918,16.05249991416931,-0.19815240765615466
2023-08-31,31.0653133392334,32.90226745605469,13.569999694824219,15.934999895095824,-0.2607943058480235
2023-09-01,30.972990036010742,33.19893264770508,13.09000015258789,15.734499883651733,-0.2746143546285721
2023-09-05,30.511394500732422,32.863975524902344,14.010000228881836,15.646499872207642,-0.5180588978751096
2023-09-06,30.649873733520508,32.84484100341797,14.449999809265137,15.56949987411499,-0.4564957108643676
2023-09-07,30.751426696777344,32.758705139160156,14.399999618530273,15.491499853134155,-0.4182626664180592
2023-09-08,30.797590255737305,32.82570266723633,13.84000015258789,15.390999841690064,-0.39070391244092256
2023-09-11,30.954524993896484,32.97882080078125,13.800000190734863,15.338999843597412,-0.3041743154391848
2023-09-12,30.70526695251465,33.19893264770508,14.229999542236328,15.309499835968017,-0.39718221667561476
2023-09-13,30.585250854492188,33.19893264770508,13.479999542236328,15.160499858856202,-0.4521274845761168
2023-09-14,31.083770751953125,33.50517272949219,12.819999694824219,14.962499809265136,-0.19453204147503558
2023-09-15,30.742191314697266,33.332916259765625,13.789999961853027,14.757499837875367,-0.3674300639375422
2023-09-18,31.0653133392334,33.42424392700195,14.0,14.59249987602234,-0.2107423437413453
2023-09-19,30.8437442779541,33.38578796386719,14.109999656677246,14.44149990081787,-0.3158676800835801
2023-09-20,31.176084518432617,33.15507888793945,15.140000343322754,14.349999952316285,-0.18583959498323907
2023-09-21,30.769887924194336,32.607139587402344,17.540000915527344,14.428000020980836,-0.4243443402498503
2023-09-22,30.57601547241211,32.35720443725586,17.200000762939453,14.428000020980836,-0.537068323405499
2023-09-25,29.98517608642578,32.43410873413086,16.899999618530273,14.48899998664856,-0.8001896395397382
2023-09-26,29.689754486083984,32.00152587890625,18.940000534057617,14.682000017166137,-0.9769183909287399
2023-09-27,29.237396240234375,31.953460693359375,18.219999313354492,14.870499992370606,-1.1886240879060799
2023-09-28,29.242042541503906,32.18416976928711,17.34000015258789,15.043499994277955,-1.1643744042712258
2023-09-29,29.344284057617188,31.886173248291016,17.520000457763672,15.241000032424926,-1.1461413010071049
2023-10-02,29.009668350219727,31.61701202392578,17.610000610351562,15.467000055313111,-1.3251433475733363
2023-10-03,28.898128509521484,31.117130279541016,19.780000686645508,15.755500078201294,-1.4241413648933763
2023-10-04,29.465124130249023,31.347837448120117,18.579999923706055,15.96200008392334,-1.1424394513481841
2023-10-05,28.08016586303711,31.49203872680664,18.489999771118164,16.166500091552734,-1.7626678904766861
2023-10-06,27.950035095214844,31.76119041442871,17.450000762939453,16.347000122070312,-1.7964350453663105
2023-10-09,27.643301010131836,31.780426025390625,17.700000762939453,16.542000150680543,-1.9350182715482567
2023-10-10,28.15452766418457,32.011138916015625,17.030000686645508,16.682000207901,-1.6788477243295465
2023-10-11,27.22502899169922,32.059200286865234,16.09000015258789,16.81250023841858,-2.099778346393311
2023-10-12,25.933021545410156,31.857324600219727,16.690000534057617,17.00600028038025,-2.7106375099525257
2023-10-13,26.128223419189453,31.924612045288086,19.31999969482422,17.28250026702881,-2.614818858258028
2023-10-16,26.500019073486328,32.26108169555664,17.209999084472656,17.44300022125244,-2.4123410856274083
2023-10-17,26.750986099243164,32.41488265991211,17.8799991607666,17.63150019645691,-2.282696543935406
2023-10-18,26.760278701782227,31.857324600219727,19.219999313354492,17.835500144958495,-2.331906099513201
2023-10-19,26.444252014160156,31.43436050415039,21.399999618530273,18.028500080108643,-2.517145849607677
2023-10-20,26.630149841308594,30.953712463378906,21.709999084472656,18.253999996185303,-2.4781278916745424
2023-10-23,26.33270835876465,30.761455535888672,20.3700008392334,18.42750005722046,-2.6327366904012752
