Date,KO,XOM,VIX,AvgVIX,zscore
2022-06-15,53.379276275634766,83.53194427490234,29.6200008392334,27.69350004196167,-0.8307892391880395
2022-06-16,52.84253692626953,80.45087432861328,32.95000076293945,27.79300012588501,-1.0873467483134915
2022-06-17,53.164581298828125,75.81169891357422,31.1299991607666,27.882000064849855,-0.9524839024086416
2022-06-21,54.30069351196289,80.53009796142578,30.190000534057617,27.920000076293945,-0.41473155578873716
2022-06-22,54.703250885009766,77.34341430664062,28.950000762939453,27.943500137329103,-0.23847287362526393
2022-06-23,55.356285095214844,75.01061248779297,29.049999237060547,27.923500061035156,0.055795322622651244
2022-06-24,56.39400863647461,76.49832153320312,27.229999542236328,27.866499996185304,0.5386817308961738
2022-06-27,56.2776985168457,78.37337493896484,26.950000762939453,27.839000034332276,0.49056106627721724
2022-06-28,55.7141227722168,80.54772186279297,28.360000610351562,27.971000099182127,0.2370779776652269
2022-06-29,56.116676330566406,77.57229614257812,28.15999984741211,28.069500064849855,0.4139559284142092
2022-06-30,56.2776985168457,75.3891372680664,28.709999084472656,28.220499992370605,0.4817884064675339
2022-07-01,57.59272384643555,77.07052612304688,26.700000762939453,28.319500064849855,1.0931130246747902
2022-07-05,56.608699798583984,74.65849304199219,27.540000915527344,28.457000064849854,0.6322712181006482
2022-07-06,56.7249870300293,73.3116226196289,26.729999542236328,28.54000005722046,0.6819340097327201
2022-07-07,56.2776985168457,75.65322875976562,26.079999923706055,28.643000030517577,0.4825647470512278
2022-07-08,56.48345184326172,75.7764892578125,24.639999389648438,28.677000045776367,0.5778036615157233
2022-07-11,56.304542541503906,75.3891372680664,26.170000076293945,28.68100004196167,0.49416667040708845
2022-07-12,56.06300735473633,74.3855972290039,27.290000915527344,28.65800008773804,0.3798403675723267
2022-07-13,55.8035774230957,74.68489074707031,26.81999969482422,28.298000049591064,0.2610923696676353
2022-07-14,55.62465286254883,73.18839263916016,26.399999618530273,27.98350009918213,0.17418782414396256
2022-07-15,55.910919189453125,74.42082214355469,24.229999542236328,27.714000034332276,0.30981332089434344
2022-07-18,55.150535583496094,75.79407501220703,25.299999237060547,27.33149995803833,-0.03677637064626826
2022-07-19,55.93775939941406,77.7043228149414,24.5,27.0,0.33184221866410585
2022-07-20,55.0163459777832,78.55821990966797,23.8799991607666,26.68449993133545,-0.09052795740877918
2022-07-21,54.891109466552734,77.24657440185547,23.110000610351562,26.392499923706055,-0.1521325702865554
2022-07-22,55.096858978271484,76.6567611694336,23.030000686645508,26.091499996185302,-0.058991612921279794
2022-07-25,55.63361740112305,79.20965576171875,23.360000610351562,25.898000049591065,0.19602203259320988
2022-07-26,56.546077728271484,78.90155029296875,24.690000534057617,25.785000038146972,0.6158682200008865
2022-07-27,56.367164611816406,80.60934448242188,23.239999771118164,25.528999996185302,0.5383884983048253
2022-07-28,57.306461334228516,81.55126190185547,22.329999923706055,25.2375,0.9742840804596287
2022-07-29,57.40486145019531,85.3277587890625,21.329999923706055,24.86850004196167,1.0307597854211397
2022-08-01,57.71797180175781,83.1710205078125,22.84000015258789,24.675500011444093,1.1688005273102136
2022-08-02,56.93074035644531,82.81009674072266,23.93000030517578,24.494999980926515,0.8047329139929807
2022-08-03,57.18122482299805,80.12516021728516,21.950000762939453,24.25600004196167,0.9123430047352082
2022-08-04,56.95758056640625,76.75362396240234,21.440000534057617,24.024000072479247,0.7993054162803096
2022-08-05,56.698158264160156,77.86279296875,21.149999618530273,23.84950008392334,0.6829416992651314
2022-08-08,56.33137512207031,78.30293273925781,21.290000915527344,23.60550012588501,0.5151052405918508
2022-08-09,56.40294647216797,79.74663543701172,21.770000457763672,23.329500102996825,0.5523520836784407
2022-08-10,56.9396858215332,80.50370788574219,19.739999771118164,22.975500106811523,0.8020778180952444
2022-08-11,56.55501937866211,82.83250427246094,20.200000762939453,22.665500164031982,0.6315470651246531
2022-08-12,56.98441696166992,83.5524673461914,19.530000686645508,22.43050022125244,0.8316664858741313
2022-08-15,57.7000732421875,82.05921936035156,19.950000762939453,22.163000297546386,1.1572788554571245
2022-08-16,58.1742057800293,81.29478454589844,19.690000534057617,21.922500324249267,1.37366273783386
2022-08-17,58.040008544921875,81.9525375366211,19.899999618530273,21.723500347137453,1.3137155459070606
2022-08-18,58.344173431396484,83.89025115966797,19.559999465942383,21.546000289916993,1.4596676905232122
2022-08-19,58.299442291259766,83.62358856201172,20.600000381469727,21.424500274658204,1.4382574562427266
2022-08-22,57.431705474853516,83.56137084960938,23.799999237060547,21.44650020599365,1.03794546009883
2022-08-23,57.49432373046875,87.10790252685547,24.110000610351562,21.41750020980835,1.0772454831373652
2022-08-24,57.57484436035156,87.62345123291016,22.81999969482422,21.396500205993654,1.1158905385000841
2022-08-25,57.852149963378906,88.07675170898438,21.780000686645508,21.369000244140626,1.245093705313709
2022-08-26,56.45661926269531,86.99236297607422,25.559999465942383,21.580500221252443,0.5984015889870373
2022-08-29,56.116676330566406,88.99227905273438,26.209999084472656,21.74900016784668,0.4475268554486656
2022-08-30,55.59782791137695,85.6057357788086,26.209999084472656,21.863000106811523,0.1983211875860891
2022-08-31,55.20420837402344,84.96575927734375,25.8700008392334,22.059000110626222,0.014934802742852752
2022-09-01,55.46364212036133,83.43693542480469,25.559999465942383,22.26500005722046,0.1300701520624937
2022-09-02,54.703250885009766,84.96575927734375,25.469999313354492,22.48100004196167,-0.21606573091269962
2022-09-06,54.73008346557617,84.39688110351562,26.90999984741211,22.761999988555907,-0.20536505545524114
2022-09-07,55.74095916748047,83.67692565917969,24.639999389648438,22.905499935150146,0.2586515352460613
2022-09-08,55.57099151611328,84.36134338378906,23.610000610351562,23.098999977111816,0.1822883446041133
2022-09-09,55.749900817871094,85.7746353149414,22.790000915527344,23.228499984741212,0.268941255717679
2022-09-12,55.910919189453125,86.7612533569336,23.8700008392334,23.445499992370607,0.34609005782970503
2022-09-13,54.094940185546875,84.7346420288086,27.270000457763672,23.811499977111815,-0.4972481735187743
2022-09-14,54.38120651245117,86.81456756591797,26.15999984741211,24.13499994277954,-0.35913132212276033
2022-09-15,53.642303466796875,84.29022979736328,26.270000457763672,24.45349998474121,-0.7072735516708867
2022-09-16,53.65131378173828,82.85028839111328,26.299999237060547,24.79049997329712,-0.7073516786665806
2022-09-19,54.05680847167969,82.84139251708984,25.760000228881836,25.048499965667723,-0.5203969143606284
2022-09-20,53.9757080078125,82.1658706665039,27.15999984741211,25.216499996185302,-0.5597796091272264
2022-09-21,53.525169372558594,80.84146118164062,27.989999771118164,25.41049995422363,-0.7714244204924579
2022-09-22,53.39899826049805,80.50370025634766,27.350000381469727,25.636999988555907,-0.8305970999950266
2022-09-23,52.80427932739258,76.21941375732422,29.920000076293945,26.04399995803833,-1.1174270948269787
2022-09-26,52.146480560302734,74.64615631103516,32.2599983215332,26.37899990081787,-1.4253748209164103
2022-09-27,50.80384826660156,76.21053314208984,32.599998474121094,26.698499870300292,-2.039888043575358
2022-09-28,51.34450149536133,78.9837646484375,30.18000030517578,26.89699993133545,-1.7824307160364663
2022-09-29,50.97505187988281,78.82376861572266,31.84000015258789,27.195499897003174,-1.9532609320550647
2022-09-30,50.47945785522461,77.60602569580078,31.6200008392334,27.498499965667726,-2.1853680321164024
2022-10-03,51.04714584350586,81.70367431640625,30.100000381469727,27.730000019073486,-1.9115511463713657
2022-10-04,51.16428756713867,84.68131256103516,29.06999969482422,27.83800001144409,-1.8487817250833554
2022-10-05,50.67770004272461,88.10342407226562,28.549999237060547,28.033500003814698,-2.06309614655304
2022-10-06,49.587364196777344,90.71666717529297,30.520000457763672,28.378999996185303,-2.5581876108897164
2022-10-07,49.118797302246094,89.80113220214844,31.360000610351562,28.807499980926515,-2.7769436235747595
2022-10-10,49.01066589355469,87.85454559326172,32.45000076293945,29.236499977111816,-2.8325272794544243
2022-10-11,49.09176254272461,87.10790252685547,33.630001068115234,29.554500007629393,-2.7973270325144686
2022-10-12,49.686485290527344,87.49011993408203,33.56999969482422,29.925,-2.5219660556093344
2022-10-13,50.34428787231445,90.54778289794922,31.940000534057617,30.2085000038147,-2.2096529151619375
2022-10-14,49.54230880737305,88.16565704345703,32.02000045776367,30.494500064849852,-2.5864625794445035
2022-10-17,50.182090759277344,89.43671417236328,31.3700008392334,30.77500009536743,-2.28771109957034
2022-10-18,50.8579216003418,89.59671020507812,30.5,30.942000102996825,-1.9756029744186927
2022-10-19,50.42538070678711,92.25438690185547,30.760000228881836,31.08050012588501,-2.167242702060113
2022-10-20,49.632423400878906,92.37882995605469,29.979999542236328,31.21200008392334,-2.5325237969889005
2022-10-21,50.42538070678711,94.09432220458984,29.690000534057617,31.200500106811525,-2.1618339081694224
2022-10-24,51.876155853271484,94.75205993652344,29.850000381469727,31.08000020980835,-1.4909217925987546
2022-10-25,53.119667053222656,94.11209106445312,28.459999084472656,30.87300024032593,-0.9193976440925725
2022-10-26,53.516151428222656,95.23204040527344,27.280000686645508,30.728000259399415,-0.7332792714574192
2022-10-27,53.642303466796875,95.59648132324219,27.389999389648438,30.50550022125244,-0.6740369568357992
2022-10-28,54.750648498535156,98.3963623046875,25.75,30.212000179290772,-0.15472835928901182
2022-10-31,53.930660247802734,98.49413299560547,25.8799991607666,30.001000118255615,-0.5325523182370194
2022-11-01,53.741424560546875,99.4719009399414,25.809999465942383,29.838000106811524,-0.6169379963032645
2022-11-02,52.99351501464844,97.42752838134766,25.860000610351562,29.703500175476073,-0.9678223485049489
2022-11-03,52.96648406982422,98.75190734863281,25.299999237060547,29.442500114440918,-0.9763935738627922
2022-11-04,53.39899826049805,99.82743072509766,24.549999237060547,29.102000045776368,-0.7737918008362202
2022-11-07,53.60626220703125,101.0096206665039,24.350000381469727,28.69700002670288,-0.6747434140917625
2022-11-08,53.70538330078125,101.32960510253906,25.540000915527344,28.292500019073486,-0.6280962428451503
2022-11-09,52.95746994018555,96.79644775390625,26.09000015258789,27.91850004196167,-0.9862985482602434
2022-11-10,54.85878372192383,98.2186050415039,23.530000686645508,27.498000049591063,-0.10538780426533811
2022-11-11,55.25526428222656,101.28516387939453,22.520000457763672,27.023000049591065,0.08645118965805186
2022-11-14,54.7236213684082,101.58084869384766,23.729999542236328,26.64099998474121,-0.1578297324525887
2022-11-15,54.63351058959961,102.26182556152344,24.540000915527344,26.34300003051758,-0.19737959379459727
2022-11-16,54.53439712524414,101.1686782836914,24.110000610351562,26.010500049591066,-0.24629608693638683
2022-11-17,54.70560073852539,101.30307006835938,23.93000030517578,25.708000087738036,-0.16695594609431028
2022-11-18,55.09306716918945,100.42498779296875,23.1200008392334,25.379500102996825,0.009130545625057392
2022-11-21,55.94009780883789,99.43041229248047,22.360000610351562,25.005000114440918,0.3967879319056934
2022-11-22,56.18339157104492,102.30661010742188,21.290000915527344,24.646500205993654,0.5174301326021851
2022-11-23,56.43571090698242,101.79588317871094,20.350000381469727,24.300000190734863,0.6322777631264496
2022-11-25,56.489768981933594,101.4374771118164,20.5,23.955500221252443,0.6561513226357398
2022-11-28,56.498783111572266,98.39103698730469,22.209999084472656,23.778500175476076,0.6513523861929351
2022-11-29,56.300540924072266,99.04512786865234,21.889999389648438,23.579000186920165,0.5618621462016149
2022-11-30,57.72529220581055,99.7619400024414,20.579999923706055,23.31750020980835,1.2209478473278457
2022-12-01,57.88863754272461,99.2780990600586,19.84000015258789,23.016500186920165,1.2948469979314623
2022-12-02,58.39683151245117,98.43584442138672,19.059999465942383,22.704500198364258,1.5267084566621656
2022-12-05,57.59824752807617,95.73883819580078,20.75,22.514500236511232,1.1505386823757502
2022-12-06,57.57101821899414,93.07767486572266,22.170000076293945,22.405500221252442,1.1301598274457505
2022-12-07,57.66176986694336,92.87161254882812,22.68000030517578,22.262500190734862,1.1714012949140307
2022-12-08,57.906795501708984,93.56153869628906,22.290000915527344,22.072500228881836,1.2864151864135271
2022-12-09,57.298770904541016,92.77305603027344,22.829999923706055,22.037500190734864,1.0037262029808236
2022-12-12,58.05199432373047,95.05785369873047,25.0,22.16150016784668,1.3577676473433302
2022-12-13,58.07014083862305,96.09725952148438,22.549999237060547,22.10250015258789,1.3691908378466882
2022-12-14,58.07014083862305,95.389404296875,21.139999389648438,21.932500076293945,1.3671099804335654
2022-12-15,57.27155303955078,94.47547149658203,22.829999923706055,21.86850004196167,0.9961800861263764
2022-12-16,56.94485855102539,93.81241607666016,22.6200008392334,21.803000068664552,0.8435862040901295
2022-12-19,57.02653121948242,94.23353576660156,22.420000076293945,21.768000030517577,0.8824848955198167
2022-12-20,56.981163024902344,95.59548950195312,21.479999542236328,21.723999977111816,0.8655684908018636
2022-12-21,57.8977165222168,96.82301330566406,20.06999969482422,21.66299991607666,1.2918163488241425
2022-12-22,57.48027801513672,94.86972045898438,21.969999313354492,21.743999862670897,1.0935858969955998
2022-12-23,57.915863037109375,97.3785400390625,20.8700008392334,21.76249990463257,1.301817096778324
2022-12-27,58.2697868347168,98.73151397705078,21.649999618530273,21.73449993133545,1.4689950338511117
2022-12-28,57.688995361328125,97.1097412109375,22.139999389648438,21.74699993133545,1.1964141410216214
2022-12-29,58.033836364746094,97.8444595336914,21.440000534057617,21.789999961853027,1.3575863733186075
2022-12-30,57.72529220581055,98.83007049560547,21.670000076293945,21.88149995803833,1.2182084629114482
2023-01-03,57.1263542175293,95.4342041015625,22.899999618530273,22.073499965667725,0.9320446433605449
2023-01-04,57.09912109375,95.71197509765625,22.010000228881836,22.136499977111818,0.9203035125458465
2023-01-05,56.44573211669922,97.85343170166016,22.459999084472656,22.15099992752075,0.625309236025853
2023-01-06,57.53472137451172,99.03617095947266,21.1299991607666,22.073499870300292,1.1309386817609393
2023-01-09,56.817813873291016,97.19038391113281,21.969999313354492,22.05749979019165,0.7949337064512365
2023-01-10,56.38220977783203,98.64192199707031,20.579999923706055,21.944999790191652,0.5983358373891845
2023-01-11,56.27330780029297,99.78880310058594,21.09000015258789,21.749499797821045,0.5514906178836523
2023-01-12,55.547325134277344,101.44645690917969,18.829999923706055,21.56349983215332,0.2215998637823996
2023-01-13,55.746971130371094,101.38372802734375,18.350000381469727,21.423999881744386,0.3134758315621928
2023-01-17,55.97383499145508,101.18659973144531,19.360000610351562,21.25049991607666,0.4175073585128498
2023-01-18,54.27684020996094,99.10785675048828,20.34000015258789,21.136499881744385,-0.3711183514427689
2023-01-19,54.195167541503906,99.7440185546875,20.520000457763672,21.041499900817872,-0.40690898919375207
2023-01-20,54.52186584472656,101.56292724609375,19.850000381469727,20.95999994277954,-0.25091552642357995
2023-01-23,54.657981872558594,101.0342788696289,19.809999465942383,20.946999931335448,-0.18970402021386357
2023-01-24,54.94837951660156,101.97509002685547,19.200000762939453,20.808500003814697,-0.05303075894118015
2023-01-25,55.2932243347168,101.4374771118164,19.079999923706055,20.71899995803833,0.10440300444215496
2023-01-26,55.184329986572266,105.51434326171875,18.729999542236328,20.572999954223633,0.06617447824217515
2023-01-27,54.8939323425293,103.5879135131836,18.510000228881836,20.391499996185303,-0.07339617176330651
2023-01-30,55.030052185058594,101.75109100341797,19.940000534057617,20.316499996185303,-0.016028500581996175
2023-01-31,55.647151947021484,103.94631958007812,19.399999618530273,20.202999973297118,0.2749805671045994
2023-02-01,55.65623092651367,102.8083724975586,17.8700008392334,19.951500034332277,0.27582186479401677
2023-02-02,54.70336151123047,99.59170532226562,18.729999542236328,19.7875,-0.17301933367943761
2023-02-03,54.29499435424805,100.2816390991211,18.329999923706055,19.58100004196167,-0.35929662088305764
2023-02-06,54.60353469848633,100.11138153076172,19.43000030517578,19.49600009918213,-0.21752360345569324
2023-02-07,54.512786865234375,102.96966552734375,18.65999984741211,19.33050012588501,-0.2509666679638091
2023-02-08,54.195167541503906,102.07363891601562,19.6299991607666,19.28300008773804,-0.4000606851478152
2023-02-09,54.10441589355469,102.45892333984375,20.709999084472656,19.264000034332277,-0.44077529961445894
2023-02-10,54.10441589355469,106.7777099609375,20.530000686645508,19.34900007247925,-0.42807951261768895
2023-02-13,54.99375534057617,106.36238861083984,20.34000015258789,19.448500061035155,-0.01920995885582673
2023-02-14,54.07719039916992,105.1163558959961,18.90999984741211,19.426000022888182,-0.44551750395830614
2023-02-15,54.07719039916992,104.80033874511719,18.229999542236328,19.320499992370607,-0.4464464885984095
2023-02-16,53.741424560546875,104.49336242675781,20.170000076293945,19.30299997329712,-0.6021765804144276
2023-02-17,54.55816650390625,100.47542572021484,20.020000457763672,19.311499977111815,-0.2373735281986677
2023-02-21,54.26777267456055,100.37610626220703,22.8700008392334,19.46450004577637,-0.37157132653059427
2023-02-22,54.431121826171875,99.07592010498047,22.290000915527344,19.619000053405763,-0.300070198569772
2023-02-23,54.530948638916016,99.98785400390625,21.139999389648438,19.72200002670288,-0.2513574742944039
2023-02-24,54.30406188964844,99.99687194824219,21.670000076293945,19.869000053405763,-0.35595253686493056
2023-02-27,54.285919189453125,99.8163070678711,20.950000762939453,19.99100008010864,-0.3648492634601112
2023-02-28,54.00458908081055,99.23844909667969,20.700000762939453,20.029000091552735,-0.49627435974183787
2023-03-01,53.41473388671875,100.12329864501953,20.579999923706055,20.088000106811524,-0.7656660671259148
2023-03-02,54.195167541503906,100.58378601074219,19.59000015258789,20.17400007247925,-0.4044403539764378
2023-03-03,53.94106674194336,101.85686492919922,18.489999771118164,20.16200008392334,-0.51786838984809
2023-03-06,54.77595901489258,102.75977325439453,18.610000610351562,20.176000118255615,-0.13023025610055988
2023-03-07,54.45833969116211,100.77337646484375,19.59000015258789,20.184000110626222,-0.2825295966183802
2023-03-08,54.485565185546875,99.30165100097656,19.110000610351562,20.206500148773195,-0.27430181032642614
2023-03-09,53.9592170715332,98.53417205810547,22.610000610351562,20.35550022125244,-0.5192665503114211
2023-03-10,53.73234176635742,97.31526184082031,24.799999237060547,20.560000228881837,-0.6274660335636982
2023-03-13,54.27684020996094,96.19564819335938,26.520000457763672,20.859500217437745,-0.37967926976897115
2023-03-14,54.47648620605469,96.55680847167969,23.729999542236328,21.029000186920165,-0.28655720975083865
2023-03-15,54.83948516845703,91.75334930419922,26.139999389648438,21.390500164031984,-0.13329240303542203
2023-03-16,55.14125442504883,91.22062683105469,22.989999771118164,21.628500175476074,0.004292818263400263
2023-03-17,54.88520812988281,90.14617156982422,25.510000228881836,21.89550018310547,-0.11693328539712235
2023-03-20,55.41558837890625,92.50275421142578,24.149999618530273,22.102000141143797,0.13456217770429435
2023-03-21,55.1595458984375,96.64710235595703,21.3799991607666,22.027500057220458,0.02867936814185098
2023-03-22,54.912635803222656,94.43497467041016,22.260000228881836,22.026000022888184,-0.09167824504038873
2023-03-23,54.79376220703125,93.36955261230469,22.610000610351562,22.09950008392334,-0.14962498850817094
2023-03-24,55.68992233276367,93.47789764404297,21.739999771118164,22.10300006866455,0.26392910709849826
