Date,PEP,QCOM,VIX,AvgVIX,zscore
2022-10-28,162.57655334472656,109.9536361694336,25.75,30.212000179290772,0.49679333728240205
2022-10-31,161.99671936035156,108.52400970458984,25.8799991607666,30.001000118255615,0.3909712700824137
2022-11-01,161.26512145996094,108.2196273803711,25.809999465942383,29.838000106811524,0.28782199770333633
2022-11-02,159.0169219970703,103.76466369628906,25.860000610351562,29.703500175476073,-0.10044355978910614
2022-11-03,158.6065216064453,95.81396484375,25.299999237060547,29.442500114440918,-0.3158862881547653
2022-11-04,159.4986572265625,98.40580749511719,24.549999237060547,29.102000045776368,-0.14512381169937696
2022-11-07,160.7744598388672,101.54179382324219,24.350000381469727,28.69700002670288,0.08752080872529557
2022-11-08,161.2205047607422,103.80155944824219,25.540000915527344,28.292500019073486,0.19242127584271435
2022-11-09,159.29348754882812,101.85539245605469,26.09000015258789,27.91850004196167,-0.10245219054131889
2022-11-10,162.10372924804688,111.30949401855469,23.530000686645508,27.498000049591063,0.4615758348472946
2022-11-11,158.84739685058594,112.00125885009766,22.520000457763672,27.023000049591065,0.04391216064275962
2022-11-14,157.66976928710938,111.4201889038086,23.729999542236328,26.64099998474121,-0.12396914074865745
2022-11-15,158.0802001953125,116.23485565185547,24.540000915527344,26.34300003051758,0.0279586148596618
2022-11-16,159.0972137451172,111.35563659667969,24.110000610351562,26.010500049591066,0.06395228084034371
2022-11-17,160.61386108398438,113.32022094726562,23.93000030517578,25.708000087738036,0.3047981793802429
2022-11-18,161.77365112304688,114.23333740234375,23.1200008392334,25.379500102996825,0.4770403158828191
2022-11-21,164.88726806640625,110.86676788330078,22.360000610351562,25.005000114440918,0.8216078932719459
2022-11-22,164.9051055908203,114.04888916015625,21.290000915527344,24.646500205993654,0.8884250565033258
2022-11-23,165.1192169189453,115.43241119384766,20.350000381469727,24.300000190734863,0.944831343760083
2022-11-25,164.25384521484375,113.86441802978516,20.5,23.955500221252443,0.7983544637493427
2022-11-28,164.05758666992188,110.25801086425781,22.209999084472656,23.778500175476076,0.6992912188843382
2022-11-29,162.89776611328125,109.18807220458984,21.889999389648438,23.579000186920165,0.5238686686776167
2022-11-30,165.5028076171875,117.4122314453125,20.579999923706055,23.31750020980835,1.035782402241023
2022-12-01,166.8853302001953,117.70927429199219,19.84000015258789,23.016500186920165,1.225072722629047
2022-12-02,166.69683837890625,116.6418228149414,19.059999465942383,22.704500198364258,1.1784645572923496
2022-12-05,164.38967895507812,114.45116424560547,20.75,22.514500236511232,0.828245536679666
2022-12-06,163.0520782470703,111.18379211425781,22.170000076293945,22.405500221252442,0.5847474990386569
2022-12-07,163.54579162597656,109.72647094726562,22.68000030517578,22.262500190734862,0.6206790881206669
2022-12-08,164.98216247558594,113.01242065429688,22.290000915527344,22.072500228881836,0.8776468517159455
2022-12-09,164.37171936035156,110.5062026977539,22.829999923706055,22.037500190734864,0.7459611806666402
2022-12-12,165.15272521972656,112.51117706298828,25.0,22.16150016784668,0.8901049900251226
2022-12-13,165.06297302246094,114.6275405883789,22.549999237060547,22.10250015258789,0.9210730649844477
2022-12-14,164.60513305664062,112.97528839111328,21.139999389648438,21.932500076293945,0.8269139204472207
2022-12-15,161.81324768066406,108.2691421508789,22.829999923706055,21.86850004196167,0.3614871462789178
2022-12-16,161.89404296875,106.31056213378906,22.6200008392334,21.803000068664552,0.3325275393190155
2022-12-19,162.791748046875,104.52836608886719,22.420000076293945,21.768000030517577,0.4154340060002307
2022-12-20,162.6929931640625,104.0549545288086,21.479999542236328,21.723999977111816,0.3927538307511647
2022-12-21,163.83309936523438,106.36625671386719,20.06999969482422,21.66299991607666,0.590706250076804
2022-12-22,162.5673370361328,102.73686218261719,21.969999313354492,21.743999862670897,0.3493988411381924
2022-12-23,163.6175994873047,102.88538360595703,20.8700008392334,21.76249990463257,0.49163492140142806
2022-12-27,164.3448486328125,101.60443115234375,21.649999618530273,21.73449993133545,0.5620974092226457
2022-12-28,163.15982055664062,99.29312896728516,22.139999389648438,21.74699993133545,0.35818993012933914
2022-12-29,163.3662872314453,101.9571533203125,21.440000534057617,21.789999961853027,0.4395188441594908
2022-12-30,162.1813201904297,102.04998779296875,21.670000076293945,21.88149995803833,0.2843142384089813
2023-01-03,161.0591583251953,99.50660705566406,22.899999618530273,22.073499965667725,0.08403995255943937
2023-01-04,160.66416931152344,103.52587127685547,22.010000228881836,22.136499977111818,0.11308682484411627
2023-01-05,158.9854278564453,101.5487289428711,22.459999084472656,22.15099992752075,-0.14950140590943448
2023-01-06,162.57630920410156,107.06243896484375,21.1299991607666,22.073499870300292,0.43820098298348586
2023-01-09,160.98733520507812,106.38484191894531,21.969999313354492,22.05749979019165,0.21383450401708215
2023-01-10,159.65872192382812,108.51978302001953,20.579999923706055,21.944999790191652,0.08094947734473051
2023-01-11,159.8382568359375,109.89354705810547,21.09000015258789,21.749499797821045,0.13257450450670238
2023-01-12,157.80043029785156,112.8638916015625,18.829999923706055,21.56349983215332,-0.0774064946811916
2023-01-13,157.31570434570312,111.61077117919922,18.350000381469727,21.423999881744386,-0.16704552773036221
2023-01-17,158.05181884765625,111.6479263305664,19.360000610351562,21.25049991607666,-0.06871008752033682
2023-01-18,154.06591796875,113.28160095214844,20.34000015258789,21.136499881744385,-0.5640108791829028
2023-01-19,152.27951049804688,109.14167785644531,20.520000457763672,21.041499900817872,-0.8846780542327687
2023-01-20,152.5039520263672,114.07988739013672,19.850000381469727,20.95999994277954,-0.7549036377575165
2023-01-23,151.8216552734375,121.62641906738281,19.809999465942383,20.946999931335448,-0.692500334290956
2023-01-24,153.2310791015625,121.3200912475586,19.200000762939453,20.808500003814697,-0.5118648759183763
2023-01-25,154.34423828125,121.75637817382812,19.079999923706055,20.71899995803833,-0.3554623329941766
2023-01-26,152.80914306640625,124.34613800048828,18.729999542236328,20.572999954223633,-0.5065074346890148
2023-01-27,152.2705078125,123.8263168334961,18.510000228881836,20.391499996185303,-0.5884402743740301
2023-01-30,152.1448516845703,122.18336486816406,19.940000534057617,20.316499996185303,-0.6383751596673408
2023-01-31,153.52737426757812,123.64998626708984,19.399999618530273,20.202999973297118,-0.425395514997959
2023-02-01,154.01205444335938,128.52320861816406,17.8700008392334,19.951500034332277,-0.26243890019145666
2023-02-02,152.58473205566406,126.10051727294922,18.729999542236328,19.7875,-0.5007222191901226
2023-02-03,151.8216552734375,125.330078125,18.329999923706055,19.58100004196167,-0.6174842695084785
2023-02-06,154.2454833984375,123.39006805419922,19.43000030517578,19.49600009918213,-0.3354640500753856
2023-02-07,154.01205444335938,126.82453918457031,18.65999984741211,19.33050012588501,-0.29684473892880153
2023-02-08,153.65298461914062,122.68458557128906,19.6299991607666,19.28300008773804,-0.4282977899842479
2023-02-09,155.10731506347656,121.16230010986328,20.709999084472656,19.264000034332277,-0.2663380079559684
2023-02-10,158.17750549316406,119.73282623291016,20.530000686645508,19.34900007247925,0.11170780379853834
2023-02-13,159.58692932128906,121.45004272460938,20.34000015258789,19.448500061035155,0.3333293056491942
2023-02-14,157.79148864746094,122.84239196777344,18.90999984741211,19.426000022888182,0.12351850754670314
2023-02-15,158.00689697265625,123.52003479003906,18.229999542236328,19.320499992370607,0.16579944284988482
2023-02-16,157.55809020996094,120.81884765625,20.170000076293945,19.30299997329712,0.05159204484096771
2023-02-17,158.24929809570312,118.55396270751953,20.020000457763672,19.311499977111815,0.09734758889513236
2023-02-21,158.15953063964844,114.82247924804688,22.8700008392334,19.46450004577637,0.009867946850375484
2023-02-22,158.1056671142578,115.05452728271484,22.290000915527344,19.619000053405763,0.007427574773510492
2023-02-23,158.27622985839844,117.1430435180664,21.139999389648438,19.72200002670288,0.07234021494301178
2023-02-24,157.96206665039062,115.41653442382812,21.670000076293945,19.869000053405763,-0.004276490056986731
2023-02-27,157.91714477539062,114.56256103515625,20.950000762939453,19.99100008010864,-0.02752842355156146
2023-02-28,155.7805938720703,114.66466522216797,20.700000762939453,20.029000091552735,-0.30869180782334843
2023-03-01,153.8055877685547,115.50518035888672,20.579999923706055,20.088000106811524,-0.5534838317345667
2023-03-02,156.6435089111328,115.59857177734375,19.59000015258789,20.17400007247925,-0.17538375413587343
2023-03-03,156.48983764648438,115.43046569824219,18.489999771118164,20.16200008392334,-0.19916007424785248
2023-03-06,156.8061981201172,114.31913757324219,18.610000610351562,20.176000118255615,-0.17973129481408429
2023-03-07,156.0289306640625,111.31196594238281,19.59000015258789,20.184000110626222,-0.34367860979639686
2023-03-08,156.45370483398438,113.18910217285156,19.110000610351562,20.206500148773195,-0.249347894156254
2023-03-09,155.26974487304688,109.47216796875,22.610000610351562,20.35550022125244,-0.481584267255924
2023-03-10,155.47760009765625,107.57633972167969,24.799999237060547,20.560000228881837,-0.49242918718246065
2023-03-13,156.9959716796875,106.86658477783203,26.520000457763672,20.859500217437745,-0.30552233827346525
2023-03-14,156.8332977294922,108.84645080566406,23.729999542236328,21.029000186920165,-0.2869858212535128
2023-03-15,159.63499450683594,107.85650634765625,26.139999389648438,21.390500164031984,0.06436966533299535
2023-03-16,159.52658081054688,112.54470825195312,22.989999771118164,21.628500175476074,0.14495539267698615
2023-03-17,158.2793426513672,112.75017547607422,25.510000228881836,21.89550018310547,-0.01622284268214154
2023-03-20,160.50262451171875,113.76811981201172,24.149999618530273,22.102000141143797,0.2991241285793154
2023-03-21,160.8822021484375,115.61724853515625,21.3799991607666,22.027500057220458,0.3868960940957385
2023-03-22,159.52658081054688,113.90819549560547,22.260000228881836,22.026000022888184,0.1725722563808791
2023-03-23,158.74928283691406,115.94410705566406,22.610000610351562,22.09950008392334,0.11076643609468971
2023-03-24,161.85830688476562,116.5138168334961,21.739999771118164,22.10300006866455,0.5344528475809841
2023-03-27,162.21981811523438,115.43046569824219,20.600000381469727,22.085500049591065,0.5604336906823291
2023-03-28,162.16558837890625,113.31983947753906,19.969999313354492,22.048999977111816,0.5104948849402089
2023-03-29,163.2863006591797,116.82197570800781,19.1200008392334,21.976000022888183,0.7299961982543476
2023-03-30,163.43089294433594,118.97930908203125,19.020000457763672,21.947500038146973,0.7928599318497443
2023-03-31,164.7594451904297,119.14740753173828,18.700000762939453,21.958000087738036,0.972383970030401
2023-04-03,164.94020080566406,116.4951171875,18.549999237060547,21.955000019073488,0.9426247722586634
2023-04-04,164.35276794433594,114.21640014648438,19.0,21.925500011444093,0.818597386986288
2023-04-05,165.97052001953125,114.9074935913086,19.079999923706055,21.923999977111816,1.0470521900303658
2023-04-06,166.62123107910156,114.87012481689453,18.399999618530273,21.71349992752075,1.1325566882955438
2023-04-10,165.57286071777344,116.07485961914062,18.969999313354492,21.42199993133545,1.0179810712736799
2023-04-11,165.31980895996094,115.40245056152344,19.100000381469727,21.050999927520753,0.9708159492386457
2023-04-12,164.9944305419922,112.3205795288086,19.09000015258789,20.81899995803833,0.8652602130283933
2023-04-13,166.63931274414062,113.12371063232422,17.799999237060547,20.401999950408936,1.0995807920688556
2023-04-14,165.85299682617188,112.21784210205078,17.06999969482422,20.10599994659424,0.9769949846835718
2023-04-17,166.7025604248047,111.4894027709961,16.950000762939453,19.67799997329712,1.074862986742572
2023-04-18,167.04603576660156,110.53681182861328,16.829999923706055,19.311999988555907,1.1011013987145988
2023-04-19,166.9466094970703,110.70491027832031,16.459999084472656,19.06599998474121,1.0913257380850026
2023-04-20,167.4979248046875,110.79830169677734,17.170000076293945,18.811499977111815,1.1663023505057764
2023-04-21,167.57020568847656,109.97647094726562,16.770000457763672,18.51949996948242,1.1592384140232874
2023-04-24,167.6515655517578,109.59357452392578,16.889999389648438,18.276999950408936,1.1622684618687324
2023-04-25,171.45645141601562,106.51168823242188,18.760000228881836,18.18499994277954,1.6042401112217235
2023-04-26,170.39906311035156,106.61441802978516,18.84000015258789,18.12849998474121,1.46614838178475
2023-04-27,171.43838500976562,106.3902816772461,17.030000686645508,18.023999977111817,1.5993861025480234
2023-04-28,172.52291870117188,109.07991790771484,15.779999732971191,17.86199994087219,1.7976345605586648
2023-05-01,173.23690795898438,108.1833724975586,16.079999923706055,17.73099989891052,1.8741252577517677
2023-05-02,173.75210571289062,108.43553161621094,17.780000686645508,17.692499971389772,1.9475297269194811
2023-05-03,173.68881225585938,105.3723373413086,18.34000015258789,17.659499979019166,1.8770955233458841
2023-05-04,174.77334594726562,99.53544616699219,20.09000015258789,17.709999990463256,1.9026427358540712
2023-05-05,175.57772827148438,101.59002685546875,17.190000534057617,17.649500036239623,2.0508901971280236
2023-05-08,174.74624633789062,101.15109252929688,16.979999542236328,17.550000047683717,1.9317745224814864
2023-05-09,175.46023559570312,98.77896118164062,17.709999084472656,17.480499982833862,1.978377843823411
2023-05-10,175.57772827148438,99.42337036132812,16.940000534057617,17.37300000190735,2.007005476262165
2023-05-11,176.54476928710938,97.1819839477539,16.93000030517578,17.32950005531311,2.0898027394226673
2023-05-12,177.24969482421875,96.77107238769531,17.030000686645508,17.327500104904175,2.1749282166825847
2023-05-15,175.57772827148438,99.25526428222656,17.1200008392334,17.33600010871887,2.003600557957316
2023-05-16,174.81854248046875,96.92984771728516,17.989999771118164,17.39400010108948,1.8558588990898668
2023-05-17,173.5803680419922,97.88241577148438,16.8700008392334,17.414500188827514,1.7110144088950652
2023-05-18,173.12847900390625,99.89031219482422,16.049999237060547,17.358500146865843,1.691778927038219
2023-05-19,173.3815155029297,98.8630142211914,16.809999465942383,17.36050009727478,1.7045151714510112
2023-05-22,168.68186950683594,98.32136535644531,17.209999084472656,17.37650008201599,1.07053662767181
2023-05-23,168.16671752929688,96.71502685546875,18.530000686645508,17.365000104904176,0.9697098899728128
2023-05-24,167.10023498535156,96.21073150634766,20.030000686645508,17.424500131607054,0.8181175441849878
2023-05-25,166.11514282226562,97.14463806152344,19.139999389648438,17.530000066757204,0.7064448765674478
2023-05-26,165.9163055419922,103.0562515258789,17.950000762939453,17.638500118255614,0.799823308128371
2023-05-30,164.13584899902344,108.33279418945312,17.459999084472656,17.707500076293947,0.6706715912415184
2023-05-31,164.8046417236328,106.64952850341797,17.940000534057617,17.71550006866455,0.7252361285920927
2023-06-01,165.810302734375,108.92524719238281,15.649999618530273,17.58100004196167,0.904645118135269
2023-06-02,167.51217651367188,108.7277603149414,14.600000381469727,17.306500053405763,1.1262536761055426
2023-06-05,167.6304931640625,106.01004028320312,14.729999542236328,17.183500003814697,1.0868920179535675
2023-06-06,165.23695373535156,109.42364501953125,13.960000038146973,17.03250002861023,0.8387340572214662
2023-06-07,163.9173126220703,108.31398010253906,13.9399995803833,16.84400005340576,0.6413202867682002
2023-06-08,165.7283935546875,109.41425323486328,13.649999618530273,16.679500007629393,0.9036914562101178
2023-06-09,165.95590209960938,112.00972747802734,13.829999923706055,16.52449998855591,0.9864213279306391
2023-06-12,165.54635620117188,114.8591079711914,15.010000228881836,16.423499965667723,0.9898429640813549
2023-06-13,165.21871948242188,117.0125961303711,14.609999656677246,16.297999906539918,0.9900278668739
2023-06-14,166.70220947265625,116.04399108886719,13.880000114440918,16.092499923706054,1.1670677437999328
