Date,XOM,HD,VIX,AvgVIX,zscore
2022-05-04,79.90528106689453,284.80120849609375,25.420000076293945,25.762500190734862,-1.0912231112658373
2022-05-05,78.69407653808594,270.168701171875,31.200000762939453,26.21750020980835,-1.0269410611270273
2022-05-06,79.8965835571289,265.8331604003906,30.190000534057617,26.6495002746582,-0.8630701298462163
2022-05-09,73.59651184082031,268.28997802734375,34.75,27.3290002822876,-1.4770833109125807
2022-05-10,74.08448028564453,262.98797607421875,32.9900016784668,27.76000032424927,-1.3678227832461465
2022-05-11,75.6268310546875,255.58135986328125,32.560001373291016,28.175000381469726,-1.1353595859810648
2022-05-12,75.97014617919922,261.6601257324219,31.770000457763672,28.6725004196167,-1.176891334859071
2022-05-13,78.22371673583984,267.3867492675781,28.8700008392334,28.981000423431396,-1.0369884414495982
2022-05-16,80.06355285644531,267.3505554199219,27.469999313354492,29.246000385284425,-0.865899232379361
2022-05-17,81.0846939086914,271.8306579589844,26.100000381469727,29.48250036239624,-0.8252626941890004
2022-05-18,79.7994613647461,257.5865478515625,30.959999084472656,30.01450033187866,-0.772535314161668
2022-05-19,80.23080444335938,259.9169006347656,29.350000381469727,30.34800033569336,-0.7606557270875184
2022-05-20,80.86461639404297,259.40203857421875,29.43000030517578,30.409000396728516,-0.6956522758513387
2022-05-23,82.6516342163086,258.3543395996094,28.479999542236328,30.48200035095215,-0.5172524932911926
2022-05-24,83.10059356689453,260.0614929199219,29.450000762939453,30.278500366210938,-0.49621640247223675
2022-05-25,84.77318572998047,265.164794921875,28.3700008392334,30.117000389099122,-0.40267763364570036
2022-05-26,85.07250213623047,273.51068115234375,27.5,29.992500400543214,-0.47565642336436953
2022-05-27,85.90876007080078,278.6139831542969,25.719999313354492,29.608500289916993,-0.45969107251406016
2022-05-31,84.50907897949219,273.4565124511719,26.190000534057617,29.301000308990478,-0.5272623638678778
2022-06-01,86.12882995605469,270.1298522949219,25.690000534057617,29.12300033569336,-0.3368683567172901
2022-06-02,85.97918701171875,278.0194091796875,24.719999313354492,29.088000297546387,-0.44598169621559636
2022-06-03,87.22921752929688,277.3013610839844,24.790000915527344,28.76750030517578,-0.32136883418632195
2022-06-06,87.00914001464844,276.2196960449219,25.06999969482422,28.51150026321411,-0.3287253496419012
2022-06-07,90.99691772460938,274.29278564453125,24.020000457763672,27.975000286102294,0.06441670185574205
2022-06-08,92.07088470458984,270.4388427734375,23.959999084472656,27.523500156402587,0.2105517422285588
2022-06-09,90.08140563964844,272.55670166015625,26.09000015258789,27.200000095367432,0.000455154578943543
2022-06-10,88.43522644042969,262.9036560058594,27.75,26.999000072479248,-0.0357146111904757
2022-06-13,84.37702178955078,257.37725830078125,34.02000045776367,27.256500053405762,-0.345421580795008
2022-06-14,84.59710693359375,253.29611206054688,32.689998626708984,27.517500019073488,-0.27574504193122046
2022-06-15,83.53194427490234,254.2595672607422,29.6200008392334,27.69350004196167,-0.38617291706659496
2022-06-16,80.45088958740234,248.56044006347656,32.95000076293945,27.79300012588501,-0.6031602488019882
2022-06-17,75.81169128417969,246.07904052734375,31.1299991607666,27.882000064849855,-1.0035123496793403
2022-06-21,80.53012084960938,244.68832397460938,30.190000534057617,27.920000076293945,-0.5490716464907553
2022-06-22,77.3434066772461,244.48838806152344,28.950000762939453,27.943500137329103,-0.8422390222910017
2022-06-23,75.0105972290039,250.34202575683594,29.049999237060547,27.923500061035156,-1.1292747837124741
2022-06-24,76.49832153320312,257.2318420410156,27.229999542236328,27.866499996185304,-1.074447939455688
2022-06-27,78.37337493896484,256.9500427246094,26.950000762939453,27.839000034332276,-0.8971275262157834
2022-06-28,80.54772186279297,245.55184936523438,28.360000610351562,27.971000099182127,-0.5578625317889508
2022-06-29,77.57229614257812,248.93313598632812,28.15999984741211,28.069500064849855,-0.8746602980497058
2022-06-30,75.38914489746094,249.2967071533203,28.709999084472656,28.220499992370605,-1.0815450976524768
2022-07-01,77.07051849365234,253.66871643066406,26.700000762939453,28.319500064849855,-0.9783645192352307
2022-07-05,74.65847778320312,257.8953552246094,27.540000915527344,28.457000064849854,-1.2531101089073817
2022-07-06,73.31163024902344,257.759033203125,26.729999542236328,28.54000005722046,-1.37639020529789
2022-07-07,75.65323638916016,260.5858154296875,26.079999923706055,28.643000030517577,-1.1933182172591605
2022-07-08,75.77648162841797,260.3858642578125,24.639999389648438,28.677000045776367,-1.1794731449156017
2022-07-11,75.38914489746094,260.3131408691406,26.170000076293945,28.68100004196167,-1.2145223796104125
2022-07-12,74.38558959960938,259.1588134765625,27.290000915527344,28.65800008773804,-1.293672568215778
2022-07-13,74.68488311767578,261.03118896484375,26.81999969482422,28.298000049591064,-1.288512960532869
2022-07-14,73.18838500976562,263.12176513671875,26.399999618530273,27.98350009918213,-1.4525542250202343
2022-07-15,74.42080688476562,265.7850036621094,24.229999542236328,27.714000034332276,-1.370389506053854
2022-07-18,75.7940673828125,266.36669921875,25.299999237060547,27.33149995803833,-1.2500355187804373
2022-07-19,77.70433044433594,272.5293884277344,24.5,27.0,-1.1472394647587314
2022-07-20,78.5582275390625,274.7744445800781,23.8799991607666,26.68449993133545,-1.0951366661657778
2022-07-21,77.2465591430664,277.2286682128906,23.110000610351562,26.392499923706055,-1.2464237389635318
2022-07-22,76.65677642822266,278.6738586425781,23.030000686645508,26.091499996185302,-1.318573115912111
2022-07-25,79.20964813232422,278.2738952636719,23.360000610351562,25.898000049591065,-1.076955949122236
2022-07-26,78.90154266357422,271.0296325683594,24.690000534057617,25.785000038146972,-1.0180898696273282
2022-07-27,80.60932922363281,271.69317626953125,23.239999771118164,25.528999996185302,-0.8676951962499005
2022-07-28,81.55127716064453,272.34759521484375,22.329999923706055,25.2375,-0.7882250421131372
2022-07-29,85.32776641845703,273.5382995605469,21.329999923706055,24.86850004196167,-0.4523129944339444
2022-08-01,83.17102813720703,277.97393798828125,22.84000015258789,24.675500011444093,-0.7059010352605201
2022-08-02,82.81010437011719,273.32928466796875,23.93000030517578,24.494999980926515,-0.6833134605287697
2022-08-03,80.12516021728516,278.4739074707031,21.950000762939453,24.25600004196167,-0.9944527707593145
2022-08-04,76.75361633300781,279.2010803222656,21.440000534057617,24.024000072479247,-1.3159548118376625
2022-08-05,77.86277770996094,281.4915771484375,21.149999618530273,23.84950008392334,-1.240723713502393
2022-08-08,78.30294036865234,283.56396484375,21.290000915527344,23.60550012588501,-1.2249122266793153
2022-08-09,79.74663543701172,277.4194641113281,21.770000457763672,23.329500102996825,-1.016834505442858
2022-08-10,80.50369262695312,283.2095031738281,19.739999771118164,22.975500106811523,-1.0165048201759532
2022-08-11,82.83251190185547,282.4005432128906,20.200000762939453,22.665500164031982,-0.7907325117761282
2022-08-12,83.55248260498047,286.2181701660156,19.530000686645508,22.43050022125244,-0.7700341372662226
2022-08-15,82.05919647216797,285.96356201171875,19.950000762939453,22.163000297546386,-0.9054692027320845
2022-08-16,81.29479217529297,297.5708923339844,19.690000534057617,21.922500324249267,-1.1164807083775015
2022-08-17,81.95254516601562,296.098388671875,19.899999618530273,21.723500347137453,-1.0376971176835152
2022-08-18,83.89024353027344,295.59844970703125,19.559999465942383,21.546000289916993,-0.8519330061764596
2022-08-19,83.62358856201172,292.0626220703125,20.600000381469727,21.424500274658204,-0.8339860395780037
2022-08-22,83.56136322021484,283.7821044921875,23.799999237060547,21.44650020599365,-0.7398051371924647
2022-08-23,87.10791015625,278.95562744140625,24.110000610351562,21.41750020980835,-0.3525889242911934
2022-08-24,87.62344360351562,280.055419921875,22.81999969482422,21.396500205993654,-0.3180464763992629
2022-08-25,88.07676696777344,281.5733947753906,21.780000686645508,21.369000244140626,-0.29432206808328265
2022-08-26,86.99235534667969,270.9569396972656,25.559999465942383,21.580500221252443,-0.26675646248379836
2022-08-29,88.99229431152344,269.3389892578125,26.209999084472656,21.74900016784668,-0.06172397641842339
2022-08-30,85.6057357788086,266.4122314453125,26.209999084472656,21.863000106811523,-0.340512783482326
2022-08-31,84.96575927734375,263.8688659667969,25.8700008392334,22.059000110626222,-0.36917273741232776
2022-09-01,83.43692016601562,268.3975524902344,25.559999465942383,22.26500005722046,-0.5656437297823591
2022-09-02,84.96575927734375,267.0525817871094,25.469999313354492,22.48100004196167,-0.4076027672416419
2022-09-06,84.39688873291016,264.8935241699219,26.90999984741211,22.761999988555907,-0.4343062603359113
2022-09-07,83.67691040039062,272.1484680175781,24.639999389648438,22.905499935150146,-0.5886602445666328
2022-09-08,84.361328125,274.3716125488281,23.610000610351562,23.098999977111816,-0.552012859229034
2022-09-09,85.77462005615234,274.2527160644531,22.790000915527344,23.228499984741212,-0.41948907926813644
2022-09-12,86.76126098632812,272.2125244140625,23.8700008392334,23.445499992370607,-0.3033473339164192
2022-09-13,84.73466491699219,254.27175903320312,27.270000457763672,23.811499977111815,-0.2747628263027676
2022-09-14,86.8145751953125,252.81710815429688,26.15999984741211,24.13499994277954,-0.06428383207538697
2022-09-15,84.29022979736328,248.42575073242188,26.270000457763672,24.45349998474121,-0.2454199427333082
2022-09-16,82.85028839111328,252.47865295410156,26.299999237060547,24.79049997329712,-0.42790220754577235
2022-09-19,82.84139251708984,256.5497741699219,25.760000228881836,25.048499965667723,-0.4778690682700757
2022-09-20,82.1658706665039,250.83177185058594,27.15999984741211,25.216499996185302,-0.4715055594228727
2022-09-21,80.84147644042969,248.453125,27.989999771118164,25.41049995422363,-0.5656363419922021
2022-09-22,80.50369262695312,246.23001098632812,27.350000381469727,25.636999988555907,-0.5701323836753176
2022-09-23,76.21942901611328,247.8767852783203,29.920000076293945,26.04399995803833,-0.9873932444497576
2022-09-26,74.64614868164062,243.8878936767578,32.2599983215332,26.37899990081787,-1.0851722718422796
2022-09-27,76.21052551269531,245.8182830810547,32.599998474121094,26.698499870300292,-0.9633712911838181
2022-09-28,78.98375701904297,258.16912841796875,30.18000030517578,26.89699993133545,-0.8552274457104531
2022-09-29,78.82378387451172,254.6376953125,31.84000015258789,27.195499897003174,-0.8274383494822203
2022-09-30,77.60603332519531,252.451171875,31.6200008392334,27.498499965667726,-0.9139965804365494
2022-10-03,81.70367431640625,259.5505676269531,30.100000381469727,27.730000019073486,-0.6196190901632845
2022-10-04,84.68132019042969,264.9117431640625,29.06999969482422,27.83800001144409,-0.40814399814000724
2022-10-05,88.1034164428711,265.17706298828125,28.549999237060547,28.033500003814698,-0.09393320914461481
2022-10-06,90.71666717529297,265.671142578125,30.520000457763672,28.378999996185303,0.14249253619667673
2022-10-07,89.80113220214844,260.11785888671875,31.360000610351562,28.807499980926515,0.12460555962382995
2022-10-10,87.85453796386719,258.4161682128906,32.45000076293945,29.236499977111816,-0.03540822676073169
2022-10-11,87.10791015625,258.80963134765625,33.630001068115234,29.554500007629393,-0.10941042642260414
2022-10-12,87.49010467529297,256.64129638671875,33.56999969482422,29.925,-0.04778676261111261
2022-10-13,90.54779052734375,258.754638671875,31.940000534057617,30.2085000038147,0.21031634370099495
2022-10-14,88.16563415527344,252.89938354492188,32.02000045776367,30.494500064849852,0.06003927789973243
2022-10-17,89.43671417236328,257.31829833984375,31.3700008392334,30.77500009536743,0.12459726228909586
2022-10-18,89.5967025756836,260.79486083984375,30.5,30.942000102996825,0.09747191404752423
2022-10-19,92.2543716430664,252.03944396972656,30.760000228881836,31.08050012588501,0.4496665589715411
2022-10-20,92.37882995605469,246.52268981933594,29.979999542236328,31.21200008392334,0.5278022692069021
2022-10-21,94.09432220458984,252.07606506347656,29.690000534057617,31.200500106811525,0.619887447557355
2022-10-24,94.7520751953125,259.1481018066406,29.850000381469727,31.08000020980835,0.5955315116147571
2022-10-25,94.11209869384766,265.55224609375,28.459999084472656,30.87300024032593,0.4588678643283251
2022-10-26,95.23204040527344,265.45159912109375,27.280000686645508,30.728000259399415,0.5639619260282294
2022-10-27,95.59648895263672,266.2840270996094,27.389999389648438,30.50550022125244,0.5877179381306358
2022-10-28,98.3963851928711,273.22802734375,25.75,30.212000179290772,0.7636000482852302
2022-10-31,98.494140625,270.9225158691406,25.8799991607666,30.001000118255615,0.8004966558995431
2022-11-01,99.47188568115234,270.85845947265625,25.809999465942383,29.838000106811524,0.8919597187288812
2022-11-02,97.42752075195312,264.1524353027344,25.860000610351562,29.703500175476073,0.7832836616386616
2022-11-03,98.75191497802734,257.537841796875,25.299999237060547,29.442500114440918,0.9859701428527464
2022-11-04,99.82744598388672,259.8525085449219,24.549999237060547,29.102000045776368,1.0577901362715905
2022-11-07,101.0096206665039,265.5614013671875,24.350000381469727,28.69700002670288,1.0985307074079085
2022-11-08,101.32960510253906,266.35736083984375,25.540000915527344,28.292500019073486,1.1186026958675077
2022-11-09,96.79644012451172,262.34100341796875,26.09000015258789,27.91850004196167,0.7466138047953406
2022-11-10,98.2186050415039,285.1672058105469,23.530000686645508,27.498000049591063,0.6029946537843501
2022-11-11,101.28515625,288.13134765625,22.520000457763672,27.023000049591065,0.8516502180124775
2022-11-14,101.58085632324219,280.7940673828125,23.729999542236328,26.64099998474121,0.9676445269562476
2022-11-15,102.26181030273438,285.3775939941406,24.540000915527344,26.34300003051758,0.9754789113690647
2022-11-16,101.1686782836914,288.1039733886719,24.110000610351562,26.010500049591066,0.8411768401583737
2022-11-17,101.3030776977539,284.92926025390625,23.93000030517578,25.708000087738036,0.8919642952521174
2022-11-18,100.42500305175781,286.52117919921875,23.1200008392334,25.379500102996825,0.7913035312938845
2022-11-21,99.43041229248047,289.8147888183594,22.360000610351562,25.005000114440918,0.6592946362283385
2022-11-22,102.30661010742188,297.22515869140625,21.290000915527344,24.646500205993654,0.8366245699614864
2022-11-23,101.79588317871094,294.1421813964844,20.350000381469727,24.300000190734863,0.8264665940664249
2022-11-25,101.43749237060547,298.5975646972656,20.5,23.955500221252443,0.7394442949968616
2022-11-28,98.39102935791016,291.77252197265625,22.209999084472656,23.778500175476076,0.5392561952677928
2022-11-29,99.04512786865234,289.06451416015625,21.889999389648438,23.579000186920165,0.632614354275092
2022-11-30,99.7619400024414,298.2041931152344,20.579999923706055,23.31750020980835,0.5887782782577606
2022-12-01,99.27809143066406,301.0390625,19.84000015258789,23.016500186920165,0.5096801749605979
2022-12-02,98.43584442138672,301.8858947753906,19.059999465942383,22.704500198364258,0.42133637061961904
2022-12-05,95.73884582519531,294.6053466796875,20.75,22.514500236511232,0.2590608428002976
2022-12-06,93.07769775390625,292.1847229003906,22.170000076293945,22.405500221252442,0.041447373026110484
2022-12-07,92.87162780761719,294.6697692871094,22.68000030517578,22.262500190734862,-0.007662980354413011
2022-12-08,93.56153869628906,298.2962646484375,22.290000915527344,22.072500228881836,0.012554336697624726
2022-12-09,92.77305603027344,294.9735412597656,22.829999923706055,22.037500190734864,-0.020472689454709574
2022-12-12,95.05787658691406,301.876708984375,25.0,22.16150016784668,0.10812692741807287
2022-12-13,96.09724426269531,306.3958740234375,22.549999237060547,22.10250015258789,0.1499825434087945
2022-12-14,95.38941192626953,306.8928527832031,21.139999389648438,21.932500076293945,0.07832926478938167
2022-12-15,94.47547912597656,301.5269470214844,22.829999923706055,21.86850004196167,0.05832909284662125
2022-12-16,93.81240844726562,297.6059265136719,22.6200008392334,21.803000068664552,0.0441564721525502
2022-12-19,94.23355102539062,292.0741882324219,22.420000076293945,21.768000030517577,0.14999173119464396
2022-12-20,95.59549713134766,289.7824401855469,21.479999542236328,21.723999977111816,0.30398105510529133
2022-12-21,96.82302856445312,293.94268798828125,20.06999969482422,21.66299991607666,0.3676220505402552
2022-12-22,94.86970520019531,290.9605712890625,21.969999313354492,21.743999862670897,0.2224398899191593
2022-12-23,97.37854766845703,293.3628845214844,20.8700008392334,21.76249990463257,0.4261474156446278
2022-12-27,98.73153686523438,294.1175537109375,21.649999618530273,21.73449993133545,0.5425332249573094
2022-12-28,97.10973358154297,290.6015930175781,22.139999389648438,21.74699993133545,0.4345448364060692
2022-12-29,97.84446716308594,294.9091491699219,21.440000534057617,21.789999961853027,0.45069868578674094
2022-12-30,98.83009338378906,290.7212219238281,21.670000076293945,21.88149995803833,0.5926712217141925
2023-01-03,95.43419647216797,290.7673034667969,22.899999618530273,22.073499965667725,0.2771316618207815
2023-01-04,95.71196746826172,294.2832336425781,22.010000228881836,22.136499977111818,0.2604559307145261
2023-01-05,97.85343170166016,290.3623352050781,22.459999084472656,22.15099992752075,0.5064139123802391
2023-01-06,99.03616333007812,292.2583923339844,21.1299991607666,22.073499870300292,0.5932301590111346
2023-01-09,97.19037628173828,292.51605224609375,21.969999313354492,22.05749979019165,0.41891570221101115
2023-01-10,98.64192199707031,295.1116638183594,20.579999923706055,21.944999790191652,0.5222213651001211
2023-01-11,99.788818359375,302.8154602050781,21.09000015258789,21.749499797821045,0.5356096252729772
2023-01-12,101.44644165039062,303.6162414550781,18.829999923706055,21.56349983215332,0.6796948819955657
2023-01-13,101.38372802734375,304.8495788574219,18.350000381469727,21.423999881744386,0.6589905552701943
2023-01-17,101.18659973144531,301.4624938964844,19.360000610351562,21.25049991607666,0.6815909602729423
2023-01-18,99.10785675048828,297.92803955078125,20.34000015258789,21.136499881744385,0.5314427805574173
2023-01-19,99.74401092529297,286.1376647949219,20.520000457763672,21.041499900817872,0.7327680578353283
2023-01-20,101.56290435791016,289.9296875,19.850000381469727,20.95999994277954,0.8557050710657855
2023-01-23,101.03426361083984,290.3714904785156,19.809999465942383,20.946999931335448,0.8013385611450003
2023-01-24,101.97509002685547,292.4056396484375,19.200000762939453,20.808500003814697,0.8640502277699748
2023-01-25,101.43749237060547,292.00982666015625,19.079999923706055,20.71899995803833,0.8189636313831636
2023-01-26,105.51432800292969,288.83441162109375,18.729999542236328,20.572999954223633,1.2354366318757366
2023-01-27,103.58792114257812,291.4852294921875,18.510000228881836,20.391499996185303,1.024757002174737
2023-01-30,101.75108337402344,289.23016357421875,19.940000534057617,20.316499996185303,0.8816032645724909
2023-01-31,103.94631958007812,298.3699035644531,19.399999618530273,20.202999973297118,0.9748963271574071
2023-02-01,102.80836486816406,301.9779052734375,17.8700008392334,19.951500034332277,0.825794872237387
2023-02-02,99.59171295166016,312.74676513671875,18.729999542236328,19.7875,0.39744839487995237
2023-02-03,100.28163146972656,305.116455078125,18.329999923706055,19.58100004196167,0.553545182797697
2023-02-06,100.11135864257812,303.0639953613281,19.43000030517578,19.49600009918213,0.5625265341001258
2023-02-07,102.96967315673828,299.31793212890625,18.65999984741211,19.33050012588501,0.872864906630317
2023-02-08,102.07364654541016,295.25885009765625,19.6299991607666,19.28300008773804,0.8387511855080695
2023-02-09,102.45893096923828,290.43585205078125,20.709999084472656,19.264000034332277,0.9327053852326669
2023-02-10,106.77771759033203,291.3471374511719,20.530000686645508,19.34900007247925,1.3222905429374772
2023-02-13,106.36237335205078,297.7808532714844,20.34000015258789,19.448500061035155,1.2061055038140178
2023-02-14,105.1163558959961,293.0867614746094,18.90999984741211,19.426000022888182,1.1471937837961337
2023-02-15,104.80035400390625,295.1668701171875,18.229999542236328,19.320499992370607,1.0927747198338484
2023-02-16,104.49334716796875,295.673095703125,20.170000076293945,19.30299997329712,1.05818802796152
2023-02-17,100.47541809082031,292.6449890136719,20.020000457763672,19.311499977111815,0.7220603854229473
2023-02-21,100.37609100341797,271.9816589355469,22.8700008392334,19.46450004577637,0.9622705303689101
2023-02-22,99.07592010498047,272.718017578125,22.290000915527344,19.619000053405763,0.8327859199417279
2023-02-23,99.98784637451172,275.48846435546875,21.139999389648438,19.72200002670288,0.8839292710893238
2023-02-24,99.99687957763672,273.0493469238281,21.670000076293945,19.869000053405763,0.914209261503342
2023-02-27,99.8163070678711,272.45111083984375,20.950000762939453,19.99100008010864,0.9046816174887958
2023-02-28,99.23843383789062,272.9389343261719,20.700000762939453,20.029000091552735,0.8451930887327886
2023-03-01,100.12327575683594,267.64654541015625,20.579999923706055,20.088000106811524,0.9911492160851826
2023-03-02,100.5837631225586,269.6990661621094,19.59000015258789,20.17400007247925,1.0090857126621826
2023-03-03,101.85685729980469,274.6969299316406,18.489999771118164,20.16200008392334,1.0668421353718733
2023-03-06,102.75977325439453,274.4759826660156,18.610000610351562,20.176000118255615,1.153258293113121
2023-03-07,100.77336883544922,267.563720703125,19.59000015258789,20.184000110626222,1.0524477675292172
2023-03-08,99.30165100097656,270.233642578125,19.110000610351562,20.206500148773195,0.8837118025844487
2023-03-09,98.5341567993164,266.99822998046875,22.610000610351562,20.35550022125244,0.8515776302869423
2023-03-10,97.31523895263672,265.4314270019531,24.799999237060547,20.560000228881837,0.757430599609702
2023-03-13,96.19564819335938,265.6260681152344,26.520000457763672,20.859500217437745,0.6512345047118451
2023-03-14,96.55681610107422,264.745361328125,23.729999542236328,21.029000186920165,0.6953651489132789
2023-03-15,91.75334930419922,266.9703369140625,26.139999389648438,21.390500164031984,0.2229667123818046
2023-03-16,91.22061920166016,265.8208312988281,22.989999771118164,21.628500175476074,0.18742928224770317
2023-03-17,90.14617156982422,267.3597106933594,25.510000228881836,21.89550018310547,0.06919435159113096
2023-03-20,92.50276184082031,268.1662902832031,24.149999618530273,22.102000141143797,0.27804166187772655
2023-03-21,96.6470947265625,268.3238830566406,21.3799991607666,22.027500057220458,0.6605432033492649
2023-03-22,94.43497467041016,262.001220703125,22.260000228881836,22.026000022888184,0.5316796848064128
2023-03-23,93.36954498291016,263.20648193359375,22.610000610351562,22.09950008392334,0.41830824692821106
2023-03-24,93.47789764404297,262.38134765625,21.739999771118164,22.10300006866455,0.43831843847255314
