Date,KO,KRE,VIX,AvgVIX,zscore
2020-01-30,48.63010025024414,46.26757049560547,15.489999771118164,13.696000051498412,-0.09189461921737685
2020-01-31,48.25005340576172,45.33887481689453,18.84000015258789,14.014500045776368,-0.1200833950751557
2020-02-03,48.39876174926758,45.94127655029297,17.969999313354492,14.211999988555908,-0.11894166170130122
2020-02-04,48.61357116699219,46.58549880981445,16.049999237060547,14.32199993133545,-0.10794469894247542
2020-02-05,48.62184524536133,47.63134002685547,15.149999618530273,14.389999914169312,-0.14976218243422096
2020-02-06,48.73751449584961,47.1377067565918,14.960000038146973,14.465499925613404,-0.10906690125754107
2020-02-07,48.90275192260742,46.67753219604492,15.470000267028809,14.611999940872192,-0.061068138102791436
2020-02-10,49.36542892456055,46.63570785522461,15.039999961853027,14.735999917984008,0.02175458578494492
2020-02-11,49.23322296142578,46.99546432495117,15.180000305175781,14.878999948501587,-0.0163004110123756
2020-02-12,49.084510803222656,47.120975494384766,13.739999771118164,14.946499919891357,-0.04755741350636357
2020-02-13,49.249752044677734,47.34687042236328,14.149999618530273,15.032999897003174,-0.027941471732911345
2020-02-14,49.53066635131836,47.03730010986328,13.680000305175781,15.100999927520752,0.03410105690693527
2020-02-18,49.183650970458984,46.401432037353516,14.829999923706055,15.237499904632568,-0.0004129828969504799
2020-02-19,49.3819465637207,46.78630447387695,14.380000114440918,15.313999891281128,0.018419240181032973
2020-02-20,49.340641021728516,47.20463943481445,15.5600004196167,15.446499919891357,-0.006127295505517505
2020-02-21,49.67937469482422,46.56040954589844,17.079999923706055,15.651499938964843,0.0798943636487185
2020-02-24,48.45659255981445,45.121337890625,25.030000686645508,16.174999952316284,-0.07488396723622165
2020-02-25,47.77085876464844,43.381072998046875,27.850000381469727,16.655999994277956,-0.12307427800565902
2020-02-26,47.58909225463867,42.66154098510742,27.559999465942383,17.219999933242796,-0.12516422964754922
2020-02-27,45.38313293457031,40.938018798828125,39.15999984741211,18.35849995613098,-0.4404938617329844
2020-02-28,44.19340515136719,39.74994659423828,40.11000061035156,19.589499998092652,-0.599862965723864
2020-03-02,46.20106887817383,41.54042434692383,33.41999816894531,20.318499898910524,-0.32205820491911585
2020-03-03,46.31674575805664,39.81688690185547,36.81999969482422,21.26099991798401,-0.23047902524041455
2020-03-04,48.6796760559082,40.528053283691406,31.989999771118164,22.05799994468689,0.15424490538043742
2020-03-05,46.878562927246094,38.40291976928711,39.619998931884766,23.281499910354615,-0.07351307982707171
2020-03-06,45.655784606933594,36.72121810913086,41.939998626708984,24.630499839782715,-0.21825285757967505
2020-03-09,42.846702575683594,31.031904220581055,54.459999084472656,26.57999978065491,-0.4752211097648652
2020-03-10,44.3338623046875,33.223968505859375,47.29999923706055,28.192999744415282,-0.3052580648439667
2020-03-11,43.13587951660156,30.914772033691406,53.900001525878906,30.12899980545044,-0.41969179531161815
2020-03-12,38.963565826416016,28.32110595703125,75.47000122070312,33.21549987792969,-1.0436612648127406
2020-03-13,40.3970947265625,31.492069244384766,57.83000183105469,35.39949998855591,-0.9235961662237948
2020-03-16,37.721736907958984,27.19161033630371,82.69000244140625,38.850000095367434,-1.2145854038268655
2020-03-17,39.32194519042969,29.24980926513672,75.91000366210938,41.9040002822876,-1.0192704172641327
2020-03-18,37.38002395629883,26.21271514892578,76.44999694824219,45.007500123977664,-1.2339786689254495
2020-03-19,34.863014221191406,27.60994529724121,72.0,47.829500102996825,-1.7329345792581663
2020-03-20,31.920957565307617,25.7860164642334,66.04000091552734,50.27750015258789,-2.1731244679161565
2020-03-23,31.304208755493164,23.795574188232422,61.59000015258789,52.10550012588501,-2.1988738004250488
2020-03-24,32.87941360473633,26.553258895874023,61.66999816894531,53.796500015258786,-2.0368796492506336
2020-03-25,34.67966842651367,26.840871810913086,63.95000076293945,55.61600008010864,-1.7332517405466623
2020-03-26,36.91328811645508,29.141754150390625,61.0,56.708000087738036,-1.436960193725811
2020-03-27,35.67979431152344,28.194337844848633,65.54000091552734,57.97950010299682,-1.613956287650364
2020-03-30,37.50503921508789,28.15203857421875,57.08000183105469,59.16250028610229,-1.2922995715635144
2020-03-31,36.879947662353516,27.5683536529541,53.540000915527344,59.99850034713745,-1.3777103010317429
2020-04-01,35.104713439941406,25.783475875854492,57.060001373291016,61.252000427246095,-1.6150093202819837
2020-04-02,36.62993240356445,26.26564598083496,50.90999984741211,61.81650047302246,-1.36763541100846
2020-04-03,36.5299072265625,24.971393585205078,46.79999923706055,62.059500503540036,-1.3316218867253862
2020-04-06,38.89689254760742,27.052345275878906,45.2400016784668,61.598500633239745,-1.0028568468840537
2020-04-07,38.76354217529297,27.82213020324707,46.70000076293945,61.568500709533694,-1.0580757743790463
2020-04-08,39.8553581237793,29.302480697631836,43.349998474121094,61.041000556945804,-0.9279593585814437
2020-04-09,40.83882522583008,31.620283126831055,41.66999816894531,59.35100040435791,-0.8514793691745797
2020-04-13,39.11359405517578,29.835405349731445,41.16999816894531,58.51800022125244,-1.0800144611522502
2020-04-14,40.77214050292969,29.353235244750977,37.7599983215332,56.27150001525879,-0.769376658393225
2020-04-15,39.680335998535156,27.373790740966797,40.84000015258789,54.51799983978272,-0.8788429707322997
2020-04-16,39.255271911621094,26.367156982421875,40.11000061035156,52.70100002288818,-0.9116974330896741
2020-04-17,40.05537796020508,28.752635955810547,38.150001525878906,51.00850009918213,-0.870154598000092
2020-04-20,38.78022384643555,28.684965133666992,43.83000183105469,49.898000144958495,-1.0908484949757378
2020-04-21,37.82175064086914,27.88981056213379,45.40999984741211,49.089000129699706,-1.2259415647324818
2020-04-22,38.0717887878418,27.77137565612793,41.97999954223633,48.104500198364256,-1.1772181274655829
2020-04-23,37.56336975097656,28.28738021850586,41.380001068115234,46.976000213623045,-1.2876753447694373
2020-04-24,37.86342239379883,29.074079513549805,35.93000030517578,45.722500228881835,-1.2676324255024645
2020-04-27,38.98856735229492,31.002769470214844,33.290000915527344,44.11000022888184,-1.1502228290785272
2020-04-28,38.955230712890625,31.789474487304688,33.56999969482422,42.93450012207031,-1.1886125685649702
2020-04-29,39.27194595336914,33.60818099975586,31.229999542236328,41.81900005340576,-1.2083445664667227
2020-04-30,38.24681091308594,32.254722595214844,34.150001525878906,40.673500061035156,-1.3320236358237618
2020-05-01,38.00510787963867,30.732078552246094,37.189998626708984,39.9875,-1.3113928573591127
2020-05-04,37.62171936035156,30.42754554748535,35.970001220703125,39.44600009918213,-1.3659896546673227
2020-05-05,37.838417053222656,29.8438663482666,33.61000061035156,38.86450004577637,-1.3038620313577411
2020-05-06,37.29668045043945,29.05716323852539,34.119998931884766,38.235499954223634,-1.3662642203528714
2020-05-07,37.171653747558594,29.44628143310547,31.440000534057617,37.64000005722046,-1.404275652246474
2020-05-08,38.43016815185547,30.90972137451172,27.979999542236328,36.95550012588501,-1.2442427476641886
2020-05-11,37.95509719848633,29.590087890625,27.56999969482422,36.275500202178954,-1.2729126444472312
2020-05-12,37.355018615722656,28.075895309448242,33.040000915527344,36.03950033187866,-1.3154432240400573
2020-05-13,36.62158966064453,26.561717987060547,35.279998779296875,35.76150026321411,-1.3813464676856795
2020-05-14,36.42156219482422,27.40763282775879,32.61000061035156,35.38650026321411,-1.4514013286250051
2020-05-15,36.054840087890625,27.103097915649414,31.889999389648438,35.07350015640259,-1.5030769607977286
2020-05-18,37.48003387451172,29.810029983520508,29.299999237060547,34.34700002670288,-1.3652752302023596
2020-05-19,37.12165451049805,28.515783309936523,30.530000686645508,33.60300006866455,-1.374543125013605
2020-05-20,38.24681091308594,29.970752716064453,27.989999771118164,32.90350008010864,-1.237533154535081
2020-05-21,37.646728515625,29.860782623291016,29.530000686645508,32.31100006103516,-1.338158714725039
2020-05-22,37.53004455566406,29.54779815673828,28.15999984741211,31.92250003814697,-1.3456611311108904
2020-05-26,38.41350173950195,32.03477478027344,28.010000228881836,31.658500003814698,-1.2937085973553004
2020-05-27,38.946895599365234,34.35258865356445,27.6200008392334,31.361000061035156,-1.296112449982266
2020-05-28,39.24694061279297,33.109092712402344,28.59000015258789,31.229000091552734,-1.1920793377472731
2020-05-29,38.90522384643555,32.29701614379883,27.510000228881836,30.89700002670288,-1.2183747510606253
2020-06-01,39.16359329223633,32.61000442504883,28.229999542236328,30.449000072479247,-1.186039582304195
2020-06-02,39.088592529296875,32.50849151611328,26.84000015258789,29.992500019073486,-1.1949850979112697
2020-06-03,39.92202377319336,34.38643264770508,25.65999984741211,29.594999980926513,-1.126603998745865
2020-06-04,39.93869400024414,35.621463775634766,25.809999465942383,29.179500007629393,-1.1747769132338024
2020-06-05,40.9138298034668,37.68549346923828,24.520000457763672,28.8335000038147,-1.089258260419302
2020-06-08,41.5472526550293,38.928993225097656,25.809999465942383,28.725,-1.029684626644583
2020-06-09,40.83882522583008,37.98155975341797,27.56999969482422,28.725,-1.1146527566801216
2020-06-10,40.52211380004883,35.45228576660156,27.56999969482422,28.451499938964844,-1.065523090139286
2020-06-11,37.95509719848633,32.15321350097656,40.790000915527344,28.727000045776368,-1.3789521219098477
2020-06-12,38.35038375854492,33.329036712646484,36.09000015258789,28.901000022888184,-1.358316266387878
2020-06-15,38.9390869140625,33.81120300292969,34.400001525878906,29.026500129699706,-1.2750833095545502
2020-06-16,39.33437728881836,35.0208625793457,33.66999816894531,29.245000076293945,-1.2558466350686508
2020-06-17,39.17457962036133,33.94654846191406,33.470001220703125,29.392000102996825,-1.2394084082328227
2020-06-18,39.51939010620117,34.09881591796875,32.939998626708984,29.639500045776366,-1.1852736975815426
2020-06-19,38.7036018371582,33.73507308959961,35.119998931884766,29.91899995803833,-1.3132066894501795
2020-06-22,38.4681282043457,33.68727111816406,31.770000457763672,30.09949998855591,-1.352500023356042
2020-06-23,38.38401794433594,33.32881164550781,31.3700008392334,30.267500019073488,-1.3524119637382999
2020-06-24,37.55140686035156,31.579160690307617,33.84000015258789,30.57849998474121,-1.4259568285415745
2020-06-25,37.786895751953125,32.62894821166992,32.220001220703125,30.760000038146973,-1.4281141238795074
2020-06-26,36.64311218261719,30.640310287475586,34.72999954223633,31.121000003814697,-1.546310352610746
2020-06-29,37.30751037597656,31.954694747924805,31.780000686645508,31.298500061035156,-1.4842403197322902
2020-06-30,37.57664489746094,32.76551055908203,30.43000030517578,31.47800006866455,-1.4706140812803634
2020-07-01,37.69437789916992,31.399919509887695,28.6200008392334,31.626000118255615,-1.3934831868531108
2020-07-02,37.744850158691406,31.246288299560547,27.68000030517578,31.719500160217287,-1.3782811212977852
2020-07-06,38.0391960144043,31.579160690307617,27.940000534057617,31.890500164031984,-1.3404630732569618
2020-07-07,38.02238082885742,30.478153228759766,29.43000030517578,32.07150020599365,-1.2978602797599983
2020-07-08,37.904632568359375,30.435476303100586,28.079999923706055,32.097000217437746,-1.316732170095384
2020-07-09,36.9290657043457,29.180850982666016,29.260000228881836,32.18150024414062,-1.4358123711193995
2020-07-10,37.971923828125,30.623239517211914,27.290000915527344,31.506500244140625,-1.3127061576176697
2020-07-13,38.0560188293457,31.058523178100586,32.189998626708984,31.31150016784668,-1.3159751973259288
2020-07-14,38.577449798583984,30.409879684448242,29.520000457763672,31.067500114440918,-1.1977499803065097
2020-07-15,39.023193359375,32.21073913574219,27.760000228881836,30.772000217437743,-1.1941291085754648
2020-07-16,38.81294631958008,32.125389099121094,28.0,30.49850015640259,-1.2274476248326782
2020-07-17,39.376426696777344,31.314571380615234,25.68000030517578,30.13550024032593,-1.0951431629115937
2020-07-20,38.7877082824707,30.751272201538086,24.459999084472656,29.602500247955323,-1.1750222324681299
2020-07-21,39.69600296020508,32.51799774169922,24.84000015258789,29.256000232696532,-1.0889188624343782
2020-07-22,40.77251434326172,32.20220184326172,24.31999969482422,28.903500175476076,-0.8871761866686521
2020-07-23,40.604305267333984,33.030086517333984,26.079999923706055,28.515500164031984,-0.9509083779938546
2020-07-24,40.78091812133789,32.833778381347656,25.84000015258789,28.19650011062622,-0.9118323280222778
2020-07-27,40.77251434326172,32.04004669189453,24.739999771118164,27.697000122070314,-0.8804676400998048
2020-07-28,40.52020263671875,31.869346618652344,25.440000534057617,27.380000114440918,-0.9176277100270305
2020-07-29,40.38563919067383,32.97035217285156,24.100000381469727,27.063500118255615,-0.9867622315996165
2020-07-30,40.10810089111328,32.381439208984375,24.760000228881836,26.870500087738037,-1.0110417601533546
2020-07-31,39.729652404785156,32.074180603027344,24.459999084472656,26.70950002670288,-1.0646599672352552
2020-08-03,38.9390869140625,31.98029899597168,24.280000686645508,26.526500034332276,-1.199336688554806
2020-08-04,39.267086029052734,31.809593200683594,23.760000228881836,26.243000030517578,-1.1347866929216173
2020-08-05,39.71282958984375,32.60334777832031,22.989999771118164,25.988500022888182,-1.0895007252150304
2020-08-06,39.93149185180664,32.407047271728516,22.649999618530273,25.657999992370605,-1.0430550816397692
2020-08-07,40.20061111450195,33.840911865234375,22.209999084472656,25.403999900817873,-1.05520776787514
2020-08-10,40.13334274291992,34.472496032714844,22.1299991607666,24.90099992752075,-1.0931271196860723
2020-08-11,40.30994415283203,35.1467399597168,24.030000686645508,24.626499938964844,-1.090068823413325
2020-08-12,40.73046112060547,34.916297912597656,22.280000686645508,24.352499961853027,-1.0068320648462323
2020-08-13,40.68840789794922,34.2249755859375,22.1299991607666,24.058999919891356,-0.9856018367032274
2020-08-14,40.74728012084961,34.67732238769531,22.049999237060547,23.877499866485596,-0.9939975404029621
2020-08-17,40.54542922973633,34.05427932739258,21.350000381469727,23.72199993133545,-1.0035994981108545
2020-08-18,40.7220458984375,33.02156066894531,21.510000228881836,23.555499935150145,-0.9299195067336647
2020-08-19,39.83898162841797,33.22639465332031,22.540000915527344,23.466499996185302,-1.09316650030246
2020-08-20,39.82216262817383,32.49238967895508,22.719999313354492,23.298499965667723,-1.0657476936928303
2020-08-21,39.763282775878906,32.24488067626953,22.540000915527344,23.133500003814696,-1.065827704359243
2020-08-24,40.343597412109375,33.6104621887207,22.3700008392334,23.01500005722046,-1.0206128969715196
2020-08-25,40.293121337890625,33.72141647338867,22.030000686645508,22.844500064849854,-1.0340500372385577
2020-08-26,40.503387451171875,32.927677154541016,23.270000457763672,22.803000068664552,-0.9643592324093162
2020-08-27,40.562255859375,33.593387603759766,24.469999313354492,22.788500022888183,-0.9815827061117138
2020-08-28,41.90787124633789,33.56779479980469,22.959999084472656,22.713500022888184,-0.7446807891044356
2020-08-31,41.655574798583984,32.98741149902344,26.40999984741211,22.819999980926514,-0.7648891146624702
2020-09-01,41.31075668334961,33.02156066894531,26.1200008392334,22.938000011444093,-0.8267374343966344
2020-09-02,43.05166244506836,33.269065856933594,26.56999969482422,23.117000007629393,-0.5318522045694049
2020-09-03,42.45454025268555,33.29467010498047,33.599998474121094,23.664499950408935,-0.6375678036120812
2020-09-04,42.92551040649414,33.99453353881836,30.75,24.091499996185302,-0.5839760397863953
2020-09-08,41.891056060791016,32.620418548583984,31.459999084472656,24.557999992370604,-0.7084338968552484
2020-09-09,42.21064758300781,32.41557312011719,28.809999465942383,24.79699993133545,-0.6439450857174753
2020-09-10,42.05085372924805,31.818130493164062,29.709999084472656,25.168499851226805,-0.6472349165987968
2020-09-11,42.94233703613281,31.988832473754883,26.8700008392334,25.405499935150146,-0.4980486947175556
2020-09-14,42.993194580078125,32.78257369995117,25.850000381469727,25.595499992370605,-0.5219729970048529
2020-09-15,43.281455993652344,32.168060302734375,25.59000015258789,25.807499980926515,-0.4460269078646538
2020-09-16,43.06101989746094,32.50946044921875,26.040000915527344,26.03400001525879,-0.49878638783757784
2020-09-17,42.857547760009766,32.33022689819336,26.459999084472656,26.229999923706053,-0.5270334117280453
2020-09-18,42.77276611328125,32.09125518798828,25.829999923706055,26.385499954223633,-0.532006371848539
2020-09-21,41.619720458984375,30.58073616027832,27.780000686645508,26.64749994277954,-0.6716062792217001
2020-09-22,42.10298156738281,29.839702606201172,26.860000610351562,26.87199993133545,-0.5562487276776054
2020-09-23,40.873634338378906,29.210678100585938,28.579999923706055,27.199499893188477,-0.7456902979792458
2020-09-24,41.289066314697266,29.305463790893555,28.510000228881836,27.461499881744384,-0.6767998233956656
2020-09-25,41.3060302734375,29.770761489868164,26.3799991607666,27.55699987411499,-0.6930764919955711
2020-09-28,41.78081130981445,30.83062171936035,26.190000534057617,27.71849994659424,-0.6537102876979467
2020-09-29,41.4755973815918,30.40840721130371,26.270000457763672,27.711499977111817,-0.6897369724678706
2020-09-30,41.85712432861328,30.744461059570312,26.3700008392334,27.723999977111816,-0.6367705027566438
2020-10-01,41.69602584838867,30.95125389099121,26.700000762939453,27.73050003051758,-0.6735611458267325
2020-10-02,41.8486328125,31.830154418945312,27.6299991607666,27.432000064849852,-0.6831751852345922
2020-10-05,41.865604400634766,33.157135009765625,27.959999084472656,27.292500019073486,-0.7350993366738514
2020-10-06,41.4925537109375,33.09681701660156,29.479999542236328,27.19350004196167,-0.7979877029408831
2020-10-07,42.01819610595703,34.036041259765625,28.059999465942383,27.15600004196167,-0.7447162871845023
2020-10-08,42.781246185302734,34.5616569519043,26.360000610351562,26.988500118255615,-0.6327234723326589
2020-10-09,43.07798385620117,34.17390060424805,25.0,26.895000076293947,-0.5646729697908281
2020-10-12,43.31536865234375,34.639217376708984,25.06999969482422,26.85600004196167,-0.5423177416679297
2020-10-13,42.57777404785156,33.57072830200195,26.06999969482422,26.880000019073485,-0.6273897291330288
2020-10-14,42.492984771728516,33.07097244262695,26.399999618530273,26.897999954223632,-0.6215750839105924
2020-10-15,42.38277053833008,33.87232971191406,26.969999313354492,26.923499965667723,-0.6740451745091057
2020-10-16,42.41667938232422,33.958492279052734,27.40999984741211,27.002499961853026,-0.6716666896707707
2020-10-19,42.069068908691406,33.73446273803711,29.18000030517578,27.07249994277954,-0.7233232675213291
2020-10-20,42.60319519042969,34.50996017456055,29.350000381469727,27.196999931335448,-0.6617913314282521
2020-10-21,42.38277053833008,34.639217376708984,28.649999618530273,27.20049991607666,-0.7057722061141737
2020-10-22,42.96776580810547,36.285003662109375,28.110000610351562,27.180499935150145,-0.6713294304049988
2020-10-23,42.832122802734375,36.698612213134766,27.549999237060547,27.238999938964845,-0.7122147532225909
2020-10-26,42.2216796875,35.9661865234375,32.459999084472656,27.552499866485597,-0.7889045045763456
2020-10-27,42.30646514892578,34.725379943847656,33.349998474121094,27.906499767303465,-0.7227107327771396
2020-10-28,40.661678314208984,34.036041259765625,40.279998779296875,28.60199966430664,-0.9824702412512891
2020-10-29,40.71255111694336,34.932186126708984,37.59000015258789,29.146499633789062,-1.0106284264789673
2020-10-30,40.746463775634766,35.457801818847656,38.02000045776367,29.665999698638917,-1.0264299582056724
2020-11-02,41.22124481201172,36.448734283447266,37.130001068115234,30.124499797821045,-0.9842121323791013
2020-11-03,41.84016036987305,37.45688247680664,35.54999923706055,30.427999782562257,-0.9174443938103654
2020-11-04,41.68754196166992,34.78569412231445,29.56999969482422,30.50349979400635,-0.833683335328744
2020-11-05,41.91646194458008,36.46596145629883,27.579999923706055,30.56449975967407,-0.8630756298044275
2020-11-06,41.9249382019043,35.63875198364258,24.860000610351562,30.55749979019165,-0.8273673997082126
2020-11-09,44.570167541503906,41.13621520996094,25.75,30.59149980545044,-0.591180171895677
2020-11-10,45.765586853027344,41.63597869873047,24.799999237060547,30.527999782562254,-0.40233739658075046
2020-11-11,45.42646026611328,40.37794876098633,23.450000762939453,30.380499839782715,-0.4097292269237974
2020-11-12,44.94319534301758,39.47319793701172,25.350000381469727,30.299499893188475,-0.45699943968508105
2020-11-13,45.31623458862305,40.64506149291992,23.100000381469727,30.083999919891358,-0.44009900754143105
2020-11-16,45.65536880493164,42.35979080200195,22.450000762939453,29.74749994277954,-0.45160002237106184
2020-11-17,45.5112419128418,42.196083068847656,22.709999084472656,29.415499877929687,-0.47008805390249603
2020-11-18,44.60406494140625,41.46365737915039,23.84000015258789,29.174999904632568,-0.5987857096468032
2020-11-19,45.04494094848633,41.5325927734375,23.110000610351562,28.924999904632568,-0.5243662578385339
2020-11-20,44.65493392944336,41.075904846191406,23.700000762939453,28.732499980926512,-0.5738282398470471
2020-11-23,44.663414001464844,41.825557708740234,22.65999984741211,28.242500019073486,-0.6033559637323667
2020-11-24,45.12124252319336,43.884952545166016,21.639999389648438,27.657000064849854,-0.6083128954608913
2020-11-25,44.875370025634766,43.21284866333008,21.25,26.70550012588501,-0.623600722339735
2020-11-27,44.68037033081055,42.59244155883789,20.84000015258789,25.86800012588501,-0.6321109381654177
2020-11-30,44.09077835083008,41.01557922363281,20.56999969482422,24.995500087738037,-0.6702108330903896
2020-12-01,44.466758728027344,42.06682205200195,20.770000457763672,24.17750005722046,-0.6478046958302834
2020-12-02,44.52655792236328,42.807857513427734,21.170000076293945,23.458500099182128,-0.667981315715784
2020-12-03,45.099063873291016,43.0405158996582,21.280000686645508,23.044000148773193,-0.5772647768742325
2020-12-04,46.01335144042969,43.867713928222656,20.790000915527344,22.704500198364258,-0.45124170383455237
2020-12-07,45.278507232666016,43.807403564453125,21.299999237060547,22.526500129699706,-0.5775411570525629
2020-12-08,45.440853118896484,43.790164947509766,20.68000030517578,22.273000144958495,-0.548373961384748
2020-12-09,45.569026947021484,43.96250915527344,22.270000457763672,22.146500205993654,-0.5330392900079284
2020-12-10,45.32976531982422,44.13483428955078,22.520000457763672,22.100000190734864,-0.5821034510540637
2020-12-11,45.586116790771484,43.72124481201172,23.309999465942383,21.998000144958496,-0.5200626043377183
2020-12-14,45.517765045166016,43.436885833740234,24.719999313354492,22.079000091552736,-0.5202782071572704
2020-12-15,46.004798889160156,44.39333724975586,22.889999389648438,22.101000022888183,-0.4744863371607891
2020-12-16,45.338321685791016,44.42780303955078,22.5,22.09050006866455,-0.5927242519773307
2020-12-17,45.517765045166016,44.23822784423828,21.93000030517578,21.995000076293945,-0.5534306549806915
2020-12-18,45.91936111450195,43.5833740234375,21.56999969482422,21.91800003051758,-0.45595171454394173
2020-12-21,45.124698638916016,43.813507080078125,25.15999984741211,21.99099998474121,-0.6047513677915745
2020-12-22,45.08197021484375,43.47481918334961,24.229999542236328,22.069499969482422,-0.5982283758585097
2020-12-23,45.355411529541016,44.90775680541992,23.309999465942383,22.15299997329712,-0.6095851954580084
2020-12-24,45.66301345825195,44.68196487426758,21.530000686645508,22.167000007629394,-0.5463311934762657
2020-12-28,46.27824783325195,44.96855545043945,21.700000762939453,22.210000038146973,-0.45035697291282856
2020-12-29,46.25261306762695,44.27378845214844,23.079999923706055,22.335500049591065,-0.4261066070811358
2020-12-30,46.517486572265625,44.83829116821289,22.770000457763672,22.435500049591063,-0.40303692963216287
2020-12-31,46.85927963256836,45.116188049316406,22.75,22.514500045776366,-0.35462851159459197
2021-01-04,45.08197021484375,44.90775680541992,26.969999313354492,22.798999977111816,-0.6575106662258628
2021-01-05,44.58638381958008,45.506988525390625,25.34000015258789,23.026499938964843,-0.7691619380323096
2021-01-06,43.167964935302734,49.05896759033203,25.06999969482422,23.214999961853028,-1.164714654448327
2021-01-07,42.6894416809082,50.19664001464844,22.3700008392334,23.299499988555908,-1.295651222329892
2021-01-08,43.64645767211914,49.52793502807617,21.559999465942383,23.263999938964844,-1.1002519886939663
2021-01-11,42.8945198059082,50.24006271362305,24.079999923706055,23.34199991226196,-1.2615040680879024
2021-01-12,42.81761932373047,51.09983825683594,23.329999923706055,23.342999935150146,-1.3105521609087143
2021-01-13,42.8603515625,50.700340270996094,22.209999084472656,23.217499923706054,-1.2865348786423685
2021-01-14,42.0656852722168,51.79460144042969,23.25,23.235499954223634,-1.4710851821355813
2021-01-15,41.6128044128418,50.70903396606445,24.34000015258789,23.32749996185303,-1.5055494510222283
2021-01-19,41.45047378540039,51.11720657348633,23.239999771118164,23.392999935150147,-1.5508873646392385
2021-01-20,41.595733642578125,50.717716217041016,21.579999923706055,23.39349994659424,-1.5089006029758507
2021-01-21,41.82643508911133,49.718994140625,21.31999969482422,23.201499938964844,-1.4271477669857864
2021-01-22,41.43337631225586,50.335594177246094,21.90999984741211,23.085499954223632,-1.5215477911500335
2021-01-25,41.681175231933594,49.927425384521484,23.190000534057617,23.079500007629395,-1.461230191703171
2021-01-26,42.11696243286133,49.232666015625,23.020000457763672,23.153999996185302,-1.3561077064334035
2021-01-27,41.467559814453125,47.539180755615234,37.209999084472656,23.929499912261964,-1.3998656576613935
2021-01-28,41.99732971191406,48.39026641845703,30.209999084472656,24.285999870300294,-1.34222442820384
2021-01-29,41.14284896850586,47.21784591674805,33.09000015258789,24.801999855041505,-1.4434830340882892
2021-02-01,41.42483901977539,48.07761764526367,30.239999771118164,25.176499843597412,-1.4296289976434005
2021-02-02,41.83498001098633,49.27608871459961,25.559999465942383,25.105999851226805,-1.4073266060639842
2021-02-03,41.672630310058594,49.701629638671875,22.90999984741211,24.984499835968016,-1.4533864100416332
2021-02-04,41.877708435058594,51.28220748901367,21.770000457763672,24.81949987411499,-1.4828331461543147
2021-02-05,42.4245719909668,51.195369720458984,20.8700008392334,24.74449987411499,-1.38339296844727
2021-02-08,42.655277252197266,52.28092956542969,21.239999771118164,24.72849988937378,-1.387868622877724
2021-02-09,42.46729278564453,52.91490936279297,21.6299991607666,24.605999851226805,-1.4470447348522752
2021-02-10,42.3818244934082,52.906219482421875,21.989999771118164,24.538999843597413,-1.4616650680770356
2021-02-11,42.9799690246582,52.55016326904297,21.25,24.49099988937378,-1.342099105062966
2021-02-12,43.31321334838867,53.04517364501953,19.969999313354492,24.326999855041503,-1.3041712426299483
2021-02-16,42.95433807373047,54.49550247192383,21.459999084472656,24.18299980163574,-1.4270723243718542
2021-02-17,42.83472442626953,54.33048629760742,21.5,24.095999813079835,-1.4412098405433742
2021-02-18,43.38157272338867,53.696510314941406,22.489999771118164,24.14149980545044,-1.3191365950964795
2021-02-19,42.81761932373047,55.416053771972656,22.049999237060547,24.177999782562257,-1.4891189997685386
2021-02-22,43.2619514465332,56.55372619628906,23.450000762939453,24.254999828338622,-1.458308691718823
2021-02-23,43.18505096435547,57.11823272705078,23.110000610351562,24.25099983215332,-1.495141163243209
2021-02-24,43.330299377441406,58.863800048828125,21.34000015258789,24.16699981689453,-1.5418999298819742
2021-02-25,42.868892669677734,57.126914978027344,28.889999389648438,23.75099983215332,-1.550912741949847
2021-02-26,41.86061096191406,55.80685806274414,27.950000762939453,23.63799991607666,-1.6730198223122152
2021-03-01,42.638187408447266,57.81298065185547,23.350000381469727,23.15099992752075,-1.6197312887532904
2021-03-02,42.80907440185547,57.23112106323242,24.100000381469727,22.84399995803833,-1.5657080875511806
2021-03-03,42.70653533935547,57.72614669799805,26.670000076293945,22.89949998855591,-1.6041596726693228
2021-03-04,42.67236328125,56.95320510864258,28.56999969482422,23.182499980926515,-1.578171446272178
2021-03-05,43.39865493774414,58.446956634521484,24.65999984741211,23.326999950408936,-1.5126741027120976
2021-03-08,44.124969482421875,59.95806884765625,25.469999313354492,23.55699987411499,-1.4478909793441779
2021-03-09,43.458473205566406,58.7769660949707,24.030000686645508,23.69649991989136,-1.5158427575410869
2021-03-10,43.95406723022461,60.14044189453125,22.559999465942383,23.742999935150145,-1.4853896336376657
