Date,LRCX,INTC,VIX,AvgVIX,zscore
2020-04-07,23.98175048828125,51.76784896850586,46.70000076293945,61.568500709533694,-1.5174474524261288
2020-04-08,24.96734619140625,52.28199005126953,43.349998474121094,61.041000556945804,-1.4592656604670897
2020-04-09,24.1745662689209,50.65093994140625,41.66999816894531,59.35100040435791,-1.4787358183766135
2020-04-13,24.221364974975586,52.033782958984375,41.16999816894531,58.51800022125244,-1.5064661664482248
2020-04-14,25.506471633911133,53.77119827270508,37.7599983215332,56.27150001525879,-1.454555525107682
2020-04-15,24.598567962646484,52.184478759765625,40.84000015258789,54.51799983978272,-1.483164844133038
2020-04-16,25.33799171447754,53.88644027709961,40.11000061035156,52.70100002288818,-1.4690609620232058
2020-04-17,26.11579132080078,53.505271911621094,38.150001525878906,51.00850009918213,-1.4054818397564015
2020-04-20,24.965471267700195,52.459266662597656,43.83000183105469,49.898000144958495,-1.4633776620320225
2020-04-21,22.80335807800293,49.959529876708984,45.40999984741211,49.089000129699706,-1.560217342047572
2020-04-22,25.438148498535156,53.27479553222656,41.97999954223633,48.104500198364256,-1.448245968944037
2020-04-23,24.706207275390625,52.33517074584961,41.380001068115234,46.976000213623045,-1.4789328592815822
2020-04-24,24.959856033325195,52.53018569946289,35.93000030517578,45.722500228881835,-1.465366828701917
2020-04-27,24.748321533203125,52.716339111328125,33.290000915527344,44.11000022888184,-1.484509788265793
2020-04-28,24.508712768554688,52.07810592651367,33.56999969482422,42.93450012207031,-1.4871335897034392
2020-04-29,26.206584930419922,54.7817268371582,31.229999542236328,41.81900005340576,-1.427711792297814
2020-04-30,23.893770217895508,53.168426513671875,34.150001525878906,40.673500061035156,-1.5551104003893725
2020-05-01,21.997468948364258,50.9434700012207,37.189998626708984,39.9875,-1.6393141148945631
2020-05-04,21.95067024230957,51.404415130615234,35.970001220703125,39.44600009918213,-1.6529716742509672
2020-05-05,22.726604461669922,52.07810592651367,33.61000061035156,38.86450004577637,-1.613203162359589
2020-05-06,22.890399932861328,52.75559616088867,34.119998931884766,38.235499954223634,-1.616823742152705
2020-05-07,23.17774200439453,52.746681213378906,31.440000534057617,37.64000005722046,-1.5962965273147198
2020-05-08,24.84099006652832,53.192405700683594,27.979999542236328,36.95550012588501,-1.4886406168996693
2020-05-11,24.544281005859375,53.60247802734375,27.56999969482422,36.275500202178954,-1.5188353351393906
2020-05-12,23.959291458129883,52.051361083984375,33.040000915527344,36.03950033187866,-1.5254003021153657
2020-05-13,23.23015785217285,51.471920013427734,35.279998779296875,35.76150026321411,-1.5639736975340415
2020-05-14,25.17793846130371,52.66645812988281,32.61000061035156,35.38650026321411,-1.4529982187871036
2020-05-15,23.571788787841797,51.95330810546875,31.889999389648438,35.07350015640259,-1.5506119273587524
2020-05-18,24.098752975463867,53.415279388427734,29.299999237060547,34.34700002670288,-1.546150707827103
2020-05-19,24.490924835205078,53.745113372802734,30.530000686645508,33.60300006866455,-1.5258116135365634
2020-05-20,25.38105010986328,56.25006103515625,27.989999771118164,32.90350008010864,-1.5190716344512354
2020-05-21,24.401079177856445,55.251651763916016,29.530000686645508,32.31100006103516,-1.5659850481586954
2020-05-22,24.442258834838867,55.501243591308594,28.15999984741211,31.92250003814697,-1.5686745657693
2020-05-26,24.93084144592285,55.57255554199219,28.010000228881836,31.658500003814698,-1.535712100673406
2020-05-27,25.84342384338379,56.66012191772461,27.6200008392334,31.361000061035156,-1.4955672026973246
2020-05-28,24.973894119262695,55.002037048339844,28.59000015258789,31.229000091552734,-1.5198599256875975
2020-05-29,25.615047454833984,56.0985221862793,27.510000228881836,30.89700002670288,-1.4991166130257774
2020-06-01,25.362327575683594,55.1446647644043,28.229999542236328,30.449000072479247,-1.4955830336261695
2020-06-02,25.408187866210938,55.37644577026367,26.84000015258789,29.992500019073486,-1.4975416314080632
2020-06-03,26.852413177490234,55.20708084106445,25.65999984741211,29.594999980926513,-1.3915727436157626
2020-06-04,27.315725326538086,56.13417053222656,25.809999465942383,29.179500007629393,-1.379607783047101
2020-06-05,28.539989471435547,57.35544967651367,24.520000457763672,28.8335000038147,-1.3204154323206752
2020-06-08,27.853910446166992,56.758182525634766,25.809999465942383,28.725,-1.3555429227990379
2020-06-09,28.29756736755371,56.196571350097656,27.56999969482422,28.725,-1.3115512214737894
2020-06-10,28.20116424560547,56.93647003173828,27.56999969482422,28.451499938964844,-1.3349796172771955
2020-06-11,26.434965133666992,53.219154357910156,40.790000915527344,28.727000045776368,-1.376480363553211
2020-06-12,26.630584716796875,52.88931655883789,36.09000015258789,28.901000022888184,-1.355237939858477
2020-06-15,27.250200271606445,53.57573318481445,34.400001525878906,29.026500129699706,-1.326813353142156
2020-06-16,28.705799102783203,53.84316635131836,33.66999816894531,29.245000076293945,-1.2298447823370882
2020-06-17,29.485742568969727,53.923397064208984,33.470001220703125,29.392000102996825,-1.1764711234688574
2020-06-18,29.581588745117188,53.557899475097656,32.939998626708984,29.639500045776366,-1.1614863885324382
2020-06-19,29.62387466430664,53.14784240722656,35.119998931884766,29.91899995803833,-1.1492903671166834
2020-06-22,29.346660614013672,53.56681823730469,31.770000457763672,30.09949998855591,-1.178305831825375
2020-06-23,29.692476272583008,53.415279388427734,31.3700008392334,30.267500019073488,-1.1504405801652837
2020-06-24,28.73398208618164,52.67536926269531,33.84000015258789,30.57849998474121,-1.201637275633704
2020-06-25,29.374855041503906,52.15833282470703,32.220001220703125,30.760000038146973,-1.1446947331885617
2020-06-26,28.42764663696289,51.25798034667969,34.72999954223633,31.121000003814697,-1.1914915681419782
2020-06-29,28.985822677612305,51.94438552856445,31.780000686645508,31.298500061035156,-1.167413067161439
2020-06-30,30.395366668701172,53.33504104614258,30.43000030517578,31.47800006866455,-1.0989157119237496
2020-07-01,29.833423614501953,52.4257698059082,28.6200008392334,31.626000118255615,-1.1182579761284719
2020-07-02,30.417919158935547,52.711036682128906,27.68000030517578,31.719500160217287,-1.0833131482710736
2020-07-06,31.476003646850586,53.07652282714844,27.940000534057617,31.890500164031984,-1.0166664790255047
2020-07-07,30.811649322509766,51.98005294799805,29.43000030517578,32.07150020599365,-1.0390514142144232
2020-07-08,31.367013931274414,52.24748229980469,28.079999923706055,32.097000217437746,-1.0057669588308207
2020-07-09,31.551191329956055,52.07810974121094,29.260000228881836,32.18150024414062,-0.9889359736296802
2020-07-10,31.9477481842041,53.06760787963867,27.290000915527344,31.506500244140625,-0.9830942994270192
2020-07-13,31.68086814880371,52.22073745727539,32.189998626708984,31.31150016784668,-0.9829639952453705
2020-07-14,32.51906967163086,52.57731628417969,29.520000457763672,31.067500114440918,-0.9316723011284699
2020-07-15,32.252197265625,52.621891021728516,27.760000228881836,30.772000217437743,-0.9515519176592374
2020-07-16,32.40818405151367,52.71994400024414,28.0,30.49850015640259,-0.9427181458249769
2020-07-17,32.53879928588867,53.48657989501953,25.68000030517578,30.13550024032593,-0.9506870274592201
2020-07-20,33.24169921875,54.51174545288086,24.459999084472656,29.602500247955323,-0.9239747226674089
2020-07-21,33.548980712890625,54.110591888427734,24.84000015258789,29.256000232696532,-0.8932322926811301
2020-07-22,34.01319122314453,54.422607421875,24.31999969482422,28.903500175476076,-0.8673970790603934
2020-07-23,33.342247009277344,53.84316635131836,26.079999923706055,28.515500164031984,-0.9018540513831513
2020-07-24,32.48712921142578,45.09811019897461,25.84000015258789,28.19650011062622,-0.766044486340678
2020-07-27,33.648590087890625,44.18883514404297,24.739999771118164,27.697000122070314,-0.6634699462669437
2020-07-28,32.788761138916016,43.89466857910156,25.440000534057617,27.380000114440918,-0.7176925851322388
2020-07-29,33.907005310058594,42.85166931152344,24.100000381469727,27.063500118255615,-0.6151735371048295
2020-07-30,35.571205139160156,42.78036117553711,24.760000228881836,26.870500087738037,-0.4958443549385291
2020-07-31,35.4415168762207,42.54857635498047,24.459999084472656,26.70950002670288,-0.49981581427890165
2020-08-03,35.84089660644531,43.05670166015625,24.280000686645508,26.526500034332276,-0.48296896562575464
2020-08-04,36.174495697021484,43.796600341796875,23.760000228881836,26.243000030517578,-0.4759782253055464
2020-08-05,36.034481048583984,43.609397888183594,22.989999771118164,25.988500022888182,-0.48168094181735926
2020-08-06,35.50259780883789,43.5914421081543,22.649999618530273,25.657999992370605,-0.5189042692806473
2020-08-07,34.99798583984375,43.10679626464844,22.209999084472656,25.403999900817873,-0.5437224857990373
2020-08-10,35.30997085571289,44.17481994628906,22.1299991607666,24.90099992752075,-0.5456262564618068
2020-08-11,34.675682067871094,43.25039291381836,24.030000686645508,24.626499938964844,-0.5697461837155318
2020-08-12,35.851234436035156,44.14788818359375,22.280000686645508,24.352499961853027,-0.506731746413943
2020-08-13,35.428367614746094,43.582462310791016,22.1299991607666,24.058999919891356,-0.5239538763580806
2020-08-14,35.11075210571289,43.87864685058594,22.049999237060547,23.877499866485596,-0.5530710911155845
2020-08-17,35.621952056884766,43.91453552246094,21.350000381469727,23.72199993133545,-0.5177134804496241
2020-08-18,35.19815444946289,43.66325378417969,21.510000228881836,23.555499935150145,-0.5420531165617003
2020-08-19,34.9744987487793,43.37605667114258,22.540000915527344,23.466499996185302,-0.5514281512172482
2020-08-20,33.688053131103516,44.129947662353516,22.719999313354492,23.298499965667723,-0.6593563991284357
2020-08-21,33.212562561035156,44.228668212890625,22.540000915527344,23.133500003814696,-0.6952094654781128
2020-08-24,32.985164642333984,44.1030158996582,22.3700008392334,23.01500005722046,-0.7084754621410393
2020-08-25,33.124244689941406,44.3632926940918,22.030000686645508,22.844500064849854,-0.704479176365486
2020-08-26,33.0584602355957,44.47099304199219,23.270000457763672,22.803000068664552,-0.7115504607115255
2020-08-27,32.085872650146484,44.336368560791016,24.469999313354492,22.788500022888183,-0.7773311252801479
2020-08-28,32.962615966796875,45.26078414916992,22.959999084472656,22.713500022888184,-0.7360592681916519
2020-08-31,31.605697631835938,45.72749710083008,26.40999984741211,22.819999980926514,-0.8425265369330989
2020-09-01,32.00223922729492,45.58389663696289,26.1200008392334,22.938000011444093,-0.8112510351579831
2020-09-02,34.082725524902344,46.89423370361328,26.56999969482422,23.117000007629393,-0.6934870792442263
2020-09-03,32.09339141845703,45.22489547729492,33.599998474121094,23.664499950408935,-0.7967441879728793
2020-09-04,31.3031063079834,44.9466667175293,30.75,24.091499996185302,-0.8464049289433658
2020-09-08,28.446435928344727,43.89658737182617,31.459999084472656,24.557999992370604,-1.0249196148727033
2020-09-09,28.27635383605957,44.5338249206543,28.809999465942383,24.79699993133545,-1.0512557381847258
2020-09-10,27.956857681274414,43.94146728515625,29.709999084472656,25.168499851226805,-1.060560696720276
2020-09-11,27.626081466674805,44.228668212890625,26.8700008392334,25.405499935150146,-1.0904072665863989
2020-09-14,28.70015525817871,44.34534454345703,25.850000381469727,25.595499992370605,-1.0170443978219486
2020-09-15,29.029985427856445,44.87487030029297,25.59000015258789,25.807499980926515,-1.0055979916996207
2020-09-16,28.8110408782959,45.206939697265625,26.040000915527344,26.03400001525879,-1.0285405589646937
2020-09-17,28.744321823120117,45.16206741333008,26.459999084472656,26.229999923706053,-1.0322531281238871
2020-09-18,28.868362426757812,44.77614212036133,25.829999923706055,26.385499954223633,-1.0148153232257007
2020-09-21,29.59663200378418,44.623573303222656,27.780000686645508,26.64749994277954,-0.9598714680529425
2020-09-22,29.947126388549805,44.829994201660156,26.860000610351562,26.87199993133545,-0.9397104339329428
2020-09-23,29.79019546508789,43.81582260131836,28.579999923706055,27.199499893188477,-0.9280466848572543
2020-09-24,30.74399185180664,44.12096405029297,28.510000228881836,27.461499881744384,-0.8674229746519959
2020-09-25,31.03529930114746,44.82101821899414,26.3799991607666,27.55699987411499,-0.8625296233934173
2020-09-28,31.631065368652344,46.158287048339844,26.190000534057617,27.71849994659424,-0.8504020114541715
2020-09-29,31.85745620727539,45.94288635253906,26.270000457763672,27.711499977111817,-0.8295515675231231
2020-09-30,31.295236587524414,46.47241973876953,26.3700008392334,27.723999977111816,-0.8812105520823201
2020-10-01,31.991411209106445,46.8852653503418,26.700000762939453,27.73050003051758,-0.8412291310258002
2020-10-02,31.008460998535156,45.781333923339844,27.6299991607666,27.432000064849852,-0.885984625869882
2020-10-05,32.28384780883789,46.391632080078125,27.959999084472656,27.292500019073486,-0.8094609440212099
2020-10-06,32.165931701660156,46.10443878173828,29.479999542236328,27.19350004196167,-0.8113558537517545
2020-10-07,32.61778259277344,47.27118682861328,28.059999465942383,27.15600004196167,-0.8055813457885243
2020-10-08,33.5290641784668,47.89942932128906,26.360000610351562,26.988500118255615,-0.7552179280167364
2020-10-09,34.21580123901367,47.40581512451172,25.0,26.895000076293947,-0.695556639679631
2020-10-12,34.91387939453125,48.35715866088867,25.06999969482422,26.85600004196167,-0.6675283374320993
2020-10-13,35.29875564575195,48.312278747558594,26.06999969482422,26.880000019073485,-0.6392940645994513
2020-10-14,35.303470611572266,48.06098937988281,26.399999618530273,26.897999954223632,-0.6333197731128547
2020-10-15,35.421390533447266,48.33023452758789,26.969999313354492,26.923499965667723,-0.6310217075423697
2020-10-16,34.42805862426758,48.608455657958984,27.40999984741211,27.002499961853026,-0.7075370970459788
2020-10-19,34.29694366455078,48.98540115356445,29.18000030517578,27.07249994277954,-0.7252737832846059
2020-10-20,34.29694366455078,47.95328140258789,29.350000381469727,27.196999931335448,-0.7021055701804148
2020-10-21,34.58465576171875,48.016109466552734,28.649999618530273,27.20049991607666,-0.6831626098022708
2020-10-22,33.77244567871094,48.3751106262207,28.110000610351562,27.180499935150145,-0.7486783995607006
2020-10-23,33.3866081237793,43.259368896484375,27.549999237060547,27.238999938964845,-0.6611390974638236
2020-10-26,32.793243408203125,41.93107986450195,32.459999084472656,27.552499866485597,-0.6732984048485539
2020-10-27,32.43478775024414,40.9617805480957,33.349998474121094,27.906499767303465,-0.6768981386308678
2020-10-28,31.969707489013672,39.714256286621094,40.279998779296875,28.60199966430664,-0.6817953152321711
2020-10-29,33.32435989379883,39.5886116027832,37.59000015258789,29.146499633789062,-0.5831443749556
2020-10-30,32.269710540771484,39.741180419921875,38.02000045776367,29.665999698638917,-0.6611769272210614
2020-11-02,33.1064453125,39.902732849121094,37.130001068115234,30.124499797821045,-0.6056111944171293
2020-11-03,34.9534912109375,40.25275802612305,35.54999923706055,30.427999782562257,-0.4828049089150539
2020-11-04,35.878910064697266,41.015628814697266,29.56999969482422,30.50349979400635,-0.43446342536088556
2020-11-05,37.70616149902344,41.29587936401367,27.579999923706055,30.56449975967407,-0.31149119012650506
2020-11-06,38.62215042114258,41.03370666503906,24.860000610351562,30.55749979019165,-0.24080742632993124
2020-11-09,39.26926803588867,41.22355270385742,25.75,30.59149980545044,-0.1992906677086304
2020-11-10,38.47592544555664,41.07891082763672,24.799999237060547,30.527999782562254,-0.25216635373349644
2020-11-11,39.99753189086914,41.901573181152344,23.450000762939453,30.380499839782715,-0.16299163310720372
2020-11-12,39.474910736083984,40.63594055175781,25.350000381469727,30.299499893188475,-0.17155287442924247
2020-11-13,40.21543502807617,41.096988677978516,23.100000381469727,30.083999919891358,-0.12951608945042023
2020-11-16,41.43989181518555,41.756919860839844,22.450000762939453,29.74749994277954,-0.05770941294795567
2020-11-17,40.7455940246582,41.1602668762207,22.709999084472656,29.415499877929687,-0.09343210010321747
2020-11-18,40.59465789794922,40.73537826538086,23.84000015258789,29.174999904632568,-0.09457202971134704
2020-11-19,41.28801727294922,41.241634368896484,23.110000610351562,28.924999904632568,-0.056886569621008506
2020-11-20,40.90690994262695,41.03370666503906,23.700000762939453,28.732499980926512,-0.07917939542808683
2020-11-23,42.331356048583984,41.639408111572266,22.65999984741211,28.242500019073486,0.007992194583562767
2020-11-24,42.11437225341797,42.498226165771484,21.639999389648438,27.657000064849854,-0.02663570528576464
2020-11-25,42.146461486816406,42.53438949584961,21.25,26.70550012588501,-0.025177420751749755
2020-11-27,43.06714630126953,42.895999908447266,20.84000015258789,25.86800012588501,0.03183634587828029
2020-11-30,42.701133728027344,43.709625244140625,20.56999969482422,24.995500087738037,-0.012319669315304071
2020-12-01,44.115196228027344,44.803504943847656,20.770000457763672,24.17750005722046,0.06315912378062757
2020-12-02,45.206642150878906,45.11086654663086,21.170000076293945,23.458500099182128,0.1334705754674898
2020-12-03,45.664154052734375,46.096248626708984,21.280000686645508,23.044000148773193,0.1437167142949458
2020-12-04,47.165000915527344,47.000274658203125,20.790000915527344,22.704500198364258,0.22959647651029774
2020-12-07,47.98570251464844,45.38207244873047,21.299999237060547,22.526500129699706,0.3239785271680813
2020-12-08,48.3904914855957,45.82503890991211,20.68000030517578,22.273000144958495,0.34267066984361705
2020-12-09,46.70420837402344,45.264549255371094,22.270000457763672,22.146500205993654,0.23596137655666521
2020-12-10,46.356170654296875,45.436302185058594,22.520000457763672,22.100000190734864,0.20748518246033343
2020-12-11,46.50276184082031,44.95718002319336,23.309999465942383,21.998000144958496,0.22861026655342218
2020-12-14,46.51884078979492,45.626155853271484,24.719999313354492,22.079000091552736,0.21473107682008985
2020-12-15,46.8460807800293,45.80696487426758,22.889999389648438,22.101000022888183,0.23382196820823245
2020-12-16,46.65503692626953,46.21377182006836,22.5,22.09050006866455,0.21117549698363894
2020-12-17,45.98638153076172,45.788883209228516,21.93000030517578,21.995000076293945,0.1734111676568322
2020-12-18,45.487972259521484,42.90504455566406,21.56999969482422,21.91800003051758,0.2028869360772468
2020-12-21,45.70170974731445,41.91061019897461,25.15999984741211,21.99099998474121,0.2403293944649213
2020-12-22,45.10778045654297,41.73884201049805,24.229999542236328,22.069499969482422,0.2021694769355064
2020-12-23,44.557350158691406,42.100460052490234,23.309999465942383,22.15299997329712,0.15511372207729168
2020-12-24,45.42839050292969,42.55247116088867,21.530000686645508,22.167000007629394,0.20658630509690545
2020-12-28,45.02739334106445,42.55247116088867,21.700000762939453,22.210000038146973,0.17821903884413223
2020-12-29,44.75502014160156,44.649810791015625,23.079999923706055,22.335500049591065,0.11187143301690611
2020-12-30,45.81709671020508,44.07123565673828,22.770000457763672,22.435500049591063,0.1999920550186585
2020-12-31,44.665164947509766,45.03853988647461,22.75,22.514500045776366,0.09678902841438372
2021-01-04,45.20896530151367,44.90293884277344,26.969999313354492,22.798999977111816,0.13830231705670734
2021-01-05,46.77231979370117,45.752716064453125,25.34000015258789,23.026499938964843,0.22982171695666379
2021-01-06,46.95578384399414,46.1956901550293,25.06999969482422,23.214999961853028,0.23285676221633722
2021-01-07,48.65530014038086,47.18107604980469,22.3700008392334,23.299499988555908,0.3309644580827087
2021-01-08,47.44190216064453,46.69291305541992,21.559999465942383,23.263999938964844,0.25608438434868536
2021-01-11,48.846343994140625,46.59346008300781,24.079999923706055,23.34199991226196,0.3576695881263336
2021-01-12,50.73408508300781,48.130313873291016,23.329999923706055,23.342999935150146,0.4567137291101829
2021-01-13,49.79399871826172,51.4842414855957,22.209999084472656,23.217499923706054,0.3149239838171917
2021-01-14,52.753265380859375,53.56349563598633,23.25,23.235499954223634,0.47759440954973015
2021-01-15,51.78291702270508,52.05377960205078,24.34000015258789,23.32749996185303,0.44283912657390984
2021-01-19,54.85567855834961,52.42443084716797,23.239999771118164,23.392999935150147,0.6518917607504368
2021-01-20,53.245994567871094,53.03916549682617,21.579999923706055,23.39349994659424,0.5242207165068807
2021-01-21,53.35853958129883,56.46541976928711,21.31999969482422,23.201499938964844,0.45527249133377334
2021-01-22,53.32638931274414,51.222076416015625,21.90999984741211,23.085499954223632,0.570696574289402
2021-01-25,53.696170806884766,50.119163513183594,23.190000534057617,23.079500007629395,0.621612909758195
2021-01-26,52.26808547973633,49.911224365234375,23.020000457763672,23.153999996185302,0.5252552191344576
2021-01-27,48.71015167236328,48.446720123291016,37.209999084472656,23.929499912261964,0.3064345713163778
2021-01-28,47.982872009277344,50.688697814941406,30.209999084472656,24.285999870300294,0.2046593359456657
2021-01-29,45.76980972290039,50.18244171142578,33.09000015258789,24.801999855041505,0.05946733662791777
2021-02-01,47.42487716674805,51.249183654785156,30.239999771118164,25.176499843597412,0.15260442343131245
2021-02-02,48.80757141113281,52.433467864990234,25.559999465942383,25.105999851226805,0.223834839843719
2021-02-03,47.6972541809082,52.14418029785156,22.90999984741211,24.984499835968016,0.15178268590980618
2021-02-04,49.13480758666992,53.470252990722656,21.770000457763672,24.81949987411499,0.2237111824217506
2021-02-05,48.21080017089844,52.91545104980469,20.8700008392334,24.74449987411499,0.170798980563422
2021-02-08,50.3879280090332,53.80677032470703,21.239999771118164,24.72849988937378,0.30480531638311964
2021-02-09,49.94342803955078,53.461151123046875,21.6299991607666,24.605999851226805,0.2811187708899172
2021-02-10,50.361454010009766,53.53392028808594,21.989999771118164,24.538999843597413,0.3090572209035095
2021-02-11,54.117042541503906,55.17103958129883,21.25,24.49099988937378,0.5379855952354752
2021-02-12,55.43638229370117,56.216976165771484,19.969999313354492,24.326999855041503,0.6078397187919301
2021-02-16,55.968833923339844,56.81725311279297,21.459999084472656,24.18299980163574,0.6320317672327487
2021-02-17,55.41272735595703,56.253360748291016,21.5,24.095999813079835,0.6053495930921715
2021-02-18,54.642887115478516,56.035072326660156,22.489999771118164,24.14149980545044,0.5557896656846121
2021-02-19,56.59492111206055,57.30839157104492,22.049999237060547,24.177999782562257,0.6652976199198236
2021-02-22,53.6999626159668,55.21650314331055,23.450000762939453,24.254999828338622,0.5074600748082937
2021-02-23,53.2129020690918,55.589412689208984,23.110000610351562,24.25099983215332,0.4646337482192828
2021-02-24,56.452110290527344,57.47209930419922,21.34000015258789,24.16699981689453,0.6515201409351734
2021-02-25,51.79426574707031,54.93456268310547,28.889999389648438,23.75099983215332,0.37897640109964
2021-02-26,53.642276763916016,55.28017807006836,27.950000762939453,23.63799991607666,0.501949948329179
2021-03-01,56.632755279541016,57.190155029296875,23.350000381469727,23.15099992752075,0.6706281584980162
2021-03-02,54.225807189941406,55.69856262207031,24.100000381469727,22.84399995803833,0.5338383809818757
2021-03-03,52.132850646972656,54.479801177978516,26.670000076293945,22.89949998855591,0.4131366396894894
2021-03-04,50.0124626159668,53.051876068115234,28.56999969482422,23.182499980926515,0.29518948680222756
2021-03-05,51.79899597167969,55.243797302246094,24.65999984741211,23.326999950408936,0.3723695700384704
2021-03-08,47.53458786010742,54.43433380126953,25.469999313354492,23.55699987411499,0.0888678092720628
2021-03-09,51.402732849121094,56.9991569519043,24.030000686645508,23.69649991989136,0.3049342642995898
2021-03-10,49.05629348754883,56.61716079711914,22.559999465942383,23.742999935150145,0.14751763918254143
2021-03-11,50.63477325439453,57.58124542236328,21.90999984741211,23.738999938964845,0.2375411456649175
2021-03-12,49.63510513305664,57.208343505859375,20.690000534057617,23.710999965667725,0.17519341951279274
2021-03-15,50.763397216796875,58.01781463623047,20.030000686645508,23.714000034332276,0.23684047531938537
2021-03-16,51.87545394897461,58.91823196411133,19.790000915527344,23.63050012588501,0.2952975241472811
2021-03-17,52.42816925048828,59.82774353027344,19.229999542236328,23.517000102996825,0.31398160574920525
2021-03-18,51.11607360839844,57.9632453918457,21.579999923706055,23.47150011062622,0.2630143701924546
2021-03-19,51.413753509521484,57.99052429199219,20.950000762939453,23.416500186920167,0.2834604507883367
2021-03-22,53.09369659423828,59.691314697265625,18.8799991607666,23.188000106811522,0.3641246639054807
