Date,LRCX,CVX,VIX,AvgVIX,zscore
2020-05-08,24.84099006652832,73.19122314453125,27.979999542236328,36.95550012588501,-1.9392998593666755
2020-05-11,24.544281005859375,71.5812759399414,27.56999969482422,36.275500202178954,-1.7984299120692997
2020-05-12,23.959291458129883,69.84100341796875,33.040000915527344,36.03950033187866,-1.6769208134066185
2020-05-13,23.23015785217285,68.00104522705078,35.279998779296875,35.76150026321411,-1.561331132932608
2020-05-14,25.17793846130371,69.03604125976562,32.61000061035156,35.38650026321411,-1.4473463976269734
2020-05-15,23.571788787841797,68.3537368774414,31.889999389648438,35.07350015640259,-1.559987340491341
2020-05-18,24.098752975463867,71.99427795410156,29.299999237060547,34.34700002670288,-1.8952950328864422
2020-05-19,24.490924835205078,69.71504211425781,30.530000686645508,33.60300006866455,-1.6013061470609957
2020-05-20,25.38105010986328,72.34432220458984,27.989999771118164,32.90350008010864,-1.7841543082669133
2020-05-21,24.401079177856445,71.59752655029297,29.530000686645508,32.31100006103516,-1.8168714623570033
2020-05-22,24.442258834838867,70.22842407226562,28.15999984741211,31.92250003814697,-1.662907108775812
2020-05-26,24.93084144592285,72.57771301269531,28.010000228881836,31.658500003814698,-1.8619948129051005
2020-05-27,25.84342384338379,73.04444885253906,27.6200008392334,31.361000061035156,-1.8066088727946001
2020-05-28,24.973894119262695,70.6874008178711,28.59000015258789,31.229000091552734,-1.651024071637325
2020-05-29,25.615047454833984,71.33305358886719,27.510000228881836,30.89700002670288,-1.646730656754257
2020-06-01,25.362327575683594,72.18097686767578,28.229999542236328,30.449000072479247,-1.7685366380502014
2020-06-02,25.408187866210938,73.65895080566406,26.84000015258789,29.992500019073486,-1.924230235548906
2020-06-03,26.852413177490234,75.59591674804688,25.65999984741211,29.594999980926513,-1.967141351843952
2020-06-04,27.315725326538086,74.89583587646484,25.809999465942383,29.179500007629393,-1.8369272365346316
2020-06-05,28.539989471435547,78.41967010498047,24.520000457763672,28.8335000038147,-2.0783423595930794
2020-06-08,27.853910446166992,80.30998229980469,25.809999465942383,28.725,-2.3641715806766515
2020-06-09,28.29756736755371,78.97977447509766,27.56999969482422,28.725,-2.167590243471178
2020-06-10,28.20116424560547,75.9070816040039,27.56999969482422,28.451499938964844,-1.8440282344096564
2020-06-11,26.434965133666992,69.52056884765625,40.790000915527344,28.727000045776368,-1.353800171164157
2020-06-12,26.630584716796875,71.86980438232422,36.09000015258789,28.901000022888184,-1.5869876057256187
2020-06-15,27.250200271606445,70.96744537353516,34.400001525878906,29.026500129699706,-1.416538102717279
2020-06-16,28.705799102783203,73.14556121826172,33.66999816894531,29.245000076293945,-1.484399617802782
2020-06-17,29.485742568969727,71.20861053466797,33.470001220703125,29.392000102996825,-1.1825615944040864
2020-06-18,29.581588745117188,71.51976013183594,32.939998626708984,29.639500045776366,-1.2053048423292512
2020-06-19,29.62387466430664,70.5007095336914,35.119998931884766,29.91899995803833,-1.0893515605991266
2020-06-22,29.346660614013672,71.24748229980469,31.770000457763672,30.09949998855591,-1.2029882110992052
2020-06-23,29.692476272583008,71.13079833984375,31.3700008392334,30.267500019073488,-1.1500164901337608
2020-06-24,28.73398208618164,68.17479705810547,33.84000015258789,30.57849998474121,-0.9395296899534193
2020-06-25,29.374855041503906,69.39608764648438,32.220001220703125,30.760000038146973,-0.9979874614419222
2020-06-26,28.42764663696289,67.25689697265625,34.72999954223633,31.121000003814697,-0.875182313589778
2020-06-29,28.985822677612305,68.19813537597656,31.780000686645508,31.298500061035156,-0.9127542688898366
2020-06-30,30.395366668701172,69.41165161132812,30.43000030517578,31.47800006866455,-0.880879470241401
2020-07-01,29.833423614501953,68.15923309326172,28.6200008392334,31.626000118255615,-0.8098414650630305
2020-07-02,30.417919158935547,68.69599914550781,27.68000030517578,31.719500160217287,-0.8002801782163032
2020-07-06,31.476003646850586,68.89825439453125,27.940000534057617,31.890500164031984,-0.6991390345797317
2020-07-07,30.811649322509766,67.14019775390625,29.43000030517578,32.07150020599365,-0.5849315899738505
2020-07-08,31.367013931274414,67.17131042480469,28.079999923706055,32.097000217437746,-0.5236682064199116
2020-07-09,31.551191329956055,64.36311340332031,29.260000228881836,32.18150024414062,-0.19626028049146244
2020-07-10,31.9477481842041,66.30006408691406,27.290000915527344,31.506500244140625,-0.3611349815840543
2020-07-13,31.68086814880371,66.43231201171875,32.189998626708984,31.31150016784668,-0.40661311219145935
2020-07-14,32.51906967163086,68.72710418701172,29.520000457763672,31.067500114440918,-0.5590619342375007
2020-07-15,32.252197265625,69.14716339111328,27.760000228881836,30.772000217437743,-0.635897618231309
2020-07-16,32.40818405151367,68.73490142822266,28.0,30.49850015640259,-0.5728203289193924
2020-07-17,32.53879928588867,67.82476043701172,25.68000030517578,30.13550024032593,-0.4584503445303549
2020-07-20,33.24169921875,66.3311996459961,24.459999084472656,29.602500247955323,-0.21389090172579547
2020-07-21,33.548980712890625,71.09191131591797,24.84000015258789,29.256000232696532,-0.6968211940593296
2020-07-22,34.01319122314453,70.81964874267578,24.31999969482422,28.903500175476076,-0.6131153838761727
2020-07-23,33.342247009277344,70.79631805419922,26.079999923706055,28.515500164031984,-0.6886819539940531
2020-07-24,32.48712921142578,70.11176300048828,25.84000015258789,28.19650011062622,-0.7136456371414577
2020-07-27,33.648590087890625,70.81964874267578,24.739999771118164,27.697000122070314,-0.6555607465620973
2020-07-28,32.788761138916016,69.31831359863281,25.440000534057617,27.380000114440918,-0.5920807109850187
2020-07-29,33.907005310058594,70.06510162353516,24.100000381469727,27.063500118255615,-0.5432655245642748
2020-07-30,35.571205139160156,67.10906982421875,24.760000228881836,26.870500087738037,-0.027452162694410382
2020-07-31,35.4415168762207,65.29658508300781,24.459999084472656,26.70950002670288,0.15492910976948351
2020-08-03,35.84089660644531,65.97335052490234,24.280000686645508,26.526500034332276,0.1276863600503861
2020-08-04,36.174495697021484,67.28021240234375,23.760000228881836,26.243000030517578,0.024133621639112885
2020-08-05,36.034481048583984,67.83253479003906,22.989999771118164,25.988500022888182,-0.05234452309343035
2020-08-06,35.50259780883789,68.04255676269531,22.649999618530273,25.657999992370605,-0.13714709698559244
2020-08-07,34.99798583984375,67.52137756347656,22.209999084472656,25.403999900817873,-0.13910693055390536
2020-08-10,35.30997085571289,69.80061340332031,22.1299991607666,24.90099992752075,-0.3511207727408987
2020-08-11,34.675682067871094,69.71504211425781,24.030000686645508,24.626499938964844,-0.41563865234089775
2020-08-12,35.851234436035156,70.57070922851562,22.280000686645508,24.352499961853027,-0.3720147890495705
2020-08-13,35.428367614746094,69.87062072753906,22.1299991607666,24.058999919891356,-0.3449651487936764
2020-08-14,35.11075210571289,70.28290557861328,22.049999237060547,23.877499866485596,-0.42686108222271607
2020-08-17,35.621952056884766,70.60963439941406,21.350000381469727,23.72199993133545,-0.4029479864889883
2020-08-18,35.19815444946289,69.1497573852539,21.510000228881836,23.555499935150145,-0.29322404307151695
2020-08-19,34.9744987487793,68.17127227783203,22.540000915527344,23.466499996185302,-0.21265039745685818
2020-08-20,33.688053131103516,66.92445373535156,22.719999313354492,23.298499965667723,-0.22656614174420844
2020-08-21,33.212562561035156,67.13754272460938,22.540000915527344,23.133500003814696,-0.3051378796719653
2020-08-24,32.985164642333984,68.81045532226562,22.3700008392334,23.01500005722046,-0.5138825896045764
2020-08-25,33.124244689941406,67.96609497070312,22.030000686645508,22.844500064849854,-0.405694287799462
2020-08-26,33.0584602355957,66.90079498291016,23.270000457763672,22.803000068664552,-0.29728301750157804
2020-08-27,32.085872650146484,67.00338745117188,24.469999313354492,22.788500022888183,-0.4216856083591697
2020-08-28,32.962615966796875,67.571533203125,22.959999084472656,22.713500022888184,-0.38152101060622334
2020-08-31,31.605697631835938,66.23004913330078,26.40999984741211,22.819999980926514,-0.3933266278528679
2020-09-01,32.00223922729492,65.559326171875,26.1200008392334,22.938000011444093,-0.27408435281306803
2020-09-02,34.082725524902344,65.64612579345703,26.56999969482422,23.117000007629393,-0.041339947591629976
2020-09-03,32.09339141845703,64.92802429199219,33.599998474121094,23.664499950408935,-0.19468937354209012
2020-09-04,31.3031063079834,64.65184020996094,30.75,24.091499996185302,-0.2565995098345832
2020-09-08,28.446435928344727,62.31606674194336,31.459999084472656,24.557999992370604,-0.3346674081805716
2020-09-09,28.27635383605957,63.152523040771484,28.809999465942383,24.79699993133545,-0.44560365528920437
2020-09-10,27.956857681274414,61.66900634765625,29.709999084472656,25.168499851226805,-0.3211617080507369
2020-09-11,27.626081466674805,61.305999755859375,26.8700008392334,25.405499935150146,-0.3201179754288632
2020-09-14,28.70015525817871,60.99036407470703,25.850000381469727,25.595499992370605,-0.16068868205609524
2020-09-15,29.029985427856445,60.24860382080078,25.59000015258789,25.807499980926515,-0.041472817252206674
2020-09-16,28.8110408782959,61.99251937866211,26.040000915527344,26.03400001525879,-0.2569695393191577
2020-09-17,28.744321823120117,62.17402648925781,26.459999084472656,26.229999923706053,-0.2845127812644136
2020-09-18,28.868362426757812,61.716346740722656,25.829999923706055,26.385499954223633,-0.22020604583505773
2020-09-21,29.59663200378418,60.20915985107422,27.780000686645508,26.64749994277954,0.028791456322120774
2020-09-22,29.947126388549805,59.60151290893555,26.860000610351562,26.87199993133545,0.13580066501069812
2020-09-23,29.79019546508789,56.77651596069336,28.579999923706055,27.199499893188477,0.4253285987058448
2020-09-24,30.74399185180664,56.65814971923828,28.510000228881836,27.461499881744384,0.549262225057287
2020-09-25,31.03529930114746,56.68180847167969,26.3799991607666,27.55699987411499,0.5805973022804075
2020-09-28,31.631065368652344,58.33894729614258,26.190000534057617,27.71849994659424,0.469400583178438
2020-09-29,31.85745620727539,56.737060546875,26.270000457763672,27.711499977111817,0.6702894406590129
2020-09-30,31.295236587524414,56.81595993041992,26.3700008392334,27.723999977111816,0.5962416754647871
2020-10-01,31.991411209106445,55.56917190551758,26.700000762939453,27.73050003051758,0.8131310896753748
2020-10-02,31.008460998535156,56.176788330078125,27.6299991607666,27.432000064849852,0.6324973033301552
2020-10-05,32.28384780883789,57.36833953857422,27.959999084472656,27.292500019073486,0.6511472721958133
2020-10-06,32.165931701660156,57.052703857421875,29.479999542236328,27.19350004196167,0.6718100103512841
2020-10-07,32.61778259277344,58.220584869384766,28.059999465942383,27.15600004196167,0.5971663022176213
2020-10-08,33.5290641784668,59.356903076171875,26.360000610351562,26.988500118255615,0.5794465449945377
2020-10-09,34.21580123901367,58.394187927246094,25.0,26.895000076293947,0.7642861529069565
2020-10-12,34.91387939453125,58.7966423034668,25.06999969482422,26.85600004196167,0.8017041712766766
2020-10-13,35.29875564575195,57.920719146728516,26.06999969482422,26.880000019073485,0.9419459763318231
2020-10-14,35.303470611572266,57.56562805175781,26.399999618530273,26.897999954223632,0.9811837786203378
2020-10-15,35.421390533447266,58.00752639770508,26.969999313354492,26.923499965667723,0.9467645518675338
2020-10-16,34.42805862426758,57.518272399902344,27.40999984741211,27.002499961853026,0.8844315491960474
2020-10-19,34.29694366455078,56.247802734375,29.18000030517578,27.07249994277954,1.0075915474122414
2020-10-20,34.29694366455078,56.563453674316406,29.350000381469727,27.196999931335448,0.9731998391353296
2020-10-21,34.58465576171875,55.92427444458008,28.649999618530273,27.20049991607666,1.0763357888592582
2020-10-22,33.77244567871094,57.920719146728516,28.110000610351562,27.180499935150145,0.7642592555346381
2020-10-23,33.3866081237793,57.265743255615234,27.549999237060547,27.238999938964845,0.7907044517805719
2020-10-26,32.793243408203125,55.979515075683594,32.459999084472656,27.552499866485597,0.8617682039768655
2020-10-27,32.43478775024414,54.85108184814453,33.349998474121094,27.906499767303465,0.9429865721718091
2020-10-28,31.969707489013672,52.77571487426758,40.279998779296875,28.60199966430664,1.1149651898309036
2020-10-29,33.32435989379883,54.290828704833984,37.59000015258789,29.146499633789062,1.107589208175417
2020-10-30,32.269710540771484,54.84318542480469,38.02000045776367,29.665999698638917,0.9246293170641163
2020-11-02,33.1064453125,56.93434143066406,37.130001068115234,30.124499797821045,0.7941968950054424
2020-11-03,34.9534912109375,56.61079406738281,35.54999923706055,30.427999782562257,1.044474434182883
2020-11-04,35.878910064697266,56.63446807861328,29.56999969482422,30.50349979400635,1.1496284872263258
2020-11-05,37.70616149902344,56.92643356323242,27.579999923706055,30.56449975967407,1.330538511839181
2020-11-06,38.62215042114258,56.14521789550781,24.860000610351562,30.55749979019165,1.5222914243427228
2020-11-09,39.26926803588867,62.655372619628906,25.75,30.59149980545044,0.8883131067580914
2020-11-10,38.47592544555664,65.55142211914062,24.799999237060547,30.527999782562254,0.4804167222055023
2020-11-11,39.99753189086914,65.07006072998047,23.450000762939453,30.380499839782715,0.7100025477058615
2020-11-12,39.474910736083984,63.65756607055664,25.350000381469727,30.299499893188475,0.8030593222357447
2020-11-13,40.21543502807617,65.51985931396484,23.100000381469727,30.083999919891358,0.6863621856995457
2020-11-16,41.43989181518555,70.19927215576172,22.450000762939453,29.74749994277954,0.3190635674583655
2020-11-17,40.7455940246582,69.69482421875,22.709999084472656,29.415499877929687,0.29319833914119836
2020-11-18,40.59465789794922,67.48483276367188,23.84000015258789,29.174999904632568,0.5164163165888505
2020-11-19,41.28801727294922,68.64588165283203,23.110000610351562,28.924999904632568,0.47063242465902083
2020-11-20,40.90690994262695,68.69392395019531,23.700000762939453,28.732499980926512,0.4210310362793598
2020-11-23,42.331356048583984,72.88970184326172,22.65999984741211,28.242500019073486,0.12970873568214256
2020-11-24,42.11437225341797,76.56501770019531,21.639999389648438,27.657000064849854,-0.29599519897418297
2020-11-25,42.146461486816406,73.77850341796875,21.25,26.70550012588501,0.011344808957019815
2020-11-27,43.06714630126953,73.11389923095703,20.84000015258789,25.86800012588501,0.19093900876121028
2020-11-30,42.701133728027344,69.80693054199219,20.56999969482422,24.995500087738037,0.5086396879278797
2020-12-01,44.115196228027344,70.02310943603516,20.770000457763672,24.17750005722046,0.6497052767785507
2020-12-02,45.206642150878906,71.96087646484375,21.170000076293945,23.458500099182128,0.565637754609116
2020-12-03,45.664154052734375,71.90483856201172,21.280000686645508,23.044000148773193,0.6250050087451239
2020-12-04,47.165000915527344,74.69132232666016,20.790000915527344,22.704500198364258,0.4961264333183023
2020-12-07,47.98570251464844,72.67350769042969,21.299999237060547,22.526500129699706,0.8115198724472233
2020-12-08,48.3904914855957,73.298095703125,20.68000030517578,22.273000144958495,0.7905918294624881
2020-12-09,46.70420837402344,72.41728973388672,22.270000457763672,22.146500205993654,0.6902497970547762
2020-12-10,46.356170654296875,74.74736785888672,22.520000457763672,22.100000190734864,0.3958593113040787
2020-12-11,46.50276184082031,74.02674102783203,23.309999465942383,21.998000144958496,0.49144065887738503
2020-12-14,46.51884078979492,71.61656188964844,24.719999313354492,22.079000091552736,0.7559132673616576
2020-12-15,46.8460807800293,71.56051635742188,22.889999389648438,22.101000022888183,0.8001156332850733
2020-12-16,46.65503692626953,71.0160140991211,22.5,22.09050006866455,0.8372012693286589
2020-12-17,45.98638153076172,70.79180145263672,21.93000030517578,21.995000076293945,0.783788222370583
2020-12-18,45.487972259521484,69.81493377685547,21.56999969482422,21.91800003051758,0.832199961716044
2020-12-21,45.70170974731445,68.93413543701172,25.15999984741211,21.99099998474121,0.9530496716664211
2020-12-22,45.10778045654297,67.54890441894531,24.229999542236328,22.069499969482422,1.0348345400628456
2020-12-23,44.557350158691406,68.61386108398438,23.309999465942383,22.15299997329712,0.8547234926631163
2020-12-24,45.42839050292969,68.32559967041016,21.530000686645508,22.167000007629394,0.9875339083613216
2020-12-28,45.02739334106445,67.98129272460938,21.700000762939453,22.210000038146973,0.9783653899158808
2020-12-29,44.75502014160156,67.74906921386719,23.079999923706055,22.335500049591065,0.9719587069768062
2020-12-30,45.81709671020508,68.32559967041016,22.770000457763672,22.435500049591063,1.032785484263806
2020-12-31,44.665164947509766,67.62095642089844,22.75,22.514500045776366,0.9754566484874401
2021-01-04,45.20896530151367,67.82914733886719,26.969999313354492,22.798999977111816,1.0160802310907717
2021-01-05,46.77231979370117,69.66279602050781,25.34000015258789,23.026499938964843,0.9982945625352246
2021-01-06,46.95578384399414,71.90483856201172,25.06999969482422,23.214999961853028,0.7753712299248436
2021-01-07,48.65530014038086,72.24111938476562,22.3700008392334,23.299499988555908,0.9365824837436424
2021-01-08,47.44190216064453,72.92973327636719,21.559999465942383,23.263999938964844,0.7202958483426185
2021-01-11,48.846343994140625,73.34611511230469,24.079999923706055,23.34199991226196,0.8384283525809371
2021-01-12,50.73408508300781,74.73936462402344,23.329999923706055,23.342999935150146,0.9063900716515452
2021-01-13,49.79399871826172,74.66732788085938,22.209999084472656,23.217499923706054,0.8047978427289124
2021-01-14,52.753265380859375,76.46092987060547,23.25,23.235499954223634,0.953881802739044
2021-01-15,51.78291702270508,73.73847198486328,24.34000015258789,23.32749996185303,1.1375428978599733
2021-01-19,54.85567855834961,75.67620086669922,23.239999771118164,23.392999935150147,1.2841361362855364
2021-01-20,53.245994567871094,76.37284851074219,21.579999923706055,23.39349994659424,1.0208401989950124
2021-01-21,53.35853958129883,73.67440795898438,21.31999969482422,23.201499938964844,1.327950475334085
2021-01-22,53.32638931274414,73.45020294189453,21.90999984741211,23.085499954223632,1.3486359027757797
2021-01-25,53.696170806884766,72.78560638427734,23.190000534057617,23.079500007629395,1.4640953754692156
2021-01-26,52.26808547973633,71.5525131225586,23.020000457763672,23.153999996185302,1.4321950832667976
2021-01-27,48.71015167236328,70.62364959716797,37.209999084472656,23.929499912261964,1.1191992895410934
2021-01-28,47.982872009277344,71.28026580810547,30.209999084472656,24.285999870300294,0.9629908499124549
2021-01-29,45.76980972290039,68.22151184082031,33.09000015258789,24.801999855041505,1.0386214042572985
2021-02-01,47.42487716674805,69.19037628173828,30.239999771118164,25.176499843597412,1.1257350375240167
2021-02-02,48.80757141113281,69.71083068847656,25.559999465942383,25.105999851226805,1.229996563196319
2021-02-03,47.6972541809082,71.2322006225586,22.90999984741211,24.984499835968016,0.9349773347672784
2021-02-04,49.13480758666992,71.26424407958984,21.770000457763672,24.81949987411499,1.0988400914007588
2021-02-05,48.21080017089844,71.47242736816406,20.8700008392334,24.74449987411499,0.9685883693517581
2021-02-08,50.3879280090332,73.25003814697266,21.239999771118164,24.72849988937378,1.028361268746104
2021-02-09,49.94342803955078,72.83365631103516,21.6299991607666,24.605999851226805,1.0219812431364879
2021-02-10,50.361454010009766,74.08277130126953,21.989999771118164,24.538999843597413,0.9345489391980135
2021-02-11,54.117042541503906,73.68240356445312,21.25,24.49099988937378,1.4153811061524477
2021-02-12,55.43638229370117,74.10680389404297,19.969999313354492,24.326999855041503,1.52273272258596
2021-02-16,55.968833923339844,75.62530517578125,21.459999084472656,24.18299980163574,1.4192704333155093
2021-02-17,55.41272735595703,77.89092254638672,21.5,24.095999813079835,1.1076807425284014
2021-02-18,54.642887115478516,77.14384460449219,22.489999771118164,24.14149980545044,1.0994568948069197
2021-02-19,56.59492111206055,77.79348754882812,22.049999237060547,24.177999782562257,1.255922889016185
2021-02-22,53.6999626159668,79.89665222167969,23.450000762939453,24.254999828338622,0.6897537015767774
2021-02-23,53.2129020690918,80.9035873413086,23.110000610351562,24.25099983215332,0.5233416297687083
2021-02-24,56.452110290527344,83.89188385009766,21.34000015258789,24.16699981689453,0.57484744285337
2021-02-25,51.79426574707031,83.11233520507812,28.889999389648438,23.75099983215332,0.11753598690065085
2021-02-26,53.642276763916016,81.20404052734375,27.950000762939453,23.63799991607666,0.5405918245925151
2021-03-01,56.632755279541016,82.86873626708984,23.350000381469727,23.15099992752075,0.7073543041778215
2021-03-02,54.225807189941406,83.18543243408203,24.100000381469727,22.84399995803833,0.3926417288896701
2021-03-03,52.132850646972656,84.1192626953125,26.670000076293945,22.89949998855591,0.047242989138462574
2021-03-04,50.0124626159668,84.85820770263672,28.56999969482422,23.182499980926515,-0.2801155132687542
2021-03-05,51.79899597167969,88.51240539550781,24.65999984741211,23.326999950408936,-0.47027730509683463
2021-03-08,47.53458786010742,89.1214370727539,25.469999313354492,23.55699987411499,-1.033079105434731
2021-03-09,51.402732849121094,88.91842651367188,24.030000686645508,23.69649991989136,-0.5606466055824594
2021-03-10,49.05629348754883,90.43693542480469,22.559999465942383,23.742999935150145,-0.9992583596189196
2021-03-11,50.63477325439453,90.29076385498047,21.90999984741211,23.738999938964845,-0.7995721406507363
2021-03-12,49.63510513305664,90.59123992919922,20.690000534057617,23.710999965667725,-0.9486877192581715
2021-03-15,50.763397216796875,89.52745819091797,20.030000686645508,23.714000034332276,-0.7014323964603342
2021-03-16,51.87545394897461,87.40802764892578,19.790000915527344,23.63050012588501,-0.3410490444111533
2021-03-17,52.42816925048828,87.7247314453125,19.229999542236328,23.517000102996825,-0.3112106272885526
2021-03-18,51.11607360839844,84.54964447021484,21.579999923706055,23.47150011062622,-0.11801819836023505
2021-03-19,51.413753509521484,83.94873046875,20.950000762939453,23.416500186920167,-0.017891021059995217
2021-03-22,53.09369659423828,83.2666244506836,18.8799991607666,23.188000106811522,0.2519998096237593
2021-03-23,51.61284637451172,82.80376434326172,20.299999237060547,23.04750003814697,0.13003618991806987
