Date,KBE,XOM,VIX,AvgVIX,zscore
2020-05-04,24.96368980407715,34.22760772705078,35.970001220703125,39.44600009918213,-1.1204132299656953
2020-05-05,24.57482147216797,34.18947982788086,33.61000061035156,38.86450004577637,-1.218915666847358
2020-05-06,23.949251174926758,33.548858642578125,34.119998931884766,38.235499954223634,-1.293724975563239
2020-05-07,24.346572875976562,33.73952102661133,31.440000534057617,37.64000005722046,-1.2149881383960326
2020-05-08,25.386371612548828,35.219051361083984,27.979999542236328,36.95550012588501,-1.15052939627736
2020-05-11,24.481830596923828,34.88348388671875,27.56999969482422,36.275500202178954,-1.344004249157232
2020-05-12,23.256053924560547,34.300418853759766,33.040000915527344,36.03950033187866,-1.5876584469815096
2020-05-13,22.030261993408203,32.597835540771484,35.279998779296875,35.76150026321411,-1.669653945392356
2020-05-14,22.81646156311035,32.88548278808594,32.61000061035156,35.38650026321411,-1.5009112944453025
2020-05-15,22.537487030029297,32.652252197265625,31.889999389648438,35.07350015640259,-1.5418475185220166
2020-05-18,24.62554359436035,35.2488899230957,29.299999237060547,34.34700002670288,-1.3583322542011338
2020-05-19,23.695640563964844,34.16047286987305,30.530000686645508,33.60300006866455,-1.4498761329180354
2020-05-20,24.811519622802734,35.27220916748047,27.989999771118164,32.90350008010864,-1.3119577635518969
2020-05-21,24.71853256225586,34.64248275756836,29.530000686645508,32.31100006103516,-1.2458935130908504
2020-05-22,24.431106567382812,34.673580169677734,28.15999984741211,31.92250003814697,-1.3272601869354888
2020-05-26,26.409263610839844,35.69202423095703,28.010000228881836,31.658500003814698,-0.9452417960354351
2020-05-27,28.269081115722656,35.948577880859375,27.6200008392334,31.361000061035156,-0.484855033871879
2020-05-28,27.203916549682617,35.01566696166992,28.59000015258789,31.229000091552734,-0.6350321835905901
2020-05-29,26.586801528930664,35.34994888305664,27.510000228881836,30.89700002670288,-0.8483597996152706
2020-06-01,26.950300216674805,35.97966766357422,28.229999542236328,30.449000072479247,-0.8420708447049814
2020-06-02,26.992568969726562,36.780433654785156,26.84000015258789,29.992500019073486,-0.9463991918983761
2020-06-03,28.353609085083008,38.280887603759766,25.65999984741211,29.594999980926513,-0.7990414183228647
2020-06-04,29.32577896118164,38.17204666137695,25.809999465942383,29.179500007629393,-0.5233039858749022
2020-06-05,30.991159439086914,41.2662239074707,24.520000457763672,28.8335000038147,-0.5246859658417722
2020-06-08,31.99713897705078,42.55677032470703,25.809999465942383,28.725,-0.44198262914682757
2020-06-09,31.210948944091797,41.608299255371094,27.56999969482422,28.725,-0.5152972071024985
2020-06-10,29.283525466918945,39.377071380615234,27.56999969482422,28.451499938964844,-0.7086155135853918
2020-06-11,26.612154006958008,35.90192413330078,40.790000915527344,28.727000045776368,-0.9212862925673744
2020-06-12,27.635051727294922,36.67158508300781,36.09000015258789,28.901000022888184,-0.7588400710261204
2020-06-15,27.905563354492188,36.64826965332031,34.400001525878906,29.026500129699706,-0.6831211289160506
2020-06-16,28.86082649230957,37.47235107421875,33.66999816894531,29.245000076293945,-0.5466232458599011
2020-06-17,27.973196029663086,36.251773834228516,33.470001220703125,29.392000102996825,-0.6077762939375784
2020-06-18,28.04082679748535,36.47722625732422,32.939998626708984,29.639500045776366,-0.6222437068938118
2020-06-19,27.804122924804688,35.74644470214844,35.119998931884766,29.91899995803833,-0.5800257653850465
2020-06-22,27.74358558654785,36.08851623535156,31.770000457763672,30.09949998855591,-0.6456137757349928
2020-06-23,27.53896713256836,36.30619812011719,31.3700008392334,30.267500019073488,-0.7317759403695333
2020-06-24,26.09807014465332,34.59583282470703,33.84000015258789,30.57849998474121,-0.8701805347739989
2020-06-25,26.950672149658203,35.116722106933594,32.220001220703125,30.760000038146973,-0.7173586815801967
2020-06-26,25.31368064880371,33.91169357299805,34.72999954223633,31.121000003814697,-0.9811840734102503
2020-06-29,26.24301528930664,34.455902099609375,31.780000686645508,31.298500061035156,-0.8112063970679877
2020-06-30,26.890987396240234,34.76687240600586,30.43000030517578,31.47800006866455,-0.6828025470902229
2020-07-01,25.893449783325195,33.981666564941406,28.6200008392334,31.626000118255615,-0.8362211119785561
2020-07-02,25.84229278564453,34.269317626953125,27.68000030517578,31.719500160217287,-0.8914416924913022
2020-07-06,26.09807014465332,34.510318756103516,27.940000534057617,31.890500164031984,-0.857831971685261
2020-07-07,25.168733596801758,33.616275787353516,29.43000030517578,32.07150020599365,-0.9772927082401162
2020-07-08,25.228422164916992,33.53852844238281,28.079999923706055,32.097000217437746,-0.9501011509929321
2020-07-09,24.230876922607422,32.15469741821289,29.260000228881836,32.18150024414062,-1.017077958848431
2020-07-10,25.37335968017578,33.15758514404297,27.290000915527344,31.506500244140625,-0.8563259037678846
2020-07-13,25.67177391052246,33.16535568237305,32.189998626708984,31.31150016784668,-0.7776329560044515
2020-07-14,25.25400161743164,34.261539459228516,29.520000457763672,31.067500114440918,-1.0476651643476615
2020-07-15,26.592578887939453,34.696903228759766,27.760000228881836,30.772000217437743,-0.7525122397769073
2020-07-16,26.507320404052734,34.4248046875,28.0,30.49850015640259,-0.736023724750096
2020-07-17,25.791135787963867,33.83395767211914,25.68000030517578,30.13550024032593,-0.8422566786828767
2020-07-20,25.424514770507812,33.04096984863281,24.459999084472656,29.602500247955323,-0.8258040612937338
2020-07-21,26.720468521118164,34.71245574951172,24.84000015258789,29.256000232696532,-0.7205522198343374
2020-07-22,26.51584815979004,33.90391540527344,24.31999969482422,28.903500175476076,-0.6585244255519194
2020-07-23,27.07004165649414,33.973899841308594,26.079999923706055,28.515500164031984,-0.5204036773639641
2020-07-24,26.950672149658203,33.76398468017578,25.84000015258789,28.19650011062622,-0.5220181518918625
2020-07-27,26.34532356262207,34.261539459228516,24.739999771118164,27.697000122070314,-0.7557759050213098
2020-07-28,26.225963592529297,33.85728454589844,25.440000534057617,27.380000114440918,-0.7293244150410916
2020-07-29,27.155296325683594,34.23044204711914,24.100000381469727,27.063500118255615,-0.5346468175258596
2020-07-30,26.686365127563477,32.55118942260742,24.760000228881836,26.870500087738037,-0.4175784096383168
2020-07-31,26.490264892578125,32.71445846557617,24.459999084472656,26.70950002670288,-0.4936048325786238
2020-08-03,26.422056198120117,32.84661102294922,24.280000686645508,26.526500034332276,-0.5309315399528539
2020-08-04,26.30269432067871,33.795082092285156,23.760000228881836,26.243000030517578,-0.6998194372367068
2020-08-05,26.873937606811523,34.09050369262695,22.989999771118164,25.988500022888182,-0.5896924859787397
2020-08-06,26.71194076538086,33.927249908447266,22.649999618530273,25.657999992370605,-0.6094463188211829
2020-08-07,27.786218643188477,33.771751403808594,22.209999084472656,25.403999900817873,-0.2996611457684504
2020-08-10,28.289260864257812,34.603614807128906,22.1299991607666,24.90099992752075,-0.2852397960013396
2020-08-11,28.851966857910156,34.96123123168945,24.030000686645508,24.626499938964844,-0.1863774363437699
2020-08-12,28.57061004638672,34.95330810546875,22.280000686645508,24.352499961853027,-0.2604861055035856
2020-08-13,28.076108932495117,34.09710693359375,22.1299991607666,24.058999919891356,-0.2691085490056943
2020-08-14,28.383041381835938,34.24774169921875,22.049999237060547,23.877499866485596,-0.20876743327038355
2020-08-17,27.90557861328125,33.803794860839844,21.350000381469727,23.72199993133545,-0.27236385820228065
2020-08-18,27.19792366027832,33.637306213378906,21.510000228881836,23.555499935150145,-0.43759442868639664
2020-08-19,27.283185958862305,33.26470184326172,22.540000915527344,23.466499996185302,-0.36098432316892415
2020-08-20,26.737518310546875,32.757328033447266,22.719999313354492,23.298499965667723,-0.433663992857901
2020-08-21,26.54995346069336,32.511566162109375,22.540000915527344,23.133500003814696,-0.44834185807270177
2020-08-24,27.598644256591797,33.4708251953125,22.3700008392334,23.01500005722046,-0.3063756175316966
2020-08-25,27.666852951049805,32.408512115478516,22.030000686645508,22.844500064849854,-0.1347301239993986
2020-08-26,27.129714965820312,31.718795776367188,23.270000457763672,22.803000068664552,-0.17879744818760354
2020-08-27,27.632747650146484,31.504751205444336,24.469999313354492,22.788500022888183,-0.013345482147008664
2020-08-28,27.666852951049805,32.25788116455078,22.959999084472656,22.713500022888184,-0.11297843061112313
2020-08-31,27.18939781188965,31.66330337524414,26.40999984741211,22.819999980926514,-0.15482112156687816
2020-09-01,27.232027053833008,31.258989334106445,26.1200008392334,22.938000011444093,-0.08503482159226394
2020-09-02,27.487810134887695,31.068723678588867,26.56999969482422,23.117000007629393,0.010853025605700693
2020-09-03,27.4963321685791,31.00530242919922,33.599998474121094,23.664499950408935,0.022290636580531504
2020-09-04,28.033472061157227,30.981521606445312,30.75,24.091499996185302,0.16939022768754453
2020-09-08,26.839832305908203,30.26802635192871,31.459999084472656,24.557999992370604,-0.04683387416126791
2020-09-09,26.737518310546875,30.085689544677734,28.809999465942383,24.79699993133545,-0.04786903575170056
2020-09-10,26.294172286987305,29.332561492919922,29.709999084472656,25.168499851226805,-0.057693495827719994
2020-09-11,26.447641372680664,29.253280639648438,26.8700008392334,25.405499935150146,-0.005197587991554866
2020-09-14,27.035930633544922,29.063011169433594,25.850000381469727,25.595499992370605,0.1796242205696919
2020-09-15,26.558475494384766,28.753835678100586,25.59000015258789,25.807499980926515,0.09656833113383038
2020-09-16,26.797203063964844,29.974712371826172,26.040000915527344,26.03400001525879,-0.01587998280317812
2020-09-17,26.71194076538086,29.96677017211914,26.459999084472656,26.229999923706053,-0.037537688061637556
2020-09-18,26.464689254760742,29.48318099975586,25.829999923706055,26.385499954223633,-0.03383639784826744
2020-09-21,25.27821159362793,28.880672454833984,27.780000686645508,26.64749994277954,-0.26417180905674126
2020-09-22,24.830810546875,28.16718292236328,26.860000610351562,26.87199993133545,-0.28080479746748827
2020-09-23,24.27155876159668,27.263416290283203,28.579999923706055,27.199499893188477,-0.2998770732955031
2020-09-24,24.3145809173584,27.207923889160156,28.510000228881836,27.461499881744384,-0.28035688042631524
2020-09-25,24.5985050201416,27.461612701416016,26.3799991607666,27.55699987411499,-0.24105107147421032
2020-09-28,25.467500686645508,27.99277114868164,26.190000534057617,27.71849994659424,-0.08532741235468676
2020-09-29,25.1147403717041,27.17622184753418,26.270000457763672,27.711499977111817,-0.061765188226353185
2020-09-30,25.33843994140625,27.215858459472656,26.3700008392334,27.723999977111816,-0.007657302021233417
2020-10-01,25.587949752807617,26.2645320892334,26.700000762939453,27.73050003051758,0.19645279003710245
2020-10-02,26.28486442565918,26.14560890197754,27.6299991607666,27.432000064849852,0.4000252985761956
2020-10-05,27.231292724609375,26.748123168945312,27.959999084472656,27.292500019073486,0.5661553370423064
2020-10-06,27.196880340576172,26.470645904541016,29.479999542236328,27.19350004196167,0.5970200583776779
2020-10-07,27.928207397460938,26.55785369873047,28.059999465942383,27.15600004196167,0.7800305254872149
2020-10-08,28.3756103515625,27.953134536743164,26.360000610351562,26.988500118255615,0.6982107158662095
2020-10-09,28.177724838256836,27.5408935546875,25.0,26.895000076293947,0.7048126745296888
2020-10-12,28.564895629882812,27.453689575195312,25.06999969482422,26.85600004196167,0.8209594898667487
2020-10-13,27.747526168823242,27.128646850585938,26.06999969482422,26.880000019073485,0.6492800691177696
2020-10-14,27.35175132751465,27.07315444946289,26.399999618530273,26.897999954223632,0.5514378914839694
2020-10-15,27.902395248413086,27.31098747253418,26.969999313354492,26.923499965667723,0.6643712693634151
2020-10-16,27.96262550354004,27.03351593017578,27.40999984741211,27.002499961853026,0.7205486568861273
2020-10-19,27.704513549804688,26.494430541992188,29.18000030517578,27.07249994277954,0.729359039024856
2020-10-20,28.186325073242188,26.716413497924805,29.350000381469727,27.196999931335448,0.8261710443344762
2020-10-21,28.22073745727539,26.28830909729004,28.649999618530273,27.20049991607666,0.8971950513367606
2020-10-22,29.382266998291016,27.636028289794922,28.110000610351562,27.180499935150145,1.0132464331455548
2020-10-23,29.760839462280273,27.081087112426758,27.549999237060547,27.238999938964845,1.1946365709910323
2020-10-26,29.141359329223633,26.438936233520508,32.459999084472656,27.552499866485597,1.1216770552266409
2020-10-27,28.11749267578125,26.018766403198242,33.349998474121094,27.906499767303465,0.9085038062289841
2020-10-28,27.532434463500977,25.027803421020508,40.279998779296875,28.60199966430664,0.8951207330050955
2020-10-29,28.11749267578125,26.1376895904541,37.59000015258789,29.146499633789062,0.8913308368623699
2020-10-30,28.521881103515625,25.86021614074707,38.02000045776367,29.665999698638917,1.0395583981375858
2020-11-02,29.253210067749023,26.946311950683594,37.130001068115234,30.124499797821045,1.0783260727133717
2020-11-03,30.079187393188477,26.486509323120117,35.54999923706055,30.427999782562257,1.365642498827926
2020-11-04,28.461650848388672,26.343801498413086,29.56999969482422,30.50349979400635,0.9536173764743051
2020-11-05,29.476909637451172,26.29623794555664,27.579999923706055,30.56449975967407,1.2320308463884713
2020-11-06,28.969274520874023,25.987056732177734,24.860000610351562,30.55749979019165,1.140903727788818
2020-11-09,32.884056091308594,29.27705955505371,25.75,30.59149980545044,1.7128774376941192
2020-11-10,33.340049743652344,29.926578521728516,24.799999237060547,30.527999782562254,1.7410462359365009
2020-11-11,32.522682189941406,29.618053436279297,23.450000762939453,30.380499839782715,1.5669821141923082
2020-11-12,31.86880111694336,28.603178024291992,25.350000381469727,30.299499893188475,1.5386444555650651
2020-11-13,32.63454055786133,29.293304443359375,23.100000381469727,30.083999919891358,1.6437952069819146
2020-11-16,33.9853401184082,30.9820499420166,22.450000762939453,29.74749994277954,1.7612239716166525
2020-11-17,33.87350082397461,31.396116256713867,22.709999084472656,29.415499877929687,1.671518212702486
2020-11-18,33.28843688964844,30.21074867248535,23.84000015258789,29.174999904632568,1.6862063873812874
2020-11-19,33.4346923828125,30.365005493164062,23.110000610351562,28.924999904632568,1.7030491737254352
2020-11-20,33.1163444519043,29.991533279418945,23.700000762939453,28.732499980926512,1.671833419961089
2020-11-23,33.701412200927734,31.95633888244629,22.65999984741211,28.242500019073486,1.544592393376269
2020-11-24,35.33615493774414,34.08349609375,21.639999389648438,27.657000064849854,1.6746573653498904
2020-11-25,34.81992721557617,33.13357925415039,21.25,26.70550012588501,1.6737567435571525
2020-11-27,34.38111877441406,32.63019561767578,20.84000015258789,25.86800012588501,1.6290818611587032
2020-11-30,33.22819519042969,30.95769500732422,20.56999969482422,24.995500087738037,1.5622319585453666
2020-12-01,33.976741790771484,31.258089065551758,20.770000457763672,24.17750005722046,1.7190631093067963
2020-12-02,34.570411682128906,32.427223205566406,21.170000076293945,23.458500099182128,1.709020890030373
2020-12-03,34.72526931762695,32.646446228027344,21.280000686645508,23.044000148773193,1.7187830677479938
2020-12-04,35.396385192871094,33.839927673339844,20.790000915527344,22.704500198364258,1.725939010603291
2020-12-07,35.275936126708984,33.20664596557617,21.299999237060547,22.526500129699706,1.7851715638375545
2020-12-08,35.23290252685547,34.294593811035156,20.68000030517578,22.273000144958495,1.6165577405592904
2020-12-09,35.40498352050781,34.7492561340332,22.270000457763672,22.146500205993654,1.5969281974657161
2020-12-10,35.55125045776367,35.731651306152344,22.520000457763672,22.100000190734864,1.4941876556218194
2020-12-11,35.138267517089844,35.561153411865234,23.309999465942383,21.998000144958496,1.4083501712059514
2020-12-14,34.9833984375,34.278358459472656,24.719999313354492,22.079000091552736,1.552168843308581
2020-12-15,35.731929779052734,34.94411087036133,22.889999389648438,22.101000022888183,1.6562367500862119
2020-12-16,35.80077362060547,35.47996520996094,22.5,22.09050006866455,1.5972705502682487
2020-12-17,35.70611572265625,35.30134201049805,21.93000030517578,21.995000076293945,1.5977468592367774
2020-12-18,35.14686965942383,34.69242858886719,21.56999969482422,21.91800003051758,1.5360981669619935
2020-12-21,35.41469192504883,34.05915069580078,25.15999984741211,21.99099998474121,1.6991787467021324
2020-12-22,35.128665924072266,33.482696533203125,24.229999542236328,22.069499969482422,1.7059193239110493
2020-12-23,36.142738342285156,33.913002014160156,23.309999465942383,22.15299997329712,1.915009340983389
2020-12-24,35.93473434448242,33.77497482299805,21.530000686645508,22.167000007629394,1.8793074353159975
2020-12-28,36.134071350097656,33.88865280151367,21.700000762939453,22.210000038146973,1.9162073538887265
2020-12-29,35.570709228515625,33.50706100463867,23.079999923706055,22.335500049591065,1.8206316404018732
2020-12-30,36.012733459472656,33.77497482299805,22.770000457763672,22.435500049591063,1.9001693853601138
2020-12-31,36.24674606323242,33.466453552246094,22.75,22.514500045776366,2.0073109844617347
