Date,PEP,FDX,VIX,AvgVIX,zscore
2022-11-15,158.0801544189453,163.47869873046875,24.540000915527344,26.34300003051758,0.43419905935736625
2022-11-16,159.09718322753906,158.38682556152344,24.110000610351562,26.010500049591066,0.5887746632333423
2022-11-17,160.61386108398438,159.10098266601562,23.93000030517578,25.708000087738036,0.7645128137271154
2022-11-18,161.77365112304688,162.05043029785156,23.1200008392334,25.379500102996825,0.8830512824926818
2022-11-21,164.88729858398438,161.0487518310547,22.360000610351562,25.005000114440918,1.260102994400188
2022-11-22,164.9051055908203,162.93153381347656,21.290000915527344,24.646500205993654,1.2498070574898097
2022-11-23,165.1192169189453,163.5714874267578,20.350000381469727,24.300000190734863,1.2710613300184934
2022-11-25,164.2538299560547,163.88681030273438,20.5,23.955500221252443,1.1660225659734533
2022-11-28,164.05758666992188,160.64991760253906,22.209999084472656,23.778500175476076,1.1640176266854991
2022-11-29,162.8977813720703,164.92562866210938,21.889999389648438,23.579000186920165,0.9978366980539238
2022-11-30,165.50282287597656,169.00656127929688,20.579999923706055,23.31750020980835,1.2808636042877486
2022-12-01,166.88531494140625,167.36489868164062,19.84000015258789,23.016500186920165,1.4561705752412206
2022-12-02,166.69679260253906,168.25531005859375,19.059999465942383,22.704500198364258,1.427869966524265
2022-12-05,164.38967895507812,163.79409790039062,20.75,22.514500236511232,1.182796551379901
2022-12-06,163.0520782470703,160.50152587890625,22.170000076293945,22.405500221252442,1.0453654818276092
2022-12-07,163.54580688476562,159.78733825683594,22.68000030517578,22.262500190734862,1.1088161113192319
2022-12-08,164.982177734375,159.44418334960938,22.290000915527344,22.072500228881836,1.2819713321812234
2022-12-09,164.37173461914062,160.91015625,22.829999923706055,22.037500190734864,1.1996775120473246
2022-12-12,165.15274047851562,165.6161346435547,25.0,22.16150016784668,1.261567980228295
2022-12-13,165.06295776367188,165.15859985351562,22.549999237060547,22.10250015258789,1.2539029153777745
2022-12-14,164.60511779785156,166.26974487304688,21.139999389648438,21.932500076293945,1.1921047246014447
2022-12-15,161.81321716308594,161.69447326660156,22.829999923706055,21.86850004196167,0.8901057408512537
2022-12-16,161.89404296875,160.3405303955078,22.6200008392334,21.803000068664552,0.9086495245887588
2022-12-19,162.79176330566406,157.59539794921875,22.420000076293945,21.768000030517577,1.0335566335395232
2022-12-20,162.69302368164062,153.45896911621094,21.479999542236328,21.723999977111816,1.0490835008469048
2022-12-21,163.83309936523438,158.72520446777344,20.06999969482422,21.66299991607666,1.1500002093493402
2022-12-22,162.56732177734375,164.04751586914062,21.969999313354492,21.743999862670897,0.9643102175235658
2022-12-23,163.61766052246094,164.2715606689453,20.8700008392334,21.76249990463257,1.0877972254684836
2022-12-27,164.3448028564453,165.31735229492188,21.649999618530273,21.73449993133545,1.167413500270868
2022-12-28,163.15982055664062,161.58242797851562,22.139999389648438,21.74699993133545,1.0510569866232904
2022-12-29,163.3662567138672,163.916748046875,21.440000534057617,21.789999961853027,1.0602259327143266
2022-12-30,162.18130493164062,161.72247314453125,21.670000076293945,21.88149995803833,0.9337144452146318
2023-01-03,161.05917358398438,165.5227813720703,22.899999618530273,22.073499965667725,0.7751504548012194
2023-01-04,160.66416931152344,169.42576599121094,22.010000228881836,22.136499977111818,0.7024195577806189
2023-01-05,158.9854278564453,169.26705932617188,22.459999084472656,22.15099992752075,0.5037373706159708
2023-01-06,162.57627868652344,173.45948791503906,21.1299991607666,22.073499870300292,0.9033159972227984
2023-01-09,160.9873504638672,177.1664276123047,21.969999313354492,22.05749979019165,0.6898303859492697
2023-01-10,159.65872192382812,176.23269653320312,20.579999923706055,21.944999790191652,0.5379132549039342
2023-01-11,159.8382568359375,179.46339416503906,21.09000015258789,21.749499797821045,0.5379711600398912
2023-01-12,157.8004608154297,179.17393493652344,18.829999923706055,21.56349983215332,0.2974325179745221
2023-01-13,157.31568908691406,176.12998962402344,18.350000381469727,21.423999881744386,0.25982760008068184
2023-01-17,158.0518035888672,175.66311645507812,19.360000610351562,21.25049991607666,0.35048542270452165
2023-01-18,154.06594848632812,175.2335968017578,20.34000015258789,21.136499881744385,-0.12090048164713772
2023-01-19,152.27952575683594,172.0215301513672,20.520000457763672,21.041499900817872,-0.31226108481997555
2023-01-20,152.50393676757812,174.49595642089844,19.850000381469727,20.95999994277954,-0.3018773968643935
2023-01-23,151.82162475585938,178.48297119140625,19.809999465942383,20.946999931335448,-0.4093448697299828
2023-01-24,153.23104858398438,176.70889282226562,19.200000762939453,20.808500003814697,-0.22996057407483841
2023-01-25,154.34423828125,175.36431884765625,19.079999923706055,20.71899995803833,-0.08865283281897647
2023-01-26,152.80914306640625,177.53990173339844,18.729999542236328,20.572999954223633,-0.2856363176005818
2023-01-27,152.27053833007812,177.93209838867188,18.510000228881836,20.391499996185303,-0.3523029743429222
2023-01-30,152.1448516845703,171.88150024414062,19.940000534057617,20.316499996185303,-0.3273606463530898
2023-01-31,153.52734375,181.01336669921875,19.399999618530273,20.202999973297118,-0.2230912662642234
2023-02-01,154.01205444335938,188.71670532226562,17.8700008392334,19.951500034332277,-0.21621632625267015
2023-02-02,152.58470153808594,200.28564453125,18.729999542236328,19.7875,-0.4623182686314966
2023-02-03,151.82162475585938,200.44436645507812,18.329999923706055,19.58100004196167,-0.5541520730076024
2023-02-06,154.24549865722656,196.63475036621094,19.43000030517578,19.49600009918213,-0.2406515870580833
2023-02-07,154.01205444335938,195.9998016357422,18.65999984741211,19.33050012588501,-0.26423899492621683
2023-02-08,153.6529998779297,195.59829711914062,19.6299991607666,19.28300008773804,-0.30431018834225965
2023-02-09,155.10733032226562,194.79531860351562,20.709999084472656,19.264000034332277,-0.1259862742509448
2023-02-10,158.177490234375,195.49559020996094,20.530000686645508,19.34900007247925,0.23466932102707952
2023-02-13,159.5869140625,197.6338348388672,20.34000015258789,19.448500061035155,0.3882568699425911
2023-02-14,157.79147338867188,198.57691955566406,18.90999984741211,19.426000022888182,0.16842546670965788
2023-02-15,158.0069122314453,198.92239379882812,18.229999542236328,19.320499992370607,0.1917793939351084
2023-02-16,157.5580596923828,197.6431884765625,20.170000076293945,19.30299997329712,0.1468117756294115
2023-02-17,158.24929809570312,196.36395263671875,20.020000457763672,19.311499977111815,0.2374869427525869
2023-02-21,158.15951538085938,192.0220947265625,22.8700008392334,19.46450004577637,0.2554340013986647
2023-02-22,158.1056365966797,189.3889923095703,22.290000915527344,19.619000053405763,0.26638569008886703
2023-02-23,158.27622985839844,191.58323669433594,21.139999389648438,19.72200002670288,0.27221383865231835
2023-02-24,157.96206665039062,189.80917358398438,21.670000076293945,19.869000053405763,0.24653386645090677
2023-02-27,157.91714477539062,190.5374755859375,20.950000762939453,19.99100008010864,0.2363870593961715
2023-02-28,155.78057861328125,189.75308227539062,20.700000762939453,20.029000091552735,-0.01263932839209616
2023-03-01,153.8056182861328,190.7895965576172,20.579999923706055,20.088000106811524,-0.2544451720213757
2023-03-02,156.64349365234375,193.21728515625,19.59000015258789,20.17400007247925,0.06718421849653296
2023-03-03,156.48983764648438,195.2248077392578,18.489999771118164,20.16200008392334,0.03566592580272372
2023-03-06,156.80616760253906,196.20523071289062,18.610000610351562,20.176000118255615,0.06683672502112707
2023-03-07,156.02890014648438,192.64772033691406,19.59000015258789,20.184000110626222,-0.0021816376981695917
2023-03-08,156.4536895751953,195.6543426513672,19.110000610351562,20.206500148773195,0.028532969418571964
2023-03-09,155.26974487304688,194.05763244628906,22.610000610351562,20.35550022125244,-0.10179887239924083
2023-03-10,155.4776153564453,188.9029541015625,24.799999237060547,20.560000228881837,-0.04307894837769139
2023-03-13,156.99598693847656,185.33499145507812,26.520000457763672,20.859500217437745,0.161095795015617
2023-03-14,156.83328247070312,185.80447387695312,23.729999542236328,21.029000186920165,0.1386423594829249
2023-03-15,159.635009765625,183.3726348876953,26.139999389648438,21.390500164031984,0.4880133696347391
2023-03-16,159.52655029296875,191.58827209472656,22.989999771118164,21.628500175476074,0.4209378002469965
2023-03-17,158.27935791015625,206.85525512695312,25.510000228881836,21.89550018310547,0.1718866470821074
2023-03-20,160.50262451171875,203.0338134765625,24.149999618530273,22.102000141143797,0.4615978074199558
2023-03-21,160.88223266601562,206.404541015625,21.3799991607666,22.027500057220458,0.4845361554935442
2023-03-22,159.52655029296875,203.8037109375,22.260000228881836,22.026000022888184,0.3403926657328475
2023-03-23,158.7493133544922,203.67227172851562,22.610000610351562,22.09950008392334,0.248787393587093
2023-03-24,161.85830688476562,204.31072998046875,21.739999771118164,22.10300006866455,0.6144708072942917
2023-03-27,162.21981811523438,206.39517211914062,20.600000381469727,22.085500049591065,0.643737470281498
2023-03-28,162.1655731201172,206.977294921875,19.969999313354492,22.048999977111816,0.6334453069736096
2023-03-29,163.28628540039062,209.99127197265625,19.1200008392334,21.976000022888183,0.7469090016649057
2023-03-30,163.43089294433594,210.69546508789062,19.020000457763672,21.947500038146973,0.7594704683243799
2023-03-31,164.7594757080078,214.53567504882812,18.700000762939453,21.958000087738036,0.8922176568162428
2023-04-03,164.9402313232422,214.86428833007812,18.549999237060547,21.955000019073488,0.9115563153980951
2023-04-04,164.3527374267578,212.65782165527344,19.0,21.925500011444093,0.8562079074626842
2023-04-05,165.9705047607422,215.88771057128906,19.079999923706055,21.923999977111816,1.0273851808935877
2023-04-06,166.62124633789062,217.9252166748047,18.399999618530273,21.71349992752075,1.0913725743220908
2023-04-10,165.57286071777344,217.4557342529297,18.969999313354492,21.42199993133545,0.9697362858519215
2023-04-11,165.31979370117188,217.3900146484375,19.100000381469727,21.050999927520753,0.940060915284645
2023-04-12,164.9944610595703,215.45582580566406,19.09000015258789,20.81899995803833,0.9141078807352185
2023-04-13,166.6393280029297,216.95811462402344,17.799999237060547,20.401999950408936,1.0999006408758754
2023-04-14,165.85304260253906,216.60128784179688,17.06999969482422,20.10599994659424,1.0087049675232997
2023-04-17,166.7025909423828,215.3055877685547,16.950000762939453,19.67799997329712,1.1183236565282868
2023-04-18,167.04600524902344,215.21173095703125,16.829999923706055,19.311999988555907,1.15980031844245
2023-04-19,166.9466094970703,215.47462463378906,16.459999084472656,19.06599998474121,1.1462412395664456
2023-04-20,167.49790954589844,215.37132263183594,17.170000076293945,18.811499977111815,1.2125134347597413
2023-04-21,167.57020568847656,216.3665771484375,16.770000457763672,18.51949996948242,1.2145524594574177
2023-04-24,167.6515350341797,217.9815673828125,16.889999389648438,18.276999950408936,1.2135798502747674
2023-04-25,171.4564666748047,211.70008850097656,18.760000228881836,18.18499994277954,1.707690762197869
2023-04-26,170.39903259277344,209.1649932861328,18.84000015258789,18.12849998474121,1.5985979949912033
2023-04-27,171.43841552734375,212.14141845703125,17.030000686645508,18.023999977111817,1.7026331183520556
2023-04-28,172.52294921875,213.86900329589844,15.779999732971191,17.86199994087219,1.8202745619514933
2023-05-01,173.23692321777344,216.498046875,16.079999923706055,17.73099989891052,1.8878846173173678
2023-05-02,173.7520751953125,214.45118713378906,17.780000686645508,17.692499971389772,1.9626713551053914
2023-05-03,173.68881225585938,214.56381225585938,18.34000015258789,17.659499979019166,1.9544020141470761
2023-05-04,174.7733612060547,212.54513549804688,20.09000015258789,17.709999990463256,2.096747058185347
2023-05-05,175.57772827148438,215.29620361328125,17.190000534057617,17.649500036239623,2.174307054448911
2023-05-08,174.74624633789062,216.6388397216797,16.979999542236328,17.550000047683717,2.066528337430412
2023-05-09,175.460205078125,214.66712951660156,17.709999084472656,17.480499982833862,2.1644726412056485
2023-05-10,175.57772827148438,212.50758361816406,16.940000534057617,17.37300000190735,2.192694422721677
2023-05-11,176.54476928710938,211.10858154296875,16.93000030517578,17.32950005531311,2.31697297413174
2023-05-12,177.24972534179688,209.31521606445312,17.030000686645508,17.327500104904175,2.412670226830125
2023-05-15,175.57772827148438,208.83636474609375,17.1200008392334,17.33600010871887,2.2169013973287925
2023-05-16,174.8185272216797,207.75662231445312,17.989999771118164,17.39400010108948,2.133694791349181
2023-05-17,173.58038330078125,212.09445190429688,16.8700008392334,17.414500188827514,1.9577839149306722
2023-05-18,173.1284637451172,216.35714721679688,16.049999237060547,17.358500146865843,1.875909678741666
2023-05-19,173.38150024414062,215.0896453857422,16.809999465942383,17.36050009727478,1.9143723019807932
2023-05-22,168.68185424804688,214.71408081054688,17.209999084472656,17.37650008201599,1.3577071961114204
2023-05-23,168.16671752929688,212.79864501953125,18.530000686645508,17.365000104904176,1.3090485251790493
2023-05-24,167.10023498535156,209.89736938476562,20.030000686645508,17.424500131607054,1.2012937048110472
2023-05-25,166.11512756347656,211.33392333984375,19.139999389648438,17.530000066757204,1.0746180920975035
2023-05-26,165.91629028320312,210.46072387695312,17.950000762939453,17.638500118255614,1.0567190098432302
2023-05-30,164.1358642578125,212.32920837402344,17.459999084472656,17.707500076293947,0.832572154554074
2023-05-31,164.80465698242188,204.66754150390625,17.940000534057617,17.71550006866455,0.9626607794357909
2023-06-01,165.810302734375,204.0196533203125,15.649999618530273,17.58100004196167,1.0865797066181524
2023-06-02,167.51217651367188,208.19790649414062,14.600000381469727,17.306500053405763,1.2615103193023254
2023-06-05,167.6304931640625,207.5782012939453,14.729999542236328,17.183500003814697,1.279673230307004
2023-06-06,165.23692321777344,206.0947265625,13.960000038146973,17.03250002861023,1.0046793020571414
