Date,KO,UPS,VIX,AvgVIX,zscore
2022-03-31,55.065792083740234,177.04058837890625,20.559999465942383,26.28700008392334,-0.879875246716466
2022-04-01,55.83848190307617,170.58499145507812,19.6299991607666,25.669500064849853,-0.2737384387121449
2022-04-04,55.545406341552734,169.40451049804688,18.56999969482422,24.77550001144409,-0.38179069958751094
2022-04-05,55.48322296142578,162.80039978027344,21.030000686645508,24.070499992370607,-0.19138284931964425
2022-04-06,56.042762756347656,160.472412109375,22.100000381469727,23.55299997329712,0.16875060567249547
2022-04-07,56.34474182128906,159.07728576660156,21.549999237060547,23.11899995803833,0.3677697931023276
2022-04-08,56.69112777709961,157.64915466308594,21.15999984741211,22.639499950408936,0.5902750218288263
2022-04-11,56.67335510253906,157.54180908203125,24.3700008392334,22.26949996948242,0.584923185242864
2022-04-12,57.339473724365234,155.1065673828125,24.260000228881836,21.99099998474121,1.0023658687606534
2022-04-13,57.49047088623047,155.9155731201172,21.81999969482422,21.748499965667726,1.0512938043237698
2022-04-14,57.74803161621094,155.21385192871094,22.700000762939453,21.6,1.2046471656515092
2022-04-18,57.2328987121582,154.5039520263672,22.170000076293945,21.51499996185303,0.968893582360134
2022-04-19,57.79243850708008,157.41799926757812,21.3700008392334,21.40699996948242,1.1530171845904262
2022-04-20,58.58290100097656,157.20338439941406,20.31999969482422,21.27599992752075,1.5585590030165415
2022-04-21,58.8049430847168,155.85775756835938,22.68000030517578,21.23149995803833,1.7156337220503564
2022-04-22,57.952301025390625,154.4956817626953,28.209999084472656,21.558499908447267,1.331697866911618
2022-04-25,58.56513977050781,156.5511932373047,27.020000457763672,21.86899995803833,1.5715070104573983
2022-04-26,57.77467346191406,151.1110382080078,33.52000045776367,22.563500022888185,1.3558313712568237
2022-04-27,58.22763442993164,153.8765106201172,31.600000381469727,23.198500061035155,1.4912356151706558
2022-04-28,58.78718948364258,156.98046875,29.989999771118164,23.73150005340576,1.6689903395868393
2022-04-29,57.383888244628906,148.57672119140625,33.400001525878906,24.37350015640259,1.2439977783415783
2022-05-02,56.34474182128906,147.4209747314453,32.34000015258789,25.00900020599365,0.7591494049215458
2022-05-03,56.02500534057617,147.04122924804688,29.25,25.54300022125244,0.6107759775455568
