Date,AMAT,CL,VIX,AvgVIX,zscore
2015-03-17,21.1719970703125,52.536895751953125,15.65999984741211,14.803000020980836,-0.35412120301247574
2015-03-18,21.311927795410156,52.47547912597656,13.970000267028809,14.729000043869018,-0.32690972735981944
2015-03-19,21.058317184448242,52.444759368896484,14.069999694824219,14.668000030517579,-0.3455787704671175
2015-03-20,21.093297958374023,53.42005157470703,13.020000457763672,14.604000043869018,-0.552548565674771
2015-03-23,20.962116241455078,53.88854217529297,13.40999984741211,14.54650001525879,-0.6667301738596397
2015-03-24,20.900903701782227,53.228065490722656,13.619999885559082,14.543000030517579,-0.5303113674943435
2015-03-25,19.790267944335938,52.905540466308594,15.4399995803833,14.623000001907348,-0.5715011956645776
2015-03-26,19.589128494262695,52.79033660888672,15.800000190734863,14.717500019073487,-0.5667052513854738
2015-03-27,19.965173721313477,52.79801559448242,15.069999694824219,14.803999996185302,-0.5308511594064587
2015-03-30,19.912700653076172,53.212711334228516,14.510000228881836,14.877500009536742,-0.6255730051636631
2015-03-31,19.729049682617188,53.25111389160156,15.289999961853027,14.949000024795533,-0.652179422550047
2015-04-01,19.580381393432617,53.05911636352539,15.109999656677246,14.993000030517578,-0.6255780156573533
2015-04-02,19.475440979003906,53.24341583251953,14.670000076293945,15.024500036239624,-0.6758161484139102
2015-04-06,19.37924575805664,53.71957015991211,14.739999771118164,15.001500034332276,-0.7881615570039563
2015-04-07,19.230587005615234,53.53527069091797,14.779999732971191,14.9875,-0.7632203699317585
2015-04-08,19.571638107299805,53.68117141723633,13.979999542236328,14.851999950408935,-0.7606839954807737
2015-04-09,19.68532371520996,53.72726821899414,13.09000015258789,14.66299991607666,-0.7592909343837182
2015-04-10,19.67658042907715,53.45846939086914,12.579999923706055,14.520999908447266,-0.7021587498995286
2015-04-13,19.52791404724121,53.228065490722656,13.9399995803833,14.417999887466431,-0.6672694070051735
2015-04-14,19.414230346679688,53.473819732666016,13.670000076293945,14.320999908447266,-0.7316410783337692
2015-04-15,19.720312118530273,53.66582107543945,12.84000015258789,14.179999923706054,-0.7425410473505527
2015-04-16,19.134382247924805,53.81941604614258,12.600000381469727,14.111499929428101,-0.8341329401878439
2015-04-17,18.793317794799805,53.20502853393555,13.890000343322754,14.102499961853027,-0.7355754595262601
2015-04-20,19.029438018798828,52.5753173828125,13.300000190734863,14.116499948501588,-0.5761361295184593
2015-04-21,19.492937088012695,53.293495178222656,13.25,14.10849995613098,-0.6848775492281828
2015-04-22,19.510427474975586,53.50200653076172,12.710000038146973,14.062999963760376,-0.7281277067708486
2015-04-23,19.387990951538086,53.4556770324707,12.479999542236328,13.914999961853027,-0.7303434726927195
2015-04-24,19.064422607421875,53.41705322265625,12.289999961853027,13.739499950408936,-0.7542852952845168
2015-04-27,17.46405792236328,53.27033996582031,13.119999885559082,13.641999959945679,-0.8822649922475672
2015-04-28,17.5252742767334,53.10814666748047,12.40999984741211,13.536999940872192,-0.8411587189559758
2015-04-29,17.499042510986328,52.907371520996094,13.390000343322754,13.44199995994568,-0.8004499316235384
2015-04-30,17.306644439697266,51.95748519897461,14.550000190734863,13.413999986648559,-0.614665136615735
2015-05-01,17.472797393798828,52.26640701293945,12.699999809265137,13.315499973297118,-0.6647536159467413
2015-05-04,17.385347366333008,52.40540313720703,12.850000381469727,13.221000003814698,-0.7034710033274303
2015-05-05,16.930599212646484,52.034698486328125,14.3100004196167,13.197500038146973,-0.6688382088993823
2015-05-06,17.00931167602539,52.351348876953125,15.149999618530273,13.25600004196167,-0.7293167815681126
2015-05-07,17.105510711669922,52.420841217041016,15.130000114440918,13.358000040054321,-0.7347165799820354
2015-05-08,17.219196319580078,52.66796875,12.859999656677246,13.372000026702882,-0.7767041220607623
2015-05-11,17.420331954956055,52.38224411010742,13.850000381469727,13.367500066757202,-0.6949837240710847
2015-05-12,17.39409637451172,52.420841217041016,13.859999656677246,13.377000045776366,-0.7059296721688381
2015-05-13,17.4290828704834,52.20460891723633,13.760000228881836,13.423000049591064,-0.6557787466362158
2015-05-14,17.367862701416016,53.00005340576172,12.739999771118164,13.430000019073486,-0.8335352471075392
2015-05-15,17.665197372436523,53.00005340576172,12.380000114440918,13.354500007629394,-0.8038756109355685
2015-05-18,17.656452178955078,52.984596252441406,12.729999542236328,13.325999975204468,-0.8014124456868046
2015-05-19,17.568561553955078,53.393898010253906,12.850000381469727,13.305999994277954,-0.8985032803791094
2015-05-20,17.498262405395508,53.20083999633789,12.880000114440918,13.314499998092652,-0.8638555760035781
2015-05-21,17.709184646606445,53.14677047729492,12.109999656677246,13.296000003814697,-0.831148015430616
2015-05-22,17.70038604736328,52.8996467590332,12.130000114440918,13.288000011444092,-0.7786986400698865
2015-05-26,17.568561553955078,51.857093811035156,14.0600004196167,13.335000038146973,-0.5668749132790042
2015-05-27,17.87617301940918,52.15827941894531,13.270000457763672,13.378000068664551,-0.6011832640260814
2015-05-28,17.893749237060547,51.99610900878906,13.3100004196167,13.374000072479248,-0.5644351072213714
2015-05-29,17.691608428955078,51.57908630371094,13.84000015258789,13.3385000705719,-0.4946092881820182
2015-06-01,17.849807739257812,51.66404724121094,13.970000267028809,13.402000093460083,-0.4971624369837889
2015-06-02,17.911319732666016,51.53274154663086,14.239999771118164,13.471500062942505,-0.46269193712955603
2015-06-03,17.893749237060547,51.409202575683594,13.65999984741211,13.439000034332276,-0.43778603758045187
2015-06-04,17.630088806152344,50.907230377197266,14.710000038146973,13.41700005531311,-0.3557655769747289
2015-06-05,17.709184646606445,50.567440032958984,14.210000038146973,13.371000051498413,-0.27455196767023515
2015-06-08,17.463106155395508,50.45932388305664,15.289999961853027,13.492500066757202,-0.27576823153963265
2015-06-09,17.498262405395508,50.99216842651367,14.470000267028809,13.523500061035156,-0.3872443417724507
2015-06-10,17.61250877380371,51.795310974121094,13.220000267028809,13.491500091552734,-0.549158929576028
2015-06-11,17.384008407592773,51.39374542236328,12.850000381469727,13.446000099182129,-0.4852980341118448
2015-06-12,17.24338722229004,51.19294357299805,13.779999732971191,13.49800009727478,-0.45599402255254146
2015-06-15,17.322486877441406,50.45932388305664,15.390000343322754,13.648500108718872,-0.28979524227662207
2015-06-16,17.419164657592773,50.95354080200195,14.8100004196167,13.75250015258789,-0.3867989858506598
2015-06-17,17.17307472229004,51.2856330871582,14.5,13.835000133514404,-0.4830093673455351
2015-06-18,17.436737060546875,51.872554779052734,13.1899995803833,13.850500106811523,-0.5833609656491996
2015-06-19,17.331274032592773,51.66404724121094,13.960000038146973,13.94300012588501,-0.5488870509677656
2015-06-22,17.454313278198242,51.926605224609375,12.739999771118164,13.973500108718872,-0.5932713027173636
2015-06-23,17.54220199584961,51.748985290527344,12.109999656677246,13.8760000705719,-0.5461754884211881
2015-06-24,17.66524314880371,51.34741973876953,13.260000228881836,13.875500059127807,-0.44724773202891016
2015-06-25,17.630088806152344,51.324241638183594,14.010000228881836,13.910500049591064,-0.44575281387423377
2015-06-26,17.384008407592773,51.35513687133789,14.020000457763672,13.919500064849853,-0.4769666599919922
2015-06-29,16.88304328918457,50.505638122558594,18.850000381469727,14.1635000705719,-0.343624674823234
2015-06-30,16.89183807373047,50.513370513916016,18.229999542236328,14.363000059127808,-0.3444159599139231
2015-07-01,17.14670753479004,51.09256362915039,16.09000015258789,14.484500074386597,-0.4439769060426193
2015-07-02,17.234596252441406,51.09256362915039,16.790000915527344,14.588500118255615,-0.4352098578534062
2015-07-06,16.935779571533203,50.93811798095703,17.010000228881836,14.728500127792358,-0.431689361007156
2015-07-07,16.847890853881836,51.98065185546875,16.09000015258789,14.768500137329102,-0.6654257362105872
2015-07-08,16.302995681762695,51.3165168762207,19.65999984741211,15.028000116348267,-0.5764656635344135
2015-07-09,16.276626586914062,51.10029220581055,19.969999313354492,15.36550006866455,-0.5324367082809609
2015-07-10,16.496355056762695,51.4632568359375,16.829999923706055,15.564500045776366,-0.5888428874730204
2015-07-13,16.970937728881836,52.0810661315918,13.899999618530273,15.570500040054322,-0.674820089778106
2015-07-14,16.601810455322266,51.94977569580078,13.369999885559082,15.469500017166137,-0.6833098776427654
2015-07-15,16.32057762145996,51.67176818847656,13.229999542236328,15.39049997329712,-0.6513718370666548
2015-07-16,15.705370903015137,52.22006607055664,12.109999656677246,15.270999956130982,-0.8310574429528302
2015-07-17,15.617483139038086,52.12739944458008,11.949999809265137,15.208999967575073,-0.8198277810406199
2015-07-20,15.617483139038086,52.35908126831055,12.25,15.123499965667724,-0.8698226111754981
2015-07-21,15.670211791992188,51.98630142211914,12.220000267028809,15.097499990463257,-0.7841203389640443
2015-07-22,15.371394157409668,52.032894134521484,12.119999885559082,15.098000001907348,-0.8239821867781445
2015-07-23,15.573529243469238,52.063961029052734,12.640000343322754,15.067000007629394,-0.8105228234197305
2015-07-24,15.265931129455566,52.032894134521484,13.739999771118164,15.053499984741212,-0.8345023021349482
2015-07-27,15.2747220993042,52.2658805847168,15.600000381469727,15.132499980926514,-0.8839017446874885
2015-07-28,15.48564624786377,53.11239242553711,13.4399995803833,14.861999940872192,-1.0455312594360182
2015-07-29,15.424128532409668,53.53175735473633,12.5,14.575499963760375,-1.1421628926579803
2015-07-30,15.441704750061035,52.825035095214844,12.130000114440918,14.377499961853028,-0.9879054001173713
2015-07-31,15.257146835327148,52.825035095214844,12.119999885559082,14.143999910354614,-1.006315364165214
2015-08-03,15.081376075744629,53.13568115234375,12.5600004196167,13.921499919891357,-1.090883388056398
2015-08-04,14.791346549987793,53.15898513793945,13.0,13.766999912261962,-1.1248431117503175
2015-08-05,14.967123985290527,53.64824676513672,12.510000228881836,13.40949993133545,-1.2128872240953263
2015-08-06,14.808918952941895,53.31429672241211,13.770000457763672,13.099499988555909,-1.1566050620266348
2015-08-07,14.923173904418945,53.19004440307617,13.390000343322754,12.927500009536743,-1.1183954171452062
2015-08-10,15.468071937561035,53.38420104980469,12.229999542236328,12.844000005722046,-1.1059381552926544
2015-08-11,15.239568710327148,53.01142501831055,13.710000038146973,12.86100001335144,-1.048290061817771
2015-08-12,15.2044095993042,52.80950927734375,13.609999656677246,12.880000019073487,-1.0082256623568635
2015-08-13,14.984696388244629,52.54546356201172,13.489999771118164,12.949000024795533,-0.9731637631004737
2015-08-14,14.62435531616211,52.64641189575195,12.829999923706055,12.993000030517578,-1.0308921264845545
2015-08-17,14.967123985290527,52.54546356201172,13.020000457763672,13.031500053405761,-0.9749166400068133
2015-08-18,14.61349868774414,52.56875228881836,13.789999961853027,13.110000038146973,-1.0152168567574893
2015-08-19,14.533926963806152,51.83097839355469,15.25,13.26650004386902,-0.8639493751085221
2015-08-20,14.1272611618042,51.24852752685547,19.139999389648438,13.591499996185302,-0.7788273775153061
2015-08-21,13.685235023498535,50.46415328979492,28.030000686645508,14.30600004196167,-0.6536594066692306
2015-08-24,13.349289894104004,48.11100769042969,40.7400016784668,15.563000106811524,-0.1793830857069247
2015-08-25,13.119433403015137,46.88397216796875,36.02000045776367,16.692000150680542,0.06247144503856345
2015-08-26,13.473060607910156,48.328460693359375,30.31999969482422,17.583000135421752,-0.21396112776587395
2015-08-27,14.091899871826172,48.99635314941406,26.100000381469727,18.281500148773194,-0.2963559815756719
2015-08-28,14.136102676391602,49.198272705078125,26.049999237060547,18.978000116348266,-0.33551908049148366
2015-08-31,14.224509239196777,48.778900146484375,28.43000030517578,19.77150011062622,-0.23620359292826681
2015-09-01,13.694074630737305,47.58292007446289,31.399999618530273,20.691500091552733,-0.031033721330221153
2015-09-02,13.862046241760254,48.28961944580078,26.09000015258789,21.370500087738037,-0.16677756517184467
2015-09-03,13.932771682739258,48.86431884765625,25.610000610351562,21.96250009536743,-0.28373748618548006
2015-09-04,13.605668067932129,47.73046875,27.799999237060547,22.68300004005432,-0.07169208749650917
2015-09-08,13.906248092651367,49.26039123535156,24.899999618530273,23.31650004386902,-0.3718520776508693
2015-09-09,13.66755199432373,48.45271682739258,26.229999542236328,23.942500019073485,-0.2213736265870001
2015-09-10,13.755959510803223,48.09547424316406,24.3700008392334,24.480500078201295,-0.13546512721397908
2015-09-11,13.702916145324707,48.08771514892578,23.200000762939453,24.96600012779236,-0.13908195064865272
2015-09-14,13.79132080078125,48.23528289794922,24.25,25.537000131607055,-0.1621072147232749
2015-09-15,14.07421875,48.48379135131836,22.540000915527344,26.013000154495238,-0.18751352971321605
2015-09-16,14.295234680175781,48.98080825805664,21.350000381469727,26.391000175476073,-0.2727185444860636
2015-09-17,14.162626266479492,49.136138916015625,21.139999389648438,26.685500144958496,-0.3194654010359627
2015-09-18,14.083063125610352,48.685707092285156,22.280000686645508,26.84250020980835,-0.2302028685248591
2015-09-21,13.82668399810791,49.00410461425781,20.139999389648438,26.448000144958495,-0.32448440901416725
2015-09-22,13.349289894104004,48.27409362792969,22.440000534057617,25.53300008773804,-0.2145755475557472
2015-09-23,12.916101455688477,48.227500915527344,22.1299991607666,24.838500022888184,-0.24773254320944324
2015-09-24,12.986824035644531,48.343994140625,23.469999313354492,24.496000003814697,-0.26581602460950454
2015-09-25,12.90726375579834,49.03517532348633,23.6200008392334,24.37200002670288,-0.4229029091791876
2015-09-28,12.703926086425781,48.27409362792969,27.6299991607666,24.451000022888184,-0.278951678561921
2015-09-29,12.863056182861328,48.98080825805664,26.829999923706055,24.371000003814697,-0.41558077114087805
2015-09-30,12.986824035644531,49.28369903564453,24.5,24.026000022888184,-0.4685957932031376
2015-10-01,12.969145774841309,49.48561477661133,22.549999237060547,23.848999977111816,-0.5139308098418842
2015-10-02,13.207837104797363,49.9205207824707,20.940000534057617,23.61549997329712,-0.5839697061648641
2015-10-05,13.349289894104004,50.75149154663086,19.540000915527344,23.20250005722046,-0.7491754834836433
2015-10-06,13.473060607910156,50.316593170166016,19.399999618530273,22.92750005722046,-0.6429820317933644
2015-10-07,13.605668067932129,50.75149154663086,18.399999618530273,22.536000061035157,-0.7236013271564385
2015-10-08,13.853205680847168,51.17863082885742,17.420000076293945,22.188500022888185,-0.7910818034846159
2015-10-09,13.835525512695312,51.52033615112305,17.079999923706055,21.882499980926514,-0.8665823304737325
2015-10-12,13.79132080078125,51.45043182373047,16.170000076293945,21.478499984741212,-0.8559071072421278
2015-10-13,13.384650230407715,51.232994079589844,17.670000076293945,21.23499994277954,-0.8495520969147433
2015-10-14,13.649868965148926,51.062129974365234,18.030000686645508,21.06899995803833,-0.7862251599967552
2015-10-15,13.897405624389648,51.69896697998047,16.049999237060547,20.814499950408937,-0.8989565927086347
2015-10-16,13.994650840759277,52.126094818115234,15.050000190734863,20.452999925613405,-0.9814265201778176
2015-10-19,13.976971626281738,52.22705078125,14.979999542236328,20.194999933242798,-1.0049754302422182
2015-10-20,14.312911987304688,52.07948303222656,15.75,19.860499906539918,-0.9396210332852011
2015-10-21,14.206825256347656,52.19664001464844,16.700000762939453,19.58899998664856,-0.9754847751934224
2015-10-22,14.330595970153809,53.61031723022461,14.449999809265137,19.138000011444092,-1.268197121236724
2015-10-23,14.533926963806152,53.84461975097656,14.460000038146973,18.67999997138977,-1.298474863538686
2015-10-26,14.436684608459473,53.67280197143555,15.289999961853027,18.063000011444093,-1.2710982389686518
2015-10-27,14.383641242980957,53.85243225097656,15.430000305175781,17.493000030517578,-1.3151519847320965
2015-10-28,14.622336387634277,53.75873565673828,14.329999923706055,16.984500026702882,-1.2711228677109248
2015-10-29,14.799144744873047,54.07112121582031,14.609999656677246,16.587500047683715,-1.320895897252029
2015-10-30,14.825668334960938,51.82175827026367,15.069999694824219,16.294000005722047,-0.83285806131735
2015-11-02,14.931753158569336,52.712120056152344,14.149999618530273,16.024499940872193,-1.0144078952710875
2015-11-03,15.029003143310547,53.1104621887207,14.539999961853027,15.78149995803833,-1.0906656536666899
2015-11-04,14.914077758789062,52.70431137084961,15.510000228881836,15.636999988555909,-1.014486003026086
2015-11-05,14.86103343963623,52.79804992675781,15.050000190734863,15.518499994277954,-1.0400051912492159
2015-11-06,15.073204040527344,51.40779495239258,14.329999923706055,15.380999994277953,-0.7188364376502595
2015-11-09,14.86103343963623,51.36875534057617,16.520000457763672,15.398500013351441,-0.7315764207126718
2015-11-10,14.8168306350708,51.84517288208008,15.289999961853027,15.279500007629395,-0.8387922970700898
2015-11-11,14.843351364135742,51.89984130859375,16.059999465942383,15.180999946594238,-0.8479437586704869
2015-11-12,14.61349868774414,50.97822189331055,18.3700008392334,15.29700002670288,-0.6719948652028851
2015-11-13,15.241177558898926,50.423683166503906,20.079999923706055,15.54850001335144,-0.4897184234718295
2015-11-16,15.68320369720459,51.2125358581543,18.15999984741211,15.70750002861023,-0.6158528040814374
2015-11-17,15.843240737915039,51.01728820800781,18.84000015258789,15.862000036239625,-0.557756171789382
2015-11-18,16.118852615356445,51.595245361328125,16.850000381469727,15.869500017166137,-0.6549813174739308
2015-11-19,16.18108558654785,51.84517288208008,16.989999771118164,15.996500015258789,-0.7027055589586501
2015-11-20,16.16330337524414,51.62648391723633,15.470000267028809,16.047000026702882,-0.6572882752297341
2015-11-23,16.118852615356445,52.2435188293457,15.619999885559082,16.063500022888185,-0.7948728350415433
2015-11-24,16.34111976623535,52.188838958740234,15.930000305175781,16.088500022888184,-0.7609018922317644
2015-11-25,16.403356552124023,51.884239196777344,15.1899995803833,16.131500005722046,-0.6889638096798584
2015-11-27,16.55449676513672,51.985755920410156,15.119999885559082,16.157000017166137,-0.6957937034245126
2015-11-30,16.687854766845703,51.29845428466797,16.1299991607666,16.209999990463256,-0.5341775761162066
2015-12-01,17.05238151550293,51.41559982299805,14.670000076293945,16.23600001335144,-0.5230943581820541
2015-12-02,17.007917404174805,51.29845428466797,15.90999984741211,16.304500007629393,-0.5022507868761862
2015-12-03,16.67896842956543,51.22035598754883,18.110000610351562,16.43450002670288,-0.5182111011651369
2015-12-04,16.919008255004883,51.813941955566406,14.8100004196167,16.42250003814697,-0.6223571752313235
2015-12-07,16.81232452392578,51.813941955566406,15.84000015258789,16.498000049591063,-0.6329990577888281
2015-12-08,16.847890853881836,51.688961029052734,17.600000381469727,16.552000045776367,-0.602481509150564
2015-12-09,16.919008255004883,51.61086654663086,19.610000610351562,16.768000078201293,-0.5785353491992775
2015-12-10,16.670066833496094,51.649932861328125,19.34000015258789,16.93200011253357,-0.611797832264792
2015-12-11,16.287778854370117,50.93138122558594,24.389999389648438,17.23300004005432,-0.4948747976628176
2015-12-14,16.047727584838867,51.431236267089844,22.729999542236328,17.365500020980836,-0.6266844888515524
2015-12-15,16.412240982055664,52.1419677734375,20.950000762939453,17.5050000667572,-0.7436930552626693
2015-12-16,16.44780731201172,53.36821365356445,17.860000610351562,17.456000089645386,-1.0047579604567898
2015-12-17,16.056612014770508,52.58716583251953,18.940000534057617,17.56050009727478,-0.8752373375874274
2015-12-18,16.092180252075195,51.2125358581543,20.700000762939453,17.746000146865846,-0.5750567012297402
2015-12-21,16.46558380126953,51.532752990722656,18.700000762939453,17.907500171661376,-0.6069090102880663
2015-12-22,16.67896842956543,52.001380920410156,16.600000381469727,17.956500196456908,-0.6867491773110376
2015-12-23,16.972354888916016,52.454376220703125,15.569999694824219,17.93850016593933,-0.7552356471923902
2015-12-24,16.990131378173828,52.32159423828125,15.739999771118164,17.966000175476076,-0.7248092683381299
2015-12-28,16.8923397064209,52.2435188293457,16.90999984741211,18.055500173568724,-0.7177161898849299
2015-12-29,17.123502731323242,52.83710861206055,16.079999923706055,18.0530002117157,-0.8227485629906852
2015-12-30,16.85677719116211,52.743377685546875,17.290000915527344,18.184000253677368,-0.8291286052594738
2015-12-31,16.59894371032715,52.03263854980469,18.209999084472656,18.299000215530395,-0.7014768904594134
2016-01-04,16.421133041381836,50.54084014892578,20.700000762939453,18.42850022315979,-0.3972972801310198
2016-01-05,16.43891143798828,50.76734924316406,19.34000015258789,18.65500020980835,-0.44440245717225246
2016-01-06,15.763227462768555,50.09564971923828,20.59000015258789,18.89250020980835,-0.36685642881214287
2016-01-07,15.300909042358398,49.21308135986328,24.989999771118164,19.262000179290773,-0.22252324901521225
2016-01-08,14.927495956420898,48.85380554199219,27.010000228881836,19.632000160217284,-0.1822433822607543
2016-01-11,14.829694747924805,49.056884765625,24.299999237060547,19.880000114440918,-0.23582186738092537
2016-01-12,14.891932487487793,49.502079010009766,22.469999313354492,19.78400011062622,-0.3256824159856612
2016-01-13,14.402944564819336,49.13497543334961,25.219999313354492,19.908500099182127,-0.29524217546693377
2016-01-14,14.945277214050293,49.61921691894531,23.950000762939453,20.05850009918213,-0.34563848455248913
2016-01-15,14.296255111694336,49.47864532470703,27.020000457763672,20.516500091552736,-0.3800454652701621
2016-01-19,14.625210762023926,50.21281814575195,26.049999237060547,20.87200002670288,-0.5056593995394056
2016-01-20,14.554092407226562,48.77571487426758,27.59000015258789,21.216499996185302,-0.20263976188292046
2016-01-21,14.945277214050293,50.01730728149414,26.690000534057617,21.61599998474121,-0.431542763677618
2016-01-22,15.15865421295166,50.77168273925781,22.34000015258789,21.90299997329712,-0.5730454090853595
2016-01-25,15.034184455871582,50.23732376098633,24.149999618530273,22.33199996948242,-0.47015167093897997
2016-01-26,15.425371170043945,50.55165481567383,22.5,22.669999980926512,-0.4989599171570222
2016-01-27,15.19421100616455,50.528079986572266,23.110000610351562,22.980000019073486,-0.5169313006743139
2016-01-28,14.829694747924805,51.09386444091797,22.420000076293945,23.297000026702882,-0.675383552517467
2016-01-29,15.692095756530762,53.066280364990234,20.200000762939453,23.442500019073485,-1.0149870086576296
2016-02-01,15.692095756530762,52.0211296081543,19.979999542236328,23.53100004196167,-0.7894529822415516
2016-02-02,15.15865421295166,51.361045837402344,21.979999542236328,23.594999980926513,-0.7002246046953724
2016-02-03,15.372030258178711,51.88754653930664,21.649999618530273,23.710499954223632,-0.7925540457155601
2016-02-04,15.62985897064209,51.856117248535156,21.84000015258789,23.772999954223632,-0.7600530406457912
2016-02-05,14.945277214050293,52.013267517089844,23.3799991607666,23.692499923706055,-0.8622528268488626
2016-02-08,14.394055366516113,51.918975830078125,26.0,23.641999912261962,-0.8968908497938171
2016-02-09,14.31403636932373,51.76966094970703,26.540000915527344,23.753999996185303,-0.8726520870762019
2016-02-10,14.216240882873535,51.71466064453125,26.290000915527344,23.945000076293944,-0.8705387866409087
2016-02-11,13.90506649017334,50.63810348510742,28.139999389648438,24.091000080108643,-0.6692677160354659
2016-02-12,14.278473854064941,51.62822723388672,25.399999618530273,24.163500022888183,-0.8456793987394051
2016-02-16,14.865263938903809,51.71466064453125,24.110000610351562,24.018000030517577,-0.8057976394245089
2016-02-17,15.238666534423828,52.696929931640625,22.309999465942383,23.83100004196167,-0.9805148763990268
2016-02-18,15.265340805053711,52.822669982910156,21.639999389648438,23.533500003814698,-1.0049876321087123
2016-02-19,16.34111976623535,53.01125717163086,20.530000686645508,23.22550001144409,-0.9383722616860853
2016-02-22,16.5278263092041,53.12913513183594,19.3799991607666,23.07749996185303,-0.945184959908645
2016-02-23,16.545700073242188,52.80696105957031,20.979999542236328,22.91899995803833,-0.8738797874922212
2016-02-24,16.70660400390625,52.115421295166016,20.719999313354492,22.829999923706055,-0.7086013575812168
2016-02-25,16.8853759765625,52.979835510253906,19.110000610351562,22.629999923706055,-0.8773012757626742
2016-02-26,16.98370361328125,52.0839958190918,19.809999465942383,22.499499893188478,-0.6741788711379786
2016-02-29,16.867494583129883,51.58106994628906,20.549999237060547,22.516999816894533,-0.5772440897511827
2016-03-01,17.314435958862305,52.90910720825195,17.700000762939453,22.402999877929688,-0.8192392928549257
2016-03-02,17.421707153320312,52.71266174316406,17.09000015258789,22.158499908447265,-0.7661476653750107
2016-03-03,17.38594627380371,53.12913513183594,16.700000762939453,21.910999965667724,-0.859586042518438
2016-03-04,17.332321166992188,53.56134033203125,16.860000610351562,21.66199998855591,-0.9582011883665434
2016-03-07,17.37700653076172,53.09771728515625,17.350000381469727,21.360500049591064,-0.853698111472126
2016-03-08,16.787050247192383,53.066280364990234,18.670000076293945,20.994000053405763,-0.9057634468495642
2016-03-09,17.135662078857422,53.419898986816406,18.34000015258789,20.584000015258788,-0.9472965092045526
2016-03-10,17.493215560913086,53.616355895996094,18.049999237060547,20.17199993133545,-0.9540235588009905
2016-03-11,17.9133358001709,53.72635269165039,16.5,19.589999961853028,-0.9358521625381869
2016-03-14,17.79713249206543,53.62419891357422,16.920000076293945,19.165999984741212,-0.9253997829031266
2016-03-15,17.788188934326172,53.89923095703125,16.84000015258789,18.802499961853027,-0.9856413311387494
2016-03-16,17.92227554321289,53.9699592590332,14.989999771118164,18.436499977111815,-0.987528489399406
2016-03-17,18.127866744995117,54.89723205566406,14.4399995803833,18.07649998664856,-1.1671174542514273
2016-03-18,18.315587997436523,55.38444137573242,14.020000457763672,17.75099997520447,-1.2535272814318739
