Date,META,KBE,VIX,AvgVIX,zscore
2016-04-15,108.78630065917969,24.712169647216797,13.619999885559082,14.438500022888183,0.5662774582944134
2016-04-18,109.5899887084961,24.884334564208984,13.350000381469727,14.405000019073487,0.5562458192915265
2016-04-19,111.4156723022461,25.205169677734375,13.239999771118164,14.377500009536742,0.5548128425401159
2016-04-20,111.5446548461914,25.572948455810547,13.279999732971191,14.332999992370606,0.44981665994799064
2016-04-21,112.55672454833984,25.447751998901367,13.949999809265137,14.283500003814698,0.541133211036774
2016-04-22,109.69913482666016,25.682512283325195,13.220000267028809,14.20750002861023,0.3193882697050459
2016-04-25,109.24272155761719,25.533828735351562,14.079999923706055,14.149500036239624,0.34055944717161285
2016-04-26,107.91314697265625,25.815542221069336,13.960000038146973,14.156500053405761,0.18496057582591968
2016-04-27,108.0421371459961,25.839019775390625,13.770000457763672,14.16700005531311,0.1846132688634521
2016-04-28,115.82109832763672,25.549488067626953,15.220000267028809,14.230500078201294,0.6820103858360631
2016-04-29,116.66447448730469,25.392976760864258,15.699999809265137,14.360500049591064,0.7739668157965159
2016-05-02,117.64676666259766,25.55730438232422,14.680000305175781,14.388500070571899,0.7757169581575313
2016-05-03,116.51564025878906,24.97823715209961,15.600000381469727,14.39750008583069,0.8921917204608839
2016-05-04,117.1407470703125,24.469594955444336,16.049999237060547,14.49550004005432,1.0796892068975694
2016-05-05,116.8927001953125,24.344392776489258,15.90999984741211,14.483000040054321,1.1046893742662125
2016-05-06,118.55960845947266,24.43829345703125,14.720000267028809,14.451000070571899,1.1638757601865026
2016-05-09,118.3115463256836,24.375696182250977,14.569999694824219,14.366500043869019,1.1698467062459146
2016-05-10,119.5617446899414,24.829559326171875,13.630000114440918,14.305500030517578,1.0976936272856606
2016-05-11,118.58936309814453,24.74347686767578,14.6899995803833,14.348000001907348,1.072682875289352
2016-05-12,119.34345245361328,24.56350326538086,14.40999984741211,14.382499980926514,1.1670715055953602
2016-05-13,118.87710571289062,24.172231674194336,15.039999961853027,14.45349998474121,1.261453207846948
2016-05-16,117.74598693847656,24.453947067260742,14.680000305175781,14.519999980926514,1.116298200623479
2016-05-17,116.43627166748047,24.344392776489258,15.569999694824219,14.636499977111816,1.080668197372823
2016-05-18,116.73394012451172,25.353858947753906,15.949999809265137,14.769999980926514,0.7895123377376013
2016-05-19,115.90047454833984,25.087791442871094,16.329999923706055,14.88899998664856,0.8265180064052565
