Date,KO,NEE,VIX,AvgVIX,zscore
2022-05-04,57.75690460205078,65.47296142578125,25.420000076293945,25.762500190734862,1.5746066590742336
2022-05-05,57.29507064819336,64.37965393066406,31.200000762939453,26.21750020980835,1.410053729626144
2022-05-06,57.49934387207031,64.94422912597656,30.190000534057617,26.6495002746582,1.476987863048301
2022-05-09,57.383888244628906,63.36700439453125,34.75,27.3290002822876,1.5300117063478735
2022-05-10,56.850990295410156,62.721778869628906,32.9900016784668,27.76000032424927,1.2956315999047854
2022-05-11,57.117435455322266,62.90996551513672,32.560001373291016,28.175000381469726,1.4225271808781474
2022-05-12,57.29507064819336,61.39545822143555,31.770000457763672,28.6725004196167,1.625556469243265
2022-05-13,58.3697395324707,62.55149841308594,28.8700008392334,28.981000423431396,2.1087014746463595
2022-05-16,58.58290100097656,62.83827209472656,27.469999313354492,29.246000385284425,2.200383356279787
2022-05-17,58.423030853271484,64.54096984863281,26.100000381469727,29.48250036239624,1.9931307213021223
2022-05-18,54.35527038574219,63.62687683105469,30.959999084472656,30.01450033187866,-0.08561877257785384
2022-05-19,53.28947830200195,63.142967224121094,29.350000381469727,30.34800033569336,-0.6126211067201424
2022-05-20,54.15985870361328,63.82402801513672,29.43000030517578,30.409000396728516,-0.20288841174680372
2022-05-23,55.829612731933594,65.01591491699219,28.479999542236328,30.48200035095215,0.5914315105066458
2022-05-24,56.859867095947266,66.91577911376953,29.450000762939453,30.278500366210938,0.99744357903533
2022-05-25,56.90427780151367,67.02330017089844,28.3700008392334,30.117000389099122,1.0130948929341201
2022-05-26,57.10856246948242,67.24735260009766,27.5,29.992500400543214,1.1046258030979192
2022-05-27,57.4460563659668,69.78437805175781,25.719999313354492,29.608500289916993,1.0993617755637048
2022-05-31,56.29146194458008,68.2162094116211,26.190000534057617,29.301000308990478,0.603837092342827
2022-06-01,56.01611328125,68.64879608154297,25.690000534057617,29.12300033569336,0.4274181187592547
2022-06-02,56.6023063659668,70.76676940917969,24.719999313354492,29.088000297546387,0.5835445152263574
2022-06-03,55.92729568481445,70.91996765136719,24.790000915527344,28.76750030517578,0.2165763755036195
2022-06-06,55.83848190307617,72.27185821533203,25.06999969482422,28.51150026321411,0.07212222768370916
2022-06-07,56.175987243652344,71.90233612060547,24.020000457763672,27.975000286102294,0.27675963648979074
2022-06-08,55.85625457763672,70.73971557617188,23.959999084472656,27.523500156402587,0.19213620881409404
2022-06-09,54.888160705566406,69.70325469970703,26.09000015258789,27.200000095367432,-0.24345161991181022
2022-06-10,54.541778564453125,68.41448211669922,27.75,26.999000072479248,-0.3330161751054123
2022-06-13,54.47960662841797,65.26006317138672,34.02000045776367,27.256500053405762,-0.13800148757762087
2022-06-14,52.98566818237305,64.42190551757812,32.689998626708984,27.517500019073488,-0.8651656311517272
2022-06-15,53.379276275634766,66.86431884765625,29.6200008392334,27.69350004196167,-0.8340105991078288
2022-06-16,52.84253692626953,63.872135162353516,32.95000076293945,27.79300012588501,-0.9009312819823864
2022-06-17,53.164581298828125,63.81806945800781,31.1299991607666,27.882000064849855,-0.7272263791733387
2022-06-21,54.30069351196289,65.54847717285156,30.190000534057617,27.920000076293945,-0.25316263641512093
2022-06-22,54.703250885009766,67.31494903564453,28.950000762939453,27.943500137329103,-0.16847612533327364
2022-06-23,55.356285095214844,69.57708740234375,29.049999237060547,27.923500061035156,0.012481976442511464
2022-06-24,56.39400863647461,70.31613159179688,27.229999542236328,27.866499996185304,0.5062604765132296
2022-06-27,56.2776985168457,70.1989517211914,26.950000762939453,27.839000034332276,0.45339710861815896
2022-06-28,55.7141227722168,68.89214324951172,28.360000610351562,27.971000099182127,0.2506178813291876
2022-06-29,56.116676330566406,68.4955825805664,28.15999984741211,28.069500064849855,0.49150508421701905
2022-06-30,56.2776985168457,69.8114242553711,28.709999084472656,28.220499992370605,0.4813822807377023
2022-07-01,57.59272384643555,72.60533142089844,26.700000762939453,28.319500064849855,0.9729791743565237
2022-07-05,56.608699798583984,71.29850006103516,27.540000915527344,28.457000064849854,0.5485167464540661
2022-07-06,56.7249870300293,71.71307373046875,26.729999542236328,28.54000005722046,0.5798918482069395
2022-07-07,56.2776985168457,72.4430923461914,26.079999923706055,28.643000030517577,0.29133721044257976
2022-07-08,56.48345184326172,72.325927734375,24.639999389648438,28.677000045776367,0.40828336253778397
2022-07-11,56.304542541503906,72.7134780883789,26.170000076293945,28.68100004196167,0.28596512500896226
2022-07-12,56.06300735473633,72.05557250976562,27.290000915527344,28.65800008773804,0.20612413655213588
2022-07-13,55.8035774230957,72.33495330810547,26.81999969482422,28.298000049591064,0.04916215928456754
2022-07-14,55.62465286254883,72.2177734375,26.399999618530273,27.98350009918213,-0.03671519167099046
2022-07-15,55.910919189453125,70.93799591064453,24.229999542236328,27.714000034332276,0.20663982757663316
2022-07-18,55.150535583496094,69.85649108886719,25.299999237060547,27.33149995803833,-0.11617820726247968
2022-07-19,55.93775939941406,71.13627624511719,24.5,27.0,0.20647279979091637
2022-07-20,55.0163459777832,70.58651733398438,23.8799991607666,26.68449993133545,-0.239649401363386
2022-07-21,54.891109466552734,71.08220672607422,23.110000610351562,26.392499923706055,-0.34147744121054496
2022-07-22,55.096858978271484,72.325927734375,23.030000686645508,26.091499996185302,-0.3228092206660288
2022-07-25,55.63361740112305,72.98387145996094,23.360000610351562,25.898000049591065,-0.08731208829450723
2022-07-26,56.546077728271484,72.0195083618164,24.690000534057617,25.785000038146972,0.46343135667124763
2022-07-27,56.367164611816406,72.4430923461914,23.239999771118164,25.528999996185302,0.33850895070806114
2022-07-28,57.306461334228516,76.19233703613281,22.329999923706055,25.2375,0.5630104272541803
2022-07-29,57.40486145019531,76.14725494384766,21.329999923706055,24.86850004196167,0.6181482930442316
2022-08-01,57.71797180175781,76.88629913330078,22.84000015258789,24.675500011444093,0.7298684816559086
2022-08-02,56.93074035644531,77.21076202392578,23.93000030517578,24.494999980926515,0.29136319183310283
2022-08-03,57.18122482299805,77.92274475097656,21.950000762939453,24.25600004196167,0.3720175982525918
2022-08-04,56.95758056640625,79.29266357421875,21.440000534057617,24.024000072479247,0.15517105981078874
2022-08-05,56.698158264160156,79.29266357421875,21.149999618530273,23.84950008392334,0.018388500287728794
2022-08-08,56.33137512207031,78.87808227539062,21.290000915527344,23.60550012588501,-0.14506209606038448
2022-08-09,56.40294647216797,80.13983154296875,21.770000457763672,23.329500102996825,-0.1984423285781568
2022-08-10,56.9396858215332,80.91490936279297,19.739999771118164,22.975500106811523,0.028585945951416426
2022-08-11,56.55501937866211,80.59947204589844,20.200000762939453,22.665500164031982,-0.15145341996618736
2022-08-12,56.98441696166992,81.53679656982422,19.530000686645508,22.43050022125244,0.007261424471460832
2022-08-15,57.7000732421875,82.01445770263672,19.950000762939453,22.163000297546386,0.3501029852294779
2022-08-16,58.1742057800293,81.59085845947266,19.690000534057617,21.922500324249267,0.6306833804566133
2022-08-17,58.040008544921875,81.29344940185547,19.899999618530273,21.723500347137453,0.5814040757899979
2022-08-18,58.344173431396484,81.32949829101562,19.559999465942383,21.546000289916993,0.7391742747605121
2022-08-19,58.299442291259766,80.85182189941406,20.600000381469727,21.424500274658204,0.750084658283158
2022-08-22,57.431705474853516,79.79737091064453,23.799999237060547,21.44650020599365,0.36871006934838846
2022-08-23,57.49432373046875,79.29266357421875,24.110000610351562,21.41750020980835,0.43817334277306597
2022-08-24,57.57484436035156,79.9505615234375,22.81999969482422,21.396500205993654,0.4331186222231656
2022-08-25,57.852149963378906,80.56344604492188,21.780000686645508,21.369000244140626,0.5350710404522199
2022-08-26,56.45661926269531,79.36474609375,25.559999465942383,21.580500221252443,-0.11417035675799717
2022-08-29,56.116676330566406,78.80778503417969,26.209999084472656,21.74900016784668,-0.253187320965272
2022-08-30,55.59782791137695,77.61235809326172,26.209999084472656,21.863000106811523,-0.44042707677242415
2022-08-31,55.20420837402344,77.03276062011719,25.8700008392334,22.059000110626222,-0.6061107947010151
2022-09-01,55.46364212036133,78.1195068359375,25.559999465942383,22.26500005722046,-0.5478012319186761
2022-09-02,54.703250885009766,77.07805633544922,25.469999313354492,22.48100004196167,-0.8735157994328435
2022-09-06,54.73008346557617,79.124755859375,26.90999984741211,22.761999988555907,-1.007169851030495
2022-09-07,55.74095916748047,81.72391510009766,24.639999389648438,22.905499935150146,-0.6618747109083745
2022-09-08,55.57099151611328,81.75109100341797,23.610000610351562,23.098999977111816,-0.7534540633331235
2022-09-09,55.749900817871094,81.41600799560547,22.790000915527344,23.228499984741212,-0.6349247384448918
2022-09-12,55.910919189453125,82.2401123046875,23.8700008392334,23.445499992370607,-0.6095388965116367
2022-09-13,54.094940185546875,80.4741439819336,27.270000457763672,23.811499977111815,-1.4395000430007712
2022-09-14,54.38120651245117,80.49227142333984,26.15999984741211,24.13499994277954,-1.2898728163232138
2022-09-15,53.642303466796875,77.89311981201172,26.270000457763672,24.45349998474121,-1.4917686696830088
2022-09-16,53.65131378173828,76.78824615478516,26.299999237060547,24.79049997329712,-1.4072298083108243
2022-09-19,54.05680847167969,78.64478302001953,25.760000228881836,25.048499965667723,-1.3274985879186758
2022-09-20,53.9757080078125,77.60330963134766,27.15999984741211,25.216499996185302,-1.2950498118457743
2022-09-21,53.525169372558594,76.0456314086914,27.989999771118164,25.41049995422363,-1.4201128072084377
2022-09-22,53.39899826049805,75.65621948242188,27.350000381469727,25.636999988555907,-1.4585163141978719
2022-09-23,52.80427932739258,74.73246765136719,29.920000076293945,26.04399995803833,-1.705378358701095
2022-09-26,52.146480560302734,73.49175262451172,32.2599983215332,26.37899990081787,-1.9626103727101547
2022-09-27,50.80384826660156,73.42835998535156,32.599998474121094,26.698499870300292,-2.6659465010782815
2022-09-28,51.34450149536133,74.59661865234375,30.18000030517578,26.89699993133545,-2.465248030438251
2022-09-29,50.97505187988281,72.42311096191406,31.84000015258789,27.195499897003174,-2.5030842396374102
2022-09-30,50.47945785522461,71.01033782958984,31.6200008392334,27.498499965667726,-2.662367337379402
2022-10-03,51.04714584350586,73.52796936035156,30.100000381469727,27.730000019073486,-2.544859095856894
2022-10-04,51.16428756713867,75.00414276123047,29.06999969482422,27.83800001144409,-2.5896965414130313
2022-10-05,50.67770004272461,74.05325317382812,28.549999237060547,28.033500003814698,-2.7775856598488184
2022-10-06,49.587364196777344,71.46315002441406,30.520000457763672,28.378999996185303,-3.1654308023985993
2022-10-07,49.118797302246094,69.48886108398438,31.360000610351562,28.807499980926515,-3.269913937056679
2022-10-10,49.01066589355469,69.49793243408203,32.45000076293945,29.236499977111816,-3.3275822033694387
2022-10-11,49.09176254272461,68.85494232177734,33.630001068115234,29.554500007629393,-3.2383899972780963
2022-10-12,49.686485290527344,65.88447570800781,33.56999969482422,29.925,-2.710306200750866
2022-10-13,50.34428787231445,66.19239044189453,31.940000534057617,30.2085000038147,-2.3857103003072284
2022-10-14,49.54230880737305,64.99695587158203,32.02000045776367,30.494500064849852,-2.72223248534362
2022-10-17,50.182090759277344,66.69954681396484,31.3700008392334,30.77500009536743,-2.5078542081631707
2022-10-18,50.8579216003418,67.9764633178711,30.5,30.942000102996825,-2.2437289117593764
2022-10-19,50.42538070678711,66.69048309326172,30.760000228881836,31.08050012588501,-2.3789230327208615
2022-10-20,49.632423400878906,63.97360610961914,29.979999542236328,31.21200008392334,-2.600817942774868
2022-10-21,50.42538070678711,64.88827514648438,29.690000534057617,31.200500106811525,-2.248777161694634
2022-10-24,51.876155853271484,66.36445617675781,29.850000381469727,31.08000020980835,-1.5904458799134413
2022-10-25,53.119667053222656,68.70098114013672,28.459999084472656,30.87300024032593,-1.1035256944301794
2022-10-26,53.516151428222656,68.46551513671875,27.280000686645508,30.728000259399415,-0.8774719185755032
2022-10-27,53.642303466796875,68.34778594970703,27.389999389648438,30.50550022125244,-0.8024554347884649
2022-10-28,54.750648498535156,71.57181549072266,25.75,30.212000179290772,-0.45089359154478925
2022-10-31,53.930660247802734,70.18621063232422,25.8799991607666,30.001000118255615,-0.7831781824993341
2022-11-01,53.741424560546875,70.37639617919922,25.809999465942383,29.838000106811524,-0.8966884559059985
2022-11-02,52.99351501464844,69.98697662353516,25.860000610351562,29.703500175476073,-1.262908155520621
2022-11-03,52.96648406982422,70.80204772949219,25.299999237060547,29.442500114440918,-1.3360205447524138
2022-11-04,53.39899826049805,71.36354064941406,24.549999237060547,29.102000045776368,-1.1485218838899602
2022-11-07,53.60626220703125,69.99602508544922,24.350000381469727,28.69700002670288,-0.9404855503234757
2022-11-08,53.70538330078125,70.88353729248047,25.540000915527344,28.292500019073486,-0.9523145423582176
2022-11-09,52.95746994018555,70.82015991210938,26.09000015258789,27.91850004196167,-1.3420812848137873
2022-11-10,54.85878372192383,75.3482894897461,23.530000686645508,27.498000049591063,-0.6665952617120748
2022-11-11,55.25526428222656,75.4478988647461,22.520000457763672,27.023000049591065,-0.46474085857568403
2022-11-14,54.7236213684082,73.95362091064453,23.729999542236328,26.64099998474121,-0.6371451873181828
2022-11-15,54.63351058959961,75.0856704711914,24.540000915527344,26.34300003051758,-0.7664074397786282
2022-11-16,54.53439712524414,76.36260223388672,24.110000610351562,26.010500049591066,-0.9108790547624438
2022-11-17,54.70560073852539,74.57849884033203,23.93000030517578,25.708000087738036,-0.6917720738469234
2022-11-18,55.09306716918945,75.3482894897461,23.1200008392334,25.379500102996825,-0.543067371883703
2022-11-21,55.94009780883789,75.71053314208984,22.360000610351562,25.005000114440918,-0.12262275468040879
2022-11-22,56.18339157104492,76.17241668701172,21.290000915527344,24.646500205993654,-0.027698874215074474
2022-11-23,56.43571090698242,77.29654693603516,20.350000381469727,24.300000190734863,0.024159880691111444
2022-11-25,56.489768981933594,77.67884826660156,20.5,23.955500221252443,0.025054680429521657
2022-11-28,56.498783111572266,76.21339416503906,22.209999084472656,23.778500175476076,0.13563475470575395
2022-11-29,56.300540924072266,75.0846939086914,21.889999389648438,23.579000186920165,0.1126186462425221
2022-11-30,57.72529220581055,77.0962905883789,20.579999923706055,23.31750020980835,0.7185637595493866
2022-12-01,57.88863754272461,77.21463775634766,19.84000015258789,23.016500186920165,0.7961425396834922
2022-12-02,58.39683151245117,77.55140686035156,19.059999465942383,22.704500198364258,1.0397723500139728
2022-12-05,57.59824752807617,77.50589752197266,20.75,22.514500236511232,0.6219987661577797
2022-12-06,57.57101821899414,77.53321075439453,22.170000076293945,22.405500221252442,0.6056694708556646
2022-12-07,57.66176986694336,77.63333129882812,22.68000030517578,22.262500190734862,0.646288856461296
2022-12-08,57.906795501708984,78.06114196777344,22.290000915527344,22.072500228881836,0.7445864429422431
2022-12-09,57.298770904541016,76.9233627319336,22.829999923706055,22.037500190734864,0.5061647974048725
2022-12-12,58.05199432373047,78.78022766113281,25.0,22.16150016784668,0.7692151820007584
2022-12-13,58.07014083862305,79.32637023925781,22.549999237060547,22.10250015258789,0.7393435706430345
2022-12-14,58.07014083862305,79.23533630371094,21.139999389648438,21.932500076293945,0.7459175572109422
2022-12-15,57.27155303955078,78.10664367675781,22.829999923706055,21.86850004196167,0.40636369710435194
2022-12-16,56.94485855102539,76.5865707397461,22.6200008392334,21.803000068664552,0.34388290111054326
2022-12-19,57.02653121948242,76.02222442626953,22.420000076293945,21.768000030517577,0.42769958134261205
2022-12-20,56.981163024902344,76.02222442626953,21.479999542236328,21.723999977111816,0.4037788246386778
2022-12-21,57.8977165222168,77.05078125,20.06999969482422,21.66299991607666,0.8127623521370039
2022-12-22,57.48027801513672,75.8583755493164,21.969999313354492,21.743999862670897,0.6787736353002137
2022-12-23,57.915863037109375,76.61388397216797,20.8700008392334,21.76249990463257,0.8538806498715086
2022-12-27,58.2697868347168,76.45913696289062,21.649999618530273,21.73449993133545,1.0516649120899464
2022-12-28,57.688995361328125,75.69454193115234,22.139999389648438,21.74699993133545,0.800652778775807
2022-12-29,58.033836364746094,76.53196716308594,21.440000534057617,21.789999961853027,0.9219986610843192
2022-12-30,57.72529220581055,76.09503936767578,21.670000076293945,21.88149995803833,0.790868796527771
2023-01-03,57.1263542175293,76.30439758300781,22.899999618530273,22.073499965667725,0.4599550402633379
2023-01-04,57.09912109375,76.90513610839844,22.010000228881836,22.136499977111818,0.40221400932238
2023-01-05,56.44573211669922,75.21212005615234,22.459999084472656,22.15099992752075,0.17996986769662535
2023-01-06,57.53472137451172,76.14056396484375,21.1299991607666,22.073499870300292,0.6871012016161536
2023-01-09,56.817813873291016,76.52285766601562,21.969999313354492,22.05749979019165,0.2814985608103305
2023-01-10,56.38220977783203,76.95066833496094,20.579999923706055,21.944999790191652,0.020928479471042302
2023-01-11,56.27330780029297,77.36937713623047,21.09000015258789,21.749499797821045,-0.06672791330183175
2023-01-12,55.547325134277344,77.43307495117188,18.829999923706055,21.56349983215332,-0.45410820985592704
2023-01-13,55.746971130371094,77.0781021118164,18.350000381469727,21.423999881744386,-0.3232089531380635
2023-01-17,55.97383499145508,78.04292297363281,19.360000610351562,21.25049991607666,-0.27326733188563634
2023-01-18,54.27684020996094,76.277099609375,20.34000015258789,21.136499881744385,-1.0405035288359856
2023-01-19,54.195167541503906,75.17570495605469,20.520000457763672,21.041499900817872,-1.0040292573965215
2023-01-20,54.52186584472656,74.47483825683594,19.850000381469727,20.95999994277954,-0.7811620038870745
2023-01-23,54.657981872558594,75.24853515625,19.809999465942383,20.946999931335448,-0.7652659741587614
2023-01-24,54.94837951660156,76.36812591552734,19.200000762939453,20.808500003814697,-0.6930022978254946
2023-01-25,55.2932243347168,69.71435546875,19.079999923706055,20.71899995803833,-0.030680101871615108
2023-01-26,55.184329986572266,69.54141998291016,18.729999542236328,20.572999954223633,-0.07560706883444755
2023-01-27,54.8939323425293,68.7950210571289,18.510000228881836,20.391499996185303,-0.17482067417955804
2023-01-30,55.030052185058594,68.31260681152344,19.940000534057617,20.316499996185303,-0.06821296814168713
2023-01-31,55.647151947021484,67.9302978515625,19.399999618530273,20.202999973297118,0.2847663166225096
2023-02-01,55.65623092651367,67.57533264160156,17.8700008392334,19.951500034332277,0.3151869830434676
2023-02-02,54.70336151123047,68.813232421875,18.729999542236328,19.7875,-0.27661585273908823
2023-02-03,54.29499435424805,67.96671295166016,18.329999923706055,19.58100004196167,-0.4307996886475843
2023-02-06,54.60353469848633,68.73130798339844,19.43000030517578,19.49600009918213,-0.3233342201953911
2023-02-07,54.512786865234375,69.25012969970703,18.65999984741211,19.33050012588501,-0.40864831206230323
2023-02-08,54.195167541503906,68.29440307617188,19.6299991607666,19.28300008773804,-0.5070982408880385
2023-02-09,54.10441589355469,66.69239044189453,20.709999084472656,19.264000034332277,-0.4392589691175153
2023-02-10,54.10441589355469,68.03042602539062,20.530000686645508,19.34900007247925,-0.5358847812440063
2023-02-13,54.99375534057617,68.8314208984375,20.34000015258789,19.448500061035155,-0.12481677381577022
2023-02-14,54.07719039916992,69.20463562011719,18.90999984741211,19.426000022888182,-0.6350348195572596
2023-02-15,54.07719039916992,70.03291320800781,18.229999542236328,19.320499992370607,-0.6948486209114746
2023-02-16,53.741424560546875,68.89515686035156,20.170000076293945,19.30299997329712,-0.7897212317882538
2023-02-17,54.55816650390625,69.24102783203125,20.020000457763672,19.311499977111815,-0.3840642329001638
2023-02-21,54.26777267456055,67.0473861694336,22.8700008392334,19.46450004577637,-0.37876365510539933
2023-02-22,54.431121826171875,67.06558227539062,22.290000915527344,19.619000053405763,-0.2939504866981147
2023-02-23,54.530948638916016,66.32830810546875,21.139999389648438,19.72200002670288,-0.18807395349066877
2023-02-24,54.30406188964844,66.3738021850586,21.670000076293945,19.869000053405763,-0.31098721340052193
2023-02-27,54.285919189453125,65.83147430419922,20.950000762939453,19.99100008010864,-0.2813890678561842
2023-02-28,54.00458908081055,65.07112121582031,20.700000762939453,20.029000091552735,-0.37481404459643275
2023-03-01,53.41473388671875,64.00843811035156,20.579999923706055,20.088000106811524,-0.6090787647935012
2023-03-02,54.195167541503906,66.15211486816406,19.59000015258789,20.17400007247925,-0.3523935824611667
2023-03-03,53.94106674194336,67.63621520996094,18.489999771118164,20.16200008392334,-0.5935441675527848
2023-03-06,54.77595901489258,68.15840148925781,18.610000610351562,20.176000118255615,-0.1910498105209599
2023-03-07,54.45833969116211,67.56292724609375,19.59000015258789,20.184000110626222,-0.3155152498855887
2023-03-08,54.485565185546875,68.02096557617188,19.110000610351562,20.206500148773195,-0.33423747391826136
2023-03-09,53.9592170715332,67.57208251953125,22.610000610351562,20.35550022125244,-0.5793429340592164
2023-03-10,53.73234176635742,66.88499450683594,24.799999237060547,20.560000228881837,-0.6493469782606427
2023-03-13,54.27684020996094,67.14151000976562,26.520000457763672,20.859500217437745,-0.380779844948491
2023-03-14,54.47648620605469,68.29580688476562,23.729999542236328,21.029000186920165,-0.3588720184035639
2023-03-15,54.83948516845703,69.18443298339844,26.139999389648438,21.390500164031984,-0.23164965591609055
2023-03-16,55.14125442504883,69.83486938476562,22.989999771118164,21.628500175476074,-0.11951037054347617
2023-03-17,54.88520812988281,69.32183074951172,25.510000228881836,21.89550018310547,-0.21746398122953395
2023-03-20,55.41558837890625,69.59668731689453,24.149999618530273,22.102000141143797,0.04233472283850127
2023-03-21,55.1595458984375,69.03784942626953,21.3799991607666,22.027500057220458,-0.05230949792417471
2023-03-22,54.912635803222656,67.91104888916016,22.260000228881836,22.026000022888184,-0.10112335181472973
2023-03-23,54.79376220703125,67.61788940429688,22.610000610351562,22.09950008392334,-0.1426300223653623
