Date,BAC,LRCX,VIX,AvgVIX,zscore
2022-03-29,39.20941162109375,54.47132110595703,18.899999618530273,27.353500080108642,1.041526250320479
2022-03-30,38.812255859375,52.52103042602539,19.329999923706055,26.78300008773804,1.01551298944781
2022-03-31,37.20560836791992,51.472633361816406,20.559999465942383,26.28700008392334,0.750644536232223
2022-04-01,36.91677474975586,50.308387756347656,19.6299991607666,25.669500064849853,0.7257967523546507
2022-04-04,36.85359573364258,51.2754020690918,18.56999969482422,24.77550001144409,0.691854832440065
2022-04-05,36.230796813964844,48.2202262878418,21.030000686645508,24.070499992370607,0.6509882688667682
2022-04-06,35.83364486694336,47.696510314941406,22.100000381469727,23.55299997329712,0.591687903924973
2022-04-07,35.5538330078125,48.19150161743164,21.549999237060547,23.11899995803833,0.5297480496446867
2022-04-08,35.806556701660156,47.07130432128906,21.15999984741211,22.639499950408936,0.6013983525524329
2022-04-11,35.73435592651367,45.550899505615234,24.3700008392334,22.26949996948242,0.623873363181666
2022-04-12,35.35525131225586,44.71219253540039,24.260000228881836,21.99099998474121,0.5751730589571787
2022-04-13,35.039344787597656,45.249305725097656,21.81999969482422,21.748499965667726,0.5057502508870557
2022-04-14,33.91107940673828,43.6743278503418,22.700000762939453,21.6,0.33931812772578995
2022-04-18,35.06642150878906,45.05207824707031,22.170000076293945,21.51499996185303,0.5152284598064483
2022-04-19,35.716312408447266,45.87930679321289,21.3700008392334,21.40699996948242,0.6129609328030114
2022-04-20,35.79753875732422,46.09568786621094,20.31999969482422,21.27599992752075,0.6225394638768385
2022-04-21,35.12057876586914,44.952518463134766,22.68000030517578,21.23149995803833,0.5273044606510914
2022-04-22,33.90205764770508,44.341670989990234,28.209999084472656,21.558499908447267,0.32212162139211636
2022-04-25,33.65835189819336,45.61409378051758,27.020000457763672,21.86899995803833,0.24854326772051508
2022-04-26,32.90016174316406,43.77582550048828,33.52000045776367,22.563500022888185,0.15489948018242566
2022-04-27,32.71963119506836,43.73369216918945,31.600000381469727,23.198500061035155,0.12337192361958149
2022-04-28,33.225093841552734,46.386749267578125,29.989999771118164,23.73150005340576,0.15249114343197143
2022-04-29,32.20514678955078,44.59346008300781,33.400001525878906,24.37350015640259,0.010659530335735636
2022-05-02,32.62034606933594,45.891746520996094,32.34000015258789,25.00900020599365,0.05513605488235992
2022-05-03,33.5139274597168,46.47291946411133,29.25,25.54300022125244,0.2024948120708685
2022-05-04,34.858821868896484,48.43852996826172,25.420000076293945,25.762500190734862,0.3988233513021024
2022-05-05,33.884002685546875,46.0832405090332,31.200000762939453,26.21750020980835,0.2782323066932079
2022-05-06,33.802772521972656,45.787384033203125,30.190000534057617,26.6495002746582,0.2705075730963876
2022-05-09,32.827945709228516,42.81167984008789,34.75,27.3290002822876,0.16439195406231566
2022-05-10,32.27735137939453,43.957725524902344,32.9900016784668,27.76000032424927,0.038496709158626415
2022-05-11,32.10585403442383,42.81647491455078,32.560001373291016,28.175000381469726,0.03424276690299248
2022-05-12,31.65455436706543,44.083152770996094,31.770000457763672,28.6725004196167,-0.07658591783961387
2022-05-13,31.744815826416016,47.09811782836914,28.8700008392334,28.981000423431396,-0.13068265479392338
2022-05-16,31.419870376586914,46.19334030151367,27.469999313354492,29.246000385284425,-0.16808805459304324
2022-05-17,32.48495864868164,49.04649353027344,26.100000381469727,29.48250036239624,-0.04285816071834394
2022-05-18,31.48305320739746,45.715579986572266,30.959999084472656,30.01450033187866,-0.14556173370227737
2022-05-19,31.094932556152344,45.20335006713867,29.350000381469727,30.34800033569336,-0.2035037213581182
2022-05-20,30.56239891052246,45.393882751464844,29.43000030517578,30.409000396728516,-0.3038505172666545
2022-05-23,32.376644134521484,46.27280807495117,28.479999542236328,30.48200035095215,0.00235747176851453
2022-05-24,32.178070068359375,45.0922966003418,29.450000762939453,30.278500366210938,-0.005856444377111813
2022-05-25,32.34956359863281,46.682594299316406,28.3700008392334,30.117000389099122,-0.012081284331025717
2022-05-26,33.098724365234375,48.75352096557617,27.5,29.992500400543214,0.07450758647841912
2022-05-27,33.414642333984375,50.841678619384766,25.719999313354492,29.608500289916993,0.08267420740851651
2022-05-31,33.57711410522461,49.789466857910156,26.190000534057617,29.301000308990478,0.13648518633205406
2022-06-01,33.098724365234375,48.426082611083984,25.690000534057617,29.12300033569336,0.08214805526545547
2022-06-02,33.316612243652344,50.102542877197266,24.719999313354492,29.088000297546387,0.08226758099830955
2022-06-03,32.85362243652344,49.21022033691406,24.790000915527344,28.76750030517578,0.01971194862520383
2022-06-06,32.81731033325195,49.42850875854492,25.06999969482422,28.51150026321411,0.008079155863364312
2022-06-07,32.998863220214844,50.115943908691406,24.020000457763672,27.975000286102294,0.024733303061190426
2022-06-08,32.581275939941406,49.0330924987793,23.959999084472656,27.523500156402587,-0.0252002381997405
2022-06-09,31.328500747680664,47.24461364746094,26.09000015258789,27.200000095367432,-0.2090727643415981
2022-06-10,30.11203384399414,45.42164993286133,27.75,26.999000072479248,-0.3856020693936245
2022-06-13,29.068058013916016,42.80497360229492,34.02000045776367,27.256500053405762,-0.5125479141181283
2022-06-14,28.55968475341797,43.207496643066406,32.689998626708984,27.517500019073488,-0.613490403864596
2022-06-15,29.095293045043945,43.57926940917969,29.6200008392334,27.69350004196167,-0.5257107863487717
2022-06-16,28.913728713989258,40.18429946899414,32.95000076293945,27.79300012588501,-0.47918919389489384
2022-06-17,28.97727394104004,40.295745849609375,31.1299991607666,27.882000064849855,-0.47034620019234713
2022-06-21,29.821535110473633,41.60031509399414,30.190000534057617,27.920000076293945,-0.34874901372174366
2022-06-22,29.59458351135254,40.88846206665039,28.950000762939453,27.943500137329103,-0.3730089830861289
2022-06-23,29.122526168823242,40.73957061767578,29.049999237060547,27.923500061035156,-0.4545448068213249
2022-06-24,29.33132553100586,43.247840881347656,27.229999542236328,27.866499996185304,-0.47547149016408663
2022-06-27,29.36763572692871,43.20941925048828,26.950000762939453,27.839000034332276,-0.4680360647890538
2022-06-28,29.285932540893555,42.101776123046875,28.360000610351562,27.971000099182127,-0.45690369743051407
2022-06-29,28.922809600830078,41.02488708496094,28.15999984741211,28.069500064849855,-0.4971681981726629
2022-06-30,28.260107040405273,40.93842315673828,28.709999084472656,28.220499992370605,-0.6144929006659196
2022-07-01,28.650463104248047,37.92964553833008,26.700000762939453,28.319500064849855,-0.4739889216705206
2022-07-05,28.35996437072754,37.34748077392578,27.540000915527344,28.457000064849854,-0.5127188803593643
2022-07-06,28.123933792114258,37.62799072265625,26.729999542236328,28.54000005722046,-0.5617696954800929
2022-07-07,28.922809600830078,39.85576629638672,26.079999923706055,28.643000030517577,-0.46988785434357916
2022-07-08,28.85926055908203,39.87882614135742,24.639999389648438,28.677000045776367,-0.4818701124096056
2022-07-11,28.55968475341797,38.6578254699707,26.170000076293945,28.68100004196167,-0.5073280679243668
2022-07-12,28.468902587890625,38.990211486816406,27.290000915527344,28.65800008773804,-0.5314324190744543
2022-07-13,27.996841430664062,39.58005142211914,26.81999969482422,28.298000049591064,-0.6302065380349345
2022-07-14,27.352298736572266,40.28229522705078,26.399999618530273,27.98350009918213,-0.7626646953785864
2022-07-15,29.276853561401367,41.03257369995117,24.229999542236328,27.714000034332276,-0.43358983624371533
2022-07-18,29.285932540893555,40.65118408203125,25.299999237060547,27.33149995803833,-0.42305548429344475
2022-07-19,30.275440216064453,42.93563461303711,24.5,27.0,-0.2981663140880858
2022-07-20,30.28452491760254,44.6801872253418,23.8799991607666,26.68449993133545,-0.33723781197602326
2022-07-21,30.547794342041016,45.739784240722656,23.110000610351562,26.392499923706055,-0.31455185806370545
2022-07-22,30.348072052001953,44.57355880737305,23.030000686645508,26.091499996185302,-0.32330590263918707
2022-07-25,30.620410919189453,43.945281982421875,23.360000610351562,25.898000049591065,-0.2596017226761773
2022-07-26,30.003101348876953,42.96348571777344,24.690000534057617,25.785000038146972,-0.34786011954457297
2022-07-27,30.493318557739258,44.926109313964844,23.239999771118164,25.528999996185302,-0.3053757399061457
2022-07-28,30.248212814331055,46.586124420166016,22.329999923706055,25.2375,-0.3882503157526621
2022-07-29,30.693037033081055,48.08186721801758,21.329999923706055,24.86850004196167,-0.3430462679987598
2022-08-01,30.602251052856445,48.301856994628906,22.84000015258789,24.675500011444093,-0.36452864461755013
2022-08-02,29.994020462036133,48.287452697753906,23.93000030517578,24.494999980926515,-0.4737252505983561
2022-08-03,30.538707733154297,50.40474319458008,21.950000762939453,24.25600004196167,-0.4250406815589424
2022-08-04,30.320833206176758,51.09256362915039,21.440000534057617,24.024000072479247,-0.48032608924240316
2022-08-05,30.829208374023438,49.95132064819336,21.149999618530273,23.84950008392334,-0.3621459147912109
2022-08-08,30.402544021606445,48.9493408203125,21.290000915527344,23.60550012588501,-0.41560115627341465
2022-08-09,30.792890548706055,45.093265533447266,21.770000457763672,23.329500102996825,-0.2553279933926774
2022-08-10,31.836877822875977,47.547752380371094,19.739999771118164,22.975500106811523,-0.12459554734895269
2022-08-11,32.59943389892578,47.788875579833984,20.200000762939453,22.665500164031982,0.007102365273668936
2022-08-12,32.95348358154297,49.818748474121094,19.530000686645508,22.43050022125244,0.02349592576529587
2022-08-15,32.90808868408203,49.6938591003418,19.950000762939453,22.163000297546386,0.018235199285694854
2022-08-16,33.26213073730469,49.02811813354492,19.690000534057617,21.922500324249267,0.09752702263040093
2022-08-17,33.0533447265625,47.798484802246094,19.899999618530273,21.723500347137453,0.08862030939520445
2022-08-18,32.935325622558594,48.335479736328125,19.559999465942383,21.546000289916993,0.05483665772128789
2022-08-19,32.20907974243164,45.80319595336914,20.600000381469727,21.424500274658204,-0.016860265911571668
2022-08-22,31.51914405822754,43.95680618286133,23.799999237060547,21.44650020599365,-0.09802299454987336
2022-08-23,31.237722396850586,44.571624755859375,24.110000610351562,21.41750020980835,-0.16304880643581116
2022-08-24,31.337583541870117,44.47940444946289,22.81999969482422,21.396500205993654,-0.1429135175527191
2022-08-25,31.90042495727539,45.937679290771484,21.780000686645508,21.369000244140626,-0.07558215800515161
2022-08-26,30.892751693725586,43.54757308959961,25.559999465942383,21.580500221252443,-0.20127728700681602
2022-08-29,30.774736404418945,42.705074310302734,26.209999084472656,21.74900016784668,-0.2028710517795085
2022-08-30,30.947221755981445,42.52639389038086,26.209999084472656,21.863000106811523,-0.16763982490690613
2022-08-31,30.511474609375,42.06816101074219,25.8700008392334,22.059000110626222,-0.2354185622710383
2022-09-01,30.584575653076172,41.50425338745117,25.559999465942383,22.26500005722046,-0.20909596084801377
2022-09-02,30.548025131225586,41.32844543457031,25.469999313354492,22.48100004196167,-0.21157581747767323
2022-09-06,30.20992088317871,40.99701690673828,26.90999984741211,22.761999988555907,-0.2647294733283538
2022-09-07,30.67595863342285,41.50041580200195,24.639999389648438,22.905499935150146,-0.19254978384121052
2022-09-08,31.6628475189209,42.188228607177734,23.610000610351562,23.098999977111816,-0.030876163209428528
2022-09-09,31.927845001220703,43.30452346801758,22.790000915527344,23.228499984741212,-0.009202004760855668
2022-09-12,32.22939682006836,42.97021484375,23.8700008392334,23.445499992370607,0.05290349216299705
2022-09-13,31.06888771057129,40.550113677978516,27.270000457763672,23.811499977111815,-0.09961505270899677
2022-09-14,30.950098037719727,40.673553466796875,26.15999984741211,24.13499994277954,-0.12388754782650398
2022-09-15,31.53491973876953,39.87119674682617,26.270000457763672,24.45349998474121,0.00015184406574655118
2022-09-16,31.178543090820312,39.46421813964844,26.299999237060547,24.79049997329712,-0.05452949154801624
2022-09-19,31.69939422607422,39.46421813964844,25.760000228881836,25.048499965667723,0.0392675662867262
2022-09-20,31.224227905273438,38.9029541015625,27.15999984741211,25.216499996185302,-0.03320580531817083
2022-09-21,30.29216766357422,38.44487380981445,27.989999771118164,25.41049995422363,-0.19036624778379668
2022-09-22,29.69820213317871,37.30498504638672,27.350000381469727,25.636999988555907,-0.2707318109002339
2022-09-23,28.994579315185547,36.70030975341797,29.920000076293945,26.04399995803833,-0.38333362591437514
2022-09-26,28.354930877685547,35.82080841064453,32.2599983215332,26.37899990081787,-0.4780018563655988
2022-09-27,27.93458366394043,36.328067779541016,32.599998474121094,26.698499870300292,-0.5655361708601963
2022-09-28,28.3914794921875,36.8054313659668,30.18000030517578,26.89699993133545,-0.4943952873807095
2022-09-29,28.016822814941406,35.734981536865234,31.84000015258789,27.195499897003174,-0.5368870848476752
2022-09-30,27.596481323242188,35.29618453979492,31.6200008392334,27.498499965667726,-0.6023450254397091
2022-10-03,28.409753799438477,37.5798225402832,30.100000381469727,27.730000019073486,-0.5091740696748324
2022-10-04,29.58854866027832,38.635826110839844,29.06999969482422,27.83800001144409,-0.321532604108933
2022-10-05,29.168201446533203,38.56639099121094,28.549999237060547,28.033500003814698,-0.39561029026789335
2022-10-06,28.74785614013672,38.3436164855957,30.520000457763672,28.378999996185303,-0.4661096013037248
2022-10-07,28.09906578063965,36.1486930847168,31.360000610351562,28.807499980926515,-0.5317299998442238
2022-10-10,28.016822814941406,33.82261657714844,32.45000076293945,29.236499977111816,-0.4922638310849999
2022-10-11,27.20355224609375,31.53994369506836,33.630001068115234,29.554500007629393,-0.5854569635049711
2022-10-12,27.285795211791992,31.243877410888672,33.56999969482422,29.925,-0.563737874396121
2022-10-13,28.958030700683594,32.84762954711914,31.940000534057617,30.2085000038147,-0.30001675234928116
2022-10-14,28.967166900634766,30.3730411529541,32.02000045776367,30.494500064849852,-0.2406292535878899
2022-10-17,30.721643447875977,30.418371200561523,31.3700008392334,30.77500009536743,0.0742665101017118
2022-10-18,31.873023986816406,31.0587158203125,30.5,30.942000102996825,0.26667010372333866
2022-10-19,30.995777130126953,31.832143783569336,30.760000228881836,31.08050012588501,0.09064458841240418
2022-10-20,30.794748306274414,34.319278717041016,29.979999542236328,31.21200008392334,-0.0035925010079957565
2022-10-21,31.936994552612305,35.61345672607422,29.690000534057617,31.200500106811525,0.171909558194576
2022-10-24,32.0466423034668,36.06383514404297,29.850000381469727,31.08000020980835,0.1811462246586389
2022-10-25,32.33905792236328,36.6328125,28.459999084472656,30.87300024032593,0.22052909999263773
2022-10-26,32.6223258972168,37.186370849609375,27.280000686645508,30.728000259399415,0.25862441734610847
2022-10-27,32.777671813964844,37.524864196777344,27.389999389648438,30.50550022125244,0.2787013351013448
2022-10-28,33.06095886230469,39.11415481567383,25.75,30.212000179290772,0.29263224022133294
2022-10-31,32.93301010131836,39.03604507446289,25.8799991607666,30.001000118255615,0.27141330849553663
2022-11-01,33.079227447509766,39.80078887939453,25.809999465942383,29.838000106811524,0.27990015785191147
2022-11-02,32.97871398925781,38.14302444458008,25.860000610351562,29.703500175476073,0.30048166038821217
2022-11-03,32.795955657958984,37.94050598144531,25.299999237060547,29.442500114440918,0.27229535283040474
2022-11-04,33.61835861206055,40.45946502685547,24.549999237060547,29.102000045776368,0.3616195661328158
2022-11-07,33.819393157958984,41.9474983215332,24.350000381469727,28.69700002670288,0.3631008407720425
2022-11-08,33.9107780456543,42.90126419067383,25.540000915527344,28.292500019073486,0.3573025772600274
2022-11-09,33.37164306640625,41.73243713378906,26.09000015258789,27.91850004196167,0.28748637795698645
2022-11-10,34.84284591674805,46.811805725097656,23.530000686645508,27.498000049591063,0.43390442870310725
2022-11-11,35.098697662353516,48.297916412353516,22.520000457763672,27.023000049591065,0.44530227692081265
2022-11-14,34.504737854003906,46.35758590698242,23.729999542236328,26.64099998474121,0.38361530618707845
2022-11-15,34.44990921020508,47.32582473754883,24.540000915527344,26.34300003051758,0.3511485833735751
2022-11-16,34.13922119140625,43.9157829284668,24.110000610351562,26.010500049591066,0.3747687283703476
2022-11-17,33.965599060058594,44.47319412231445,23.93000030517578,25.708000087738036,0.3304954558409823
2022-11-18,33.9838752746582,44.043087005615234,23.1200008392334,25.379500102996825,0.3438228619023348
2022-11-21,34.093536376953125,43.41141891479492,22.360000610351562,25.005000114440918,0.37831047942463714
2022-11-22,34.258018493652344,43.938926696777344,21.290000915527344,24.646500205993654,0.3956222067505283
2022-11-23,34.367671966552734,44.496334075927734,20.350000381469727,24.300000190734863,0.4023624826203331
2022-11-25,34.44990921020508,43.71037673950195,20.5,23.955500221252443,0.43551169234127673
2022-11-28,33.68232345581055,42.74407196044922,22.209999084472656,23.778500175476076,0.31982945033509347
2022-11-29,33.81025695800781,42.63027572631836,21.889999389648438,23.579000186920165,0.3455235812474599
2022-11-30,34.58698654174805,45.55522155761719,20.579999923706055,23.31750020980835,0.41714941916156695
2022-12-01,33.59430694580078,44.66414260864258,19.84000015258789,23.016500186920165,0.25917600909042543
2022-12-02,33.162322998046875,44.13662338256836,19.059999465942383,22.704500198364258,0.1936916966755744
2022-12-05,31.682525634765625,43.647682189941406,20.75,22.514500236511232,-0.061387434495908035
2022-12-06,30.33139419555664,42.73057174682617,22.170000076293945,22.405500221252442,-0.28330493585041167
2022-12-07,30.092418670654297,42.84532165527344,22.68000030517578,22.262500190734862,-0.32901823322520285
2022-12-08,29.816675186157227,43.87913131713867,22.290000915527344,22.072500228881836,-0.40279826169864397
2022-12-09,29.761531829833984,43.41623306274414,22.829999923706055,22.037500190734864,-0.40192740939194366
2022-12-12,30.083223342895508,44.77600860595703,25.0,22.16150016784668,-0.37572494677336876
2022-12-13,30.101608276367188,46.069705963134766,22.549999237060547,22.10250015258789,-0.4026013327498137
2022-12-14,29.66961669921875,45.324371337890625,21.139999389648438,21.932500076293945,-0.4630044997906316
2022-12-15,29.200862884521484,43.177398681640625,22.829999923706055,21.86850004196167,-0.49732204787203543
2022-12-16,29.136518478393555,42.97024917602539,22.6200008392334,21.803000068664552,-0.5040758178818641
2022-12-19,29.4674072265625,42.464012145996094,22.420000076293945,21.768000030517577,-0.4326754145444612
2022-12-20,29.586891174316406,42.335262298583984,21.479999542236328,21.723999977111816,-0.4081539862218644
2022-12-21,30.03727149963379,43.35260772705078,20.06999969482422,21.66299991607666,-0.3507864147987169
2022-12-22,29.770721435546875,39.60074234008789,21.969999313354492,21.743999862670897,-0.3112415871565425
2022-12-23,29.844257354736328,39.89210510253906,20.8700008392334,21.76249990463257,-0.3047976087592318
2022-12-27,29.899396896362305,39.247432708740234,21.649999618530273,21.73449993133545,-0.27982501935660614
2022-12-28,30.119993209838867,38.98994445800781,22.139999389648438,21.74699993133545,-0.23409086132468912
2022-12-29,30.460071563720703,40.713905334472656,21.440000534057617,21.789999961853027,-0.2130751445467381
2022-12-30,30.44169044494629,40.68390655517578,21.670000076293945,21.88149995803833,-0.21568529998738428
2023-01-03,30.800153732299805,40.103118896484375,22.899999618530273,22.073499965667725,-0.13757958850681862
2023-01-04,31.379199981689453,40.89297866821289,22.010000228881836,22.136499977111818,-0.05173315186369505
2023-01-05,31.31486701965332,40.37028503417969,22.459999084472656,22.15099992752075,-0.051121932864899716
2023-01-06,31.62737274169922,43.100929260253906,21.1299991607666,22.073499870300292,-0.05856162892140903
2023-01-09,31.1494197845459,43.794002532958984,21.969999313354492,22.05749979019165,-0.16080562163505466
2023-01-10,31.360824584960938,44.3922119140625,20.579999923706055,21.944999790191652,-0.13669361645885433
2023-01-11,31.59979820251465,44.94298553466797,21.09000015258789,21.749499797821045,-0.10651003376355722
2023-01-12,31.682525634765625,45.49860763549805,18.829999923706055,21.56349983215332,-0.1045770544652571
2023-01-13,32.38105773925781,45.84998321533203,18.350000381469727,21.423999881744386,0.013018516199700812
2023-01-17,31.728477478027344,45.59056091308594,19.360000610351562,21.25049991607666,-0.09844749774509531
2023-01-18,30.9931697845459,45.19368362426758,20.34000015258789,21.136499881744385,-0.2216040308133805
2023-01-19,30.54279327392578,43.935325622558594,20.520000457763672,21.041499900817872,-0.273347111528228
2023-01-20,31.112653732299805,45.736724853515625,19.850000381469727,20.95999994277954,-0.21275822106818512
2023-01-23,31.544647216796875,47.50617599487305,19.809999465942383,20.946999931335448,-0.17625151483803062
2023-01-24,31.774436950683594,47.18867492675781,19.200000762939453,20.808500003814697,-0.12746142393080961
2023-01-25,32.0501708984375,47.27580261230469,19.079999923706055,20.71899995803833,-0.07983914101687767
2023-01-26,32.48217010498047,48.18085479736328,18.729999542236328,20.572999954223633,-0.023161460423458784
2023-01-27,32.58326721191406,46.741477966308594,18.510000228881836,20.391499996185303,0.02863104744518622
2023-01-30,32.44540023803711,46.33009338378906,19.940000534057617,20.316499996185303,0.01340266009353272
2023-01-31,32.610843658447266,48.4083251953125,19.399999618530273,20.202999973297118,-0.005297196728153122
2023-02-01,33.015262603759766,51.327735900878906,17.8700008392334,19.951500034332277,-0.0005894637314597921
2023-02-02,33.208282470703125,52.37120056152344,18.729999542236328,19.7875,0.009822088572881442
2023-02-03,33.48402404785156,51.22997283935547,18.329999923706055,19.58100004196167,0.08610827387256992
2023-02-06,33.428871154785156,50.42655563354492,19.43000030517578,19.49600009918213,0.094923101085987
2023-02-07,33.79652404785156,51.61619567871094,18.65999984741211,19.33050012588501,0.13337243512013322
2023-02-08,33.548362731933594,50.13228988647461,19.6299991607666,19.28300008773804,0.1233080625781882
2023-02-09,32.83143615722656,49.900943756103516,20.709999084472656,19.264000034332277,-0.00040083678315887446
2023-02-10,32.702754974365234,48.88263702392578,20.530000686645508,19.34900007247925,0.00018695428528594504
2023-02-13,32.7671012878418,49.39469528198242,20.34000015258789,19.448500061035155,-0.00017369374523416774
2023-02-14,32.73951721191406,49.96773147583008,18.90999984741211,19.426000022888182,-0.01851241531548817
2023-02-15,32.68437576293945,50.362667083740234,18.229999542236328,19.320499992370607,-0.037657973089839446
2023-02-16,32.42702102661133,48.527381896972656,20.170000076293945,19.30299997329712,-0.04117882471300216
2023-02-17,32.491355895996094,47.978546142578125,20.020000457763672,19.311499977111815,-0.016786560753937797
2023-02-21,31.728477478027344,46.29716873168945,22.8700008392334,19.46450004577637,-0.1149355325420231
2023-02-22,31.517080307006836,46.19554138183594,22.290000915527344,19.619000053405763,-0.15063344260516784
2023-02-23,31.489498138427734,46.98347473144531,21.139999389648438,19.72200002670288,-0.1739862455097392
2023-02-24,31.443544387817383,46.32815933227539,21.670000076293945,19.869000053405763,-0.1669706157327354
2023-02-27,31.443544387817383,46.72502136230469,20.950000762939453,19.99100008010864,-0.17623102127655468
2023-02-28,31.526262283325195,47.04445266723633,20.700000762939453,20.029000091552735,-0.16878846733316125
2023-03-01,31.379199981689453,47.51972198486328,20.579999923706055,20.088000106811524,-0.20636203017298752
2023-03-02,30.981412887573242,47.428741455078125,19.59000015258789,20.17400007247925,-0.27587425326806875
2023-03-03,31.601232528686523,47.59039306640625,18.489999771118164,20.16200008392334,-0.16802652131408038
2023-03-06,31.536466598510742,46.967987060546875,18.610000610351562,20.176000118255615,-0.16516657778283658
2023-03-07,30.528120040893555,46.429786682128906,19.59000015258789,20.184000110626222,-0.3341954525625849
2023-03-08,30.121076583862305,47.75978088378906,19.110000610351562,20.206500148773195,-0.4385317211548722
2023-03-09,28.25238609313965,47.45777893066406,22.610000610351562,20.35550022125244,-0.7680064113441669
2023-03-10,28.00261116027832,46.348480224609375,24.799999237060547,20.560000228881837,-0.7871024779693507
2023-03-13,26.374441146850586,46.17231369018555,26.520000457763672,20.859500217437745,-1.0761994836269169
2023-03-14,26.6057186126709,47.98946762084961,23.729999542236328,21.029000186920165,-1.0769516603318734
2023-03-15,26.355939865112305,47.31623840332031,26.139999389648438,21.390500164031984,-1.1062236889651327
2023-03-16,26.799983978271484,50.05000305175781,22.989999771118164,21.628500175476074,-1.0900482117856054
2023-03-17,25.736133575439453,49.38646697998047,25.510000228881836,21.89550018310547,-1.2661478603204417
2023-03-20,25.671377182006836,49.865413665771484,24.149999618530273,22.102000141143797,-1.2889852378285014
2023-03-21,26.44845199584961,49.28932189941406,21.3799991607666,22.027500057220458,-1.1356037805090784
2023-03-22,25.569610595703125,49.186344146728516,22.260000228881836,22.026000022888184,-1.2914663374385198
2023-03-23,24.949798583984375,50.86604690551758,22.610000610351562,22.09950008392334,-1.442278983304583
2023-03-24,25.107065200805664,48.77442932128906,21.739999771118164,22.10300006866455,-1.365151804415857
