Date,KO,XLU,VIX,AvgVIX,zscore
2020-05-04,37.62171936035156,23.40572166442871,35.970001220703125,39.44600009918213,-0.2552045605160952
2020-05-05,37.838417053222656,23.596956253051758,33.61000061035156,38.86450004577637,-0.32824500884000196
2020-05-06,37.29668045043945,22.794591903686523,34.119998931884766,38.235499954223634,0.11974182102268266
2020-05-07,37.171653747558594,22.88605499267578,31.440000534057617,37.64000005722046,-0.0032645020327409222
2020-05-08,38.43016815185547,23.347515106201172,27.979999542236328,36.95550012588501,0.10380887088005335
2020-05-11,37.95509719848633,23.24774169921875,27.56999969482422,36.275500202178954,0.0024854289272241204
2020-05-12,37.355018615722656,23.044036865234375,33.040000915527344,36.03950033187866,-0.06192988066879505
2020-05-13,36.62158966064453,22.8486385345459,35.279998779296875,35.76150026321411,-0.1845036700125679
2020-05-14,36.42156219482422,23.093921661376953,32.61000061035156,35.38650026321411,-0.4622802883128654
2020-05-15,36.054840087890625,22.786279678344727,31.889999389648438,35.07350015640259,-0.3517569623767814
2020-05-18,37.48003387451172,23.7216739654541,29.299999237060547,34.34700002670288,-0.5683447495873558
2020-05-19,37.12165451049805,23.330886840820312,30.530000686645508,33.60300006866455,-0.3865637895734743
2020-05-20,38.24681091308594,23.459766387939453,27.989999771118164,32.90350008010864,-0.05867642155651205
2020-05-21,37.646728515625,23.222801208496094,29.530000686645508,32.31100006103516,-0.09587357417687772
2020-05-22,37.53004455566406,23.48055076599121,28.15999984741211,31.92250003814697,-0.3517522895409951
2020-05-26,38.41350173950195,23.634376525878906,28.010000228881836,31.658500003814698,-0.13737214726428001
2020-05-27,38.946895599365234,23.917072296142578,27.6200008392334,31.361000061035156,-0.1632854706156692
2020-05-28,39.24694061279297,24.62381362915039,28.59000015258789,31.229000091552734,-0.626105052412211
2020-05-29,38.90522384643555,24.815052032470703,27.510000228881836,30.89700002670288,-0.9142248892178305
2020-06-01,39.16359329223633,25.11022186279297,28.229999542236328,30.449000072479247,-1.0562738429964413
2020-06-02,39.088592529296875,25.272361755371094,26.84000015258789,29.992500019073486,-1.2178529471413873
2020-06-03,39.92202377319336,25.575843811035156,25.65999984741211,29.594999980926513,-1.1452163893226917
2020-06-04,39.93869400024414,25.118539810180664,25.809999465942383,29.179500007629393,-0.7645469757196525
2020-06-05,40.9138298034668,25.438650131225586,24.520000457763672,28.8335000038147,-0.6509404135911316
2020-06-08,41.5472526550293,26.120450973510742,25.809999465942383,28.725,-0.9649469499124527
2020-06-09,40.83882522583008,25.596630096435547,27.56999969482422,28.725,-0.8091165825367627
2020-06-10,40.52211380004883,25.446964263916016,27.56999969482422,28.451499938964844,-0.8086160190847039
2020-06-11,37.95509719848633,24.453367233276367,40.790000915527344,28.727000045776368,-0.9841752913135647
2020-06-12,38.35038375854492,24.391002655029297,36.09000015258789,28.901000022888184,-0.7808906233567396
2020-06-15,38.9390869140625,24.557300567626953,34.400001525878906,29.026500129699706,-0.6902435152922718
2020-06-16,39.33437728881836,24.669546127319336,33.66999816894531,29.245000076293945,-0.629854952492309
2020-06-17,39.17457962036133,24.59471893310547,33.470001220703125,29.392000102996825,-0.6301647303505096
2020-06-18,39.51939010620117,24.590560913085938,32.939998626708984,29.639500045776366,-0.49395631428192877
2020-06-19,38.7036018371582,23.900440216064453,35.119998931884766,29.91899995803833,-0.24337996896770794
2020-06-22,38.4681282043457,24.133516311645508,31.770000457763672,30.09949998855591,-0.5248188656525122
2020-06-23,38.38401794433594,23.890377044677734,31.3700008392334,30.267500019073488,-0.35823388083854546
2020-06-24,37.55140686035156,23.67239761352539,33.84000015258789,30.57849998474121,-0.5005282511216842
2020-06-25,37.786895751953125,23.378955841064453,32.220001220703125,30.760000038146973,-0.1696813699424025
2020-06-26,36.64311218261719,23.131624221801758,34.72999954223633,31.121000003814697,-0.4078041944229778
2020-06-29,37.30751037597656,23.567598342895508,31.780000686645508,31.298500061035156,-0.5087005601828579
2020-06-30,37.57664489746094,23.655630111694336,30.43000030517578,31.47800006866455,-0.47708548775463694
2020-07-01,37.69437789916992,24.208974838256836,28.6200008392334,31.626000118255615,-0.8845866712047352
2020-07-02,37.744850158691406,24.271854400634766,27.68000030517578,31.719500160217287,-0.9166064379051494
2020-07-06,38.0391960144043,23.974220275878906,27.940000534057617,31.890500164031984,-0.5596595469855485
2020-07-07,38.02238082885742,23.877805709838867,29.43000030517578,32.07150020599365,-0.4872321799743069
2020-07-08,37.904632568359375,24.091598510742188,28.079999923706055,32.097000217437746,-0.7075474531734482
2020-07-09,36.9290657043457,23.768810272216797,29.260000228881836,32.18150024414062,-0.8191284845361636
2020-07-10,37.971923828125,24.21735954284668,27.290000915527344,31.506500244140625,-0.784550277361079
2020-07-13,38.0560188293457,24.24251365661621,32.189998626708984,31.31150016784668,-0.7727462875588517
2020-07-14,38.577449798583984,24.4688777923584,29.520000457763672,31.067500114440918,-0.7571664562579227
2020-07-15,39.023193359375,24.37246322631836,27.760000228881836,30.772000217437743,-0.5065821547249968
2020-07-16,38.81294631958008,24.68267250061035,28.0,30.49850015640259,-0.841429204497206
2020-07-17,39.376426696777344,25.24021339416504,25.68000030517578,30.13550024032593,-1.0806825036079146
2020-07-20,38.7877082824707,24.909040451049805,24.459999084472656,29.602500247955323,-1.0364049387119596
2020-07-21,39.69600296020508,25.022228240966797,24.84000015258789,29.256000232696532,-0.7792011729438841
2020-07-22,40.77251434326172,25.407894134521484,24.31999969482422,28.903500175476076,-0.6801986910715108
2020-07-23,40.604305267333984,25.437236785888672,26.079999923706055,28.515500164031984,-0.7689987623827921
2020-07-24,40.78091812133789,25.269561767578125,25.84000015258789,28.19650011062622,-0.5637533865074982
2020-07-27,40.77251434326172,24.963542938232422,24.739999771118164,27.697000122070314,-0.3165502289367762
2020-07-28,40.52020263671875,25.340824127197266,25.440000534057617,27.380000114440918,-0.72248906975417
2020-07-29,40.38563919067383,25.45819664001465,24.100000381469727,27.063500118255615,-0.8703722931298944
2020-07-30,40.10810089111328,25.45819664001465,24.760000228881836,26.870500087738037,-0.9772676292434807
2020-07-31,39.729652404785156,25.500118255615234,24.459999084472656,26.70950002670288,-1.1573368975654033
2020-08-03,38.9390869140625,25.223445892333984,24.280000686645508,26.526500034332276,-1.23540402101615
2020-08-04,39.267086029052734,25.500118255615234,23.760000228881836,26.243000030517578,-1.3354967705885268
2020-08-05,39.71282958984375,25.173141479492188,22.989999771118164,25.988500022888182,-0.8962247962794752
2020-08-06,39.93149185180664,25.319866180419922,22.649999618530273,25.657999992370605,-0.9320825455235155
2020-08-07,40.20061111450195,25.776796340942383,22.209999084472656,25.403999900817873,-1.2023726899775442
2020-08-10,40.13334274291992,25.768409729003906,22.1299991607666,24.90099992752075,-1.2214180154604122
2020-08-11,40.30994415283203,25.210872650146484,24.030000686645508,24.626499938964844,-0.6971214445920926
2020-08-12,40.73046112060547,25.57557487487793,22.280000686645508,24.352499961853027,-0.8336223998714032
2020-08-13,40.68840789794922,25.53365707397461,22.1299991607666,24.058999919891356,-0.8155146987609785
2020-08-14,40.74728012084961,25.311477661132812,22.049999237060547,23.877499866485596,-0.611012399461313
2020-08-17,40.54542922973633,25.277944564819336,21.350000381469727,23.72199993133545,-0.6613134917715345
2020-08-18,40.7220458984375,25.164756774902344,21.510000228881836,23.555499935150145,-0.5006579450976818
2020-08-19,39.83898162841797,25.08930015563965,22.540000915527344,23.466499996185302,-0.7790225500766552
2020-08-20,39.82216262817383,24.86712646484375,22.719999313354492,23.298499965667723,-0.6036778063699441
2020-08-21,39.763282775878906,24.909040451049805,22.540000915527344,23.133500003814696,-0.6606572903987896
2020-08-24,40.343597412109375,25.127031326293945,22.3700008392334,23.01500005722046,-0.6155455898411651
2020-08-25,40.293121337890625,24.888084411621094,22.030000686645508,22.844500064849854,-0.4394371618170672
2020-08-26,40.503387451171875,24.61141014099121,23.270000457763672,22.803000068664552,-0.13202716700195388
2020-08-27,40.562255859375,24.69106101989746,24.469999313354492,22.788500022888183,-0.1745384353483816
2020-08-28,41.90787124633789,24.76232147216797,22.959999084472656,22.713500022888184,0.2854142279113035
2020-08-31,41.655574798583984,24.837779998779297,26.40999984741211,22.819999980926514,0.12648711874259774
2020-09-01,41.31075668334961,24.55272102355957,26.1200008392334,22.938000011444093,0.22696538360046575
2020-09-02,43.05166244506836,25.315671920776367,26.56999969482422,23.117000007629393,0.27310007398703945
2020-09-03,42.45454025268555,25.03061294555664,33.599998474121094,23.664499950408935,0.2764020962423042
2020-09-04,42.92551040649414,24.888084411621094,30.75,24.091499996185302,0.5744413360899073
2020-09-08,41.891056060791016,24.74974822998047,31.459999084472656,24.557999992370604,0.28922747002102545
2020-09-09,42.21064758300781,25.07672119140625,28.809999465942383,24.79699993133545,0.14473145098372506
2020-09-10,42.05085372924805,24.644948959350586,29.709999084472656,25.168499851226805,0.43654008762546076
2020-09-11,42.94233703613281,24.703636169433594,26.8700008392334,25.405499935150146,0.7318710904856034
2020-09-14,42.993194580078125,25.043188095092773,25.850000381469727,25.595499992370605,0.47357638390139717
2020-09-15,43.281455993652344,25.210872650146484,25.59000015258789,25.807499980926515,0.44737197304770726
2020-09-16,43.06101989746094,25.17733383178711,26.040000915527344,26.03400001525879,0.38991737404315846
2020-09-17,42.857547760009766,24.971927642822266,26.459999084472656,26.229999923706053,0.4796494794283795
2020-09-18,42.77276611328125,24.531763076782227,25.829999923706055,26.385499954223633,0.8072175867437197
2020-09-21,41.619720458984375,24.37912368774414,27.780000686645508,26.64749994277954,0.4880331237960471
2020-09-22,42.10298156738281,24.531341552734375,26.860000610351562,26.87199993133545,0.5495915125378554
2020-09-23,40.873634338378906,24.15504264831543,28.579999923706055,27.199499893188477,0.38405773705190704
2020-09-24,41.289066314697266,24.425636291503906,28.510000228881836,27.461499881744384,0.32261492144112813
2020-09-25,41.3060302734375,24.827302932739258,26.3799991607666,27.55699987411499,0.0004324351329129684
2020-09-28,41.78081130981445,24.89072608947754,26.190000534057617,27.71849994659424,0.13139255883103118
2020-09-29,41.4755973815918,24.88227081298828,26.270000457763672,27.711499977111817,0.020757444200680118
2020-09-30,41.85712432861328,25.106355667114258,26.3700008392334,27.723999977111816,-0.015682174461911728
2020-10-01,41.69602584838867,25.36004638671875,26.700000762939453,27.73050003051758,-0.28534570118747865
2020-10-02,41.8486328125,25.66023826599121,27.6299991607666,27.432000064849852,-0.47223957932128524
2020-10-05,41.865604400634766,25.981569290161133,27.959999084472656,27.292500019073486,-0.7286740051514256
2020-10-06,41.4925537109375,26.201433181762695,29.479999542236328,27.19350004196167,-1.0522888157348151
2020-10-07,42.01819610595703,26.36210060119629,28.059999465942383,27.15600004196167,-0.98132200413953
2020-10-08,42.781246185302734,26.84410285949707,26.360000610351562,26.988500118255615,-1.0818906181591446
2020-10-09,43.07798385620117,26.839872360229492,25.0,26.895000076293947,-0.9641383840396754
2020-10-12,43.31536865234375,27.008996963500977,25.06999969482422,26.85600004196167,-1.0111166994726348
2020-10-13,42.57777404785156,26.82295799255371,26.06999969482422,26.880000019073485,-1.142954430380582
2020-10-14,42.492984771728516,26.789134979248047,26.399999618530273,26.897999954223632,-1.1479313633711525
2020-10-15,42.38277053833008,26.7722225189209,26.969999313354492,26.923499965667723,-1.176540123318374
2020-10-16,42.41667938232422,27.05973243713379,27.40999984741211,27.002499961853026,-1.398772534133575
2020-10-19,42.069068908691406,26.831411361694336,29.18000030517578,27.07249994277954,-1.3458029653762262
2020-10-20,42.60319519042969,26.992084503173828,29.350000381469727,27.196999931335448,-1.2715732229924455
2020-10-21,42.38277053833008,26.920204162597656,28.649999618530273,27.20049991607666,-1.2976454508085171
2020-10-22,42.96776580810547,27.30073356628418,28.110000610351562,27.180499935150145,-1.3837493812769683
2020-10-23,42.832122802734375,27.37683868408203,27.549999237060547,27.238999938964845,-1.4982759612120777
2020-10-26,42.2216796875,27.368379592895508,32.459999084472656,27.552499866485597,-1.7264685810557148
2020-10-27,42.30646514892578,27.34724235534668,33.349998474121094,27.906499767303465,-1.676514706390703
2020-10-28,40.661678314208984,26.552364349365234,40.279998779296875,28.60199966430664,-1.659500155402388
2020-10-29,40.71255111694336,26.624238967895508,37.59000015258789,29.146499633789062,-1.6987270315137573
2020-10-30,40.746463775634766,26.37478256225586,38.02000045776367,29.665999698638917,-1.481515074042827
2020-11-02,41.22124481201172,26.954030990600586,37.130001068115234,30.124499797821045,-1.772696419336931
2020-11-03,41.84016036987305,27.343015670776367,35.54999923706055,30.427999782562257,-1.8526554078604305
2020-11-04,41.68754196166992,26.932889938354492,29.56999969482422,30.50349979400635,-1.57579818906673
2020-11-05,41.91646194458008,27.173891067504883,27.579999923706055,30.56449975967407,-1.6848591364937715
2020-11-06,41.9249382019043,27.11469268798828,24.860000610351562,30.55749979019165,-1.633147647586313
2020-11-09,44.570167541503906,27.617835998535156,25.75,30.59149980545044,-1.0260864480354035
2020-11-10,45.765586853027344,28.01528549194336,24.799999237060547,30.527999782562254,-0.8909294231808309
2020-11-11,45.42646026611328,28.120986938476562,23.450000762939453,30.380499839782715,-1.1080498405055326
2020-11-12,44.94319534301758,27.6685791015625,25.350000381469727,30.299499893188475,-0.9239400062590506
2020-11-13,45.31623458862305,27.943401336669922,23.100000381469727,30.083999919891358,-1.0051712033142481
2020-11-16,45.65536880493164,28.226686477661133,22.450000762939453,29.74749994277954,-1.106386979970767
2020-11-17,45.5112419128418,27.672800064086914,22.709999084472656,29.415499877929687,-0.7086082360313646
2020-11-18,44.60406494140625,27.131607055664062,23.84000015258789,29.174999904632568,-0.6151102826457313
2020-11-19,45.04494094848633,26.861007690429688,23.110000610351562,28.924999904632568,-0.2238512596618095
2020-11-20,44.65493392944336,26.865236282348633,23.700000762939453,28.732499980926512,-0.37752511294116115
2020-11-23,44.663414001464844,26.869462966918945,22.65999984741211,28.242500019073486,-0.37771800584993925
2020-11-24,45.12124252319336,27.156978607177734,21.639999389648438,27.657000064849854,-0.4366802054957222
2020-11-25,44.875370025634766,27.22885513305664,21.25,26.70550012588501,-0.5902016560318843
2020-11-27,44.68037033081055,26.958255767822266,20.84000015258789,25.86800012588501,-0.44385350476962865
2020-11-30,44.09077835083008,26.56927490234375,20.56999969482422,24.995500087738037,-0.35260350783838457
2020-12-01,44.466758728027344,26.755311965942383,20.770000457763672,24.17750005722046,-0.3600418379693718
2020-12-02,44.52655792236328,26.932889938354492,21.170000076293945,23.458500099182128,-0.48233625667513574
2020-12-03,45.099063873291016,26.65383529663086,21.280000686645508,23.044000148773193,-0.03345963290154375
2020-12-04,46.01335144042969,26.387462615966797,20.790000915527344,22.704500198364258,0.5366773056429558
2020-12-07,45.278507232666016,26.535451889038086,21.299999237060547,22.526500129699706,0.13253662200903907
2020-12-08,45.440853118896484,26.45511817932129,20.68000030517578,22.273000144958495,0.2608085551783357
2020-12-09,45.569026947021484,26.408607482910156,22.270000457763672,22.146500205993654,0.34823883764358676
2020-12-10,45.32976531982422,26.273311614990234,22.520000457763672,22.100000190734864,0.36680949615351377
2020-12-11,45.586116790771484,26.315587997436523,23.309999465942383,21.998000144958496,0.43094643649554487
2020-12-14,45.517765045166016,26.18029022216797,24.719999313354492,22.079000091552736,0.5153454959387018
2020-12-15,46.004798889160156,26.69611167907715,22.889999389648438,22.101000022888183,0.28079079596069934
2020-12-16,45.338321685791016,26.387462615966797,22.5,22.09050006866455,0.2766860445340331
2020-12-17,45.517765045166016,26.565044403076172,21.93000030517578,21.995000076293945,0.20047008352693796
2020-12-18,45.91936111450195,26.336727142333984,21.56999969482422,21.91800003051758,0.5419973717634767
2020-12-21,45.124698638916016,26.01779556274414,25.15999984741211,21.99099998474121,0.496936401877428
2020-12-22,45.08197021484375,25.966632843017578,24.229999542236328,22.069499969482422,0.5223499091452269
2020-12-23,45.355411529541016,25.915464401245117,23.309999465942383,22.15299997329712,0.669542537377439
2020-12-24,45.66301345825195,26.09880828857422,21.530000686645508,22.167000007629394,0.6379719316916455
2020-12-28,46.27824783325195,26.21393394470215,21.700000762939453,22.210000038146973,0.7807160677781938
2020-12-29,46.25261306762695,26.20966911315918,23.079999923706055,22.335500049591065,0.7743329589481902
2020-12-30,46.517486572265625,26.341840744018555,22.770000457763672,22.435500049591063,0.7681836652171489
2020-12-31,46.85927963256836,26.73411750793457,22.75,22.514500045776366,0.5787953109714389
2021-01-04,45.08197021484375,26.060434341430664,26.969999313354492,22.798999977111816,0.4455845691872747
2021-01-05,44.58638381958008,26.05617332458496,25.34000015258789,23.026499938964843,0.25819399606597654
2021-01-06,43.167964935302734,26.704273223876953,25.06999969482422,23.214999961853028,-0.8185099761158213
2021-01-07,42.6894416809082,26.354639053344727,22.3700008392334,23.299499988555908,-0.7166818526705068
2021-01-08,43.64645767211914,26.57635498046875,21.559999465942383,23.263999938964844,-0.5295301542649081
2021-01-11,42.8945198059082,26.32905387878418,24.079999923706055,23.34199991226196,-0.6167565198135943
2021-01-12,42.81761932373047,26.188344955444336,23.329999923706055,23.342999935150146,-0.5312216718547335
2021-01-13,42.8603515625,26.700002670288086,22.209999084472656,23.217499923706054,-0.9334939460849985
2021-01-14,42.0656852722168,26.59767723083496,23.25,23.235499954223634,-1.1558226791070612
2021-01-15,41.6128044128418,26.857770919799805,24.34000015258789,23.32749996185303,-1.54310779095566
2021-01-19,41.45047378540039,26.755435943603516,23.239999771118164,23.392999935150147,-1.5218813122370056
2021-01-20,41.595733642578125,26.913196563720703,21.579999923706055,23.39349994659424,-1.5950419675750231
2021-01-21,41.82643508911133,26.755435943603516,21.31999969482422,23.201499938964844,-1.3770778383037967
2021-01-22,41.43337631225586,26.793811798095703,21.90999984741211,23.085499954223632,-1.5598725542721736
2021-01-25,41.681175231933594,27.331050872802734,23.190000534057617,23.079500007629395,-1.904097609851904
2021-01-26,42.11696243286133,27.058164596557617,23.020000457763672,23.153999996185302,-1.5129270033961404
2021-01-27,41.467559814453125,26.32905387878418,37.209999084472656,23.929499912261964,-1.166357667290374
2021-01-28,41.99732971191406,26.644575119018555,30.209999084472656,24.285999870300294,-1.220530511326699
2021-01-29,41.14284896850586,26.499605178833008,33.09000015258789,24.801999855041505,-1.4309976574433614
2021-02-01,41.42483901977539,26.627517700195312,30.239999771118164,25.176499843597412,-1.427068850000619
2021-02-02,41.83498001098633,26.844972610473633,25.559999465942383,25.105999851226805,-1.4470618006430171
2021-02-03,41.672630310058594,26.759702682495117,22.90999984741211,24.984499835968016,-1.439808375016325
2021-02-04,41.877708435058594,26.968624114990234,21.770000457763672,24.81949987411499,-1.5317987334603795
2021-02-05,42.4245719909668,27.113597869873047,20.8700008392334,24.74449987411499,-1.439815087257118
2021-02-08,42.655277252197266,26.90467071533203,21.239999771118164,24.72849988937378,-1.179975782280956
2021-02-09,42.46729278564453,26.943044662475586,21.6299991607666,24.605999851226805,-1.283783487870247
2021-02-10,42.3818244934082,27.049638748168945,21.989999771118164,24.538999843597413,-1.4039365972858877
2021-02-11,42.9799690246582,26.896141052246094,21.25,24.49099988937378,-1.0479385260077543
2021-02-12,43.31321334838867,26.700002670288086,19.969999313354492,24.326999855041503,-0.759071846892855
2021-02-16,42.95433807373047,26.401538848876953,21.459999084472656,24.18299980163574,-0.6530375029523704
2021-02-17,42.83472442626953,26.422861099243164,21.5,24.095999813079835,-0.7165570476154098
2021-02-18,43.38157272338867,26.58061981201172,22.489999771118164,24.14149980545044,-0.6350422417477121
2021-02-19,42.81761932373047,26.18408966064453,22.049999237060547,24.177999782562257,-0.5277392205351416
2021-02-22,43.2619514465332,25.672426223754883,23.450000762939453,24.254999828338622,0.06213313765249314
2021-02-23,43.18505096435547,25.8856201171875,23.110000610351562,24.25099983215332,-0.1419592644990195
2021-02-24,43.330299377441406,25.582887649536133,21.34000015258789,24.16699981689453,0.1617343476866006
2021-02-25,42.868892669677734,25.35264015197754,28.889999389648438,23.75099983215332,0.17245124498886763
2021-02-26,41.86061096191406,24.88362693786621,27.950000762939453,23.63799991607666,0.16793762360671016
2021-03-01,42.638187408447266,25.43365478515625,23.350000381469727,23.15099992752075,0.017293084273468488
2021-03-02,42.80907440185547,25.35690689086914,24.100000381469727,22.84399995803833,0.1459201075089216
2021-03-03,42.70653533935547,25.058441162109375,26.670000076293945,22.89949998855591,0.35068525300015313
2021-03-04,42.67236328125,25.037118911743164,28.56999969482422,23.182499980926515,0.3549734241482022
2021-03-05,43.39865493774414,25.446439743041992,24.65999984741211,23.326999950408936,0.29972819041938514
2021-03-08,44.124969482421875,25.804607391357422,25.469999313354492,23.55699987411499,0.2863545520873655
2021-03-09,43.458473205566406,26.14571189880371,24.030000686645508,23.69649991989136,-0.2495033553774843
2021-03-10,43.95406723022461,26.32478904724121,22.559999465942383,23.742999935150145,-0.20517599940057463
2021-03-11,43.4755744934082,26.256572723388672,21.90999984741211,23.738999938964845,-0.33364306838509855
2021-03-12,43.389404296875,26.610462188720703,20.690000534057617,23.710999965667725,-0.6564482964416014
2021-03-15,43.966670989990234,26.951574325561523,20.030000686645508,23.714000034332276,-0.7132705967433051
2021-03-16,44.130374908447266,26.98568344116211,19.790000915527344,23.63050012588501,-0.6781334147224515
2021-03-17,44.14759826660156,26.546506881713867,19.229999542236328,23.517000102996825,-0.312086108730269
2021-03-18,43.570350646972656,26.448442459106445,21.579999923706055,23.47150011062622,-0.4541620311133744
2021-03-19,43.77712631225586,26.52092742919922,20.950000762939453,23.416500186920167,-0.4338415995254652
