Date,JPM,MS,VIX,AvgVIX,zscore
2020-06-15,86.4232406616211,39.404239654541016,34.400001525878906,29.026500129699706,-0.33384659851535126
2020-06-16,87.11463165283203,40.368560791015625,33.66999816894531,29.245000076293945,-0.40469301159726406
2020-06-17,84.91243743896484,39.70349884033203,33.470001220703125,29.392000102996825,-0.5911921499626582
2020-06-18,84.45153045654297,39.55387496948242,32.939998626708984,29.639500045776366,-0.6284390061509183
2020-06-19,83.48697662353516,39.013526916503906,35.119998931884766,29.91899995803833,-0.6674694557475174
2020-06-22,82.58219909667969,39.38760757446289,31.770000457763672,30.09949998855591,-0.8549607915231096
2020-06-23,83.58942413330078,39.81157684326172,31.3700008392334,30.267500019073488,-0.7901771885528944
2020-06-24,80.79825592041016,39.03014373779297,33.84000015258789,30.57849998474121,-1.0370882392003382
2020-06-25,83.61502838134766,40.559757232666016,32.220001220703125,30.760000038146973,-0.9148260339993671
2020-06-26,79.03140258789062,39.11328125,34.72999954223633,31.121000003814697,-1.292346642998935
2020-06-29,79.38136291503906,39.27122497558594,31.780000686645508,31.298500061035156,-1.2716591515697602
2020-06-30,80.28612518310547,40.15242004394531,30.43000030517578,31.47800006866455,-1.2991621582083634
2020-07-01,79.603271484375,39.57881164550781,28.6200008392334,31.626000118255615,-1.2940688992406129
2020-07-02,79.86184692382812,39.728450775146484,27.68000030517578,31.719500160217287,-1.2844250343511179
2020-07-06,81.87864685058594,40.584693908691406,27.940000534057617,31.890500164031984,-1.155959617037959
2020-07-07,79.56880950927734,39.479061126708984,29.43000030517578,32.07150020599365,-1.281685548131567
2020-07-08,80.41344451904297,40.65952682495117,28.079999923706055,32.097000217437746,-1.368646976618678
2020-07-09,78.67245483398438,39.49567413330078,29.260000228881836,32.18150024414062,-1.4068040861418765
2020-07-10,82.97322845458984,41.39939498901367,27.290000915527344,31.506500244140625,-1.1461805682415898
2020-07-13,84.16263580322266,41.748538970947266,32.189998626708984,31.31150016784668,-1.0437297793762157
2020-07-14,84.64529418945312,41.981300354003906,29.520000457763672,31.067500114440918,-1.0177548188392038
2020-07-15,85.9553451538086,42.68791961669922,27.760000228881836,30.772000217437743,-0.960071965762695
2020-07-16,86.19667053222656,43.76032257080078,28.0,30.49850015640259,-1.1108238430192297
2020-07-17,84.60221862792969,43.569129943847656,25.68000030517578,30.13550024032593,-1.2955799025836277
2020-07-20,83.86096954345703,43.11189651489258,24.459999084472656,29.602500247955323,-1.3183841051387513
2020-07-21,85.6795425415039,43.5441780090332,24.84000015258789,29.256000232696532,-1.144346837587276
2020-07-22,85.05899047851562,42.3969612121582,24.31999969482422,28.903500175476076,-1.0325124572746516
2020-07-23,85.30892944335938,42.031185150146484,26.079999923706055,28.515500164031984,-0.935771060688976
2020-07-24,84.70560455322266,41.71529769897461,25.84000015258789,28.19650011062622,-0.963969256792503
2020-07-27,83.51622772216797,42.66297912597656,24.739999771118164,27.697000122070314,-1.2885243970839175
2020-07-28,83.87821197509766,41.78179931640625,25.440000534057617,27.380000114440918,-1.0882250314893733
2020-07-29,85.9122543334961,42.056129455566406,24.100000381469727,27.063500118255615,-0.8577427568265711
2020-07-30,83.61963653564453,40.97626495361328,24.760000228881836,26.870500087738037,-0.9855330994239616
2020-07-31,83.29212951660156,40.91767501831055,24.459999084472656,26.70950002670288,-1.020174115871171
2020-08-03,82.82672882080078,41.40317916870117,24.280000686645508,26.526500034332276,-1.166812943805961
2020-08-04,82.3526840209961,41.23575973510742,23.760000228881836,26.243000030517578,-1.2028040883666926
2020-08-05,83.78339385986328,41.66268539428711,22.989999771118164,25.988500022888182,-1.0807585721319795
2020-08-06,83.80924987792969,41.39480972290039,22.649999618530273,25.657999992370605,-1.03135219065769
2020-08-07,85.6536865234375,42.148197174072266,22.209999084472656,25.403999900817873,-0.9087829414757826
2020-08-10,86.73966217041016,42.34074783325195,22.1299991607666,24.90099992752075,-0.7936215543206268
2020-08-11,89.48040771484375,43.34526824951172,24.030000686645508,24.626499938964844,-0.5917971173724859
2020-08-12,88.72196960449219,43.8475341796875,22.280000686645508,24.352499961853027,-0.781280465936339
2020-08-13,88.23072814941406,43.68012237548828,22.1299991607666,24.058999919891356,-0.8196187411655225
2020-08-14,88.26517486572266,43.78055953979492,22.049999237060547,23.877499866485596,-0.8321217761766129
2020-08-17,85.93809509277344,42.92671203613281,21.350000381469727,23.72199993133545,-1.0033232784411927
2020-08-18,84.74010467529297,42.62535095214844,21.510000228881836,23.555499935150145,-1.1151287199443038
2020-08-19,84.93831634521484,43.00205612182617,22.540000915527344,23.466499996185302,-1.152608991391911
2020-08-20,83.92131042480469,42.52490997314453,22.719999313354492,23.298499965667723,-1.2096191662610973
2020-08-21,83.87821197509766,42.77602767944336,22.540000915527344,23.133500003814696,-1.258507463608639
2020-08-24,86.23975372314453,43.839149475097656,22.3700008392334,23.01500005722046,-1.1184475526800015
2020-08-25,86.61898803710938,43.5712776184082,22.030000686645508,22.844500064849854,-1.0208369111246818
2020-08-26,85.40372467041016,43.286659240722656,23.270000457763672,22.803000068664552,-1.1378661231286842
2020-08-27,88.2134780883789,44.04006576538086,24.469999313354492,22.788500022888183,-0.88361969514408
2020-08-28,88.57545471191406,44.27444839477539,22.959999084472656,22.713500022888184,-0.8743848043539145
2020-08-31,86.35179901123047,43.74707794189453,26.40999984741211,22.819999980926514,-1.0873940924287382
2020-09-01,86.30870056152344,44.01494216918945,26.1200008392334,22.938000011444093,-1.1391505822668266
2020-09-02,87.61015319824219,44.57581329345703,26.56999969482422,23.117000007629393,-1.0576782196546577
2020-09-03,87.33434295654297,44.157264709472656,33.599998474121094,23.664499950408935,-1.0236167356187833
2020-09-04,89.22187042236328,44.12377166748047,30.75,24.091499996185302,-0.760399630574773
2020-09-08,86.11909484863281,41.997535705566406,31.459999084472656,24.557999992370604,-0.8194918956370851
2020-09-09,86.93787384033203,42.7425537109375,28.809999465942383,24.79699993133545,-0.8354008477700109
2020-09-10,86.04151153564453,42.09798812866211,29.709999084472656,25.168499851226805,-0.8472797442334836
2020-09-11,87.11023712158203,42.148197174072266,26.8700008392334,25.405499935150146,-0.7100924833979508
2020-09-14,88.31690216064453,42.817893981933594,25.850000381469727,25.595499992370605,-0.6601889303405204
2020-09-15,85.56751251220703,42.181678771972656,25.59000015258789,25.807499980926515,-0.9262725047464165
2020-09-16,85.92948150634766,42.817893981933594,26.040000915527344,26.03400001525879,-0.9858609008378015
2020-09-17,84.94693756103516,42.06449890136719,26.459999084472656,26.229999923706053,-0.9908566452617763
2020-09-18,84.76595306396484,41.922183990478516,25.829999923706055,26.385499954223633,-0.9911706282051148
2020-09-21,82.14581298828125,40.48237609863281,27.780000686645508,26.64749994277954,-1.1019909775261378
2020-09-22,81.24945831298828,39.87128829956055,26.860000610351562,26.87199993133545,-1.1196026048452363
2020-09-23,79.93079376220703,38.85838317871094,28.579999923706055,27.199499893188477,-1.1260025827618336
2020-09-24,79.86184692382812,39.01743698120117,28.510000228881836,27.461499881744384,-1.1626490293561413
2020-09-25,80.55997467041016,39.37739562988281,26.3799991607666,27.55699987411499,-1.1290667356641435
2020-09-28,82.87841796875,40.49911117553711,26.190000534057617,27.71849994659424,-1.0049213619907056
2020-09-29,82.18031311035156,39.5448112487793,26.270000457763672,27.711499977111817,-0.9367071406195818
2020-09-30,82.97322845458984,40.4739990234375,26.3700008392334,27.723999977111816,-0.9876871259399587
2020-10-01,83.57657623291016,39.561553955078125,26.700000762939453,27.73050003051758,-0.7491081351944215
2020-10-02,84.3694839477539,40.155906677246094,27.6299991607666,27.432000064849852,-0.7427416451123232
2020-10-05,86.15274810791016,40.68326950073242,27.959999084472656,27.292500019073486,-0.5898055833072042
2020-10-06,85.26544189453125,39.9633674621582,29.479999542236328,27.19350004196167,-0.587546177362738
2020-10-07,86.75296020507812,40.775360107421875,28.059999465942383,27.15600004196167,-0.5237021111715916
2020-10-08,88.53620147705078,41.01811981201172,26.360000610351562,26.988500118255615,-0.3220249262184837
2020-10-09,88.03169250488281,40.87581253051758,25.0,26.895000076293947,-0.36647272058162594
2020-10-12,89.11031341552734,42.47468566894531,25.06999969482422,26.85600004196167,-0.4931767862602813
2020-10-13,87.66631317138672,42.223541259765625,26.06999969482422,26.880000019073485,-0.6471414894436699
2020-10-14,87.1791763305664,42.39934158325195,26.399999618530273,26.897999954223632,-0.7437021132368488
2020-10-15,88.48401641845703,42.96857452392578,26.969999313354492,26.923499965667723,-0.663199799054537
2020-10-16,88.30132293701172,43.403865814208984,27.40999984741211,27.002499961853026,-0.7626740677601399
2020-10-19,86.81382751464844,42.65046310424805,29.18000030517578,27.07249994277954,-0.8365497653726487
2020-10-20,87.30966186523438,43.08576965332031,29.350000381469727,27.196999931335448,-0.8434675520680543
2020-10-21,86.4398193359375,42.17332458496094,28.649999618530273,27.20049991607666,-0.8058488694842487
2020-10-22,89.4930648803711,43.3369026184082,28.110000610351562,27.180499935150145,-0.5886377430940122
2020-10-23,90.30205535888672,43.42060852050781,27.549999237060547,27.238999938964845,-0.49261841295516406
2020-10-26,88.06645202636719,42.12309646606445,32.459999084472656,27.552499866485597,-0.5753546165701606
2020-10-27,86.4050064086914,40.67490768432617,33.349998474121094,27.906499767303465,-0.5539624782008925
2020-10-28,83.97802734375,39.8210563659668,40.279998779296875,28.60199966430664,-0.7387907535279241
2020-10-29,84.52607727050781,40.580047607421875,37.59000015258789,29.146499633789062,-0.7940235111824484
2020-10-30,85.28284454345703,40.60533142089844,38.02000045776367,29.665999698638917,-0.6951220278648815
2020-11-02,87.20529174804688,41.642608642578125,37.130001068115234,30.124499797821045,-0.610533299770645
2020-11-03,89.95410919189453,43.16056823730469,35.54999923706055,30.427999782562257,-0.49554497550090093
2020-11-04,87.20529174804688,43.37138366699219,29.56999969482422,30.50349979400635,-0.9066222333482543
2020-11-05,90.77178192138672,44.0207405090332,27.579999923706055,30.56449975967407,-0.5313274147941179
2020-11-06,89.56267547607422,43.59908676147461,24.860000610351562,30.55749979019165,-0.6240465736331081
2020-11-09,101.68876647949219,47.24217224121094,25.75,30.59149980545044,0.40613870970325966
2020-11-10,101.35820770263672,47.014488220214844,24.799999237060547,30.527999782562254,0.40004230195607937
2020-11-11,99.8446044921875,47.51203536987305,23.450000762939453,30.380499839782715,0.10835383245723491
2020-11-12,98.61808013916016,46.8458137512207,25.350000381469727,30.299499893188475,0.05514603883921855
2020-11-13,99.23571014404297,47.73973083496094,23.100000381469727,30.083999919891358,-0.013704062766412766
2020-11-16,102.03669738769531,49.00468826293945,22.450000762939453,29.74749994277954,0.1517327499322088
2020-11-17,101.00155639648438,49.59500503540039,22.709999084472656,29.415499877929687,-0.09057664386857522
2020-11-18,100.2534408569336,49.59500503540039,23.84000015258789,29.174999904632568,-0.19262831267969835
2020-11-19,100.52311706542969,49.44321823120117,23.110000610351562,28.924999904632568,-0.12984466887329688
2020-11-20,99.66193389892578,48.7516975402832,23.700000762939453,28.732499980926512,-0.1288826754799319
2020-11-23,102.53256225585938,50.82624053955078,22.65999984741211,28.242500019073486,-0.09260449073385968
2020-11-24,107.27337646484375,53.634456634521484,21.639999389648438,27.657000064849854,0.07313193103475653
2020-11-25,106.15123748779297,53.53327178955078,21.25,26.70550012588501,-0.06261086475698308
2020-11-27,105.44662475585938,53.83685302734375,20.84000015258789,25.86800012588501,-0.21072288990584928
2020-11-30,102.54122924804688,52.14179992675781,20.56999969482422,24.995500087738037,-0.3167393126592452
2020-12-01,104.15921020507812,53.36460494995117,20.770000457763672,24.17750005722046,-0.3054588472328018
2020-12-02,106.15991973876953,53.9886589050293,21.170000076293945,23.458500099182128,-0.13942108664080188
2020-12-03,105.46401977539062,54.02237319946289,21.280000686645508,23.044000148773193,-0.24012422208840462
2020-12-04,106.4208984375,54.81509017944336,20.790000915527344,22.704500198364258,-0.24536421998164704
2020-12-07,106.02074432373047,54.1910514831543,21.299999237060547,22.526500129699706,-0.1930702017548408
2020-12-08,106.12512969970703,53.89588928222656,20.68000030517578,22.273000144958495,-0.12827811193579833
2020-12-09,105.29876708984375,54.283817291259766,22.270000457763672,22.146500205993654,-0.3074443890791985
2020-12-10,104.62024688720703,54.34284591674805,22.520000457763672,22.100000190734864,-0.41011233225746774
2020-12-11,104.00263977050781,53.398338317871094,23.309999465942383,21.998000144958496,-0.33259442305909465
2020-12-14,102.90658569335938,52.1839599609375,24.719999313354492,22.079000091552736,-0.2741212291378742
2020-12-15,104.6637191772461,53.92961502075195,22.889999389648438,22.101000022888183,-0.3334077594038155
2020-12-16,104.96819305419922,54.16575241088867,22.5,22.09050006866455,-0.3323174521999582
2020-12-17,104.09833526611328,54.53679656982422,21.93000030517578,21.995000076293945,-0.5145252650280894
2020-12-18,103.5850830078125,54.12358093261719,21.56999969482422,21.91800003051758,-0.5137670150858916
2020-12-21,107.47344207763672,57.20165252685547,25.15999984741211,21.99099998474121,-0.5105338047885992
2020-12-22,105.83808135986328,56.1981201171875,24.229999542236328,22.069499969482422,-0.5617400998229541
2020-12-23,108.79566955566406,57.522117614746094,23.309999465942383,22.15299997329712,-0.38505294273465435
2020-12-24,108.31720733642578,57.42091369628906,21.530000686645508,22.167000007629394,-0.43298746863850057
2020-12-28,109.030517578125,57.38719177246094,21.700000762939453,22.210000038146973,-0.32990806185195215
2020-12-29,108.74346923828125,57.1004638671875,23.079999923706055,22.335500049591065,-0.31995663755597015
2020-12-30,109.04791259765625,57.2100830078125,22.770000457763672,22.435500049591063,-0.2972015930450264
2020-12-31,110.5354232788086,57.791969299316406,22.75,22.514500045776366,-0.19394803473966601
2021-01-04,109.49158477783203,57.62331008911133,26.969999313354492,22.798999977111816,-0.3074533357031094
2021-01-05,110.08732604980469,58.6015510559082,25.34000015258789,23.026499938964843,-0.3937315465043217
2021-01-06,115.25656127929688,62.135013580322266,25.06999969482422,23.214999961853028,-0.2937671519968613
2021-01-07,119.04151153564453,63.19759750366211,22.3700008392334,23.299499988555908,0.04055437203002057
2021-01-08,119.1729736328125,63.45901870727539,21.559999465942383,23.263999938964844,0.013713475699165529
2021-01-11,120.9515151977539,64.14209747314453,24.079999923706055,23.34199991226196,0.13933570380428228
2021-01-12,122.85272979736328,63.92283630371094,23.329999923706055,23.342999935150146,0.4362365761304168
2021-01-13,122.96663665771484,63.72043991088867,22.209999084472656,23.217499923706054,0.48643941956701975
2021-01-14,123.68505859375,64.48786163330078,23.25,23.235499954223634,0.45300349092294784
2021-01-15,121.4684066772461,63.45058822631836,24.34000015258789,23.32749996185303,0.3282811617811315
2021-01-19,120.94273376464844,63.23975372314453,23.239999771118164,23.392999935150147,0.2926830816354682
2021-01-20,119.1291275024414,63.11325454711914,21.579999923706055,23.39349994659424,0.06695170782796411
2021-01-21,118.13035583496094,62.99518966674805,21.31999969482422,23.201499938964844,-0.04907129112415676
2021-01-22,117.21915435791016,62.51449966430664,21.90999984741211,23.085499954223632,-0.09104154900719016
2021-01-25,115.75596618652344,61.03871536254883,23.190000534057617,23.079500007629395,-0.03787847612753897
2021-01-26,115.28286743164062,60.05204391479492,23.020000457763672,23.153999996185302,0.06657349819980764
2021-01-27,112.02360534667969,57.69919204711914,37.209999084472656,23.929499912261964,0.02494737178421435
2021-01-28,113.99494171142578,58.758766174316406,30.209999084472656,24.285999870300294,0.11238633837151628
2021-01-29,112.73329162597656,56.83460998535156,33.09000015258789,24.801999855041505,0.2698346295970159
2021-02-01,113.56561279296875,57.360164642333984,30.239999771118164,25.176499843597412,0.2933606830817657
2021-02-02,117.06144714355469,60.14043045043945,25.559999465942383,25.105999851226805,0.29405443075091725
2021-02-03,118.40196228027344,59.84375762939453,22.90999984741211,24.984499835968016,0.5277277357245634
2021-02-04,121.12673950195312,61.27627182006836,21.770000457763672,24.81949987411499,0.6540710089952827
2021-02-05,120.89019775390625,62.0645751953125,20.8700008392334,24.74449987411499,0.4867904961639725
2021-02-08,122.7826919555664,62.920719146728516,21.239999771118164,24.72849988937378,0.5983161524808647
2021-02-09,122.29199981689453,62.92918395996094,21.6299991607666,24.605999851226805,0.5299302557855597
2021-02-10,122.36212921142578,63.005462646484375,21.989999771118164,24.538999843597413,0.5264323988253444
2021-02-11,122.0204086303711,62.4884147644043,21.25,24.49099988937378,0.5683730132248516
2021-02-12,123.75515747070312,63.24281692504883,19.969999313354492,24.326999855041503,0.6758057785947613
2021-02-16,126.73403930664062,64.4634017944336,21.459999084472656,24.18299980163574,0.8731092147276864
2021-02-17,127.12830352783203,63.95481491088867,21.5,24.095999813079835,1.01399760092763
2021-02-18,127.55763244628906,63.429298400878906,22.489999771118164,24.14149980545044,1.1625687731790206
2021-02-19,129.68666076660156,64.4210433959961,22.049999237060547,24.177999782562257,1.2831359178895927
2021-02-22,130.90451049804688,65.60774230957031,23.450000762939453,24.254999828338622,1.2460177535478647
2021-02-23,131.95587158203125,65.69252014160156,23.110000610351562,24.25099983215332,1.374915665386292
2021-02-24,134.2776336669922,67.70989227294922,21.34000015258789,24.16699981689453,1.3461138096102538
2021-02-25,132.45529174804688,66.48084259033203,28.889999389648438,23.75099983215332,1.3080256586285517
2021-02-26,128.94190979003906,65.15849304199219,27.950000762939453,23.63799991607666,1.0552395162589367
2021-03-01,131.85951232910156,67.09960174560547,23.350000381469727,23.15099992752075,1.1207789443235092
2021-03-02,131.43017578125,68.48128509521484,24.100000381469727,22.84399995803833,0.8255702269180032
2021-03-03,133.9709930419922,69.5577621459961,26.670000076293945,22.89949998855591,0.987798037643655
2021-03-04,131.9120330810547,68.75251770019531,28.56999969482422,23.182499980926515,0.8448469073741083
2021-03-05,132.2187042236328,68.54907989501953,24.65999984741211,23.326999950408936,0.9215234066581623
2021-03-08,133.9709930419922,68.7440185546875,25.469999313354492,23.55699987411499,1.1271686721990886
2021-03-09,133.02476501464844,68.53211212158203,24.030000686645508,23.69649991989136,1.0343855689464647
2021-03-10,135.91604614257812,70.43084716796875,22.559999465942383,23.742999935150145,1.1035918264627131
2021-03-11,135.2063446044922,70.56646728515625,21.90999984741211,23.738999938964845,0.983552488903736
2021-03-12,136.8096923828125,71.49040222167969,20.690000534057617,23.710999965667725,1.0440245808288062
2021-03-15,136.12628173828125,71.08354187011719,20.030000686645508,23.714000034332276,1.0204827702002126
2021-03-16,134.49667358398438,69.96463775634766,19.790000915527344,23.63050012588501,0.9898210126775112
2021-03-17,135.88101196289062,71.08354187011719,19.229999542236328,23.517000102996825,0.987025117519221
2021-03-18,138.12387084960938,71.15135955810547,21.579999923706055,23.47150011062622,1.2813619804308587
2021-03-19,135.9248046875,70.3036880493164,20.950000762939453,23.416500186920167,1.1265652564768893
2021-03-22,132.27125549316406,69.43911743164062,18.8799991607666,23.188000106811522,0.7762544408688457
2021-03-23,130.9482879638672,67.06568908691406,20.299999237060547,23.04750003814697,1.0022855859814106
