Date,KO,PG,VIX,AvgVIX,zscore
2022-04-21,58.8049430847168,146.56927490234375,22.68000030517578,21.23149995803833,1.0800439009793648
2022-04-22,57.952301025390625,145.34341430664062,28.209999084472656,21.558499908447267,0.7231106029251957
2022-04-25,58.56513977050781,146.51516723632812,27.020000457763672,21.86899995803833,0.958388266362051
2022-04-26,57.77467346191406,144.02740478515625,33.52000045776367,22.563500022888185,0.7263632930262807
2022-04-27,58.22763442993164,143.63983154296875,31.600000381469727,23.198500061035155,0.9919960163072775
2022-04-28,58.78718948364258,147.29031372070312,29.989999771118164,23.73150005340576,1.0179824208273538
2022-04-29,57.383888244628906,144.71246337890625,33.400001525878906,24.37350015640259,0.4715314128007351
2022-05-02,56.34474182128906,142.75653076171875,32.34000015258789,25.00900020599365,0.07032519387056427
2022-05-03,56.02500534057617,140.8005828857422,29.25,25.54300022125244,0.045964910235960554
2022-05-04,57.75690460205078,141.83714294433594,25.420000076293945,25.762500190734862,0.8773269813552566
2022-05-05,57.29507064819336,139.2231903076172,31.200000762939453,26.21750020980835,0.8266817201162959
2022-05-06,57.49934387207031,140.61129760742188,30.190000534057617,26.6495002746582,0.83211096595803
2022-05-09,57.383888244628906,140.259765625,34.75,27.3290002822876,0.7973556372227083
2022-05-10,56.850990295410156,139.5206298828125,32.9900016784668,27.76000032424927,0.5722963758833024
2022-05-11,57.117435455322266,137.5557098388672,32.560001373291016,28.175000381469726,0.855649147679951
2022-05-12,57.29507064819336,136.99685668945312,31.770000457763672,28.6725004196167,0.9895927157720192
2022-05-13,58.3697395324707,138.46604919433594,28.8700008392334,28.981000423431396,1.4450234794749097
2022-05-16,58.58290100097656,139.8180694580078,27.469999313354492,29.246000385284425,1.457749262089503
2022-05-17,58.423030853271484,139.42149353027344,26.100000381469727,29.48250036239624,1.4030245742450795
2022-05-18,54.35527038574219,130.73243713378906,30.959999084472656,30.01450033187866,-0.09195159024990102
2022-05-19,53.28947830200195,127.72190856933594,29.350000381469727,30.34800033569336,-0.4299458682901836
2022-05-20,54.15985870361328,127.80301666259766,29.43000030517578,30.409000396728516,0.020045981804903416
2022-05-23,55.829612731933594,130.74147033691406,28.479999542236328,30.48200035095215,0.679684594951564
2022-05-24,56.859867095947266,133.0669708251953,29.450000762939453,30.278500366210938,1.0491899636015645
2022-05-25,56.90427780151367,130.8856658935547,28.3700008392334,30.117000389099122,1.232069436688353
2022-05-26,57.10856246948242,132.03038024902344,27.5,29.992500400543214,1.2553148502309244
2022-05-27,57.4460563659668,134.04942321777344,25.719999313354492,29.608500289916993,1.2843599538378163
2022-05-31,56.29146194458008,133.29229736328125,26.190000534057617,29.301000308990478,0.7349570382469526
2022-06-01,56.01611328125,131.27325439453125,25.690000534057617,29.12300033569336,0.7384651532376401
2022-06-02,56.6023063659668,132.6884002685547,24.719999313354492,29.088000297546387,0.9419749841127978
2022-06-03,55.92729568481445,131.4985809326172,24.790000915527344,28.76750030517578,0.6754521158767628
2022-06-06,55.83848190307617,130.9848175048828,25.06999969482422,28.51150026321411,0.666523664025664
2022-06-07,56.175987243652344,132.44503784179688,24.020000457763672,27.975000286102294,0.7364663657312189
2022-06-08,55.85625457763672,130.7955322265625,23.959999084472656,27.523500156402587,0.6896843009820186
2022-06-09,54.888160705566406,128.43402099609375,26.09000015258789,27.200000095367432,0.35537521428357777
2022-06-10,54.541778564453125,127.94725036621094,27.75,26.999000072479248,0.20955086414045154
2022-06-13,54.47960662841797,124.5220947265625,34.02000045776367,27.256500053405762,0.4276179343625448
2022-06-14,52.98566818237305,120.63726043701172,32.689998626708984,27.517500019073488,-0.07067311395767925
2022-06-15,53.379276275634766,119.43844604492188,29.6200008392334,27.69350004196167,0.22323131633500953
2022-06-16,52.84253692626953,120.16856384277344,32.95000076293945,27.79300012588501,-0.11135215565585832
2022-06-17,53.164581298828125,119.30326843261719,31.1299991607666,27.882000064849855,0.12066031137343008
2022-06-21,54.30069351196289,122.91767883300781,30.190000534057617,27.920000076293945,0.451301230870409
2022-06-22,54.703250885009766,124.83758544921875,28.950000762939453,27.943500137329103,0.521682461089076
2022-06-23,55.356285095214844,128.26275634765625,29.049999237060547,27.923500061035156,0.6131226275004128
2022-06-24,56.39400863647461,130.11048889160156,27.229999542236328,27.866499996185304,1.0215009987821166
2022-06-27,56.2776985168457,129.1190185546875,26.950000762939453,27.839000034332276,1.0331252769660388
2022-06-28,55.7141227722168,127.01888275146484,28.360000610351562,27.971000099182127,0.8915868118841712
2022-06-29,56.116676330566406,128.17262268066406,28.15999984741211,28.069500064849855,1.018029958460322
2022-06-30,56.2776985168457,129.60572814941406,28.709999084472656,28.220499992370605,0.9975105137404442
2022-07-01,57.59272384643555,131.6968994140625,26.700000762939453,28.319500064849855,1.5333329352185479
2022-07-05,56.608699798583984,130.42599487304688,27.540000915527344,28.457000064849854,1.1108745554116377
2022-07-06,56.7249870300293,131.64283752441406,26.729999542236328,28.54000005722046,1.0827467665926598
2022-07-07,56.2776985168457,131.5977325439453,26.079999923706055,28.643000030517577,0.8517464572594226
2022-07-08,56.48345184326172,130.7144012451172,24.639999389648438,28.677000045776367,1.024162550632654
2022-07-11,56.304542541503906,131.63380432128906,26.170000076293945,28.68100004196167,0.8631684883096101
2022-07-12,56.06300735473633,130.47105407714844,27.290000915527344,28.65800008773804,0.8217300949690484
2022-07-13,55.8035774230957,131.32736206054688,26.81999969482422,28.298000049591064,0.623174280282474
2022-07-14,55.62465286254883,130.9397430419922,26.399999618530273,27.98350009918213,0.5578129991935689
2022-07-15,55.910919189453125,130.75949096679688,24.229999542236328,27.714000034332276,0.7209562876207852
2022-07-18,55.150535583496094,129.17311096191406,25.299999237060547,27.33149995803833,0.4387311129896113
2022-07-19,55.93775939941406,129.83108520507812,24.5,27.0,0.8029515455047248
2022-07-20,55.0163459777832,127.58670806884766,23.8799991607666,26.68449993133545,0.4845236031519114
2022-07-21,54.891109466552734,127.70736694335938,23.110000610351562,26.392499923706055,0.4100924433571803
2022-07-22,55.096858978271484,129.7485809326172,23.030000686645508,26.091499996185302,0.3685042071146264
2022-07-25,55.63361740112305,130.6285858154297,23.360000610351562,25.898000049591065,0.5852776423593691
2022-07-26,56.546077728271484,130.88262939453125,24.690000534057617,25.785000038146972,1.044657524850154
2022-07-27,56.367164611816406,132.12545776367188,23.239999771118164,25.528999996185302,0.8599949589381518
2022-07-28,57.306461334228516,134.32090759277344,22.329999923706055,25.2375,1.1913708534256595
2022-07-29,57.40486145019531,126.01996612548828,21.329999923706055,24.86850004196167,1.8503330681833445
2022-08-01,57.71797180175781,129.6397247314453,22.84000015258789,24.675500011444093,1.7494737929800883
2022-08-02,56.93074035644531,128.77786254882812,23.93000030517578,24.494999980926515,1.4001687754232992
2022-08-03,57.18122482299805,131.43601989746094,21.950000762939453,24.25600004196167,1.3368692586273405
2022-08-04,56.95758056640625,131.227294921875,21.440000534057617,24.024000072479247,1.234992194725231
2022-08-05,56.698158264160156,131.29083251953125,21.149999618530273,23.84950008392334,1.094451005197152
2022-08-08,56.33137512207031,131.78977966308594,21.290000915527344,23.60550012588501,0.8658106334028501
2022-08-09,56.40294647216797,131.48130798339844,21.770000457763672,23.329500102996825,0.9258737676685366
2022-08-10,56.9396858215332,132.72421264648438,19.739999771118164,22.975500106811523,1.1160821779256211
2022-08-11,56.55501937866211,131.78073120117188,20.200000762939453,22.665500164031982,0.9836231740192511
2022-08-12,56.98441696166992,133.0598907470703,19.530000686645508,22.43050022125244,1.1149503623027814
2022-08-15,57.7000732421875,134.77450561523438,19.950000762939453,22.163000297546386,1.364362721127501
2022-08-16,58.1742057800293,136.0173797607422,19.690000534057617,21.922500324249267,1.5217783596689214
2022-08-17,58.040008544921875,135.39141845703125,19.899999618530273,21.723500347137453,1.4972869571646703
2022-08-18,58.344173431396484,135.87222290039062,19.559999465942383,21.546000289916993,1.621433432547545
2022-08-19,58.299442291259766,135.83590698242188,20.600000381469727,21.424500274658204,1.6006595504645502
2022-08-22,57.431705474853516,135.4730682373047,23.799999237060547,21.44650020599365,1.172667994141798
2022-08-23,57.49432373046875,132.8603057861328,24.110000610351562,21.41750020980835,1.3966567513604038
2022-08-24,57.57484436035156,132.2887725830078,22.81999969482422,21.396500205993654,1.4806571536695659
2022-08-25,57.852149963378906,132.1798858642578,21.780000686645508,21.369000244140626,1.6338844631231553
2022-08-26,56.45661926269531,129.0863037109375,25.559999465942383,21.580500221252443,1.129242307652967
2022-08-29,56.116676330566406,128.5419921875,26.209999084472656,21.74900016784668,0.991001505207597
2022-08-30,55.59782791137695,127.17213439941406,26.209999084472656,21.863000106811523,0.8194545488894199
2022-08-31,55.20420837402344,125.13996124267578,25.8700008392334,22.059000110626222,0.76197023462723
2022-09-01,55.46364212036133,126.68222045898438,25.559999465942383,22.26500005722046,0.7850139343596707
2022-09-02,54.703250885009766,124.43236541748047,25.469999313354492,22.48100004196167,0.5513342609323376
2022-09-06,54.73008346557617,123.04434204101562,26.90999984741211,22.761999988555907,0.6669578417057315
2022-09-07,55.74095916748047,124.9040756225586,24.639999389648438,22.905499935150146,1.0603944763477018
2022-09-08,55.57099151611328,125.06742095947266,23.610000610351562,23.098999977111816,0.95940846959552
2022-09-09,55.749900817871094,126.9725341796875,22.790000915527344,23.228499984741212,0.9137197785630128
2022-09-12,55.910919189453125,128.00674438476562,23.8700008392334,23.445499992370607,0.9223873232965687
2022-09-13,54.094940185546875,125.35772705078125,27.270000457763672,23.811499977111815,0.16497305300526233
2022-09-14,54.38120651245117,125.65707397460938,26.15999984741211,24.13499994277954,0.2930218929594705
2022-09-15,53.642303466796875,124.6863784790039,26.270000457763672,24.45349998474121,-0.023003676578007635
2022-09-16,53.65131378173828,125.44842529296875,26.299999237060547,24.79049997329712,-0.0740462942066048
2022-09-19,54.05680847167969,125.18534851074219,25.760000228881836,25.048499965667723,0.15761243780206696
2022-09-20,53.9757080078125,124.74081420898438,27.15999984741211,25.216499996185302,0.1476586024435911
2022-09-21,53.525169372558594,123.13505554199219,27.989999771118164,25.41049995422363,0.029155954093385013
2022-09-22,53.39899826049805,123.57051086425781,27.350000381469727,25.636999988555907,-0.06879986621286004
2022-09-23,52.80427932739258,122.99897766113281,29.920000076293945,26.04399995803833,-0.33850673932919734
2022-09-26,52.146480560302734,123.11689758300781,32.2599983215332,26.37899990081787,-0.6917068312059951
2022-09-27,50.80384826660156,119.7330322265625,32.599998474121094,26.698499870300292,-1.1473981382596978
2022-09-28,51.34450149536133,119.7330322265625,30.18000030517578,26.89699993133545,-0.8641905316906842
2022-09-29,50.97505187988281,116.75740051269531,31.84000015258789,27.195499897003174,-0.8399768696079514
2022-09-30,50.47945785522461,114.53475189208984,31.6200008392334,27.498499965667726,-0.9369399969448968
2022-10-03,51.04714584350586,116.58500671386719,30.100000381469727,27.730000019073486,-0.7895974172168448
2022-10-04,51.16428756713867,118.02750396728516,29.06999969482422,27.83800001144409,-0.8337897792855598
2022-10-05,50.67770004272461,117.21099090576172,28.549999237060547,28.033500003814698,-1.0289284366931208
2022-10-06,49.587364196777344,114.74339294433594,30.520000457763672,28.378999996185303,-1.419508058841296
2022-10-07,49.118797302246094,112.73846435546875,31.360000610351562,28.807499980926515,-1.5182452720589406
2022-10-10,49.01066589355469,112.27581024169922,32.45000076293945,29.236499977111816,-1.5410326791660098
2022-10-11,49.09176254272461,112.70219421386719,33.630001068115234,29.554500007629393,-1.5297526995554271
2022-10-12,49.686485290527344,112.88362121582031,33.56999969482422,29.925,-1.2314979763505858
2022-10-13,50.34428787231445,114.58916473388672,31.940000534057617,30.2085000038147,-1.0117270315634617
2022-10-14,49.54230880737305,113.47332000732422,32.02000045776367,30.494500064849852,-1.3501721566825358
2022-10-17,50.182090759277344,115.52359771728516,31.3700008392334,30.77500009536743,-1.165066640758248
2022-10-18,50.8579216003418,116.4580078125,30.5,30.942000102996825,-0.8794246920933252
2022-10-19,50.42538070678711,117.53759765625,30.760000228881836,31.08050012588501,-1.1849988868398604
2022-10-20,49.632423400878906,116.02368927001953,29.979999542236328,31.21200008392334,-1.4895900547930045
2022-10-21,50.42538070678711,117.47638702392578,29.690000534057617,31.200500106811525,-1.1805198254021265
2022-10-24,51.876155853271484,118.19816589355469,29.850000381469727,31.08000020980835,-0.47338358010772597
2022-10-25,53.119667053222656,119.55950164794922,28.459999084472656,30.87300024032593,0.0783833583114304
2022-10-26,53.516151428222656,120.40006256103516,27.280000686645508,30.728000259399415,0.22456405421286255
2022-10-27,53.642303466796875,120.49142456054688,27.389999389648438,30.50550022125244,0.2839602546181053
2022-10-28,54.750648498535156,123.54299926757812,25.75,30.212000179290772,0.6412412913987826
2022-10-31,53.930660247802734,123.04047393798828,25.8799991607666,30.001000118255615,0.24848312637650416
2022-11-01,53.741424560546875,123.23235321044922,25.809999465942383,29.838000106811524,0.13531608491286456
2022-11-02,52.99351501464844,121.45985412597656,25.860000610351562,29.703500175476073,-0.12675568402483836
2022-11-03,52.96648406982422,120.62845611572266,25.299999237060547,29.442500114440918,-0.08007797680797563
2022-11-04,53.39899826049805,122.830322265625,24.549999237060547,29.102000045776368,-0.014636886957431558
2022-11-07,53.60626220703125,124.71244049072266,24.350000381469727,28.69700002670288,-0.043790061131926634
2022-11-08,53.70538330078125,124.99568176269531,25.540000915527344,28.292500019073486,-0.012594024283038662
2022-11-09,52.95746994018555,124.69420623779297,26.09000015258789,27.91850004196167,-0.3823093015886408
2022-11-10,54.85878372192383,128.98831176757812,23.530000686645508,27.498000049591063,0.2994268331984524
2022-11-11,55.25526428222656,128.7964324951172,22.520000457763672,27.023000049591065,0.5211538930752705
2022-11-14,54.7236213684082,128.8055419921875,23.729999542236328,26.64099998474121,0.24199953005536862
2022-11-15,54.63351058959961,128.35787963867188,24.540000915527344,26.34300003051758,0.22755476148466533
2022-11-16,54.53439712524414,129.4999542236328,24.110000610351562,26.010500049591066,0.09206585225823395
2022-11-17,54.70560073852539,128.705078125,23.93000030517578,25.708000087738036,0.239911275825001
2022-11-18,55.09306716918945,130.2582550048828,23.1200008392334,25.379500102996825,0.3292227843235893
2022-11-21,55.94009780883789,131.91195678710938,22.360000610351562,25.005000114440918,0.6519095881810947
2022-11-22,56.18339157104492,133.0448760986328,21.290000915527344,24.646500205993654,0.6964520326096038
2022-11-23,56.43571090698242,133.80320739746094,20.350000381469727,24.300000190734863,0.7731326121651295
2022-11-25,56.489768981933594,134.04986572265625,20.5,23.955500221252443,0.7834004603515214
2022-11-28,56.498783111572266,133.9402313232422,22.209999084472656,23.778500175476076,0.796144735191006
2022-11-29,56.300540924072266,132.91696166992188,21.889999389648438,23.579000186920165,0.7671778598479818
2022-11-30,57.72529220581055,136.27920532226562,20.579999923706055,23.31750020980835,1.267467293836006
2022-12-01,57.88863754272461,136.36141967773438,19.84000015258789,23.016500186920165,1.3470156437409555
2022-12-02,58.39683151245117,137.6039276123047,19.059999465942383,22.704500198364258,1.5223003046935717
2022-12-05,57.59824752807617,136.21524047851562,20.75,22.514500236511232,1.205598731865079
2022-12-06,57.57101821899414,136.38882446289062,22.170000076293945,22.405500221252442,1.178633409937819
2022-12-07,57.66176986694336,137.26589965820312,22.68000030517578,22.262500190734862,1.161991783489135
2022-12-08,57.906795501708984,138.252685546875,22.290000915527344,22.072500228881836,1.2181346755875164
2022-12-09,57.298770904541016,137.88719177246094,22.829999923706055,22.037500190734864,0.926381119023629
2022-12-12,58.05199432373047,139.3033447265625,25.0,22.16150016784668,1.2173119002760062
2022-12-13,58.07014083862305,139.0932159423828,22.549999237060547,22.10250015258789,1.2421935785845284
2022-12-14,58.07014083862305,139.6414031982422,21.139999389648438,21.932500076293945,1.2020802142040958
2022-12-15,57.27155303955078,138.06077575683594,22.829999923706055,21.86850004196167,0.8994217917962483
2022-12-16,56.94485855102539,137.44863891601562,22.6200008392334,21.803000068664552,0.7730839417262888
2022-12-19,57.02653121948242,137.41209411621094,22.420000076293945,21.768000030517577,0.8185402664124386
2022-12-20,56.981163024902344,137.46693420410156,21.479999542236328,21.723999977111816,0.7907623782278177
2022-12-21,57.8977165222168,138.7277374267578,20.06999969482422,21.66299991607666,1.1786171653424384
2022-12-22,57.48027801513672,139.04751586914062,21.969999313354492,21.743999862670897,0.9365528455317841
2022-12-23,57.915863037109375,139.44039916992188,20.8700008392334,21.76249990463257,1.1359740475625832
2022-12-27,58.2697868347168,140.65550231933594,21.649999618530273,21.73449993133545,1.232453489112519
2022-12-28,57.688995361328125,138.83738708496094,22.139999389648438,21.74699993133545,1.0612602645240634
2022-12-29,58.033836364746094,139.41297912597656,21.440000534057617,21.789999961853027,1.199777860230061
2022-12-30,57.72529220581055,138.47189331054688,21.670000076293945,21.88149995803833,1.1070183025353144
2023-01-03,57.1263542175293,138.48104858398438,22.899999618530273,22.073499965667725,0.7926097563047291
2023-01-04,57.09912109375,139.08404541015625,22.010000228881836,22.136499977111818,0.7342203379313437
2023-01-05,56.44573211669922,137.3572540283203,22.459999084472656,22.15099992752075,0.5183161522695376
2023-01-06,57.53472137451172,140.6281280517578,21.1299991607666,22.073499870300292,0.8494110210742963
2023-01-09,56.817813873291016,138.91046142578125,21.969999313354492,22.05749979019165,0.599566552781658
2023-01-10,56.38220977783203,138.77342224121094,20.579999923706055,21.944999790191652,0.38141407748878603
2023-01-11,56.27330780029297,137.649658203125,21.09000015258789,21.749499797821045,0.4065994588609246
2023-01-12,55.547325134277344,136.873046875,18.829999923706055,21.56349983215332,0.08313988082286974
2023-01-13,55.746971130371094,137.8506622314453,18.350000381469727,21.423999881744386,0.11618283936525377
2023-01-17,55.97383499145508,137.44863891601562,19.360000610351562,21.25049991607666,0.26443765312671275
2023-01-18,54.27684020996094,133.7666473388672,20.34000015258789,21.136499881744385,-0.3550622808389376
2023-01-19,54.195167541503906,130.93772888183594,20.520000457763672,21.041499900817872,-0.19083957612113264
2023-01-20,54.52186584472656,131.443359375,19.850000381469727,20.95999994277954,-0.05670617208176583
2023-01-23,54.657981872558594,129.6781463623047,19.809999465942383,20.946999931335448,0.14376348393200636
2023-01-24,54.94837951660156,130.38612365722656,19.200000762939453,20.808500003814697,0.24407506059939144
2023-01-25,55.2932243347168,130.29417419433594,19.079999923706055,20.71899995803833,0.43144171418671945
2023-01-26,55.184329986572266,129.77011108398438,18.729999542236328,20.572999954223633,0.4127482370769462
2023-01-27,54.8939323425293,129.23690795898438,18.510000228881836,20.391499996185303,0.2996476364265535
2023-01-30,55.030052185058594,129.64141845703125,19.940000534057617,20.316499996185303,0.3413507150438245
2023-01-31,55.647151947021484,130.9009552001953,19.399999618530273,20.202999973297118,0.5724368626420783
2023-02-01,55.65623092651367,131.64564514160156,17.8700008392334,19.951500034332277,0.5227002948245035
2023-02-02,54.70336151123047,130.70785522460938,18.729999542236328,19.7875,0.09218596838450194
2023-02-03,54.29499435424805,131.1124267578125,18.329999923706055,19.58100004196167,-0.15133125024907348
2023-02-06,54.60353469848633,129.99993896484375,19.43000030517578,19.49600009918213,0.09169566617982115
2023-02-07,54.512786865234375,128.73123168945312,18.65999984741211,19.33050012588501,0.1369967982433166
2023-02-08,54.195167541503906,127.39810943603516,19.6299991607666,19.28300008773804,0.0681705396373908
2023-02-09,54.10441589355469,126.00066375732422,20.709999084472656,19.264000034332277,0.12289005022196653
2023-02-10,54.10441589355469,127.11312103271484,20.530000686645508,19.34900007247925,0.04148647221383438
2023-02-13,54.99375534057617,128.77720642089844,20.34000015258789,19.448500061035155,0.3855758656820033
2023-02-14,54.07719039916992,128.05088806152344,18.90999984741211,19.426000022888182,-0.04139561388671301
2023-02-15,54.07719039916992,127.7566909790039,18.229999542236328,19.320499992370607,-0.01986787013742197
2023-02-16,53.741424560546875,126.08340454101562,20.170000076293945,19.30299997329712,-0.07330835804513529
2023-02-17,54.55816650390625,128.72203063964844,20.020000457763672,19.311499977111815,0.16144106433602734
2023-02-21,54.26777267456055,128.63011169433594,22.8700008392334,19.46450004577637,0.016051683711442104
2023-02-22,54.431121826171875,129.1725311279297,22.290000915527344,19.619000053405763,0.061926725116013694
2023-02-23,54.530948638916016,128.75881958007812,21.139999389648438,19.72200002670288,0.14449165504192002
2023-02-24,54.30406188964844,128.032470703125,21.670000076293945,19.869000053405763,0.07879299702818619
2023-02-27,54.285919189453125,127.92218017578125,20.950000762939453,19.99100008010864,0.07735986092179957
2023-02-28,54.00458908081055,126.46955108642578,20.700000762939453,20.029000091552735,0.036287656464860193
2023-03-01,53.41473388671875,126.56147003173828,20.579999923706055,20.088000106811524,-0.2794192920387715
2023-03-02,54.195167541503906,128.64845275878906,19.59000015258789,20.17400007247925,-0.023322790005317298
2023-03-03,53.94106674194336,129.58621215820312,18.489999771118164,20.16200008392334,-0.22504724477391908
2023-03-06,54.77595901489258,129.03460693359375,18.610000610351562,20.176000118255615,0.2526535632443295
2023-03-07,54.45833969116211,126.46955108642578,19.59000015258789,20.184000110626222,0.27397351035623774
2023-03-08,54.485565185546875,126.48793029785156,19.110000610351562,20.206500148773195,0.2868900105633681
2023-03-09,53.9592170715332,125.55941009521484,22.610000610351562,20.35550022125244,0.07911984143766833
2023-03-10,53.73234176635742,126.1293716430664,24.799999237060547,20.560000228881837,-0.08142977424883271
2023-03-13,54.27684020996094,127.00276184082031,26.520000457763672,20.859500217437745,0.1398821030565979
2023-03-14,54.47648620605469,128.574951171875,23.729999542236328,21.029000186920165,0.12941736921886424
2023-03-15,54.83948516845703,130.39529418945312,26.139999389648438,21.390500164031984,0.1863624432669748
2023-03-16,55.14125442504883,131.36981201171875,22.989999771118164,21.628500175476074,0.2731267660496834
2023-03-17,54.88520812988281,131.40658569335938,25.510000228881836,21.89550018310547,0.13631245091846284
2023-03-20,55.41558837890625,133.4292449951172,24.149999618530273,22.102000141143797,0.266131599221409
2023-03-21,55.1595458984375,132.4639129638672,21.3799991607666,22.027500057220458,0.2026479326692149
2023-03-22,54.912635803222656,132.38116455078125,22.260000228881836,22.026000022888184,0.07936536365335227
2023-03-23,54.79376220703125,132.19725036621094,22.610000610351562,22.09950008392334,0.030554258321696948
2023-03-24,55.68992233276367,134.89105224609375,21.739999771118164,22.10300006866455,0.302867435825863
2023-03-27,56.10142517089844,134.1831512451172,20.600000381469727,22.085500049591065,0.5702232043015871
2023-03-28,56.165435791015625,134.56008911132812,19.969999313354492,22.048999977111816,0.5761712943168861
