Date,JPM,V,VIX,AvgVIX,zscore
2015-04-17,46.84278106689453,59.59654998779297,13.890000343322754,14.102499961853027,0.3061719706692031
2015-04-20,47.14096450805664,59.781272888183594,13.300000190734863,14.116499948501588,0.3355821905432282
2015-04-21,46.44770431518555,60.36319351196289,13.25,14.10849995613098,0.14837906925562158
2015-04-22,46.917327880859375,62.82021713256836,12.710000038146973,14.062999963760376,-0.05979067811899077
2015-04-23,46.81297302246094,62.552371978759766,12.479999542236328,13.914999961853027,-0.04621008905092645
2015-04-24,46.663883209228516,62.330665588378906,12.289999961853027,13.739499950408936,-0.04571844081638603
2015-04-27,46.470069885253906,61.97966003417969,13.119999885559082,13.641999959945679,-0.03770198443395701
2015-04-28,46.78316116333008,61.67482376098633,12.40999984741211,13.536999940872192,0.05178080030124407
2015-04-29,47.4093017578125,62.20134735107422,13.390000343322754,13.44199995994568,0.09725017906758612
2015-04-30,47.15586853027344,61.00978469848633,14.550000190734863,13.413999986648559,0.19380200348012833
2015-05-01,47.4167594909668,60.75114822387695,12.699999809265137,13.315499973297118,0.2689090073390855
2015-05-04,48.24419403076172,60.575653076171875,12.850000381469727,13.221000003814698,0.4313615489672977
2015-05-05,48.00565719604492,60.926658630371094,14.3100004196167,13.197500038146973,0.3492341349997933
2015-05-06,47.64784622192383,60.65878677368164,15.149999618530273,13.25600004196167,0.3193718834205751
2015-05-07,48.080196380615234,61.499366760253906,15.130000114440918,13.358000040054321,0.29472508568367584
2015-05-08,48.81816864013672,64.16883087158203,12.859999656677246,13.372000026702882,0.10759498461192449
2015-05-11,48.788360595703125,63.75312042236328,13.850000381469727,13.367500066757202,0.15132630030740177
2015-05-12,48.72126388549805,63.44834899902344,13.859999656677246,13.377000045776366,0.17563184523490682
2015-05-13,48.84052658081055,63.522369384765625,13.760000228881836,13.423000049591064,0.18737868489945902
2015-05-14,49.235633850097656,64.77152252197266,12.739999771118164,13.430000019073486,0.10834563346350914
2015-05-15,49.10887908935547,64.37359619140625,12.380000114440918,13.354500007629394,0.13336949105792462
2015-05-18,49.511417388916016,64.77152252197266,12.729999542236328,13.325999975204468,0.15561884878946364
2015-05-19,49.95124053955078,64.91959381103516,12.850000381469727,13.305999994277954,0.2136142376460264
2015-05-20,49.556156158447266,64.56794738769531,12.880000114440918,13.314499998092652,0.18720527051610533
2015-05-21,49.6828727722168,64.18858337402344,12.109999656677246,13.296000003814697,0.2534968788624173
2015-05-22,49.548702239990234,64.4198989868164,12.130000114440918,13.288000011444092,0.20332141963248374
2015-05-26,48.997074127197266,63.420562744140625,14.0600004196167,13.335000038146973,0.2261741792077617
2015-05-27,49.548702239990234,64.29962158203125,13.270000457763672,13.378000068664551,0.2174525275606807
2015-05-28,49.3474235534668,64.36438751220703,13.3100004196167,13.374000072479248,0.17534130604491507
2015-05-29,49.03435134887695,63.55012893676758,13.84000015258789,13.3385000705719,0.21734159877639464
2015-06-01,49.25798034667969,63.947998046875,13.970000267028809,13.402000093460083,0.20893008395177198
2015-06-02,49.21324920654297,63.88323974609375,14.239999771118164,13.471500062942505,0.20887083090245298
2015-06-03,49.72015380859375,63.7999267578125,13.65999984741211,13.439000034332276,0.305549724951602
2015-06-04,49.4443359375,63.11521530151367,14.710000038146973,13.41700005531311,0.33871575479079635
2015-06-05,50.25686264038086,63.26327133178711,14.210000038146973,13.371000051498413,0.4605996184851805
2015-06-08,49.861778259277344,62.624813079833984,15.289999961853027,13.492500066757202,0.4678874950181001
2015-06-09,50.07794952392578,62.8746452331543,14.470000267028809,13.523500061035156,0.475590130877278
2015-06-10,50.88300704956055,64.42919158935547,13.220000267028809,13.491500091552734,0.4309484483450428
2015-06-11,51.07681655883789,64.43843078613281,12.850000381469727,13.446000099182129,0.4630846593983121
2015-06-12,50.875553131103516,64.15155792236328,13.779999732971191,13.49800009727478,0.462289264011401
2015-06-15,50.681739807128906,63.448326110839844,15.390000343322754,13.648500108718872,0.511687950633034
2015-06-16,50.96500778198242,63.85544204711914,14.8100004196167,13.75250015258789,0.512413015742565
2015-06-17,50.793556213378906,63.6148796081543,14.5,13.835000133514404,0.5112868940858097
2015-06-18,51.2706413269043,64.3088607788086,13.1899995803833,13.850500106811523,0.5115318512417127
2015-06-19,50.74882888793945,63.55939483642578,13.960000038146973,13.94300012588501,0.5101387699258649
2015-06-22,51.40480041503906,63.92947006225586,12.739999771118164,13.973500108718872,0.5791023426531429
2015-06-23,51.99370193481445,64.23481750488281,12.109999656677246,13.8760000705719,0.6441738777928008
2015-06-24,51.44952392578125,63.716651916503906,13.260000228881836,13.875500059127807,0.6117720883724401
2015-06-25,51.173728942871094,63.494571685791016,14.010000228881836,13.910500049591064,0.5905885926306789
2015-06-26,51.397361755371094,63.6148796081543,14.020000457763672,13.919500064849853,0.614787739436849
2015-06-29,50.092857360839844,61.73651123046875,18.850000381469727,14.1635000705719,0.6118622190480614
2015-06-30,50.510311126708984,62.13439178466797,18.229999542236328,14.363000059127808,0.636673677696623
2015-07-01,51.07302474975586,62.7821044921875,16.09000015258789,14.484500074386597,0.6570325498557317
2015-07-02,50.66036605834961,63.142982482910156,16.790000915527344,14.588500118255615,0.5438982874865644
2015-07-06,50.517822265625,63.03194046020508,17.010000228881836,14.728500127792358,0.5325103216796017
2015-07-07,50.1201286315918,62.70807647705078,16.09000015258789,14.768500137329102,0.5023899983259109
2015-07-08,49.09223937988281,61.74578094482422,19.65999984741211,15.028000116348267,0.4392530091678216
2015-07-09,49.60243225097656,62.0418815612793,19.969999313354492,15.36550006866455,0.49191915182177387
2015-07-10,50.30771255493164,63.30952072143555,16.829999923706055,15.564500045776366,0.46388228458020386
2015-07-13,51.08803176879883,64.3273696899414,13.899999618530273,15.570500040054322,0.4780554112886054
2015-07-14,51.80082321166992,64.86405181884766,13.369999885559082,15.469500017166137,0.5371844734049237
2015-07-15,51.91337203979492,64.79000854492188,13.229999542236328,15.39049997329712,0.5651761102029677
2015-07-16,52.190975189208984,65.29894256591797,12.109999656677246,15.270999956130982,0.5529677777234655
2015-07-17,51.928375244140625,65.58577728271484,11.949999809265137,15.208999967575073,0.4742548848627652
2015-07-20,51.96588897705078,67.26988220214844,12.25,15.123499965667724,0.2828237660454723
2015-07-21,51.84584045410156,66.64063262939453,12.220000267028809,15.097499990463257,0.3361747888717654
2015-07-22,52.58114242553711,66.59437561035156,12.119999885559082,15.098000001907348,0.4676506175932747
2015-07-23,52.250999450683594,66.39080810546875,12.640000343322754,15.067000007629394,0.434976087773621
2015-07-24,51.70328903198242,69.21300506591797,13.739999771118164,15.053499984741212,0.009517494595750789
2015-07-27,51.02799606323242,68.34321594238281,15.600000381469727,15.132499980926514,-0.004047843223091288
2015-07-28,51.05802917480469,69.15746307373047,13.4399995803833,14.861999940872192,-0.09456371177685387
2015-07-29,51.725799560546875,70.33259582519531,12.5,14.575499963760375,-0.1181619524754775
2015-07-30,51.80082321166992,70.67498779296875,12.130000114440918,14.377499961853028,-0.14552865597146425
2015-07-31,51.418155670166016,69.71266174316406,12.119999885559082,14.143999910354614,-0.09806189490208098
2015-08-03,51.418155670166016,70.11054992675781,12.5600004196167,13.921499919891357,-0.1448088369047009
2015-08-04,51.36565017700195,69.64788818359375,13.0,13.766999912261962,-0.0994519897552648
2015-08-05,51.568241119384766,69.37953186035156,12.510000228881836,13.40949993133545,-0.03319647499542012
2015-08-06,51.20808029174805,68.08412170410156,13.770000457763672,13.099499988555909,0.05726152066721649
2015-08-07,51.05802917480469,68.66705322265625,13.390000343322754,12.927500009536743,-0.036946617801811146
2015-08-10,51.68828582763672,68.82438659667969,12.229999542236328,12.844000005722046,0.05260359746870623
2015-08-11,51.193077087402344,67.88056182861328,13.710000038146973,12.86100001335144,0.07860552687627521
2015-08-12,50.45027160644531,68.15860748291016,13.609999656677246,12.880000019073487,-0.0813888087055951
2015-08-13,50.6828727722168,68.52005004882812,13.489999771118164,12.949000024795533,-0.08398269795743318
2015-08-14,50.937965393066406,68.78882598876953,12.829999923706055,12.993000030517578,-0.07183404957409807
2015-08-17,51.07302474975586,68.96490478515625,13.020000457763672,13.031500053405761,-0.06937003917991423
2015-08-18,51.17807388305664,69.02056121826172,13.789999961853027,13.110000038146973,-0.05790206853085207
2015-08-19,50.72039794921875,68.95565795898438,15.25,13.26650004386902,-0.12872889317327016
2015-08-20,49.474876403808594,68.5385971069336,19.139999389648438,13.591499996185302,-0.29322948188952824
2015-08-21,47.71916961669922,65.9805679321289,28.030000686645508,14.30600004196167,-0.29364576029896744
2015-08-24,45.205665588378906,63.35768508911133,40.7400016784668,15.563000106811524,-0.41633974419731534
2015-08-25,44.95055389404297,62.06936264038086,36.02000045776367,16.692000150680542,-0.3087075531427755
2015-08-26,47.20146942138672,65.51715087890625,30.31999969482422,17.583000135421752,-0.3279411523595433
2015-08-27,48.37944030761719,67.10203552246094,26.100000381469727,18.281500148773194,-0.31222456229745815
2015-08-28,48.1168327331543,67.15763092041016,26.049999237060547,18.978000116348266,-0.36377100206965207
2015-08-31,48.094329833984375,66.08250427246094,28.43000030517578,19.77150011062622,-0.24131423052967235
2015-09-01,46.10602569580078,63.91374206542969,31.399999618530273,20.691500091552733,-0.32733505407883906
2015-09-02,46.94636917114258,64.52545166015625,26.09000015258789,21.370500087738037,-0.25515656163847933
2015-09-03,47.028892517089844,65.2483901977539,25.610000610351562,21.96250009536743,-0.32594722772826
2015-09-04,46.1435432434082,64.09911346435547,27.799999237060547,22.68300004005432,-0.3426828609863021
2015-09-08,47.3890380859375,65.36890411376953,24.899999618530273,23.31650004386902,-0.2783720573902779
2015-09-09,46.653751373291016,64.50690460205078,26.229999542236328,23.942500019073485,-0.3031363580408208
2015-09-10,47.01388931274414,65.09082794189453,24.3700008392334,24.480500078201295,-0.3100073731017635
2015-09-11,46.938865661621094,65.58202362060547,23.200000762939453,24.96600012779236,-0.38057691142212635
2015-09-14,46.80380630493164,64.88692474365234,24.25,25.537000131607055,-0.32206247961857554
2015-09-15,47.704166412353516,65.35030364990234,22.540000915527344,26.013000154495238,-0.22216926215739355
2015-09-16,48.12434387207031,65.79520416259766,21.350000381469727,26.391000175476073,-0.20241518745956302
2015-09-17,47.006385803222656,65.76740264892578,21.139999389648438,26.685500144958496,-0.3907827439713802
2015-09-18,45.72336196899414,64.6830062866211,22.280000686645508,26.84250020980835,-0.48330808622731614
2015-09-21,46.10602569580078,65.60057830810547,20.139999389648438,26.448000144958495,-0.5255174562101714
2015-09-22,45.70085906982422,65.10932922363281,22.440000534057617,25.53300008773804,-0.5372530766951514
2015-09-23,45.498287200927734,65.75814056396484,22.1299991607666,24.838500022888184,-0.6482040824741452
2015-09-24,45.183162689208984,65.10010528564453,23.469999313354492,24.496000003814697,-0.6249098901673162
2015-09-25,46.121028900146484,65.51715087890625,23.6200008392334,24.37200002670288,-0.5131440024872895
2015-09-28,45.003089904785156,62.28254318237305,27.6299991607666,24.451000022888184,-0.3247482126440274
2015-09-29,44.89805221557617,63.51523208618164,26.829999923706055,24.371000003814697,-0.48757886933937633
2015-09-30,45.745887756347656,64.5625228881836,24.5,24.026000022888184,-0.4652915367205588
2015-10-01,46.083518981933594,64.86837768554688,22.549999237060547,23.848999977111816,-0.4433509065404285
2015-10-02,45.95503616333008,65.49861907958984,20.940000534057617,23.61549997329712,-0.5394202577746736
2015-10-05,46.86945343017578,66.94446563720703,19.540000915527344,23.20250005722046,-0.5525452451513544
2015-10-06,46.89213943481445,66.80543518066406,19.399999618530273,22.92750005722046,-0.5323221821186307
2015-10-07,46.95259094238281,67.86199951171875,18.399999618530273,22.536000061035157,-0.6460931804930719
2015-10-08,46.95259094238281,68.49225616455078,17.420000076293945,22.188500022888185,-0.7201405445806308
2015-10-09,46.801448822021484,68.56641387939453,17.079999923706055,21.882499980926514,-0.7547610651760565
2015-10-12,46.64275360107422,69.50248718261719,16.170000076293945,21.478499984741212,-0.8919407192202157
2015-10-13,46.51427459716797,69.51174926757812,17.670000076293945,21.23499994277954,-0.915052025657291
2015-10-14,45.33536148071289,68.77029418945312,18.030000686645508,21.06899995803833,-1.0300226729667064
2015-10-15,46.77122497558594,69.82688903808594,16.049999237060547,20.814499950408937,-0.9080321080820403
2015-10-16,47.179298400878906,70.4385986328125,15.050000190734863,20.452999925613405,-0.9099508414676876
2015-10-19,47.020606994628906,71.35615539550781,14.979999542236328,20.194999933242798,-1.044954377048833
2015-10-20,47.2473258972168,70.69808197021484,15.75,19.860499906539918,-0.9287760462860448
2015-10-21,46.899688720703125,69.9380874633789,16.700000762939453,19.58899998664856,-0.8990760377749444
2015-10-22,47.753631591796875,70.82786560058594,14.449999809265137,19.138000011444092,-0.8572360314053995
2015-10-23,48.26753616333008,71.43029022216797,14.460000038146973,18.67999997138977,-0.8399229337319978
2015-10-26,48.29020309448242,72.45906829833984,15.289999961853027,18.063000011444093,-0.9569062037397912
2015-10-27,48.09372329711914,71.84736633300781,15.430000305175781,17.493000030517578,-0.9187182137611823
2015-10-28,49.499359130859375,73.09855651855469,14.329999923706055,16.984500026702882,-0.824771645369762
2015-10-29,49.280189514160156,72.76494598388672,14.609999656677246,16.587500047683715,-0.8231453173985015
2015-10-30,48.554710388183594,71.90294647216797,15.069999694824219,16.294000005722047,-0.846228458403106
2015-11-02,49.52959060668945,69.71568298339844,14.149999618530273,16.024499940872193,-0.42214372720360793
2015-11-03,49.7109489440918,72.19953918457031,14.539999961853027,15.78149995803833,-0.6828787251988002
2015-11-04,49.763851165771484,72.61663818359375,15.510000228881836,15.636999988555909,-0.7228145083566059
2015-11-05,50.209720611572266,73.46002960205078,15.050000190734863,15.518499994277954,-0.745474216762752
2015-11-06,51.73627853393555,72.98735046386719,14.329999923706055,15.380999994277953,-0.4282665537335447
2015-11-09,50.92764663696289,72.32929229736328,16.520000457763672,15.398500013351441,-0.4895638471419512
2015-11-10,51.14680862426758,73.79631805419922,15.289999961853027,15.279500007629395,-0.6243537577304243
2015-11-11,50.897422790527344,73.51777648925781,16.059999465942383,15.180999946594238,-0.6343768415601168
2015-11-12,49.87720489501953,72.70997619628906,18.3700008392334,15.29700002670288,-0.7143501317166268
2015-11-13,49.5446891784668,72.52429962158203,20.079999923706055,15.54850001335144,-0.7495333462506082
2015-11-16,50.26262283325195,73.25782012939453,18.15999984741211,15.70750002861023,-0.7126489117528823
2015-11-17,49.975460052490234,73.19281768798828,18.84000015258789,15.862000036239625,-0.7542357075978723
2015-11-18,50.972999572753906,74.70625305175781,16.850000381469727,15.869500017166137,-0.7610532092492241
2015-11-19,51.131690979003906,74.41841125488281,16.989999771118164,15.996500015258789,-0.7000333962292896
2015-11-20,51.041015625,74.4555435180664,15.470000267028809,16.047000026702882,-0.7199390215213538
2015-11-23,50.542236328125,74.38127899169922,15.619999885559082,16.063500022888185,-0.7967117132139399
2015-11-24,50.4666633605957,74.08415222167969,15.930000305175781,16.088500022888184,-0.7747572714196264
2015-11-25,50.52711486816406,73.87061309814453,15.1899995803833,16.131500005722046,-0.7393068176947019
2015-11-27,50.76137924194336,74.13055419921875,15.119999885559082,16.157000017166137,-0.7296904423379661
2015-11-30,50.39110565185547,73.35994720458984,16.1299991607666,16.209999990463256,-0.7026238005028654
2015-12-01,51.09390640258789,74.195556640625,14.670000076293945,16.23600001335144,-0.6803275475005652
2015-12-02,50.3759880065918,73.38777160644531,15.90999984741211,16.304500007629393,-0.7084842027985542
2015-12-03,49.7260627746582,72.69143676757812,18.110000610351562,16.43450002670288,-0.7380798840705309
2015-12-04,51.305503845214844,74.6505355834961,14.8100004196167,16.42250003814697,-0.6975111409908502
2015-12-07,50.6329231262207,73.8613052368164,15.84000015258789,16.498000049591063,-0.7200762209168087
2015-12-08,49.846988677978516,73.41564178466797,17.600000381469727,16.552000045776367,-0.8024366021015933
2015-12-09,49.46912384033203,72.31071472167969,19.610000610351562,16.768000078201293,-0.7373927334799774
2015-12-10,49.582489013671875,72.53355407714844,19.34000015258789,16.93200011253357,-0.7441412017553228
2015-12-11,48.41867446899414,70.66732788085938,24.389999389648438,17.23300004005432,-0.724377039939386
2015-12-14,48.56982421875,71.37295532226562,22.729999542236328,17.365500020980836,-0.781370325996018
2015-12-15,49.95276641845703,72.99784851074219,20.950000762939453,17.5050000667572,-0.735219251085707
2015-12-16,51.033443450927734,74.14915466308594,17.860000610351562,17.456000089645386,-0.6852400974932676
2015-12-17,50.088809967041016,73.06281280517578,18.940000534057617,17.56050009727478,-0.7195319560855599
2015-12-18,48.66807174682617,70.86229705810547,20.700000762939453,17.746000146865846,-0.7045332721814614
2015-12-21,49.52959060668945,71.65150451660156,18.700000762939453,17.907500171661376,-0.649578822467619
2015-12-22,49.63539123535156,71.84649658203125,16.600000381469727,17.956500196456908,-0.6543522488649014
2015-12-23,50.42888641357422,72.94210052490234,15.569999694824219,17.93850016593933,-0.6470558228461543
2015-12-24,50.33063507080078,72.66356658935547,15.739999771118164,17.966000175476076,-0.6311732048197431
2015-12-28,50.16437530517578,72.91423797607422,16.90999984741211,18.055500173568724,-0.6891232785140698
2015-12-29,50.68581771850586,73.54562377929688,16.079999923706055,18.0530002117157,-0.6739206684625574
2015-12-30,50.323089599609375,72.74715423583984,17.290000915527344,18.184000253677368,-0.6422871207127399
2015-12-31,49.89988327026367,72.00434875488281,18.209999084472656,18.299000215530395,-0.6275602362682916
2016-01-04,48.40113067626953,70.28663635253906,20.700000762939453,18.42850022315979,-0.68265774754445
2016-01-05,48.48481750488281,70.81584930419922,19.34000015258789,18.65500020980835,-0.7304886150956036
2016-01-06,47.7849006652832,69.88737487792969,20.59000015258789,18.89250020980835,-0.7413800366203492
2016-01-07,45.852508544921875,68.51322174072266,24.989999771118164,19.262000179290773,-0.9111734872308631
2016-01-08,44.82545471191406,67.66830444335938,27.010000228881836,19.632000160217284,-0.9879577650669646
2016-01-11,44.75697708129883,68.63391876220703,24.299999237060547,19.880000114440918,-1.1131435469118967
2016-01-12,44.85587692260742,69.41384887695312,22.469999313354492,19.78400011062622,-1.1878228547717395
2016-01-13,43.62340545654297,67.87254333496094,25.219999313354492,19.908500099182127,-1.218001623866117
2016-01-14,44.277679443359375,68.5224838256836,23.950000762939453,20.05850009918213,-1.1822097419668003
2016-01-15,43.39515686035156,66.69340515136719,27.020000457763672,20.516500091552736,-1.1185925174479816
2016-01-19,43.372337341308594,66.28485870361328,26.049999237060547,20.87200002670288,-1.074504950842075
2016-01-20,42.231170654296875,65.62562561035156,27.59000015258789,21.216499996185302,-1.192665390669404
2016-01-21,42.033363342285156,66.44265747070312,26.690000534057617,21.61599998474121,-1.322563514920378
2016-01-22,43.326690673828125,67.50118255615234,22.34000015258789,21.90299997329712,-1.2252324517381001
2016-01-25,42.34528732299805,66.60981750488281,24.149999618530273,22.33199996948242,-1.2887345517905207
2016-01-26,43.425601959228516,66.73978424072266,22.5,22.669999980926512,-1.1188227646675908
2016-01-27,43.39515686035156,65.83915710449219,23.110000610351562,22.980000019073486,-1.0182289340350859
2016-01-28,43.5777473449707,64.37214660644531,22.420000076293945,23.297000026702882,-0.8145747366514035
2016-01-29,45.26670455932617,69.16316223144531,20.200000762939453,23.442500019073485,-1.0879485818160328
2016-02-01,44.77980041503906,69.06102752685547,19.979999542236328,23.53100004196167,-1.1594113023513961
2016-02-02,43.3875617980957,68.15108489990234,21.979999542236328,23.594999980926513,-1.291153766393176
2016-02-03,43.67667007446289,69.06102752685547,21.649999618530273,23.710499954223632,-1.3485035097619251
2016-02-04,44.42983627319336,68.41107940673828,21.84000015258789,23.772999954223632,-1.143039258550328
2016-02-05,43.93532180786133,66.42414093017578,23.3799991607666,23.692499923706055,-0.9943653570838744
2016-02-08,43.014774322509766,62.9237174987793,26.0,23.641999912261962,-0.7409037967558054
2016-02-09,42.7561149597168,63.44367980957031,26.540000915527344,23.753999996185303,-0.8463308277067824
2016-02-10,42.23877716064453,65.133544921875,26.290000915527344,23.945000076293944,-1.1335481307399546
2016-02-11,40.374855041503906,63.57365798950195,28.139999389648438,24.091000080108643,-1.2697834262248262
2016-02-12,43.73753356933594,65.38422393798828,25.399999618530273,24.163500022888183,-0.90609168138471
2016-02-16,44.39179992675781,66.01559448242188,24.110000610351562,24.018000030517577,-0.8681193681855622
2016-02-17,44.711326599121094,67.01103210449219,22.309999465942383,23.83100004196167,-0.9302995713170075
2016-02-18,43.98097610473633,66.27605438232422,21.639999389648438,23.533500003814698,-0.9691412238008508
2016-02-19,43.988582611083984,66.54585266113281,20.530000686645508,23.22550001144409,-0.9995353225023951
2016-02-22,44.559165954589844,67.96924591064453,19.3799991607666,23.07749996185303,-1.0689603415017648
2016-02-23,42.69524383544922,67.12268829345703,20.979999542236328,22.91899995803833,-1.2890030117736047
2016-02-24,42.7104606628418,66.84356689453125,20.719999313354492,22.829999923706055,-1.2536013181833299
2016-02-25,43.372337341308594,68.16461181640625,19.110000610351562,22.629999923706055,-1.2953526999491372
2016-02-26,43.77557373046875,67.6622543334961,19.809999465942383,22.499499893188478,-1.167211462952629
2016-02-29,42.83218765258789,67.345947265625,20.549999237060547,22.516999816894533,-1.2917590654037712
2016-03-01,45.0384635925293,69.43914794921875,17.700000762939453,22.402999877929688,-1.1594972345769514
2016-03-02,45.46449661254883,69.12284851074219,17.09000015258789,22.158499908447265,-1.0493078510473788
2016-03-03,45.616668701171875,68.76005554199219,16.700000762939453,21.910999965667724,-0.9805997056743649
2016-03-04,45.68513488769531,68.75074005126953,16.860000610351562,21.66199998855591,-0.9677691739426557
2016-03-07,45.601444244384766,66.92729949951172,17.350000381469727,21.360500049591064,-0.76788321936405
2016-03-08,44.718936920166016,65.69927978515625,18.670000076293945,20.994000053405763,-0.7748803754534375
2016-03-09,44.97760009765625,65.7551040649414,18.34000015258789,20.584000015258788,-0.7371004958604888
2016-03-10,44.589595794677734,65.32716369628906,18.049999237060547,20.17199993133545,-0.7533322417855731
2016-03-11,45.144981384277344,66.63888549804688,16.5,19.589999961853028,-0.8122423572653821
2016-03-14,44.97760009765625,66.5086669921875,16.920000076293945,19.165999984741212,-0.8256348226080871
2016-03-15,45.0384635925293,66.8993911743164,16.84000015258789,18.802499961853027,-0.8611072155902569
2016-03-16,44.82545471191406,67.32735443115234,14.989999771118164,18.436499977111815,-0.9479003542072649
2016-03-17,44.69611358642578,68.04369354248047,14.4399995803833,18.07649998664856,-1.0542322486830151
2016-03-18,46.012264251708984,68.63909912109375,14.020000457763672,17.75099997520447,-0.898578126002483
2016-03-21,45.99704360961914,68.62975311279297,13.789999961853027,17.47150001525879,-0.9000891198060531
2016-03-22,45.829681396484375,67.87619018554688,14.170000076293945,17.13100004196167,-0.8402430533253556
