Date,PEP,XLU,VIX,AvgVIX,zscore
2022-03-28,145.8546142578125,32.416439056396484,19.6299991607666,28.07450008392334,-1.427542255987717
2022-03-29,148.01962280273438,32.717369079589844,18.899999618530273,27.353500080108642,-1.1677360361954052
2022-03-30,147.81716918945312,32.98733139038086,19.329999923706055,26.78300008773804,-1.2021802813897025
2022-03-31,147.30674743652344,32.95191955566406,20.559999465942383,26.28700008392334,-1.2646419665200823
2022-04-01,149.40133666992188,33.41215896606445,19.6299991607666,25.669500064849853,-1.0190433927189135
2022-04-04,149.0140838623047,33.15549087524414,18.56999969482422,24.77550001144409,-1.058608651694409
2022-04-05,149.1724853515625,33.36347961425781,21.030000686645508,24.070499992370607,-1.045931748503497
2022-04-06,151.7158966064453,34.02729034423828,22.100000381469727,23.55299997329712,-0.7512803413732033
2022-04-07,151.85670471191406,33.94321823120117,21.549999237060547,23.11899995803833,-0.730854324776766
2022-04-08,152.36717224121094,34.058284759521484,21.15999984741211,22.639499950408936,-0.6710988850758457
2022-04-11,151.90072631835938,33.5936164855957,24.3700008392334,22.26949996948242,-0.7134606207605324
2022-04-12,152.5167694091797,33.721946716308594,24.260000228881836,21.99099998474121,-0.640987820906385
2022-04-13,152.25277709960938,33.65555953979492,21.81999969482422,21.748499965667726,-0.6716565918649817
2022-04-14,151.28466796875,33.67326736450195,22.700000762939453,21.6,-0.7930163313736288
2022-04-18,149.98216247558594,33.491825103759766,22.170000076293945,21.51499996185303,-0.949306575139923
2022-04-19,152.1647491455078,33.70867156982422,21.3700008392334,21.40699996948242,-0.6844450101139055
2022-04-20,154.4265594482422,33.98305892944336,20.31999969482422,21.27599992752075,-0.411660565049294
2022-04-21,153.8720703125,33.42101287841797,22.68000030517578,21.23149995803833,-0.461688986543707
2022-04-22,151.5046844482422,32.858985900878906,28.209999084472656,21.558499908447267,-0.7378492803732476
2022-04-25,152.90402221679688,32.63328552246094,27.020000457763672,21.86899995803833,-0.5556189468082502
2022-04-26,152.5167694091797,32.3057975769043,33.52000045776367,22.563500022888185,-0.5927730448833227
2022-04-27,153.8809051513672,32.150909423828125,31.600000381469727,23.198500061035155,-0.41734452847704423
2022-04-28,156.2130889892578,32.509368896484375,29.989999771118164,23.73150005340576,-0.1386444105412269
2022-04-29,151.11746215820312,31.5357723236084,33.400001525878906,24.37350015640259,-0.741098701536545
2022-05-02,147.64117431640625,31.212705612182617,32.34000015258789,25.00900020599365,-1.1637133441106633
2022-05-03,147.8436279296875,31.332197189331055,29.25,25.54300022125244,-1.1425286006565634
2022-05-04,153.00961303710938,32.03142166137695,25.420000076293945,25.762500190734862,-0.5219568060300387
2022-05-05,149.95578002929688,31.703943252563477,31.200000762939453,26.21750020980835,-0.891726447459933
2022-05-06,149.97337341308594,31.956188201904297,30.190000534057617,26.6495002746582,-0.8981199728289243
2022-05-09,151.10867309570312,31.717212677001953,34.75,27.3290002822876,-0.7483723933941041
2022-05-10,150.92384338378906,31.332197189331055,32.9900016784668,27.76000032424927,-0.7583186913801331
2022-05-11,150.19337463378906,31.557889938354492,32.560001373291016,28.175000381469726,-0.8571175543670141
2022-05-12,149.96453857421875,31.2392635345459,31.770000457763672,28.6725004196167,-0.8748132823085433
2022-05-13,152.88641357421875,31.61100959777832,28.8700008392334,28.981000423431396,-0.5230105443366272
2022-05-16,154.4265594482422,31.70836639404297,27.469999313354492,29.246000385284425,-0.33421547959608333
2022-05-17,153.5376739501953,32.03585433959961,26.100000381469727,29.48250036239624,-0.4562401759753031
2022-05-18,144.02407836914062,31.7260684967041,30.959999084472656,30.01450033187866,-1.6323690649427591
2022-05-19,141.86788940429688,31.659679412841797,29.350000381469727,30.34800033569336,-1.899060450573849
2022-05-20,142.7567901611328,31.748188018798828,29.43000030517578,30.409000396728516,-1.7911970346990196
2022-05-23,145.740234375,32.1287841796875,28.479999542236328,30.48200035095215,-1.4320157900740946
2022-05-24,147.6939697265625,32.770477294921875,29.450000762939453,30.278500366210938,-1.2101644351225127
2022-05-25,148.70606994628906,32.748348236083984,28.3700008392334,30.117000389099122,-1.0831669509820867
2022-05-26,149.70932006835938,32.84128189086914,27.5,29.992500400543214,-0.9611908524187913
2022-05-27,151.1702880859375,33.354637145996094,25.719999313354492,29.608500289916993,-0.7964352666713511
2022-05-31,147.6324005126953,32.89439392089844,26.190000534057617,29.301000308990478,-1.2220631703765616
2022-06-01,146.5234832763672,32.84128189086914,25.690000534057617,29.12300033569336,-1.3585754130315675
2022-06-02,147.71096801757812,33.06255340576172,24.719999313354492,29.088000297546387,-1.2179882967840507
2022-06-03,146.08926391601562,32.903228759765625,24.790000915527344,28.76750030517578,-1.4148467247481324
2022-06-06,146.70069885253906,33.04928207397461,25.06999969482422,28.51150026321411,-1.3435521290145591
2022-06-07,147.60462951660156,33.24842071533203,24.020000457763672,27.975000286102294,-1.2375805155184534
2022-06-08,146.8690643310547,32.59788513183594,23.959999084472656,27.523500156402587,-1.3071826633242887
2022-06-09,144.25482177734375,31.8145751953125,26.09000015258789,27.200000095367432,-1.6066006774683004
2022-06-10,144.02439880371094,31.57117462158203,27.75,26.999000072479248,-1.6270555172278292
2022-06-13,141.56077575683594,30.119625091552734,34.02000045776367,27.256500053405762,-1.884934894022011
2022-06-14,138.35275268554688,29.358448028564453,32.689998626708984,27.517500019073488,-2.25917151808232
2022-06-15,139.8326873779297,29.548744201660156,29.6200008392334,27.69350004196167,-2.081051131056491
2022-06-16,139.15919494628906,28.97786521911621,32.95000076293945,27.79300012588501,-2.145622669599647
2022-06-17,139.18577575683594,28.707908630371094,31.1299991607666,27.882000064849855,-2.1331160695675084
2022-06-21,142.42039489746094,29.25436782836914,30.190000534057617,27.920000076293945,-1.7482516217007897
2022-06-22,143.59017944335938,29.56216049194336,28.950000762939453,27.943500137329103,-1.612818068307171
2022-06-23,145.42457580566406,30.258066177368164,29.049999237060547,27.923500061035156,-1.4076981752217697
2022-06-24,147.2235870361328,30.784448623657227,27.229999542236328,27.866499996185304,-1.2012203822375298
2022-06-27,147.41851806640625,31.03425407409668,26.950000762939453,27.839000034332276,-1.185410684189806
2022-06-28,145.3448028564453,30.918270111083984,28.360000610351562,27.971000099182127,-1.440126199547039
2022-06-29,147.75526428222656,30.94057273864746,28.15999984741211,28.069500064849855,-1.1402172166840339
2022-06-30,147.69326782226562,31.2840576171875,28.709999084472656,28.220499992370605,-1.1596447523016187
2022-07-01,150.11256408691406,32.051326751708984,26.700000762939453,28.319500064849855,-0.883997183566806
2022-07-05,149.7758331298828,30.95841407775879,27.540000915527344,28.457000064849854,-0.8887894968721014
2022-07-06,151.2734832763672,31.27960205078125,26.729999542236328,28.54000005722046,-0.7129157712848784
2022-07-07,150.97215270996094,31.248374938964844,26.079999923706055,28.643000030517577,-0.7494389939583499
2022-07-08,152.31918334960938,31.145771026611328,24.639999389648438,28.677000045776367,-0.5779241682912041
2022-07-11,151.06968688964844,31.342050552368164,26.170000076293945,28.68100004196167,-0.7404624094280771
2022-07-12,150.2100372314453,31.190378189086914,27.290000915527344,28.65800008773804,-0.8425266984161204
2022-07-13,150.74176025390625,31.061016082763672,26.81999969482422,28.298000049591064,-0.7717980456872953
2022-07-14,151.52159118652344,31.061016082763672,26.399999618530273,27.98350009918213,-0.6745260280844888
2022-07-15,151.6456756591797,31.119014739990234,24.229999542236328,27.714000034332276,-0.6610230275390596
2022-07-18,149.11117553710938,30.68630599975586,25.299999237060547,27.33149995803833,-0.9624310968572084
2022-07-19,150.70632934570312,30.882583618164062,24.5,27.0,-0.7701425286638037
2022-07-20,149.11117553710938,30.472179412841797,23.8799991607666,26.68449993133545,-0.9551408580388696
2022-07-21,149.33273315429688,30.552473068237305,23.110000610351562,26.392499923706055,-0.9302386333931695
2022-07-22,150.30752563476562,30.971803665161133,23.030000686645508,26.091499996185302,-0.8229248316041443
2022-07-25,150.52023315429688,31.35989761352539,23.360000610351562,25.898000049591065,-0.8096060127076109
2022-07-26,152.27488708496094,31.54724884033203,24.690000534057617,25.785000038146972,-0.5971183249477594
2022-07-27,152.06219482421875,31.574010848999023,23.239999771118164,25.528999996185302,-0.6245595912159443
2022-07-28,154.9423065185547,32.70708084106445,22.329999923706055,25.2375,-0.3038865256388892
2022-07-29,155.04869079589844,32.98811340332031,21.329999923706055,24.86850004196167,-0.30018485546593826
2022-08-01,156.8122100830078,33.02379608154297,22.84000015258789,24.675500011444093,-0.0814275820326209
2022-08-02,155.51834106445312,32.95689010620117,23.93000030517578,24.494999980926515,-0.2405401051453265
2022-08-03,156.7058563232422,33.162078857421875,21.950000762939453,24.25600004196167,-0.09940162213605544
2022-08-04,155.85508728027344,33.233463287353516,21.440000534057617,24.024000072479247,-0.20795246995816571
2022-08-05,154.68531799316406,33.11301803588867,21.149999618530273,23.84950008392334,-0.3497626244481276
2022-08-08,154.06497192382812,33.162078857421875,21.290000915527344,23.60550012588501,-0.4288116814737297
2022-08-09,154.6410675048828,33.53234100341797,21.770000457763672,23.329500102996825,-0.3695586343946583
2022-08-10,155.91714477539062,33.679542541503906,19.739999771118164,22.975500106811523,-0.21539913517210327
2022-08-11,155.1195526123047,33.67508316040039,20.200000762939453,22.665500164031982,-0.3147347695839185
2022-08-12,157.14895629882812,34.22377014160156,19.530000686645508,22.43050022125244,-0.08027841989688395
2022-08-15,158.8770294189453,34.50926971435547,19.950000762939453,22.163000297546386,0.12555211949867945
2022-08-16,159.79869079589844,34.6074104309082,19.690000534057617,21.922500324249267,0.2371739845205372
2022-08-17,159.71006774902344,34.54941940307617,19.899999618530273,21.723500347137453,0.22809399635485972
2022-08-18,159.86956787109375,34.67877960205078,19.559999465942383,21.546000289916993,0.24358495573810168
2022-08-19,159.66574096679688,34.66093826293945,20.600000381469727,21.424500274658204,0.21876809079586093
2022-08-22,158.14151000976562,34.18808364868164,23.799999237060547,21.44650020599365,0.044742517111861245
2022-08-23,158.07061767578125,33.98288345336914,24.110000610351562,21.41750020980835,0.042886106792846525
2022-08-24,158.8592987060547,34.089942932128906,22.81999969482422,21.396500205993654,0.13761704959520496
2022-08-25,158.8681640625,34.299598693847656,21.780000686645508,21.369000244140626,0.13158484430034104
2022-08-26,155.1195526123047,33.773223876953125,25.559999465942383,21.580500221252443,-0.318076107396207
2022-08-29,154.6321563720703,33.875823974609375,26.209999084472656,21.74900016784668,-0.3823645199830016
2022-08-30,153.30287170410156,33.380672454833984,26.209999084472656,21.863000106811523,-0.5313143874417892
2022-08-31,152.66482543945312,33.162078857421875,25.8700008392334,22.059000110626222,-0.6034586052852139
2022-09-01,154.20822143554688,33.639404296875,25.559999465942383,22.26500005722046,-0.4271947007061874
2022-09-02,152.25439453125,33.2780647277832,25.469999313354492,22.48100004196167,-0.6586025036395781
2022-09-06,151.22845458984375,33.362823486328125,26.90999984741211,22.761999988555907,-0.789458597654323
2022-09-07,154.56509399414062,34.40666580200195,24.639999389648438,22.905499935150146,-0.4088027807089518
2022-09-08,154.04763793945312,34.379905700683594,23.610000610351562,23.098999977111816,-0.47243644807248064
2022-09-09,154.53831481933594,34.518184661865234,22.790000915527344,23.228499984741212,-0.41593988981652424
2022-09-12,155.1449432373047,34.84829330444336,23.8700008392334,23.445499992370607,-0.35151125478765316
2022-09-13,149.35494995117188,33.92042922973633,27.270000457763672,23.811499977111815,-1.042134199811982
2022-09-14,150.4879608154297,34.1970100402832,26.15999984741211,24.13499994277954,-0.9102249513161144
2022-09-15,147.98997497558594,33.34498596191406,26.270000457763672,24.45349998474121,-1.1928022441810224
2022-09-16,148.96238708496094,33.22007369995117,26.299999237060547,24.79049997329712,-1.0672558488694581
2022-09-19,150.53256225585938,33.665138244628906,25.760000228881836,25.048499965667723,-0.8865532833395048
2022-09-20,150.70205688476562,33.17561340332031,27.15999984741211,25.216499996185302,-0.8487448557582231
2022-09-21,150.27381896972656,32.722015380859375,27.989999771118164,25.41049995422363,-0.8867176272604971
2022-09-22,150.41659545898438,32.60524368286133,27.350000381469727,25.636999988555907,-0.8649327817450436
2022-09-23,150.34523010253906,32.227996826171875,29.920000076293945,26.04399995803833,-0.860990625441701
2022-09-26,150.28273010253906,31.451034545898438,32.2599983215332,26.37899990081787,-0.8423337810469573
2022-09-27,148.1058807373047,30.921092987060547,32.599998474121094,26.698499870300292,-1.0958199449243031
2022-09-28,150.4790496826172,31.253429412841797,30.18000030517578,26.89699993133545,-0.8111181641697884
2022-09-29,148.6411895751953,30.00042152404785,31.84000015258789,27.195499897003174,-0.9977027837729272
2022-09-30,145.65249633789062,29.421072006225586,31.6200008392334,27.498499965667726,-1.3507719283070647
2022-10-03,147.4279022216797,30.28335952758789,30.100000381469727,27.730000019073486,-1.1586748999657857
2022-10-04,149.08729553222656,30.92558479309082,29.06999969482422,27.83800001144409,-0.9735563441597486
2022-10-05,148.09695434570312,30.238445281982422,28.549999237060547,28.033500003814698,-1.0736916812823645
2022-10-06,145.2421112060547,29.24142837524414,30.520000457763672,28.378999996185303,-1.3958449973458242
2022-10-07,144.18045043945312,28.635128021240234,31.360000610351562,28.807499980926515,-1.5076286466155655
2022-10-10,144.36778259277344,28.684532165527344,32.45000076293945,29.236499977111816,-1.485943850137835
2022-10-11,145.05474853515625,28.581235885620117,33.630001068115234,29.554500007629393,-1.396738457846463
2022-10-12,151.12136840820312,27.62912940979004,33.56999969482422,29.925,-0.6076043402483641
2022-10-13,155.77841186523438,28.32075309753418,31.940000534057617,30.2085000038147,-0.05025647659737166
2022-10-14,151.83509826660156,27.912067413330078,32.02000045776367,30.494500064849852,-0.528210443350237
2022-10-17,154.10116577148438,28.49590492248535,31.3700008392334,30.77500009536743,-0.2654306399225727
2022-10-18,156.17987060546875,29.016870498657227,30.5,30.942000102996825,-0.023880909892484283
2022-10-19,154.6632080078125,28.639619827270508,30.760000228881836,31.08050012588501,-0.20021741595852036
2022-10-20,152.96815490722656,27.916555404663086,29.979999542236328,31.21200008392334,-0.3870317047661062
2022-10-21,154.3955535888672,28.433034896850586,29.690000534057617,31.200500106811525,-0.22656975081106914
2022-10-24,158.5172882080078,28.671064376831055,29.850000381469727,31.08000020980835,0.2794497465047051
2022-10-25,159.043701171875,29.24591636657715,28.459999084472656,30.87300024032593,0.3255400976012746
2022-10-26,159.75741577148438,29.232440948486328,27.280000686645508,30.728000259399415,0.41502390027141994
2022-10-27,159.58787536621094,29.46598243713379,27.389999389648438,30.50550022125244,0.3859250736747082
2022-10-28,162.57655334472656,30.274377822875977,25.75,30.212000179290772,0.7311941283229325
2022-10-31,161.99671936035156,29.991437911987305,25.8799991607666,30.001000118255615,0.668501764938197
2022-11-01,161.26512145996094,30.108205795288086,25.809999465942383,29.838000106811524,0.5732705568957681
2022-11-02,159.0169219970703,29.8162841796875,25.860000610351562,29.703500175476073,0.3027808347998249
2022-11-03,158.6065216064453,29.946523666381836,25.299999237060547,29.442500114440918,0.2471554587654969
2022-11-04,159.4986572265625,30.130664825439453,24.549999237060547,29.102000045776368,0.3521664306246123
2022-11-07,160.7744598388672,29.555803298950195,24.350000381469727,28.69700002670288,0.5308753162879489
2022-11-08,161.2205047607422,29.762388229370117,25.540000915527344,28.292500019073486,0.5794791461958602
2022-11-09,159.29348754882812,29.528854370117188,26.09000015258789,27.91850004196167,0.34706411962485406
2022-11-10,162.10372924804688,30.921092987060547,23.530000686645508,27.498000049591063,0.6501982107914173
2022-11-11,158.84739685058594,30.575275421142578,22.520000457763672,27.023000049591065,0.25579424053818967
2022-11-14,157.66976928710938,30.211496353149414,23.729999542236328,26.64099998474121,0.12128852565566453
2022-11-15,158.0802001953125,30.543840408325195,24.540000915527344,26.34300003051758,0.16116840531119553
2022-11-16,159.0972137451172,30.817798614501953,24.110000610351562,26.010500049591066,0.27869804784243035
2022-11-17,160.61386108398438,30.278867721557617,23.93000030517578,25.708000087738036,0.48622533200745494
2022-11-18,161.77365112304688,30.921092987060547,23.1200008392334,25.379500102996825,0.6090259978893899
2022-11-21,164.88726806640625,31.06032371520996,22.360000610351562,25.005000114440918,0.9926619289626002
2022-11-22,164.9051055908203,31.325288772583008,21.290000915527344,24.646500205993654,0.9858657825639491
2022-11-23,165.1192169189453,31.675594329833984,20.350000381469727,24.300000190734863,1.0006462637480793
2022-11-25,164.25384521484375,31.859724044799805,20.5,23.955500221252443,0.8864353858671218
2022-11-28,164.05758666992188,31.531877517700195,22.209999084472656,23.778500175476076,0.8731171180995375
2022-11-29,162.89776611328125,31.298341751098633,21.889999389648438,23.579000186920165,0.736398240624659
2022-11-30,165.5028076171875,32.079795837402344,20.579999923706055,23.31750020980835,1.0347317491212458
2022-12-01,166.8853302001953,32.0528450012207,19.84000015258789,23.016500186920165,1.208097938847138
2022-12-02,166.69683837890625,31.900146484375,19.059999465942383,22.704500198364258,1.1897852927049246
2022-12-05,164.38967895507812,31.720502853393555,20.75,22.514500236511232,0.9081185536766907
2022-12-06,163.0520782470703,31.918109893798828,22.170000076293945,22.405500221252442,0.7345454539614368
2022-12-07,163.54579162597656,31.769906997680664,22.68000030517578,22.262500190734862,0.8011744442583076
2022-12-08,164.98216247558594,31.976497650146484,22.290000915527344,22.072500228881836,0.9733061378648252
2022-12-09,164.37171936035156,31.810327529907227,22.829999923706055,22.037500190734864,0.9028201614807756
2022-12-12,165.15272521972656,32.53787612915039,25.0,22.16150016784668,0.9754683247253824
2022-12-13,165.06297302246094,32.636688232421875,22.549999237060547,22.10250015258789,0.9609089105904762
2022-12-14,164.60513305664062,32.59626007080078,21.139999389648438,21.932500076293945,0.9051767894673542
2022-12-15,161.81324768066406,32.2010498046875,22.829999923706055,21.86850004196167,0.5703871465174541
2022-12-16,161.89404296875,31.653139114379883,22.6200008392334,21.803000068664552,0.5991195116650047
2022-12-19,162.791748046875,31.52726936340332,22.420000076293945,21.768000030517577,0.7153799430484878
2022-12-20,162.6929931640625,31.53631591796875,21.479999542236328,21.723999977111816,0.7027537746905247
2022-12-21,163.83309936523438,31.975521087646484,20.06999969482422,21.66299991607666,0.8300112847561253
2022-12-22,162.5673370361328,31.780818939208984,21.969999313354492,21.743999862670897,0.6787556418316303
2022-12-23,163.6175994873047,32.10682678222656,20.8700008392334,21.76249990463257,0.7986604752056399
2022-12-27,164.3448486328125,32.30604934692383,21.649999618530273,21.73449993133545,0.8825909061003848
2022-12-28,163.15982055664062,31.99815559387207,22.139999389648438,21.74699993133545,0.7452593964784148
2022-12-29,163.3662872314453,32.22907638549805,21.440000534057617,21.789999961853027,0.7631509448742931
2022-12-30,162.1813201904297,31.921178817749023,21.670000076293945,21.88149995803833,0.6258271783340692
2023-01-03,161.0591583251953,31.921178817749023,22.899999618530273,22.073499965667725,0.4858545969157588
2023-01-04,160.66416931152344,32.210968017578125,22.010000228881836,22.136499977111818,0.4267194622576901
2023-01-05,158.9854278564453,31.51367950439453,22.459999084472656,22.15099992752075,0.241062225650172
2023-01-06,162.57630920410156,32.14757537841797,21.1299991607666,22.073499870300292,0.6673880475873142
2023-01-09,160.98733520507812,32.36491394042969,21.969999313354492,22.05749979019165,0.46178817565903263
2023-01-10,159.65872192382812,32.373966217041016,20.579999923706055,21.944999790191652,0.29575573075971756
2023-01-11,159.8382568359375,32.6365852355957,21.09000015258789,21.749499797821045,0.3092087420050184
2023-01-12,157.80043029785156,32.41471481323242,18.829999923706055,21.56349983215332,0.06257484366407469
2023-01-13,157.31570434570312,32.296993255615234,18.350000381469727,21.423999881744386,0.006120667374223954
2023-01-17,158.05181884765625,32.2517204284668,19.360000610351562,21.25049991607666,0.09948110351425192
2023-01-18,154.06591796875,31.477460861206055,20.34000015258789,21.136499881744385,-0.371338503451145
2023-01-19,152.27951049804688,31.160507202148438,20.520000457763672,21.041499900817872,-0.5833744652574988
2023-01-20,152.5039520263672,31.346145629882812,19.850000381469727,20.95999994277954,-0.5616991266299268
2023-01-23,151.8216552734375,31.355207443237305,19.809999465942383,20.946999931335448,-0.6471137646616697
2023-01-24,153.2310791015625,31.51367950439453,19.200000762939453,20.808500003814697,-0.4767050364140767
2023-01-25,154.34423828125,31.088071823120117,19.079999923706055,20.71899995803833,-0.32336499459387463
2023-01-26,152.80914306640625,31.192203521728516,18.729999542236328,20.572999954223633,-0.5183900239341558
2023-01-27,152.2705078125,31.192203521728516,18.510000228881836,20.391499996185303,-0.585576558486743
2023-01-30,152.1448516845703,31.051841735839844,19.940000534057617,20.316499996185303,-0.5964714312732683
2023-01-31,153.52737426757812,31.28276252746582,19.399999618530273,20.202999973297118,-0.4318848414012966
2023-02-01,154.01205444335938,31.337093353271484,17.8700008392334,19.951500034332277,-0.3732781489843772
2023-02-02,152.58473205566406,31.40500831604004,18.729999542236328,19.7875,-0.5536271121384971
2023-02-03,151.8216552734375,30.74848175048828,18.329999923706055,19.58100004196167,-0.6264569407655404
2023-02-06,154.2454833984375,31.011089324951172,19.43000030517578,19.49600009918213,-0.33306218365604995
2023-02-07,154.01205444335938,30.997507095336914,18.65999984741211,19.33050012588501,-0.36171646038023153
2023-02-08,153.65298461914062,30.4768009185791,19.6299991607666,19.28300008773804,-0.3887767763881862
2023-02-09,155.10731506347656,30.060245513916016,20.709999084472656,19.264000034332277,-0.19318901905301714
2023-02-10,158.17750549316406,30.657922744750977,20.530000686645508,19.34900007247925,0.16942166492599445
2023-02-13,159.58692932128906,30.843563079833984,20.34000015258789,19.448500061035155,0.3389054113296452
2023-02-14,157.79148864746094,30.712257385253906,18.90999984741211,19.426000022888182,0.11942205084752366
2023-02-15,158.00689697265625,30.911474227905273,18.229999542236328,19.320499992370607,0.13950833902099646
2023-02-16,157.55809020996094,30.676027297973633,20.170000076293945,19.30299997329712,0.09154265868254854
2023-02-17,158.24929809570312,31.00656509399414,20.020000457763672,19.311499977111815,0.1665066814787726
2023-02-21,158.15953063964844,30.4270076751709,22.8700008392334,19.46450004577637,0.17504140220594916
2023-02-22,158.1056671142578,30.30927848815918,22.290000915527344,19.619000053405763,0.17233100340777702
2023-02-23,158.27622985839844,30.150802612304688,21.139999389648438,19.72200002670288,0.19900163752363256
2023-02-24,157.96206665039062,30.15985679626465,21.670000076293945,19.869000053405763,0.15950630549502204
2023-02-27,157.91714477539062,29.95611000061035,20.950000762939453,19.99100008010864,0.16083983090214304
2023-02-28,155.7805938720703,29.430877685546875,20.700000762939453,20.029000091552735,-0.08778004712577858
2023-03-01,153.8055877685547,28.946401596069336,20.579999923706055,20.088000106811524,-0.3176372773343232
2023-03-02,156.6435089111328,29.494266510009766,19.59000015258789,20.17400007247925,0.01769728475672841
2023-03-03,156.48983764648438,29.99686050415039,18.489999771118164,20.16200008392334,-0.01858237698346666
2023-03-06,156.8061981201172,30.14174461364746,18.610000610351562,20.176000118255615,0.01594598615133225
2023-03-07,156.0289306640625,29.648218154907227,19.59000015258789,20.184000110626222,-0.06420347902139063
2023-03-08,156.45370483398438,29.874608993530273,19.110000610351562,20.206500148773195,-0.018927170889452977
2023-03-09,155.26974487304688,29.634628295898438,22.610000610351562,20.35550022125244,-0.15843764427953713
2023-03-10,155.47760009765625,29.168264389038086,24.799999237060547,20.560000228881837,-0.11663286369788353
2023-03-13,156.9959716796875,29.61652183532715,26.520000457763672,20.859500217437745,0.05749928725088062
2023-03-14,156.8332977294922,30.00590705871582,23.729999542236328,21.029000186920165,0.023951028535865476
2023-03-15,159.63499450683594,30.413419723510742,26.139999389648438,21.390500164031984,0.3595456418458933
2023-03-16,159.52658081054688,30.617170333862305,22.989999771118164,21.628500175476074,0.33908571217910166
2023-03-17,158.2793426513672,30.322864532470703,25.510000228881836,21.89550018310547,0.19353182251282666
2023-03-20,160.50262451171875,30.560043334960938,24.149999618530273,22.102000141143797,0.4627772492039736
2023-03-21,160.8822021484375,29.944278717041016,21.3799991607666,22.027500057220458,0.5310883381325976
2023-03-22,159.52658081054688,29.35588836669922,22.260000228881836,22.026000022888184,0.38202781895062177
2023-03-23,158.74928283691406,29.054845809936523,22.610000610351562,22.09950008392334,0.295321163803765
2023-03-24,161.85830688476562,29.962526321411133,21.739999771118164,22.10300006866455,0.6522212546845526
