Date,CL,XOM,VIX,AvgVIX,zscore
2015-05-13,52.20462417602539,54.49830627441406,13.760000228881836,13.423000049591064,-1.069104634222855
2015-05-14,53.00003433227539,54.75645446777344,12.739999771118164,13.430000019073486,-0.8658389555910432
2015-05-15,53.00003433227539,54.99568557739258,12.380000114440918,13.354500007629394,-0.8917518485877798
2015-05-18,52.9846076965332,54.68090057373047,12.729999542236328,13.325999975204468,-0.8621397134876692
2015-05-19,53.39389419555664,54.76905059814453,12.850000381469727,13.305999994277954,-0.7527073383064378
2015-05-20,53.20082473754883,54.857177734375,12.880000114440918,13.314499998092652,-0.8183787908842971
2015-05-21,53.14677047729492,54.907562255859375,12.109999656677246,13.296000003814697,-0.8395500133079102
2015-05-22,52.899654388427734,54.4731330871582,12.130000114440918,13.288000011444092,-0.864331006872326
2015-05-26,51.85709762573242,53.73649978637695,14.0600004196167,13.335000038146973,-1.0876145256425236
2015-05-27,52.15827941894531,53.58537673950195,13.270000457763672,13.378000068664551,-0.9836910069491556
2015-05-28,51.99610137939453,53.58537673950195,13.3100004196167,13.374000072479248,-1.0308365481233899
2015-05-29,51.57908630371094,53.64207077026367,13.84000015258789,13.3385000705719,-1.1582047710813927
2015-06-01,51.66403579711914,53.59796905517578,13.970000267028809,13.402000093460083,-1.128732768307122
2015-06-02,51.53276443481445,53.604278564453125,14.239999771118164,13.471500062942505,-1.167577094692801
2015-06-03,51.4091911315918,53.48466873168945,13.65999984741211,13.439000034332276,-1.1905443206518525
2015-06-04,50.907222747802734,53.02505111694336,14.710000038146973,13.41700005531311,-1.286683134361005
2015-06-05,50.567440032958984,53.062835693359375,14.210000038146973,13.371000051498413,-1.3895515036164483
2015-06-08,50.45930862426758,53.42169952392578,15.289999961853027,13.492500066757202,-1.4598567597577083
2015-06-09,50.992183685302734,53.251708984375,14.470000267028809,13.523500061035156,-1.2865357801279862
2015-06-10,51.79531478881836,53.64834976196289,13.220000267028809,13.491500091552734,-1.0960267611331098
2015-06-11,51.393760681152344,53.57278823852539,12.850000381469727,13.446000099182129,-1.2045748655459039
2015-06-12,51.192955017089844,52.89912033081055,13.779999732971191,13.49800009727478,-1.189979589266803
2015-06-15,50.45930862426758,52.71025085449219,15.390000343322754,13.648500108718872,-1.382794486071592
2015-06-16,50.95357131958008,53.31468200683594,14.8100004196167,13.75250015258789,-1.3045815609050246
2015-06-17,51.285640716552734,53.34613800048828,14.5,13.835000133514404,-1.2114554303419731
2015-06-18,51.87255096435547,53.8183479309082,13.1899995803833,13.850500106811523,-1.0919877820345374
2015-06-19,51.66403579711914,53.64834976196289,13.960000038146973,13.94300012588501,-1.1341898757299507
2015-06-22,51.92660903930664,53.6231689453125,12.739999771118164,13.973500108718872,-1.0551316900539158
2015-06-23,51.74899673461914,53.56020736694336,12.109999656677246,13.8760000705719,-1.099944173965006
2015-06-24,51.347415924072266,53.31468200683594,13.260000228881836,13.875500059127807,-1.1900899992313962
2015-06-25,51.32423400878906,52.842464447021484,14.010000228881836,13.910500049591064,-1.1456796563581682
2015-06-26,51.35512161254883,52.79838943481445,14.020000457763672,13.919500064849853,-1.1319264656564378
2015-06-29,50.505653381347656,52.14360427856445,18.850000381469727,14.1635000705719,-1.3079442684726141
2015-06-30,50.51338195800781,52.38285446166992,18.229999542236328,14.363000059127808,-1.3316125118739937
2015-07-01,51.09256362915039,51.860286712646484,16.09000015258789,14.484500074386597,-1.1066398423319581
2015-07-02,51.09256362915039,52.3450927734375,16.790000915527344,14.588500118255615,-1.1591527767803542
2015-07-06,50.93812561035156,51.961029052734375,17.010000228881836,14.728500127792358,-1.1624474899507486
2015-07-07,51.98066329956055,52.175071716308594,16.09000015258789,14.768500137329102,-0.882563854172323
2015-07-08,51.316524505615234,51.60844039916992,19.65999984741211,15.028000116348267,-1.0142545446266324
2015-07-09,51.10029220581055,51.37550735473633,19.969999313354492,15.36550006866455,-1.0518830846844227
2015-07-10,51.463253021240234,51.765846252441406,16.829999923706055,15.564500045776366,-0.9886500103042221
2015-07-13,52.08104705810547,51.89176559448242,13.899999618530273,15.570500040054322,-0.8226950732655908
2015-07-14,51.949771881103516,52.32617950439453,13.369999885559082,15.469500017166137,-0.9079116663521188
2015-07-15,51.6717643737793,52.1058349609375,13.229999542236328,15.39049997329712,-0.9648619596743945
2015-07-16,52.220054626464844,52.20027160644531,12.109999656677246,15.270999956130982,-0.8157018137352664
2015-07-17,52.127384185791016,52.01138687133789,11.949999809265137,15.208999967575073,-0.8221818265196907
2015-07-20,52.35906219482422,51.47623062133789,12.25,15.123499965667724,-0.6968657429092827
2015-07-21,51.986297607421875,51.41325378417969,12.220000267028809,15.097499990463257,-0.7984078059842721
2015-07-22,52.032901763916016,51.49513244628906,12.119999885559082,15.098000001907348,-0.7937287512412778
2015-07-23,52.063961029052734,51.085853576660156,12.640000343322754,15.067000007629394,-0.7403677240262666
2015-07-24,52.032901763916016,50.330352783203125,13.739999771118164,15.053499984741212,-0.6675628407024196
2015-07-27,52.2658805847168,49.90222930908203,15.600000381469727,15.132499980926514,-0.5534621205590319
2015-07-28,53.112388610839844,51.9295539855957,13.4399995803833,14.861999940872192,-0.5269747755258577
2015-07-29,53.531742095947266,52.3450927734375,12.5,14.575499963760375,-0.450077804877823
2015-07-30,52.82503890991211,52.26322555541992,12.130000114440918,14.377499961853028,-0.6466504544470831
2015-07-31,52.82503890991211,49.87076187133789,12.119999885559082,14.143999910354614,-0.3875049965553642
2015-08-03,53.13570022583008,49.146697998046875,12.5600004196167,13.921499919891357,-0.21876629454942603
2015-08-04,53.15898132324219,48.58635330200195,13.0,13.766999912261962,-0.15130334085418876
2015-08-05,53.648250579833984,48.58635330200195,12.510000228881836,13.40949993133545,-0.009071606238153763
2015-08-06,53.31430435180664,49.165592193603516,13.770000457763672,13.099499988555909,-0.16889222128183864
2015-08-07,53.19004821777344,48.3723030090332,13.390000343322754,12.927500009536743,-0.11908674856787907
2015-08-10,53.38418960571289,49.58114242553711,12.229999542236328,12.844000005722046,-0.19358773481845035
2015-08-11,53.01142501831055,49.244319915771484,13.710000038146973,12.86100001335144,-0.2654675452575144
2015-08-12,52.80949401855469,50.070465087890625,13.609999656677246,12.880000019073487,-0.4136552675763032
2015-08-13,52.545467376708984,49.98149108886719,13.489999771118164,12.949000024795533,-0.4807710065783118
2015-08-14,52.64641571044922,49.79718780517578,12.829999923706055,12.993000030517578,-0.43146183283927514
2015-08-17,52.545467376708984,50.05775451660156,13.020000457763672,13.031500053405761,-0.4890316631693007
2015-08-18,52.56875991821289,49.50486755371094,13.789999961853027,13.110000038146973,-0.422373184952094
2015-08-19,51.830970764160156,48.443603515625,15.25,13.26650004386902,-0.5218968771889841
2015-08-20,51.24851608276367,47.388668060302734,19.139999389648438,13.591499996185302,-0.5769499650597874
2015-08-21,50.46413803100586,45.83807373046875,28.030000686645508,14.30600004196167,-0.6370141730751685
2015-08-24,48.11100769042969,43.67104721069336,40.7400016784668,15.563000106811524,-1.08634806111561
2015-08-25,46.88395690917969,43.664695739746094,36.02000045776367,16.692000150680542,-1.4423666618929423
2015-08-26,48.32845687866211,46.073211669921875,30.31999969482422,17.583000135421752,-1.2833312864657487
2015-08-27,48.996341705322266,47.566612243652344,26.100000381469727,18.281500148773194,-1.25093685634356
2015-08-28,49.198265075683594,47.70642852783203,26.049999237060547,18.978000116348266,-1.2073817902145536
2015-08-31,48.778892517089844,47.81446075439453,28.43000030517578,19.77150011062622,-1.340996159200301
2015-09-01,47.582923889160156,45.80630111694336,31.399999618530273,20.691500091552733,-1.4711484382392652
2015-09-02,48.289634704589844,46.53712844848633,26.09000015258789,21.370500087738037,-1.344867246252879
2015-09-03,48.86431884765625,46.89299774169922,25.610000610351562,21.96250009536743,-1.2163520397000842
2015-09-04,47.7304801940918,46.04780197143555,27.799999237060547,22.68300004005432,-1.4544122159082453
2015-09-08,49.2603874206543,46.70869827270508,24.899999618530273,23.31650004386902,-1.081251124871077
2015-09-09,48.452720642089844,45.755462646484375,26.229999542236328,23.942500019073485,-1.2127897657144184
2015-09-10,48.09547424316406,46.08592224121094,24.3700008392334,24.480500078201295,-1.3524366678993447
2015-09-11,48.08772277832031,46.19395446777344,23.200000762939453,24.96600012779236,-1.3663918075755805
2015-09-14,48.23524856567383,46.06684875488281,24.25,25.537000131607055,-1.309737949920532
2015-09-15,48.48378372192383,46.30197525024414,22.540000915527344,26.013000154495238,-1.2629564817064878
2015-09-16,48.98081588745117,47.21709060668945,21.350000381469727,26.391000175476073,-1.2175909717451514
2015-09-17,49.136146545410156,47.31878662109375,21.139999389648438,26.685500144958496,-1.1834514290404436
2015-09-18,48.68569564819336,46.18759536743164,22.280000686645508,26.84250020980835,-1.1918708732246073
2015-09-21,49.00410461425781,46.638790130615234,20.139999389648438,26.448000144958495,-1.1481808766687196
2015-09-22,48.27410125732422,46.2257194519043,22.440000534057617,25.53300008773804,-1.3156518418425274
2015-09-23,48.22749710083008,45.94611740112305,22.1299991607666,24.838500022888184,-1.298914012210559
2015-09-24,48.34397888183594,46.21937561035156,23.469999313354492,24.496000003814697,-1.2946511020240625
2015-09-25,49.03517532348633,46.53712844848633,23.6200008392334,24.37200002670288,-1.1281368181221183
2015-09-28,48.27410125732422,46.13674545288086,27.6299991607666,24.451000022888184,-1.3060144091530386
2015-09-29,48.98081588745117,46.37189483642578,26.829999923706055,24.371000003814697,-1.126041559166644
2015-09-30,49.28368377685547,47.24885940551758,24.5,24.026000022888184,-1.1329876710134343
2015-10-01,49.485626220703125,47.06459045410156,22.549999237060547,23.848999977111816,-1.0543229884479353
2015-10-02,49.92050552368164,48.22117614746094,20.940000534057617,23.61549997329712,-1.0531809034923918
2015-10-05,50.751487731933594,48.81218338012695,19.540000915527344,23.20250005722046,-0.8756287722600032
2015-10-06,50.316585540771484,49.49851608276367,19.399999618530273,22.92750005722046,-1.0763976492038585
2015-10-07,50.751487731933594,50.33101272583008,18.399999618530273,22.536000061035157,-1.0401444256721608
2015-10-08,51.17862319946289,50.85845947265625,17.420000076293945,22.188500022888185,-0.9731067939760398
2015-10-09,51.52033233642578,50.369136810302734,17.079999923706055,21.882499980926514,-0.8207689754948377
2015-10-12,51.450435638427734,50.394569396972656,16.170000076293945,21.478499984741212,-0.8438429033574677
2015-10-13,51.232994079589844,50.30558776855469,17.670000076293945,21.23499994277954,-0.8974154217208973
2015-10-14,51.0621337890625,50.94108963012695,18.030000686645508,21.06899995803833,-1.0159208264073794
2015-10-15,51.6989631652832,51.779945373535156,16.049999237060547,20.814499950408937,-0.9216556919689974
2015-10-16,52.12610626220703,52.41543197631836,15.050000190734863,20.452999925613405,-0.866318439227007
2015-10-19,52.22704315185547,51.468544006347656,14.979999542236328,20.194999933242798,-0.7344113979781438
2015-10-20,52.0794792175293,51.36688232421875,15.75,19.860499906539918,-0.7662968544644032
2015-10-21,52.19664764404297,50.97286605834961,16.700000762939453,19.58899998664856,-0.6895568952121154
2015-10-22,53.610321044921875,52.675960540771484,14.449999809265137,19.138000011444092,-0.46307345579858916
2015-10-23,53.844642639160156,52.73317337036133,14.460000038146973,18.67999997138977,-0.4011527572141488
2015-10-26,53.672813415527344,51.61470031738281,15.289999961853027,18.063000011444093,-0.32995382182065514
2015-10-27,53.85244369506836,51.53209686279297,15.430000305175781,17.493000030517578,-0.26878748119471774
2015-10-28,53.75871276855469,52.28833770751953,14.329999923706055,16.984500026702882,-0.37794932996726066
2015-10-29,54.07112503051758,52.25654983520508,14.609999656677246,16.587500047683715,-0.28368716377992453
2015-10-30,51.82175064086914,52.58064270019531,15.069999694824219,16.294000005722047,-0.9726905379080456
2015-11-02,52.712135314941406,54.1948127746582,14.149999618530273,16.024499940872193,-0.888696312764036
2015-11-03,53.1104621887207,55.19253158569336,14.539999961853027,15.78149995803833,-0.8809720573282899
2015-11-04,52.70431900024414,54.639652252197266,15.510000228881836,15.636999988555909,-0.9391523918682231
2015-11-05,52.79804992675781,53.896114349365234,15.050000190734863,15.518499994277954,-0.8313664927979613
2015-11-06,51.407798767089844,53.6800422668457,14.329999923706055,15.380999994277953,-1.2121114386585548
2015-11-09,51.368736267089844,52.532596588134766,16.520000457763672,15.398500013351441,-1.099178661826359
2015-11-10,51.845176696777344,52.789024353027344,15.289999961853027,15.279500007629395,-0.9884518877234475
2015-11-11,51.899845123291016,52.32106399536133,16.059999465942383,15.180999946594238,-0.9218713947308117
2015-11-12,50.97822952270508,50.90439987182617,18.3700008392334,15.29700002670288,-1.036337856450063
2015-11-13,50.42368698120117,50.064605712890625,20.079999923706055,15.54850001335144,-1.1065803659189974
2015-11-16,51.21253967285156,51.859527587890625,18.15999984741211,15.70750002861023,-1.071680295132309
2015-11-17,51.017276763916016,51.25695037841797,18.84000015258789,15.862000036239625,-1.0631740867325077
2015-11-18,51.595252990722656,51.75695037841797,16.850000381469727,15.869500017166137,-0.9493137277642038
2015-11-19,51.845176696777344,51.474910736083984,16.989999771118164,15.996500015258789,-0.8461105108196674
2015-11-20,51.626495361328125,51.14797592163086,15.470000267028809,16.047000026702882,-0.8742689635574522
2015-11-23,52.243499755859375,51.46207809448242,15.619999885559082,16.063500022888185,-0.7289270533251121
2015-11-24,52.1888313293457,52.48772430419922,15.930000305175781,16.088500022888184,-0.8559146306346359
2015-11-25,51.88423156738281,52.083885192871094,15.1899995803833,16.131500005722046,-0.9007197000920708
2015-11-27,51.98575973510742,52.071067810058594,15.119999885559082,16.157000017166137,-0.8698168750196951
2015-11-30,51.29844284057617,52.34669494628906,16.1299991607666,16.209999990463256,-1.099476744383342
2015-12-01,51.41561508178711,52.4941520690918,14.670000076293945,16.23600001335144,-1.081386668544019
2015-12-02,51.29844284057617,50.99412536621094,15.90999984741211,16.304500007629393,-0.9529699173448185
2015-12-03,51.2203483581543,50.26335906982422,18.110000610351562,16.43450002670288,-0.8965174599039727
2015-12-04,51.81393051147461,50.55181121826172,14.8100004196167,16.42250003814697,-0.7552061067220822
2015-12-07,51.81393051147461,49.231292724609375,15.84000015258789,16.498000049591063,-0.612170970193638
2015-12-08,51.68898010253906,47.840248107910156,17.600000381469727,16.552000045776367,-0.4978200075906314
2015-12-09,51.61085510253906,48.48127746582031,19.610000610351562,16.768000078201293,-0.589965767189049
2015-12-10,51.64991760253906,48.51974868774414,19.34000015258789,16.93200011253357,-0.5827773086159171
2015-12-11,50.931358337402344,47.65434646606445,24.389999389648438,17.23300004005432,-0.6979260701831884
2015-12-14,51.43122482299805,48.73769760131836,22.729999542236328,17.365500020980836,-0.6699594796421378
2015-12-15,52.1419677734375,50.917198181152344,20.950000762939453,17.5050000667572,-0.699422663427826
2015-12-16,53.368202209472656,50.737728118896484,17.860000610351562,17.456000089645386,-0.3235136698672615
2015-12-17,52.5871467590332,49.97488784790039,18.940000534057617,17.56050009727478,-0.46793946524648283
2015-12-18,51.21253967285156,49.538978576660156,20.700000762939453,17.746000146865846,-0.820324447987557
2015-12-21,51.53277587890625,49.52617645263672,18.700000762939453,17.907500171661376,-0.7258443296629657
2015-12-22,52.00137710571289,49.77616882324219,16.600000381469727,17.956500196456908,-0.6166993652414507
2015-12-23,52.45439910888672,51.40440368652344,15.569999694824219,17.93850016593933,-0.6613709684321268
2015-12-24,52.32161331176758,50.853092193603516,15.739999771118164,17.966000175476076,-0.6402554846652174
2015-12-28,52.243499755859375,50.47489547729492,16.90999984741211,18.055500173568724,-0.6219979939392197
2015-12-29,52.83710479736328,50.74413299560547,16.079999923706055,18.0530002117157,-0.4785987082340224
2015-12-30,52.743377685546875,50.07105255126953,17.290000915527344,18.184000253677368,-0.43293907507757384
2015-12-31,52.03264236450195,49.968482971191406,18.209999084472656,18.299000215530395,-0.6284414497316833
2016-01-04,50.54084396362305,49.654354095458984,20.700000762939453,18.42850022315979,-1.0280851623403455
2016-01-05,50.7673454284668,50.07745361328125,19.34000015258789,18.65500020980835,-1.0080696905439563
2016-01-06,50.09565734863281,49.66078567504883,20.59000015258789,18.89250020980835,-1.1581986203840586
2016-01-07,49.213077545166016,48.86591339111328,24.989999771118164,19.262000179290773,-1.328668161729024
2016-01-08,48.85380172729492,47.878719329833984,27.010000228881836,19.632000160217284,-1.326180196071281
2016-01-11,49.056880950927734,47.237709045410156,24.299999237060547,19.880000114440918,-1.1977120129610521
2016-01-12,49.5020751953125,48.20564651489258,22.469999313354492,19.78400011062622,-1.1731374639726908
2016-01-13,49.13498306274414,48.494117736816406,25.219999313354492,19.908500099182127,-1.3110984727218187
2016-01-14,49.61923599243164,50.71849060058594,23.950000762939453,20.05850009918213,-1.4112632926735316
2016-01-15,49.478633880615234,49.73127365112305,27.020000457763672,20.516500091552736,-1.3452038822564576
2016-01-19,50.21280288696289,48.974876403808594,26.049999237060547,20.87200002670288,-1.0498482218924634
2016-01-20,48.77570724487305,46.91075134277344,27.59000015258789,21.216499996185302,-1.2440346670275757
2016-01-21,50.017303466796875,47.50048828125,26.690000534057617,21.61599998474121,-0.9469784720853769
2016-01-22,50.771690368652344,49.0838508605957,22.34000015258789,21.90299997329712,-0.8991821343123637
2016-01-25,50.237335205078125,47.42359161376953,24.149999618530273,22.33199996948242,-0.8746854758448652
2016-01-26,50.55166244506836,49.16719055175781,22.5,22.669999980926512,-0.9721719132170749
2016-01-27,50.52809143066406,48.26333236694336,23.110000610351562,22.980000019073486,-0.8811204899760815
2016-01-28,51.09386444091797,49.35307693481445,22.420000076293945,23.297000026702882,-0.8346872362582524
2016-01-29,53.06626892089844,49.90437698364258,20.200000762939453,23.442500019073485,-0.3210199613178723
2016-02-01,52.0211296081543,48.90435791015625,19.979999542236328,23.53100004196167,-0.5165249700976792
2016-02-02,51.36104202270508,47.814605712890625,21.979999542236328,23.594999980926513,-0.5903748683698407
2016-02-03,51.88753890991211,50.30821990966797,21.649999618530273,23.710499954223632,-0.7074227920848504
2016-02-04,51.856109619140625,51.17363739013672,21.84000015258789,23.772999954223632,-0.8102991372912968
2016-02-05,52.013275146484375,51.333885192871094,23.3799991607666,23.692499923706055,-0.7819683714715707
2016-02-08,51.91897201538086,52.026187896728516,26.0,23.641999912261962,-0.8843709479755492
2016-02-09,51.7696647644043,51.79979705810547,26.540000915527344,23.753999996185303,-0.9032528521882158
2016-02-10,51.71465301513672,51.32760238647461,26.290000915527344,23.945000076293944,-0.8680979968199074
2016-02-11,50.63808822631836,51.48931121826172,28.139999389648438,24.091000080108643,-1.1985738181632148
2016-02-12,51.62821578979492,52.414302825927734,25.399999618530273,24.163500022888183,-1.0109340751120865
2016-02-16,51.71465301513672,52.53719711303711,24.110000610351562,24.018000030517577,-0.9991181587408704
2016-02-17,52.696922302246094,53.041744232177734,22.309999465942383,23.83100004196167,-0.7682213793315944
2016-02-18,52.822669982910156,53.33282470703125,21.639999389648438,23.533500003814698,-0.763195311677715
2016-02-19,53.01127243041992,53.36518096923828,20.530000686645508,23.22550001144409,-0.7118728787262624
2016-02-22,53.12914276123047,53.29401397705078,19.3799991607666,23.07749996185303,-0.6698990697697462
2016-02-23,52.80694580078125,52.54368209838867,20.979999542236328,22.91899995803833,-0.6822884891903073
2016-02-24,52.115440368652344,52.73127746582031,20.719999313354492,22.829999923706055,-0.903630603622272
2016-02-25,52.97985076904297,53.04821014404297,19.110000610351562,22.629999923706055,-0.6866737730405548
2016-02-26,52.08400344848633,52.880035400390625,19.809999465942383,22.499499893188478,-0.9288824644090968
2016-02-29,51.5810661315918,51.84507369995117,20.549999237060547,22.516999816894533,-0.9629831709101617
2016-03-01,52.909095764160156,52.576026916503906,17.700000762939453,22.402999877929688,-0.6560967590548323
2016-03-02,52.71266174316406,53.494529724121094,17.09000015258789,22.158499908447265,-0.8126904360080762
2016-03-03,53.12914276123047,53.30048370361328,16.700000762939453,21.910999965667724,-0.6705998537622583
2016-03-04,53.56135177612305,53.22935104370117,16.860000610351562,21.66199998855591,-0.5372507617578127
2016-03-07,53.09770584106445,54.632991790771484,17.350000381469727,21.360500049591064,-0.8240724592829731
2016-03-08,53.06626892089844,53.44926071166992,18.670000076293945,20.994000053405763,-0.7049925678759623
2016-03-09,53.41990280151367,53.30048370361328,18.34000015258789,20.584000015258788,-0.5860752196689876
2016-03-10,53.61634826660156,53.15816879272461,18.049999237060547,20.17199993133545,-0.5135528746815274
2016-03-11,53.72635269165039,53.1646614074707,16.5,19.589999961853028,-0.4822775903056217
2016-03-14,53.624202728271484,53.306968688964844,16.920000076293945,19.165999984741212,-0.527387182654076
2016-03-15,53.89923095703125,53.57216262817383,16.84000015258789,18.802499961853027,-0.47616094284958954
2016-03-16,53.969970703125,53.604496002197266,14.989999771118164,18.436499977111815,-0.45909899786524977
2016-03-17,54.89723587036133,54.40013122558594,14.4399995803833,18.07649998664856,-0.2757219547929593
2016-03-18,55.38443374633789,54.46481704711914,14.020000457763672,17.75099997520447,-0.1410989757708798
