Date,LRCX,V,VIX,AvgVIX,zscore
2020-07-08,31.36701011657715,186.78334045410156,28.079999923706055,32.097000217437746,-0.8817487912299123
2020-07-09,31.55118751525879,184.0448455810547,29.260000228881836,32.18150024414062,-0.6465034161995086
2020-07-10,31.947736740112305,184.37046813964844,27.290000915527344,31.506500244140625,-0.6140869412914997
2020-07-13,31.680875778198242,180.99038696289062,32.189998626708984,31.31150016784668,-0.3950460720870935
2020-07-14,32.51907730102539,185.11732482910156,29.520000457763672,31.067500114440918,-0.588542332222862
2020-07-15,32.252193450927734,188.20050048828125,27.760000228881836,30.772000217437743,-0.8619872242789708
2020-07-16,32.408199310302734,185.28005981445312,28.0,30.49850015640259,-0.6169436549805826
2020-07-17,32.53880310058594,186.8025360107422,25.68000030517578,30.13550024032593,-0.714104076128672
2020-07-20,33.24169921875,190.03897094726562,24.459999084472656,29.602500247955323,-0.859273059807544
2020-07-21,33.54897689819336,188.13348388671875,24.84000015258789,29.256000232696532,-0.6697353739461978
2020-07-22,34.013187408447266,190.41241455078125,24.31999969482422,28.903500175476076,-0.7763910817422327
2020-07-23,33.34225082397461,189.04310607910156,26.079999923706055,28.515500164031984,-0.7688797760435193
2020-07-24,32.48712158203125,186.8599853515625,25.84000015258789,28.19650011062622,-0.7259399794286509
2020-07-27,33.64857482910156,188.54519653320312,24.739999771118164,27.697000122070314,-0.6867332688477393
2020-07-28,32.78876495361328,188.38250732421875,25.440000534057617,27.380000114440918,-0.7984203027615594
2020-07-29,33.907005310058594,190.14427185058594,24.100000381469727,27.063500118255615,-0.7712830177540577
2020-07-30,35.57120132446289,185.81626892089844,24.760000228881836,26.870500087738037,-0.20133252331886592
2020-07-31,35.441532135009766,182.311767578125,24.459999084472656,26.70950002670288,0.04698765915874522
2020-08-03,35.84088897705078,182.5894317626953,24.280000686645508,26.526500034332276,0.0834636121527893
2020-08-04,36.17448425292969,184.12144470214844,23.760000228881836,26.243000030517578,0.014871243849185098
2020-08-05,36.03447341918945,187.76959228515625,22.989999771118164,25.988500022888182,-0.28331327469067763
2020-08-06,35.502601623535156,190.32623291015625,22.649999618530273,25.657999992370605,-0.5548793889282834
2020-08-07,34.99797821044922,188.0186004638672,22.209999084472656,25.403999900817873,-0.45186887410629645
2020-08-10,35.30996322631836,188.43032836914062,22.1299991607666,24.90099992752075,-0.4382172787490228
2020-08-11,34.67567825317383,189.36865234375,24.030000686645508,24.626499938964844,-0.6012518621747885
2020-08-12,35.85123062133789,190.29750061035156,22.280000686645508,24.352499961853027,-0.5023776549272915
2020-08-13,35.42837142944336,189.47280883789062,22.1299991607666,24.058999919891356,-0.5005633476803817
2020-08-14,35.110740661621094,188.5713348388672,22.049999237060547,23.877499866485596,-0.47771239983704045
2020-08-17,35.621952056884766,191.24685668945312,21.350000381469727,23.72199993133545,-0.6078043340725423
2020-08-18,35.19814682006836,190.8440704345703,21.510000228881836,23.555499935150145,-0.6382745995413627
2020-08-19,34.9744987487793,192.74285888671875,22.540000915527344,23.466499996185302,-0.8152328586586666
2020-08-20,33.68804931640625,195.77317810058594,22.719999313354492,23.298499965667723,-1.2317888931469643
2020-08-21,33.21257019042969,195.75399780273438,22.540000915527344,23.133500003814696,-1.2989462011926831
2020-08-24,32.98516082763672,197.9404296875,22.3700008392334,23.01500005722046,-1.498364912554177
2020-08-25,33.12424087524414,199.56109619140625,22.030000686645508,22.844500064849854,-1.6017839145436499
2020-08-26,33.0584602355957,201.6324462890625,23.270000457763672,22.803000068664552,-1.7691082517353363
2020-08-27,32.08588409423828,202.3708953857422,24.469999313354492,22.788500022888183,-1.9657334243219842
2020-08-28,32.962608337402344,206.8588409423828,22.959999084472656,22.713500022888184,-2.1811780727772088
2020-08-31,31.605690002441406,203.29150390625,26.40999984741211,22.819999980926514,-2.1051805053389865
2020-09-01,32.00223922729492,204.5957489013672,26.1200008392334,22.938000011444093,-2.147332378150212
2020-09-02,34.08272933959961,207.59727478027344,26.56999969482422,23.117000007629393,-2.0757943882888696
2020-09-03,32.0933837890625,200.38584899902344,33.599998474121094,23.664499950408935,-1.813396010893706
2020-09-04,31.303110122680664,196.26229858398438,30.75,24.091499996185302,-1.613241154220399
2020-09-08,28.44643783569336,191.90855407714844,31.459999084472656,24.557999992370604,-1.6937585603299234
2020-09-09,28.27635383605957,195.68685913085938,28.809999465942383,24.79699993133545,-2.006200731897951
2020-09-10,27.956857681274414,193.27027893066406,29.709999084472656,25.168499851226805,-1.8681720471330003
2020-09-11,27.62608528137207,192.44557189941406,26.8700008392334,25.405499935150146,-1.8530670671519183
2020-09-14,28.700157165527344,196.56910705566406,25.850000381469727,25.595499992370605,-2.0122644069573488
2020-09-15,29.029983520507812,196.96231079101562,25.59000015258789,25.807499980926515,-1.9946265468594444
2020-09-16,28.81103515625,196.7129364013672,26.040000915527344,26.03400001525879,-2.007222446077343
2020-09-17,28.744327545166016,196.84722900390625,26.459999084472656,26.229999923706053,-2.0270820866344197
2020-09-18,28.868362426757812,194.29637145996094,25.829999923706055,26.385499954223633,-1.8148136322596546
2020-09-21,29.59662437438965,189.34808349609375,27.780000686645508,26.64749994277954,-1.3326684904389388
2020-09-22,29.94713020324707,192.33056640625,26.860000610351562,26.87199993133545,-1.509342248143428
2020-09-23,29.790197372436523,187.35345458984375,28.579999923706055,27.199499893188477,-1.152747737092823
2020-09-24,30.743995666503906,187.49734497070312,28.510000228881836,27.461499881744384,-1.0260643406010348
2020-09-25,31.035297393798828,189.1562957763672,26.3799991607666,27.55699987411499,-1.1104326220416112
2020-09-28,31.631057739257812,192.100341796875,26.190000534057617,27.71849994659424,-1.2487836760916093
2020-09-29,31.85746955871582,191.25648498535156,26.270000457763672,27.711499977111817,-1.1518094664612828
2020-09-30,31.295238494873047,191.76470947265625,26.3700008392334,27.723999977111816,-1.2716731840799647
2020-10-01,31.991418838500977,195.00601196289062,26.700000762939453,27.73050003051758,-1.418182249354689
2020-10-02,31.00844955444336,193.19357299804688,27.6299991607666,27.432000064849852,-1.421936629353575
2020-10-05,32.28384780883789,195.188232421875,27.959999084472656,27.292500019073486,-1.3898650472648721
2020-10-06,32.16592788696289,192.22499084472656,29.479999542236328,27.19350004196167,-1.1810917794430562
2020-10-07,32.6177978515625,194.16213989257812,28.059999465942383,27.15600004196167,-1.2634855912184022
2020-10-08,33.529052734375,194.6511688232422,26.360000610351562,26.988500118255615,-1.1692404609119988
2020-10-09,34.2158088684082,198.16099548339844,25.0,26.895000076293947,-1.3375703873218914
2020-10-12,34.91387939453125,197.93084716796875,25.06999969482422,26.85600004196167,-1.2192916330364012
2020-10-13,35.29875564575195,195.9362030029297,26.06999969482422,26.880000019073485,-1.0117617783292114
2020-10-14,35.30348205566406,193.9031524658203,26.399999618530273,26.897999954223632,-0.8561668069506977
2020-10-15,35.4213981628418,191.36192321777344,26.969999313354492,26.923499965667723,-0.6455150335766243
2020-10-16,34.42804718017578,192.04281616210938,27.40999984741211,27.002499961853026,-0.8407527073660074
2020-10-19,34.296939849853516,188.8877716064453,29.18000030517578,27.07249994277954,-0.6192677197418877
2020-10-20,34.296939849853516,189.5878448486328,29.350000381469727,27.196999931335448,-0.6726113822250653
2020-10-21,34.58464431762695,190.28787231445312,28.649999618530273,27.20049991607666,-0.6844314718177045
2020-10-22,33.77244186401367,189.86595153808594,28.110000610351562,27.180499935150145,-0.7694953032266011
2020-10-23,33.38661193847656,189.88511657714844,27.549999237060547,27.238999938964845,-0.8266366919509243
2020-10-26,32.793251037597656,185.14784240722656,32.459999084472656,27.552499866485597,-0.5513002913443157
2020-10-27,32.434783935546875,182.2613525390625,33.349998474121094,27.906499767303465,-0.3830898719124831
2020-10-28,31.969722747802734,173.4484100341797,40.279998779296875,28.60199966430664,0.22131686593542593
2020-10-29,33.32435607910156,177.28427124023438,37.59000015258789,29.146499633789062,0.12452873222824495
2020-10-30,32.26970672607422,174.2539825439453,38.02000045776367,29.665999698638917,0.20322665142372753
2020-11-02,33.1064567565918,177.15960693359375,37.130001068115234,30.124499797821045,0.10258165896990541
2020-11-03,34.95350646972656,180.61190795898438,35.54999923706055,30.427999782562257,0.1060828549873629
2020-11-04,35.87891387939453,186.01087951660156,29.56999969482422,30.50349979400635,-0.17175376440563017
2020-11-05,37.706153869628906,189.53030395507812,27.579999923706055,30.56449975967407,-0.17622602967657652
2020-11-06,38.62214279174805,190.3262481689453,24.860000610351562,30.55749979019165,-0.10468380971719293
2020-11-09,39.26926803588867,203.95318603515625,25.75,30.59149980545044,-1.0496292176693538
2020-11-10,38.475921630859375,204.55734252929688,24.799999237060547,30.527999782562254,-1.2101561134880883
2020-11-11,39.997528076171875,203.9723358154297,23.450000762939453,30.380499839782715,-0.9459894938006115
2020-11-12,39.47491455078125,200.01544189453125,25.350000381469727,30.299499893188475,-0.719906018433006
2020-11-13,40.21543884277344,202.14755249023438,23.100000381469727,30.083999919891358,-0.7754982019608133
2020-11-16,41.43989562988281,204.27967834472656,22.450000762939453,29.74749994277954,-0.7612528055924815
2020-11-17,40.74559783935547,202.36846923828125,22.709999084472656,29.415499877929687,-0.715821530255888
2020-11-18,40.594661712646484,199.60247802734375,23.84000015258789,29.174999904632568,-0.526842935043795
2020-11-19,41.28801345825195,199.35275268554688,23.110000610351562,28.924999904632568,-0.40775345605023955
2020-11-20,40.90689468383789,195.8088836669922,23.700000762939453,28.732499980926512,-0.1927215241715444
2020-11-23,42.33134460449219,199.91941833496094,22.65999984741211,28.242500019073486,-0.30036343829242
2020-11-24,42.114383697509766,201.37924194335938,21.639999389648438,27.657000064849854,-0.44290872085613275
2020-11-25,42.146446228027344,202.5413360595703,21.25,26.70550012588501,-0.5268300020403686
2020-11-27,43.0671501159668,202.64700317382812,20.84000015258789,25.86800012588501,-0.4020101182841781
2020-11-30,42.70112991333008,202.02273559570312,20.56999969482422,24.995500087738037,-0.40726486376004545
2020-12-01,44.11520767211914,202.839111328125,20.770000457763672,24.17750005722046,-0.2653977537982142
2020-12-02,45.206642150878906,201.85943603515625,21.170000076293945,23.458500099182128,-0.03323875915212395
2020-12-03,45.664161682128906,199.8137664794922,21.280000686645508,23.044000148773193,0.18866260912541025
2020-12-04,47.16501235961914,204.260498046875,20.790000915527344,22.704500198364258,0.06642919172398659
2020-12-07,47.985713958740234,204.23162841796875,21.299999237060547,22.526500129699706,0.18706857122519757
2020-12-08,48.39049530029297,204.34689331054688,20.68000030517578,22.273000144958495,0.23670174213108353
2020-12-09,46.70420455932617,201.28323364257812,22.270000457763672,22.146500205993654,0.2267870789820999
2020-12-10,46.35616683959961,199.39117431640625,22.520000457763672,22.100000190734864,0.32072973321957704
2020-12-11,46.50276565551758,198.075439453125,23.309999465942383,21.998000144958496,0.442141539544671
2020-12-14,46.51884460449219,199.0454864501953,24.719999313354492,22.079000091552736,0.3705470511471839
2020-12-15,46.84608840942383,200.11148071289062,22.889999389648438,22.101000022888183,0.33654741602265065
2020-12-16,46.655033111572266,200.0250701904297,22.5,22.09050006866455,0.3155595060253157
2020-12-17,45.986385345458984,202.81985473632812,21.93000030517578,21.995000076293945,0.006108646542756882
2020-12-18,45.487979888916016,202.94471740722656,21.56999969482422,21.91800003051758,-0.07533295552601132
2020-12-21,45.701717376708984,200.7357940673828,25.15999984741211,21.99099998474121,0.12382648573998095
2020-12-22,45.107784271240234,197.6912384033203,24.229999542236328,22.069499969482422,0.2700997974110374
2020-12-23,44.55733871459961,197.17263793945312,23.309999465942383,22.15299997329712,0.23017815309692524
2020-12-24,45.42839431762695,200.4380340576172,21.530000686645508,22.167000007629394,0.10707035133177349
2020-12-28,45.027381896972656,204.21243286132812,21.700000762939453,22.210000038146973,-0.23840062148187968
2020-12-29,44.755008697509766,205.88360595703125,23.079999923706055,22.335500049591065,-0.4050469835680529
2020-12-30,45.81708908081055,209.7156524658203,22.770000457763672,22.435500049591063,-0.5437642413241853
2020-12-31,44.6651611328125,210.0709991455078,22.75,22.514500045776366,-0.7370812247102199
2021-01-04,45.20896911621094,209.1393585205078,26.969999313354492,22.798999977111816,-0.5876130855722524
2021-01-05,46.77231216430664,206.0180206298828,25.34000015258789,23.026499938964843,-0.12416176115953374
2021-01-06,46.95577621459961,204.2028350830078,25.06999969482422,23.214999961853028,0.040627026664313184
2021-01-07,48.655303955078125,205.34576416015625,22.3700008392334,23.299499988555908,0.19880639527038751
2021-01-08,47.441898345947266,206.9208221435547,21.559999465942383,23.263999938964844,-0.09632139858741186
2021-01-11,48.84634017944336,204.46212768554688,24.079999923706055,23.34199991226196,0.29370647541073025
2021-01-12,50.734073638916016,200.59170532226562,23.329999923706055,23.342999935150146,0.8610504024199824
2021-01-13,49.79399490356445,201.06228637695312,22.209999084472656,23.217499923706054,0.6895259053285607
2021-01-14,52.75326156616211,193.86880493164062,23.25,23.235499954223634,1.6647161959951322
2021-01-15,51.78290939331055,193.60952758789062,24.34000015258789,23.32749996185303,1.5444359959979916
2021-01-19,54.85567092895508,193.67672729492188,23.239999771118164,23.392999935150147,1.9827612993276078
2021-01-20,53.245994567871094,197.85450744628906,21.579999923706055,23.39349994659424,1.4321253754441634
2021-01-21,53.35854721069336,197.0189666748047,21.31999969482422,23.201499938964844,1.5120343327636472
2021-01-22,53.32638931274414,194.0225067138672,21.90999984741211,23.085499954223632,1.735715501226241
2021-01-25,53.69618225097656,193.0236358642578,23.190000534057617,23.079500007629395,1.8651934091652203
2021-01-26,52.26809310913086,194.0128936767578,23.020000457763672,23.153999996185302,1.5837199180163304
2021-01-27,48.71015930175781,187.2515869140625,37.209999084472656,23.929499912261964,1.5854495659305472
2021-01-28,47.98286819458008,190.37289428710938,30.209999084472656,24.285999870300294,1.2426554451251406
2021-01-29,45.76980972290039,185.59967041015625,33.09000015258789,24.801999855041505,1.2869843778179764
2021-02-01,47.42487716674805,190.50738525390625,30.239999771118164,25.176499843597412,1.1518810985532537
2021-02-02,48.80756759643555,194.589111328125,25.559999465942383,25.105999851226805,1.0404077972687378
2021-02-03,47.69725036621094,193.38858032226562,22.90999984741211,24.984499835968016,0.9716494824380102
2021-02-04,49.13480758666992,200.96629333496094,21.770000457763672,24.81949987411499,0.6017096609902027
2021-02-05,48.21079635620117,200.5052490234375,20.8700008392334,24.74449987411499,0.5034912464390507
2021-02-08,50.38792037963867,198.69967651367188,21.239999771118164,24.72849988937378,0.9552626873069335
2021-02-09,49.943424224853516,198.34432983398438,21.6299991607666,24.605999851226805,0.9181916453418567
2021-02-10,50.361454010009766,198.26754760742188,21.989999771118164,24.538999843597413,0.9843702302259225
2021-02-11,54.11703872680664,202.6345672607422,21.25,24.49099988937378,1.1936026994479378
2021-02-12,55.43637466430664,201.96127319335938,19.969999313354492,24.326999855041503,1.4353058949266755
2021-02-16,55.96882629394531,199.9796600341797,21.459999084472656,24.18299980163574,1.663140170919481
2021-02-17,55.412723541259766,199.6045379638672,21.5,24.095999813079835,1.6114694476891895
2021-02-18,54.64287185668945,201.37442016601562,22.489999771118164,24.14149980545044,1.3655080894006841
2021-02-19,56.59491729736328,196.9304656982422,22.049999237060547,24.177999782562257,1.9858347778189165
2021-02-22,53.6999626159668,200.38369750976562,23.450000762939453,24.254999828338622,1.3049224458103148
2021-02-23,53.21290588378906,204.02932739257812,23.110000610351562,24.25099983215332,0.956845822693082
2021-02-24,56.452110290527344,211.07040405273438,21.34000015258789,24.16699981689453,0.8878010256940232
2021-02-25,51.79426193237305,205.60687255859375,28.889999389648438,23.75099983215332,0.6319095305611094
2021-02-26,53.64226531982422,204.2986297607422,27.950000762939453,23.63799991607666,0.9982887490552329
2021-03-01,56.63275146484375,208.37710571289062,23.350000381469727,23.15099992752075,1.1190922183581906
2021-03-02,54.225791931152344,207.5498809814453,24.100000381469727,22.84399995803833,0.8347639886938315
2021-03-03,52.132843017578125,206.6649169921875,26.670000076293945,22.89949998855591,0.600151790804972
2021-03-04,50.01246643066406,203.44253540039062,28.56999969482422,23.182499980926515,0.5396861823982797
2021-03-05,51.79899978637695,207.20359802246094,24.65999984741211,23.326999950408936,0.5109271697288208
2021-03-08,47.53459930419922,211.87841796875,25.469999313354492,23.55699987411499,-0.4606984705375222
2021-03-09,51.40272903442383,211.9650421142578,24.030000686645508,23.69649991989136,0.09093034514901378
2021-03-10,49.056304931640625,214.66793823242188,22.559999465942383,23.742999935150145,-0.4536472450731619
2021-03-11,50.63477325439453,217.53440856933594,21.90999984741211,23.738999938964845,-0.4442676930533196
2021-03-12,49.63510513305664,215.8126220703125,20.690000534057617,23.710999965667725,-0.4573394360608746
2021-03-15,50.76339340209961,214.76416015625,20.030000686645508,23.714000034332276,-0.21462053278556661
2021-03-16,51.87545394897461,216.1396484375,19.790000915527344,23.63050012588501,-0.158941896033187
2021-03-17,52.42817687988281,214.52365112304688,19.229999542236328,23.517000102996825,0.04395890844324462
2021-03-18,51.11606216430664,212.2535400390625,21.579999923706055,23.47150011062622,0.02757725001759765
2021-03-19,51.41375732421875,199.01779174804688,20.950000762939453,23.416500186920167,1.0790668889311823
2021-03-22,53.09369659423828,200.07591247558594,18.8799991607666,23.188000106811522,1.2408815102500315
2021-03-23,51.61284255981445,200.22015380859375,20.299999237060547,23.04750003814697,1.0161811908974605
