Date,KRE,ADI,VIX,AvgVIX,zscore
2022-09-21,56.549415588378906,139.84994506835938,27.989999771118164,25.41049995422363,-0.13282542670338793
2022-09-22,55.25947952270508,136.9293670654297,27.350000381469727,25.636999988555907,-0.4606256942647139
2022-09-23,54.39352035522461,133.707275390625,29.920000076293945,26.04399995803833,-0.7436622138375875
2022-09-26,53.9244499206543,132.67091369628906,32.2599983215332,26.37899990081787,-0.8615812962558292
2022-09-27,53.28399658203125,133.6036376953125,32.599998474121094,26.698499870300292,-0.9053735077244102
2022-09-28,54.20408248901367,136.21331787109375,30.18000030517578,26.89699993133545,-0.6452751066635943
2022-09-29,53.32007598876953,133.77322387695312,31.84000015258789,27.195499897003174,-0.8918166682547621
2022-09-30,53.112613677978516,131.2765350341797,31.6200008392334,27.498499965667726,-1.0457334678648131
2022-10-03,54.330379486083984,136.7315216064453,30.100000381469727,27.730000019073486,-0.6015852149303446
2022-10-04,56.7117805480957,142.12051391601562,29.06999969482422,27.83800001144409,0.00343979078551423
2022-10-05,56.242706298828125,143.10028076171875,28.549999237060547,28.033500003814698,-0.013824787279626211
2022-10-06,55.70148468017578,142.23355102539062,30.520000457763672,28.378999996185303,-0.13345446062017943
2022-10-07,54.429595947265625,136.53366088867188,31.360000610351562,28.807499980926515,-0.5974654370551014
2022-10-10,54.31232833862305,132.74630737304688,32.45000076293945,29.236499977111816,-0.8030934366060549
2022-10-11,54.077796936035156,130.76779174804688,33.630001068115234,29.554500007629393,-0.9349595267810898
2022-10-12,53.96052932739258,130.5699462890625,33.56999969482422,29.925,-0.961381647838358
2022-10-13,56.35095977783203,134.4892120361328,31.940000534057617,30.2085000038147,-0.4284587018147612
2022-10-14,55.484989166259766,128.81759643554688,32.02000045776367,30.494500064849852,-0.833789105582327
2022-10-17,56.937286376953125,131.06927490234375,31.3700008392334,30.77500009536743,-0.5164768629180763
2022-10-18,56.90121078491211,132.93470764160156,30.5,30.942000102996825,-0.42843502101480957
2022-10-19,55.71952819824219,133.1514129638672,30.760000228881836,31.08050012588501,-0.58433374563587
2022-10-20,53.81620407104492,133.8579864501953,29.979999542236328,31.21200008392334,-0.8175886605039042
2022-10-21,54.519805908203125,138.10702514648438,29.690000534057617,31.200500106811525,-0.5061880881761991
2022-10-24,55.44892120361328,136.1662139892578,29.850000381469727,31.08000020980835,-0.4719986608525607
2022-10-25,56.25173568725586,137.8997344970703,28.459999084472656,30.87300024032593,-0.2721876971148972
2022-10-26,56.1885986328125,133.1985321044922,27.280000686645508,30.728000259399415,-0.515802511937771
2022-10-27,56.20663070678711,132.53903198242188,27.389999389648438,30.50550022125244,-0.5461839427146962
2022-10-28,57.59578323364258,136.4959716796875,25.75,30.212000179290772,-0.15264545036881738
2022-10-31,57.68598556518555,134.36676025390625,25.8799991607666,30.001000118255615,-0.2462199478488527
2022-11-01,57.72207260131836,136.3263702392578,25.809999465942383,29.838000106811524,-0.14329524879251482
2022-11-02,56.26075744628906,133.06658935546875,25.860000610351562,29.703500175476073,-0.5122092141314891
2022-11-03,55.845821380615234,130.03294372558594,25.299999237060547,29.442500114440918,-0.7222049749842928
2022-11-04,57.16280746459961,135.94012451171875,24.549999237060547,29.102000045776368,-0.24148246987982258
2022-11-07,57.496559143066406,140.31155395507812,24.350000381469727,28.69700002670288,0.02384813044625459
2022-11-08,57.325172424316406,142.29949951171875,25.540000915527344,28.292500019073486,0.09891604023829491
2022-11-09,56.44116973876953,139.65211486816406,26.09000015258789,27.91850004196167,-0.15797395085473206
2022-11-10,59.07514572143555,151.0895538330078,23.530000686645508,27.498000049591063,0.7846537690570207
2022-11-11,58.66020584106445,154.56602478027344,22.520000457763672,27.023000049591065,0.8996744756515059
2022-11-14,57.830322265625,151.92808532714844,23.729999542236328,26.64099998474121,0.6508914309549465
2022-11-15,58.218204498291016,155.61181640625,24.540000915527344,26.34300003051758,0.8895257607466696
2022-11-16,57.271053314208984,151.9375,24.110000610351562,26.010500049591066,0.5724569828541004
2022-11-17,56.42312240600586,152.1259002685547,23.93000030517578,25.708000087738036,0.4622324952789723
2022-11-18,56.783939361572266,152.48391723632812,23.1200008392334,25.379500102996825,0.5310123310874467
2022-11-21,57.09064865112305,150.0249786376953,22.360000610351562,25.005000114440918,0.45152212299854577
2022-11-22,57.71305847167969,158.68313598632812,21.290000915527344,24.646500205993654,0.9715925839315871
2022-11-23,57.70404052734375,159.40859985351562,20.350000381469727,24.300000190734863,1.0065390076828675
2022-11-25,58.13701248168945,157.42068481445312,20.5,23.955500221252443,0.9683783813721881
2022-11-28,56.83806228637695,154.51893615722656,22.209999084472656,23.778500175476076,0.640246408543587
2022-11-29,57.18084716796875,154.4058837890625,21.889999389648438,23.579000186920165,0.6829640929657994
2022-11-30,58.20014572143555,161.96176147460938,20.579999923706055,23.31750020980835,1.2039983946911956
2022-12-01,57.79423904418945,161.55662536621094,19.84000015258789,23.016500186920165,1.1265046552948643
2022-12-02,57.68598556518555,159.57884216308594,19.059999465942383,22.704500198364258,1.0124910554126283
2022-12-05,54.799434661865234,158.8312530517578,20.75,22.514500236511232,0.5679186231852227
2022-12-06,54.26721954345703,157.5726318359375,22.170000076293945,22.405500221252442,0.4299944840361503
2022-12-07,54.23115158081055,157.09947204589844,22.68000030517578,22.262500190734862,0.401283373079046
2022-12-08,54.375465393066406,160.54408264160156,22.290000915527344,22.072500228881836,0.5936157764242643
2022-12-09,54.15898895263672,159.6261749267578,22.829999923706055,22.037500190734864,0.5172477290164594
2022-12-12,54.655113220214844,163.01402282714844,25.0,22.16150016784668,0.756381447129186
2022-12-13,53.76207733154297,166.0706329345703,22.549999237060547,22.10250015258789,0.7829884497023819
2022-12-14,52.76982879638672,162.46510314941406,21.139999389648438,21.932500076293945,0.4629912769326384
2022-12-15,51.804630279541016,157.17518615722656,22.829999923706055,21.86850004196167,0.06271757144932545
2022-12-16,51.36262512207031,157.86598205566406,22.6200008392334,21.803000068664552,0.03484518743091526
2022-12-19,51.63156509399414,156.27618408203125,22.420000076293945,21.768000030517577,-0.0065819354930850065
2022-12-20,51.88594055175781,155.50962829589844,21.479999542236328,21.723999977111816,-0.008963598452820846
2022-12-21,52.74904251098633,158.42434692382812,20.06999969482422,21.66299991607666,0.2583242391041757
2022-12-22,52.54916763305664,154.9607391357422,21.969999313354492,21.743999862670897,0.0572045681539158
2022-12-23,52.8944091796875,155.0459442138672,20.8700008392334,21.76249990463257,0.11016683704399516
2022-12-27,52.948917388916016,153.4939422607422,21.649999618530273,21.73449993133545,0.04037356624610031
2022-12-28,52.5764274597168,151.67701721191406,22.139999389648438,21.74699993133545,-0.10288901080627177
2022-12-29,53.56671905517578,155.1784210205078,21.440000534057617,21.789999961853027,0.21163358672296528
2022-12-30,53.36684036254883,155.22573852539062,21.670000076293945,21.88149995803833,0.185796018407054
2023-01-03,52.99435043334961,153.7305450439453,22.899999618530273,22.073499965667725,0.05859586196001285
2023-01-04,53.71208190917969,157.00482177734375,22.010000228881836,22.136499977111818,0.323325008255056
2023-01-05,52.69453430175781,151.1186981201172,22.459999084472656,22.15099992752075,-0.1140999361160358
2023-01-06,54.2390251159668,156.63575744628906,21.1299991607666,22.073499870300292,0.37924329981677574
2023-01-09,53.74842071533203,158.1309814453125,21.969999313354492,22.05749979019165,0.3846752934615901
2023-01-10,54.157264709472656,160.13719177246094,20.579999923706055,21.944999790191652,0.5425169358371655
2023-01-11,54.457069396972656,160.67657470703125,21.09000015258789,21.749499797821045,0.6117435343558636
2023-01-12,55.12938690185547,159.61669921875,18.829999923706055,21.56349983215332,0.6536832754890247
2023-01-13,55.0657844543457,159.91004943847656,18.350000381469727,21.423999881744386,0.6593554067816023
2023-01-17,54.729637145996094,157.95114135742188,19.360000610351562,21.25049991607666,0.5141317387815397
2023-01-18,52.776309967041016,157.0900115966797,20.34000015258789,21.136499881744385,0.19555469335183445
2023-01-19,52.83989715576172,154.37403869628906,20.520000457763672,21.041499900817872,0.06893118199786219
2023-01-20,54.3026237487793,156.30455017089844,19.850000381469727,20.95999994277954,0.37168062010596387
2023-01-23,55.16571807861328,160.55355834960938,19.809999465942383,20.946999931335448,0.7055816714006531
2023-01-24,54.51158905029297,159.79649353027344,19.200000762939453,20.808500003814697,0.5754974646481188
2023-01-25,54.63877868652344,159.40850830078125,19.079999923706055,20.71899995803833,0.5740718889036831
2023-01-26,55.020355224609375,161.5755615234375,18.729999542236328,20.572999954223633,0.7360965691314996
2023-01-27,55.365596771240234,161.66075134277344,18.510000228881836,20.391499996185303,0.7890580762278581
2023-01-30,54.80230712890625,159.8627471923828,19.940000534057617,20.316499996185303,0.6198211408071369
2023-01-31,56.43766403198242,162.2664031982422,19.399999618530273,20.202999973297118,0.9705478304810627
2023-02-01,57.23716354370117,167.111572265625,17.8700008392334,19.951500034332277,1.3252398858530647
2023-02-02,58.763492584228516,169.6761474609375,18.729999542236328,19.7875,1.6686182532316158
2023-02-03,58.799835205078125,169.22189331054688,18.329999923706055,19.58100004196167,1.6510670537855592
2023-02-06,58.236541748046875,168.02005004882812,19.43000030517578,19.49600009918213,1.5115928608440237
2023-02-07,58.86343002319336,171.3038330078125,18.65999984741211,19.33050012588501,1.7639799892521346
2023-02-08,58.200199127197266,168.21878051757812,19.6299991607666,19.28300008773804,1.5163870626397675
2023-02-09,57.34618377685547,168.9380340576172,20.709999084472656,19.264000034332277,1.4318069549346828
2023-02-10,57.22808074951172,168.88125610351562,20.530000686645508,19.34900007247925,1.412309751757617
2023-02-13,57.691429138183594,170.76438903808594,20.34000015258789,19.448500061035155,1.5716965199267214
2023-02-14,57.473384857177734,172.74224853515625,18.90999984741211,19.426000022888182,1.6396782006623258
2023-02-15,58.15477752685547,185.6500701904297,18.229999542236328,19.320499992370607,2.380234380461205
2023-02-16,57.128143310546875,183.42625427246094,20.170000076293945,19.30299997329712,2.1243678479707437
2023-02-17,57.41887283325195,182.36636352539062,20.020000457763672,19.311499977111815,2.112470476735632
2023-02-21,56.08333206176758,175.98812866210938,22.8700008392334,19.46450004577637,1.6056128490955435
2023-02-22,55.81078338623047,173.89674377441406,22.290000915527344,19.619000053405763,1.4627481028057663
2023-02-23,56.02882385253906,175.68528747558594,21.139999389648438,19.72200002670288,1.582803236973663
2023-02-24,56.03791427612305,173.9264373779297,21.670000076293945,19.869000053405763,1.4962753210042832
2023-02-27,56.01974105834961,174.1450958251953,20.950000762939453,19.99100008010864,1.5046278561138764
2023-02-28,55.92889404296875,174.4303436279297,20.700000762939453,20.029000091552735,1.5060516743607961
2023-03-01,55.59272766113281,174.08807373046875,20.579999923706055,20.088000106811524,1.4415358365201032
2023-03-02,54.18451690673828,175.49514770507812,19.59000015258789,20.17400007247925,1.313106431109871
2023-03-03,54.85683059692383,177.0733642578125,18.489999771118164,20.16200008392334,1.486752150454036
2023-03-06,54.44799041748047,176.37933349609375,18.610000610351562,20.176000118255615,1.3944214973045508
2023-03-07,52.69453430175781,175.82791137695312,19.59000015258789,20.184000110626222,1.1195053932792223
2023-03-08,52.42197799682617,177.37757873535156,19.110000610351562,20.206500148773195,1.1584187882790258
2023-03-09,48.17007064819336,174.51588439941406,22.610000610351562,20.35550022125244,0.4156684857620573
2023-03-10,46.05320358276367,172.8045654296875,24.799999237060547,20.560000228881837,0.03157278857508053
2023-03-13,40.38400650024414,173.5556640625,26.520000457763672,20.859500217437745,-0.7307674978822598
2023-03-14,41.22892379760742,177.38710021972656,23.729999542236328,21.029000186920165,-0.42027820066159366
2023-03-15,40.55662155151367,173.9169158935547,26.139999389648438,21.390500164031984,-0.6883786324585073
2023-03-16,41.983001708984375,177.4346160888672,22.989999771118164,21.628500175476074,-0.31151687291108526
2023-03-17,39.466392517089844,176.69308471679688,25.510000228881836,21.89550018310547,-0.7035936368743118
2023-03-20,39.90890884399414,177.8434295654297,24.149999618530273,22.102000141143797,-0.5837303423444219
2023-03-21,42.208518981933594,179.11740112304688,21.3799991607666,22.027500057220458,-0.19568686555983106
2023-03-22,39.80812454223633,177.41561889648438,22.260000228881836,22.026000022888184,-0.6193079087809719
2023-03-23,38.69954299926758,180.11569213867188,22.610000610351562,22.09950008392334,-0.6409112426371966
2023-03-24,39.872257232666016,178.44241333007812,21.739999771118164,22.10300006866455,-0.5589971233854035
2023-03-27,40.22040939331055,175.6663055419922,20.600000381469727,22.085500049591065,-0.648475007190922
2023-03-28,40.18376541137695,174.55392456054688,19.969999313354492,22.048999977111816,-0.7091804484006585
