Date,BP,XLF,VIX,AvgVIX,zscore
2020-07-15,17.703290939331055,21.799646377563477,27.760000228881836,30.772000217437743,0.3249283909799271
2020-07-16,17.636369705200195,21.799646377563477,28.0,30.49850015640259,0.30346186563471517
2020-07-17,17.286916732788086,21.619117736816406,25.68000030517578,30.13550024032593,0.22408092692658887
2020-07-20,17.056425094604492,21.519819259643555,24.459999084472656,29.602500247955323,0.168139609108281
2020-07-21,17.911474227905273,21.944076538085938,24.84000015258789,29.256000232696532,0.365535343568261
2020-07-22,17.435623168945312,21.944076538085938,24.31999969482422,28.903500175476076,0.2128951696328024
2020-07-23,17.264610290527344,21.96213150024414,26.079999923706055,28.515500164031984,0.1547670604707607
2020-07-24,17.04898452758789,21.907970428466797,25.84000015258789,28.19650011062622,0.09541482831400964
2020-07-27,17.205129623413086,21.727434158325195,24.739999771118164,27.697000122070314,0.17821748363144113
2020-07-28,16.967199325561523,21.67327880859375,25.440000534057617,27.380000114440918,0.11170952188497059
2020-07-29,17.264610290527344,22.079477310180664,24.100000381469727,27.063500118255615,0.1335024711914459
2020-07-30,16.684663772583008,21.682302474975586,24.760000228881836,26.870500087738037,0.01944453775479216
2020-07-31,16.387248992919922,21.691329956054688,24.459999084472656,26.70950002670288,-0.07759399189829128
2020-08-03,16.42442512512207,21.754518508911133,24.280000686645508,26.526500034332276,-0.07711948112831866
2020-08-04,17.6512451171875,21.664249420166016,23.760000228881836,26.243000030517578,0.33276918856210486
2020-08-05,17.807382583618164,21.96213150024414,22.989999771118164,25.988500022888182,0.32887375975143124
2020-08-06,17.294349670410156,21.953105926513672,22.649999618530273,25.657999992370605,0.16594220223633865
2020-08-07,17.08616065979004,22.422502517700195,22.209999084472656,25.403999900817873,0.014100011198128455
2020-08-10,17.47279930114746,22.584976196289062,22.1299991607666,24.90099992752075,0.10868090298548712
2020-08-11,17.703290939331055,22.846755981445312,24.030000686645508,24.626499938964844,0.1351784913540443
2020-08-12,18.03787612915039,22.783565521240234,22.280000686645508,24.352499961853027,0.2539553224878104
2020-08-13,17.66499137878418,22.639137268066406,22.1299991607666,24.058999919891356,0.16051624149829888
2020-08-14,17.318470001220703,22.729412078857422,22.049999237060547,23.877499866485596,0.0330025664375761
2020-08-17,17.13767433166504,22.350284576416016,21.350000381469727,23.72199993133545,0.043711038159164786
2020-08-18,16.843883514404297,22.20585823059082,21.510000228881836,23.555499935150145,-0.02435718989709974
2020-08-19,16.753494262695312,22.19683265686035,22.540000915527344,23.466499996185302,-0.05171607022843041
2020-08-20,16.54256248474121,21.98921012878418,22.719999313354492,23.298499965667723,-0.08175338388372942
2020-08-21,16.165910720825195,21.944076538085938,22.540000915527344,23.133500003814696,-0.19439430735747407
2020-08-24,16.50489616394043,22.467628479003906,22.3700008392334,23.01500005722046,-0.18053135960437414
2020-08-25,16.286439895629883,22.53081703186035,22.030000686645508,22.844500064849854,-0.26205682202576064
2020-08-26,16.10564422607422,22.422502517700195,23.270000457763672,22.803000068664552,-0.3004231913267852
2020-08-27,15.924856185913086,22.80162239074707,24.469999313354492,22.788500022888183,-0.42711657349116894
2020-08-28,16.10564422607422,22.89188575744629,22.959999084472656,22.713500022888184,-0.3854815484440443
2020-08-31,15.766658782958984,22.621084213256836,26.40999984741211,22.819999980926514,-0.44514616035134874
2020-09-01,15.64613151550293,22.684268951416016,26.1200008392334,22.938000011444093,-0.4952579516561115
2020-09-02,15.49547290802002,23.00923728942871,26.56999969482422,23.117000007629393,-0.6024736616594207
2020-09-03,15.525603294372559,22.657197952270508,33.599998474121094,23.664499950408935,-0.529014533624314
2020-09-04,15.472871780395508,22.828704833984375,30.75,24.091499996185302,-0.5770086607757385
2020-09-08,15.179082870483398,22.241958618164062,31.459999084472656,24.557999992370604,-0.5649221550087337
2020-09-09,15.30714225769043,22.467628479003906,28.809999465942383,24.79699993133545,-0.5647384789107079
2020-09-10,14.998292922973633,22.151695251464844,29.709999084472656,25.168499851226805,-0.60655779188181
2020-09-11,15.111283302307129,22.30514907836914,26.8700008392334,25.405499935150146,-0.5981213606979306
2020-09-14,14.945560455322266,22.612060546875,25.850000381469727,25.595499992370605,-0.7068971321094791
2020-09-15,14.809962272644043,22.30514907836914,25.59000015258789,25.807499980926515,-0.6947770127389508
2020-09-16,15.035954475402832,22.557897567749023,26.040000915527344,26.03400001525879,-0.6680861333565093
2020-09-17,14.73463249206543,22.32320785522461,26.459999084472656,26.229999923706053,-0.7222132583882928
2020-09-18,14.222387313842773,22.2780704498291,25.829999923706055,26.385499954223633,-0.8783481975033886
2020-09-21,13.800536155700684,21.719871520996094,27.780000686645508,26.64749994277954,-0.9125137441321676
2020-09-22,13.921066284179688,21.538345336914062,26.860000610351562,26.87199993133545,-0.8409560235995205
2020-09-23,13.536876678466797,21.05729103088379,28.579999923706055,27.199499893188477,-0.8770203714163307
2020-09-24,13.506746292114258,21.102676391601562,28.510000228881836,27.461499881744384,-0.894909804518131
2020-09-25,13.454017639160156,21.320505142211914,26.3799991607666,27.55699987411499,-0.951297139952398
2020-09-28,13.695074081420898,21.828784942626953,26.190000534057617,27.71849994659424,-0.9660796612526608
2020-09-29,13.310888290405273,21.556493759155273,26.270000457763672,27.711499977111817,-1.0399733825243338
2020-09-30,13.152694702148438,21.846935272216797,26.3700008392334,27.723999977111816,-1.1433494005308464
2020-10-01,12.678114891052246,21.88324546813965,26.700000762939453,27.73050003051758,-1.302161672938684
2020-10-02,12.693181037902832,22.055696487426758,27.6299991607666,27.432000064849852,-1.3285792307464241
2020-10-05,12.949300765991211,22.418758392333984,27.959999084472656,27.292500019073486,-1.3122144823522273
2020-10-06,12.753445625305176,22.191843032836914,29.479999542236328,27.19350004196167,-1.3339195054141084
2020-10-07,12.82877254486084,22.563976287841797,28.059999465942383,27.15600004196167,-1.3771920562260789
2020-10-08,13.175293922424316,22.872575759887695,26.360000610351562,26.988500118255615,-1.3219595968576454
2020-10-09,13.077364921569824,22.899805068969727,25.0,26.895000076293947,-1.358306882189651
2020-10-12,12.98696517944336,23.15394401550293,25.06999969482422,26.85600004196167,-1.433357966554406
2020-10-13,12.565116882324219,22.709197998046875,26.06999969482422,26.880000019073485,-1.4880817407966
2020-10-14,12.497318267822266,22.491363525390625,26.399999618530273,26.897999954223632,-1.4703552621739187
2020-10-15,12.384323120117188,22.663816452026367,26.969999313354492,26.923499965667723,-1.5378517718485627
2020-10-16,12.241198539733887,22.68197250366211,27.40999984741211,27.002499961853026,-1.5870523865863095
2020-10-19,12.075468063354492,22.337064743041992,29.18000030517578,27.07249994277954,-1.5777124705406438
2020-10-20,12.165865898132324,22.518596649169922,29.350000381469727,27.196999931335448,-1.58161123144971
2020-10-21,11.924808502197266,22.40060043334961,28.649999618530273,27.20049991607666,-1.6375534853328206
2020-10-22,12.128201484680176,22.845346450805664,28.110000610351562,27.180499935150145,-1.6529042787422772
2020-10-23,12.090537071228027,22.917959213256836,27.549999237060547,27.238999938964845,-1.6781443842055264
2020-10-26,11.902209281921387,22.40060043334961,32.459999084472656,27.552499866485597,-1.6448027051228435
2020-10-27,11.585821151733398,21.992162704467773,33.349998474121094,27.906499767303465,-1.6722772395833687
2020-10-28,11.224233627319336,21.429424285888672,40.279998779296875,28.60199966430664,-1.686289224679415
2020-10-29,11.495424270629883,21.592798233032227,37.59000015258789,29.146499633789062,-1.6289040744920176
2020-10-30,11.661151885986328,21.65633773803711,38.02000045776367,29.665999698638917,-1.5872573153226597
2020-11-02,12.128201484680176,22.06477165222168,37.130001068115234,30.124499797821045,-1.5114539576558141
2020-11-03,12.18846607208252,22.55490493774414,35.54999923706055,30.427999782562257,-1.5809412405795547
2020-11-04,12.150798797607422,22.29168701171875,29.56999969482422,30.50349979400635,-1.5453253685785142
2020-11-05,12.162323951721191,22.836267471313477,27.579999923706055,30.56449975967407,-1.6403134831197657
2020-11-06,12.016345977783203,22.654735565185547,24.860000610351562,30.55749979019165,-1.6542433304464486
2020-11-09,13.891019821166992,24.51540756225586,25.75,30.59149980545044,-1.3900765715600298
2020-11-10,14.674692153930664,24.642475128173828,24.799999237060547,30.527999782562254,-1.1617219408362327
2020-11-11,14.50566577911377,24.542638778686523,23.450000762939453,30.380499839782715,-1.1978493919749047
2020-11-12,14.044678688049316,24.134197235107422,25.350000381469727,30.299499893188475,-1.2717066783082533
2020-11-13,14.44420051574707,24.5335636138916,23.100000381469727,30.083999919891358,-1.2159212511131698
2020-11-16,15.181777954101562,25.07814598083496,22.450000762939453,29.74749994277954,-1.0780117385617995
2020-11-17,15.404584884643555,25.041839599609375,22.709999084472656,29.415499877929687,-0.9999621008046674
2020-11-18,15.028117179870605,24.80585479736328,23.84000015258789,29.174999904632568,-1.0779592575587669
2020-11-19,15.005064010620117,24.887537002563477,23.110000610351562,28.924999904632568,-1.100155971480717
2020-11-20,14.97433090209961,24.669708251953125,23.700000762939453,28.732499980926512,-1.070540916045759
2020-11-23,15.68117618560791,25.132604598999023,22.65999984741211,28.242500019073486,-0.9276868783147
2020-11-24,16.79522705078125,26.01301383972168,21.639999389648438,27.657000064849854,-0.7298710574124442
2020-11-25,16.449485778808594,25.92224884033203,21.25,26.70550012588501,-0.8243277238723131
2020-11-27,16.211313247680664,25.840564727783203,20.84000015258789,25.86800012588501,-0.8859248171089885
2020-11-30,15.028117179870605,25.3050594329834,20.56999969482422,24.995500087738037,-1.168421640054861
2020-12-01,15.550568580627441,25.695341110229492,20.770000457763672,24.17750005722046,-1.0715574580987568
2020-12-02,16.188262939453125,25.97671127319336,21.170000076293945,23.458500099182128,-0.9179902611776933
2020-12-03,16.411069869995117,25.98578643798828,21.280000686645508,23.044000148773193,-0.8481643506887817
2020-12-04,17.110227584838867,26.30345916748047,20.790000915527344,22.704500198364258,-0.681459866307204
2020-12-07,16.65692901611328,26.12193489074707,21.299999237060547,22.526500129699706,-0.7939712467519936
2020-12-08,16.741437911987305,26.11285972595215,20.68000030517578,22.273000144958495,-0.7652185362333458
2020-12-09,16.825960159301758,26.04932403564453,22.270000457763672,22.146500205993654,-0.7265925863201873
2020-12-10,17.217788696289062,26.094709396362305,22.520000457763672,22.100000190734864,-0.6091289877549254
2020-12-11,16.925838470458984,25.83148765563965,23.309999465942383,21.998000144958496,-0.6550795308115045
2020-12-14,16.411069869995117,25.531965255737305,24.719999313354492,22.079000091552736,-0.7659260410973249
2020-12-15,16.856691360473633,25.967634201049805,22.889999389648438,22.101000022888183,-0.7019315844835576
2020-12-16,16.772174835205078,26.01301383972168,22.5,22.09050006866455,-0.737265585866022
2020-12-17,16.825960159301758,26.08562469482422,21.93000030517578,21.995000076293945,-0.7331707386073634
2020-12-18,16.703025817871094,25.858715057373047,21.56999969482422,21.91800003051758,-0.7314857747018645
2020-12-21,15.888616561889648,26.207300186157227,25.15999984741211,21.99099998474121,-1.0558944446588188
2020-12-22,15.734957695007324,25.951791763305664,24.229999542236328,22.069499969482422,-1.058882606662477
2020-12-23,16.295825958251953,26.380674362182617,23.309999465942383,22.15299997329712,-0.9566903221039917
2020-12-24,16.180580139160156,26.417171478271484,21.530000686645508,22.167000007629394,-1.0002718226023868
2020-12-28,16.126792907714844,26.544925689697266,21.700000762939453,22.210000038146973,-1.040676041649983
2020-12-29,16.188262939453125,26.45366859436035,23.079999923706055,22.335500049591065,-1.004421140506616
2020-12-30,16.157529830932617,26.572307586669922,22.770000457763672,22.435500049591063,-1.0357784228381324
2020-12-31,15.765689849853516,26.900802612304688,22.75,22.514500045776366,-1.220997688443831
