Date,CL,UPS,VIX,AvgVIX,zscore
2022-04-19,72.79124450683594,157.41799926757812,21.3700008392334,21.40699996948242,0.3695860352178096
2022-04-20,74.05380249023438,157.20339965820312,20.31999969482422,21.27599992752075,0.6456779251376122
2022-04-21,74.57154083251953,155.85777282714844,22.68000030517578,21.23149995803833,0.730244250370275
2022-04-22,73.66323852539062,154.49566650390625,28.209999084472656,21.558499908447267,0.49707141358732065
2022-04-25,74.3081283569336,156.5511932373047,27.020000457763672,21.86899995803833,0.687419444235525
2022-04-26,73.13641357421875,151.1110382080078,33.52000045776367,22.563500022888185,0.30271930706822076
2022-04-27,73.29083251953125,153.87649536132812,31.600000381469727,23.198500061035155,0.4000870668527188
2022-04-28,73.772216796875,156.98048400878906,29.989999771118164,23.73150005340576,0.5779329360379769
2022-04-29,69.98462677001953,148.5767059326172,33.400001525878906,24.37350015640259,-0.4564438391716717
2022-05-02,68.28608703613281,147.42095947265625,32.34000015258789,25.00900020599365,-0.8607818773504203
2022-05-03,67.65935516357422,147.04122924804688,29.25,25.54300022125244,-1.008911270401877
2022-05-04,69.93920135498047,151.7301483154297,25.420000076293945,25.762500190734862,-0.3947122264341016
2022-05-05,69.11264038085938,148.4198455810547,31.200000762939453,26.21750020980835,-0.6540769775308767
2022-05-06,69.79386138916016,148.5271759033203,30.190000534057617,26.6495002746582,-0.5000268399964375
2022-05-09,70.54776000976562,149.77369689941406,34.75,27.3290002822876,-0.30384960653828413
2022-05-10,69.63945007324219,150.25245666503906,32.9900016784668,27.76000032424927,-0.4950859602327091
2022-05-11,69.71210479736328,146.4964141845703,32.560001373291016,28.175000381469726,-0.5644860156882745
2022-05-12,70.43876647949219,147.47874450683594,31.770000457763672,28.6725004196167,-0.38038906220063123
2022-05-13,71.2108154296875,148.23641967773438,28.8700008392334,28.981000423431396,-0.19130926480590565
2022-05-16,71.51055908203125,149.67686462402344,27.469999313354492,29.246000385284425,-0.09178577462819093
2022-05-17,71.54688262939453,152.4827117919922,26.100000381469727,29.48250036239624,-0.0197798559193093
2022-05-18,68.7674789428711,143.39901733398438,30.959999084472656,30.01450033187866,-0.8452755999967483
2022-05-19,68.23159790039062,139.3692169189453,29.350000381469727,30.34800033569336,-1.0563412898042164
2022-05-20,68.24066162109375,142.40821838378906,29.43000030517578,30.409000396728516,-0.9850903479187504
2022-05-23,69.50322723388672,145.1974334716797,28.479999542236328,30.48200035095215,-0.6405645556842655
2022-05-24,70.95649719238281,144.96429443359375,29.450000762939453,30.278500366210938,-0.32245229281502413
2022-05-25,70.3842544555664,144.7561492919922,28.3700008392334,30.117000389099122,-0.4545461792124256
2022-05-26,70.9928207397461,148.51953125,27.5,29.992500400543214,-0.23337395427778584
2022-05-27,71.62864685058594,151.97482299804688,25.719999313354492,29.608500289916993,-0.013153924978136947
2022-05-31,71.58322143554688,151.74168395996094,26.190000534057617,29.301000308990478,-0.028574618682264553
2022-06-01,71.02916717529297,150.05982971191406,25.690000534057617,29.12300033569336,-0.19019437667533204
2022-06-02,72.00102996826172,153.2570343017578,24.719999313354492,29.088000297546387,0.09893055400675253
2022-06-03,71.69221496582031,154.43931579589844,24.790000915527344,28.76750030517578,0.0571385859471461
2022-06-06,71.55597686767578,155.7881317138672,25.06999969482422,28.51150026321411,0.057547360641116915
2022-06-07,71.49239349365234,154.45596313476562,24.020000457763672,27.975000286102294,0.013047799601926648
2022-06-08,70.72942352294922,149.40208435058594,23.959999084472656,27.523500156402587,-0.271886587835787
2022-06-09,69.80294799804688,146.99586486816406,26.09000015258789,27.200000095367432,-0.5328905956037204
2022-06-10,69.60310363769531,144.08175659179688,27.75,26.999000072479248,-0.6437542651578765
2022-06-13,69.20348358154297,143.80699157714844,34.02000045776367,27.256500053405762,-0.7389488880232116
2022-06-14,67.45953369140625,145.00596618652344,32.689998626708984,27.517500019073488,-1.0997481999299878
2022-06-15,67.359619140625,146.43800354003906,29.6200008392334,27.69350004196167,-1.0893597296492563
2022-06-16,67.1416244506836,143.36572265625,32.95000076293945,27.79300012588501,-1.2078661858550424
2022-06-17,67.25061798095703,142.4332275390625,31.1299991607666,27.882000064849855,-1.2048536850626788
2022-06-21,69.44871520996094,145.2890167236328,30.190000534057617,27.920000076293945,-0.6506097165765012
2022-06-22,70.76576232910156,146.66281127929688,28.950000762939453,27.943500137329103,-0.32620490662297247
2022-06-23,71.64680480957031,148.72767639160156,29.049999237060547,27.923500061035156,-0.08308862687524551
2022-06-24,73.00926208496094,152.61590576171875,27.229999542236328,27.866499996185304,0.30870542816417607
2022-06-27,72.55509185791016,151.37535095214844,26.950000762939453,27.839000034332276,0.1793683292093484
2022-06-28,71.64680480957031,149.80174255371094,28.360000610351562,27.971000099182127,-0.05861950259364393
2022-06-29,72.3643569946289,150.80917358398438,28.15999984741211,28.069500064849855,0.12402198111029641
2022-06-30,72.79124450683594,151.98312377929688,28.709999084472656,28.220499992370605,0.24576997204661744
2022-07-01,74.45346069335938,154.0230255126953,26.700000762939453,28.319500064849855,0.6621668647338576
2022-07-05,73.57239532470703,153.72325134277344,27.540000915527344,28.457000064849854,0.4592573805709034
2022-07-06,73.59056091308594,154.17286682128906,26.729999542236328,28.54000005722046,0.473543146423916
2022-07-07,72.17362213134766,155.0221405029297,26.079999923706055,28.643000030517577,0.1775529812104595
2022-07-08,71.16539764404297,154.3643798828125,24.639999389648438,28.677000045776367,-0.061811184312830815
2022-07-11,71.48330688476562,153.73159790039062,26.170000076293945,28.68100004196167,-0.005476734381646475
2022-07-12,71.12907409667969,149.34381103515625,27.290000915527344,28.65800008773804,-0.18427237471837984
2022-07-13,71.2380599975586,148.1365203857422,26.81999969482422,28.298000049591064,-0.18752189943093045
2022-07-14,71.15631103515625,148.43626403808594,26.399999618530273,27.98350009918213,-0.19888634851556697
2022-07-15,70.98374938964844,152.02476501464844,24.229999542236328,27.714000034332276,-0.15553735655305112
2022-07-18,70.0481948852539,149.9349365234375,25.299999237060547,27.33149995803833,-0.4113539352987543
2022-07-19,70.42059326171875,154.70571899414062,24.5,27.0,-0.2197902474868114
2022-07-20,69.09552764892578,155.5716552734375,23.8799991607666,26.68449993133545,-0.49495453968637937
2022-07-21,69.59813690185547,155.70486450195312,23.110000610351562,26.392499923706055,-0.38006467865515897
2022-07-22,70.79524993896484,156.51246643066406,23.030000686645508,26.091499996185302,-0.09524993081003177
2022-07-25,71.14252471923828,156.45423889160156,23.360000610351562,25.898000049591065,-0.019290848290779563
2022-07-26,71.76394653320312,151.1422119140625,24.690000534057617,25.785000038146972,-0.002011485100117355
2022-07-27,71.97412872314453,153.115478515625,23.239999771118164,25.528999996185302,0.08971882156292088
2022-07-28,72.36709594726562,156.72901916503906,22.329999923706055,25.2375,0.25949607039571293
2022-07-29,71.9558334350586,162.26580810546875,21.329999923706055,24.86850004196167,0.2941078960993922
2022-08-01,74.11251068115234,162.64044189453125,22.84000015258789,24.675500011444093,0.7826087919980732
2022-08-02,73.34489440917969,161.1334686279297,23.93000030517578,24.494999980926515,0.5774451480218944
2022-08-03,74.4140853881836,161.04183959960938,21.950000762939453,24.25600004196167,0.8133049173375196
2022-08-04,73.92060852050781,161.9577178955078,21.440000534057617,24.024000072479247,0.724347525088245
2022-08-05,73.500244140625,163.82269287109375,21.149999618530273,23.84950008392334,0.6732833328626505
2022-08-08,73.84749603271484,163.26487731933594,21.290000915527344,23.60550012588501,0.7378558242977382
2022-08-09,73.162109375,163.73114013671875,21.770000457763672,23.329500102996825,0.5959460910591747
2022-08-10,73.4179916381836,168.4936065673828,19.739999771118164,22.975500106811523,0.761389795853563
2022-08-11,72.65038299560547,170.2087860107422,20.200000762939453,22.665500164031982,0.6296341797687887
2022-08-12,73.37230682373047,171.86968994140625,19.530000686645508,22.43050022125244,0.8281358345731691
2022-08-15,74.24046325683594,172.7001953125,19.950000762939453,22.163000297546386,1.0402634439488951
2022-08-16,75.09945678710938,173.0944061279297,19.690000534057617,21.922500324249267,1.2404122990864326
2022-08-17,75.09032440185547,171.94517517089844,19.899999618530273,21.723500347137453,1.2121983860274532
2022-08-18,75.71172332763672,174.5204315185547,19.559999465942383,21.546000289916993,1.409158900830175
2022-08-19,76.09554290771484,174.8391876220703,20.600000381469727,21.424500274658204,1.5018393403606736
2022-08-22,74.89840698242188,173.13632202148438,23.799999237060547,21.44650020599365,1.1966238110386278
2022-08-23,73.98457336425781,172.18846130371094,24.110000610351562,21.41750020980835,0.971657233823743
2022-08-24,74.02112579345703,170.31787109375,22.81999969482422,21.396500205993654,0.9371765865275109
2022-08-25,73.94802856445312,171.9619598388672,21.780000686645508,21.369000244140626,0.9583641266159502
2022-08-26,72.38536071777344,166.8701934814453,25.559999465942383,21.580500221252443,0.4945947375174539
2022-08-29,72.73261260986328,165.4777374267578,26.209999084472656,21.74900016784668,0.5401526440814095
2022-08-30,72.19343566894531,163.6155242919922,26.209999084472656,21.863000106811523,0.3777349226378111
2022-08-31,71.47148895263672,163.16253662109375,25.8700008392334,22.059000110626222,0.20674664001796736
2022-09-01,72.92451477050781,164.9241180419922,25.559999465942383,22.26500005722046,0.5702478249716818
2022-09-02,71.4349594116211,164.4543914794922,25.469999313354492,22.48100004196167,0.22804776753238015
2022-09-06,71.06941986083984,164.3788604736328,26.90999984741211,22.761999988555907,0.1449766251309111
2022-09-07,71.7822265625,164.65567016601562,24.639999389648438,22.905499935150146,0.30991716231976585
2022-09-08,71.13339233398438,164.52146911621094,23.610000610351562,23.098999977111816,0.16246250328057962
2022-09-09,71.3070297241211,166.6688995361328,22.790000915527344,23.228499984741212,0.2500275655769442
2022-09-12,71.1882095336914,167.910400390625,23.8700008392334,23.445499992370607,0.251867849194075
2022-09-13,68.9310302734375,161.65261840820312,27.270000457763672,23.811499977111815,-0.3930281632055
2022-09-14,69.50675964355469,160.18467712402344,26.15999984741211,24.13499994277954,-0.2983425397476039
2022-09-15,68.7482681274414,155.18519592285156,26.270000457763672,24.45349998474121,-0.5810409791701419
2022-09-16,69.16862487792969,148.23121643066406,26.299999237060547,24.79049997329712,-0.6459149963866916
2022-09-19,69.46107482910156,151.01617431640625,25.760000228881836,25.048499965667723,-0.5173843315811658
2022-09-20,68.68429565429688,147.3671875,27.15999984741211,25.216499996185302,-0.7733860212707837
2022-09-21,68.44668579101562,145.8153533935547,27.989999771118164,25.41049995422363,-0.8616193489363145
2022-09-22,68.86707305908203,140.8074951171875,27.350000381469727,25.636999988555907,-0.8821504957960915
2022-09-23,69.02242279052734,137.84642028808594,29.920000076293945,26.04399995803833,-0.915036103869497
2022-09-26,68.5380859375,135.6822052001953,32.2599983215332,26.37899990081787,-1.0721293638297995
2022-09-27,66.32658386230469,138.21548461914062,32.599998474121094,26.698499870300292,-1.5065840642130182
2022-09-28,66.62815856933594,140.18675231933594,30.18000030517578,26.89699993133545,-1.394559994971007
2022-09-29,65.58636474609375,138.67686462402344,31.84000015258789,27.195499897003174,-1.660807938029192
2022-09-30,64.19734191894531,135.5060272216797,31.6200008392334,27.498499965667726,-2.042170670353876
2022-10-03,64.98324584960938,136.8062286376953,30.100000381469727,27.730000019073486,-1.8376477566401328
2022-10-04,65.65034484863281,141.6715087890625,29.06999969482422,27.83800001144409,-1.5783459552524224
2022-10-05,64.98324584960938,140.86619567871094,28.549999237060547,28.033500003814698,-1.7451545363801158
2022-10-06,63.56678009033203,138.91172790527344,30.520000457763672,28.378999996185303,-2.104913613538923
2022-10-07,63.0459098815918,133.49285888671875,31.360000610351562,28.807499980926515,-2.3442840955940896
2022-10-10,62.57984924316406,133.99610900878906,32.45000076293945,29.236499977111816,-2.436540435720609
2022-10-11,63.1007194519043,133.71929931640625,33.630001068115234,29.554500007629393,-2.326927574902
2022-10-12,63.15555191040039,133.7779998779297,33.56999969482422,29.925,-2.3133873709440698
2022-10-13,64.89185333251953,137.2843780517578,31.940000534057617,30.2085000038147,-1.8470939695216015
2022-10-14,65.18429565429688,135.6234588623047,32.02000045776367,30.494500064849852,-1.819849935095558
2022-10-17,65.92449951171875,138.17355346679688,31.3700008392334,30.77500009536743,-1.5970227463765645
2022-10-18,66.63729095458984,140.07769775390625,30.5,30.942000102996825,-1.3950120486066404
2022-10-19,65.56810760498047,139.0710906982422,30.760000228881836,31.08050012588501,-1.655889877802085
2022-10-20,64.62064361572266,135.03628540039062,29.979999542236328,31.21200008392334,-1.9586669059463118
2022-10-21,65.74288177490234,138.8697967529297,29.690000534057617,31.200500106811525,-1.6215799160136832
2022-10-24,66.2488021850586,140.54745483398438,29.850000381469727,31.08000020980835,-1.4707678878947017
2022-10-25,66.92951202392578,140.0861053466797,28.459999084472656,30.87300024032593,-1.3297870410518677
2022-10-26,67.54581451416016,141.75538635253906,27.280000686645508,30.728000259399415,-1.15460045070148
2022-10-27,67.36184692382812,139.6582794189453,27.389999389648438,30.50550022125244,-1.2433180294375237
2022-10-28,68.65885162353516,140.22869873046875,25.75,30.212000179290772,-0.9416759442628938
2022-10-31,67.9229507446289,140.73199462890625,25.8799991607666,30.001000118255615,-1.093983881171072
2022-11-01,67.83097839355469,140.421630859375,25.809999465942383,29.838000106811524,-1.1215228585111008
2022-11-02,66.9386978149414,138.05609130859375,25.860000610351562,29.703500175476073,-1.3739900590479925
2022-11-03,66.58914184570312,137.5779571533203,25.299999237060547,29.442500114440918,-1.4626760843510764
2022-11-04,67.32506561279297,138.9872589111328,24.549999237060547,29.102000045776368,-1.2667907008984576
2022-11-07,67.61021423339844,141.87278747558594,24.350000381469727,28.69700002670288,-1.137593761236568
2022-11-08,67.8953628540039,141.58761596679688,25.540000915527344,28.292500019073486,-1.0806309696084195
2022-11-09,67.57341003417969,137.5779571533203,26.09000015258789,27.91850004196167,-1.243628314697038
2022-11-10,68.96240234375,145.90090942382812,23.530000686645508,27.498000049591063,-0.7448980972161643
2022-11-11,68.5944595336914,150.87091064453125,22.520000457763672,27.023000049591065,-0.713557946268231
2022-11-14,68.5944595336914,150.53224182128906,23.729999542236328,26.64099998474121,-0.7212734202479162
2022-11-15,69.28435516357422,153.64805603027344,24.540000915527344,26.34300003051758,-0.4967541787288377
2022-11-16,69.9190673828125,149.9141845703125,24.110000610351562,26.010500049591066,-0.44056388074407515
2022-11-17,69.25675964355469,149.06748962402344,23.93000030517578,25.708000087738036,-0.6072489237567792
2022-11-18,70.3330078125,151.53135681152344,23.1200008392334,25.379500102996825,-0.31159986728389233
2022-11-21,70.75614166259766,152.919921875,22.360000610351562,25.005000114440918,-0.1857979438269857
2022-11-22,70.2502212524414,154.72340393066406,21.290000915527344,24.646500205993654,-0.2573034509400848
2022-11-23,70.7653579711914,154.80801391601562,20.350000381469727,24.300000190734863,-0.14073279319020554
2022-11-25,70.6181640625,154.53707885742188,20.5,23.955500221252443,-0.1796630099054282
2022-11-28,70.25941467285156,152.32723999023438,22.209999084472656,23.778500175476076,-0.30984631252418754
2022-11-29,69.88227844238281,156.54373168945312,21.889999389648438,23.579000186920165,-0.2977184246808133
2022-11-30,71.2712631225586,160.6416778564453,20.579999923706055,23.31750020980835,0.1047569932768908
2022-12-01,71.51963806152344,161.0311737060547,19.84000015258789,23.016500186920165,0.1689059578200424
2022-12-02,71.9059829711914,160.35379028320312,19.059999465942383,22.704500198364258,0.23945458870962827
2022-12-05,70.94013214111328,153.38558959960938,20.75,22.514500236511232,-0.1342423381216232
2022-12-06,71.02289581298828,148.25466918945312,22.170000076293945,22.405500221252442,-0.23271480638013556
2022-12-07,71.3356704711914,147.89060974121094,22.68000030517578,22.262500190734862,-0.17140107799885748
2022-12-08,71.87838745117188,152.0901641845703,22.290000915527344,22.072500228881836,0.04505323854995202
2022-12-09,71.54723358154297,150.40525817871094,22.829999923706055,22.037500190734864,-0.06702981460566611
2022-12-12,72.31072235107422,154.54556274414062,25.0,22.16150016784668,0.19720719658608438
2022-12-13,72.43949890136719,155.6632080078125,22.549999237060547,22.10250015258789,0.25132820507088066
2022-12-14,72.98221588134766,156.0526580810547,21.139999389648438,21.932500076293945,0.3809816143318479
2022-12-15,71.63922119140625,153.42794799804688,22.829999923706055,21.86850004196167,0.022304136720477766
2022-12-16,71.52883911132812,150.87942504882812,22.6200008392334,21.803000068664552,-0.06032112428551736
2022-12-19,71.73121643066406,151.07412719726562,22.420000076293945,21.768000030517577,-0.010846622425597967
2022-12-20,71.46444702148438,147.0100555419922,21.479999542236328,21.723999977111816,-0.16280258267179262
2022-12-21,72.6602783203125,149.59243774414062,20.06999969482422,21.66299991607666,0.16215954517137288
2022-12-22,72.9270248413086,148.68646240234375,21.969999313354492,21.743999862670897,0.20088396255721772
2022-12-23,73.08341217041016,149.871826171875,20.8700008392334,21.76249990463257,0.2626924657421611
2022-12-27,73.53414154052734,149.80409240722656,21.649999618530273,21.73449993133545,0.3614586813533355
2022-12-28,72.50389099121094,146.9931182861328,22.139999389648438,21.74699993133545,0.06813863395184633
2022-12-29,73.00981140136719,148.80502319335938,21.440000534057617,21.789999961853027,0.22200904188940304
2022-12-30,72.47630310058594,147.1878662109375,21.670000076293945,21.88149995803833,0.06643568187249727
2023-01-03,72.78905487060547,148.40708923339844,22.899999618530273,22.073499965667725,0.16381428772780354
2023-01-04,73.25819396972656,149.95652770996094,22.010000228881836,22.136499977111818,0.3035196077054943
2023-01-05,72.24632263183594,147.1878662109375,22.459999084472656,22.15099992752075,0.015253789240520413
2023-01-06,73.5709457397461,151.514404296875,21.1299991607666,22.073499870300292,0.4086133399183195
2023-01-09,72.42110443115234,153.83432006835938,21.969999313354492,22.05749979019165,0.2055692389739988
2023-01-10,72.03475952148438,151.3620147705078,20.579999923706055,21.944999790191652,0.06326513577358493
2023-01-11,70.94933319091797,154.29153442382812,21.09000015258789,21.749499797821045,-0.11155563166322668
2023-01-12,70.68256378173828,154.901123046875,18.829999923706055,21.56349983215332,-0.15703735574542244
2023-01-13,71.61162567138672,154.22381591796875,18.350000381469727,21.423999881744386,0.03429406196703265
2023-01-17,71.96117401123047,151.55674743652344,19.360000610351562,21.25049991607666,0.05132511796305646
2023-01-18,70.2042465209961,149.62631225585938,20.34000015258789,21.136499881744385,-0.38365582658693265
2023-01-19,69.17396545410156,149.1436767578125,20.520000457763672,21.041499900817872,-0.6239389992943554
2023-01-20,69.83119201660156,150.8201141357422,19.850000381469727,20.95999994277954,-0.4394817682536939
2023-01-23,69.88673400878906,152.8098602294922,19.809999465942383,20.946999931335448,-0.38179103037290424
2023-01-24,70.29402923583984,152.3949737548828,19.200000762939453,20.808500003814697,-0.3005997859716409
2023-01-25,70.13665771484375,150.25283813476562,19.079999923706055,20.71899995803833,-0.3844242726368223
2023-01-26,69.91450500488281,152.14942932128906,18.729999542236328,20.572999954223633,-0.39065640927050266
2023-01-27,66.26742553710938,154.1729736328125,18.510000228881836,20.391499996185303,-1.1562098971962367
2023-01-30,67.46150970458984,149.83798217773438,19.940000534057617,20.316499996185303,-0.9892265814306024
2023-01-31,68.98885345458984,156.83157348632812,19.399999618530273,20.202999973297118,-0.4899915984517058
2023-02-01,69.41464233398438,156.6199493408203,17.8700008392334,19.951500034332277,-0.4000539378078606
2023-02-02,68.24833679199219,161.96250915527344,18.729999542236328,19.7875,-0.5379009650776826
2023-02-03,68.76669311523438,162.27578735351562,18.329999923706055,19.58100004196167,-0.4154043222143017
2023-02-06,68.35940551757812,159.8203887939453,19.43000030517578,19.49600009918213,-0.5619840315272792
2023-02-07,67.9891357421875,159.4224395751953,18.65999984741211,19.33050012588501,-0.6534531364263862
2023-02-08,67.90582275390625,157.7883758544922,19.6299991607666,19.28300008773804,-0.709221205313713
2023-02-09,67.41523742675781,156.42520141601562,20.709999084472656,19.264000034332277,-0.849455935245791
2023-02-10,68.08171844482422,156.8231201171875,20.530000686645508,19.34900007247925,-0.6920660492960188
2023-02-13,68.28535461425781,158.67738342285156,20.34000015258789,19.448500061035155,-0.6045036573514239
2023-02-14,67.73922729492188,158.135498046875,18.90999984741211,19.426000022888182,-0.7383887792109857
2023-02-15,67.29491424560547,158.1947479248047,18.229999542236328,19.320499992370607,-0.8359203278254244
2023-02-16,67.35969543457031,157.1025390625,20.170000076293945,19.30299997329712,-0.8463857946895753
2023-02-17,68.97959899902344,156.48756408691406,20.020000457763672,19.311499977111815,-0.49988830878573476
2023-02-21,68.73892974853516,152.43038940429688,22.8700008392334,19.46450004577637,-0.6458785830811717
2023-02-22,68.87776947021484,150.85020446777344,22.290000915527344,19.619000053405763,-0.6509793643130848
2023-02-23,68.18354034423828,153.69451904296875,21.139999389648438,19.72200002670288,-0.7406807594760498
2023-02-24,67.69292449951172,153.87387084960938,21.670000076293945,19.869000053405763,-0.8457808086532287
2023-02-27,68.12799072265625,155.65048217773438,20.950000762939453,19.99100008010864,-0.7084829697907342
2023-02-28,67.85029602050781,155.87258911132812,20.700000762939453,20.029000091552735,-0.7652236227285325
2023-03-01,67.15606689453125,156.37652587890625,20.579999923706055,20.088000106811524,-0.9082429581271504
2023-03-02,68.28535461425781,157.74314880371094,19.59000015258789,20.17400007247925,-0.6257871721016047
2023-03-03,68.45197296142578,158.59732055664062,18.489999771118164,20.16200008392334,-0.5692469065613135
2023-03-06,67.84105682373047,159.3062286376953,18.610000610351562,20.176000118255615,-0.6890554222960997
2023-03-07,66.18412017822266,156.538818359375,19.59000015258789,20.184000110626222,-1.1208512887567657
2023-03-08,66.60992431640625,157.41859436035156,19.110000610351562,20.206500148773195,-1.0060462092242612
2023-03-09,66.0360107421875,156.20570373535156,22.610000610351562,20.35550022125244,-1.1614018153719936
2023-03-10,66.00823974609375,155.06114196777344,24.799999237060547,20.560000228881837,-1.193657357763197
2023-03-13,66.18412017822266,155.65048217773438,26.520000457763672,20.859500217437745,-1.1410891560308976
2023-03-14,66.86910247802734,158.06773376464844,23.729999542236328,21.029000186920165,-0.9335778609439399
2023-03-15,67.50780487060547,157.46983337402344,26.139999389648438,21.390500164031984,-0.8050565944219714
2023-03-16,67.52631378173828,160.5105743408203,22.989999771118164,21.628500175476074,-0.731664007185778
2023-03-17,66.83207702636719,159.54539489746094,25.510000228881836,21.89550018310547,-0.9081541026630434
2023-03-20,67.64665222167969,156.7267303466797,24.149999618530273,22.102000141143797,-0.7910854733230485
2023-03-21,66.99871063232422,159.54539489746094,21.3799991607666,22.027500057220458,-0.871069982540465
2023-03-22,66.76728820800781,158.47772216796875,22.260000228881836,22.026000022888184,-0.9468962513431995
2023-03-23,66.4896011352539,158.26416015625,22.610000610351562,22.09950008392334,-1.0135605144583621
2023-03-24,67.96138763427734,158.930419921875,21.739999771118164,22.10300006866455,-0.6708375231390433
