Date,V,LOW,VIX,AvgVIX,zscore
2015-05-06,60.7845573425293,57.8576545715332,15.149999618530273,13.25600004196167,-0.5827643494836432
2015-05-07,61.6268424987793,59.100337982177734,15.130000114440918,13.358000040054321,-0.7634010419324141
2015-05-08,64.30183410644531,59.893367767333984,12.859999656677246,13.372000026702882,-0.6941024773560253
2015-05-11,63.885311126708984,59.86064910888672,13.850000381469727,13.367500066757202,-0.7233986983643961
2015-05-12,63.579864501953125,60.228553771972656,13.859999656677246,13.377000045776366,-0.8247858549787884
2015-05-13,63.654056549072266,59.77072525024414,13.760000228881836,13.423000049591064,-0.7250333231182019
2015-05-14,64.90581512451172,59.07582092285156,12.739999771118164,13.430000019073486,-0.4752597017103997
2015-05-15,64.50708770751953,59.75436782836914,12.380000114440918,13.354500007629394,-0.6480381318435517
2015-05-18,64.90581512451172,59.7298583984375,12.729999542236328,13.325999975204468,-0.6086104261297604
2015-05-19,65.0541763305664,58.72427749633789,12.850000381469727,13.305999994277954,-0.3907728975440018
2015-05-20,64.70181274414062,56.00183868408203,12.880000114440918,13.314499998092652,0.13387413618323
2015-05-21,64.3216552734375,56.18171691894531,12.109999656677246,13.296000003814697,0.06437205039034902
2015-05-22,64.55345916748047,56.85209274291992,12.130000114440918,13.288000011444092,-0.052293375426938446
2015-05-26,63.552066802978516,56.884796142578125,14.0600004196167,13.335000038146973,-0.14543246349607356
2015-05-27,64.43289947509766,57.81678009033203,13.270000457763672,13.378000068664551,-0.2593924894536987
2015-05-28,64.49784088134766,57.596038818359375,13.3100004196167,13.374000072479248,-0.20877812514440355
2015-05-29,63.68185806274414,57.21181869506836,13.84000015258789,13.3385000705719,-0.20090099728269217
2015-06-01,64.08057403564453,57.34261703491211,13.970000267028809,13.402000093460083,-0.1931397490827983
2015-06-02,64.01565551757812,57.35078048706055,14.239999771118164,13.471500062942505,-0.20040996266904496
2015-06-03,63.93218994140625,57.75956344604492,13.65999984741211,13.439000034332276,-0.2909634465542874
2015-06-04,63.24607849121094,57.34261703491211,14.710000038146973,13.41700005531311,-0.2651992810667734
2015-06-05,63.39442443847656,57.05649185180664,14.210000038146973,13.371000051498413,-0.19405182249127137
2015-06-08,62.754642486572266,56.14900588989258,15.289999961853027,13.492500066757202,-0.06427168146231416
2015-06-09,63.004974365234375,56.0263786315918,14.470000267028809,13.523500061035156,-0.01765298262766399
2015-06-10,64.56270599365234,56.54961395263672,13.220000267028809,13.491500091552734,0.010177046289956287
2015-06-11,64.57198333740234,56.443336486816406,12.850000381469727,13.446000099182129,0.03264690811431692
2015-06-12,64.28458404541016,56.43514633178711,13.779999732971191,13.49800009727478,0.009499567843693263
2015-06-15,63.579856872558594,56.50054168701172,15.390000343322754,13.648500108718872,-0.06468769570351868
2015-06-16,63.98783493041992,56.737640380859375,14.8100004196167,13.75250015258789,-0.07780007759639943
2015-06-17,63.74677276611328,56.95835876464844,14.5,13.835000133514404,-0.14361798037223653
2015-06-18,64.44219207763672,57.35078048706055,13.1899995803833,13.850500106811523,-0.16357810047769109
2015-06-19,63.691123962402344,57.219966888427734,13.960000038146973,13.94300012588501,-0.20176220047985877
2015-06-22,64.06201171875,57.46526336669922,12.739999771118164,13.973500108718872,-0.21974880134682284
2015-06-23,64.36799621582031,57.718685150146484,12.109999656677246,13.8760000705719,-0.24499652045890635
2015-06-24,63.848777770996094,57.29354476928711,13.260000228881836,13.875500059127807,-0.20315031936537623
2015-06-25,63.6262092590332,56.950199127197266,14.010000228881836,13.910500049591064,-0.15236510451858565
2015-06-26,63.74677276611328,56.09177017211914,14.020000457763672,13.919500064849853,0.033069473941918684
2015-06-29,61.864501953125,55.20882034301758,18.850000381469727,14.1635000705719,0.05055681308097343
2015-06-30,62.263214111328125,54.7509765625,18.229999542236328,14.363000059127808,0.17833509495577998
2015-07-01,62.912269592285156,54.97172927856445,16.09000015258789,14.484500074386597,0.18937274871800452
2015-07-02,63.273868560791016,54.53025436401367,16.790000915527344,14.588500118255615,0.3106088455846143
2015-07-06,63.162620544433594,54.16237258911133,17.010000228881836,14.728500127792358,0.37600933299814715
2015-07-07,62.83809280395508,55.07801818847656,16.09000015258789,14.768500137329102,0.16129642107390238
2015-07-08,61.873775482177734,54.39126968383789,19.65999984741211,15.028000116348267,0.21804677496564234
2015-07-09,62.17048645019531,54.791873931884766,19.969999313354492,15.36550006866455,0.16198946430220157
2015-07-10,63.440773010253906,55.47043228149414,16.829999923706055,15.564500045776366,0.13332974123595037
2015-07-13,64.46073913574219,55.838321685791016,13.899999618530273,15.570500040054322,0.14639642358745966
2015-07-14,64.99851989746094,55.911895751953125,13.369999885559082,15.469500017166137,0.17783342829600532
2015-07-15,64.9243392944336,55.813804626464844,13.229999542236328,15.39049997329712,0.19142751152736742
2015-07-16,65.434326171875,55.78111267089844,12.109999656677246,15.270999956130982,0.24213090680906008
2015-07-17,65.72174072265625,55.20882034301758,11.949999809265137,15.208999967575073,0.38363327147179976
2015-07-20,67.40929412841797,54.757293701171875,12.25,15.123499965667724,0.6214163031033658
2015-07-21,66.7787857055664,54.5028076171875,12.220000267028809,15.097499990463257,0.6188580525375006
2015-07-22,66.7324447631836,55.36482620239258,12.119999885559082,15.098000001907348,0.43910078307665895
2015-07-23,66.52845764160156,55.57823944091797,12.640000343322754,15.067000007629394,0.37797378279742583
2015-07-24,69.35651397705078,55.15135955810547,13.739999771118164,15.053499984741212,0.7092152018853266
2015-07-27,68.48490142822266,55.03642272949219,15.600000381469727,15.132499980926514,0.6573848775187475
2015-07-28,69.30087280273438,55.66034698486328,13.4399995803833,14.861999940872192,0.6006338438365928
2015-07-29,70.4784164428711,56.43204879760742,12.5,14.575499963760375,0.5449747944536575
2015-07-30,70.82151794433594,56.530548095703125,12.130000114440918,14.377499961853028,0.5545190803485543
2015-07-31,69.857177734375,56.94103240966797,12.119999885559082,14.143999910354614,0.38755429660592366
2015-08-03,70.25588989257812,56.57158279418945,12.5600004196167,13.921499919891357,0.4973100241433942
2015-08-04,69.79227447509766,56.94103240966797,13.0,13.766999912261962,0.3819498347020145
2015-08-05,69.52339935302734,57.41715621948242,12.510000228881836,13.40949993133545,0.26165602397742044
2015-08-06,68.22525787353516,56.899986267089844,13.770000457763672,13.099499988555909,0.25500520729876297
2015-08-07,68.8094253540039,57.08060073852539,13.390000343322754,12.927500009536743,0.2686234435398966
2015-08-10,68.96707153320312,57.113426208496094,12.229999542236328,12.844000005722046,0.2755436140612136
2015-08-11,68.02128601074219,56.99028778076172,13.710000038146973,12.86100001335144,0.21898059040595397
2015-08-12,68.2999038696289,56.62085723876953,13.609999656677246,12.880000019073487,0.3183621651985057
2015-08-13,68.66212463378906,58.45979309082031,13.489999771118164,12.949000024795533,-0.025297591802402035
2015-08-14,68.93144989013672,59.19862747192383,12.829999923706055,12.993000030517578,-0.1526809231427853
2015-08-17,69.1079330444336,59.50239944458008,13.020000457763672,13.031500053405761,-0.199377038731155
2015-08-18,69.16361999511719,59.945674896240234,13.789999961853027,13.110000038146973,-0.28494718439923966
2015-08-19,69.09860229492188,61.05398941040039,15.25,13.26650004386902,-0.5165341199705517
2015-08-20,68.68070220947266,60.07705307006836,19.139999389648438,13.591499996185302,-0.3534341220036387
2015-08-21,66.11735534667969,58.37766647338867,28.030000686645508,14.30600004196167,-0.22829631313774487
2015-08-24,63.488990783691406,56.07902526855469,40.7400016784668,15.563000106811524,0.01340827910507817
2015-08-25,62.19805908203125,54.995384216308594,36.02000045776367,16.692000150680542,0.12287698082229248
2015-08-26,65.65296173095703,56.44024658203125,30.31999969482422,17.583000135421752,0.12662047881066416
2015-08-27,67.24112701416016,56.69473648071289,26.100000381469727,18.281500148773194,0.21187258744496185
2015-08-28,67.29682922363281,56.19395446777344,26.049999237060547,18.978000116348266,0.31878622636825843
2015-08-31,66.21949768066406,56.78506088256836,28.43000030517578,19.77150011062622,0.10523775658111185
2015-09-01,64.04624938964844,55.619293212890625,31.399999618530273,20.691500091552733,0.15526220426329165
2015-09-02,64.65925598144531,56.678340911865234,26.09000015258789,21.370500087738037,-0.00773171240579676
2015-09-03,65.38363647460938,56.72758102416992,25.610000610351562,21.96250009536743,0.044779780850103874
2015-09-04,64.23200988769531,55.66034698486328,27.799999237060547,22.68300004005432,0.1629324183645618
2015-09-08,65.5043716430664,56.899986267089844,24.899999618530273,23.31650004386902,0.020053936849142796
2015-09-09,64.64063262939453,55.91483688354492,26.229999542236328,23.942500019073485,0.14632983878281736
2015-09-10,65.22576141357422,55.767059326171875,24.3700008392334,24.480500078201295,0.22698644503355048
2015-09-11,65.71797943115234,56.34173583984375,23.200000762939453,24.96600012779236,0.15232003095135793
2015-09-14,65.02143096923828,55.947662353515625,24.25,25.537000131607055,0.1725194234604077
2015-09-15,65.48579406738281,57.006717681884766,22.540000915527344,26.013000154495238,-0.0033115643621393995
2015-09-16,65.93158721923828,57.52388381958008,21.350000381469727,26.391000175476073,-0.07026110773150329
2015-09-17,65.90373229980469,57.860496520996094,21.139999389648438,26.685500144958496,-0.14129786924972995
2015-09-18,64.81712341308594,55.98051834106445,22.280000686645508,26.84250020980835,0.14817830166248336
2015-09-21,65.73655700683594,57.138057708740234,20.139999389648438,26.448000144958495,-0.008436653590779374
2015-09-22,65.24433898925781,56.37457275390625,22.440000534057617,25.53300008773804,0.10472563166898202
2015-09-23,65.89446258544922,56.423831939697266,22.1299991607666,24.838500022888184,0.15082107810669307
2015-09-24,65.23503112792969,56.21858215332031,23.469999313354492,24.496000003814697,0.13572657911435526
2015-09-25,65.65296173095703,56.390987396240234,23.6200008392334,24.37200002670288,0.13666386065763728
2015-09-28,62.41166687011719,55.12673568725586,27.6299991607666,24.451000022888184,0.11454117347739817
2015-09-29,63.64689254760742,54.81476593017578,26.829999923706055,24.371000003814697,0.28481120465145604
2015-09-30,64.69637298583984,56.57981872558594,24.5,24.026000022888184,0.015560919828979908
2015-10-01,65.00285339355469,57.29404830932617,22.549999237060547,23.848999977111816,-0.10359739131450006
2015-10-02,65.63441467285156,57.65525436401367,20.940000534057617,23.61549997329712,-0.12270720102636859
2015-10-05,67.08323669433594,58.919517517089844,19.540000915527344,23.20250005722046,-0.25536868483861325
2015-10-06,66.94392395019531,58.443363189697266,19.399999618530273,22.92750005722046,-0.17031608590059444
2015-10-07,68.00270080566406,58.93592834472656,18.399999618530273,22.536000061035157,-0.1793180105444014
2015-10-08,68.63424682617188,60.06883239746094,17.420000076293945,22.188500022888185,-0.3557694905448768
2015-10-09,68.70854187011719,60.200199127197266,17.079999923706055,21.882499980926514,-0.37613820495720324
2015-10-12,69.64657592773438,60.59425354003906,16.170000076293945,21.478499984741212,-0.37548118383581897
2015-10-13,69.65586853027344,59.90465545654297,17.670000076293945,21.23499994277954,-0.23407763455931546
2015-10-14,68.91288757324219,59.14115524291992,18.030000686645508,21.06899995803833,-0.14256587096411508
2015-10-15,69.9716567993164,59.64194869995117,16.049999237060547,20.814499950408937,-0.15324611062416135
2015-10-16,70.58460998535156,59.748653411865234,15.050000190734863,20.452999925613405,-0.12207284915080674
2015-10-19,71.50408935546875,60.515079498291016,14.979999542236328,20.194999933242798,-0.1989403485865994
2015-10-20,70.84463500976562,60.02887725830078,15.75,19.860499906539918,-0.15675384769143824
2015-10-21,70.08309936523438,59.92998123168945,16.700000762939453,19.58899998664856,-0.20234945551309563
2015-10-22,70.97468566894531,60.50685119628906,14.449999809265137,19.138000011444092,-0.24297723469580726
2015-10-23,71.578369140625,60.61398696899414,14.460000038146973,18.67999997138977,-0.21269231074814324
2015-10-26,72.60929107666016,61.11672592163086,15.289999961853027,18.063000011444093,-0.2261738561858794
2015-10-27,71.9963150024414,60.61398696899414,15.430000305175781,17.493000030517578,-0.1766022640150945
2015-10-28,73.2500991821289,61.00131607055664,14.329999923706055,16.984500026702882,-0.14730868769262576
2015-10-29,72.91577911376953,60.87772750854492,14.609999656677246,16.587500047683715,-0.1509792754198177
2015-10-30,72.0520248413086,60.844757080078125,15.069999694824219,16.294000005722047,-0.21884303664580582
2015-11-02,69.86017608642578,60.79530715942383,14.149999618530273,16.024499940872193,-0.3980291169662505
2015-11-03,72.3492431640625,60.94366455078125,14.539999961853027,15.78149995803833,-0.21334403121664453
2015-11-04,72.76716613769531,60.24313735961914,15.510000228881836,15.636999988555909,-0.03442651778228721
2015-11-05,73.61231994628906,60.63871765136719,15.050000190734863,15.518499994277954,-0.042100909020711105
2015-11-06,73.13867950439453,60.276092529296875,14.329999923706055,15.380999994277953,-0.009065144180731694
2015-11-09,72.47924041748047,59.35310363769531,16.520000457763672,15.398500013351441,0.12217845260088286
2015-11-10,73.94930267333984,60.44091796875,15.289999961853027,15.279500007629395,0.027326971334984435
2015-11-11,73.67018127441406,59.43549346923828,16.059999465942383,15.180999946594238,0.20821905710601327
2015-11-12,72.86073303222656,59.92172622680664,18.3700008392334,15.29700002670288,0.03918511394001845
2015-11-13,72.67463684082031,57.76251983642578,20.079999923706055,15.54850001335144,0.4633528873442603
2015-11-16,73.40966796875,59.03992462158203,18.15999984741211,15.70750002861023,0.2663754121570147
2015-11-17,73.34455108642578,60.037113189697266,18.84000015258789,15.862000036239625,0.057437215336908244
2015-11-18,74.86111450195312,60.55630111694336,16.850000381469727,15.869500017166137,0.08253754462558525
2015-11-19,74.57268524169922,60.48213577270508,16.989999771118164,15.996500015258789,0.07275284838354756
2015-11-20,74.60991668701172,62.44353103637695,15.470000267028809,16.047000026702882,-0.32393813070706984
2015-11-23,74.53546142578125,63.185237884521484,15.619999885559082,16.063500022888185,-0.48159291951432154
2015-11-24,74.23771667480469,63.77862548828125,15.930000305175781,16.088500022888184,-0.6282883916872896
2015-11-25,74.02373504638672,63.95988845825195,15.1899995803833,16.131500005722046,-0.6837233574575944
2015-11-27,74.28424835205078,63.73741149902344,15.119999885559082,16.157000017166137,-0.61586727568516
2015-11-30,73.51200103759766,63.1275520324707,16.1299991607666,16.209999990463256,-0.5582082741076931
2015-12-01,74.3493881225586,63.5643424987793,14.670000076293945,16.23600001335144,-0.5749556107301569
2015-12-02,73.5399169921875,62.88031768798828,15.90999984741211,16.304500007629393,-0.5053894618954763
2015-12-03,72.84210205078125,61.907859802246094,18.110000610351562,16.43450002670288,-0.36737349949931386
2015-12-04,74.80529022216797,63.2594108581543,14.8100004196167,16.42250003814697,-0.47341594763461636
2015-12-07,74.01443481445312,63.00393295288086,15.84000015258789,16.498000049591063,-0.4896181011171487
2015-12-08,73.56784057617188,63.59730911254883,17.600000381469727,16.552000045776367,-0.6491645433385836
2015-12-09,72.46065521240234,62.73198318481445,19.610000610351562,16.768000078201293,-0.5683411047992076
2015-12-10,72.6839599609375,62.77317810058594,19.34000015258789,16.93200011253357,-0.5574576843973137
2015-12-11,70.81382751464844,61.817222595214844,24.389999389648438,17.23300004005432,-0.5240371667131684
2015-12-14,71.52091979980469,62.344642639160156,22.729999542236328,17.365500020980836,-0.5705139199963033
2015-12-15,73.14916229248047,61.72654724121094,20.950000762939453,17.5050000667572,-0.30389099053942503
2015-12-16,74.30287170410156,62.740211486816406,17.860000610351562,17.456000089645386,-0.41094150878153224
2015-12-17,73.21429443359375,61.72654724121094,18.940000534057617,17.56050009727478,-0.29826676445811884
2015-12-18,71.00922393798828,60.894187927246094,20.700000762939453,17.746000146865846,-0.3189683281077273
2015-12-21,71.80005645751953,61.71831130981445,18.700000762939453,17.907500171661376,-0.4187084284209808
2015-12-22,71.99546813964844,61.940834045410156,16.600000381469727,17.956500196456908,-0.44720426089943
2015-12-23,73.09331512451172,62.764949798583984,15.569999694824219,17.93850016593933,-0.520431796912244
2015-12-24,72.81420135498047,62.86384201049805,15.739999771118164,17.966000175476076,-0.564696537883216
2015-12-28,73.06543731689453,62.995704650878906,16.90999984741211,18.055500173568724,-0.5698873360366645
2015-12-29,73.69810485839844,63.5643424987793,16.079999923706055,18.0530002117157,-0.6311945775136532
2015-12-30,72.89791870117188,63.341819763183594,17.290000915527344,18.184000253677368,-0.6549216309716036
2015-12-31,72.15364074707031,62.66604232788086,18.209999084472656,18.299000215530395,-0.5814075306832884
2016-01-04,70.43235778808594,62.03972244262695,20.700000762939453,18.42850022315979,-0.6023426240716439
2016-01-05,70.96265411376953,62.171573638916016,19.34000015258789,18.65500020980835,-0.5834339450178251
2016-01-06,70.0322494506836,60.9354133605957,20.59000015258789,18.89250020980835,-0.4117364525774924
2016-01-07,68.65526580810547,59.39431381225586,24.989999771118164,19.262000179290773,-0.2164278929725935
2016-01-08,67.8085708618164,58.413597106933594,27.010000228881836,19.632000160217284,-0.08958399077357822
2016-01-11,68.77621459960938,59.89699935913086,24.299999237060547,19.880000114440918,-0.30847564847293957
2016-01-12,69.5577392578125,60.383235931396484,22.469999313354492,19.78400011062622,-0.340128254712677
2016-01-13,68.01327514648438,57.60596466064453,25.219999313354492,19.908500099182127,0.09275940436324026
2016-01-14,68.66454315185547,57.614200592041016,23.950000762939453,20.05850009918213,0.14731784177872626
2016-01-15,66.8316421508789,57.08463668823242,27.020000457763672,20.516500091552736,0.09701698527948932
2016-01-19,66.42227935791016,57.473533630371094,26.049999237060547,20.87200002670288,-0.017623521710742572
2016-01-20,65.76168060302734,56.323402404785156,27.59000015258789,21.216499996185302,0.1598316479246606
2016-01-21,66.58042907714844,57.35769271850586,26.690000534057617,21.61599998474121,0.019651496634489046
2016-01-22,67.64111328125,58.334068298339844,22.34000015258789,21.90299997329712,-0.08782911171554142
2016-01-25,66.74789428710938,57.83761215209961,24.149999618530273,22.33199996948242,-0.06373777036573856
2016-01-26,66.87816619873047,57.92033004760742,22.5,22.669999980926512,-0.06935388761449257
2016-01-27,65.97566986083984,57.548004150390625,23.110000610351562,22.980000019073486,-0.07137238540213056
2016-01-28,64.505615234375,57.283226013183594,22.420000076293945,23.297000026702882,-0.14432786610099782
2016-01-29,69.30653381347656,59.29389953613281,20.200000762939453,23.442500019073485,-0.13971692696069576
2016-02-01,69.20419311523438,60.12132263183594,19.979999542236328,23.53100004196167,-0.3172562091212093
2016-02-02,68.29238891601562,59.46765899658203,21.979999542236328,23.594999980926513,-0.2627169187518091
2016-02-03,69.20419311523438,55.78558349609375,21.649999618530273,23.710499954223632,0.5667511700073641
2016-02-04,68.55294799804688,56.23237609863281,21.84000015258789,23.772999954223632,0.41941962058303534
2016-02-05,66.56183624267578,54.47821807861328,23.3799991607666,23.692499923706055,0.6051377718964068
2016-02-08,63.054168701171875,52.583404541015625,26.0,23.641999912261962,0.6885778448686458
2016-02-09,63.57518005371094,53.079856872558594,26.540000915527344,23.753999996185303,0.6323467760085791
2016-02-10,65.26854705810547,53.00539016723633,26.290000915527344,23.945000076293944,0.793753630238699
2016-02-11,63.70546340942383,52.45929718017578,28.139999389648438,24.091000080108643,0.7701218643703759
2016-02-12,65.51976013183594,53.675601959228516,25.399999618530273,24.163500022888183,0.678797650900683
2016-02-16,66.15245056152344,55.79384994506836,24.110000610351562,24.018000030517577,0.30154468838467124
2016-02-17,67.14995574951172,56.265472412109375,22.309999465942383,23.83100004196167,0.2915218668381557
2016-02-18,66.4134750366211,56.03379821777344,21.639999389648438,23.533500003814698,0.2751617200151557
2016-02-19,66.68380737304688,56.695743560791016,20.530000686645508,23.22550001144409,0.16354214223533767
2016-02-22,68.11016082763672,57.4818115234375,19.3799991607666,23.07749996185303,0.12643897843996715
2016-02-23,67.26181030273438,56.1827507019043,20.979999542236328,22.91899995803833,0.31804662632233777
2016-02-24,66.9821548461914,56.77848434448242,20.719999313354492,22.829999923706055,0.17243485261761693
2016-02-25,68.30593872070312,56.844696044921875,19.110000610351562,22.629999923706055,0.2732451206807794
2016-02-26,67.8025131225586,57.17566680908203,19.809999465942383,22.499499893188478,0.16229267753050994
2016-02-29,67.48554992675781,55.8765754699707,20.549999237060547,22.516999816894533,0.39979237945329676
2016-03-01,69.58311462402344,57.12603759765625,17.700000762939453,22.402999877929688,0.3261682390244044
2016-03-02,69.26616668701172,57.167388916015625,17.09000015258789,22.158499908447265,0.2903684064080116
2016-03-03,68.90257263183594,57.86243438720703,16.700000762939453,21.910999965667724,0.11725990958243519
2016-03-04,68.89329528808594,58.24305725097656,16.860000610351562,21.66199998855591,0.038854174167850704
2016-03-07,67.06607055664062,58.55746841430664,17.350000381469727,21.360500049591064,-0.1830333471161874
2016-03-08,65.83546447753906,58.739505767822266,18.670000076293945,20.994000053405763,-0.32641274753608573
2016-03-09,65.89140319824219,58.62364959716797,18.34000015258789,20.584000015258788,-0.29796064091877056
2016-03-10,65.46256256103516,58.49955749511719,18.049999237060547,20.17199993133545,-0.3096905090782785
2016-03-11,66.77706909179688,59.67449951171875,16.5,19.589999961853028,-0.4357387178337014
2016-03-14,66.64653015136719,60.195804595947266,16.920000076293945,19.165999984741212,-0.5532990023241281
2016-03-15,67.0380859375,60.48538589477539,16.84000015258789,18.802499961853027,-0.578530063918196
2016-03-16,67.46690368652344,61.04805374145508,14.989999771118164,18.436499977111815,-0.6562227259552917
2016-03-17,68.18474578857422,61.246639251708984,14.4399995803833,18.07649998664856,-0.6347256395822449
2016-03-18,68.78137969970703,61.999603271484375,14.020000457763672,17.75099997520447,-0.7367264093720983
2016-03-21,68.7720718383789,62.23955535888672,13.789999961853027,17.47150001525879,-0.78645362543828
2016-03-22,68.01696014404297,62.26436996459961,14.170000076293945,17.13100004196167,-0.8567176948056201
