Date,CVX,LOW,VIX,AvgVIX,zscore
2022-05-05,141.5767364501953,180.9044647216797,31.200000762939453,26.21750020980835,0.11759681269623841
2022-05-06,145.34906005859375,177.55264282226562,30.190000534057617,26.6495002746582,0.48948336756291516
2022-05-09,135.60743713378906,181.0429229736328,34.75,27.3290002822876,-0.45394583075124445
2022-05-10,136.9103240966797,177.40492248535156,32.9900016784668,27.76000032424927,-0.3173749110747873
2022-05-11,138.93699645996094,173.3791046142578,32.560001373291016,28.175000381469726,-0.1102877614898044
2022-05-12,140.2568817138672,177.0078887939453,31.770000457763672,28.6725004196167,0.004094787287231549
2022-05-13,142.94773864746094,179.131591796875,28.8700008392334,28.981000423431396,0.2545720131900408
2022-05-16,147.3246307373047,179.80564880371094,27.469999313354492,29.246000385284425,0.6711046855125229
2022-05-17,148.19320678710938,179.1593017578125,26.100000381469727,29.48250036239624,0.7563204331064394
2022-05-18,144.28683471679688,169.7318115234375,30.959999084472656,30.01450033187866,0.4134895262626512
2022-05-19,143.25657653808594,173.46218872070312,29.350000381469727,30.34800033569336,0.3026985417266047
2022-05-20,144.08078002929688,170.53512573242188,29.43000030517578,30.409000396728516,0.3911434552210947
2022-05-23,147.42913818359375,171.97561645507812,28.479999542236328,30.48200035095215,0.7067635010794245
2022-05-24,148.21897888183594,170.47048950195312,29.450000762939453,30.278500366210938,0.7872609407504099
2022-05-25,150.59715270996094,174.0993194580078,28.3700008392334,30.117000389099122,1.0028908754305248
2022-05-26,151.61019897460938,180.5443572998047,27.5,29.992500400543214,1.078688437657843
2022-05-27,153.06117248535156,184.33013916015625,25.719999313354492,29.608500289916993,1.2050978214526924
2022-05-31,149.95323181152344,180.33197021484375,26.190000534057617,29.301000308990478,0.9208607492147237
2022-06-01,151.37843322753906,177.0263671875,25.690000534057617,29.12300033569336,1.0680442873179736
2022-06-02,151.10369873046875,181.09835815429688,24.719999313354492,29.088000297546387,1.028415483566206
2022-06-03,152.4773712158203,180.47048950195312,24.790000915527344,28.76750030517578,1.1618937597354277
2022-06-06,151.81626892089844,181.68931579589844,25.06999969482422,28.51150026321411,1.0946511139223132
2022-06-07,154.70953369140625,180.65513610839844,24.020000457763672,27.975000286102294,1.3748418749571716
2022-06-08,155.50799560546875,177.7003936767578,23.959999084472656,27.523500156402587,1.4609147765082016
2022-06-09,152.40867614746094,179.39013671875,26.09000015258789,27.200000095367432,1.158862151658331
2022-06-10,150.58856201171875,172.04945373535156,27.75,26.999000072479248,1.0087867886095876
2022-06-13,143.66009521484375,167.36802673339844,34.02000045776367,27.256500053405762,0.36127529114110574
2022-06-14,143.84896850585938,164.3024444580078,32.689998626708984,27.517500019073488,0.3893914768583826
2022-06-15,141.02435302734375,165.29049682617188,29.6200008392334,27.69350004196167,0.1159196307352452
2022-06-16,133.48635864257812,158.45761108398438,32.95000076293945,27.79300012588501,-0.5828552529038262
2022-06-17,127.39069366455078,159.251708984375,31.1299991607666,27.882000064849855,-1.168636080667835
2022-06-21,132.72225952148438,159.16859436035156,30.190000534057617,27.920000076293945,-0.6582874123245697
2022-06-22,126.95285034179688,160.2950897216797,28.950000762939453,27.943500137329103,-1.2139443473473848
2022-06-23,122.28236389160156,162.81585693359375,29.049999237060547,27.923500061035156,-1.6690355258327794
2022-06-24,124.2913589477539,168.82693481445312,27.229999542236328,27.866499996185304,-1.4965323695298651
2022-06-27,126.69527435302734,170.1011505126953,26.950000762939453,27.839000034332276,-1.270723200201365
2022-06-28,128.7300262451172,161.32920837402344,28.360000610351562,27.971000099182127,-1.0473091356826496
2022-06-29,126.18873596191406,162.60348510742188,28.15999984741211,28.069500064849855,-1.2946129852981363
2022-06-30,124.29994201660156,161.28306579589844,28.709999084472656,28.220499992370605,-1.4709885467958812
2022-07-01,125.78524780273438,163.76690673828125,26.700000762939453,28.319500064849855,-1.337027855301277
2022-07-05,122.47982025146484,166.0937957763672,27.540000915527344,28.457000064849854,-1.6608870962159081
2022-07-06,120.86575317382812,165.33665466308594,26.729999542236328,28.54000005722046,-1.812825229196346
2022-07-07,123.21818542480469,167.65428161621094,26.079999923706055,28.643000030517577,-1.5953609593280766
2022-07-08,122.57425689697266,167.70962524414062,24.639999389648438,28.677000045776367,-1.6571476228743014
2022-07-11,121.49251556396484,166.30615234375,26.170000076293945,28.68100004196167,-1.7560394643068595
2022-07-12,119.26887512207031,167.1279754638672,27.290000915527344,28.65800008773804,-1.9714706577886207
2022-07-13,118.47042846679688,168.39292907714844,26.81999969482422,28.298000049591064,-2.0520043450304946
2022-07-14,116.71043395996094,168.6607208251953,26.399999618530273,27.98350009918213,-2.221262399407262
2022-07-15,118.17852020263672,170.8213653564453,24.229999542236328,27.714000034332276,-2.0878899438334177
2022-07-18,119.83551025390625,171.55081176757812,25.299999237060547,27.33149995803833,-1.9317545659209923
2022-07-19,124.15399932861328,175.30242919921875,24.5,27.0,-1.5308951109911415
2022-07-20,125.79379272460938,177.3917999267578,23.8799991607666,26.68449993133545,-1.3808616811665892
2022-07-21,124.83222198486328,179.7411346435547,23.110000610351562,26.392499923706055,-1.4805553341950424
2022-07-22,123.79341125488281,181.61692810058594,23.030000686645508,26.091499996185302,-1.5860867316288567
2022-07-25,127.4765625,180.89263916015625,23.360000610351562,25.898000049591065,-1.231342304440559
2022-07-26,126.48062133789062,175.13526916503906,24.690000534057617,25.785000038146972,-1.307757020591537
2022-07-27,128.1461944580078,176.36102294921875,23.239999771118164,25.528999996185302,-1.152426984049134
2022-07-28,129.11636352539062,177.17819213867188,22.329999923706055,25.2375,-1.0622879467817943
2022-07-29,140.61228942871094,177.8560791015625,21.329999923706055,24.86850004196167,0.035317323524692405
2022-08-01,137.80482482910156,180.2333221435547,22.84000015258789,24.675500011444093,-0.24106631876318227
2022-08-02,136.62863159179688,174.5316619873047,23.93000030517578,24.494999980926515,-0.33490850443598713
2022-08-03,133.38336181640625,181.4683380126953,21.950000762939453,24.25600004196167,-0.6681195256739126
2022-08-04,129.7602996826172,183.0841522216797,21.440000534057617,24.024000072479247,-1.02003686224316
2022-08-05,131.90663146972656,184.86705017089844,21.149999618530273,23.84950008392334,-0.8205380246396456
2022-08-08,131.7091827392578,187.42999267578125,21.290000915527344,23.60550012588501,-0.8478273866223744
2022-08-09,133.42626953125,181.2640380859375,21.770000457763672,23.329500102996825,-0.6633449721633131
2022-08-10,133.7782440185547,187.04925537109375,19.739999771118164,22.975500106811523,-0.6486304584681098
2022-08-11,137.04071044921875,187.74574279785156,20.200000762939453,22.665500164031982,-0.33878952232592546
2022-08-12,137.2382354736328,191.72947692871094,19.530000686645508,22.43050022125244,-0.33294754686931394
2022-08-15,134.62820434570312,193.18736267089844,19.950000762939453,22.163000297546386,-0.5874296235881332
2022-08-16,134.2847900390625,198.8332977294922,19.690000534057617,21.922500324249267,-0.6387872036498637
2022-08-17,135.392333984375,199.99407958984375,19.899999618530273,21.723500347137453,-0.5366314562595321
2022-08-18,137.76614379882812,201.0155487060547,19.559999465942383,21.546000289916993,-0.3128742212941169
2022-08-19,136.61387634277344,196.2703399658203,20.600000381469727,21.424500274658204,-0.4075618737795528
2022-08-22,135.929443359375,194.9981689453125,23.799999237060547,21.44650020599365,-0.4688731252967801
2022-08-23,140.3391571044922,192.65806579589844,24.110000610351562,21.41750020980835,-0.039322404652563106
2022-08-24,141.3787841796875,193.53097534179688,22.81999969482422,21.396500205993654,0.057279078730014414
2022-08-25,142.61758422851562,195.89889526367188,21.780000686645508,21.369000244140626,0.1680362124612604
2022-08-26,141.56936645507812,186.64068603515625,25.559999465942383,21.580500221252443,0.09809304608454399
2022-08-29,142.6262969970703,186.71498107910156,26.209999084472656,21.74900016784668,0.19896717891591378
2022-08-30,139.15225219726562,183.13983154296875,26.209999084472656,21.863000106811523,-0.12168175836965733
2022-08-31,136.93443298339844,180.27972412109375,25.8700008392334,22.059000110626222,-0.3244896530137554
2022-09-01,134.751220703125,181.78407287597656,25.559999465942383,22.26500005722046,-0.5382898078274845
2022-09-02,136.7524871826172,181.55191040039062,25.469999313354492,22.48100004196167,-0.3460657841347644
2022-09-06,136.12005615234375,179.18399047851562,26.90999984741211,22.761999988555907,-0.39881098191299846
2022-09-07,134.37869262695312,186.92855834960938,24.639999389648438,22.905499935150146,-0.5907893873815131
2022-09-08,135.1064453125,189.78868103027344,23.610000610351562,23.098999977111816,-0.5305377112835383
2022-09-09,138.5891571044922,190.9679718017578,22.790000915527344,23.228499984741212,-0.20120791614973613
2022-09-12,140.78099060058594,191.66444396972656,23.8700008392334,23.445499992370607,0.006204536664781065
2022-09-13,138.10397338867188,179.80618286132812,27.270000457763672,23.811499977111815,-0.21104665872955358
2022-09-14,141.44810485839844,178.6547088623047,26.15999984741211,24.13499994277954,0.1126633698646238
2022-09-15,139.15225219726562,177.4010772705078,26.270000457763672,24.45349998474121,-0.10287478564756776
2022-09-16,135.53958129882812,178.11607360839844,26.299999237060547,24.79049997329712,-0.45084583334103107
2022-09-19,135.929443359375,181.17120361328125,25.760000228881836,25.048499965667723,-0.42355956986599513
2022-09-20,135.392333984375,176.81605529785156,27.15999984741211,25.216499996185302,-0.46067272899649037
2022-09-21,134.2920684814453,174.9123992919922,27.989999771118164,25.41049995422363,-0.5596976027302201
2022-09-22,134.1881103515625,174.68954467773438,27.350000381469727,25.636999988555907,-0.568913045615126
2022-09-23,125.42069244384766,174.6988067626953,29.920000076293945,26.04399995803833,-1.4077311185156525
2022-09-26,122.11991882324219,172.73944091796875,32.2599983215332,26.37899990081787,-1.7170982530437855
2022-09-27,122.17190551757812,174.27163696289062,32.599998474121094,26.698499870300292,-1.7171459269785823
2022-09-28,126.29570770263672,180.64187622070312,30.18000030517578,26.89699993133545,-1.343494077498526
2022-09-29,125.42069244384766,176.8624725341797,31.84000015258789,27.195499897003174,-1.4148218565420747
2022-09-30,124.46770477294922,174.4016571044922,31.6200008392334,27.498499965667726,-1.4979305956547173
2022-10-03,131.45045471191406,180.07546997070312,30.100000381469727,27.730000019073486,-0.8484780095687099
2022-10-04,136.5618896484375,183.3255615234375,29.06999969482422,27.83800001144409,-0.37011302954762837
2022-10-05,137.34158325195312,184.8206329345703,28.549999237060547,28.033500003814698,-0.30041858470003224
2022-10-06,139.8453369140625,185.7028045654297,30.520000457763672,28.378999996185303,-0.06377298673755176
2022-10-07,138.64111328125,183.13059997558594,31.360000610351562,28.807499980926515,-0.17055268073094565
2022-10-10,136.1373748779297,180.9854736328125,32.45000076293945,29.236499977111816,-0.4030578797047462
2022-10-11,136.16336059570312,182.40626525878906,33.630001068115234,29.554500007629393,-0.4052280001585534
2022-10-12,136.57054138183594,180.02902221679688,33.56999969482422,29.925,-0.35848193267348066
2022-10-13,143.18942260742188,179.36972045898438,31.940000534057617,30.2085000038147,0.27691376931557693
2022-10-14,138.7364044189453,175.46951293945312,32.02000045776367,30.494500064849852,-0.13632926414384877
2022-10-17,139.7500457763672,180.2333221435547,31.3700008392334,30.77500009536743,-0.05496506762042905
2022-10-18,140.97157287597656,180.3826904296875,30.5,30.942000102996825,0.06141015491189008
2022-10-19,145.5458984375,171.73703002929688,30.760000228881836,31.08050012588501,0.5273739464130267
2022-10-20,146.37757873535156,166.47116088867188,29.979999542236328,31.21200008392334,0.624198879405842
2022-10-21,150.0421905517578,170.2711639404297,29.690000534057617,31.200500106811525,0.9623426684002211
2022-10-24,149.990234375,175.16354370117188,29.850000381469727,31.08000020980835,0.9413387236294859
2022-10-25,151.54965209960938,180.98956298828125,28.459999084472656,30.87300024032593,1.0714368345865395
2022-10-26,153.4209442138672,180.70947265625,27.280000686645508,30.728000259399415,1.2513831481504174
2022-10-27,154.1226806640625,180.81216430664062,27.389999389648438,30.50550022125244,1.3181824427590316
2022-10-28,155.92469787597656,185.5458221435547,25.75,30.212000179290772,1.4750701645891473
2022-10-31,156.7217254638672,182.01658630371094,25.8799991607666,30.001000118255615,1.562888565219357
2022-11-01,157.8652801513672,180.70947265625,25.809999465942383,29.838000106811524,1.6765772525168603
2022-11-02,154.6425018310547,173.3896026611328,25.860000610351562,29.703500175476073,1.3922393832997078
2022-11-03,156.92098999023438,167.89036560058594,25.299999237060547,29.442500114440918,1.6282466748924933
2022-11-04,158.9049072265625,170.06573486328125,24.549999237060547,29.102000045776368,1.8109209465027727
2022-11-07,160.80223083496094,174.1831817626953,24.350000381469727,28.69700002670288,1.9789461661373187
2022-11-08,160.56829833984375,175.86380004882812,25.540000915527344,28.292500019073486,1.9510579073111798
2022-11-09,154.14869689941406,174.24856567382812,26.09000015258789,27.91850004196167,1.342181584449764
2022-11-10,157.0682373046875,190.7649688720703,23.530000686645508,27.498000049591063,1.5673696143256226
2022-11-11,161.53863525390625,195.1531524658203,22.520000457763672,27.023000049591065,1.9806761980330616
2022-11-14,161.61656188964844,191.08241271972656,23.729999542236328,26.64099998474121,2.001472094588368
2022-11-15,162.9160919189453,194.98507690429688,24.540000915527344,26.34300003051758,2.113009682405901
2022-11-16,160.26507568359375,200.8577880859375,24.110000610351562,26.010500049591066,1.8401383091570485
2022-11-17,160.7190704345703,194.5742645263672,23.93000030517578,25.708000087738036,1.9041647288756551
2022-11-18,159.7587127685547,196.00277709960938,23.1200008392334,25.379500102996825,1.8076048384861032
2022-11-21,158.23086547851562,196.32022094726562,22.360000610351562,25.005000114440918,1.660393823392222
2022-11-22,162.29054260253906,200.2415771484375,21.290000915527344,24.646500205993654,2.035936212064177
2022-11-23,160.8500213623047,197.0204620361328,20.350000381469727,24.300000190734863,1.908676288831724
2022-11-25,160.37855529785156,196.9738006591797,20.5,23.955500221252443,1.863723572714516
2022-11-28,155.7165069580078,195.1717987060547,22.209999084472656,23.778500175476076,1.423606201047952
2022-11-29,158.0475311279297,193.7059783935547,21.889999389648438,23.579000186920165,1.6514214035934194
2022-11-30,160.0380859375,198.44894409179688,20.579999923706055,23.31750020980835,1.826316204058435
2022-12-01,159.32217407226562,201.18458557128906,19.84000015258789,23.016500186920165,1.7488589838500528
2022-12-02,158.0475311279297,200.58702087402344,19.059999465942383,22.704500198364258,1.6288709384426896
2022-12-05,154.14501953125,192.50152587890625,20.75,22.514500236511232,1.282011397228608
2022-12-06,150.17263793945312,188.514892578125,22.170000076293945,22.405500221252442,0.9150345855064446
2022-12-07,150.61788940429688,193.1644744873047,22.68000030517578,22.262500190734862,0.942394691629855
2022-12-08,151.50839233398438,190.05535888671875,22.290000915527344,22.072500228881836,1.0377791598250512
2022-12-09,146.6717529296875,188.38414001464844,22.829999923706055,22.037500190734864,0.5805298841702533
2022-12-12,148.1995849609375,191.4745330810547,25.0,22.16150016784668,0.7165713195242457
2022-12-13,151.49966430664062,197.2071990966797,22.549999237060547,22.10250015258789,1.0135062206052148
2022-12-14,150.45205688476562,198.0381317138672,21.139999389648438,21.932500076293945,0.9105574394735015
2022-12-15,149.32582092285156,194.219482421875,22.829999923706055,21.86850004196167,0.8153237374304647
2022-12-16,147.3003387451172,192.46421813964844,22.6200008392334,21.803000068664552,0.6272961432143207
2022-12-19,148.31307983398438,189.69126892089844,22.420000076293945,21.768000030517577,0.7332735792577949
2022-12-20,150.74887084960938,187.53453063964844,21.479999542236328,21.723999977111816,0.973376199267303
2022-12-21,152.52117919921875,189.0003662109375,20.06999969482422,21.66299991607666,1.1381309099444974
2022-12-22,150.23379516601562,185.93792724609375,21.969999313354492,21.743999862670897,0.9293307571963071
2022-12-23,154.87835693359375,188.4868621826172,20.8700008392334,21.76249990463257,1.365327331546268
2022-12-27,156.8252716064453,188.32814025878906,21.649999618530273,21.73449993133545,1.5521107846009725
2022-12-28,154.51170349121094,186.78759765625,22.139999389648438,21.74699993133545,1.3358180348422053
2022-12-29,155.6815948486328,188.84161376953125,21.440000534057617,21.789999961853027,1.4410113261044881
2022-12-30,156.7030487060547,186.02195739746094,21.670000076293945,21.88149995803833,1.5479753895990342
2023-01-03,151.9012908935547,185.8352508544922,22.899999618530273,22.073499965667725,1.0891982460558063
2023-01-04,150.2861328125,188.02932739257812,22.010000228881836,22.136499977111818,0.9274840426179893
2023-01-05,152.9925994873047,187.45046997070312,22.459999084472656,22.15099992752075,1.1883114649657585
2023-01-06,154.14501953125,187.63720703125,21.1299991607666,22.073499870300292,1.2979526812662294
2023-01-09,152.94020080566406,186.20870971679688,21.969999313354492,22.05749979019165,1.1873679111683673
2023-01-10,153.6910400390625,188.03868103027344,20.579999923706055,21.944999790191652,1.2532042995942905
2023-01-11,152.95767211914062,194.7516632080078,21.09000015258789,21.749499797821045,1.1610425505221624
2023-01-12,154.59901428222656,196.31088256835938,18.829999923706055,21.56349983215332,1.312961557794316
2023-01-13,155.01806640625,198.08485412597656,18.350000381469727,21.423999881744386,1.3472390603163413
2023-01-17,157.57611083984375,195.61996459960938,19.360000610351562,21.25049991607666,1.6000476575536062
2023-01-18,154.72998046875,194.66766357421875,20.34000015258789,21.136499881744385,1.33087636147823
2023-01-19,156.2752227783203,188.72024536132812,20.520000457763672,21.041499900817872,1.4982020562354184
2023-01-20,157.93402099609375,190.9610137939453,19.850000381469727,20.95999994277954,1.6495575379000444
2023-01-23,157.72450256347656,191.50254821777344,19.809999465942383,20.946999931335448,1.6277379882595013
2023-01-24,157.87294006347656,193.70794677734375,19.200000762939453,20.808500003814697,1.634711649497418
2023-01-25,156.3450927734375,193.42640686035156,19.079999923706055,20.71899995803833,1.4894636164006536
2023-01-26,163.94931030273438,189.3909912109375,18.729999542236328,20.572999954223633,2.2301915945968203
2023-01-27,156.66812133789062,190.02915954589844,18.510000228881836,20.391499996185303,1.5315015009770536
2023-01-30,152.08465576171875,189.48487854003906,19.940000534057617,20.316499996185303,1.0947804344789405
2023-01-31,151.927490234375,195.4347381591797,19.399999618530273,20.202999973297118,1.0602454453794794
2023-02-01,149.60520935058594,200.41793823242188,17.8700008392334,19.951500034332277,0.821739609498026
2023-02-02,147.5535125732422,207.92562866210938,18.729999542236328,19.7875,0.6008476003735631
2023-02-03,147.93763732910156,202.6796112060547,18.329999923706055,19.58100004196167,0.6547893853018204
2023-02-06,148.10354614257812,202.58580017089844,19.43000030517578,19.49600009918213,0.6709694852570627
2023-02-07,151.9885711669922,201.51593017578125,18.65999984741211,19.33050012588501,1.046159914491521
2023-02-08,148.41783142089844,199.6671600341797,19.6299991607666,19.28300008773804,0.7106024054522964
2023-02-09,147.05587768554688,195.8007049560547,20.709999084472656,19.264000034332277,0.5929740146540456
2023-02-10,150.13772583007812,195.93209838867188,20.530000686645508,19.34900007247925,0.8873869359528518
2023-02-13,149.29959106445312,200.96224975585938,20.34000015258789,19.448500061035155,0.7907169888120068
2023-02-14,150.4433135986328,200.6055908203125,18.90999984741211,19.426000022888182,0.9013069160426512
2023-02-15,148.85792541503906,201.79747009277344,18.229999542236328,19.320499992370607,0.7457252169076293
2023-02-16,146.70889282226562,200.8402557373047,20.170000076293945,19.30299997329712,0.5432620706985662
2023-02-17,143.4324188232422,199.6577606201172,20.020000457763672,19.311499977111815,0.2336737545944597
2023-02-21,141.8030242919922,189.42852783203125,22.8700008392334,19.46450004577637,0.11131104736875458
2023-02-22,141.2305145263672,190.16055297851562,22.290000915527344,19.619000053405763,0.05413947678787755
2023-02-23,142.6221160888672,189.7664031982422,21.139999389648438,19.72200002670288,0.1885671053384269
2023-02-24,143.0448760986328,189.1376495361328,21.670000076293945,19.869000053405763,0.23107352564982597
2023-02-27,143.40599060058594,191.67149353027344,20.950000762939453,19.99100008010864,0.25731783308553385
2023-02-28,141.60043334960938,193.08856201171875,20.700000762939453,20.029000091552735,0.07993434985947181
2023-03-01,142.72779846191406,182.3525390625,20.579999923706055,20.088000106811524,0.22297446614459754
2023-03-02,143.17698669433594,183.09396362304688,19.59000015258789,20.17400007247925,0.2635189704943798
2023-03-03,145.2908477783203,187.43898010253906,18.489999771118164,20.16200008392334,0.4515147608061817
2023-03-06,146.3565673828125,189.16578674316406,18.610000610351562,20.176000118255615,0.5478141620695797
2023-03-07,144.47171020507812,185.2617950439453,19.59000015258789,20.184000110626222,0.3802820857627804
2023-03-08,143.5557403564453,188.7622528076172,19.110000610351562,20.206500148773195,0.2811786701570471
2023-03-09,141.37144470214844,186.8008575439453,22.610000610351562,20.35550022125244,0.07863276020175185
2023-03-10,140.631591796875,184.55795288085938,24.799999237060547,20.560000228881837,0.015200704811419342
2023-03-13,139.7860565185547,185.39317321777344,26.520000457763672,20.859500217437745,-0.06842968207582943
2023-03-14,141.59164428710938,184.71746826171875,23.729999542236328,21.029000186920165,0.10652713365438694
2023-03-15,135.4615020751953,186.36915588378906,26.139999389648438,21.390500164031984,-0.48536264802983214
2023-03-16,135.89306640625,187.38272094726562,22.989999771118164,21.628500175476074,-0.4473960955147774
2023-03-17,134.1755828857422,185.21485900878906,25.510000228881836,21.89550018310547,-0.6046049875552248
2023-03-20,136.14849853515625,184.679931640625,24.149999618530273,22.102000141143797,-0.414101099121495
2023-03-21,140.3145294189453,184.679931640625,21.3799991607666,22.027500057220458,-0.015532720109162327
2023-03-22,137.4608612060547,179.78115844726562,22.260000228881836,22.026000022888184,-0.2724918405772376
2023-03-23,136.09567260742188,178.016845703125,22.610000610351562,22.09950008392334,-0.39731882820752634
2023-03-24,137.4520263671875,177.80101013183594,21.739999771118164,22.10300006866455,-0.26684776158095563
2023-03-27,138.85243225097656,178.80516052246094,20.600000381469727,22.085500049591065,-0.13616030631400328
