Date,AVGO,CVX,VIX,AvgVIX,zscore
2022-05-04,56.178565979003906,142.70932006835938,25.420000076293945,25.762500190734862,-0.970828657273594
2022-05-05,53.97576141357422,141.57676696777344,31.200000762939453,26.21750020980835,-0.9466256526176741
2022-05-06,53.986000061035156,145.3490447998047,30.190000534057617,26.6495002746582,-1.1090076452314503
2022-05-09,52.38717269897461,135.6074676513672,34.75,27.3290002822876,-0.7072182359294599
2022-05-10,54.10605239868164,136.9103240966797,32.9900016784668,27.76000032424927,-0.7441579104951567
2022-05-11,52.77710723876953,138.93698120117188,32.560001373291016,28.175000381469726,-0.846290111743454
2022-05-12,53.19217300415039,140.25689697265625,31.770000457763672,28.6725004196167,-0.8985152277369648
2022-05-13,54.7435302734375,142.9477081298828,28.8700008392334,28.981000423431396,-0.9971125874219543
2022-05-16,54.22516632080078,147.3246307373047,27.469999313354492,29.246000385284425,-1.1914397318099987
2022-05-17,56.59642028808594,148.1932373046875,26.100000381469727,29.48250036239624,-1.2023929642091988
2022-05-18,53.09910583496094,144.2868194580078,30.959999084472656,30.01450033187866,-1.0731485265656933
2022-05-19,50.83208465576172,143.25657653808594,29.350000381469727,30.34800033569336,-1.0540693376325017
2022-05-20,50.55103302001953,144.08079528808594,29.43000030517578,30.409000396728516,-1.0927102788682201
2022-05-23,48.98478317260742,147.42910766601562,28.479999542236328,30.48200035095215,-1.2544229934425914
2022-05-24,48.783756256103516,148.2189483642578,29.450000762939453,30.278500366210938,-1.2906899737085935
2022-05-25,49.4752197265625,150.59716796875,28.3700008392334,30.117000389099122,-1.3854184357552644
2022-05-26,51.246219635009766,151.61021423339844,27.5,29.992500400543214,-1.409292460359303
2022-05-27,54.28193664550781,153.06114196777344,25.719999313354492,29.608500289916993,-1.4379145895163072
2022-05-31,53.98879623413086,149.95321655273438,26.190000534057617,29.301000308990478,-1.3073077149470749
2022-06-01,53.38294982910156,151.37843322753906,25.690000534057617,29.12300033569336,-1.3754622156594953
2022-06-02,53.673301696777344,151.1036834716797,24.719999313354492,29.088000297546387,-1.3603866454788283
2022-06-03,52.42440414428711,152.4773406982422,24.790000915527344,28.76750030517578,-1.433496611496168
2022-06-06,52.22990036010742,151.8162841796875,25.06999969482422,28.51150026321411,-1.4071913233516844
2022-06-07,53.32432174682617,154.70957946777344,24.020000457763672,27.975000286102294,-1.5196103887478487
2022-06-08,52.61424255371094,155.5080108642578,23.959999084472656,27.523500156402587,-1.5619284580292039
2022-06-09,51.76365661621094,152.40866088867188,26.09000015258789,27.200000095367432,-1.4379120847023021
2022-06-10,50.372352600097656,150.58853149414062,27.75,26.999000072479248,-1.3750343885267846
2022-06-13,48.171417236328125,143.6601104736328,34.02000045776367,27.256500053405762,-1.101145233826501
2022-06-14,48.40871810913086,143.84896850585938,32.689998626708984,27.517500019073488,-1.106632281396977
2022-06-15,49.01735305786133,141.02435302734375,29.6200008392334,27.69350004196167,-0.9781655580554577
2022-06-16,46.269187927246094,133.48634338378906,32.95000076293945,27.79300012588501,-0.6841245965384993
2022-06-17,46.4059944152832,127.39067840576172,31.1299991607666,27.882000064849855,-0.42001835746870403
2022-06-21,47.271148681640625,132.72225952148438,30.190000534057617,27.920000076293945,-0.6400286929652478
2022-06-22,46.55144500732422,126.9528579711914,28.950000762939453,27.943500137329103,-0.39953538566615143
2022-06-23,46.59648132324219,122.28235626220703,29.049999237060547,27.923500061035156,-0.19784424692084238
2022-06-24,47.77035903930664,124.29135131835938,27.229999542236328,27.866499996185304,-0.2712840826116294
2022-06-27,47.45319747924805,126.69528198242188,26.950000762939453,27.839000034332276,-0.3783763584693959
2022-06-28,46.77195358276367,128.73004150390625,28.360000610351562,27.971000099182127,-0.4736292253392677
2022-06-29,46.01752471923828,126.18872833251953,28.15999984741211,28.069500064849855,-0.3725779698297754
2022-06-30,45.58588409423828,124.2999496459961,28.709999084472656,28.220499992370605,-0.2960332469091244
2022-07-01,44.83802032470703,125.78522491455078,26.700000762939453,28.319500064849855,-0.3683597736391953
2022-07-05,44.693511962890625,122.4798355102539,27.540000915527344,28.457000064849854,-0.22758811936262843
2022-07-06,45.285621643066406,120.86577606201172,26.729999542236328,28.54000005722046,-0.15145224852565328
2022-07-07,46.78041458129883,123.21819305419922,26.079999923706055,28.643000030517577,-0.23610405511038718
2022-07-08,46.79447555541992,122.57427978515625,24.639999389648438,28.677000045776367,-0.20820965053253668
2022-07-11,45.30906295776367,121.49251556396484,26.170000076293945,28.68100004196167,-0.17818834234734585
2022-07-12,45.16926193237305,119.26888275146484,27.290000915527344,28.65800008773804,-0.08396236453281802
2022-07-13,45.203033447265625,118.47042846679688,26.81999969482422,28.298000049591064,-0.04919091496991751
2022-07-14,45.476097106933594,116.7104263305664,26.399999618530273,27.98350009918213,0.02967108638703968
2022-07-15,46.39755630493164,118.17852020263672,24.229999542236328,27.714000034332276,-0.02328565328205468
2022-07-18,46.078514099121094,119.83552551269531,25.299999237060547,27.33149995803833,-0.09822404061528196
2022-07-19,47.761905670166016,124.15399169921875,24.5,27.0,-0.2654614605559203
2022-07-20,48.02183532714844,125.7938232421875,23.8799991607666,26.68449993133545,-0.33319872710338483
2022-07-21,48.576393127441406,124.83226013183594,23.110000610351562,26.392499923706055,-0.2855891477193933
2022-07-22,48.09220504760742,123.79341888427734,23.030000686645508,26.091499996185302,-0.24624312459584197
2022-07-25,48.147579193115234,127.47654724121094,23.360000610351562,25.898000049591065,-0.40428116326768937
2022-07-26,47.95802688598633,126.48064422607422,24.690000534057617,25.785000038146972,-0.3634966254020892
2022-07-27,49.52507400512695,128.14620971679688,23.239999771118164,25.528999996185302,-0.4177549644947911
2022-07-28,50.07118225097656,129.11639404296875,22.329999923706055,25.2375,-0.45345246250834853
2022-07-29,50.24665832519531,140.61228942871094,21.329999923706055,24.86850004196167,-0.9466962613925282
2022-08-01,50.33016586303711,137.80479431152344,22.84000015258789,24.675500011444093,-0.8248274532709956
2022-08-02,49.845977783203125,136.62864685058594,23.93000030517578,24.494999980926515,-0.7795667688719735
2022-08-03,51.30323791503906,133.38331604003906,21.950000762939453,24.25600004196167,-0.623506459570929
2022-08-04,51.87186813354492,129.76025390625,21.440000534057617,24.024000072479247,-0.4610919595149282
2022-08-05,51.7442626953125,131.90664672851562,21.149999618530273,23.84950008392334,-0.5549749752842904
2022-08-08,51.189697265625,131.70916748046875,21.290000915527344,23.60550012588501,-0.5526572345978726
2022-08-09,49.995182037353516,133.42628479003906,21.770000457763672,23.329500102996825,-0.6399553266032602
2022-08-10,51.647613525390625,133.77830505371094,19.739999771118164,22.975500106811523,-0.6366779376473563
2022-08-11,51.18031311035156,137.0407257080078,20.200000762939453,22.665500164031982,-0.7824264484180029
2022-08-12,52.38140869140625,137.2382049560547,19.530000686645508,22.43050022125244,-0.7775289011715354
2022-08-15,52.44989013671875,134.6282196044922,19.950000762939453,22.163000297546386,-0.6643357997944404
2022-08-16,51.763973236083984,134.2848358154297,19.690000534057617,21.922500324249267,-0.6571988973280751
2022-08-17,50.53848648071289,135.39231872558594,19.899999618530273,21.723500347137453,-0.71858175954101
2022-08-18,52.40203857421875,137.76611328125,19.559999465942383,21.546000289916993,-0.8000390765092252
2022-08-19,51.46181106567383,136.61386108398438,20.600000381469727,21.424500274658204,-0.7608971228222473
2022-08-22,49.61514663696289,135.92945861816406,23.799999237060547,21.44650020599365,-0.7520243166872527
2022-08-23,49.711795806884766,140.3391571044922,24.110000610351562,21.41750020980835,-0.9408997715441485
2022-08-24,49.81126022338867,141.37876892089844,22.81999969482422,21.396500205993654,-0.9845725109139263
2022-08-25,51.621337890625,142.6176300048828,21.780000686645508,21.369000244140626,-1.0177377229448161
2022-08-26,48.87479019165039,141.56935119628906,25.559999465942383,21.580500221252443,-1.0032331367921798
2022-08-29,48.24797439575195,142.62631225585938,26.209999084472656,21.74900016784668,-1.0557585196192827
2022-08-30,47.51700210571289,139.15223693847656,26.209999084472656,21.863000106811523,-0.9142654264976513
2022-08-31,46.83388137817383,136.93438720703125,25.8700008392334,22.059000110626222,-0.8263520206531317
2022-09-01,46.16766357421875,134.751220703125,25.559999465942383,22.26500005722046,-0.7397440074515094
2022-09-02,46.93804168701172,136.7524871826172,25.469999313354492,22.48100004196167,-0.8173539863773046
2022-09-06,46.74848937988281,136.12002563476562,26.90999984741211,22.761999988555907,-0.7922252088706309
2022-09-07,47.39876937866211,134.37869262695312,24.639999389648438,22.905499935150146,-0.7099576658668358
2022-09-08,48.036842346191406,135.1064453125,23.610000610351562,23.098999977111816,-0.7341857467388321
2022-09-09,49.0192985534668,138.589111328125,22.790000915527344,23.228499984741212,-0.8732423314909333
2022-09-12,49.64423370361328,140.78099060058594,23.8700008392334,23.445499992370607,-0.9606863747909554
2022-09-13,47.2598991394043,138.10397338867188,27.270000457763672,23.811499977111815,-0.8719792503592577
2022-09-14,47.926116943359375,141.44808959960938,26.15999984741211,24.13499994277954,-1.0085968305423667
2022-09-15,46.93052673339844,139.15223693847656,26.270000457763672,24.45349998474121,-0.9208105020333345
2022-09-16,47.1519775390625,135.53961181640625,26.299999237060547,24.79049997329712,-0.762720119558216
2022-09-19,47.09005355834961,135.92945861816406,25.760000228881836,25.048499965667723,-0.7802044001388955
2022-09-20,46.26618576049805,135.39230346679688,27.15999984741211,25.216499996185302,-0.7662600539044842
2022-09-21,45.62086486816406,134.2920379638672,27.989999771118164,25.41049995422363,-0.7260663382793047
2022-09-22,45.192230224609375,134.18809509277344,27.350000381469727,25.636999988555907,-0.7263724208393497
2022-09-23,44.34725570678711,125.42070007324219,29.920000076293945,26.04399995803833,-0.3581342872192242
2022-09-26,43.73979568481445,122.11992645263672,32.2599983215332,26.37899990081787,-0.22272801314017107
2022-09-27,43.97540283203125,122.17192077636719,32.599998474121094,26.698499870300292,-0.22233836297261475
2022-09-28,44.089900970458984,126.29571533203125,30.18000030517578,26.89699993133545,-0.3986989028140791
2022-09-29,42.59202575683594,125.42070007324219,31.84000015258789,27.195499897003174,-0.3777226845283684
2022-09-30,42.01294708251953,124.46769714355469,31.6200008392334,27.498499965667726,-0.3431332502762991
2022-10-03,43.22126007080078,131.45045471191406,30.100000381469727,27.730000019073486,-0.630440712671912
2022-10-04,45.405128479003906,136.56187438964844,29.06999969482422,27.83800001144409,-0.8262504065745976
2022-10-05,45.87255859375,137.3416290283203,28.549999237060547,28.033500003814698,-0.8546229231167574
2022-10-06,45.371063232421875,139.84535217285156,30.520000457763672,28.378999996185303,-0.9680710711035281
2022-10-07,43.57136154174805,138.64112854003906,31.360000610351562,28.807499980926515,-0.9362821206774177
2022-10-10,41.4158821105957,136.1374053955078,32.45000076293945,29.236499977111816,-0.8524858584033614
2022-10-11,40.759220123291016,136.16334533691406,33.630001068115234,29.554500007629393,-0.8609316178344604
2022-10-12,40.7412223815918,136.57057189941406,33.56999969482422,29.925,-0.8786743388302263
2022-10-13,41.441429138183594,143.18942260742188,31.940000534057617,30.2085000038147,-1.155976467934959
2022-10-14,40.412899017333984,138.73641967773438,32.02000045776367,30.494500064849852,-0.975635420229115
2022-10-17,41.19540786743164,139.75003051757812,31.3700008392334,30.77500009536743,-1.010565342423696
2022-10-18,41.144317626953125,140.97158813476562,30.5,30.942000102996825,-1.0637558496981818
2022-10-19,41.18878936767578,145.54588317871094,30.760000228881836,31.08050012588501,-1.260303837424736
2022-10-20,40.71567916870117,146.37757873535156,29.979999542236328,31.21200008392334,-1.301410229751818
2022-10-21,42.554176330566406,150.04222106933594,29.690000534057617,31.200500106811525,-1.4387522721549408
2022-10-24,43.196659088134766,149.99026489257812,29.850000381469727,31.08000020980835,-1.4293440666781818
2022-10-25,43.532569885253906,151.5496368408203,28.459999084472656,30.87300024032593,-1.4927674703820137
2022-10-26,43.63759231567383,153.4209442138672,27.280000686645508,30.728000259399415,-1.5722046563505543
2022-10-27,43.09068298339844,154.1226806640625,27.389999389648438,30.50550022125244,-1.6085364741621455
2022-10-28,44.74656677246094,155.92466735839844,25.75,30.212000179290772,-1.6676799326617353
2022-10-31,44.4835205078125,156.72171020507812,25.8799991607666,30.001000118255615,-1.7049492927825847
2022-11-01,44.27345657348633,157.86532592773438,25.809999465942383,29.838000106811524,-1.7565564908517257
2022-11-02,43.15029525756836,154.6425018310547,25.860000610351562,29.703500175476073,-1.630263239430647
2022-11-03,42.02334976196289,156.92098999023438,25.299999237060547,29.442500114440918,-1.7409891032569833
2022-11-04,44.027442932128906,158.9049072265625,24.549999237060547,29.102000045776368,-1.8040834568739492
2022-11-07,44.966087341308594,160.80223083496094,24.350000381469727,28.69700002670288,-1.8753380933048576
2022-11-08,45.61801528930664,160.5682830810547,25.540000915527344,28.292500019073486,-1.8579849321853608
2022-11-09,44.4220085144043,154.14866638183594,26.09000015258789,27.91850004196167,-1.59479822958379
2022-11-10,47.93247604370117,157.06826782226562,23.530000686645508,27.498000049591063,-1.6813873523536638
2022-11-11,49.022518157958984,161.53860473632812,22.520000457763672,27.023000049591065,-1.861788611261877
2022-11-14,48.561702728271484,161.6165771484375,23.729999542236328,26.64099998474121,-1.870290092644454
2022-11-15,49.62146759033203,162.9160614013672,24.540000915527344,26.34300003051758,-1.9144402384607873
2022-11-16,48.420719146728516,160.26507568359375,24.110000610351562,26.010500049591066,-1.8136456157682048
2022-11-17,48.4566764831543,160.7190399169922,23.93000030517578,25.708000087738036,-1.8327994890731623
2022-11-18,48.74526596069336,159.75869750976562,23.1200008392334,25.379500102996825,-1.7882107044095759
2022-11-21,48.96101379394531,158.2308807373047,22.360000610351562,25.005000114440918,-1.7199900648979725
2022-11-22,50.15419006347656,162.29052734375,21.290000915527344,24.646500205993654,-1.881549273159323
2022-11-23,50.49387741088867,160.85003662109375,20.350000381469727,24.300000190734863,-1.8157071608116235
2022-11-25,50.14094161987305,160.37857055664062,20.5,23.955500221252443,-1.7993368562973695
2022-11-28,49.412353515625,155.71649169921875,22.209999084472656,23.778500175476076,-1.6066422061369408
2022-11-29,49.33476638793945,158.0475311279297,21.889999389648438,23.579000186920165,-1.7079209330051568
2022-11-30,52.139347076416016,160.03807067871094,20.579999923706055,23.31750020980835,-1.7623670974037644
2022-12-01,52.11285400390625,159.3221893310547,19.84000015258789,23.016500186920165,-1.7318251489155199
2022-12-02,51.17137145996094,158.0475311279297,19.059999465942383,22.704500198364258,-1.6874243878933628
2022-12-05,50.21001434326172,154.14500427246094,20.75,22.514500236511232,-1.5300462314932017
2022-12-06,49.753936767578125,150.17263793945312,22.170000076293945,22.405500221252442,-1.364020711215077
2022-12-07,49.061309814453125,150.61788940429688,22.68000030517578,22.262500190734862,-1.3909302831362214
2022-12-08,50.25164794921875,151.50840759277344,22.290000915527344,22.072500228881836,-1.4160064315067562
2022-12-09,51.54227828979492,146.6717529296875,22.829999923706055,22.037500190734864,-1.1932571655611233
2022-12-12,52.66923522949219,148.19960021972656,25.0,22.16150016784668,-1.2464945106289196
2022-12-13,54.03273010253906,151.4996795654297,22.549999237060547,22.10250015258789,-1.3734335155049653
2022-12-14,54.35443878173828,150.45204162597656,21.139999389648438,21.932500076293945,-1.3247147402172408
2022-12-15,52.798866271972656,149.32582092285156,22.829999923706055,21.86850004196167,-1.2935613914301622
2022-12-16,52.60110092163086,147.3003387451172,22.6200008392334,21.803000068664552,-1.208517918147586
2022-12-19,52.44082260131836,148.3130645751953,22.420000076293945,21.768000030517577,-1.2539312387915014
2022-12-20,51.90555191040039,150.74884033203125,21.479999542236328,21.723999977111816,-1.3648293892703371
2022-12-21,53.547584533691406,152.52114868164062,20.06999969482422,21.66299991607666,-1.422848989932166
2022-12-22,52.77093505859375,150.2337646484375,21.969999313354492,21.743999862670897,-1.3329840771918227
2022-12-23,52.707969665527344,154.87838745117188,20.8700008392334,21.76249990463257,-1.5337605339021796
2022-12-27,52.813873291015625,156.8252410888672,21.649999618530273,21.73449993133545,-1.6164421489814662
2022-12-28,51.98855972290039,154.51170349121094,22.139999389648438,21.74699993133545,-1.5259937262328473
2022-12-29,53.22127914428711,155.68157958984375,21.440000534057617,21.789999961853027,-1.562630639721525
2022-12-30,53.34721755981445,156.70303344726562,21.670000076293945,21.88149995803833,-1.605225748772737
2023-01-03,52.80814743041992,151.90127563476562,22.899999618530273,22.073499965667725,-1.4043992041449698
2023-01-04,53.453125,150.2861328125,22.010000228881836,22.136499977111818,-1.3276266588428787
2023-01-05,52.955081939697266,152.9926300048828,22.459999084472656,22.15099992752075,-1.4497710608515868
2023-01-06,56.14277267456055,154.14500427246094,21.1299991607666,22.073499870300292,-1.4638365435056822
2023-01-09,55.04172897338867,152.94021606445312,21.969999313354492,22.05749979019165,-1.4242262376674326
2023-01-10,54.854713439941406,153.69102478027344,20.579999923706055,21.944999790191652,-1.4586554922527153
2023-01-11,55.160987854003906,152.95765686035156,21.09000015258789,21.749499797821045,-1.4236465936453937
2023-01-12,55.5235481262207,154.59901428222656,18.829999923706055,21.56349983215332,-1.4903042301237928
2023-01-13,55.2430419921875,155.01805114746094,18.350000381469727,21.423999881744386,-1.5114852950850566
2023-01-17,55.26593780517578,157.57608032226562,19.360000610351562,21.25049991607666,-1.6214205381118247
2023-01-18,54.79365158081055,154.72994995117188,20.34000015258789,21.136499881744385,-1.504090129463819
2023-01-19,53.73745346069336,156.27523803710938,20.520000457763672,21.041499900817872,-1.5824428108376543
2023-01-20,54.458763122558594,157.9340362548828,19.850000381469727,20.95999994277954,-1.6458480849742056
2023-01-23,55.49397277832031,157.72450256347656,19.809999465942383,20.946999931335448,-1.62526916382825
2023-01-24,55.818363189697266,157.87294006347656,19.200000762939453,20.808500003814697,-1.6280431184426396
2023-01-25,55.88037872314453,156.34510803222656,19.079999923706055,20.71899995803833,-1.5615374768237928
2023-01-26,57.11118698120117,163.94932556152344,18.729999542236328,20.572999954223633,-1.8753641671483967
2023-01-27,56.38702392578125,156.66812133789062,18.510000228881836,20.391499996185303,-1.569797566942464
2023-01-30,55.4767951965332,152.0846405029297,19.940000534057617,20.316499996185303,-1.3825157514624284
2023-01-31,55.81645584106445,151.92747497558594,19.399999618530273,20.202999973297118,-1.3719550030650274
2023-02-01,57.5090446472168,149.6051788330078,17.8700008392334,19.951500034332277,-1.2530294584189445
2023-02-02,57.79719543457031,147.5535125732422,18.729999542236328,19.7875,-1.1614352357029623
2023-02-03,57.019596099853516,147.9376678466797,18.329999923706055,19.58100004196167,-1.1866612951894029
2023-02-06,57.37070846557617,148.1035614013672,19.43000030517578,19.49600009918213,-1.189888976810967
2023-02-07,58.62535858154297,151.98863220214844,18.65999984741211,19.33050012588501,-1.3432420336573443
2023-02-08,57.409828186035156,148.4178466796875,19.6299991607666,19.28300008773804,-1.202990687340647
2023-02-09,57.19037628173828,147.05587768554688,20.709999084472656,19.264000034332277,-1.146771014558489
2023-02-10,56.6026496887207,150.13772583007812,20.530000686645508,19.34900007247925,-1.286085064811137
2023-02-13,57.35353088378906,149.2996063232422,20.34000015258789,19.448500061035155,-1.2416020224201696
2023-02-14,57.46707534790039,150.4433135986328,18.90999984741211,19.426000022888182,-1.2896016887996675
2023-02-15,57.980384826660156,148.85792541503906,18.229999542236328,19.320499992370607,-1.2155802852852784
2023-02-16,57.298194885253906,146.70884704589844,20.170000076293945,19.30299997329712,-1.1306189165183251
2023-02-17,56.82590866088867,143.43243408203125,20.020000457763672,19.311499977111815,-0.9947534705522113
2023-02-21,55.48538589477539,141.8030242919922,22.8700008392334,19.46450004577637,-0.9395245741235501
2023-02-22,54.973026275634766,141.23052978515625,22.290000915527344,19.619000053405763,-0.9205814978839193
2023-02-23,55.701019287109375,142.62210083007812,21.139999389648438,19.72200002670288,-0.9724009935310226
2023-02-24,55.12377166748047,143.04489135742188,21.670000076293945,19.869000053405763,-0.9970553930811354
2023-02-27,55.85844039916992,143.40599060058594,20.950000762939453,19.99100008010864,-1.0044113427409695
2023-02-28,56.70186996459961,141.60044860839844,20.700000762939453,20.029000091552735,-0.9172223534337329
2023-03-01,56.6331787109375,142.72779846191406,20.579999923706055,20.088000106811524,-0.9665511543362492
2023-03-02,57.11787033081055,143.17698669433594,19.59000015258789,20.17400007247925,-0.9804914120309943
2023-03-03,60.372344970703125,145.29083251953125,18.489999771118164,20.16200008392334,-1.035228345875083
2023-03-06,60.38759994506836,146.3565673828125,18.610000610351562,20.176000118255615,-1.0809661516690794
2023-03-07,59.646263122558594,144.4717254638672,19.59000015258789,20.184000110626222,-1.0080472256811581
2023-03-08,60.32463455200195,143.5557403564453,19.110000610351562,20.206500148773195,-0.961019221586139
2023-03-09,59.395328521728516,141.37144470214844,22.610000610351562,20.35550022125244,-0.877298637880906
2023-03-10,58.66162109375,140.63156127929688,24.799999237060547,20.560000228881837,-0.8536152904427863
2023-03-13,58.818092346191406,139.78607177734375,26.520000457763672,20.859500217437745,-0.8154484004653364
2023-03-14,60.34371566772461,141.5915985107422,23.729999542236328,21.029000186920165,-0.8761980603275347
2023-03-15,59.73117446899414,135.46148681640625,26.139999389648438,21.390500164031984,-0.6189707131953884
2023-03-16,60.72917175292969,135.89306640625,22.989999771118164,21.628500175476074,-0.6264239531616471
2023-03-17,60.20155334472656,134.1755828857422,25.510000228881836,21.89550018310547,-0.5583291279619539
2023-03-20,61.41709518432617,136.14852905273438,24.149999618530273,22.102000141143797,-0.6297511339022531
2023-03-21,61.19029998779297,140.3145294189453,21.3799991607666,22.027500057220458,-0.8117385889807209
2023-03-22,60.63005065917969,137.46083068847656,22.260000228881836,22.026000022888184,-0.6950638322420252
