Date,INTC,CL,VIX,AvgVIX,zscore
2022-05-05,42.00957489013672,69.11263275146484,31.200000762939453,26.21750020980835,0.65711220275725
2022-05-06,41.72699737548828,69.79386901855469,30.190000534057617,26.6495002746582,0.6468202634164649
2022-05-09,40.56843566894531,70.5477523803711,34.75,27.3290002822876,0.5481928240269677
2022-05-10,41.45384216308594,69.63945770263672,32.9900016784668,27.76000032424927,0.6143749271946346
2022-05-11,40.342376708984375,69.71212768554688,32.560001373291016,28.175000381469726,0.5017533618762905
2022-05-12,40.35179901123047,70.43878173828125,31.770000457763672,28.6725004196167,0.5228341065298702
2022-05-13,41.06765365600586,71.21082305908203,28.8700008392334,28.981000423431396,0.6180297852497649
2022-05-16,40.57786178588867,71.51055908203125,27.469999313354492,29.246000385284425,0.5758091002814069
2022-05-17,41.821197509765625,71.546875,26.100000381469727,29.48250036239624,0.7050473020220307
2022-05-18,39.8902587890625,68.76749420166016,30.959999084472656,30.01450033187866,0.4289823438795254
2022-05-19,39.57000732421875,68.2315902709961,29.350000381469727,30.34800033569336,0.381122484009451
2022-05-20,39.230918884277344,68.24068450927734,29.43000030517578,30.409000396728516,0.3464017782208218
2022-05-23,39.56058883666992,69.50321197509766,28.479999542236328,30.48200035095215,0.4153411447861442
2022-05-24,39.24974822998047,70.95648193359375,29.450000762939453,30.278500366210938,0.42349902000765405
2022-05-25,39.74897384643555,70.38427734375,28.3700008392334,30.117000389099122,0.45915254619648765
2022-05-26,40.95462417602539,70.99284362792969,27.5,29.992500400543214,0.6003401031657319
2022-05-27,41.96247863769531,71.6286392211914,25.719999313354492,29.608500289916993,0.7218812253900826
2022-05-31,41.84002685546875,71.58321380615234,26.190000534057617,29.301000308990478,0.7079949106755405
2022-06-01,41.54803466796875,71.0291519165039,25.690000534057617,29.12300033569336,0.662547120213822
2022-06-02,42.235633850097656,72.00106048583984,24.719999313354492,29.088000297546387,0.7603596302356236
2022-06-03,40.86985778808594,71.69222259521484,24.790000915527344,28.76750030517578,0.6109517684261637
2022-06-06,40.822750091552734,71.55598449707031,25.06999969482422,28.51150026321411,0.6023230819370939
2022-06-07,41.0017204284668,71.49239349365234,24.020000457763672,27.975000286102294,0.6190216680697342
2022-06-08,38.83530044555664,70.72943115234375,23.959999084472656,27.523500156402587,0.37447109280340773
2022-06-09,37.68616485595703,69.80294036865234,26.09000015258789,27.200000095367432,0.2303142244897337
2022-06-10,36.90437316894531,69.60313415527344,27.75,26.999000072479248,0.14415370439178005
2022-06-13,35.57626724243164,69.20347595214844,34.02000045776367,27.256500053405762,-0.0038822973618134328
2022-06-14,35.72697448730469,67.45953369140625,32.689998626708984,27.517500019073488,-0.03659963753606851
2022-06-15,36.4051628112793,67.359619140625,29.6200008392334,27.69350004196167,0.030581318960078478
2022-06-16,35.17124938964844,67.14163208007812,32.95000076293945,27.79300012588501,-0.10271255170752873
2022-06-17,34.82273483276367,67.25062561035156,31.1299991607666,27.882000064849855,-0.1356408841735054
2022-06-21,35.538597106933594,69.4487075805664,30.190000534057617,27.920000076293945,-0.00098107689711006
2022-06-22,35.20892333984375,70.7657470703125,28.950000762939453,27.943500137329103,0.0014644579167322257
2022-06-23,35.2371826171875,71.64678955078125,29.049999237060547,27.923500061035156,0.028760428217148047
2022-06-24,36.36747741699219,73.00923919677734,27.229999542236328,27.866499996185304,0.18303857277657384
2022-06-27,36.38632583618164,72.55510711669922,26.950000762939453,27.839000034332276,0.1724151693324993
2022-06-28,35.58568572998047,71.64678955078125,28.360000610351562,27.971000099182127,0.06470379799559806
2022-06-29,35.1241455078125,72.36434936523438,28.15999984741211,28.069500064849855,0.0369594771593873
2022-06-30,35.2371826171875,72.79126739501953,28.709999084472656,28.220499992370605,0.0604319799642807
2022-07-01,34.22932434082031,74.45345306396484,26.700000762939453,28.319500064849855,0.002483335785273744
2022-07-05,34.55899429321289,73.57239532470703,27.540000915527344,28.457000064849854,0.012102489129513484
2022-07-06,34.841575622558594,73.5905532836914,26.729999542236328,28.54000005722046,0.04174941276387968
2022-07-07,35.924781799316406,72.1736068725586,26.079999923706055,28.643000030517577,0.1142557662200977
2022-07-08,35.78349685668945,71.16541290283203,24.639999389648438,28.677000045776367,0.07178402194938747
2022-07-11,35.039371490478516,71.48331451416016,26.170000076293945,28.68100004196167,0.003834988997800424
2022-07-12,35.04879379272461,71.12907409667969,27.290000915527344,28.65800008773804,-0.004996252254632252
2022-07-13,35.04879379272461,71.23806762695312,26.81999969482422,28.298000049591064,-0.001980034639292516
2022-07-14,35.519752502441406,71.15632629394531,26.399999618530273,27.98350009918213,0.04433091160574795
2022-07-15,36.37690353393555,70.98373413085938,24.229999542236328,27.714000034332276,0.1279582103325082
2022-07-18,36.461673736572266,70.04818725585938,25.299999237060547,27.33149995803833,0.11081137807777529
2022-07-19,37.88397216796875,70.42059326171875,24.5,27.0,0.267807899327094
2022-07-20,38.2042236328125,69.09552764892578,23.8799991607666,26.68449993133545,0.26416847199631804
2022-07-21,38.251319885253906,69.59815216064453,23.110000610351562,26.392499923706055,0.28293512269753346
2022-07-22,36.9232177734375,70.79528045654297,23.030000686645508,26.091499996185302,0.17908796808010227
2022-07-25,36.88554000854492,71.14252471923828,23.360000610351562,25.898000049591065,0.1848114344170033
2022-07-26,36.697147369384766,71.7639389038086,24.690000534057617,25.785000038146972,0.1825779094197384
2022-07-27,37.84629440307617,71.97413635253906,23.239999771118164,25.528999996185302,0.30691371198883316
2022-07-28,37.403587341308594,72.36708068847656,22.329999923706055,25.2375,0.2721285740048525
2022-07-29,34.20106887817383,71.95584869384766,21.329999923706055,24.86850004196167,-0.06954794636182322
2022-08-01,34.813316345214844,74.11251068115234,22.84000015258789,24.675500011444093,0.05327916849981639
2022-08-02,33.918495178222656,73.34488677978516,23.93000030517578,24.494999980926515,-0.06025223503550871
2022-08-03,34.39887237548828,74.41407775878906,21.950000762939453,24.25600004196167,0.018880269051157042
2022-08-04,33.92790985107422,73.92061614990234,21.440000534057617,24.024000072479247,-0.04334887089930065
2022-08-05,33.67102813720703,73.50023651123047,21.149999618530273,23.84950008392334,-0.08147605459949246
2022-08-08,33.66151428222656,73.84748840332031,21.290000915527344,23.60550012588501,-0.07284765177557222
2022-08-09,32.84328842163086,73.16212463378906,21.770000457763672,23.329500102996825,-0.17620287366647977
2022-08-10,33.652000427246094,73.41797637939453,19.739999771118164,22.975500106811523,-0.08571491938795299
2022-08-11,33.8613166809082,72.65035247802734,20.200000762939453,22.665500164031982,-0.08536952199961688
2022-08-12,34.35605239868164,73.3722915649414,19.530000686645508,22.43050022125244,-0.014365759189785927
2022-08-15,34.57488250732422,74.24044036865234,19.950000762939453,22.163000297546386,0.032228196480717994
2022-08-16,34.43217086791992,75.0994644165039,19.690000534057617,21.922500324249267,0.0412815112843177
2022-08-17,34.04207992553711,75.09032440185547,19.899999618530273,21.723500347137453,0.0007959859361902004
2022-08-18,34.441688537597656,75.71173095703125,19.559999465942383,21.546000289916993,0.059206604555393026
2022-08-19,33.66151428222656,76.09552764892578,20.600000381469727,21.424500274658204,-0.010636843890369329
2022-08-22,32.196319580078125,74.89839935302734,23.799999237060547,21.44650020599365,-0.19488037368799735
2022-08-23,32.30097198486328,73.98456573486328,24.110000610351562,21.41750020980835,-0.2093757475724837
2022-08-24,32.2153434753418,74.02112579345703,22.81999969482422,21.396500205993654,-0.21719542725655297
2022-08-25,33.195308685302734,73.9480209350586,21.780000686645508,21.369000244140626,-0.11814836321771684
2022-08-26,31.73963165283203,72.38534545898438,25.559999465942383,21.580500221252443,-0.3115261945680438
2022-08-29,31.340028762817383,72.73260498046875,26.209999084472656,21.74900016784668,-0.343129974293573
2022-08-30,30.693058013916016,72.1934585571289,26.209999084472656,21.863000106811523,-0.4247762281139555
2022-08-31,30.36957550048828,71.47151947021484,25.8700008392334,22.059000110626222,-0.47811754538574974
2022-09-01,30.217348098754883,72.92453002929688,25.559999465942383,22.26500005722046,-0.45360804759730516
2022-09-02,29.703577041625977,71.4349594116211,25.469999313354492,22.48100004196167,-0.547817994126252
2022-09-06,28.885343551635742,71.06941223144531,26.90999984741211,22.761999988555907,-0.6423236020585339
2022-09-07,29.161258697509766,71.78221893310547,24.639999389648438,22.905499935150146,-0.5941409374734824
2022-09-08,29.256404876708984,71.13339233398438,23.610000610351562,23.098999977111816,-0.6022831139581599
2022-09-09,29.931915283203125,71.30703735351562,22.790000915527344,23.228499984741212,-0.527808034822097
2022-09-12,30.027057647705078,71.1882095336914,23.8700008392334,23.445499992370607,-0.5212837557068744
2022-09-13,27.867321014404297,68.93103790283203,27.270000457763672,23.811499977111815,-0.8064948313651226
2022-09-14,27.762664794921875,69.50674438476562,26.15999984741211,24.13499994277954,-0.8013569661672174
2022-09-15,27.439178466796875,68.74827575683594,26.270000457763672,24.45349998474121,-0.8557095721513523
2022-09-16,27.819747924804688,69.16864776611328,26.299999237060547,24.79049997329712,-0.8048258861942191
2022-09-19,28.010032653808594,69.46105194091797,25.760000228881836,25.048499965667723,-0.7771087898814999
2022-09-20,27.553348541259766,68.68431091308594,27.15999984741211,25.216499996185302,-0.8457045997062079
2022-09-21,27.08715057373047,68.44670104980469,27.989999771118164,25.41049995422363,-0.9003620617940886
2022-09-22,26.706579208374023,68.86707305908203,27.350000381469727,25.636999988555907,-0.9279797293784018
2022-09-23,26.183292388916016,69.0224380493164,29.920000076293945,26.04399995803833,-0.9776501962325217
2022-09-26,25.660005569458008,68.53807830810547,32.2599983215332,26.37899990081787,-1.0450239983131748
2022-09-27,25.583890914916992,66.32659149169922,32.599998474121094,26.698499870300292,-1.1140734718965821
2022-09-28,25.812232971191406,66.62815856933594,30.18000030517578,26.89699993133545,-1.0821777100556642
2022-09-29,25.098663330078125,65.58636474609375,31.84000015258789,27.195499897003174,-1.1846026807730297
2022-09-30,24.518295288085938,64.19734954833984,31.6200008392334,27.498499965667726,-1.282898496402322
2022-10-03,25.660005569458008,64.98323059082031,30.100000381469727,27.730000019073486,-1.1433985924549313
2022-10-04,26.354551315307617,65.65034484863281,29.06999969482422,27.83800001144409,-1.053304322460403
2022-10-05,26.297462463378906,64.98323059082031,28.549999237060547,28.033500003814698,-1.0776535588671472
2022-10-06,25.859806060791016,63.5667724609375,30.520000457763672,28.378999996185303,-1.1619900425536296
2022-10-07,24.470722198486328,63.04590606689453,31.360000610351562,28.807499980926515,-1.319669329780662
2022-10-10,23.975980758666992,62.57985305786133,32.45000076293945,29.236499977111816,-1.3835924542168183
2022-10-11,23.82375144958496,63.10072708129883,33.630001068115234,29.554500007629393,-1.3848785066097073
2022-10-12,24.09966278076172,63.15555953979492,33.56999969482422,29.925,-1.3549045960624835
2022-10-13,25.136722564697266,64.89187622070312,31.940000534057617,30.2085000038147,-1.1998962204908108
2022-10-14,24.651491165161133,65.18428802490234,32.02000045776367,30.494500064849852,-1.2418492405366528
2022-10-17,25.136722564697266,65.92449951171875,31.3700008392334,30.77500009536743,-1.1713200604879384
2022-10-18,24.613435745239258,66.63729095458984,30.5,30.942000102996825,-1.2055646623252863
2022-10-19,24.737123489379883,65.56809997558594,30.760000228881836,31.08050012588501,-1.2223960598733121
2022-10-20,24.8132381439209,64.62063598632812,29.979999542236328,31.21200008392334,-1.2407653811682142
2022-10-21,25.660005569458008,65.74288177490234,29.690000534057617,31.200500106811525,-1.122376488875078
2022-10-24,25.859806060791016,66.2488021850586,29.850000381469727,31.08000020980835,-1.0877692582697842
2022-10-25,26.078636169433594,66.92949676513672,28.459999084472656,30.87300024032593,-1.0463627915261255
2022-10-26,25.888349533081055,67.54581451416016,27.280000686645508,30.728000259399415,-1.0489326921628843
2022-10-27,24.994007110595703,67.36184692382812,27.389999389648438,30.50550022125244,-1.146262986264224
2022-10-28,27.658002853393555,68.65885162353516,25.75,30.212000179290772,-0.8356154708853237
2022-10-31,27.049089431762695,67.9229507446289,25.8799991607666,30.001000118255615,-0.9187814851496504
2022-11-01,26.925405502319336,67.83097076416016,25.809999465942383,29.838000106811524,-0.9340832005653412
2022-11-02,26.08814811706543,66.93871307373047,25.860000610351562,29.703500175476073,-1.0451267168657672
2022-11-03,26.059608459472656,66.58914184570312,25.299999237060547,29.442500114440918,-1.0577440072672208
2022-11-04,27.19263458251953,67.32504272460938,24.549999237060547,29.102000045776368,-0.9205228757283195
2022-11-07,27.39512825012207,67.6102066040039,24.350000381469727,28.69700002670288,-0.891746956302436
2022-11-08,27.462631225585938,67.89537048339844,25.540000915527344,28.292500019073486,-0.8768934960629402
2022-11-09,26.536924362182617,67.57341003417969,26.09000015258789,27.91850004196167,-0.9812773334748711
2022-11-10,28.696908950805664,68.96240234375,23.530000686645508,27.498000049591063,-0.7200661267913917
2022-11-11,29.342975616455078,68.59444427490234,22.520000457763672,27.023000049591065,-0.6636157495164022
2022-11-14,29.26582908630371,68.59444427490234,23.729999542236328,26.64099998474121,-0.6715723678608765
2022-11-15,29.61296844482422,69.28437042236328,24.540000915527344,26.34300003051758,-0.6166770735654408
2022-11-16,28.475122451782227,69.91905975341797,24.110000610351562,26.010500049591066,-0.7164664678246029
2022-11-17,28.8222599029541,69.25677490234375,23.93000030517578,25.708000087738036,-0.6989915971460754
2022-11-18,28.802974700927734,70.3330078125,23.1200008392334,25.379500102996825,-0.6711976193357103
2022-11-21,27.906200408935547,70.75614929199219,22.360000610351562,25.005000114440918,-0.7519779776394705
2022-11-22,28.754762649536133,70.25021362304688,21.290000915527344,24.646500205993654,-0.6784612323232301
2022-11-23,28.61012077331543,70.76535034179688,20.350000381469727,24.300000190734863,-0.6791235144350722
2022-11-25,28.291913986206055,70.61817169189453,20.5,23.955500221252443,-0.7160151574125975
2022-11-28,27.703702926635742,70.2594223022461,22.209999084472656,23.778500175476076,-0.7866089534195221
2022-11-29,27.86762809753418,69.88227081298828,21.889999389648438,23.579000186920165,-0.7801393455215011
2022-11-30,28.995834350585938,71.27127075195312,20.579999923706055,23.31750020980835,-0.6253418703189477
2022-12-01,28.764404296875,71.51962280273438,19.84000015258789,23.016500186920165,-0.6423380051143623
2022-12-02,28.35940933227539,71.90597534179688,19.059999465942383,22.704500198364258,-0.6734160689098895
2022-12-05,28.12798309326172,70.94013214111328,20.75,22.514500236511232,-0.7240126771916735
2022-12-06,27.578344345092773,71.02291870117188,22.170000076293945,22.405500221252442,-0.7784094774169521
2022-12-07,27.3179874420166,71.3356704711914,22.68000030517578,22.262500190734862,-0.7966068675669457
2022-12-08,27.424060821533203,71.87838745117188,22.290000915527344,22.072500228881836,-0.770648032580037
2022-12-09,27.231204986572266,71.5472183227539,22.829999923706055,22.037500190734864,-0.7997030602676873
2022-12-12,27.665130615234375,72.31073760986328,25.0,22.16150016784668,-0.733820369452529
2022-12-13,27.703702926635742,72.43949890136719,22.549999237060547,22.10250015258789,-0.7262789005754389
2022-12-14,27.250490188598633,72.98223114013672,21.139999389648438,21.932500076293945,-0.7580024214632112
2022-12-15,26.180139541625977,71.63921356201172,22.829999923706055,21.86850004196167,-0.9055603889209797
2022-12-16,25.958358764648438,71.52885437011719,22.6200008392334,21.803000068664552,-0.9314880784007561
2022-12-19,25.8330020904541,71.73120880126953,22.420000076293945,21.768000030517577,-0.9388170914999031
2022-12-20,25.49550437927246,71.46443939208984,21.479999542236328,21.723999977111816,-0.9810078102659826
2022-12-21,25.871570587158203,72.6602554321289,20.06999969482422,21.66299991607666,-0.9091294287155727
2022-12-22,25.042293548583984,72.9270248413086,21.969999313354492,21.743999862670897,-0.9872757018992518
2022-12-23,25.158008575439453,73.08340454101562,20.8700008392334,21.76249990463257,-0.9710137138541344
2022-12-27,25.01336669921875,73.53414154052734,21.649999618530273,21.73449993133545,-0.9734581528252154
2022-12-28,24.627656936645508,72.50390625,22.139999389648438,21.74699993133545,-1.041748959938453
2022-12-29,25.27372169494629,73.00983428955078,21.440000534057617,21.789999961853027,-0.9611154111812331
2022-12-30,25.485858917236328,72.47630310058594,21.670000076293945,21.88149995803833,-0.9540009363424006
2023-01-03,25.775144577026367,72.78905487060547,22.899999618530273,22.073499965667725,-0.9155101502383964
2023-01-04,26.691207885742188,73.25819396972656,22.010000228881836,22.136499977111818,-0.8080479863865065
2023-01-05,26.57549285888672,72.24632263183594,22.459999084472656,22.15099992752075,-0.8479843057647956
2023-01-06,27.703702926635742,73.5709457397461,21.1299991607666,22.073499870300292,-0.6949679605941615
2023-01-09,28.262981414794922,72.42111206054688,21.969999313354492,22.05749979019165,-0.6691057350425088
2023-01-10,28.388336181640625,72.03475952148438,20.579999923706055,21.944999790191652,-0.6668687652396149
2023-01-11,28.78369140625,70.9493179321289,21.09000015258789,21.749499797821045,-0.6561310555113741
2023-01-12,29.20797348022461,70.68255615234375,18.829999923706055,21.56349983215332,-0.6197543093615816
2023-01-13,29.034404754638672,71.61161804199219,18.350000381469727,21.423999881744386,-0.6119453018460926
2023-01-17,28.54262351989746,71.961181640625,19.360000610351562,21.25049991607666,-0.652992266166915
2023-01-18,27.780841827392578,70.20423126220703,20.34000015258789,21.136499881744385,-0.7801804436732467
2023-01-19,27.40477180480957,69.1739730834961,20.520000457763672,21.041499900817872,-0.8474776757311023
2023-01-20,28.17619514465332,69.8311996459961,19.850000381469727,20.95999994277954,-0.7497281502990251
2023-01-23,29.188688278198242,69.88671875,19.809999465942383,20.946999931335448,-0.6437668143722767
2023-01-24,28.8511905670166,70.29402160644531,19.200000762939453,20.808500003814697,-0.6673036861027606
2023-01-25,28.639049530029297,70.13665771484375,19.079999923706055,20.71899995803833,-0.693537945289527
2023-01-26,29.015117645263672,69.91448974609375,18.729999542236328,20.572999954223633,-0.6608997543628565
2023-01-27,27.154062271118164,66.2674331665039,18.510000228881836,20.391499996185303,-0.953768700604093
2023-01-30,26.951566696166992,67.46151733398438,19.940000534057617,20.316499996185303,-0.941609047392295
2023-01-31,27.250490188598633,68.98886108398438,19.399999618530273,20.202999973297118,-0.8685124038238202
2023-02-01,28.03155517578125,69.41464233398438,17.8700008392334,19.951500034332277,-0.7761733435593045
2023-02-02,29.111549377441406,68.24833679199219,18.729999542236328,19.7875,-0.6970621858190404
2023-02-03,29.236900329589844,68.76669311523438,18.329999923706055,19.58100004196167,-0.6697892719688279
2023-02-06,28.002227783203125,68.35940551757812,19.43000030517578,19.49600009918213,-0.8084000186913292
2023-02-07,28.353595733642578,67.98912811279297,18.65999984741211,19.33050012588501,-0.7824080010921511
2023-02-08,27.56301498413086,67.90583038330078,19.6299991607666,19.28300008773804,-0.8662508121314246
2023-02-09,27.06523895263672,67.41524505615234,20.709999084472656,19.264000034332277,-0.931165805308629
2023-02-10,27.133562088012695,68.08171081542969,20.530000686645508,19.34900007247925,-0.9056758510565391
2023-02-13,27.865583419799805,68.28534698486328,20.34000015258789,19.448500061035155,-0.82454248036049
2023-02-14,27.95342445373535,67.73921203613281,18.90999984741211,19.426000022888182,-0.8305962601079814
2023-02-15,28.15839195251465,67.2948989868164,18.229999542236328,19.320499992370607,-0.8217522789791629
2023-02-16,27.52397346496582,67.35971069335938,20.170000076293945,19.30299997329712,-0.8853903842219208
2023-02-17,26.948118209838867,68.97958374023438,20.020000457763672,19.311499977111815,-0.8999547080535764
2023-02-21,25.43527603149414,68.7389144897461,22.8700008392334,19.46450004577637,-1.0626439897129893
2023-02-22,24.859418869018555,68.87777709960938,22.290000915527344,19.619000053405763,-1.118193050880031
2023-02-23,24.996063232421875,68.18351745605469,21.139999389648438,19.72200002670288,-1.1233125376185986
2023-02-24,24.537328720092773,67.69293212890625,21.670000076293945,19.869000053405763,-1.1842009275645848
2023-02-27,24.303081512451172,68.12799835205078,20.950000762939453,19.99100008010864,-1.1963206043636279
2023-02-28,24.332365036010742,67.85029602050781,20.700000762939453,20.029000091552735,-1.200985363693285
2023-03-01,24.7227725982666,67.15604400634766,20.579999923706055,20.088000106811524,-1.1799324068079362
2023-03-02,25.571918487548828,68.28534698486328,19.59000015258789,20.17400007247925,-1.0611029120509115
2023-03-03,25.76712417602539,68.45198059082031,18.489999771118164,20.16200008392334,-1.0363587802126533
2023-03-06,25.366952896118164,67.84103393554688,18.610000610351562,20.176000118255615,-1.0945379697741575
2023-03-07,24.917980194091797,66.18412780761719,19.59000015258789,20.184000110626222,-1.1866955812045432
2023-03-08,25.35719108581543,66.60990905761719,19.110000610351562,20.206500148773195,-1.1296141347526751
2023-03-09,25.80616569519043,66.03601837158203,22.610000610351562,20.35550022125244,-1.0991899784067225
2023-03-10,26.567466735839844,66.00825500488281,24.799999237060547,20.560000228881837,-1.0214404063721771
2023-03-13,26.303939819335938,66.18412780761719,26.520000457763672,20.859500217437745,-1.0437526418749143
2023-03-14,27.338529586791992,66.86910247802734,23.729999542236328,21.029000186920165,-0.9180931849424178
2023-03-15,27.728939056396484,67.50779724121094,26.139999389648438,21.390500164031984,-0.8601529102415566
2023-03-16,29.456504821777344,67.52633666992188,22.989999771118164,21.628500175476074,-0.6814648819726663
2023-03-17,29.095378875732422,66.83206939697266,25.510000228881836,21.89550018310547,-0.7379228366338282
2023-03-20,28.46095848083496,67.64664459228516,24.149999618530273,22.102000141143797,-0.7808126608034244
2023-03-21,27.777740478515625,66.99871063232422,21.3799991607666,22.027500057220458,-0.8692078443163574
2023-03-22,27.45564842224121,66.76728057861328,22.260000228881836,22.026000022888184,-0.9088317198657131
2023-03-23,28.334077835083008,66.48959350585938,22.610000610351562,22.09950008392334,-0.8259181743436654
2023-03-24,28.656166076660156,67.96137237548828,21.739999771118164,22.10300006866455,-0.751970068204106
