Date,CVX,KDP,VIX,AvgVIX,zscore
2020-05-05,71.21329498291016,22.62398338317871,33.61000061035156,38.86450004577637,0.9784396551545266
2020-05-06,69.0360336303711,23.02028465270996,34.119998931884766,38.235499954223634,0.5944364488806374
2020-05-07,71.02161407470703,22.71013832092285,31.440000534057617,37.64000005722046,0.9328653979502859
2020-05-08,73.19123840332031,22.692909240722656,27.979999542236328,36.95550012588501,1.2288282026063753
2020-05-11,71.5812759399414,23.20121192932129,27.56999969482422,36.275500202178954,0.8954684090691785
2020-05-12,69.84099578857422,22.908287048339844,33.040000915527344,36.03950033187866,0.728483692754945
2020-05-13,68.00104522705078,22.761825561523438,35.279998779296875,35.76150026321411,0.5144650871656204
2020-05-14,69.0360336303711,22.718751907348633,32.61000061035156,35.38650026321411,0.6636505220397794
2020-05-15,68.3537368774414,22.6584415435791,31.889999389648438,35.07350015640259,0.5856644303627792
2020-05-18,71.99427032470703,23.22705841064453,29.299999237060547,34.34700002670288,0.9451201751625614
2020-05-19,69.71502685546875,23.45105743408203,30.530000686645508,33.60300006866455,0.5869416748110412
2020-05-20,72.34432983398438,23.85598373413086,27.989999771118164,32.90350008010864,0.8478703749737305
2020-05-21,71.59754943847656,23.15813636779785,29.530000686645508,32.31100006103516,0.9075462460514223
2020-05-22,70.22843933105469,23.39936637878418,28.15999984741211,31.92250003814697,0.6679066621776182
2020-05-26,72.57769012451172,23.20121192932129,28.010000228881836,31.658500003814698,1.0295750084274393
2020-05-27,73.04444885253906,23.924909591674805,27.6200008392334,31.361000061035156,0.9262775438347687
2020-05-28,70.6874008178711,23.93351936340332,28.59000015258789,31.229000091552734,0.6070680134986736
2020-05-29,71.33307647705078,24.054136276245117,27.510000228881836,30.89700002670288,0.6662824864143544
2020-06-01,72.18096923828125,24.43321418762207,28.229999542236328,30.449000072479247,0.6933858504918908
2020-06-02,73.65896606445312,24.174747467041016,26.84000015258789,29.992500019073486,0.9516369404051033
2020-06-03,75.5959243774414,24.527976989746094,25.65999984741211,29.594999980926513,1.131250038579817
2020-06-04,74.8958511352539,24.484905242919922,25.809999465942383,29.179500007629393,1.0469144569895357
2020-06-05,78.419677734375,24.71752166748047,24.520000457763672,28.8335000038147,1.4677885357006428
2020-06-08,80.30998229980469,24.493515014648438,25.809999465942383,28.725,1.7736218069518639
2020-06-09,78.97976684570312,24.40736961364746,27.56999969482422,28.725,1.6143630438046053
2020-06-10,75.90708923339844,24.553823471069336,27.56999969482422,28.451499938964844,1.1671966486906367
2020-06-11,69.52057647705078,24.415983200073242,40.790000915527344,28.727000045776368,0.3392809016503617
2020-06-12,71.86981201171875,24.226442337036133,36.09000015258789,28.901000022888184,0.6989700245538479
2020-06-15,70.96744537353516,24.62274742126465,34.400001525878906,29.026500129699706,0.48655301691167824
2020-06-16,73.14557647705078,24.6744441986084,33.66999816894531,29.245000076293945,0.7678394439408055
2020-06-17,71.20860290527344,24.76059913635254,33.470001220703125,29.392000102996825,0.48736762343281465
2020-06-18,71.51976013183594,25.036287307739258,32.939998626708984,29.639500045776366,0.4659643406898143
2020-06-19,70.50070190429688,24.73474884033203,35.119998931884766,29.91899995803833,0.398025484047059
2020-06-22,71.24748229980469,25.148290634155273,31.770000457763672,30.09949998855591,0.4036093467726142
2020-06-23,71.13081359863281,25.010438919067383,31.3700008392334,30.267500019073488,0.41954959378916284
2020-06-24,68.1748046875,24.467670440673828,33.84000015258789,30.57849998474121,0.1462902062201782
2020-06-25,69.39610290527344,24.467670440673828,32.220001220703125,30.760000038146973,0.3106637702702821
2020-06-26,67.25688934326172,24.31260108947754,34.72999954223633,31.121000003814697,0.05834344967012999
2020-06-29,68.19815063476562,24.381519317626953,31.780000686645508,31.298500061035156,0.1692075181471306
2020-06-30,69.4116439819336,24.467670440673828,30.43000030517578,31.47800006866455,0.3127554315227344
2020-07-01,68.15926361083984,24.831439971923828,28.6200008392334,31.626000118255615,0.06069858903811948
2020-07-02,68.69599151611328,24.71018409729004,27.68000030517578,31.719500160217287,0.16076954726603748
2020-07-06,68.89825439453125,24.736167907714844,27.940000534057617,31.890500164031984,0.1820276034624171
2020-07-07,67.14019775390625,25.221193313598633,29.43000030517578,32.07150020599365,-0.16592098208198575
2020-07-08,67.17130279541016,24.779478073120117,28.079999923706055,32.097000217437746,-0.06034290125406249
2020-07-09,64.36311340332031,25.11726188659668,29.260000228881836,32.18150024414062,-0.5158300700834152
2020-07-10,66.30005645751953,25.29047966003418,27.290000915527344,31.506500244140625,-0.2948989813199351
2020-07-13,66.43231964111328,25.04796600341797,32.189998626708984,31.31150016784668,-0.22143100051440098
2020-07-14,68.72710418701172,25.4117374420166,29.520000457763672,31.067500114440918,0.003921848174180036
2020-07-15,69.14717102050781,25.48102378845215,27.760000228881836,30.772000217437743,0.04455426737391771
2020-07-16,68.73489379882812,25.602277755737305,28.0,30.49850015640259,-0.03876653367291712
2020-07-17,67.82476043701172,25.792821884155273,25.68000030517578,30.13550024032593,-0.20499832032280085
2020-07-20,66.3311996459961,25.784164428710938,24.459999084472656,29.602500247955323,-0.4040282499989049
2020-07-21,71.0919189453125,25.879436492919922,24.84000015258789,29.256000232696532,0.21484437873844323
2020-07-22,70.81964111328125,26.243202209472656,24.31999969482422,28.903500175476076,0.09469963973481144
2020-07-23,70.79632568359375,26.217220306396484,26.079999923706055,28.515500164031984,0.0975255417359796
2020-07-24,70.11177825927734,26.277847290039062,25.84000015258789,28.19650011062622,-0.00852352373406219
2020-07-27,70.81964111328125,26.814838409423828,24.739999771118164,27.697000122070314,-0.0365142014565416
2020-07-28,69.31831359863281,26.75421142578125,25.440000534057617,27.380000114440918,-0.22466032030478908
2020-07-29,70.06509399414062,27.074668884277344,24.100000381469727,27.063500118255615,-0.19770980306354277
2020-07-30,67.10909271240234,26.6502742767334,24.760000228881836,26.870500087738037,-0.4981397989960217
2020-07-31,65.29659271240234,26.49437141418457,24.459999084472656,26.70950002670288,-0.7062966740437208
2020-08-03,65.97335052490234,25.914081573486328,24.280000686645508,26.526500034332276,-0.48201216875975395
2020-08-04,67.28022003173828,25.940065383911133,23.760000228881836,26.243000030517578,-0.31208597750505157
2020-08-05,67.83251953125,25.92274284362793,22.989999771118164,25.988500022888182,-0.2337761933187805
2020-08-06,68.04255676269531,25.836124420166016,22.649999618530273,25.657999992370605,-0.1856249841536364
2020-08-07,67.52136993408203,25.66290855407715,22.209999084472656,25.403999900817873,-0.2160109967537872
2020-08-10,69.80062866210938,25.775503158569336,22.1299991607666,24.90099992752075,0.06490758042672445
2020-08-11,69.71502685546875,25.610937118530273,24.030000686645508,24.626499938964844,0.09116112429337096
2020-08-12,70.57072448730469,26.078643798828125,22.280000686645508,24.352499961853027,0.09897101959485449
2020-08-13,69.87062072753906,26.121946334838867,22.1299991607666,24.058999919891356,-0.005195092907454973
2020-08-14,70.28289031982422,25.888097763061523,22.049999237060547,23.877499866485596,0.10396973897316328
2020-08-17,70.60961151123047,25.766841888427734,21.350000381469727,23.72199993133545,0.17577605918684253
2020-08-18,69.14977264404297,25.20387077331543,21.510000228881836,23.555499935150145,0.10852234776379031
2020-08-19,68.1712646484375,25.4117374420166,22.540000915527344,23.466499996185302,-0.07088815700373521
2020-08-20,66.92445373535156,25.281818389892578,22.719999313354492,23.298499965667723,-0.20887372904083382
2020-08-21,67.13752746582031,25.056623458862305,22.540000915527344,23.133500003814696,-0.128504874901699
2020-08-24,68.81043243408203,25.255834579467773,22.3700008392334,23.01500005722046,0.05092300190501679
2020-08-25,67.96610260009766,25.37708854675293,22.030000686645508,22.844500064849854,-0.09054741952786348
2020-08-26,66.90080261230469,25.810144424438477,23.270000457763672,22.803000068664552,-0.33332930541823347
2020-08-27,67.0033950805664,25.92274284362793,24.469999313354492,22.788500022888183,-0.3453673993130148
2020-08-28,67.57154846191406,26.043996810913086,22.959999084472656,22.713500022888184,-0.2967328186372725
2020-08-31,66.23004913330078,25.836124420166016,26.40999984741211,22.819999980926514,-0.42956895670338796
2020-09-01,65.55931854248047,25.940065383911133,26.1200008392334,22.938000011444093,-0.5437007518917226
2020-09-02,65.64612579345703,26.329816818237305,26.56999969482422,23.117000007629393,-0.6214812956629939
2020-09-03,64.92802429199219,25.810144424438477,33.599998474121094,23.664499950408935,-0.5988439838738592
2020-09-04,64.65182495117188,25.584959030151367,30.75,24.091499996185302,-0.5843281956449297
2020-09-08,62.31605911254883,24.996004104614258,31.459999084472656,24.557999992370604,-0.763507882311813
2020-09-09,63.15251159667969,25.567638397216797,28.809999465942383,24.79699993133545,-0.7821438054515706
2020-09-10,61.66899871826172,24.71018409729004,29.709999084472656,25.168499851226805,-0.7849878721159873
2020-09-11,61.30601119995117,24.970014572143555,26.8700008392334,25.405499935150146,-0.8934837758197073
2020-09-14,60.9903564453125,24.95269775390625,25.850000381469727,25.595499992370605,-0.9319925836993184
2020-09-15,60.24860382080078,24.94403648376465,25.59000015258789,25.807499980926515,-1.0298363694708412
2020-09-16,61.99252700805664,24.623571395874023,26.040000915527344,26.03400001525879,-0.7215633043463947
2020-09-17,62.17401885986328,24.51963996887207,26.459999084472656,26.229999923706053,-0.6732799543143929
2020-09-18,61.71634292602539,24.294443130493164,25.829999923706055,26.385499954223633,-0.6831863307463724
2020-09-21,60.209136962890625,24.1385498046875,27.780000686645508,26.64749994277954,-0.8502561111901509
2020-09-22,59.601524353027344,24.121225357055664,26.860000610351562,26.87199993133545,-0.9280575453175597
2020-09-23,56.77650451660156,23.549598693847656,28.579999923706055,27.199499893188477,-1.1770630852546389
2020-09-24,56.658145904541016,23.61022186279297,28.510000228881836,27.461499881744384,-1.206908369334355
2020-09-25,56.68180847167969,24.14720916748047,26.3799991607666,27.55699987411499,-1.3269841484969762
2020-09-28,58.33894729614258,24.112564086914062,26.190000534057617,27.71849994659424,-1.0959986807352697
2020-09-29,56.737060546875,23.48030662536621,26.270000457763672,27.711499977111817,-1.1664664599245846
2020-09-30,56.81596755981445,23.90469741821289,26.3700008392334,27.723999977111816,-1.253261437208688
2020-10-01,55.56916427612305,24.392370223999023,26.700000762939453,27.73050003051758,-1.533008522943173
2020-10-02,56.17679214477539,24.462039947509766,27.6299991607666,27.432000064849852,-1.467220412614512
2020-10-05,57.36835861206055,24.09628677368164,27.959999084472656,27.292500019073486,-1.2228931385465407
2020-10-06,57.052703857421875,24.4097900390625,29.479999542236328,27.19350004196167,-1.3373386591789338
2020-10-07,58.2205924987793,24.906166076660156,28.059999465942383,27.15600004196167,-1.2940920098296231
2020-10-08,59.356895446777344,24.993257522583008,26.360000610351562,26.988500118255615,-1.1611489338907672
2020-10-09,58.39418411254883,25.47222328186035,25.0,26.895000076293947,-1.400661685591743
2020-10-12,58.796634674072266,25.95118522644043,25.06999969482422,26.85600004196167,-1.45643749864144
2020-10-13,57.92072677612305,25.977312088012695,26.06999969482422,26.880000019073485,-1.5803224330998749
2020-10-14,57.56562042236328,25.837976455688477,26.399999618530273,26.897999954223632,-1.5961327021432417
2020-10-15,58.00750732421875,25.637678146362305,26.969999313354492,26.923499965667723,-1.4906828546250896
2020-10-16,57.518272399902344,25.916353225708008,27.40999984741211,27.002499961853026,-1.6204959030865966
2020-10-19,56.247806549072266,25.428680419921875,29.18000030517578,27.07249994277954,-1.6795460851226087
2020-10-20,56.56344223022461,25.454805374145508,29.350000381469727,27.196999931335448,-1.643061671071785
2020-10-21,55.924278259277344,25.393848419189453,28.649999618530273,27.20049991607666,-1.715094136564863
2020-10-22,57.92072677612305,25.733478546142578,28.110000610351562,27.180499935150145,-1.5243526823339093
2020-10-23,57.2657585144043,25.43738555908203,27.549999237060547,27.238999938964845,-1.544538917603218
2020-10-26,55.9795036315918,24.766841888427734,32.459999084472656,27.552499866485597,-1.5637378050108257
2020-10-27,54.85108184814453,24.906166076660156,33.349998474121094,27.906499767303465,-1.7475917912010939
2020-10-28,52.775718688964844,24.14853858947754,40.279998779296875,28.60199966430664,-1.8530068487377798
2020-10-29,54.29081726074219,23.678285598754883,37.59000015258789,29.146499633789062,-1.5411486703565034
2020-10-30,54.84318161010742,23.425737380981445,38.02000045776367,29.665999698638917,-1.4088362635484692
2020-11-02,56.93433380126953,23.547653198242188,37.130001068115234,30.124499797821045,-1.155374395637164
2020-11-03,56.61079406738281,24.209495544433594,35.54999923706055,30.427999782562257,-1.3508391871153997
2020-11-04,56.63446807861328,24.58395767211914,29.56999969482422,30.50349979400635,-1.4336072638792796
2020-11-05,56.926429748535156,25.080341339111328,27.579999923706055,30.56449975967407,-1.508252686142576
2020-11-06,56.14522933959961,24.95842170715332,24.860000610351562,30.55749979019165,-1.5854083010449054
2020-11-09,62.655391693115234,24.14853858947754,25.75,30.59149980545044,-0.523309449930099
2020-11-10,65.55142211914062,24.714582443237305,24.799999237060547,30.527999782562254,-0.263465168085691
2020-11-11,65.07005310058594,25.602848052978516,23.450000762939453,30.380499839782715,-0.5321454597587467
2020-11-12,63.65753936767578,25.298051834106445,25.350000381469727,30.299499893188475,-0.652291395664363
2020-11-13,65.51985168457031,25.515758514404297,23.100000381469727,30.083999919891358,-0.45161681907569234
2020-11-16,70.19927978515625,25.64638900756836,22.450000762939453,29.74749994277954,0.1481986886069931
2020-11-17,69.69481658935547,25.41997528076172,22.709999084472656,29.415499877929687,0.13227457704815582
2020-11-18,67.48482513427734,25.69864273071289,23.84000015258789,29.174999904632568,-0.22913198469287768
2020-11-19,68.64588165283203,25.916353225708008,23.110000610351562,28.924999904632568,-0.12283974864170483
2020-11-20,68.69391632080078,25.98602294921875,23.700000762939453,28.732499980926512,-0.1323668459142329
2020-11-23,72.88969421386719,25.977312088012695,22.65999984741211,28.242500019073486,0.43433909025657896
2020-11-24,76.56501770019531,26.029558181762695,21.639999389648438,27.657000064849854,0.917005368908877
2020-11-25,73.77851104736328,26.412734985351562,21.25,26.70550012588501,0.4540169187556756
2020-11-27,73.11390686035156,26.78719711303711,20.84000015258789,25.86800012588501,0.2786140220464179
2020-11-30,69.80693054199219,26.51723861694336,20.56999969482422,24.995500087738037,-0.10450281871647464
2020-12-01,70.02313995361328,26.51723861694336,20.770000457763672,24.17750005722046,-0.07540336450280448
2020-12-02,71.96087646484375,26.195024490356445,21.170000076293945,23.458500099182128,0.2593563588337155
2020-12-03,71.90481567382812,26.212440490722656,21.280000686645508,23.044000148773193,0.24781349820066848
2020-12-04,74.69131469726562,26.58690071105957,20.790000915527344,22.704500198364258,0.5368922989611709
2020-12-07,72.67352294921875,26.743654251098633,21.299999237060547,22.526500129699706,0.22933796288784436
2020-12-08,73.2980728149414,26.273395538330078,20.68000030517578,22.273000144958495,0.4213392066249588
2020-12-09,72.41728210449219,26.351776123046875,22.270000457763672,22.146500205993654,0.2848027359050345
2020-12-10,74.74737548828125,26.282106399536133,22.520000457763672,22.100000190734864,0.6144002123414797
2020-12-11,74.02672576904297,26.438859939575195,23.309999465942383,21.998000144958496,0.4814271990372695
2020-12-14,71.61656188964844,26.43014907836914,24.719999313354492,22.079000091552736,0.15904464130486676
2020-12-15,71.56051635742188,26.290813446044922,22.889999389648438,22.101000022888183,0.18348473240104432
2020-12-16,71.01602172851562,26.68269920349121,22.5,22.09050006866455,0.020247852166702884
2020-12-17,70.79182434082031,27.109413146972656,21.93000030517578,21.995000076293945,-0.10787496527765858
2020-12-18,69.81493377685547,26.93524169921875,21.56999969482422,21.91800003051758,-0.19937443926666323
2020-12-21,68.93414306640625,26.7959041595459,25.15999984741211,21.99099998474121,-0.28593571352320213
2020-12-22,67.54889678955078,27.057157516479492,24.229999542236328,22.069499969482422,-0.5323432269333664
2020-12-23,68.61384582519531,27.527416229248047,23.309999465942383,22.15299997329712,-0.49695614582484743
2020-12-24,68.32560729980469,27.76253890991211,21.530000686645508,22.167000007629394,-0.5897201942160483
2020-12-28,67.98127746582031,27.85833740234375,21.700000762939453,22.210000038146973,-0.6580529394024305
2020-12-29,67.74908447265625,27.867048263549805,23.079999923706055,22.335500049591065,-0.6913031094624098
2020-12-30,68.32560729980469,27.71029281616211,22.770000457763672,22.435500049591063,-0.5777275830959573
2020-12-31,67.62096405029297,27.867048263549805,22.75,22.514500045776366,-0.7085467360762693
