Date,XOM,KDP,VIX,AvgVIX,zscore
2020-04-15,30.871967315673828,23.123672485351562,40.84000015258789,54.51799983978272,-0.3395583883332701
2020-04-16,29.85765266418457,23.097829818725586,40.11000061035156,52.70100002288818,-0.5404028246024627
2020-04-17,32.96162414550781,22.52920913696289,38.150001525878906,51.00850009918213,0.14125768713806067
2020-04-20,31.405824661254883,22.417213439941406,43.83000183105469,49.898000144958495,-0.15931654567081446
2020-04-21,31.2380428314209,22.09844207763672,45.40999984741211,49.089000129699706,-0.15998579479442726
2020-04-22,32.13033676147461,22.86521339416504,41.97999954223633,48.104500198364256,-0.06031725390127569
2020-04-23,33.13702392578125,22.54644203186035,41.380001068115234,46.976000213623045,0.17466740055627172
2020-04-24,33.3505744934082,22.649831771850586,35.93000030517578,45.722500228881835,0.20681395374521025
2020-04-27,33.51072311401367,22.279367446899414,33.290000915527344,44.11000022888184,0.27729371471509084
2020-04-28,34.29624938964844,23.356290817260742,33.56999969482422,42.93450012207031,0.32343609812609775
2020-04-29,36.19524002075195,22.994441986083984,31.229999542236328,41.81900005340576,0.7419178414916654
2020-04-30,35.440223693847656,22.796289443969727,34.150001525878906,40.673500061035156,0.6109365076298205
2020-05-01,32.900604248046875,22.31382942199707,37.189998626708984,39.9875,0.15130795417303847
2020-05-04,34.22760772705078,22.417213439941406,35.970001220703125,39.44600009918213,0.40686629766646626
2020-05-05,34.18947982788086,22.62398338317871,33.61000061035156,38.86450004577637,0.3778134926542511
2020-05-06,33.548858642578125,23.02028465270996,34.119998931884766,38.235499954223634,0.20825390545139816
2020-05-07,33.73952102661133,22.71013832092285,31.440000534057617,37.64000005722046,0.27861271241499475
2020-05-08,35.219051361083984,22.692909240722656,27.979999542236328,36.95550012588501,0.5772596815435825
2020-05-11,34.88348388671875,23.20121192932129,27.56999969482422,36.275500202178954,0.4573151098708486
2020-05-12,34.300418853759766,22.908287048339844,33.040000915527344,36.03950033187866,0.3706451096020686
2020-05-13,32.597835540771484,22.761825561523438,35.279998779296875,35.76150026321411,0.04418663328916061
2020-05-14,32.88548278808594,22.718751907348633,32.61000061035156,35.38650026321411,0.10636075590172459
2020-05-15,32.652252197265625,22.6584415435791,31.889999389648438,35.07350015640259,0.06580635838657617
2020-05-18,35.2488899230957,23.22705841064453,29.299999237060547,34.34700002670288,0.5279574610044744
2020-05-19,34.16047286987305,23.45105743408203,30.530000686645508,33.60300006866455,0.2863837236074112
2020-05-20,35.27220916748047,23.85598373413086,27.989999771118164,32.90350008010864,0.4675369732244465
2020-05-21,34.64248275756836,23.15813636779785,29.530000686645508,32.31100006103516,0.41341761860127985
2020-05-22,34.673580169677734,23.39936637878418,28.15999984741211,31.92250003814697,0.39468775077732005
2020-05-26,35.69202423095703,23.20121192932129,28.010000228881836,31.658500003814698,0.6195464580572884
2020-05-27,35.948577880859375,23.924909591674805,27.6200008392334,31.361000061035156,0.5961140087664363
2020-05-28,35.01566696166992,23.93351936340332,28.59000015258789,31.229000091552734,0.40803686535457623
2020-05-29,35.34994888305664,24.054136276245117,27.510000228881836,30.89700002670288,0.46262465807559355
2020-06-01,35.97966766357422,24.43321418762207,28.229999542236328,30.449000072479247,0.5497379880436091
2020-06-02,36.780433654785156,24.174747467041016,26.84000015258789,29.992500019073486,0.7371630648246477
2020-06-03,38.280887603759766,24.527976989746094,25.65999984741211,29.594999980926513,1.0016625004532986
2020-06-04,38.17204666137695,24.484905242919922,25.809999465942383,29.179500007629393,0.9842821844515715
2020-06-05,41.2662239074707,24.71752166748047,24.520000457763672,28.8335000038147,1.5810422621726568
2020-06-08,42.55677032470703,24.493515014648438,25.809999465942383,28.725,1.8631734782148646
2020-06-09,41.608299255371094,24.40736961364746,27.56999969482422,28.725,1.6817822471702355
2020-06-10,39.377071380615234,24.553823471069336,27.56999969482422,28.451499938964844,1.218933351830977
2020-06-11,35.90192413330078,24.415983200073242,40.790000915527344,28.727000045776368,0.535922529359791
2020-06-12,36.67158508300781,24.226442337036133,36.09000015258789,28.901000022888184,0.7099720206676126
2020-06-15,36.64826965332031,24.62274742126465,34.400001525878906,29.026500129699706,0.6642727039308762
2020-06-16,37.47235107421875,24.6744441986084,33.66999816894531,29.245000076293945,0.8242712439740573
2020-06-17,36.251773834228516,24.76059913635254,33.470001220703125,29.392000102996825,0.5704480393352273
2020-06-18,36.47722625732422,25.036287307739258,32.939998626708984,29.639500045776366,0.5871482287765742
2020-06-19,35.74644470214844,24.73474884033203,35.119998931884766,29.91899995803833,0.4717309070685277
2020-06-22,36.08851623535156,25.148290634155273,31.770000457763672,30.09949998855591,0.49756130324931913
2020-06-23,36.30619812011719,25.010438919067383,31.3700008392334,30.267500019073488,0.5555074543644997
2020-06-24,34.59583282470703,24.467670440673828,33.84000015258789,30.57849998474121,0.26850888385568994
2020-06-25,35.116722106933594,24.467670440673828,32.220001220703125,30.760000038146973,0.3730238547086202
2020-06-26,33.91169357299805,24.31260108947754,34.72999954223633,31.121000003814697,0.14728933815109368
2020-06-29,34.455902099609375,24.381519317626953,31.780000686645508,31.298500061035156,0.24934959328072595
2020-06-30,34.76687240600586,24.467670440673828,30.43000030517578,31.47800006866455,0.3028274952460643
2020-07-01,33.981666564941406,24.831439971923828,28.6200008392334,31.626000118255615,0.10762473068704363
2020-07-02,34.269317626953125,24.71018409729004,27.68000030517578,31.719500160217287,0.17789218183388164
2020-07-06,34.510318756103516,24.736167907714844,27.940000534057617,31.890500164031984,0.22355882309544786
2020-07-07,33.616275787353516,25.221193313598633,29.43000030517578,32.07150020599365,-0.00603287912994162
2020-07-08,33.53852844238281,24.779478073120117,28.079999923706055,32.097000217437746,0.02408883551458489
2020-07-09,32.15469741821289,25.11726188659668,29.260000228881836,32.18150024414062,-0.28853663443091143
2020-07-10,33.15758514404297,25.29047966003418,27.290000915527344,31.506500244140625,-0.10523962799324017
2020-07-13,33.16535568237305,25.04796600341797,32.189998626708984,31.31150016784668,-0.0785781462570339
2020-07-14,34.261539459228516,25.4117374420166,29.520000457763672,31.067500114440918,0.10371443215087069
2020-07-15,34.696903228759766,25.48102378845215,27.760000228881836,30.772000217437743,0.18389718905676838
