Date,MS,V,VIX,AvgVIX,zscore
2020-05-04,31.664709091186523,168.38516235351562,35.970001220703125,39.44600009918213,-1.133300743767763
2020-05-05,31.573259353637695,170.5742645263672,33.61000061035156,38.86450004577637,-1.2437148210825375
2020-05-06,31.00797462463379,170.89923095703125,34.119998931884766,38.235499954223634,-1.3045270704490526
2020-05-07,32.26326370239258,174.66558837890625,31.440000534057617,37.64000005722046,-1.3807552606569056
2020-05-08,33.31901550292969,176.9310760498047,27.979999542236328,36.95550012588501,-1.4023967582476413
2020-05-11,33.1112060546875,175.46849060058594,27.56999969482422,36.275500202178954,-1.3502783242665704
2020-05-12,31.939058303833008,171.558837890625,33.040000915527344,36.03950033187866,-1.2606103508074111
2020-05-13,30.750272750854492,169.56716918945312,35.279998779296875,35.76150026321411,-1.2625701252420447
2020-05-14,31.43195152282715,173.21530151367188,32.61000061035156,35.38650026321411,-1.3794178905500463
2020-05-15,30.999670028686523,175.69529724121094,31.889999389648438,35.07350015640259,-1.530968137593697
2020-05-18,33.48528289794922,183.2501678466797,29.299999237060547,34.34700002670288,-1.6864776010937668
2020-05-19,32.69554138183594,181.31597900390625,30.530000686645508,33.60300006866455,-1.6590136736191858
2020-05-20,34.13370895385742,185.62474060058594,27.989999771118164,32.90350008010864,-1.746050573790021
2020-05-21,33.50190353393555,182.5224151611328,29.530000686645508,32.31100006103516,-1.6508807772383673
2020-05-22,33.36058807373047,182.7522735595703,28.15999984741211,31.92250003814697,-1.673079439662104
2020-05-26,36.32006072998047,185.01197814941406,28.010000228881836,31.658500003814698,-1.541168199352448
2020-05-27,38.95534133911133,184.62899780273438,27.6200008392334,31.361000061035156,-1.3109566270106354
2020-05-28,36.91029739379883,186.00782775878906,28.59000015258789,31.229000091552734,-1.5405236651245762
2020-05-29,36.74403762817383,186.9461669921875,27.510000228881836,30.89700002670288,-1.5980821295292544
2020-06-01,37.15969467163086,186.09397888183594,28.229999542236328,30.449000072479247,-1.5244986474442452
2020-06-02,37.891258239746094,188.0186004638672,26.84000015258789,29.992500019073486,-1.5561964722876211
2020-06-03,38.99689483642578,188.5069122314453,25.65999984741211,29.594999980926513,-1.490161768900552
2020-06-04,40.476627349853516,185.4141387939453,25.809999465942383,29.179500007629393,-1.225428469864632
2020-06-05,41.1749267578125,191.1305389404297,24.520000457763672,28.8335000038147,-1.4383006727432117
2020-06-08,41.690345764160156,191.12095642089844,25.809999465942383,28.725,-1.3963499646129818
2020-06-09,41.89817810058594,190.62301635742188,27.56999969482422,28.725,-1.3561758016609071
2020-06-10,40.476627349853516,191.963623046875,27.56999969482422,28.451499938964844,-1.533742152347105
2020-06-11,37.0516242980957,180.8563232421875,40.790000915527344,28.727000045776368,-1.2866400615826412
2020-06-12,38.47317123413086,184.09274291992188,36.09000015258789,28.901000022888184,-1.3245352359926121
2020-06-15,39.404239654541016,183.61395263671875,34.400001525878906,29.026500129699706,-1.2270302675799347
2020-06-16,40.36855697631836,184.68646240234375,33.66999816894531,29.245000076293945,-1.1998748924871505
2020-06-17,39.7034912109375,185.33755493164062,33.470001220703125,29.392000102996825,-1.2840733610449742
2020-06-18,39.55387496948242,185.67262268066406,32.939998626708984,29.639500045776366,-1.3118930487619045
2020-06-19,39.013519287109375,184.03529357910156,35.119998931884766,29.91899995803833,-1.278324027438513
2020-06-22,39.38761520385742,186.67807006835938,31.770000457763672,30.09949998855591,-1.3726105958327652
2020-06-23,39.811580657958984,189.56019592285156,31.3700008392334,30.267500019073488,-1.4741491062796224
2020-06-24,39.03014373779297,183.2788543701172,33.84000015258789,30.57849998474121,-1.2413764927516022
2020-06-25,40.55976104736328,185.73971557617188,32.220001220703125,30.760000038146973,-1.2340612181766781
2020-06-26,39.113277435302734,181.22975158691406,34.72999954223633,31.121000003814697,-1.1382223929303767
2020-06-29,39.271217346191406,183.2501678466797,31.780000686645508,31.298500061035156,-1.220615741341811
2020-06-30,40.15242385864258,184.964111328125,30.43000030517578,31.47800006866455,-1.230347308691714
2020-07-01,39.57881546020508,185.54818725585938,28.6200008392334,31.626000118255615,-1.3040271983397178
2020-07-02,39.72845458984375,187.35789489746094,27.68000030517578,31.719500160217287,-1.3771698922988558
2020-07-06,40.5847053527832,189.35910034179688,27.940000534057617,31.890500164031984,-1.4024335161712425
2020-07-07,39.47905731201172,185.95033264160156,29.43000030517578,32.07150020599365,-1.3309901444285988
2020-07-08,40.65951919555664,186.78334045410156,28.079999923706055,32.097000217437746,-1.2751571812785383
2020-07-09,39.49568176269531,184.0448455810547,29.260000228881836,32.18150024414062,-1.2399517591063356
2020-07-10,41.399391174316406,184.37046813964844,27.290000915527344,31.506500244140625,-1.1020006967176625
2020-07-13,41.748538970947266,180.99038696289062,32.189998626708984,31.31150016784668,-0.9147729943441235
2020-07-14,41.9813117980957,185.11732482910156,29.520000457763672,31.067500114440918,-1.0903045223369068
2020-07-15,42.687923431396484,188.20050048828125,27.760000228881836,30.772000217437743,-1.1785497353301364
2020-07-16,43.760318756103516,185.28005981445312,28.0,30.49850015640259,-0.9547261856437176
2020-07-17,43.569114685058594,186.8025360107422,25.68000030517578,30.13550024032593,-1.0417910266890174
2020-07-20,43.11188888549805,190.03897094726562,24.459999084472656,29.602500247955323,-1.2309586920891924
2020-07-21,43.54417419433594,188.13348388671875,24.84000015258789,29.256000232696532,-1.1064528449181894
2020-07-22,42.39696502685547,190.41241455078125,24.31999969482422,28.903500175476076,-1.306101364577626
2020-07-23,42.03118133544922,189.04310607910156,26.079999923706055,28.515500164031984,-1.2710933942789882
2020-07-24,41.71529006958008,186.8599853515625,25.84000015258789,28.19650011062622,-1.1937584686779332
2020-07-27,42.66298294067383,188.54519653320312,24.739999771118164,27.697000122070314,-1.1967842438438099
2020-07-28,41.78178405761719,188.38250732421875,25.440000534057617,27.380000114440918,-1.260076578140808
2020-07-29,42.05613327026367,190.14427185058594,24.100000381469727,27.063500118255615,-1.3209211833194712
2020-07-30,40.97626876831055,185.81626892089844,24.760000228881836,26.870500087738037,-1.2041292803576191
2020-07-31,40.91766357421875,182.311767578125,24.459999084472656,26.70950002670288,-1.0438753110047467
2020-08-03,41.40318298339844,182.5894317626953,24.280000686645508,26.526500034332276,-1.017854001269481
2020-08-04,41.23576354980469,184.12144470214844,23.760000228881836,26.243000030517578,-1.1034527294216208
2020-08-05,41.662681579589844,187.76959228515625,22.989999771118164,25.988500022888182,-1.2408135977114683
2020-08-06,41.39481735229492,190.32623291015625,22.649999618530273,25.657999992370605,-1.3827335997807912
2020-08-07,42.1482048034668,188.0186004638672,22.209999084472656,25.403999900817873,-1.2134430137443568
2020-08-10,42.340736389160156,188.43032836914062,22.1299991607666,24.90099992752075,-1.2173229730211053
2020-08-11,43.34526824951172,189.36865234375,24.030000686645508,24.626499938964844,-1.1806129445532252
2020-08-12,43.847530364990234,190.29750061035156,22.280000686645508,24.352499961853027,-1.1838977382378868
2020-08-13,43.68010711669922,189.47280883789062,22.1299991607666,24.058999919891356,-1.158556082605397
2020-08-14,43.78056335449219,188.5713348388672,22.049999237060547,23.877499866485596,-1.108031285205963
2020-08-17,42.92671203613281,191.24685668945312,21.350000381469727,23.72199993133545,-1.3027290560668787
2020-08-18,42.625362396240234,190.8440704345703,21.510000228881836,23.555499935150145,-1.3080316443160132
2020-08-19,43.002052307128906,192.74285888671875,22.540000915527344,23.466499996185302,-1.3670864907132632
2020-08-20,42.52490234375,195.77317810058594,22.719999313354492,23.298499965667723,-1.5481555813191328
2020-08-21,42.776031494140625,195.75399780273438,22.540000915527344,23.133500003814696,-1.5270326959721952
2020-08-24,43.83915328979492,197.9404296875,22.3700008392334,23.01500005722046,-1.5443592776112558
2020-08-25,43.5712890625,199.56109619140625,22.030000686645508,22.844500064849854,-1.6422187679153006
2020-08-26,43.28666687011719,201.6324462890625,23.270000457763672,22.803000068664552,-1.7626432509314576
2020-08-27,44.04005432128906,202.3708953857422,24.469999313354492,22.788500022888183,-1.7367454239866262
2020-08-28,44.27444839477539,206.8588409423828,22.959999084472656,22.713500022888184,-1.9291406710241084
2020-08-31,43.747074127197266,203.29150390625,26.40999984741211,22.819999980926514,-1.8036722802075127
2020-09-01,44.01495361328125,204.5957489013672,26.1200008392334,22.938000011444093,-1.8435003014392657
2020-09-02,44.57581329345703,207.59727478027344,26.56999969482422,23.117000007629393,-1.9396372956239452
2020-09-03,44.15726089477539,200.38584899902344,33.599998474121094,23.664499950408935,-1.6338633259860058
2020-09-04,44.12377166748047,196.26229858398438,30.75,24.091499996185302,-1.442445688440509
2020-09-08,41.997520446777344,191.90855407714844,31.459999084472656,24.557999992370604,-1.4086931691437112
2020-09-09,42.7425537109375,195.68685913085938,28.809999465942383,24.79699993133545,-1.5265676829349235
2020-09-10,42.09797668457031,193.27027893066406,29.709999084472656,25.168499851226805,-1.4647073212965736
2020-09-11,42.1482048034668,192.44557189941406,26.8700008392334,25.405499935150146,-1.4218404711361574
2020-09-14,42.81789779663086,196.56910705566406,25.850000381469727,25.595499992370605,-1.5620326362474148
2020-09-15,42.18169403076172,196.96231079101562,25.59000015258789,25.807499980926515,-1.6317672587822027
2020-09-16,42.81789779663086,196.7129364013672,26.040000915527344,26.03400001525879,-1.5688033304746642
2020-09-17,42.06449508666992,196.84722900390625,26.459999084472656,26.229999923706053,-1.6357862632569884
2020-09-18,41.92219161987305,194.29637145996094,25.829999923706055,26.385499954223633,-1.5271636695928186
2020-09-21,40.48236846923828,189.34808349609375,27.780000686645508,26.64749994277954,-1.4101546878295925
2020-09-22,39.87128829956055,192.33056640625,26.860000610351562,26.87199993133545,-1.5997554690988296
2020-09-23,38.8583869934082,187.35345458984375,28.579999923706055,27.199499893188477,-1.4470154644873308
2020-09-24,39.01744079589844,187.49734497070312,28.510000228881836,27.461499881744384,-1.4409826130214152
2020-09-25,39.377384185791016,189.1562957763672,26.3799991607666,27.55699987411499,-1.49009559004593
2020-09-28,40.49911880493164,192.100341796875,26.190000534057617,27.71849994659424,-1.5383671907842311
2020-09-29,39.544803619384766,191.25648498535156,26.270000457763672,27.711499977111817,-1.5754809541762607
2020-09-30,40.474002838134766,191.76470947265625,26.3700008392334,27.723999977111816,-1.5245897116161378
2020-10-01,39.56155014038086,195.00601196289062,26.700000762939453,27.73050003051758,-1.7506396864711258
2020-10-02,40.155887603759766,193.19357299804688,27.6299991607666,27.432000064849852,-1.617466196667136
2020-10-05,40.68327331542969,195.188232421875,27.959999084472656,27.292500019073486,-1.6689006571451166
2020-10-06,39.96336364746094,192.22499084472656,29.479999542236328,27.19350004196167,-1.5873719889891071
2020-10-07,40.775352478027344,194.16213989257812,28.059999465942383,27.15600004196167,-1.6131839958559004
2020-10-08,41.01811599731445,194.6511688232422,26.360000610351562,26.988500118255615,-1.6166583741637288
2020-10-09,40.87580490112305,198.16099548339844,25.0,26.895000076293947,-1.7933400604173688
2020-10-12,42.47467803955078,197.93084716796875,25.06999969482422,26.85600004196167,-1.6537706428586345
2020-10-13,42.22355270385742,195.9362030029297,26.06999969482422,26.880000019073485,-1.5800934456812148
2020-10-14,42.39934539794922,193.9031524658203,26.399999618530273,26.897999954223632,-1.4702344405055
2020-10-15,42.968570709228516,191.36192321777344,26.969999313354492,26.923499965667723,-1.304775450887339
2020-10-16,43.40386199951172,192.04281616210938,27.40999984741211,27.002499961853026,-1.301780113321286
2020-10-19,42.65047073364258,188.8877716064453,29.18000030517578,27.07249994277954,-1.2139182296363837
2020-10-20,43.08576965332031,189.5878448486328,29.350000381469727,27.196999931335448,-1.211825180670207
2020-10-21,42.17331314086914,190.28787231445312,28.649999618530273,27.20049991607666,-1.3182462169588116
2020-10-22,43.33689880371094,189.86595153808594,28.110000610351562,27.180499935150145,-1.2046969309724858
2020-10-23,43.42060470581055,189.88511657714844,27.549999237060547,27.238999938964845,-1.19885942855589
2020-10-26,42.12308883666992,185.14784240722656,32.459999084472656,27.552499866485597,-1.0803257636974442
2020-10-27,40.67490005493164,182.2613525390625,33.349998474121094,27.906499767303465,-1.0610484614007478
2020-10-28,39.821067810058594,173.4484100341797,40.279998779296875,28.60199966430664,-0.7149310057601466
2020-10-29,40.58003234863281,177.28427124023438,37.59000015258789,29.146499633789062,-0.8343932522709924
2020-10-30,40.60533142089844,174.2539825439453,38.02000045776367,29.665999698638917,-0.6897069465755302
2020-11-02,41.64260482788086,177.15960693359375,37.130001068115234,30.124499797821045,-0.7429703700895425
2020-11-03,43.16056442260742,180.61190795898438,35.54999923706055,30.427999782562257,-0.7832652628883523
2020-11-04,43.371395111083984,186.01087951660156,29.56999969482422,30.50349979400635,-1.0204438373315008
2020-11-05,44.0207405090332,189.53030395507812,27.579999923706055,30.56449975967407,-1.1338361062170719
2020-11-06,43.599082946777344,190.3262481689453,24.860000610351562,30.55749979019165,-1.2052550745083428
2020-11-09,47.2421760559082,203.95318603515625,25.75,30.59149980545044,-1.5534080638954988
2020-11-10,47.014488220214844,204.55734252929688,24.799999237060547,30.527999782562254,-1.6001810027244636
2020-11-11,47.51203918457031,203.9723358154297,23.450000762939453,30.380499839782715,-1.5325811576783184
2020-11-12,46.84583282470703,200.01544189453125,25.350000381469727,30.299499893188475,-1.399952814336922
2020-11-13,47.739723205566406,202.14755249023438,23.100000381469727,30.083999919891358,-1.4283481308419002
2020-11-16,49.00469970703125,204.27967834472656,22.450000762939453,29.74749994277954,-1.426865695397896
2020-11-17,49.595008850097656,202.36846923828125,22.709999084472656,29.415499877929687,-1.2893669960995313
2020-11-18,49.595008850097656,199.60247802734375,23.84000015258789,29.174999904632568,-1.159159348745188
2020-11-19,49.44321060180664,199.35275268554688,23.110000610351562,28.924999904632568,-1.1596258824080952
2020-11-20,48.75170135498047,195.8088836669922,23.700000762939453,28.732499980926512,-1.0484777730267025
2020-11-23,50.82625198364258,199.91941833496094,22.65999984741211,28.242500019073486,-1.0749440501065597
2020-11-24,53.63446044921875,201.37924194335938,21.639999389648438,27.657000064849854,-0.9175580426484146
2020-11-25,53.53326416015625,202.5413360595703,21.25,26.70550012588501,-0.9804109873657794
2020-11-27,53.83685302734375,202.64700317382812,20.84000015258789,25.86800012588501,-0.9609413705363125
2020-11-30,52.14179992675781,202.02273559570312,20.56999969482422,24.995500087738037,-1.0680336407315996
2020-12-01,53.36459732055664,202.839111328125,20.770000457763672,24.17750005722046,-1.0080090333927665
2020-12-02,53.9886474609375,201.85943603515625,21.170000076293945,23.458500099182128,-0.9116451213612223
2020-12-03,54.02238082885742,199.8137664794922,21.280000686645508,23.044000148773193,-0.8126301692736576
2020-12-04,54.81509780883789,204.260498046875,20.790000915527344,22.704500198364258,-0.9581312106221422
2020-12-07,54.19104766845703,204.23162841796875,21.299999237060547,22.526500129699706,-1.007018376881958
2020-12-08,53.8958854675293,204.34689331054688,20.68000030517578,22.273000144958495,-1.0362097732605053
2020-12-09,54.283817291259766,201.28323364257812,22.270000457763672,22.146500205993654,-0.8607547093325607
2020-12-10,54.342838287353516,199.39117431640625,22.520000457763672,22.100000190734864,-0.7669348161697112
2020-12-11,53.39834213256836,198.075439453125,23.309999465942383,21.998000144958496,-0.781044565490524
2020-12-14,52.18396759033203,199.0454864501953,24.719999313354492,22.079000091552736,-0.9244859492052505
2020-12-15,53.929622650146484,200.11148071289062,22.889999389648438,22.101000022888183,-0.8341134598722244
2020-12-16,54.1657600402832,200.0250701904297,22.5,22.09050006866455,-0.8110328260755599
2020-12-17,54.53679656982422,202.81985473632812,21.93000030517578,21.995000076293945,-0.9127214278537692
2020-12-18,54.12357711791992,202.94471740722656,21.56999969482422,21.91800003051758,-0.9518701643125562
2020-12-21,57.201656341552734,200.7357940673828,25.15999984741211,21.99099998474121,-0.600050749673381
2020-12-22,56.19811248779297,197.6912384033203,24.229999542236328,22.069499969482422,-0.5375314283671316
2020-12-23,57.52211380004883,197.17263793945312,23.309999465942383,22.15299997329712,-0.4065149249109815
2020-12-24,57.42091369628906,200.4380340576172,21.530000686645508,22.167000007629394,-0.5683800623742811
2020-12-28,57.387184143066406,204.21243286132812,21.700000762939453,22.210000038146973,-0.7487737686132826
2020-12-29,57.100467681884766,205.88360595703125,23.079999923706055,22.335500049591065,-0.8505287429171917
2020-12-30,57.2100944519043,209.7156524658203,22.770000457763672,22.435500049591063,-1.0220936695094667
2020-12-31,57.79197692871094,210.0709991455078,22.75,22.514500045776366,-0.9919704294617542
2021-01-04,57.62331771850586,209.1393585205078,26.969999313354492,22.798999977111816,-0.9616937253418112
2021-01-05,58.60154342651367,206.0180206298828,25.34000015258789,23.026499938964843,-0.7359952263282279
2021-01-06,62.1350212097168,204.2028350830078,25.06999969482422,23.214999961853028,-0.3660438272417944
2021-01-07,63.197601318359375,205.34576416015625,22.3700008392334,23.299499988555908,-0.3342916528090316
2021-01-08,63.45903015136719,206.9208221435547,21.559999465942383,23.263999938964844,-0.38738744200370534
2021-01-11,64.14209747314453,204.46212768554688,24.079999923706055,23.34199991226196,-0.2166476021379799
2021-01-12,63.9228401184082,200.59170532226562,23.329999923706055,23.342999935150146,-0.052103197215464726
2021-01-13,63.7204475402832,201.06228637695312,22.209999084472656,23.217499923706054,-0.09055145951908117
2021-01-14,64.48783874511719,193.86880493164062,23.25,23.235499954223634,0.30986554480109996
2021-01-15,63.4505729675293,193.60952758789062,24.34000015258789,23.32749996185303,0.23855412424286848
2021-01-19,63.239749908447266,193.67672729492188,23.239999771118164,23.392999935150147,0.21841604544808407
2021-01-20,63.11324691772461,197.85450744628906,21.579999923706055,23.39349994659424,0.01156359368518973
2021-01-21,62.99517822265625,197.0189666748047,21.31999969482422,23.201499938964844,0.0413898050279157
2021-01-22,62.51449966430664,194.0225067138672,21.90999984741211,23.085499954223632,0.14374420851512767
2021-01-25,61.0387077331543,193.0236358642578,23.190000534057617,23.079500007629395,0.07194029072386705
2021-01-26,60.052066802978516,194.0128936767578,23.020000457763672,23.153999996185302,-0.05406917150314079
2021-01-27,57.699214935302734,187.2515869140625,37.209999084472656,23.929499912261964,0.07477309321253157
2021-01-28,58.758766174316406,190.37289428710938,30.209999084472656,24.285999870300294,0.01315022949395241
2021-01-29,56.834625244140625,185.59967041015625,33.09000015258789,24.801999855041505,0.08292269620874826
2021-02-01,57.36014938354492,190.50738525390625,30.239999771118164,25.176499843597412,-0.1057922722704608
2021-02-02,60.14042663574219,194.589111328125,25.559999465942383,25.105999851226805,-0.07407992395774816
2021-02-03,59.84375,193.38858032226562,22.90999984741211,24.984499835968016,-0.04145282576659678
2021-02-04,61.27627182006836,200.96629333496094,21.770000457763672,24.81949987411499,-0.28282854728012624
2021-02-05,62.06459045410156,200.5052490234375,20.8700008392334,24.74449987411499,-0.1976526419038027
2021-02-08,62.92069625854492,198.69967651367188,21.239999771118164,24.72849988937378,-0.04372577662007477
2021-02-09,62.92917251586914,198.34432983398438,21.6299991607666,24.605999851226805,-0.026315533483136342
2021-02-10,63.00548553466797,198.26754760742188,21.989999771118164,24.538999843597413,-0.016556609103012532
2021-02-11,62.4883918762207,202.6345672607422,21.25,24.49099988937378,-0.26376631902585695
2021-02-12,63.24281311035156,201.96127319335938,19.969999313354492,24.326999855041503,-0.17132815517044303
2021-02-16,64.46342468261719,199.9796600341797,21.459999084472656,24.18299980163574,0.020234380076289554
2021-02-17,63.954803466796875,199.6045379638672,21.5,24.095999813079835,-0.0030592199236896007
2021-02-18,63.42928695678711,201.37442016601562,22.489999771118164,24.14149980545044,-0.12868816503567201
2021-02-19,64.42102813720703,196.9304656982422,22.049999237060547,24.177999782562257,0.16036006064009597
2021-02-22,65.60774230957031,200.38369750976562,23.450000762939453,24.254999828338622,0.09335070571596533
2021-02-23,65.6925048828125,204.02932739257812,23.110000610351562,24.25099983215332,-0.0714407241937177
2021-02-24,67.70988464355469,211.07040405273438,21.34000015258789,24.16699981689453,-0.24046397906136632
2021-02-25,66.4808120727539,205.60687255859375,28.889999389648438,23.75099983215332,-0.08223131626134009
2021-02-26,65.15849304199219,204.2986297607422,27.950000762939453,23.63799991607666,-0.12711463946286236
2021-03-01,67.09959411621094,208.37710571289062,23.350000381469727,23.15099992752075,-0.16281662893903046
2021-03-02,68.48124694824219,207.5498809814453,24.100000381469727,22.84399995803833,-0.012629907730322822
2021-03-03,69.5577621459961,206.6649169921875,26.670000076293945,22.89949998855591,0.11570631592395983
2021-03-04,68.75249481201172,203.44253540039062,28.56999969482422,23.182499980926515,0.20256118926998684
2021-03-05,68.54905700683594,207.20359802246094,24.65999984741211,23.326999950408936,0.00913100166389711
2021-03-08,68.74402618408203,211.87841796875,25.469999313354492,23.55699987411499,-0.1952356090172402
2021-03-09,68.5321044921875,211.9650421142578,24.030000686645508,23.69649991989136,-0.21637654131569156
2021-03-10,70.43083190917969,214.66793823242188,22.559999465942383,23.742999935150145,-0.19073556965618793
2021-03-11,70.56646728515625,217.53440856933594,21.90999984741211,23.738999938964845,-0.31475236686949754
2021-03-12,71.4903793334961,215.8126220703125,20.690000534057617,23.710999965667725,-0.15931018013401263
2021-03-15,71.08352661132812,214.76416015625,20.030000686645508,23.714000034332276,-0.14271262559297623
2021-03-16,69.96461486816406,216.1396484375,19.790000915527344,23.63050012588501,-0.2975536456772143
2021-03-17,71.08352661132812,214.52365112304688,19.229999542236328,23.517000102996825,-0.13139078362290343
2021-03-18,71.1513442993164,212.2535400390625,21.579999923706055,23.47150011062622,-0.019066016975036165
2021-03-19,70.30370330810547,199.01779174804688,20.950000762939453,23.416500186920167,0.5357512968538936
