Date,INTC,XLU,VIX,AvgVIX,zscore
2022-04-20,44.96031188964844,33.98305130004883,20.31999969482422,21.27599992752075,1.6421941409387049
2022-04-21,44.3902473449707,33.42100524902344,22.68000030517578,21.23149995803833,1.554951482080137
2022-04-22,43.493099212646484,32.858985900878906,28.209999084472656,21.558499908447267,1.4178686484817167
2022-04-25,43.97905731201172,32.63328170776367,27.020000457763672,21.86899995803833,1.4917661031987828
2022-04-26,42.53986740112305,32.30580139160156,33.52000045776367,22.563500022888185,1.2722458576951992
2022-04-27,42.259517669677734,32.15091323852539,31.600000381469727,23.198500061035155,1.2294227893836716
2022-04-28,43.77345657348633,32.509376525878906,29.989999771118164,23.73150005340576,1.4603539193255417
2022-04-29,40.73622512817383,31.535768508911133,33.400001525878906,24.37350015640259,0.9968939169132027
2022-05-02,42.01653289794922,31.212711334228516,32.34000015258789,25.00900020599365,1.1917670116665864
2022-05-03,42.109989166259766,31.332204818725586,29.25,25.54300022125244,1.206087932852485
2022-05-04,43.493099212646484,32.03142166137695,25.420000076293945,25.762500190734862,1.4173126275454067
2022-05-05,42.009578704833984,31.70393943786621,31.200000762939453,26.21750020980835,1.19103739342439
2022-05-06,41.726993560791016,31.95619010925293,30.190000534057617,26.6495002746582,1.1481472454332338
2022-05-09,40.56843566894531,31.717214584350586,34.75,27.3290002822876,0.9714484811125569
2022-05-10,41.45383834838867,31.332204818725586,32.9900016784668,27.76000032424927,1.1061052849130728
2022-05-11,40.34238052368164,31.557903289794922,32.560001373291016,28.175000381469726,0.9368957165107176
2022-05-12,40.3517951965332,31.239267349243164,31.770000457763672,28.6725004196167,0.9381162172165457
2022-05-13,41.067657470703125,31.611011505126953,28.8700008392334,28.981000423431396,1.047447316166496
2022-05-16,40.57786178588867,31.708370208740234,27.469999313354492,29.246000385284425,0.9728788673026803
2022-05-17,41.821189880371094,32.03585433959961,26.100000381469727,29.48250036239624,1.16255417347305
2022-05-18,39.890254974365234,31.726062774658203,30.959999084472656,30.01450033187866,0.8681149196296765
2022-05-19,39.570003509521484,31.659683227539062,29.350000381469727,30.34800033569336,0.819271190163553
2022-05-20,39.23091506958008,31.748197555541992,29.43000030517578,30.409000396728516,0.7676611983076466
2022-05-23,39.56058883666992,32.1287841796875,28.479999542236328,30.48200035095215,0.8181517833579163
2022-05-24,39.249752044677734,32.77047348022461,29.450000762939453,30.278500366210938,0.7712183733819584
2022-05-25,39.74897384643555,32.748348236083984,28.3700008392334,30.117000389099122,0.8472736983545691
2022-05-26,40.954627990722656,32.841270446777344,27.5,29.992500400543214,1.0310507440127556
2022-05-27,41.96247482299805,33.354637145996094,25.719999313354492,29.608500289916993,1.184968884695907
2022-05-31,41.840030670166016,32.89439010620117,26.190000534057617,29.301000308990478,1.1660019166628572
2022-06-01,41.54803466796875,32.841270446777344,25.690000534057617,29.12300033569336,1.121472594111933
2022-06-02,42.23563766479492,33.06254959106445,24.719999313354492,29.088000297546387,1.2263965199787843
2022-06-03,40.86985397338867,32.903228759765625,24.790000915527344,28.76750030517578,1.018174716070568
2022-06-06,40.82276153564453,33.04927444458008,25.06999969482422,28.51150026321411,1.0110970108812345
2022-06-07,41.00172424316406,33.248416900634766,24.020000457763672,27.975000286102294,1.0385007072552175
2022-06-08,38.835304260253906,32.59788131713867,23.959999084472656,27.523500156402587,0.7079498786405194
2022-06-09,37.6861686706543,31.814571380615234,26.09000015258789,27.200000095367432,0.5323211360830082
2022-06-10,36.90437698364258,31.571170806884766,27.75,26.999000072479248,0.41303010637840853
2022-06-13,35.57626724243164,30.119626998901367,34.02000045776367,27.256500053405762,0.20968075214211535
2022-06-14,35.72697067260742,29.35845184326172,32.689998626708984,27.517500019073488,0.23213315453037334
2022-06-15,36.40515899658203,29.54874610900879,29.6200008392334,27.69350004196167,0.3356016776911582
2022-06-16,35.17124557495117,28.977863311767578,32.95000076293945,27.79300012588501,0.1471974223804689
2022-06-17,34.82273864746094,28.707908630371094,31.1299991607666,27.882000064849855,0.09391141766391882
2022-06-21,35.53859329223633,29.254365921020508,30.190000534057617,27.920000076293945,0.20335873970897744
2022-06-22,35.20892333984375,29.562164306640625,28.950000762939453,27.943500137329103,0.15333124562024292
2022-06-23,35.2371826171875,30.258060455322266,29.049999237060547,27.923500061035156,0.15810488104796513
2022-06-24,36.36748123168945,30.784440994262695,27.229999542236328,27.866499996185304,0.3306906668507672
2022-06-27,36.386322021484375,31.03424835205078,26.950000762939453,27.839000034332276,0.33372941974873843
2022-06-28,35.5856819152832,30.918262481689453,28.360000610351562,27.971000099182127,0.21165192122299628
2022-06-29,35.124149322509766,30.94057273864746,28.15999984741211,28.069500064849855,0.1413397095311867
2022-06-30,35.2371826171875,31.284061431884766,28.709999084472656,28.220499992370605,0.15879422695782108
2022-07-01,34.22932815551758,32.05133056640625,26.700000762939453,28.319500064849855,0.005735352804015295
2022-07-05,34.558998107910156,30.95842170715332,27.540000915527344,28.457000064849854,0.05523534964260372
2022-07-06,34.841575622558594,31.279600143432617,26.729999542236328,28.54000005722046,0.09850960860752729
2022-07-07,35.924781799316406,31.248371124267578,26.079999923706055,28.643000030517577,0.26354491982336736
2022-07-08,35.78349304199219,31.145782470703125,24.639999389648438,28.677000045776367,0.2419467595552363
2022-07-11,35.03937530517578,31.34205436706543,26.170000076293945,28.68100004196167,0.12869179931416563
2022-07-12,35.04879379272461,31.190378189086914,27.290000915527344,28.65800008773804,0.1300250576293602
2022-07-13,35.04879379272461,31.06101417541504,26.81999969482422,28.298000049591064,0.1299381409930757
2022-07-14,35.51974868774414,31.06101417541504,26.399999618530273,27.98350009918213,0.20170108966523798
2022-07-15,36.376895904541016,31.119007110595703,24.229999542236328,27.714000034332276,0.33235003864591095
2022-07-18,36.461669921875,30.68630027770996,25.299999237060547,27.33149995803833,0.3449769693829166
2022-07-19,37.88397216796875,30.8825740814209,24.5,27.0,0.5618357594894465
2022-07-20,38.204227447509766,30.472187042236328,23.8799991607666,26.68449993133545,0.610359741980826
2022-07-21,38.25131607055664,30.552474975585938,23.110000610351562,26.392499923706055,0.6175889341273952
2022-07-22,36.9232177734375,30.971803665161133,23.030000686645508,26.091499996185302,0.41549831891495165
2022-07-25,36.885536193847656,31.359891891479492,23.360000610351562,25.898000049591065,0.41001723983413196
2022-07-26,36.69715881347656,31.54724884033203,24.690000534057617,25.785000038146972,0.38143863861889643
2022-07-27,37.84629440307617,31.574012756347656,23.239999771118164,25.528999996185302,0.5565590757100696
2022-07-28,37.403587341308594,32.70707321166992,22.329999923706055,25.2375,0.4898617390523073
2022-07-29,34.20106506347656,32.98811340332031,21.329999923706055,24.86850004196167,0.0020580946884400857
2022-08-01,34.81331253051758,33.02378845214844,22.84000015258789,24.675500011444093,0.09537482722666965
2022-08-02,33.91849136352539,32.95688247680664,23.93000030517578,24.494999980926515,-0.04102077409421851
2022-08-03,34.398868560791016,33.16208267211914,21.950000762939453,24.25600004196167,0.03231579100367612
2022-08-04,33.927913665771484,33.23345947265625,21.440000534057617,24.024000072479247,-0.039399201276014
2022-08-05,33.67102813720703,33.113014221191406,21.149999618530273,23.84950008392334,-0.07862371068364502
2022-08-08,33.661521911621094,33.16208267211914,21.290000915527344,23.60550012588501,-0.08003927802215384
2022-08-09,32.84328842163086,33.5323371887207,21.770000457763672,23.329500102996825,-0.20447091962919892
2022-08-10,33.652000427246094,33.679542541503906,19.739999771118164,22.975500106811523,-0.08114246928665374
2022-08-11,33.86130905151367,33.675079345703125,20.200000762939453,22.665500164031982,-0.049251534594809535
2022-08-12,34.356056213378906,34.22377014160156,19.530000686645508,22.43050022125244,0.026505473619063614
2022-08-15,34.574886322021484,34.50926971435547,19.950000762939453,22.163000297546386,0.06004208784364902
2022-08-16,34.43217086791992,34.60740661621094,19.690000534057617,21.922500324249267,0.038361393806031985
2022-08-17,34.04207992553711,34.549407958984375,19.899999618530273,21.723500347137453,-0.021118672566876225
2022-08-18,34.44168472290039,34.67877197265625,19.559999465942383,21.546000289916993,0.039859040333754724
2022-08-19,33.661521911621094,34.66093826293945,20.600000381469727,21.424500274658204,-0.07903223222531836
2022-08-22,32.196311950683594,34.18808364868164,23.799999237060547,21.44650020599365,-0.3026150225331927
2022-08-23,32.30097198486328,33.982879638671875,24.110000610351562,21.41750020980835,-0.2868050556628559
2022-08-24,32.21533966064453,34.08994674682617,22.81999969482422,21.396500205993654,-0.299781562759424
2022-08-25,33.195316314697266,34.29960632324219,21.780000686645508,21.369000244140626,-0.1503142649602815
2022-08-26,31.7396297454834,33.77322006225586,25.559999465942383,21.580500221252443,-0.3724818709120233
2022-08-29,31.340030670166016,33.875816345214844,26.209999084472656,21.74900016784668,-0.43330286323710776
2022-08-30,30.693058013916016,33.38066864013672,26.209999084472656,21.863000106811523,-0.5322196435708235
2022-08-31,30.369571685791016,33.16208267211914,25.8700008392334,22.059000110626222,-0.5816585574602832
2022-09-01,30.21734619140625,33.63939666748047,25.559999465942383,22.26500005722046,-0.6045336078825503
2022-09-02,29.70357322692871,33.2780647277832,25.469999313354492,22.48100004196167,-0.6830638391017558
2022-09-06,28.885347366333008,33.362831115722656,26.90999984741211,22.761999988555907,-0.8076861309152878
2022-09-07,29.161256790161133,34.406673431396484,24.639999389648438,22.905499935150146,-0.7649423983774448
2022-09-08,29.256404876708984,34.379905700683594,23.610000610351562,23.098999977111816,-0.7504619515576082
2022-09-09,29.931915283203125,34.51818084716797,22.790000915527344,23.228499984741212,-0.647436433298624
2022-09-12,30.02705955505371,34.84830093383789,23.8700008392334,23.445499992370607,-0.6327167832276085
2022-09-13,27.86731719970703,33.92042922973633,27.270000457763672,23.811499977111815,-0.9624364269891389
2022-09-14,27.762664794921875,34.1970100402832,26.15999984741211,24.13499994277954,-0.9781972749186285
2022-09-15,27.439176559448242,33.3449821472168,26.270000457763672,24.45349998474121,-1.0280620741669597
2022-09-16,27.819746017456055,33.2200813293457,26.299999237060547,24.79049997329712,-0.9701557540195874
2022-09-19,28.010034561157227,33.665138244628906,25.760000228881836,25.048499965667723,-0.940861030444441
2022-09-20,27.553348541259766,33.17561340332031,27.15999984741211,25.216499996185302,-1.010778623237508
2022-09-21,27.087148666381836,32.72201919555664,27.989999771118164,25.41049995422363,-1.0821217729077692
2022-09-22,26.70657730102539,32.60524368286133,27.350000381469727,25.636999988555907,-1.1401907603310402
2022-09-23,26.183292388916016,32.22800064086914,29.920000076293945,26.04399995803833,-1.2201810890325933
2022-09-26,25.660005569458008,31.45104217529297,32.2599983215332,26.37899990081787,-1.3004402677572917
2022-09-27,25.583892822265625,30.921096801757812,32.599998474121094,26.698499870300292,-1.3123941988130656
2022-09-28,25.81223487854004,31.25343132019043,30.18000030517578,26.89699993133545,-1.2773767101035363
2022-09-29,25.098661422729492,30.000417709350586,31.84000015258789,27.195499897003174,-1.3869511487474877
2022-09-30,24.518295288085938,29.42107391357422,31.6200008392334,27.498499965667726,-1.475775160497701
2022-10-03,25.660005569458008,30.283355712890625,30.100000381469727,27.730000019073486,-1.3012248088106033
2022-10-04,26.35454750061035,30.925579071044922,29.06999969482422,27.83800001144409,-1.1949607226855845
2022-10-05,26.29746437072754,30.238445281982422,28.549999237060547,28.033500003814698,-1.2041205786527913
2022-10-06,25.859806060791016,29.241424560546875,30.520000457763672,28.378999996185303,-1.271479750335581
2022-10-07,24.470722198486328,28.6351318359375,31.360000610351562,28.807499980926515,-1.4835522868785296
2022-10-10,23.975980758666992,28.684532165527344,32.45000076293945,29.236499977111816,-1.5589065798296082
2022-10-11,23.82375144958496,28.581233978271484,33.630001068115234,29.554500007629393,-1.5821723111872166
2022-10-12,24.09966468811035,27.62912940979004,33.56999969482422,29.925,-1.5407690271132788
2022-10-13,25.136720657348633,28.320751190185547,31.940000534057617,30.2085000038147,-1.382280304580549
2022-10-14,24.651491165161133,27.91206932067871,32.02000045776367,30.494500064849852,-1.4564929649933471
2022-10-17,25.136720657348633,28.495908737182617,31.3700008392334,30.77500009536743,-1.3821626203469457
2022-10-18,24.61343765258789,29.016874313354492,30.5,30.942000102996825,-1.461549173179643
2022-10-19,24.73712158203125,28.639619827270508,30.760000228881836,31.08050012588501,-1.4429559886007317
2022-10-20,24.813236236572266,27.91655731201172,29.979999542236328,31.21200008392334,-1.4318436334195819
2022-10-21,25.660005569458008,28.433029174804688,29.690000534057617,31.200500106811525,-1.3024679996652568
2022-10-24,25.859806060791016,28.671058654785156,29.850000381469727,31.08000020980835,-1.2718629657644547
2022-10-25,26.078636169433594,29.24591827392578,28.459999084472656,30.87300024032593,-1.2381319373346107
2022-10-26,25.888349533081055,29.232446670532227,27.280000686645508,30.728000259399415,-1.2671363982586972
2022-10-27,24.994007110595703,29.465986251831055,27.389999389648438,30.50550022125244,-1.4032571873703146
2022-10-28,27.65800666809082,30.274381637573242,25.75,30.212000179290772,-0.9967803446040043
2022-10-31,27.049091339111328,29.991432189941406,25.8799991607666,30.001000118255615,-1.0897554719883336
2022-11-01,26.925405502319336,30.10820770263672,25.809999465942383,29.838000106811524,-1.1085239568963472
2022-11-02,26.088150024414062,29.816287994384766,25.860000610351562,29.703500175476073,-1.2362990215184646
2022-11-03,26.059606552124023,29.9465274810791,25.299999237060547,29.442500114440918,-1.2405609007823555
2022-11-04,27.19263458251953,30.130659103393555,24.549999237060547,29.102000045776368,-1.067789162290678
2022-11-07,27.395130157470703,29.555801391601562,24.350000381469727,28.69700002670288,-1.0373196179495816
2022-11-08,27.462631225585938,29.76239585876465,25.540000915527344,28.292500019073486,-1.026895165236799
2022-11-09,26.53692626953125,29.528860092163086,26.09000015258789,27.91850004196167,-1.16810871701699
2022-11-10,28.69690704345703,30.921096801757812,23.530000686645508,27.498000049591063,-0.8380407477000766
2022-11-11,29.342975616455078,30.575273513793945,22.520000457763672,27.023000049591065,-0.7398267579673539
2022-11-14,29.265832901000977,30.211496353149414,23.729999542236328,26.64099998474121,-0.7518259885422468
2022-11-15,29.612972259521484,30.543842315673828,24.540000915527344,26.34300003051758,-0.6987064513885582
2022-11-16,28.475126266479492,30.81779670715332,24.110000610351562,26.010500049591066,-0.8719045619674753
2022-11-17,28.822263717651367,30.278867721557617,23.93000030517578,25.708000087738036,-0.8193707045836077
2022-11-18,28.802978515625,30.921096801757812,23.1200008392334,25.379500102996825,-0.8218778376352923
2022-11-21,27.906200408935547,31.06031608581543,22.360000610351562,25.005000114440918,-0.9584331419037393
2022-11-22,28.754762649536133,31.32529067993164,21.290000915527344,24.646500205993654,-0.82895328437716
2022-11-23,28.61012077331543,31.675596237182617,20.350000381469727,24.300000190734863,-0.8507580956946669
2022-11-25,28.291908264160156,31.859731674194336,20.5,23.955500221252443,-0.8991228189853112
2022-11-28,27.703699111938477,31.531883239746094,22.209999084472656,23.778500175476076,-0.9889729566510652
2022-11-29,27.867626190185547,31.298341751098633,21.889999389648438,23.579000186920165,-0.9641510626476254
2022-11-30,28.995832443237305,32.079795837402344,20.579999923706055,23.31750020980835,-0.7917127278233326
2022-12-01,28.764406204223633,32.05284881591797,19.84000015258789,23.016500186920165,-0.826994994041569
2022-12-02,28.35940933227539,31.900150299072266,19.059999465942383,22.704500198364258,-0.8888100159101142
2022-12-05,28.12798500061035,31.72049903869629,20.75,22.514500236511232,-0.9241945898755687
2022-12-06,27.57834243774414,31.91811180114746,22.170000076293945,22.405500221252442,-1.0078150004913016
2022-12-07,27.317991256713867,31.76990509033203,22.68000030517578,22.262500190734862,-1.047586249769699
2022-12-08,27.424060821533203,31.97649574279785,22.290000915527344,22.072500228881836,-1.0312848269445993
2022-12-09,27.231204986572266,31.810327529907227,22.829999923706055,22.037500190734864,-1.0607833692924418
2022-12-12,27.665132522583008,32.53787612915039,25.0,22.16150016784668,-0.9941737357423209
2022-12-13,27.703699111938477,32.636680603027344,22.549999237060547,22.10250015258789,-0.9882306693033966
2022-12-14,27.250490188598633,32.59626388549805,21.139999389648438,21.932500076293945,-1.0573166854954372
2022-12-15,26.180143356323242,32.201045989990234,22.829999923706055,21.86850004196167,-1.2206790410701513
2022-12-16,25.958358764648438,31.65314483642578,22.6200008392334,21.803000068664552,-1.2548421535998437
2022-12-19,25.833003997802734,31.527265548706055,22.420000076293945,21.768000030517577,-1.2740279800146699
2022-12-20,25.495506286621094,31.53632164001465,21.479999542236328,21.723999977111816,-1.325448966653516
2022-12-21,25.871572494506836,31.97551727294922,20.06999969482422,21.66299991607666,-1.2678498375551555
2022-12-22,25.042293548583984,31.780826568603516,21.969999313354492,21.743999862670897,-1.3943441319711714
2022-12-23,25.15800666809082,32.1068229675293,20.8700008392334,21.76249990463257,-1.3764930220885148
2022-12-27,25.01336669921875,32.30604553222656,21.649999618530273,21.73449993133545,-1.3983990518759806
2022-12-28,24.627655029296875,31.998146057128906,22.139999389648438,21.74699993133545,-1.457379717959609
2022-12-29,25.273719787597656,32.22907638549805,21.440000534057617,21.789999961853027,-1.3587788023197984
2022-12-30,25.48586082458496,31.92117691040039,21.670000076293945,21.88149995803833,-1.3266601432384189
2023-01-03,25.775142669677734,31.92117691040039,22.899999618530273,22.073499965667725,-1.2825800871211124
2023-01-04,26.69120979309082,32.210960388183594,22.010000228881836,22.136499977111818,-1.1427973330629027
2023-01-05,26.575496673583984,31.51367950439453,22.459999084472656,22.15099992752075,-1.160897900252989
2023-01-06,27.703699111938477,32.147579193115234,21.1299991607666,22.073499870300292,-0.9885592850300188
2023-01-09,28.26297950744629,32.36491775512695,21.969999313354492,22.05749979019165,-0.9031914891496322
2023-01-10,28.388338088989258,32.37397384643555,20.579999923706055,21.944999790191652,-0.8840835722169256
2023-01-11,28.783693313598633,32.63657760620117,21.09000015258789,21.749499797821045,-0.823663878111771
2023-01-12,29.20797348022461,32.41471481323242,18.829999923706055,21.56349983215332,-0.7591621741531075
2023-01-13,29.034406661987305,32.2969970703125,18.350000381469727,21.423999881744386,-0.7856889508400327
2023-01-17,28.542619705200195,32.25171661376953,19.360000610351562,21.25049991607666,-0.8606566607246425
2023-01-18,27.780841827392578,31.47745132446289,20.34000015258789,21.136499881744385,-0.977254710911997
2023-01-19,27.404773712158203,31.160511016845703,20.520000457763672,21.041499900817872,-1.0347719901715742
2023-01-20,28.17619514465332,31.346147537231445,19.850000381469727,20.95999994277954,-0.9170999646543938
2023-01-23,29.188688278198242,31.35520362854004,19.809999465942383,20.946999931335448,-0.7628126664393723
2023-01-24,28.8511905670166,31.51367950439453,19.200000762939453,20.808500003814697,-0.8141332614414839
2023-01-25,28.639049530029297,31.088064193725586,19.079999923706055,20.71899995803833,-0.846744751844605
2023-01-26,29.015119552612305,31.192211151123047,18.729999542236328,20.572999954223633,-0.7893701527919871
2023-01-27,27.15406036376953,31.192211151123047,18.510000228881836,20.391499996185303,-1.0729537750393812
2023-01-30,26.951562881469727,31.051841735839844,19.940000534057617,20.316499996185303,-1.1039041542918266
2023-01-31,27.250490188598633,31.282752990722656,19.399999618530273,20.202999973297118,-1.0581992025529725
2023-02-01,28.031553268432617,31.337093353271484,17.8700008392334,19.951500034332277,-0.939146221324712
2023-02-02,29.111543655395508,31.405017852783203,18.729999542236328,19.7875,-0.7745343053334692
2023-02-03,29.23689842224121,30.748477935791016,18.329999923706055,19.58100004196167,-0.7558741679685386
2023-02-06,28.002227783203125,31.01109504699707,19.43000030517578,19.49600009918213,-0.943833797232916
2023-02-07,28.353595733642578,30.997507095336914,18.65999984741211,19.33050012588501,-0.8903023424976988
2023-02-08,27.563016891479492,30.476808547973633,19.6299991607666,19.28300008773804,-1.0111186472762468
2023-02-09,27.06523895263672,30.06024742126465,20.709999084472656,19.264000034332277,-1.0872487030171538
2023-02-10,27.133562088012695,30.657920837402344,20.530000686645508,19.34900007247925,-1.0764362289748937
2023-02-13,27.865581512451172,30.843564987182617,20.34000015258789,19.448500061035155,-0.9647681794170495
2023-02-14,27.953426361083984,30.712257385253906,18.90999984741211,19.426000022888182,-0.9514708199088633
2023-02-15,28.158390045166016,30.911474227905273,18.229999542236328,19.320499992370607,-0.9201051086925216
2023-02-16,27.52397346496582,30.676034927368164,20.170000076293945,19.30299997329712,-1.0169341330722987
2023-02-17,26.948118209838867,31.006561279296875,20.020000457763672,19.311499977111815,-1.1044594677564752
2023-02-21,25.435272216796875,30.426998138427734,22.8700008392334,19.46450004577637,-1.335372614431683
2023-02-22,24.859416961669922,30.30927848815918,22.290000915527344,19.619000053405763,-1.4231991150555443
2023-02-23,24.996063232421875,30.150802612304688,21.139999389648438,19.72200002670288,-1.4024837685872389
2023-02-24,24.53732681274414,30.159860610961914,21.670000076293945,19.869000053405763,-1.4723788101798905
2023-02-27,24.303083419799805,29.956111907958984,20.950000762939453,19.99100008010864,-1.5082091362746808
2023-02-28,24.332365036010742,29.430879592895508,20.700000762939453,20.029000091552735,-1.5041001668409286
2023-03-01,24.7227725982666,28.946399688720703,20.579999923706055,20.088000106811524,-1.444936333288947
2023-03-02,25.57192039489746,29.49427032470703,19.59000015258789,20.17400007247925,-1.315177178981797
2023-03-03,25.76712417602539,29.996858596801758,18.489999771118164,20.16200008392334,-1.2850948296510483
2023-03-06,25.366952896118164,30.141746520996094,18.610000610351562,20.176000118255615,-1.3459745983458578
2023-03-07,24.91798210144043,29.648218154907227,19.59000015258789,20.184000110626222,-1.4147192539682651
2023-03-08,25.35719108581543,29.87460708618164,19.110000610351562,20.206500148773195,-1.34764156369162
2023-03-09,25.80616569519043,29.63463020324707,22.610000610351562,20.35550022125244,-1.2793891517092533
2023-03-10,26.56746482849121,29.16826057434082,24.799999237060547,20.560000228881837,-1.163697604836436
2023-03-13,26.303937911987305,29.61652374267578,26.520000457763672,20.859500217437745,-1.2035520108018893
2023-03-14,27.338529586791992,30.00591278076172,23.729999542236328,21.029000186920165,-1.0456418544611488
2023-03-15,27.728940963745117,30.413415908813477,26.139999389648438,21.390500164031984,-0.9858781372278931
2023-03-16,29.456510543823242,30.617172241210938,22.989999771118164,21.628500175476074,-0.7224984341853313
2023-03-17,29.09537696838379,30.32286834716797,25.510000228881836,21.89550018310547,-0.7777248161262916
2023-03-20,28.460962295532227,30.560039520263672,24.149999618530273,22.102000141143797,-0.8742360140143346
2023-03-21,27.777740478515625,29.944286346435547,21.3799991607666,22.027500057220458,-0.9787573842932941
2023-03-22,27.455650329589844,29.35588836669922,22.260000228881836,22.026000022888184,-1.0282320198174124
2023-03-23,28.334077835083008,29.054847717285156,22.610000610351562,22.09950008392334,-0.8945816589961905
2023-03-24,28.656164169311523,29.962528228759766,21.739999771118164,22.10300006866455,-0.8448930863273011
