Date,XOM,FDX,VIX,AvgVIX,zscore
2022-05-04,79.90528106689453,192.26504516601562,25.420000076293945,25.762500190734862,-0.9677216176317197
2022-05-05,78.69407653808594,190.20008850097656,31.200000762939453,26.21750020980835,-1.058230251118669
2022-05-06,79.8965835571289,192.9258575439453,30.190000534057617,26.6495002746582,-0.975598570106207
2022-05-09,73.59651184082031,191.1453857421875,34.75,27.3290002822876,-1.5422237668996768
2022-05-10,74.08448028564453,190.95265197753906,32.9900016784668,27.76000032424927,-1.4947994393446027
2022-05-11,75.6268310546875,190.1633758544922,32.560001373291016,28.175000381469726,-1.3429762051184178
2022-05-12,75.97014617919922,191.0811309814453,31.770000457763672,28.6725004196167,-1.3208776011414745
2022-05-13,78.22371673583984,193.9170684814453,28.8700008392334,28.981000423431396,-1.141714901449445
2022-05-16,80.06355285644531,192.4761505126953,27.469999313354492,29.246000385284425,-0.9552663826944455
2022-05-17,81.0846939086914,203.28756713867188,26.100000381469727,29.48250036239624,-0.9759834356305631
2022-05-18,79.7994613647461,186.8318328857422,30.959999084472656,30.01450033187866,-0.9194422657571878
2022-05-19,80.23080444335938,182.68348693847656,29.350000381469727,30.34800033569336,-0.8349705792747661
2022-05-20,80.86461639404297,184.38137817382812,29.43000030517578,30.409000396728516,-0.7942114413978447
2022-05-23,82.6516342163086,187.85971069335938,28.479999542236328,30.48200035095215,-0.6652920351161876
2022-05-24,83.10059356689453,188.37368774414062,29.450000762939453,30.278500366210938,-0.6290534539627819
2022-05-25,84.77318572998047,187.51095581054688,28.3700008392334,30.117000389099122,-0.4643369372237145
2022-05-26,85.07250213623047,194.8348388671875,27.5,29.992500400543214,-0.5148520104028798
2022-05-27,85.90876007080078,201.60800170898438,25.719999313354492,29.608500289916993,-0.5095608793455058
2022-05-31,84.50907897949219,206.1143341064453,26.190000534057617,29.301000308990478,-0.6878808580706035
2022-06-01,86.12882995605469,200.69027709960938,25.690000534057617,29.12300033569336,-0.47928615938378116
2022-06-02,85.97918701171875,203.30592346191406,24.719999313354492,29.088000297546387,-0.5211757182726702
2022-06-03,87.22921752929688,200.7178192138672,24.790000915527344,28.76750030517578,-0.3772860409848054
2022-06-06,87.00914001464844,204.52655029296875,25.06999969482422,28.51150026321411,-0.43848525679941464
2022-06-07,90.99691772460938,203.16824340820312,24.020000457763672,27.975000286102294,-0.05324248042260405
2022-06-08,92.07088470458984,199.31358337402344,23.959999084472656,27.523500156402587,0.0878276726942263
2022-06-09,90.08140563964844,199.15756225585938,26.09000015258789,27.200000095367432,-0.0954502866642244
2022-06-10,88.43522644042969,189.76870727539062,27.75,26.999000072479248,-0.14805480825125905
2022-06-13,84.37702178955078,184.4547882080078,34.02000045776367,27.256500053405762,-0.46847486699873664
2022-06-14,84.59710693359375,211.04275512695312,32.689998626708984,27.517500019073488,-0.7324146509801571
2022-06-15,83.53194427490234,213.64007568359375,29.6200008392334,27.69350004196167,-0.8592171419987814
2022-06-16,80.45088958740234,206.78428649902344,32.95000076293945,27.79300012588501,-1.0723062606887483
2022-06-17,75.81169128417969,210.99688720703125,31.1299991607666,27.882000064849855,-1.5486377789555168
2022-06-21,80.53012084960938,211.56590270996094,30.190000534057617,27.920000076293945,-1.1160875110753412
2022-06-22,77.3434066772461,210.18923950195312,28.950000762939453,27.943500137329103,-1.3976067228378528
2022-06-23,75.0105972290039,209.3724365234375,29.049999237060547,27.923500061035156,-1.6057334312938147
2022-06-24,76.49832153320312,224.37109375,27.229999542236328,27.866499996185304,-1.6278647782758895
2022-06-27,78.37337493896484,221.81597900390625,26.950000762939453,27.839000034332276,-1.4262243162315558
2022-06-28,80.54772186279297,221.4654541015625,28.360000610351562,27.971000099182127,-1.22034229460535
2022-06-29,77.57229614257812,215.67259216308594,28.15999984741211,28.069500064849855,-1.4349815370406793
2022-06-30,75.38914489746094,209.12339782714844,28.709999084472656,28.220499992370605,-1.5678788587591665
2022-07-01,77.07051849365234,206.2638397216797,26.700000762939453,28.319500064849855,-1.380986853475278
2022-07-05,74.65847778320312,211.79843139648438,27.540000915527344,28.457000064849854,-1.664417085601767
2022-07-06,73.31163024902344,210.05503845214844,26.729999542236328,28.54000005722046,-1.7709750465446885
2022-07-07,75.65323638916016,213.4034423828125,26.079999923706055,28.643000030517577,-1.589109964656773
2022-07-08,75.77648162841797,212.61016845703125,24.639999389648438,28.677000045776367,-1.569167493520693
2022-07-11,75.38914489746094,206.79885864257812,26.170000076293945,28.68100004196167,-1.543014316098008
2022-07-12,74.38558959960938,205.6827392578125,27.290000915527344,28.65800008773804,-1.6243686510649409
2022-07-13,74.68488311767578,199.3641357421875,26.81999969482422,28.298000049591064,-1.5289583530508715
2022-07-14,73.18838500976562,197.66685485839844,26.399999618530273,27.98350009918213,-1.649921437680845
2022-07-15,74.42080688476562,200.9322509765625,24.229999542236328,27.714000034332276,-1.5702809447669928
2022-07-18,75.7940673828125,201.070556640625,25.299999237060547,27.33149995803833,-1.4440986784649636
2022-07-19,77.70433044433594,207.94265747070312,24.5,27.0,-1.3400236951552291
2022-07-20,78.5582275390625,209.9996795654297,23.8799991607666,26.68449993133545,-1.2826463633668899
2022-07-21,77.2465591430664,209.9996795654297,23.110000610351562,26.392499923706055,-1.404582270045811
2022-07-22,76.65677642822266,209.66757202148438,23.030000686645508,26.091499996185302,-1.455857511779762
2022-07-25,79.20964813232422,210.4701385498047,23.360000610351562,25.898000049591065,-1.2271209961756824
2022-07-26,78.90154266357422,207.4261016845703,24.690000534057617,25.785000038146972,-1.2232025517490992
2022-07-27,80.60932922363281,209.9720001220703,23.239999771118164,25.528999996185302,-1.091674852667472
2022-07-28,81.55127716064453,211.98289489746094,22.329999923706055,25.2375,-1.02561869588324
2022-07-29,85.32776641845703,215.0084686279297,21.329999923706055,24.86850004196167,-0.7069101965947765
2022-08-01,83.17102813720703,219.26083374023438,22.84000015258789,24.675500011444093,-0.9528914929051859
2022-08-02,82.81010437011719,215.17449951171875,23.93000030517578,24.494999980926515,-0.9427341841135104
2022-08-03,80.12516021728516,215.10069274902344,21.950000762939453,24.25600004196167,-1.191543691119344
2022-08-04,76.75361633300781,217.78492736816406,21.440000534057617,24.024000072479247,-1.5336827100985413
2022-08-05,77.86277770996094,216.66883850097656,21.149999618530273,23.84950008392334,-1.418634054863914
2022-08-08,78.30294036865234,211.2541961669922,21.290000915527344,23.60550012588501,-1.3197974797887904
2022-08-09,79.74663543701172,207.5183563232422,21.770000457763672,23.329500102996825,-1.1456274637769475
2022-08-10,80.50369262695312,214.41807556152344,19.739999771118164,22.975500106811523,-1.1490527443659304
2022-08-11,82.83251190185547,211.4571533203125,20.200000762939453,22.665500164031982,-0.9008883567980297
2022-08-12,83.55248260498047,212.785400390625,19.530000686645508,22.43050022125244,-0.8481657740831207
2022-08-15,82.05919647216797,215.11915588378906,19.950000762939453,22.163000297546386,-1.0119484357407031
2022-08-16,81.29479217529297,219.740478515625,19.690000534057617,21.922500324249267,-1.132441526159176
2022-08-17,81.95254516601562,215.3128662109375,19.899999618530273,21.723500347137453,-1.0239350339953794
2022-08-18,83.89024353027344,216.65037536621094,19.559999465942383,21.546000289916993,-0.8581085777247722
2022-08-19,83.62358856201172,213.75392150878906,20.600000381469727,21.424500274658204,-0.8519154218314285
2022-08-22,83.56136322021484,206.22695922851562,23.799999237060547,21.44650020599365,-0.7771875361463644
2022-08-23,87.10791015625,207.78587341308594,24.110000610351562,21.41750020980835,-0.46416684549526904
2022-08-24,87.62344360351562,208.52377319335938,22.81999969482422,21.396500205993654,-0.4241345732610748
2022-08-25,88.07676696777344,210.3409881591797,21.780000686645508,21.369000244140626,-0.40143044832987085
2022-08-26,86.99235534667969,201.23663330078125,25.559999465942383,21.580500221252443,-0.4048548488820005
2022-08-29,88.99229431152344,199.91758728027344,26.209999084472656,21.74900016784668,-0.20482638662016286
2022-08-30,85.6057357788086,196.9196319580078,26.209999084472656,21.863000106811523,-0.48758139227233155
2022-08-31,84.96575927734375,194.45680236816406,25.8700008392334,22.059000110626222,-0.5207314028207961
2022-09-01,83.43692016601562,196.49725341796875,25.559999465942383,22.26500005722046,-0.6846818116726373
2022-09-02,84.96575927734375,193.58494567871094,25.469999313354492,22.48100004196167,-0.511405546757272
2022-09-06,84.39688873291016,189.3648681640625,26.90999984741211,22.761999988555907,-0.5191488883512608
2022-09-07,83.67691040039062,186.99981689453125,24.639999389648438,22.905499935150146,-0.5607819554576833
2022-09-08,84.361328125,188.1591796875,23.610000610351562,23.098999977111816,-0.5095579860916417
2022-09-09,85.77462005615234,193.9095916748047,22.790000915527344,23.228499984741212,-0.43968445882563834
2022-09-12,86.76126098632812,198.33364868164062,23.8700008392334,23.445499992370607,-0.39528603518123556
2022-09-13,84.73466491699219,190.45005798339844,27.270000457763672,23.811499977111815,-0.4993561709007891
2022-09-14,86.8145751953125,190.14393615722656,26.15999984741211,24.13499994277954,-0.3027281707303401
2022-09-15,84.29022979736328,190.01412963867188,26.270000457763672,24.45349998474121,-0.5360090201167902
2022-09-16,82.85028839111328,149.3438720703125,26.299999237060547,24.79049997329712,-0.23483817806691445
2022-09-19,82.84139251708984,151.0875244140625,25.760000228881836,25.048499965667723,-0.254316219565869
2022-09-20,82.1658706665039,145.98634338378906,27.15999984741211,25.216499996185302,-0.26254936261978107
2022-09-21,80.84147644042969,142.1372528076172,27.989999771118164,25.41049995422363,-0.34449631534284675
2022-09-22,80.50369262695312,143.33372497558594,27.350000381469727,25.636999988555907,-0.38869564674552887
2022-09-23,76.21942901611328,138.50152587890625,29.920000076293945,26.04399995803833,-0.7352834403946272
2022-09-26,74.64614868164062,132.53778076171875,32.2599983215332,26.37899990081787,-0.8177479536305579
2022-09-27,76.21052551269531,134.43914794921875,32.599998474121094,26.698499870300292,-0.6926577153874316
2022-09-28,78.98375701904297,139.11370849609375,30.18000030517578,26.89699993133545,-0.4848529788897181
2022-09-29,78.82378387451172,141.26544189453125,31.84000015258789,27.195499897003174,-0.5227405916639565
2022-09-30,77.60603332519531,137.7039031982422,31.6200008392334,27.498499965667726,-0.5978494992005337
2022-10-03,81.70367431640625,140.4770965576172,30.100000381469727,27.730000019073486,-0.2465863496950956
2022-10-04,84.68132019042969,147.58164978027344,29.06999969482422,27.83800001144409,-0.04577128380607315
2022-10-05,88.1034164428711,145.49476623535156,28.549999237060547,28.033500003814698,0.29467761328636316
2022-10-06,90.71666717529297,143.93658447265625,30.520000457763672,28.378999996185303,0.554278966316057
2022-10-07,89.80113220214844,143.21319580078125,31.360000610351562,28.807499980926515,0.4769063537843815
2022-10-10,87.85453796386719,142.10018920898438,32.45000076293945,29.236499977111816,0.30785151305266417
2022-10-11,87.10791015625,141.05215454101562,33.630001068115234,29.554500007629393,0.2496535154805167
2022-10-12,87.49010467529297,141.80340576171875,33.56999969482422,29.925,0.27714746005827123
2022-10-13,90.54779052734375,144.91973876953125,31.940000534057617,30.2085000038147,0.5280634233504574
2022-10-14,88.16563415527344,145.57827758789062,32.02000045776367,30.494500064849852,0.29956824110903735
2022-10-17,89.43671417236328,145.59678649902344,31.3700008392334,30.77500009536743,0.4175329712362527
2022-10-18,89.5967025756836,144.9661102294922,30.5,30.942000102996825,0.4391519434227377
2022-10-19,92.2543716430664,141.86834716796875,30.760000228881836,31.08050012588501,0.7193507373979636
2022-10-20,92.37882995605469,139.2528076171875,29.979999542236328,31.21200008392334,0.7588979287591543
2022-10-21,94.09432220458984,142.1187286376953,29.690000534057617,31.200500106811525,0.8877188309116565
2022-10-24,94.7520751953125,143.53778076171875,29.850000381469727,31.08000020980835,0.9336862021700624
2022-10-25,94.11209869384766,144.50238037109375,28.459999084472656,30.87300024032593,0.8638745340734048
2022-10-26,95.23204040527344,146.5057373046875,27.280000686645508,30.728000259399415,0.9465580569552776
2022-10-27,95.59648895263672,145.5319061279297,27.389999389648438,30.50550022125244,0.9908547174997936
2022-10-28,98.3963851928711,148.74099731445312,25.75,30.212000179290772,1.216813734870583
2022-10-31,98.494140625,148.6575164794922,25.8799991607666,30.001000118255615,1.2267942759430133
2022-11-01,99.47188568115234,146.71905517578125,25.809999465942383,29.838000106811524,1.3384226935521237
2022-11-02,97.42752075195312,143.35227966308594,25.860000610351562,29.703500175476073,1.184386395138031
2022-11-03,98.75191497802734,143.68618774414062,25.299999237060547,29.442500114440918,1.303933662664028
2022-11-04,99.82744598388672,145.30001831054688,24.549999237060547,29.102000045776368,1.3866552446818148
2022-11-07,101.0096206665039,147.6929473876953,24.350000381469727,28.69700002670288,1.470957020242168
2022-11-08,101.32960510253906,147.9711456298828,25.540000915527344,28.292500019073486,1.497727796558528
2022-11-09,96.79644012451172,146.57992553710938,26.09000015258789,27.91850004196167,1.0911949285261817
2022-11-10,98.2186050415039,153.9627227783203,23.530000686645508,27.498000049591063,1.144432424683302
2022-11-11,101.28515625,162.87586975097656,22.520000457763672,27.023000049591065,1.3341666401487717
2022-11-14,101.58085632324219,162.08749389648438,23.729999542236328,26.64099998474121,1.3700885425850513
2022-11-15,102.26181030273438,163.47874450683594,24.540000915527344,26.34300003051758,1.418510114782101
2022-11-16,101.1686782836914,158.38682556152344,24.110000610351562,26.010500049591066,1.3713558353148505
2022-11-17,101.3030776977539,159.1009979248047,23.93000030517578,25.708000087738036,1.376210755766052
2022-11-18,100.42500305175781,162.05043029785156,23.1200008392334,25.379500102996825,1.263034044034035
2022-11-21,99.43041229248047,161.04872131347656,22.360000610351562,25.005000114440918,1.1812892783031879
2022-11-22,102.30661010742188,162.9315185546875,21.290000915527344,24.646500205993654,1.4285282424727004
2022-11-23,101.79588317871094,163.57150268554688,20.350000381469727,24.300000190734863,1.3742041959477875
2022-11-25,101.43749237060547,163.88682556152344,20.5,23.955500221252443,1.3375144426763987
2022-11-28,98.39102935791016,160.64990234375,22.209999084472656,23.778500175476076,1.088931680867722
2022-11-29,99.04512786865234,164.92564392089844,21.889999389648438,23.579000186920165,1.1040026096920468
2022-11-30,99.7619400024414,169.00656127929688,20.579999923706055,23.31750020980835,1.1269874969296312
2022-12-01,99.27809143066406,167.3649139404297,19.84000015258789,23.016500186920165,1.0995677065690375
2022-12-02,98.43584442138672,168.25527954101562,19.059999465942383,22.704500198364258,1.0117465242223147
2022-12-05,95.73884582519531,163.79408264160156,20.75,22.514500236511232,0.8087463314802125
2022-12-06,93.07769775390625,160.5015106201172,22.170000076293945,22.405500221252442,0.596578640397244
2022-12-07,92.87162780761719,159.787353515625,22.68000030517578,22.262500190734862,0.585060888515767
2022-12-08,93.56153869628906,159.44418334960938,22.290000915527344,22.072500228881836,0.652867430294913
2022-12-09,92.77305603027344,160.91012573242188,22.829999923706055,22.037500190734864,0.5638876288712706
2022-12-12,95.05787658691406,165.61614990234375,25.0,22.16150016784668,0.7259519351269332
2022-12-13,96.09724426269531,165.1586151123047,22.549999237060547,22.10250015258789,0.8274681423153462
2022-12-14,95.38941192626953,166.26974487304688,21.139999389648438,21.932500076293945,0.7497810629533971
2022-12-15,94.47547912597656,161.69447326660156,22.829999923706055,21.86850004196167,0.7137592392154758
2022-12-16,93.81240844726562,160.34056091308594,22.6200008392334,21.803000068664552,0.6666007520400318
2022-12-19,94.23355102539062,157.59539794921875,22.420000076293945,21.768000030517577,0.735114962269986
2022-12-20,95.59549713134766,153.4589385986328,21.479999542236328,21.723999977111816,0.9059706399017461
2022-12-21,96.82302856445312,158.7252197265625,20.06999969482422,21.66299991607666,0.963753944793409
2022-12-22,94.86970520019531,164.04750061035156,21.969999313354492,21.743999862670897,0.7252381930330329
2022-12-23,97.37854766845703,164.27157592773438,20.8700008392334,21.76249990463257,0.9560695014672663
2022-12-27,98.73153686523438,165.3173370361328,21.649999618530273,21.73449993133545,1.0706606581354774
2022-12-28,97.10973358154297,161.5824432373047,22.139999389648438,21.74699993133545,0.9598443197938781
2022-12-29,97.84446716308594,163.916748046875,21.440000534057617,21.789999961853027,1.003177951942947
2022-12-30,98.83009338378906,161.7224884033203,21.670000076293945,21.88149995803833,1.1182751808784068
2023-01-03,95.43419647216797,165.52279663085938,22.899999618530273,22.073499965667725,0.7619341110136668
2023-01-04,95.71196746826172,169.42579650878906,22.010000228881836,22.136499977111818,0.7460077614686682
2023-01-05,97.85343170166016,169.26702880859375,22.459999084472656,22.15099992752075,0.9467817877279958
2023-01-06,99.03616333007812,173.4595184326172,21.1299991607666,22.073499870300292,1.0118862543495577
2023-01-09,97.19037628173828,177.16644287109375,21.969999313354492,22.05749979019165,0.800646078051847
2023-01-10,98.64192199707031,176.232666015625,20.579999923706055,21.944999790191652,0.9455735109590739
2023-01-11,99.788818359375,179.46339416503906,21.09000015258789,21.749499797821045,1.0176341702979241
2023-01-12,101.44644165039062,179.17393493652344,18.829999923706055,21.56349983215332,1.1748271055883839
2023-01-13,101.38372802734375,176.12998962402344,18.350000381469727,21.423999881744386,1.2015567977162582
2023-01-17,101.18659973144531,175.66311645507812,19.360000610351562,21.25049991607666,1.1882251993142612
2023-01-18,99.10785675048828,175.23361206054688,20.34000015258789,21.136499881744385,0.9995743744162228
2023-01-19,99.74401092529297,172.02157592773438,20.520000457763672,21.041499900817872,1.0930705200866289
2023-01-20,101.56290435791016,174.49595642089844,19.850000381469727,20.95999994277954,1.2356919812219458
2023-01-23,101.03426361083984,178.48300170898438,19.809999465942383,20.946999931335448,1.1439006252581214
2023-01-24,101.97509002685547,176.7089080810547,19.200000762939453,20.808500003814697,1.250338829086919
2023-01-25,101.43749237060547,175.3643341064453,19.079999923706055,20.71899995803833,1.2147447329836911
2023-01-26,105.51432800292969,177.53993225097656,18.729999542236328,20.572999954223633,1.5704659706774677
2023-01-27,103.58792114257812,177.9320831298828,18.510000228881836,20.391499996185303,1.3871878104010074
2023-01-30,101.75108337402344,171.88150024414062,19.940000534057617,20.316499996185303,1.2811512168515888
2023-01-31,103.94631958007812,181.01336669921875,19.399999618530273,20.202999973297118,1.387546312407498
2023-02-01,102.80836486816406,188.71669006347656,17.8700008392334,19.951500034332277,1.1993602947784117
2023-02-02,99.59171295166016,200.28562927246094,18.729999542236328,19.7875,0.776584752187562
2023-02-03,100.28163146972656,200.44436645507812,18.329999923706055,19.58100004196167,0.8390233276652805
2023-02-06,100.11135864257812,196.634765625,19.43000030517578,19.49600009918213,0.8639439229780533
2023-02-07,102.96967315673828,195.9998016357422,18.65999984741211,19.33050012588501,1.1364517630647097
2023-02-08,102.07364654541016,195.59829711914062,19.6299991607666,19.28300008773804,1.0574496466298797
2023-02-09,102.45893096923828,194.7952880859375,20.709999084472656,19.264000034332277,1.101856054193925
2023-02-10,106.77771759033203,195.49559020996094,20.530000686645508,19.34900007247925,1.4958502216341019
2023-02-13,106.36237335205078,197.6338348388672,20.34000015258789,19.448500061035155,1.434366969777843
2023-02-14,105.1163558959961,198.57688903808594,18.90999984741211,19.426000022888182,1.3084467116969738
2023-02-15,104.80035400390625,198.9224090576172,18.229999542236328,19.320499992370607,1.2753745307133517
2023-02-16,104.49334716796875,197.6431884765625,20.170000076293945,19.30299997329712,1.2605176663916742
2023-02-17,100.47541809082031,196.36395263671875,20.020000457763672,19.311499977111815,0.9006845448143158
2023-02-21,100.37609100341797,192.02207946777344,22.8700008392334,19.46450004577637,0.93789390595092
2023-02-22,99.07592010498047,189.38897705078125,22.290000915527344,19.619000053405763,0.8451919385870396
2023-02-23,99.98784637451172,191.58323669433594,21.139999389648438,19.72200002670288,0.9064958367000522
2023-02-24,99.99687957763672,189.80914306640625,21.670000076293945,19.869000053405763,0.9263122612758703
2023-02-27,99.8163070678711,190.53749084472656,20.950000762939453,19.99100008010864,0.9017349922537023
2023-02-28,99.23843383789062,189.75314331054688,20.700000762939453,20.029000091552735,0.8564042917165197
2023-03-01,100.12327575683594,190.78958129882812,20.579999923706055,20.088000106811524,0.9275750560263036
2023-03-02,100.5837631225586,193.21726989746094,19.59000015258789,20.17400007247925,0.9444152041691114
2023-03-03,101.85685729980469,195.22483825683594,18.489999771118164,20.16200008392334,1.041291107666525
2023-03-06,102.75977325439453,196.20521545410156,18.610000610351562,20.176000118255615,1.1147417354838673
2023-03-07,100.77336883544922,192.64768981933594,19.59000015258789,20.184000110626222,0.968133955709646
2023-03-08,99.30165100097656,195.65432739257812,19.110000610351562,20.206500148773195,0.7991588210907958
2023-03-09,98.5341567993164,194.05764770507812,22.610000610351562,20.35550022125244,0.7448896396641312
2023-03-10,97.31523895263672,188.90293884277344,24.799999237060547,20.560000228881837,0.6867136368792082
2023-03-13,96.19564819335938,185.33499145507812,26.520000457763672,20.859500217437745,0.6207984547101694
2023-03-14,96.55681610107422,185.80447387695312,23.729999542236328,21.029000186920165,0.6493516672019307
2023-03-15,91.75334930419922,183.37265014648438,26.139999389648438,21.390500164031984,0.22882174578417708
2023-03-16,91.22061920166016,191.58824157714844,22.989999771118164,21.628500175476074,0.09141939072792789
2023-03-17,90.14617156982422,206.855224609375,25.510000228881836,21.89550018310547,-0.17176789438889273
2023-03-20,92.50276184082031,203.0338134765625,24.149999618530273,22.102000141143797,0.08818241287306065
2023-03-21,96.6470947265625,206.40457153320312,21.3799991607666,22.027500057220458,0.43739427637865363
2023-03-22,94.43497467041016,203.80372619628906,22.260000228881836,22.026000022888184,0.25957024236031645
2023-03-23,93.36954498291016,203.67225646972656,22.610000610351562,22.09950008392334,0.1619315612306012
2023-03-24,93.47789764404297,204.31072998046875,21.739999771118164,22.10300006866455,0.1651748280694664
