Date,XOM,MS,VIX,AvgVIX,zscore
2015-05-05,55.33136749267578,27.6724910736084,14.3100004196167,13.197500038146973,0.26904577430821436
2015-05-06,55.06908416748047,27.376930236816406,15.149999618530273,13.25600004196167,0.19367428163078446
2015-05-07,54.700687408447266,27.738990783691406,15.130000114440918,13.358000040054321,0.06777622737108735
2015-05-08,55.568641662597656,27.997621536254883,12.859999656677246,13.372000026702882,0.3357418542961696
2015-05-11,54.63683319091797,28.263629913330078,13.850000381469727,13.367500066757202,0.03404879274595924
2015-05-12,54.787933349609375,27.87199592590332,13.859999656677246,13.377000045776366,0.0919536401650481
2015-05-13,54.49830627441406,27.916324615478516,13.760000228881836,13.423000049591064,-0.0008307820203069509
2015-05-14,54.75645446777344,28.182344436645508,12.739999771118164,13.430000019073486,0.07399375134658334
2015-05-15,54.99568557739258,27.968055725097656,12.380000114440918,13.354500007629394,0.15521312686908362
2015-05-18,54.68090057373047,28.32273292541504,12.729999542236328,13.325999975204468,0.046468848382941935
2015-05-19,54.76905059814453,28.58875274658203,12.850000381469727,13.305999994277954,0.06750373231234982
2015-05-20,54.857177734375,28.32273292541504,12.880000114440918,13.314499998092652,0.10224525311559748
2015-05-21,54.907562255859375,28.108449935913086,12.109999656677246,13.296000003814697,0.12371094476268575
2015-05-22,54.4731330871582,28.204509735107422,12.130000114440918,13.288000011444092,-0.016224181783966254
2015-05-26,53.73649978637695,27.92372703552246,14.0600004196167,13.335000038146973,-0.24206714772796656
2015-05-27,53.58537673950195,28.537017822265625,13.270000457763672,13.378000068664551,-0.305692673415692
2015-05-28,53.58537673950195,28.618301391601562,13.3100004196167,13.374000072479248,-0.30778784254497066
2015-05-29,53.64207077026367,28.226675033569336,13.84000015258789,13.3385000705719,-0.2797545283823326
2015-06-01,53.59796905517578,28.50746726989746,13.970000267028809,13.402000093460083,-0.3009466032072144
2015-06-02,53.604278564453125,28.46312713623047,14.239999771118164,13.471500062942505,-0.29780727836678417
2015-06-03,53.48466873168945,28.825199127197266,13.65999984741211,13.439000034332276,-0.3449861823847808
2015-06-04,53.02505111694336,28.596132278442383,14.710000038146973,13.41700005531311,-0.4845107836349683
2015-06-05,53.062835693359375,29.03209114074707,14.210000038146973,13.371000051498413,-0.48379254454025633
2015-06-08,53.42169952392578,28.884307861328125,15.289999961853027,13.492500066757202,-0.36643405481501634
2015-06-09,53.251708984375,28.91386604309082,14.470000267028809,13.523500061035156,-0.4209831833037565
2015-06-10,53.64834976196289,29.475454330444336,13.220000267028809,13.491500091552734,-0.3099563673316336
2015-06-11,53.57278823852539,29.46066665649414,12.850000381469727,13.446000099182129,-0.33348385622302906
2015-06-12,52.89912033081055,29.268550872802734,13.779999732971191,13.49800009727478,-0.5416892289043204
2015-06-15,52.71025085449219,29.209436416625977,15.390000343322754,13.648500108718872,-0.5999262703898536
2015-06-16,53.31468200683594,29.3646183013916,14.8100004196167,13.75250015258789,-0.41267630491919405
2015-06-17,53.34613800048828,29.246387481689453,14.5,13.835000133514404,-0.3996756929167364
2015-06-18,53.8183479309082,29.40155792236328,13.1899995803833,13.850500106811523,-0.25426196058291345
2015-06-19,53.64834976196289,29.09121322631836,13.960000038146973,13.94300012588501,-0.30005215045062816
2015-06-22,53.6231689453125,29.44589614868164,12.739999771118164,13.973500108718872,-0.31716201476448735
2015-06-23,53.56020736694336,29.71190643310547,12.109999656677246,13.8760000705719,-0.34394057730453614
2015-06-24,53.31468200683594,29.290721893310547,13.260000228881836,13.875500059127807,-0.41077154760795626
2015-06-25,52.842464447021484,28.98037338256836,14.010000228881836,13.910500049591064,-0.5521878167056259
2015-06-26,52.79838943481445,29.18728256225586,14.020000457763672,13.919500064849853,-0.5714670292250345
2015-06-29,52.14360427856445,28.30795669555664,18.850000381469727,14.1635000705719,-0.7559840921618884
2015-06-30,52.38285446166992,28.662641525268555,18.229999542236328,14.363000059127808,-0.6894245704597599
2015-07-01,51.860286712646484,29.08381462097168,16.09000015258789,14.484500074386597,-0.8656280350868674
2015-07-02,52.3450927734375,28.81781005859375,16.790000915527344,14.588500118255615,-0.7053724951531071
2015-07-06,51.961029052734375,28.706968307495117,17.010000228881836,14.728500127792358,-0.8240382294801295
2015-07-07,52.175071716308594,28.537017822265625,16.09000015258789,14.768500137329102,-0.7519316727421789
2015-07-08,51.60844039916992,27.92372703552246,19.65999984741211,15.028000116348267,-0.9154130380406643
2015-07-09,51.37550735473633,28.15278434753418,19.969999313354492,15.36550006866455,-0.9950202993112095
2015-07-10,51.765846252441406,28.551803588867188,16.829999923706055,15.564500045776366,-0.8817970933331581
2015-07-13,51.89176559448242,29.05426788330078,13.899999618530273,15.570500040054322,-0.854906106057724
2015-07-14,52.32617950439453,29.34244728088379,13.369999885559082,15.469500017166137,-0.724879975309082
2015-07-15,52.1058349609375,29.33505630493164,13.229999542236328,15.39049997329712,-0.7944093675689274
2015-07-16,52.20027160644531,29.4902286529541,12.109999656677246,15.270999956130982,-0.7685281045911696
2015-07-17,52.01138687133789,29.704509735107422,11.949999809265137,15.208999967575073,-0.8338170304898108
2015-07-20,51.47623062133789,29.58629035949707,12.25,15.123499965667724,-1.0001002560061936
2015-07-21,51.41325378417969,29.615848541259766,12.220000267028809,15.097499990463257,-1.020788846040805
2015-07-22,51.49513244628906,29.955739974975586,12.119999885559082,15.098000001907348,-1.0036424215465416
2015-07-23,51.085853576660156,29.512405395507812,12.640000343322754,15.067000007629394,-1.1217162087036456
2015-07-24,50.330352783203125,29.261154174804688,13.739999771118164,15.053499984741212,-1.3542903014919823
2015-07-27,49.90222930908203,29.00253677368164,15.600000381469727,15.132499980926514,-1.4830880473043002
2015-07-28,51.9295539855957,29.00253677368164,13.4399995803833,14.861999940872192,-0.8416159401505559
2015-07-29,52.3450927734375,29.143468856811523,12.5,14.575499963760375,-0.7137666917450965
2015-07-30,52.26322555541992,29.150896072387695,12.130000114440918,14.377499961853028,-0.7398619971168304
2015-07-31,49.87076187133789,28.809688568115234,12.119999885559082,14.143999910354614,-1.4880738926928596
2015-08-03,49.146697998046875,28.75033950805664,12.5600004196167,13.921499919891357,-1.7156474109557902
2015-08-04,48.58635330200195,28.869016647338867,13.0,13.766999912261962,-1.8960068468142461
2015-08-05,48.58635330200195,28.928361892700195,12.510000228881836,13.40949993133545,-1.8975365326667062
2015-08-06,49.165592193603516,28.876445770263672,13.770000457763672,13.099499988555909,-1.7129195607484424
2015-08-07,48.3723030090332,28.616832733154297,13.390000343322754,12.927500009536743,-1.957234861339313
2015-08-10,49.58114242553711,28.987707138061523,12.229999542236328,12.844000005722046,-1.5843018975199787
2015-08-11,49.244319915771484,28.12726593017578,13.710000038146973,12.86100001335144,-1.6686981822775302
2015-08-12,50.070465087890625,27.867658615112305,13.609999656677246,12.880000019073487,-1.4006033680980519
2015-08-13,49.98149108886719,28.001174926757812,13.489999771118164,12.949000024795533,-1.4321974306608334
2015-08-14,49.79718780517578,28.22370147705078,12.829999923706055,12.993000030517578,-1.4962492608426454
2015-08-17,50.05775451660156,28.29045867919922,13.020000457763672,13.031500053405761,-1.4155232739549597
2015-08-18,49.50486755371094,28.053102493286133,13.789999961853027,13.110000038146973,-1.5843458534312247
2015-08-19,48.443603515625,27.771228790283203,15.25,13.26650004386902,-1.9128781190163633
2015-08-20,47.388668060302734,26.82921028137207,19.139999389648438,13.591499996185302,-2.222392014290347
2015-08-21,45.83807373046875,25.3753719329834,28.030000686645508,14.30600004196167,-2.6755461834601695
2015-08-24,43.67104721069336,23.928953170776367,40.7400016784668,15.563000106811524,-3.32393882694664
2015-08-25,43.664695739746094,23.55807876586914,36.02000045776367,16.692000150680542,-3.31638883941667
2015-08-26,46.073211669921875,24.700366973876953,30.31999969482422,17.583000135421752,-2.583746496845558
2015-08-27,47.566612243652344,25.44213104248047,26.100000381469727,18.281500148773194,-2.130334721624283
2015-08-28,47.70642852783203,25.25668716430664,26.049999237060547,18.978000116348266,-2.0813150060517676
2015-08-31,47.81446075439453,25.553390502929688,28.43000030517578,19.77150011062622,-2.0547800324921806
2015-09-01,45.80630111694336,24.566858291625977,31.399999618530273,20.691500091552733,-2.664759169062705
2015-09-02,46.53712844848633,25.063833236694336,26.09000015258789,21.370500087738037,-2.4463258694547174
2015-09-03,46.89299774169922,25.07124900817871,25.610000610351562,21.96250009536743,-2.3339153086880056
2015-09-04,46.04780197143555,24.618776321411133,27.799999237060547,22.68300004005432,-2.5896833740652347
2015-09-08,46.70869827270508,25.419872283935547,24.899999618530273,23.31650004386902,-2.401216207011639
2015-09-09,45.755462646484375,25.034160614013672,26.229999542236328,23.942500019073485,-2.692890334413441
2015-09-10,46.08592224121094,25.123172760009766,24.3700008392334,24.480500078201295,-2.5906229673952654
2015-09-11,46.19395446777344,25.212186813354492,23.200000762939453,24.96600012779236,-2.558734584991155
2015-09-14,46.06684875488281,25.07866859436035,24.25,25.537000131607055,-2.595510927055343
2015-09-15,46.30197525024414,25.649810791015625,22.540000915527344,26.013000154495238,-2.5358356095520067
2015-09-16,47.21709060668945,25.679492950439453,21.350000381469727,26.391000175476073,-2.2470462017791433
2015-09-17,47.31878662109375,25.25668716430664,21.139999389648438,26.685500144958496,-2.2039699875735805
2015-09-18,46.18759536743164,24.50010108947754,22.280000686645508,26.84250020980835,-2.5423919323988535
2015-09-21,46.638790130615234,24.73004722595215,20.139999389648438,26.448000144958495,-2.405555096373806
2015-09-22,46.2257194519043,24.062458038330078,22.440000534057617,25.53300008773804,-2.5190482642466803
2015-09-23,45.94611740112305,23.97345542907715,22.1299991607666,24.838500022888184,-2.6052238834056336
2015-09-24,46.21937561035156,23.71384048461914,23.469999313354492,24.496000003814697,-2.5120695563258115
2015-09-25,46.53712844848633,23.87702751159668,23.6200008392334,24.37200002670288,-2.4157347089287677
2015-09-28,46.13674545288086,23.061098098754883,27.6299991607666,24.451000022888184,-2.5213897028592998
2015-09-29,46.37189483642578,23.00176239013672,26.829999923706055,24.371000003814697,-2.44545591491608
2015-09-30,47.24885940551758,23.365222930908203,24.5,24.026000022888184,-2.1773414037936845
2015-10-01,47.06459045410156,23.365222930908203,22.549999237060547,23.848999977111816,-2.2356465159038534
2015-10-02,48.22117614746094,23.31329345703125,20.940000534057617,23.61549997329712,-1.8683491023814465
2015-10-05,48.81218338012695,23.951202392578125,19.540000915527344,23.20250005722046,-1.6977894363949009
2015-10-06,49.49851608276367,24.003124237060547,19.399999618530273,22.92750005722046,-1.4819631109463047
2015-10-07,50.33101272583008,24.42592430114746,18.399999618530273,22.536000061035157,-1.229448372981625
2015-10-08,50.85845947265625,24.47043800354004,17.420000076293945,22.188500022888185,-1.0637046944255137
2015-10-09,50.369136810302734,24.270156860351562,17.079999923706055,21.882499980926514,-1.2133703438993202
2015-10-12,50.394569396972656,24.329492568969727,16.170000076293945,21.478499984741212,-1.2068525800726262
2015-10-13,50.30558776855469,24.188568115234375,17.670000076293945,21.23499994277954,-1.2313750585217527
2015-10-14,50.94108963012695,24.136646270751953,18.030000686645508,21.06899995803833,-1.0289555977700195
2015-10-15,51.779945373535156,24.930315017700195,16.049999237060547,20.814499950408937,-0.7839882858031278
2015-10-16,52.41543197631836,25.182510375976562,15.050000190734863,20.452999925613405,-0.5894125925404669
2015-10-19,51.468544006347656,23.97345542907715,14.979999542236328,20.194999933242798,-0.8578557030176613
2015-10-20,51.36688232421875,23.921537399291992,15.75,19.860499906539918,-0.888684550499665
2015-10-21,50.97286605834961,23.350385665893555,16.700000762939453,19.58899998664856,-0.9986344287172056
2015-10-22,52.675960540771484,23.99570655822754,14.449999809265137,19.138000011444092,-0.4763868276917021
2015-10-23,52.73317337036133,24.195980072021484,14.460000038146973,18.67999997138977,-0.4634461978810578
2015-10-26,51.61470031738281,24.144062042236328,15.289999961853027,18.063000011444093,-0.81600749413809
2015-10-27,51.53209686279297,23.906700134277344,15.430000305175781,17.493000030517578,-0.8360260583829373
2015-10-28,52.28833770751953,24.92020034790039,14.329999923706055,16.984500026702882,-0.6228655697790593
2015-10-29,52.25654983520508,24.994718551635742,14.609999656677246,16.587500047683715,-0.6348444540838448
2015-10-30,52.58064270019531,24.569944381713867,15.069999694824219,16.294000005722047,-0.5213482234362663
2015-11-02,54.1948127746582,24.95000648498535,14.149999618530273,16.024499940872193,-0.02040014784597489
2015-11-03,55.19253158569336,24.808422088623047,14.539999961853027,15.78149995803833,0.29894065078821513
2015-11-04,54.639652252197266,24.890384674072266,15.510000228881836,15.636999988555909,0.1218897095926308
2015-11-05,53.896114349365234,25.248098373413086,15.050000190734863,15.518499994277954,-0.12259587635423026
2015-11-06,53.6800422668457,26.388282775878906,14.329999923706055,15.380999994277953,-0.22035336321247592
2015-11-09,52.532596588134766,26.16472053527832,16.520000457763672,15.398500013351441,-0.5776576688010076
2015-11-10,52.789024353027344,26.2616024017334,15.289999961853027,15.279500007629395,-0.4990177936331931
2015-11-11,52.32106399536133,26.09764862060547,16.059999465942383,15.180999946594238,-0.6428605056339587
2015-11-12,50.90439987182617,25.50891876220703,18.3700008392334,15.29700002670288,-1.0759364789935224
2015-11-13,50.064605712890625,25.285356521606445,20.079999923706055,15.54850001335144,-1.3358958102197096
2015-11-16,51.859527587890625,25.37478256225586,18.15999984741211,15.70750002861023,-0.7702640462672904
2015-11-17,51.25695037841797,25.031986236572266,18.84000015258789,15.862000036239625,-0.9520914412007622
2015-11-18,51.75695037841797,25.523836135864258,16.850000381469727,15.869500017166137,-0.8065628321623993
2015-11-19,51.474910736083984,25.464208602905273,16.989999771118164,15.996500015258789,-0.8942669106034873
2015-11-20,51.14797592163086,25.270458221435547,15.470000267028809,16.047000026702882,-0.9927192532176086
2015-11-23,51.46207809448242,25.069246292114258,15.619999885559082,16.063500022888185,-0.8881467594389489
2015-11-24,52.48772430419922,25.031986236572266,15.930000305175781,16.088500022888184,-0.5626584348613554
2015-11-25,52.083885192871094,25.046884536743164,15.1899995803833,16.131500005722046,-0.6908224435611063
2015-11-27,52.071067810058594,25.1735782623291,15.119999885559082,16.157000017166137,-0.698143694992394
2015-11-30,52.34669494628906,25.561092376708984,16.1299991607666,16.209999990463256,-0.6209202375917023
2015-12-01,52.4941520690918,26.283958435058594,14.670000076293945,16.23600001335144,-0.5928955004047776
2015-12-02,50.99412536621094,26.00077247619629,15.90999984741211,16.304500007629393,-1.0602242008170997
2015-12-03,50.26335906982422,25.67287254333496,18.110000610351562,16.43450002670288,-1.282996273616175
2015-12-04,50.55181121826172,26.321212768554688,14.8100004196167,16.42250003814697,-1.2084378803836424
2015-12-07,49.231292724609375,25.84427833557129,15.84000015258789,16.498000049591063,-1.6139737600937512
2015-12-08,47.840248107910156,25.382238388061523,17.600000381469727,16.552000045776367,-2.042208950740163
2015-12-09,48.48127746582031,24.8680362701416,19.610000610351562,16.768000078201293,-1.8261247594764163
2015-12-10,48.51974868774414,24.905298233032227,19.34000015258789,16.93200011253357,-1.8149124265963257
2015-12-11,47.65434646606445,23.90670394897461,24.389999389648438,17.23300004005432,-2.0629972219884345
2015-12-14,48.73769760131836,23.75765609741211,22.729999542236328,17.365500020980836,-1.716368854903278
2015-12-15,50.917198181152344,24.47307014465332,20.950000762939453,17.5050000667572,-1.0451868431497253
2015-12-16,50.737728118896484,25.046884536743164,17.860000610351562,17.456000089645386,-1.1167641907347186
2015-12-17,49.97488784790039,24.130266189575195,18.940000534057617,17.56050009727478,-1.334510055906801
2015-12-18,49.538978576660156,23.317975997924805,20.700000762939453,17.746000146865846,-1.451499833957675
2015-12-21,49.52617645263672,23.608613967895508,18.700000762939453,17.907500171661376,-1.4630420919086262
2015-12-22,49.77616882324219,24.011024475097656,16.600000381469727,17.956500196456908,-1.3943137805658619
2015-12-23,51.40440368652344,24.294214248657227,15.569999694824219,17.93850016593933,-0.8864184356408521
2015-12-24,50.853092193603516,24.20478630065918,15.739999771118164,17.966000175476076,-1.0585555210229698
2015-12-28,50.47489547729492,23.97376251220703,16.90999984741211,18.055500173568724,-1.1722670403579833
2015-12-29,50.74413299560547,24.256954193115234,16.079999923706055,18.0530002117157,-1.094376321857706
2015-12-30,50.07105255126953,24.018484115600586,17.290000915527344,18.184000253677368,-1.3012009829529698
2015-12-31,49.968482971191406,23.705488204956055,18.209999084472656,18.299000215530395,-1.3255875454388244
2016-01-04,49.654354095458984,23.45956802368164,20.700000762939453,18.42850022315979,-1.4186431899195113
2016-01-05,50.07745361328125,23.31052017211914,19.34000015258789,18.65500020980835,-1.2809270909047477
2016-01-06,49.66078567504883,22.729249954223633,20.59000015258789,18.89250020980835,-1.397783440700569
2016-01-07,48.86591339111328,21.59650993347168,24.989999771118164,19.262000179290773,-1.6200938922420978
2016-01-08,47.878719329833984,21.149377822875977,27.010000228881836,19.632000160217284,-1.9209297375279077
2016-01-11,47.237709045410156,21.208999633789062,24.299999237060547,19.880000114440918,-2.1252906101878253
2016-01-12,48.20564651489258,21.208999633789062,22.469999313354492,19.78400011062622,-1.8190225045730386
2016-01-13,48.494117736816406,20.038999557495117,25.219999313354492,19.908500099182127,-1.6975884505895313
2016-01-14,50.71849060058594,20.23275375366211,23.950000762939453,20.05850009918213,-0.9987619308902786
2016-01-15,49.73127365112305,19.353395462036133,27.020000457763672,20.516500091552736,-1.2884639358036651
2016-01-19,48.974876403808594,19.569507598876953,26.049999237060547,20.87200002670288,-1.53336845836375
2016-01-20,46.91075134277344,18.80939292907715,27.59000015258789,21.216499996185302,-2.1668919379613936
2016-01-21,47.50048828125,18.466588973999023,26.690000534057617,21.61599998474121,-1.9714553078378194
2016-01-22,49.0838508605957,19.085115432739258,22.34000015258789,21.90299997329712,-1.4864017961182228
2016-01-25,47.42359161376953,18.61562728881836,24.149999618530273,22.33199996948242,-1.9996280402472326
2016-01-26,49.16719055175781,18.995685577392578,22.5,22.669999980926512,-1.45772687701568
2016-01-27,48.26333236694336,19.018177032470703,23.110000610351562,22.980000019073486,-1.7442991976520132
2016-01-28,49.35307693481445,18.868249893188477,22.420000076293945,23.297000026702882,-1.3956252001029779
2016-01-29,49.90437698364258,19.400487899780273,20.200000762939453,23.442500019073485,-1.234905628804203
2016-02-01,48.90435791015625,19.273048400878906,19.979999542236328,23.53100004196167,-1.5480398879821735
2016-02-02,47.814605712890625,18.36600112915039,21.979999542236328,23.594999980926513,-1.8694716771408202
2016-02-03,50.30821990966797,18.23106575012207,21.649999618530273,23.710499954223632,-1.0769813517114826
2016-02-04,51.17363739013672,18.748315811157227,21.84000015258789,23.772999954223632,-0.8164845767701744
2016-02-05,51.333885192871094,18.253555297851562,23.3799991607666,23.692499923706055,-0.753027100633837
2016-02-08,52.026187896728516,16.99416732788086,26.0,23.641999912261962,-0.5015114047042214
2016-02-09,51.79979705810547,17.189077377319336,26.540000915527344,23.753999996185303,-0.5781684448280401
2016-02-10,51.32760238647461,17.016664505004883,26.290000915527344,23.945000076293944,-0.7231329073471257
2016-02-11,51.48931121826172,16.25953483581543,28.139999389648438,24.091000080108643,-0.6524503026869656
2016-02-12,52.414302825927734,17.30902099609375,25.399999618530273,24.163500022888183,-0.3868224357238625
2016-02-16,52.53719711303711,17.781286239624023,24.110000610351562,24.018000030517577,-0.36011020332417387
2016-02-17,53.041744232177734,18.16359519958496,22.309999465942383,23.83100004196167,-0.21031929373879354
2016-02-18,53.33282470703125,17.961198806762695,21.639999389648438,23.533500003814698,-0.1130006362484465
2016-02-19,53.36518096923828,17.991180419921875,20.530000686645508,23.22550001144409,-0.10353549815456549
2016-02-22,53.29401397705078,18.39598846435547,19.3799991607666,23.07749996185303,-0.13648801883436876
2016-02-23,52.54368209838867,17.773794174194336,20.979999542236328,22.91899995803833,-0.35786515310367617
2016-02-24,52.73127746582031,17.773794174194336,20.719999313354492,22.829999923706055,-0.29850751935475167
2016-02-25,53.04821014404297,18.46345329284668,19.110000610351562,22.629999923706055,-0.2160025508526886
2016-02-26,52.880035400390625,18.860759735107422,19.809999465942383,22.499499893188478,-0.2794562342761956
2016-02-29,51.84507369995117,18.515926361083984,20.549999237060547,22.516999816894533,-0.5980432439304827
2016-03-01,52.576026916503906,19.55791664123535,17.700000762939453,22.402999877929688,-0.39361845372044507
2016-03-02,53.494529724121094,19.572906494140625,17.09000015258789,22.158499908447265,-0.10337850239716528
2016-03-03,53.30048370361328,19.59539031982422,16.700000762939453,21.910999965667724,-0.16535675150620247
2016-03-04,53.22935104370117,19.587902069091797,16.860000610351562,21.66199998855591,-0.18767104019121783
2016-03-07,54.632991790771484,19.55791664123535,17.350000381469727,21.360500049591064,0.2572322006043171
2016-03-08,53.44926071166992,18.748315811157227,18.670000076293945,20.994000053405763,-0.09644752298045192
2016-03-09,53.30048370361328,18.448457717895508,18.34000015258789,20.584000015258788,-0.13579336248972174
2016-03-10,53.15816879272461,18.478445053100586,18.049999237060547,20.17199993133545,-0.18159662110426628
2016-03-11,53.1646614074707,19.490449905395508,16.5,19.589999961853028,-0.2056277576338987
2016-03-14,53.306968688964844,19.4229736328125,16.920000076293945,19.165999984741212,-0.1588605964361032
2016-03-15,53.57216262817383,19.063159942626953,16.84000015258789,18.802499961853027,-0.06567518250717051
2016-03-16,53.604496002197266,18.860759735107422,14.989999771118164,18.436499977111815,-0.05022740172928338
2016-03-17,54.40013122558594,19.378000259399414,14.4399995803833,18.07649998664856,0.18818959800204046
2016-03-18,54.46481704711914,19.700340270996094,14.020000457763672,17.75099997520447,0.20034838861604334
2016-03-21,54.08964538574219,19.44547462463379,13.789999961853027,17.47150001525879,0.08820858517939258
