Date,SHEL,AVGO,VIX,AvgVIX,zscore
2020-07-30,24.84088134765625,27.53026580810547,24.760000228881836,26.870500087738037,-0.7952055236888935
2020-07-31,24.011245727539062,27.94044303894043,24.459999084472656,26.70950002670288,-0.9738733907286075
2020-08-03,24.405925750732422,28.335620880126953,24.280000686645508,26.526500034332276,-0.9407658663310723
2020-08-04,25.251680374145508,28.967208862304688,23.760000228881836,26.243000030517578,-0.850900687473773
2020-08-05,25.38860511779785,29.06863784790039,22.989999771118164,25.988500022888182,-0.8362794897430307
2020-08-06,25.17112922668457,29.035127639770508,22.649999618530273,25.657999992370605,-0.8707174491283125
2020-08-07,24.84088134765625,28.750205993652344,22.209999084472656,25.403999900817873,-0.9024410106814847
2020-08-10,25.332229614257812,28.87635040283203,22.1299991607666,24.90099992752075,-0.8290678040286156
2020-08-11,25.6544132232666,28.582611083984375,24.030000686645508,24.626499938964844,-0.7478648703545745
2020-08-12,26.476001739501953,29.4303035736084,22.280000686645508,24.352499961853027,-0.6811498595445505
2020-08-13,25.760211944580078,29.058061599731445,22.1299991607666,24.058999919891356,-0.7714714949156152
2020-08-14,25.304710388183594,28.91692543029785,22.049999237060547,23.877499866485596,-0.8373649289356335
2020-08-17,25.16643714904785,29.137453079223633,21.350000381469727,23.72199993133545,-0.8805186423219737
2020-08-18,24.841075897216797,28.989253997802734,21.510000228881836,23.555499935150145,-0.9234204254675255
2020-08-19,24.743471145629883,29.039541244506836,22.540000915527344,23.466499996185302,-0.944618809389658
2020-08-20,24.49945068359375,29.006013870239258,22.719999313354492,23.298499965667723,-0.9836182076639673
2020-08-21,24.10088539123535,29.11098861694336,22.540000915527344,23.133500003814696,-1.061358138220668
2020-08-24,24.832944869995117,29.462064743041992,22.3700008392334,23.01500005722046,-0.966379257730143
2020-08-25,24.45064353942871,29.650827407836914,22.030000686645508,22.844500064849854,-1.0486885989234753
2020-08-26,24.42624282836914,29.96221160888672,23.270000457763672,22.803000068664552,-1.0802543942460043
2020-08-27,24.222896575927734,29.915462493896484,24.469999313354492,22.788500022888183,-1.111099773064469
2020-08-28,24.5563907623291,30.416492462158203,22.959999084472656,22.713500022888184,-1.0978145868177294
2020-08-31,24.141557693481445,30.62201690673828,26.40999984741211,22.819999980926514,-1.1871894536506307
2020-09-01,23.751127243041992,31.71493148803711,26.1200008392334,22.938000011444093,-1.3503731586452499
2020-09-02,23.620983123779297,33.07954788208008,26.56999969482422,23.117000007629393,-1.4926974706220486
2020-09-03,23.539644241333008,31.057771682739258,33.599998474121094,23.664499950408935,-1.3289607520614004
2020-09-04,23.515241622924805,32.01573181152344,30.75,24.091499996185302,-1.417362353999585
2020-09-08,22.79945945739746,30.921052932739258,31.459999084472656,24.557999992370604,-1.4441788485797307
2020-09-09,23.19801902770996,31.758155822753906,28.809999465942383,24.79699993133545,-1.449250645430351
2020-09-10,22.6693115234375,31.497943878173828,29.709999084472656,25.168499851226805,-1.5172609770966416
2020-09-11,22.840129852294922,31.729042053222656,26.8700008392334,25.405499935150146,-1.50821176716283
2020-09-14,22.547304153442383,31.94957733154297,25.850000381469727,25.595499992370605,-1.5779333469045822
2020-09-15,22.644914627075195,32.36504364013672,25.59000015258789,25.807499980926515,-1.597674764763081
2020-09-16,22.815725326538086,32.37651443481445,26.040000915527344,26.03400001525879,-1.569321125440432
2020-09-17,22.44969367980957,32.27770233154297,26.459999084472656,26.229999923706053,-1.6235552780407423
2020-09-18,21.945392608642578,31.731689453125,25.829999923706055,26.385499954223633,-1.662247657525044
2020-09-21,21.40041732788086,31.314212799072266,27.780000686645508,26.64749994277954,-1.71923045901772
2020-09-22,21.66883659362793,32.186553955078125,26.860000610351562,26.87199993133545,-1.7497705837500854
2020-09-23,21.245872497558594,31.296417236328125,28.579999923706055,27.199499893188477,-1.7442320732550716
2020-09-24,21.587501525878906,31.37920379638672,28.510000228881836,27.461499881744384,-1.6927839907022644
2020-09-25,20.93678092956543,31.76017189025879,26.3799991607666,27.55699987411499,-1.8381292470626822
2020-09-28,21.221467971801758,32.694828033447266,26.190000534057617,27.71849994659424,-1.8713506077566875
2020-09-29,20.86357879638672,32.42422103881836,26.270000457763672,27.711499977111817,-1.9090839316794321
2020-09-30,20.47314453125,32.4295654296875,26.3700008392334,27.723999977111816,-1.9766684258022342
2020-10-01,19.716690063476562,32.810546875,26.700000762939453,27.73050003051758,-2.140190253716323
2020-10-02,20.009511947631836,31.76285171508789,27.6299991607666,27.432000064849852,-1.997760115133865
2020-10-05,20.668365478515625,32.58802032470703,27.959999084472656,27.292500019073486,-1.9570389567663364
2020-10-06,20.57888412475586,32.39930725097656,29.479999542236328,27.19350004196167,-1.9558322822792324
2020-10-07,20.814769744873047,32.64498519897461,28.059999465942383,27.15600004196167,-1.93687975648278
2020-10-08,21.50615882873535,33.23158645629883,26.360000610351562,26.988500118255615,-1.869595207885423
2020-10-09,21.68510627746582,33.531558990478516,25.0,26.895000076293947,-1.8652028329422607
2020-10-12,21.39228057861328,34.04161071777344,25.06999969482422,26.85600004196167,-1.9603735599176046
2020-10-13,21.001850128173828,33.95793533325195,26.06999969482422,26.880000019073485,-2.0201323597651104
2020-10-14,20.977455139160156,33.85200881958008,26.399999618530273,26.897999954223632,-2.0150146207709754
2020-10-15,20.63582420349121,33.81907272338867,26.969999313354492,26.923499965667723,-2.070844999122436
2020-10-16,20.55448341369629,33.705142974853516,27.40999984741211,27.002499961853026,-2.074812603825511
2020-10-19,20.367403030395508,33.44878387451172,29.18000030517578,27.07249994277954,-2.0844367295979676
2020-10-20,20.595155715942383,33.55739212036133,29.350000381469727,27.196999931335448,-2.0548335004675704
2020-10-21,20.196592330932617,33.117645263671875,28.649999618530273,27.20049991607666,-2.084690848675175
2020-10-22,20.700899124145508,33.235137939453125,28.110000610351562,27.180499935150145,-2.0083295956668055
2020-10-23,20.831045150756836,33.177284240722656,27.549999237060547,27.238999938964845,-1.9808723367600254
2020-10-26,20.196592330932617,32.31563186645508,32.459999084472656,27.552499866485597,-2.014192066649586
2020-10-27,19.6760196685791,32.009422302246094,33.349998474121094,27.906499767303465,-2.076760744322852
2020-10-28,18.789419174194336,30.906543731689453,40.279998779296875,28.60199966430664,-2.1322197270050633
2020-10-29,20.033912658691406,31.60084342956543,37.59000015258789,29.146499633789062,-1.979324798859666
2020-10-30,20.782236099243164,31.121957778930664,38.02000045776367,29.665999698638917,-1.808594675030527
2020-11-02,21.6932373046875,31.266159057617188,37.130001068115234,30.124499797821045,-1.6646713780300055
2020-11-03,21.855920791625977,31.489585876464844,35.54999923706055,30.427999782562257,-1.6563461983665833
2020-11-04,21.880319595336914,32.45717239379883,29.56999969482422,30.50349979400635,-1.7372051345515214
2020-11-05,21.83151626586914,33.90276336669922,27.579999923706055,30.56449975967407,-1.8726650082663672
2020-11-06,21.6932373046875,33.8804931640625,24.860000610351562,30.55749979019165,-1.8944772278474122
2020-11-09,24.588924407958984,33.42830276489258,25.75,30.59149980545044,-1.3569670331973651
2020-11-10,25.83342170715332,32.323646545410156,24.799999237060547,30.527999782562254,-1.0459391767970416
2020-11-11,25.532461166381836,33.46213150024414,23.450000762939453,30.380499839782715,-1.1977489580937493
2020-11-12,25.181419372558594,32.95296859741211,25.350000381469727,30.299499893188475,-1.2133356325608975
2020-11-13,25.658246994018555,33.246707916259766,23.100000381469727,30.083999919891358,-1.1571904594702958
2020-11-16,27.29425621032715,33.89741516113281,22.450000762939453,29.74749994277954,-0.9331630449705279
2020-11-17,27.746423721313477,33.878719329833984,22.709999084472656,29.415499877929687,-0.8537931328667594
2020-11-18,27.121612548828125,33.8804931640625,23.84000015258789,29.174999904632568,-0.9613525930993274
2020-11-19,27.277814865112305,34.210731506347656,23.110000610351562,28.924999904632568,-0.9635304842869925
2020-11-20,27.672435760498047,34.12172317504883,23.700000762939453,28.732499980926512,-0.8878720699092678
2020-11-23,28.946704864501953,34.448402404785156,22.65999984741211,28.242500019073486,-0.6975441182198563
2020-11-24,30.508731842041016,34.91394805908203,21.639999389648438,27.657000064849854,-0.4699579520424386
2020-11-25,29.875699996948242,34.78932571411133,21.25,26.70550012588501,-0.5678200175794639
2020-11-27,29.818153381347656,35.156070709228516,20.84000015258789,25.86800012588501,-0.6099498524403267
2020-11-30,27.820411682128906,35.7462272644043,20.56999969482422,24.995500087738037,-1.005232929603323
2020-12-01,28.823392868041992,36.01237869262695,20.770000457763672,24.17750005722046,-0.8562181879312118
2020-12-02,29.916807174682617,35.93760299682617,21.170000076293945,23.458500099182128,-0.6616899493021576
2020-12-03,30.179880142211914,35.58778762817383,21.280000686645508,23.044000148773193,-0.5857187816391428
2020-12-04,31.429494857788086,36.645267486572266,20.790000915527344,22.704500198364258,-0.46386787941245233
2020-12-07,30.763587951660156,37.465091705322266,21.299999237060547,22.526500129699706,-0.6504000666038348
2020-12-08,30.738916397094727,37.68940353393555,20.68000030517578,22.273000144958495,-0.6743585618359298
2020-12-09,30.89513397216797,37.04938507080078,22.270000457763672,22.146500205993654,-0.591246073945335
2020-12-10,31.585716247558594,36.499290466308594,22.520000457763672,22.100000190734864,-0.424182090132333
2020-12-11,31.08422088623047,36.123653411865234,23.309999465942383,21.998000144958496,-0.47736859309804697
2020-12-14,29.94147491455078,36.65595245361328,24.719999313354492,22.079000091552736,-0.7205941576409843
2020-12-15,30.89513397216797,37.213172912597656,22.889999389648438,22.101000022888183,-0.6056433937374364
2020-12-16,31.100658416748047,37.8220329284668,22.5,22.09050006866455,-0.6238344017874353
2020-12-17,31.322628021240234,37.928855895996094,21.93000030517578,21.995000076293945,-0.5950683403856403
2020-12-18,30.664936065673828,39.011497497558594,21.56999969482422,21.91800003051758,-0.8032906366033975
2020-12-21,29.218008041381836,38.50159454345703,25.15999984741211,21.99099998474121,-1.0071924633874645
2020-12-22,28.724740982055664,38.880435943603516,24.229999542236328,22.069499969482422,-1.1252848946722205
2020-12-23,29.546859741210938,38.194580078125,23.309999465942383,22.15299997329712,-0.9236763857128822
2020-12-24,29.456424713134766,38.733211517333984,21.530000686645508,22.167000007629394,-0.9865688646484237
2020-12-28,29.51397132873535,38.77091598510742,21.700000762939453,22.210000038146973,-0.9799910475264678
2020-12-29,29.711280822753906,38.51596450805664,23.079999923706055,22.335500049591065,-0.9236632121247582
2020-12-30,29.620851516723633,39.03574752807617,22.770000457763672,22.435500049591063,-0.9848978890015082
2020-12-31,28.8891658782959,39.306861877441406,22.75,22.514500045776366,-1.1345044498678587
2021-01-04,29.620851516723633,38.17303466796875,26.969999313354492,22.798999977111816,-0.909063487623117
2021-01-05,31.659690856933594,38.43157958984375,25.34000015258789,23.026499938964843,-0.5813185942073598
2021-01-06,33.123069763183594,38.194580078125,25.06999969482422,23.214999961853028,-0.3089344932584726
2021-01-07,33.16416931152344,39.804195404052734,22.3700008392334,23.299499988555908,-0.4433583883957519
2021-01-08,33.08195495605469,40.00619888305664,21.559999465942383,23.263999938964844,-0.47524739843811237
2021-01-11,33.098392486572266,40.01696014404297,24.079999923706055,23.34199991226196,-0.47336776557016624
2021-01-12,33.86296081542969,40.342830657958984,23.329999923706055,23.342999935150146,-0.3705850619986268
2021-01-13,33.427249908447266,40.50621795654297,22.209999084472656,23.217499923706054,-0.4598448290046787
2021-01-14,34.24114227294922,40.58341598510742,23.25,23.235499954223634,-0.3267245715233808
2021-01-15,33.04085159301758,40.025047302246094,24.34000015258789,23.32749996185303,-0.48396978603386026
2021-01-19,33.41902542114258,41.22978591918945,23.239999771118164,23.392999935150147,-0.5248618504068878
2021-01-20,33.509456634521484,41.46409606933594,21.579999923706055,23.39349994659424,-0.5299133319159792
2021-01-21,32.67911911010742,41.90755844116211,21.31999969482422,23.201499938964844,-0.7116276933940923
2021-01-22,32.292728424072266,41.7459716796875,21.90999984741211,23.085499954223632,-0.7638434821437775
2021-01-25,31.42127799987793,41.7253303527832,23.190000534057617,23.079500007629395,-0.9118292928256083
2021-01-26,31.561037063598633,41.642738342285156,23.020000457763672,23.153999996185302,-0.8805450227228455
2021-01-27,31.223979949951172,39.92180633544922,37.209999084472656,23.929499912261964,-0.7872105337969765
2021-01-28,31.437715530395508,40.55379104614258,30.209999084472656,24.285999870300294,-0.8060227800637448
2021-01-29,30.327869415283203,40.44247817993164,33.09000015258789,24.801999855041505,-0.9870180037344868
2021-02-01,30.10589027404785,41.90038299560547,30.239999771118164,25.176499843597412,-1.153328797026591
2021-02-02,29.735944747924805,42.81067657470703,25.559999465942383,25.105999851226805,-1.2969383958890048
2021-02-03,30.327869415283203,41.76123809814453,22.90999984741211,24.984499835968016,-1.1029399675580447
2021-02-04,30.08945083618164,42.249595642089844,21.770000457763672,24.81949987411499,-1.1868512741173207
2021-02-05,30.81291389465332,41.83485412597656,20.8700008392334,24.74449987411499,-1.0260330038513776
2021-02-08,31.676136016845703,42.435420989990234,21.239999771118164,24.72849988937378,-0.9304383779303381
2021-02-09,31.429494857788086,42.60869216918945,21.6299991607666,24.605999851226805,-0.9880663258284325
2021-02-10,31.519935607910156,42.19753646850586,21.989999771118164,24.538999843597413,-0.9363782675047123
2021-02-11,30.681381225585938,42.946231842041016,21.25,24.49099988937378,-1.146335754652962
2021-02-12,31.659690856933594,43.65812301635742,19.969999313354492,24.326999855041503,-1.040743520339187
2021-02-16,33.00796127319336,43.91038513183594,21.459999084472656,24.18299980163574,-0.8311534894728649
2021-02-17,33.345035552978516,43.31340789794922,21.5,24.095999813079835,-0.7207355903722374
2021-02-18,32.39426040649414,43.383426666259766,22.489999771118164,24.14149980545044,-0.8903263561692579
2021-02-19,32.78384780883789,43.984893798828125,22.049999237060547,24.177999782562257,-0.8762275338669621
2021-02-22,33.5050163269043,42.763999938964844,23.450000762939453,24.254999828338622,-0.6449410848343272
2021-02-23,34.0438117980957,42.36360168457031,23.110000610351562,24.25099983215332,-0.5171275331790882
2021-02-24,35.129695892333984,43.16976547241211,21.34000015258789,24.16699981689453,-0.4013302825260627
2021-02-25,35.005367279052734,41.04035949707031,28.889999389648438,23.75099983215332,-0.2355224957295998
2021-02-26,34.01066207885742,42.18136978149414,27.950000762939453,23.63799991607666,-0.5068072958277339
2021-03-01,33.99407958984375,43.950782775878906,23.350000381469727,23.15099992752075,-0.6651931688851824
2021-03-02,34.42512130737305,43.13655090332031,24.100000381469727,22.84399995803833,-0.5195253219489192
2021-03-03,34.86444854736328,41.570011138916016,26.670000076293945,22.89949998855591,-0.30630365737688564
2021-03-04,35.171142578125,39.8221549987793,28.56999969482422,23.182499980926515,-0.09994320477302232
2021-03-05,36.34821701049805,40.41015625,24.65999984741211,23.326999950408936,0.05070642325149012
2021-03-08,35.93374252319336,37.81663513183594,25.469999313354492,23.55699987411499,0.20743559812171344
2021-03-09,35.809417724609375,39.82305145263672,24.030000686645508,23.69649991989136,0.009695955842709884
2021-03-10,36.78754425048828,39.28351974487305,22.559999465942383,23.742999935150145,0.22525960161648323
2021-03-11,36.41453552246094,40.72884750366211,21.90999984741211,23.738999938964845,0.03409273758044943
2021-03-12,36.762672424316406,40.50261688232422,20.690000534057617,23.710999965667725,0.11382281341236482
2021-03-15,36.18243408203125,42.26217269897461,20.030000686645508,23.714000034332276,-0.1405876756268531
2021-03-16,35.477848052978516,42.927391052246094,19.790000915527344,23.63050012588501,-0.32017850750691934
2021-03-17,35.82600021362305,43.413055419921875,19.229999542236328,23.517000102996825,-0.30302297991749216
2021-03-18,34.524593353271484,41.667869567871094,21.579999923706055,23.47150011062622,-0.37332592305513057
2021-03-19,34.78155517578125,42.926368713378906,20.950000762939453,23.416500186920167,-0.4397797107692435
2021-03-22,34.3090705871582,43.00055694580078,18.8799991607666,23.188000106811522,-0.5275199865103287
