Date,LRCX,TXN,VIX,AvgVIX,zscore
2020-05-06,22.89039421081543,95.0661392211914,34.119998931884766,38.235499954223634,-0.21312553934954542
2020-05-07,23.177743911743164,96.10626983642578,31.440000534057617,37.64000005722046,-0.24064839541554423
2020-05-08,24.840986251831055,97.24786376953125,27.979999542236328,36.95550012588501,-0.09343193369472744
2020-05-11,24.54428482055664,97.14639282226562,27.56999969482422,36.275500202178954,-0.12611278962931424
2020-05-12,23.959293365478516,94.44883728027344,33.040000915527344,36.03950033187866,-0.03363941332010307
2020-05-13,23.230159759521484,92.23326110839844,35.279998779296875,35.76150026321411,0.009578911031185484
2020-05-14,25.177936553955078,93.315673828125,32.61000061035156,35.38650026321411,0.19796785810234166
2020-05-15,23.571796417236328,91.53138732910156,31.889999389648438,35.07350015640259,0.09864610270732108
2020-05-18,24.098751068115234,96.75740814208984,29.299999237060547,34.34700002670288,-0.16032151798340769
2020-05-19,24.490928649902344,95.28600311279297,30.530000686645508,33.60300006866455,-0.01625447422108063
2020-05-20,25.381052017211914,99.34506225585938,27.989999771118164,32.90350008010864,-0.1541007098040454
2020-05-21,24.40107536315918,95.9455795288086,29.530000686645508,32.31100006103516,-0.06952108170797652
2020-05-22,24.4422550201416,95.92023468017578,28.15999984741211,31.92250003814697,-0.06250812083201394
2020-05-26,24.930843353271484,97.86517333984375,28.010000228881836,31.658500003814698,-0.12038711109381209
2020-05-27,25.843425750732422,99.63256072998047,27.6200008392334,31.361000061035156,-0.11129924775113229
2020-05-28,24.973896026611328,97.98357391357422,28.59000015258789,31.229000091552734,-0.12215862091617623
2020-05-29,25.61504364013672,100.41055297851562,27.510000228881836,30.89700002670288,-0.19024057659504068
2020-06-01,25.362329483032227,99.6663589477539,28.229999542236328,30.449000072479247,-0.17675117616433395
2020-06-02,25.408193588256836,103.73387145996094,26.84000015258789,29.992500019073486,-0.4262615175935931
2020-06-03,26.852415084838867,107.57305908203125,25.65999984741211,29.594999980926513,-0.47735598039466276
2020-06-04,27.31572723388672,108.73159790039062,25.809999465942383,29.179500007629393,-0.4891554139315997
2020-06-05,28.539989471435547,111.15010070800781,24.520000457763672,28.8335000038147,-0.47994727302086315
2020-06-08,27.853918075561523,112.35089874267578,25.809999465942383,28.725,-0.6456993683945311
2020-06-09,28.297571182250977,111.7251205444336,27.56999969482422,28.725,-0.5479841888704937
2020-06-10,28.2011661529541,111.11626434326172,27.56999969482422,28.451499938964844,-0.5224220354107754
2020-06-11,26.43496322631836,105.3744125366211,40.790000915527344,28.727000045776368,-0.3941734490322467
2020-06-12,26.630586624145508,104.83321380615234,36.09000015258789,28.901000022888184,-0.3344211820447322
2020-06-15,27.250207901000977,105.05306243896484,34.400001525878906,29.026500129699706,-0.26667043337738716
2020-06-16,28.705793380737305,106.64286804199219,33.66999816894531,29.245000076293945,-0.17494819614748372
2020-06-17,29.485734939575195,106.73587799072266,33.470001220703125,29.392000102996825,-0.07812505648778939
2020-06-18,29.58159065246582,106.53292846679688,32.939998626708984,29.639500045776366,-0.05275660002754809
2020-06-19,29.623876571655273,105.61119079589844,35.119998931884766,29.91899995803833,0.010719212681606884
2020-06-22,29.346662521362305,105.898681640625,31.770000457763672,30.09949998855591,-0.043833557224975915
2020-06-23,29.692472457885742,107.0741195678711,31.3700008392334,30.267500019073488,-0.07216195927988177
2020-06-24,28.73398208618164,104.8501205444336,33.84000015258789,30.57849998474121,-0.05860554707797766
2020-06-25,29.374858856201172,105.75493621826172,32.220001220703125,30.760000038146973,-0.03109094515602086
2020-06-26,28.427644729614258,104.32585144042969,34.72999954223633,31.121000003814697,-0.06599188438962729
2020-06-29,28.985822677612305,105.50968933105469,31.780000686645508,31.298500061035156,-0.06689322969383879
2020-06-30,30.395366668701172,107.37010955810547,30.43000030517578,31.47800006866455,0.0017666221510111266
2020-07-01,29.83342742919922,105.53507995605469,28.6200008392334,31.626000118255615,0.04308495551889811
2020-07-02,30.417917251586914,106.3891830444336,27.68000030517578,31.719500160217287,0.06636322686827863
2020-07-06,31.47600555419922,109.53492736816406,27.940000534057617,31.890500164031984,0.00800722546936809
2020-07-07,30.8116512298584,108.74849700927734,29.43000030517578,32.07150020599365,-0.030035550780523976
2020-07-08,31.367008209228516,109.30658721923828,28.079999923706055,32.097000217437746,0.008005310612458703
2020-07-09,31.551191329956055,110.29598999023438,29.260000228881836,32.18150024414062,-0.029910695692306477
2020-07-10,31.947734832763672,110.38056182861328,27.290000915527344,31.506500244140625,0.01697445822738225
2020-07-13,31.68086814880371,108.93453216552734,32.189998626708984,31.31150016784668,0.07269479015294276
2020-07-14,32.519073486328125,111.53063201904297,29.520000457763672,31.067500114440918,0.019927012581696647
2020-07-15,32.252201080322266,111.75047302246094,27.760000228881836,30.772000217437743,-0.02901424467221543
2020-07-16,32.40818786621094,111.77584838867188,28.0,30.49850015640259,-0.010075365184874731
2020-07-17,32.5388069152832,113.22189331054688,25.68000030517578,30.13550024032593,-0.08373144247971133
2020-07-20,33.241695404052734,115.49664306640625,24.459999084472656,29.602500247955323,-0.1341221795687781
2020-07-21,33.54898452758789,114.56644439697266,24.84000015258789,29.256000232696532,-0.035231427091758756
2020-07-22,34.01318359375,112.07182312011719,24.31999969482422,28.903500175476076,0.18260117780721746
2020-07-23,33.34225082397461,109.12056732177734,26.079999923706055,28.515500164031984,0.2797008778972863
2020-07-24,32.48712158203125,109.61949920654297,25.84000015258789,28.19650011062622,0.13579086371853782
2020-07-27,33.648582458496094,111.7251205444336,24.739999771118164,27.697000122070314,0.1563894761595126
2020-07-28,32.78877258300781,110.04231262207031,25.440000534057617,27.380000114440918,0.14893442505910462
2020-07-29,33.9069938659668,111.31920623779297,24.100000381469727,27.063500118255615,0.2159073162572506
2020-07-30,35.571197509765625,109.74403381347656,24.760000228881836,26.870500087738037,0.5339352599864279
2020-07-31,35.44152069091797,108.60307312011719,24.459999084472656,26.70950002670288,0.5885479899976968
2020-08-03,35.840904235839844,110.11015319824219,24.280000686645508,26.526500034332276,0.5464357646737102
2020-08-04,36.17448043823242,112.58787536621094,23.760000228881836,26.243000030517578,0.4346790197044959
2020-08-05,36.03446960449219,112.9880599975586,22.989999771118164,25.988500022888182,0.39110666627279356
2020-08-06,35.502601623535156,113.87360382080078,22.649999618530273,25.657999992370605,0.26545926530570885
2020-08-07,34.997989654541016,113.72029876708984,22.209999084472656,25.403999900817873,0.2086669221095646
2020-08-10,35.30996322631836,115.29552459716797,22.1299991607666,24.90099992752075,0.15076723488935512
2020-08-11,34.675682067871094,115.83192443847656,24.030000686645508,24.626499938964844,0.033574300625844065
2020-08-12,35.85123062133789,118.04571533203125,22.280000686645508,24.352499961853027,0.049231411375497316
2020-08-13,35.42836380004883,116.77701568603516,22.1299991607666,24.058999919891356,0.07327583502423762
2020-08-14,35.110755920410156,116.94729614257812,22.049999237060547,23.877499866485596,0.02076979333668631
2020-08-17,35.621944427490234,117.73918151855469,21.350000381469727,23.72199993133545,0.03830805946171273
2020-08-18,35.19813919067383,118.61619567871094,21.510000228881836,23.555499935150145,-0.07257874863091353
2020-08-19,34.9744987487793,117.90945434570312,22.540000915527344,23.466499996185302,-0.05761528832247539
2020-08-20,33.688053131103516,117.98609924316406,22.719999313354492,23.298499965667723,-0.23177027663583752
2020-08-21,33.21256637573242,119.48468017578125,22.540000915527344,23.133500003814696,-0.38851098617871854
2020-08-24,32.985164642333984,120.07218933105469,22.3700008392334,23.01500005722046,-0.45535587680635403
2020-08-25,33.12424087524414,120.61709594726562,22.030000686645508,22.844500064849854,-0.4712833307606985
2020-08-26,33.05845642089844,121.28975677490234,23.270000457763672,22.803000068664552,-0.5222037155361345
2020-08-27,32.08586883544922,120.47235870361328,24.469999313354492,22.788500022888183,-0.5988747977081916
2020-08-28,32.962608337402344,122.1753158569336,22.959999084472656,22.713500022888184,-0.5904571422496769
2020-08-31,31.605688095092773,121.03429412841797,26.40999984741211,22.819999980926514,-0.6973872280384599
2020-09-01,32.00223159790039,123.42691040039062,26.1200008392334,22.938000011444093,-0.795508445094462
2020-09-02,34.08272933959961,125.70877838134766,26.56999969482422,23.117000007629393,-0.6650065274128204
2020-09-03,32.09339141845703,120.62560272216797,33.599998474121094,23.664499950408935,-0.6075123584039724
2020-09-04,31.30310821533203,119.60387420654297,30.75,24.091499996185302,-0.647348663420484
2020-09-08,28.446439743041992,115.83192443847656,31.459999084472656,24.557999992370604,-0.7864042081428452
2020-09-09,28.276350021362305,118.93122863769531,28.809999465942383,24.79699993133545,-1.003512214144702
2020-09-10,27.956857681274414,116.81111145019531,29.709999084472656,25.168499851226805,-0.9123686296032498
2020-09-11,27.62608528137207,116.11290740966797,26.8700008392334,25.405499935150146,-0.9120437186310778
2020-09-14,28.70015525817871,117.95205688476562,25.850000381469727,25.595499992370605,-0.8862072012809382
2020-09-15,29.029987335205078,119.74861907958984,25.59000015258789,25.807499980926515,-0.9556618973230576
2020-09-16,28.811038970947266,118.93122863769531,26.040000915527344,26.03400001525879,-0.9331291041815167
2020-09-17,28.744319915771484,119.54427337646484,26.459999084472656,26.229999923706053,-0.9804270433104147
2020-09-18,28.86836051940918,118.06275177001953,25.829999923706055,26.385499954223633,-0.8710202855057911
2020-09-21,29.59662437438965,116.63232421875,27.780000686645508,26.64749994277954,-0.6852874180880881
2020-09-22,29.947132110595703,118.05424499511719,26.860000610351562,26.87199993133545,-0.7284830877428193
2020-09-23,29.790203094482422,115.08265686035156,28.579999923706055,27.199499893188477,-0.5624457378507867
2020-09-24,30.743989944458008,116.38536071777344,28.510000228881836,27.461499881744384,-0.5187395345617313
2020-09-25,31.035306930541992,117.77323150634766,26.3799991607666,27.55699987411499,-0.5675874626339781
2020-09-28,31.63106346130371,120.85550689697266,26.190000534057617,27.71849994659424,-0.6828143961584432
2020-09-29,31.85746955871582,120.48085021972656,26.270000457763672,27.711499977111817,-0.6294733426389721
2020-09-30,31.29523468017578,121.5792465209961,26.3700008392334,27.723999977111816,-0.7724908299350471
2020-10-01,31.991413116455078,123.38432312011719,26.700000762939453,27.73050003051758,-0.7942569122603892
2020-10-02,31.008460998535156,120.13179016113281,27.6299991607666,27.432000064849852,-0.7193012963317496
2020-10-05,32.28385925292969,122.67765045166016,27.959999084472656,27.292500019073486,-0.7113633557706386
2020-10-06,32.16593551635742,122.48181915283203,29.479999542236328,27.19350004196167,-0.7145827025173791
2020-10-07,32.6177864074707,124.95101165771484,28.059999465942383,27.15600004196167,-0.8102346180819505
2020-10-08,33.5290641784668,126.06640625,26.360000610351562,26.988500118255615,-0.7603560571887931
2020-10-09,34.21580505371094,128.4930877685547,25.0,26.895000076293947,-0.8224177071851142
2020-10-12,34.91387939453125,131.890380859375,25.06999969482422,26.85600004196167,-0.9439676258890911
2020-10-13,35.29875564575195,131.54127502441406,26.06999969482422,26.880000019073485,-0.8713718224064668
2020-10-14,35.30347442626953,130.07676696777344,26.399999618530273,26.897999954223632,-0.7787407452039692
2020-10-15,35.42139434814453,129.88943481445312,26.969999313354492,26.923499965667723,-0.7514490790903351
2020-10-16,34.42806625366211,130.3748016357422,27.40999984741211,27.002499961853026,-0.9126984805101885
2020-10-19,34.296932220458984,128.3653106689453,29.18000030517578,27.07249994277954,-0.8037108453248578
2020-10-20,34.296932220458984,128.42495727539062,29.350000381469727,27.196999931335448,-0.8074582332935468
2020-10-21,34.584659576416016,124.4231185913086,28.649999618530273,27.20049991607666,-0.5181620550875639
2020-10-22,33.77244567871094,126.20265197753906,28.110000610351562,27.180499935150145,-0.7368786815650066
2020-10-23,33.38662338256836,127.68418884277344,27.549999237060547,27.238999938964845,-0.8807457031308688
2020-10-26,32.79325866699219,124.26985931396484,32.459999084472656,27.552499866485597,-0.7443421241998086
2020-10-27,32.43478775024414,125.26602935791016,33.349998474121094,27.906499767303465,-0.854114878957598
2020-10-28,31.969722747802734,121.7580795288086,40.279998779296875,28.60199966430664,-0.6949408915347606
2020-10-29,33.3243522644043,125.3683853149414,37.59000015258789,29.146499633789062,-0.7434488359822455
2020-10-30,32.26969528198242,123.99633026123047,38.02000045776367,29.665999698638917,-0.7960758593194546
2020-11-02,33.106441497802734,124.86245727539062,37.130001068115234,30.124499797821045,-0.7403475549379064
2020-11-03,34.95350646972656,126.32036590576172,35.54999923706055,30.427999782562257,-0.5888067790960874
2020-11-04,35.87891387939453,130.37669372558594,29.56999969482422,30.50349979400635,-0.7218368444705927
2020-11-05,37.70616149902344,133.40386962890625,27.579999923706055,30.56449975967407,-0.6714962831018253
2020-11-06,38.62214279174805,135.2733917236328,24.860000610351562,30.55749979019165,-0.6683777772261101
2020-11-09,39.26926803588867,133.96987915039062,25.75,30.59149980545044,-0.5012991140092868
2020-11-10,38.47591781616211,129.91358947753906,24.799999237060547,30.527999782562254,-0.3508882625332628
2020-11-11,39.997528076171875,133.52395629882812,23.450000762939453,30.380499839782715,-0.37741974065922473
2020-11-12,39.47491455078125,132.49484252929688,25.350000381469727,30.299499893188475,-0.38155769330222017
2020-11-13,40.21543502807617,134.338623046875,23.100000381469727,30.083999919891358,-0.3999184986391121
2020-11-16,41.43989181518555,135.76219177246094,22.450000762939453,29.74749994277954,-0.3281765148489031
2020-11-17,40.74559020996094,133.3524627685547,22.709999084472656,29.415499877929687,-0.2681751793598024
2020-11-18,40.59465789794922,131.68016052246094,23.84000015258789,29.174999904632568,-0.18297805549871185
2020-11-19,41.28801727294922,134.870361328125,23.110000610351562,28.924999904632568,-0.2921377378092515
2020-11-20,40.906890869140625,134.48443603515625,23.700000762939453,28.732499980926512,-0.3180604961358564
2020-11-23,42.33134460449219,134.99896240234375,22.65999984741211,28.242500019073486,-0.16288020807067607
2020-11-24,42.114383697509766,136.65406799316406,21.639999389648438,27.657000064849854,-0.29542408908619305
2020-11-25,42.146446228027344,135.15335083007812,21.25,26.70550012588501,-0.19691875991304678
2020-11-27,43.0671501159668,136.34535217285156,20.84000015258789,25.86800012588501,-0.15061233851213013
2020-11-30,42.70113754272461,138.2834930419922,20.56999969482422,24.995500087738037,-0.3205585669111911
2020-12-01,44.115203857421875,140.2044219970703,20.770000457763672,24.17750005722046,-0.2551049767209518
2020-12-02,45.206634521484375,139.5440673828125,21.170000076293945,23.458500099182128,-0.06994809457603224
2020-12-03,45.66416931152344,138.90948486328125,21.280000686645508,23.044000148773193,0.030147527700996525
2020-12-04,47.16501235961914,142.8028564453125,20.790000915527344,22.704500198364258,-0.01689781707633008
2020-12-07,47.9857177734375,142.60562133789062,21.299999237060547,22.526500129699706,0.10352630476491552
2020-12-08,48.39049530029297,142.94007873535156,20.68000030517578,22.273000144958495,0.1357958971655698
2020-12-09,46.70420455932617,139.57839965820312,22.270000457763672,22.146500205993654,0.12502568408137368
2020-12-10,46.35616683959961,138.9266357421875,22.520000457763672,22.100000190734864,0.12016022547821366
2020-12-11,46.502769470214844,137.73460388183594,23.309999465942383,21.998000144958496,0.2143492777244799
2020-12-14,46.51884841918945,137.3143768310547,24.719999313354492,22.079000091552736,0.24286720799553022
2020-12-15,46.846065521240234,139.25250244140625,22.889999389648438,22.101000022888183,0.1641743580078976
2020-12-16,46.6550407409668,139.029541015625,22.5,22.09050006866455,0.15303693808752986
2020-12-17,45.98637771606445,139.5183868408203,21.93000030517578,21.995000076293945,0.03430584266167439
2020-12-18,45.487972259521484,140.70179748535156,21.56999969482422,21.91800003051758,-0.10565069291881807
2020-12-21,45.70170974731445,139.29539489746094,25.15999984741211,21.99099998474121,0.010843736265236098
2020-12-22,45.1077766418457,139.37258911132812,24.229999542236328,22.069499969482422,-0.07218774678873444
2020-12-23,44.55734634399414,138.05194091796875,23.309999465942383,22.15299997329712,-0.06167123575030668
2020-12-24,45.42839050292969,138.61790466308594,21.530000686645508,22.167000007629394,0.017430045282406804
2020-12-28,45.02739334106445,138.4721221923828,21.700000762939453,22.210000038146973,-0.026195710214970108
2020-12-29,44.75501251220703,138.2234649658203,23.079999923706055,22.335500049591065,-0.046427954237992335
2020-12-30,45.81709289550781,139.52694702148438,22.770000457763672,22.435500049591063,0.011484441150898491
2020-12-31,44.66517639160156,140.75326538085938,22.75,22.514500045776366,-0.2171919442303303
2021-01-04,45.20897674560547,139.1153106689453,26.969999313354492,22.798999977111816,-0.042702491928179986
2021-01-05,46.77230453491211,140.13584899902344,25.34000015258789,23.026499938964843,0.09896734383873461
2021-01-06,46.955780029296875,140.83045959472656,25.06999969482422,23.214999961853028,0.0794789528463437
2021-01-07,48.65530776977539,144.02061462402344,22.3700008392334,23.299499988555908,0.10276785865963918
2021-01-08,47.44189453125,146.7820281982422,21.559999465942383,23.263999938964844,-0.2304482434007924
2021-01-11,48.846343994140625,146.91064453125,24.079999923706055,23.34199991226196,-0.053655813011075436
2021-01-12,50.73408889770508,147.7596435546875,23.329999923706055,23.342999935150146,0.14149547866627885
2021-01-13,49.79399490356445,146.99635314941406,22.209999084472656,23.217499923706054,0.06570225398858313
2021-01-14,52.75325012207031,147.253662109375,23.25,23.235499954223634,0.43907428369626955
2021-01-15,51.78291320800781,145.09255981445312,24.34000015258789,23.32749996185303,0.4471197093500403
2021-01-19,54.855674743652344,149.3804473876953,23.239999771118164,23.392999935150147,0.5822058233231828
2021-01-20,53.245994567871094,148.64292907714844,21.579999923706055,23.39349994659424,0.41665328985103955
2021-01-21,53.358543395996094,150.1608428955078,21.31999969482422,23.201499938964844,0.3361032898963074
2021-01-22,53.32638168334961,148.19699096679688,21.90999984741211,23.085499954223632,0.45525168112526754
2021-01-25,53.69618606567383,148.29135131835938,23.190000534057617,23.079500007629395,0.4980020863245599
2021-01-26,52.26810073852539,147.04786682128906,23.020000457763672,23.153999996185302,0.3881416516558874
2021-01-27,48.71016311645508,139.72418212890625,37.209999084472656,23.929499912261964,0.37991852197720677
2021-01-28,47.98286819458008,145.1268768310547,30.209999084472656,24.285999870300294,-0.05525047319196717
2021-01-29,45.76980972290039,142.95269775390625,33.09000015258789,24.801999855041505,-0.20996757420385798
2021-02-01,47.424869537353516,148.79368591308594,30.239999771118164,25.176499843597412,-0.35907473570139864
2021-02-02,48.80757141113281,150.76937866210938,25.559999465942383,25.105999851226805,-0.30119038230708656
2021-02-03,47.69724655151367,145.4460906982422,22.90999984741211,24.984499835968016,-0.11290301274871523
2021-02-04,49.13480758666992,148.3967742919922,21.770000457763672,24.81949987411499,-0.10905261202318732
2021-02-05,48.21080017089844,146.61083984375,20.8700008392334,24.74449987411499,-0.11847914645106002
2021-02-08,50.38792419433594,151.088623046875,21.239999771118164,24.72849988937378,-0.11321963346677909
2021-02-09,49.943424224853516,149.8548583984375,21.6299991607666,24.605999851226805,-0.09421770606316275
2021-02-10,50.3614501953125,150.43292236328125,21.989999771118164,24.538999843597413,-0.07550912122669012
2021-02-11,54.11704635620117,154.62600708007812,21.25,24.49099988937378,0.15541720548617874
2021-02-12,55.43636703491211,154.98837280273438,19.969999313354492,24.326999855041503,0.30631815724107625
2021-02-16,55.96881866455078,155.95468139648438,21.459999084472656,24.18299980163574,0.3156969662593788
2021-02-17,55.41272735595703,154.0307159423828,21.5,24.095999813079835,0.36337261366358387
2021-02-18,54.642879486083984,152.28785705566406,22.489999771118164,24.14149980545044,0.3715323908223012
2021-02-19,56.59492492675781,153.8754425048828,22.049999237060547,24.177999782562257,0.5287449975021052
2021-02-22,53.6999626159668,149.33721923828125,23.450000762939453,24.254999828338622,0.4327909790493661
2021-02-23,53.212894439697266,149.130126953125,23.110000610351562,24.25099983215332,0.38168725492894623
2021-02-24,56.45210266113281,154.77268981933594,21.34000015258789,24.16699981689453,0.45357385235608666
2021-02-25,51.79426193237305,147.1285400390625,28.889999389648438,23.75099983215332,0.32070005756037046
2021-02-26,53.642269134521484,148.62974548339844,27.950000762939453,23.63799991607666,0.46964467508890045
2021-03-01,56.63275146484375,153.28872680664062,23.350000381469727,23.15099992752075,0.5705855446806903
2021-03-02,54.22580337524414,150.89019775390625,24.100000381469727,22.84399995803833,0.4044411521689661
2021-03-03,52.132850646972656,147.18032836914062,26.670000076293945,22.89949998855591,0.3620160788772097
2021-03-04,50.0124626159668,140.8475341796875,28.56999969482422,23.182499980926515,0.48076879886364376
2021-03-05,51.79899215698242,144.89395141601562,24.65999984741211,23.326999950408936,0.46171411369189236
2021-03-08,47.534584045410156,139.8639678955078,25.469999313354492,23.55699987411499,0.21639039233393445
2021-03-09,51.40272521972656,146.98184204101562,24.030000686645508,23.69649991989136,0.27837713582839213
2021-03-10,49.05630874633789,146.1708526611328,22.559999465942383,23.742999935150145,0.02046117357314588
2021-03-11,50.6347770690918,150.9419708251953,21.90999984741211,23.738999938964845,-0.07151181767299587
2021-03-12,49.635108947753906,149.75135803222656,20.690000534057617,23.710999965667725,-0.12829983473724207
2021-03-15,50.76339340209961,150.90744018554688,20.030000686645508,23.714000034332276,-0.052412128330069425
2021-03-16,51.875457763671875,152.8314208984375,19.790000915527344,23.63050012588501,-0.026903918144303294
2021-03-17,52.428157806396484,154.73817443847656,19.229999542236328,23.517000102996825,-0.07394460613388215
2021-03-18,51.116065979003906,150.43292236328125,21.579999923706055,23.47150011062622,0.023823781996266596
2021-03-19,51.41375732421875,151.8306427001953,20.950000762939453,23.416500186920167,-0.024803878021160873
2021-03-22,53.09370803833008,155.38525390625,18.8799991607666,23.188000106811522,-0.026989478277203667
