Date,KRE,GILD,VIX,AvgVIX,zscore
2020-05-14,27.40763282775879,61.473670959472656,32.61000061035156,35.38650026321411,-1.9074669455405056
2020-05-15,27.103097915649414,60.70154571533203,31.889999389648438,35.07350015640259,-1.9511042152084732
2020-05-18,29.810029983520508,59.50758361816406,29.299999237060547,34.34700002670288,-1.733744023064866
2020-05-19,28.515783309936523,57.581298828125,30.530000686645508,33.60300006866455,-1.8905179081333103
2020-05-20,29.970752716064453,58.81508255004883,27.989999771118164,32.90350008010864,-1.7339939722160254
2020-05-21,29.860782623291016,58.50465393066406,29.530000686645508,32.31100006103516,-1.750420692455905
2020-05-22,29.54779815673828,58.37728500366211,28.15999984741211,31.92250003814697,-1.7811698555209357
2020-05-26,32.03477478027344,58.24993896484375,28.010000228881836,31.658500003814698,-1.560951210602303
2020-05-27,34.35258865356445,59.6190299987793,27.6200008392334,31.361000061035156,-1.3242248162105814
2020-05-28,33.109092712402344,59.95332717895508,28.59000015258789,31.229000091552734,-1.428607400758188
2020-05-29,32.29701614379883,61.95124053955078,27.510000228881836,30.89700002670288,-1.459112462576265
2020-06-01,32.61000442504883,59.825984954833984,28.229999542236328,30.449000072479247,-1.4760369368576374
2020-06-02,32.50849151611328,58.313602447509766,26.84000015258789,29.992500019073486,-1.5171434692698313
2020-06-03,34.38643264770508,59.221031188964844,25.65999984741211,29.594999980926513,-1.3296144435147292
2020-06-04,35.621463775634766,61.72040939331055,25.809999465942383,29.179500007629393,-1.166019386799564
2020-06-05,37.68549346923828,61.09157180786133,24.520000457763672,28.8335000038147,-0.9943239451647614
2020-06-08,38.928993225097656,61.266700744628906,25.809999465942383,28.725,-0.8791596523343983
2020-06-09,37.98155975341797,61.76020050048828,27.56999969482422,28.725,-0.9536361142346713
2020-06-10,35.45228576660156,61.34629440307617,27.56999969482422,28.451499938964844,-1.189100898954263
2020-06-11,32.15321350097656,58.49542236328125,40.790000915527344,28.727000045776368,-1.545139910981364
2020-06-12,33.329036712646484,58.78451919555664,36.09000015258789,28.901000022888184,-1.4336296435243185
2020-06-15,33.81120300292969,59.402870178222656,34.400001525878906,29.026500129699706,-1.3773252811703083
2020-06-16,35.0208625793457,59.924861907958984,33.66999816894531,29.245000076293945,-1.2578532489294545
2020-06-17,33.94654846191406,59.234222412109375,33.470001220703125,29.392000102996825,-1.3687631574000279
2020-06-18,34.09881591796875,59.45909118652344,32.939998626708984,29.639500045776366,-1.350355988663103
2020-06-19,33.73507308959961,62.21361541748047,35.119998931884766,29.91899995803833,-1.3246630843579654
2020-06-22,33.68727111816406,60.768089294433594,31.770000457763672,30.09949998855591,-1.3595404430655
2020-06-23,33.32881164550781,60.27019119262695,31.3700008392334,30.267500019073488,-1.4022074279204668
2020-06-24,31.579160690307617,60.976898193359375,33.84000015258789,30.57849998474121,-1.5440763297434832
2020-06-25,32.62894821166992,60.6235466003418,32.220001220703125,30.760000038146973,-1.4574595648768789
2020-06-26,30.640310287475586,59.88471984863281,34.72999954223633,31.121000003814697,-1.65134236327458
2020-06-29,31.954694747924805,59.876670837402344,31.780000686645508,31.298500061035156,-1.5337012340142797
2020-06-30,32.76551055908203,61.78799819946289,30.43000030517578,31.47800006866455,-1.420574988368923
2020-07-01,31.399919509887695,61.08128356933594,28.6200008392334,31.626000118255615,-1.5579329668861086
2020-07-02,31.246288299560547,61.31416702270508,27.68000030517578,31.719500160217287,-1.566774619082523
2020-07-06,31.579160690307617,61.6434211730957,27.940000534057617,31.890500164031984,-1.5299702048426742
2020-07-07,30.478153228759766,61.370399475097656,29.43000030517578,32.07150020599365,-1.6344343445188292
2020-07-08,30.435476303100586,60.71990966796875,28.079999923706055,32.097000217437746,-1.6520263840434959
2020-07-09,29.180850982666016,59.99714660644531,29.260000228881836,32.18150024414062,-1.7797778793313406
2020-07-10,30.623239517211914,61.29008865356445,27.290000915527344,31.506500244140625,-1.6231295856048857
2020-07-13,31.058523178100586,61.57918930053711,32.189998626708984,31.31150016784668,-1.5779955987595375
2020-07-14,30.409879684448242,61.988746643066406,29.520000457763672,31.067500114440918,-1.6274673242519369
2020-07-15,32.21073913574219,61.555091857910156,27.760000228881836,30.772000217437743,-1.475229671861269
2020-07-16,32.125389099121094,61.54704666137695,28.0,30.49850015640259,-1.4830500697812181
2020-07-17,31.314571380615234,62.24574279785156,25.68000030517578,30.13550024032593,-1.5409386047478233
2020-07-20,30.751272201538086,62.70348358154297,24.459999084472656,29.602500247955323,-1.5817409694752749
2020-07-21,32.51799774169922,61.659488677978516,24.84000015258789,29.256000232696532,-1.4454799075100868
2020-07-22,32.20220184326172,61.23388671875,24.31999969482422,28.903500175476076,-1.4827927950265756
2020-07-23,33.030086517333984,60.67975997924805,26.079999923706055,28.515500164031984,-1.4203148769169776
2020-07-24,32.833778381347656,59.13785934448242,25.84000015258789,28.19650011062622,-1.4705428503587086
2020-07-27,32.04004669189453,59.86063003540039,24.739999771118164,27.697000122070314,-1.526390415156203
2020-07-28,31.869346618652344,59.210140228271484,25.440000534057617,27.380000114440918,-1.5554574808229953
2020-07-29,32.97035217285156,58.63192367553711,24.100000381469727,27.063500118255615,-1.469008904599573
2020-07-30,32.381439208984375,58.085838317871094,24.760000228881836,26.870500087738037,-1.533351819441732
2020-07-31,32.074180603027344,55.837249755859375,24.459999084472656,26.70950002670288,-1.6084807191606103
2020-08-03,31.98029899597168,57.60399627685547,24.280000686645508,26.526500034332276,-1.5795045764413844
2020-08-04,31.809593200683594,56.92139434814453,23.760000228881836,26.243000030517578,-1.6092517678631009
2020-08-05,32.60334777832031,55.41163635253906,22.989999771118164,25.988500022888182,-1.5700577531533446
2020-08-06,32.407047271728516,55.25904083251953,22.649999618530273,25.657999992370605,-1.590882138323353
2020-08-07,33.840911865234375,55.69270324707031,22.209999084472656,25.403999900817873,-1.4531834444448068
2020-08-10,34.472496032714844,55.01813888549805,22.1299991607666,24.90099992752075,-1.4108493298316518
2020-08-11,35.1467399597168,54.68886947631836,24.030000686645508,24.626499938964844,-1.3573837815718164
2020-08-12,34.916297912597656,55.28313446044922,22.280000686645508,24.352499961853027,-1.3654619879854049
2020-08-13,34.2249755859375,54.753116607666016,22.1299991607666,24.058999919891356,-1.4386440544949357
2020-08-14,34.67732238769531,55.01010513305664,22.049999237060547,23.877499866485596,-1.3926602697003672
2020-08-17,34.05427932739258,55.5320930480957,21.350000381469727,23.72199993133545,-1.437457913684942
2020-08-18,33.02156066894531,55.45981216430664,21.510000228881836,23.555499935150145,-1.5315527336601502
2020-08-19,33.22639465332031,52.761505126953125,22.540000915527344,23.466499996185302,-1.570299257645445
2020-08-20,32.49238967895508,53.04258346557617,22.719999313354492,23.298499965667723,-1.6301412376637252
2020-08-21,32.24488067626953,53.403968811035156,22.540000915527344,23.133500003814696,-1.6446778029905385
2020-08-24,33.6104621887207,53.06666946411133,22.3700008392334,23.01500005722046,-1.5294159288104143
2020-08-25,33.72141647338867,53.04258346557617,22.030000686645508,22.844500064849854,-1.5199805763946033
2020-08-26,32.927677154541016,52.68121337890625,23.270000457763672,22.803000068664552,-1.5987733080948692
2020-08-27,33.593387603759766,52.64106369018555,24.469999313354492,22.788500022888183,-1.539953779075138
2020-08-28,33.56779479980469,52.408164978027344,22.959999084472656,22.713500022888184,-1.5471767341855684
2020-08-31,32.98741149902344,53.604732513427734,26.40999984741211,22.819999980926514,-1.5738740465326913
2020-09-01,33.02156066894531,52.86591339111328,26.1200008392334,22.938000011444093,-1.586449355662882
2020-09-02,33.269065856933594,53.63684844970703,26.56999969482422,23.117000007629393,-1.5479489876841541
2020-09-03,33.29467010498047,52.930152893066406,33.599998474121094,23.664499950408935,-1.5606103438741394
2020-09-04,33.99453353881836,53.01045608520508,30.75,24.091499996185302,-1.4961803652531187
2020-09-08,32.620418548583984,51.508731842041016,31.459999084472656,24.557999992370604,-1.6511277490706164
2020-09-09,32.41557312011719,51.80585479736328,28.809999465942383,24.79699993133545,-1.6632003075394155
2020-09-10,31.818130493164062,51.211585998535156,29.709999084472656,25.168499851226805,-1.7293274990771264
2020-09-11,31.988832473754883,52.66513442993164,26.8700008392334,25.405499935150146,-1.6832645314685313
2020-09-14,32.78257369995117,53.833675384521484,25.850000381469727,25.595499992370605,-1.587388867334872
2020-09-15,32.168060302734375,53.72006607055664,25.59000015258789,25.807499980926515,-1.6448735969495212
2020-09-16,32.50946044921875,53.27375411987305,26.040000915527344,26.03400001525879,-1.6237187053458904
2020-09-17,32.33022689819336,52.778743743896484,26.459999084472656,26.229999923706053,-1.6502601197628737
2020-09-18,32.09125518798828,52.78687286376953,25.829999923706055,26.385499954223633,-1.6715076928112724
2020-09-21,30.58073616027832,52.1052131652832,27.780000686645508,26.64749994277954,-1.8213256623101257
2020-09-22,29.839702606201172,51.44792556762695,26.860000610351562,26.87199993133545,-1.901656971966779
2020-09-23,29.210678100585938,51.19635009765625,28.579999923706055,27.199499893188477,-1.9633622485925282
2020-09-24,29.305463790893555,50.51471710205078,28.510000228881836,27.461499881744384,-1.969292286078936
2020-09-25,29.770761489868164,50.51471710205078,26.3799991607666,27.55699987411499,-1.9275865214542791
2020-09-28,30.83062171936035,51.00160217285156,26.190000534057617,27.71849994659424,-1.8222843575847267
2020-09-29,30.40840721130371,50.393001556396484,26.270000457763672,27.711499977111817,-1.8730087415603112
2020-09-30,30.744461059570312,51.27750778198242,26.3700008392334,27.723999977111816,-1.8241679501135775
2020-10-01,30.95125389099121,51.38300704956055,26.700000762939453,27.73050003051758,-1.8033998456011655
2020-10-02,31.830154418945312,50.44980239868164,27.6299991607666,27.432000064849852,-1.7443719620942268
2020-10-05,33.157135009765625,51.610225677490234,27.959999084472656,27.292500019073486,-1.6008725570223616
2020-10-06,33.09681701660156,50.73381423950195,29.479999542236328,27.19350004196167,-1.6248271569804922
2020-10-07,34.036041259765625,50.99348831176758,28.059999465942383,27.15600004196167,-1.5351465265136484
2020-10-08,34.5616569519043,51.38300704956055,26.360000610351562,26.988500118255615,-1.4797906367217595
2020-10-09,34.17390060424805,51.80497360229492,25.0,26.895000076293947,-1.5056157872869687
2020-10-12,34.639217376708984,52.38111877441406,25.06999969482422,26.85600004196167,-1.4517149213744367
2020-10-13,33.57072830200195,52.33243942260742,26.06999969482422,26.880000019073485,-1.548516433879013
2020-10-14,33.07097244262695,51.975379943847656,26.399999618530273,26.897999954223632,-1.600867484350804
2020-10-15,33.87232971191406,51.09087371826172,26.969999313354492,26.923499965667723,-1.5477593505079863
2020-10-16,33.958492279052734,50.31184387207031,27.40999984741211,27.002499961853026,-1.556523581978303
2020-10-19,33.73446273803711,49.151432037353516,29.18000030517578,27.07249994277954,-1.601162559259333
2020-10-20,34.50996017456055,49.13520431518555,29.350000381469727,27.196999931335448,-1.5319962770133133
2020-10-21,34.639217376708984,48.859291076660156,28.649999618530273,27.20049991607666,-1.5262499980244517
2020-10-22,36.285003662109375,49.232574462890625,28.110000610351562,27.180499935150145,-1.3708340939758101
2020-10-23,36.698612213134766,49.3299560546875,27.549999237060547,27.238999938964845,-1.3317003938740908
2020-10-26,35.9661865234375,48.65642166137695,32.459999084472656,27.552499866485597,-1.4116040028089565
2020-10-27,34.725379943847656,48.69699478149414,33.349998474121094,27.906499767303465,-1.5219618355552156
2020-10-28,34.036041259765625,47.65019607543945,40.279998779296875,28.60199966430664,-1.605903123509306
2020-10-29,34.932186126708984,47.496002197265625,37.59000015258789,29.146499633789062,-1.5288427996585532
2020-10-30,35.457801818847656,47.187644958496094,38.02000045776367,29.665999698638917,-1.4882565817158755
2020-11-02,36.448734283447266,47.496002197265625,37.130001068115234,30.124499797821045,-1.3929108992724841
2020-11-03,37.45688247680664,47.739444732666016,35.54999923706055,30.427999782562257,-1.297395967656411
2020-11-04,34.78569412231445,48.58338165283203,29.56999969482422,30.50349979400635,-1.5189602087346328
2020-11-05,36.46596145629883,48.38862991333008,27.579999923706055,30.56449975967407,-1.3724754371246721
2020-11-06,35.63875198364258,47.934207916259766,24.860000610351562,30.55749979019165,-1.4562375073844633
2020-11-09,41.13621520996094,47.9179801940918,25.75,30.59149980545044,-0.9638299449239567
2020-11-10,41.63597869873047,49.19200134277344,24.799999237060547,30.527999782562254,-0.8920718641856966
2020-11-11,40.37794876098633,48.77002716064453,23.450000762939453,30.380499839782715,-1.0137627033249081
2020-11-12,39.47319793701172,48.672645568847656,25.350000381469727,30.299499893188475,-1.096918680085161
2020-11-13,40.64506149291992,49.167659759521484,23.100000381469727,30.083999919891358,-0.9814053429630756
2020-11-16,42.35979080200195,49.573402404785156,22.450000762939453,29.74749994277954,-0.8191229483898196
2020-11-17,42.196083068847656,49.47602844238281,22.709999084472656,29.415499877929687,-0.8358572688198977
2020-11-18,41.46365737915039,49.41921615600586,23.84000015258789,29.174999904632568,-0.902708726015094
2020-11-19,41.5325927734375,49.20011520385742,23.110000610351562,28.924999904632568,-0.9011668764447556
2020-11-20,41.075904846191406,48.77814483642578,23.700000762939453,28.732499980926512,-0.9510314011355034
2020-11-23,41.825557708740234,48.5996208190918,22.65999984741211,28.242500019073486,-0.8876164289425608
2020-11-24,43.884952545166016,48.89175033569336,21.639999389648438,27.657000064849854,-0.6968453044465573
2020-11-25,43.21284866333008,48.28314208984375,21.25,26.70550012588501,-0.7699680423319968
2020-11-27,42.59244155883789,48.713226318359375,20.84000015258789,25.86800012588501,-0.8164744457189009
2020-11-30,41.01557922363281,49.232574462890625,20.56999969482422,24.995500087738037,-0.9468210989774923
2020-12-01,42.06682205200195,49.59774398803711,20.770000457763672,24.17750005722046,-0.8448672909640975
2020-12-02,42.807857513427734,49.60586166381836,21.170000076293945,23.458500099182128,-0.778274679490772
2020-12-03,43.0405158996582,49.38676071166992,21.280000686645508,23.044000148773193,-0.7620579398862005
2020-12-04,43.867713928222656,49.95479965209961,20.790000915527344,22.704500198364258,-0.6758923349415178
2020-12-07,43.807403564453125,49.3624153137207,21.299999237060547,22.526500129699706,-0.6938351728749427
2020-12-08,43.790164947509766,49.6383171081543,20.68000030517578,22.273000144958495,-0.6895411957795886
2020-12-09,43.96250915527344,49.354305267333984,22.270000457763672,22.146500205993654,-0.680104320450073
2020-12-10,44.13483428955078,49.05405044555664,22.520000457763672,22.100000190734864,-0.6710129170919865
2020-12-11,43.72124481201172,49.30561065673828,23.309999465942383,21.998000144958496,-0.7027599909328283
2020-12-14,43.436885833740234,49.108642578125,24.719999313354492,22.079000091552736,-0.7324163608100994
2020-12-15,44.39333724975586,48.772178649902344,22.889999389648438,22.101000022888183,-0.6538081318163529
2020-12-16,44.42780303955078,48.370052337646484,22.5,22.09050006866455,-0.6592293794882182
2020-12-17,44.23822784423828,48.47674560546875,21.93000030517578,21.995000076293945,-0.6739634358805596
2020-12-18,43.5833740234375,48.48493957519531,21.56999969482422,21.91800003051758,-0.7324861616947163
2020-12-21,43.813507080078125,48.041786193847656,25.15999984741211,21.99099998474121,-0.721237562849953
2020-12-22,43.47481918334961,46.7779541015625,24.229999542236328,22.069499969482422,-0.7783424078172871
2020-12-23,44.90775680541992,47.089805603027344,23.309999465942383,22.15299997329712,-0.6433047762069249
2020-12-24,44.68196487426758,46.83540344238281,21.530000686645508,22.167000007629394,-0.668927159666581
2020-12-28,44.96855545043945,46.68768310546875,21.700000762939453,22.210000038146973,-0.6463656652754077
2020-12-29,44.27378845214844,46.63844680786133,23.079999923706055,22.335500049591065,-0.7096813460296588
2020-12-30,44.83829116821289,46.4907341003418,22.770000457763672,22.435500049591063,-0.6622097490347768
2020-12-31,45.116188049316406,47.811988830566406,22.75,22.514500045776366,-0.609338472392063
2021-01-04,44.90775680541992,49.330223083496094,26.969999313354492,22.798999977111816,-0.5958891434826805
2021-01-05,45.506988525390625,49.23995590209961,25.34000015258789,23.026499938964843,-0.5440889387036831
2021-01-06,49.05896759033203,50.84025955200195,25.06999969482422,23.214999961853028,-0.1918479902811949
2021-01-07,50.19664001464844,51.30803298950195,22.3700008392334,23.299499988555908,-0.07997580391254754
2021-01-08,49.52793502807617,51.73479080200195,21.559999465942383,23.263999938964844,-0.13088166339078866
2021-01-11,50.24006271362305,51.29983139038086,24.079999923706055,23.34199991226196,-0.07625729835845202
2021-01-12,51.09983825683594,50.94694137573242,23.329999923706055,23.342999935150146,-0.00666200058067483
2021-01-13,50.700340270996094,50.50377655029297,22.209999084472656,23.217499923706054,-0.05184900588995087
2021-01-14,51.79460144042969,51.209556579589844,23.25,23.235499954223634,0.061169235820309836
2021-01-15,50.70903396606445,51.97277069091797,24.34000015258789,23.32749996185303,-0.019980345898076513
2021-01-19,51.11720657348633,55.04206085205078,23.239999771118164,23.392999935150147,0.08156284372075262
2021-01-20,50.717716217041016,55.79706954956055,21.579999923706055,23.39349994659424,0.061734365690039
2021-01-21,49.718994140625,54.968196868896484,21.31999969482422,23.201499938964844,-0.04532557665876566
2021-01-22,50.335594177246094,54.935386657714844,21.90999984741211,23.085499954223632,0.009247397474537865
2021-01-25,49.927425384521484,55.93659210205078,23.190000534057617,23.079500007629395,-0.006148503809862112
2021-01-26,49.232666015625,54.738407135009766,23.020000457763672,23.153999996185302,-0.09377956172663972
2021-01-27,47.539180755615234,53.73720932006836,37.209999084472656,23.929499912261964,-0.2667598641262949
2021-01-28,48.39026641845703,53.08066940307617,30.209999084472656,24.285999870300294,-0.2043698317158437
2021-01-29,47.21784591674805,53.835693359375,33.09000015258789,24.801999855041505,-0.2934775959339643
2021-02-01,48.07761764526367,53.42534255981445,30.239999771118164,25.176499843597412,-0.22509872569349926
2021-02-02,49.27608871459961,53.44997787475586,25.559999465942383,25.105999851226805,-0.11715547277698557
2021-02-03,49.701629638671875,52.94935989379883,22.90999984741211,24.984499835968016,-0.08960815778255705
2021-02-04,51.28220748901367,54.024444580078125,21.770000457763672,24.81949987411499,0.07481570201757928
2021-02-05,51.195369720458984,56.18278884887695,20.8700008392334,24.74449987411499,0.11271087747445582
2021-02-08,52.28092956542969,55.780670166015625,21.239999771118164,24.72849988937378,0.2015019082861807
2021-02-09,52.91490936279297,55.230812072753906,21.6299991607666,24.605999851226805,0.2466900011673615
2021-02-10,52.906219482421875,55.22261047363281,21.989999771118164,24.538999843597413,0.24573752946761393
2021-02-11,52.55016326904297,54.918968200683594,21.25,24.49099988937378,0.20739713614919902
2021-02-12,53.04517364501953,54.89434051513672,19.969999313354492,24.326999855041503,0.25124490614146944
2021-02-16,54.49550247192383,53.17915344238281,21.459999084472656,24.18299980163574,0.34494161858937183
2021-02-17,54.33048629760742,53.42534255981445,21.5,24.095999813079835,0.3353611021075692
2021-02-18,53.696510314941406,53.53204345703125,22.489999771118164,24.14149980545044,0.28079448357879455
2021-02-19,55.416053771972656,52.826263427734375,22.049999237060547,24.177999782562257,0.41998439529315934
2021-02-22,56.55372619628906,52.612892150878906,23.450000762939453,24.254999828338622,0.5174410060427558
2021-02-23,57.11823272705078,52.26000213623047,23.110000610351562,24.25099983215332,0.5605706239743167
2021-02-24,58.863800048828125,52.284629821777344,21.34000015258789,24.16699981689453,0.7175512833761896
2021-02-25,57.126914978027344,51.52961349487305,28.889999389648438,23.75099983215332,0.5458910735302835
2021-02-26,55.80685806274414,50.38889694213867,27.950000762939453,23.63799991607666,0.40342932253903885
2021-03-01,57.81298065185547,51.2587890625,23.350000381469727,23.15099992752075,0.6016531485220084
2021-03-02,57.23112106323242,51.71015930175781,24.100000381469727,22.84399995803833,0.5590523445356091
2021-03-03,57.72614669799805,51.49678421020508,26.670000076293945,22.89949998855591,0.598906879526231
2021-03-04,56.95320510864258,51.890708923339844,28.56999969482422,23.182499980926515,0.5379631683118061
2021-03-05,58.446956634521484,53.03143310546875,24.65999984741211,23.326999950408936,0.6959937512402661
2021-03-08,59.95806884765625,53.13812255859375,25.469999313354492,23.55699987411499,0.833696363561547
2021-03-09,58.7769660949707,52.79343795776367,24.030000686645508,23.69649991989136,0.7205364324313962
2021-03-10,60.14044189453125,52.44876480102539,22.559999465942383,23.742999935150145,0.8354535089843741
2021-03-11,60.59203338623047,51.775814056396484,21.90999984741211,23.738999938964845,0.8616885924075088
2021-03-12,61.74708938598633,51.095211029052734,20.690000534057617,23.710999965667725,0.9508149599198957
2021-03-15,61.08704376220703,52.3485221862793,20.030000686645508,23.714000034332276,0.9181782275362385
2021-03-16,60.1664924621582,53.12872314453125,19.790000915527344,23.63050012588501,0.8521789522948289
2021-03-17,60.574676513671875,53.469024658203125,19.229999542236328,23.517000102996825,0.8959675375106729
2021-03-18,60.90468978881836,53.18682861328125,21.579999923706055,23.47150011062622,0.9195751039377463
2021-03-19,60.40098571777344,53.50222396850586,20.950000762939453,23.416500186920167,0.8811018308236379
