Date,QCOM,ASML,VIX,AvgVIX,zscore
2020-03-19,56.99299621582031,202.06500244140625,72.0,47.829500102996825,-1.0626613915704135
2020-03-20,53.406822204589844,204.01931762695312,66.04000091552734,50.27750015258789,-1.2849223945246517
2020-03-23,54.8272590637207,220.11611938476562,61.59000015258789,52.10550012588501,-1.3142130250156303
2020-03-24,57.39634323120117,245.6634063720703,61.66999816894531,53.796500015258786,-1.3423884686652519
2020-03-25,55.30952453613281,247.41943359375,63.95000076293945,55.61600008010864,-1.476026949571545
2020-03-26,60.48273468017578,260.476318359375,61.0,56.708000087738036,-1.2658129901689232
2020-03-27,58.38713455200195,238.49771118164062,65.54000091552734,57.97950010299682,-1.2349044512113747
2020-03-30,60.52656173706055,253.04627990722656,57.08000183105469,59.16250028610229,-1.211592022868711
2020-03-31,59.316566467285156,247.01348876953125,53.540000915527344,59.99850034713745,-1.240044588982143
2020-04-01,57.78213119506836,235.0895233154297,57.060001373291016,61.252000427246095,-1.2464064224056601
2020-04-02,59.640987396240234,233.45626831054688,50.90999984741211,61.81650047302246,-1.1268862790453402
2020-04-03,57.19467544555664,230.93548583984375,46.79999923706055,62.059500503540036,-1.2517004753297314
2020-04-06,62.21004867553711,255.97288513183594,45.2400016784668,61.598500633239745,-1.1339868368079362
2020-04-07,63.770774841308594,257.35137939453125,46.70000076293945,61.568500709533694,-1.0527587367440399
2020-04-08,64.29686737060547,263.00640869140625,43.349998474121094,61.041000556945804,-1.0614736105550404
2020-04-09,62.76246643066406,261.3353576660156,41.66999816894531,59.35100040435791,-1.1391353843348588
2020-04-13,64.27056884765625,258.7768859863281,41.16999816894531,58.51800022125244,-1.0335904438152153
2020-04-14,67.99703979492188,272.7778625488281,37.7599983215332,56.27150001525879,-0.914123962547532
2020-04-15,66.62918853759766,266.6978759765625,40.84000015258789,54.51799983978272,-0.9514335442587446
2020-04-16,67.38326263427734,276.0538024902344,40.11000061035156,52.70100002288818,-0.9726199505515787
2020-04-17,66.78702545166016,279.1222229003906,38.150001525878906,51.00850009918213,-1.0286521780833515
2020-04-20,65.15614318847656,275.27978515625,43.83000183105469,49.898000144958495,-1.0968274530097601
2020-04-21,62.990421295166016,265.3760986328125,45.40999984741211,49.089000129699706,-1.1539718491353126
2020-04-22,65.48058319091797,278.4801940917969,41.97999954223633,48.104500198364256,-1.1002057710142246
2020-04-23,64.71776580810547,273.2215270996094,41.380001068115234,46.976000213623045,-1.1080217236386751
2020-04-24,66.67304229736328,276.92034912109375,35.93000030517578,45.722500228881835,-1.0199720485771757
2020-04-27,66.62043762207031,276.0284118652344,33.290000915527344,44.11000022888184,-1.0168301695682742
2020-04-28,66.01541137695312,276.5218200683594,33.56999969482422,42.93450012207031,-1.0554663783571272
2020-04-29,69.24210357666016,288.1834716796875,31.229999542236328,41.81900005340576,-0.948812326643205
2020-04-30,68.97906494140625,273.6846923828125,34.150001525878906,40.673500061035156,-0.8632888616319411
2020-05-01,66.32231903076172,264.7937316894531,37.189998626708984,39.9875,-0.9560474703349426
2020-05-04,66.35740661621094,268.7030029296875,35.970001220703125,39.44600009918213,-0.9811920967672283
2020-05-05,68.06716918945312,273.6087951660156,33.61000061035156,38.86450004577637,-0.9158218788317918
2020-05-06,69.15443420410156,276.9771728515625,34.119998931884766,38.235499954223634,-0.8759815101988058
2020-05-07,69.11935424804688,284.2741394042969,31.440000534057617,37.64000005722046,-0.928768083422129
2020-05-08,70.63626861572266,288.8382568359375,27.979999542236328,36.95550012588501,-0.8722430861545969
2020-05-11,70.56610870361328,288.8287658691406,27.56999969482422,36.275500202178954,-0.8762595049089731
2020-05-12,68.7598648071289,281.4654541015625,33.040000915527344,36.03950033187866,-0.9301533679148443
2020-05-13,68.39158630371094,279.18817138671875,35.279998779296875,35.76150026321411,-0.9357456029317076
2020-05-14,70.03125,287.0827941894531,32.61000061035156,35.38650026321411,-0.8952395075673699
2020-05-15,66.43630981445312,277.5845642089844,31.889999389648438,35.07350015640259,-1.0383660500457448
2020-05-18,70.09261322021484,289.3031921386719,29.299999237060547,34.34700002670288,-0.907110276285231
2020-05-19,68.47050476074219,290.5935974121094,30.530000686645508,33.60300006866455,-1.0104704043917634
2020-05-20,70.69762420654297,308.992431640625,27.989999771118164,32.90350008010864,-1.0088313297986198
2020-05-21,68.39158630371094,302.6823425292969,29.530000686645508,32.31100006103516,-1.0991313355705223
2020-05-22,69.00537872314453,303.0334777832031,28.15999984741211,31.92250003814697,-1.065858262423895
2020-05-26,68.40913391113281,303.5078125,28.010000228881836,31.658500003814698,-1.1038508596536802
2020-05-27,69.5226821899414,302.24591064453125,27.6200008392334,31.361000061035156,-1.0302807405615655
2020-05-28,68.48807525634766,303.6123046875,28.59000015258789,31.229000091552734,-1.0999841401351036
2020-05-29,70.91683197021484,312.6646728515625,27.510000228881836,30.89700002670288,-1.0216141042540694
2020-06-01,69.90848541259766,310.0267639160156,28.229999542236328,30.449000072479247,-1.061942319795994
2020-06-02,74.20488739013672,317.6175842285156,26.84000015258789,29.992500019073486,-0.8647348326357177
2020-06-03,74.3197250366211,328.59619140625,25.65999984741211,29.594999980926513,-0.934401360084355
2020-06-04,76.0251235961914,335.0579833984375,25.809999465942383,29.179500007629393,-0.8801059762535246
2020-06-05,78.24295043945312,338.9578552246094,24.520000457763672,28.8335000038147,-0.7781773449786407
2020-06-08,80.73470306396484,331.3953857421875,25.809999465942383,28.725,-0.5805970219441131
2020-06-09,79.30326080322266,331.47125244140625,27.56999969482422,28.725,-0.6644165054980763
2020-06-10,80.41661834716797,330.1334228515625,27.56999969482422,28.451499938964844,-0.5903294598204984
2020-06-11,74.24024963378906,315.8717041015625,40.790000915527344,28.727000045776368,-0.8505358057357167
2020-06-12,75.31822204589844,325.5313415527344,36.09000015258789,28.901000022888184,-0.8549875155858623
2020-06-15,76.3343734741211,332.11651611328125,34.400001525878906,29.026500129699706,-0.8416556610331974
2020-06-16,79.10004425048828,334.0522155761719,33.66999816894531,29.245000076293945,-0.6941899613564406
2020-06-17,79.47115325927734,343.88262939453125,33.470001220703125,29.392000102996825,-0.7409598364336981
2020-06-18,79.45347595214844,340.53302001953125,32.939998626708984,29.639500045776366,-0.7186942131287513
2020-06-19,78.47268676757812,342.2315368652344,35.119998931884766,29.91899995803833,-0.7875757832699731
2020-06-22,78.75543212890625,345.66650390625,31.770000457763672,30.09949998855591,-0.7950113930542142
2020-06-23,78.9498291015625,347.8963623046875,31.3700008392334,30.267500019073488,-0.7992070663854857
2020-06-24,78.7642593383789,343.09503173828125,33.84000015258789,30.57849998474121,-0.776614948024369
2020-06-25,78.60521697998047,347.8109130859375,32.220001220703125,30.760000038146973,-0.8186649045563175
2020-06-26,77.77464294433594,343.2658386230469,34.72999954223633,31.121000003814697,-0.8353859828347839
2020-06-29,78.64940643310547,346.1599426269531,31.780000686645508,31.298500061035156,-0.804612276598947
2020-06-30,80.59332275390625,349.21527099609375,30.43000030517578,31.47800006866455,-0.712748566157522
2020-07-01,79.32977294921875,348.7977600097656,28.6200008392334,31.626000118255615,-0.7833677255775975
2020-07-02,81.176513671875,354.1399841308594,27.68000030517578,31.719500160217287,-0.7130621895280206
2020-07-06,82.10428619384766,365.75421142578125,27.940000534057617,31.890500164031984,-0.7398464606398826
2020-07-07,81.41506958007812,362.4900207519531,29.43000030517578,32.07150020599365,-0.7572499821110926
2020-07-08,82.6432876586914,371.89349365234375,28.079999923706055,32.097000217437746,-0.75117784188573
2020-07-09,82.39586639404297,374.540771484375,29.260000228881836,32.18150024414062,-0.7839846272852617
2020-07-10,81.74202728271484,375.613037109375,27.290000915527344,31.506500244140625,-0.8294866826984344
2020-07-13,80.69937133789062,368.7527160644531,32.189998626708984,31.31150016784668,-0.8424473120313748
2020-07-14,81.62715148925781,376.5429382324219,29.520000457763672,31.067500114440918,-0.8426378248291517
2020-07-15,81.77737426757812,356.2369384765625,27.760000228881836,30.772000217437743,-0.6926825513266008
2020-07-16,80.58448791503906,365.5264892578125,28.0,30.49850015640259,-0.8266958990245603
2020-07-17,81.49459838867188,363.97979736328125,25.68000030517578,30.13550024032593,-0.7629827759722368
2020-07-20,82.32518005371094,371.4664611816406,24.459999084472656,29.602500247955323,-0.7667179759414908
2020-07-21,81.5653076171875,364.1980895996094,24.84000015258789,29.256000232696532,-0.7603864625406842
2020-07-22,81.821533203125,372.5291748046875,24.31999969482422,28.903500175476076,-0.8034143087601737
2020-07-23,79.23257446289062,364.5871276855469,26.079999923706055,28.515500164031984,-0.898827597711508
2020-07-24,78.54338073730469,348.8832092285156,25.84000015258789,28.19650011062622,-0.8297200728907486
2020-07-27,81.90988159179688,362.2623291015625,24.739999771118164,27.697000122070314,-0.7268747265318107
2020-07-28,80.80537414550781,357.1193542480469,25.440000534057617,27.380000114440918,-0.7553772896153395
2020-07-29,82.20149230957031,345.9796142578125,24.100000381469727,27.063500118255615,-0.5966716260909553
2020-07-30,94.71329498291016,344.1862487792969,24.760000228881836,26.870500087738037,0.14382908120628107
2020-07-31,93.31718444824219,335.6368408203125,24.459999084472656,26.70950002670288,0.12204828611280624
2020-08-03,96.83393096923828,347.86785888671875,24.280000686645508,26.526500034332276,0.24162029009181546
2020-08-04,98.03562927246094,351.3977355957031,23.760000228881836,26.243000030517578,0.2869961184753321
2020-08-05,98.4244155883789,349.67071533203125,22.989999771118164,25.988500022888182,0.3216288108935135
2020-08-06,98.1328353881836,350.35394287109375,22.649999618530273,25.657999992370605,0.2999111456737283
2020-08-07,95.64989471435547,347.35552978515625,22.209999084472656,25.403999900817873,0.17628721076944467
2020-08-10,93.97989654541016,346.7292175292969,22.1299991607666,24.90099992752075,0.08346995218281432
2020-08-11,96.16239166259766,342.83880615234375,24.030000686645508,24.626499938964844,0.2375187615335687
2020-08-12,102.31226348876953,355.6487121582031,22.280000686645508,24.352499961853027,0.506279677704609
2020-08-13,100.20927429199219,355.60125732421875,22.1299991607666,24.058999919891356,0.3842422495910872
2020-08-14,100.50088500976562,352.12835693359375,22.049999237060547,23.877499866485596,0.4253619383767808
2020-08-17,99.12244415283203,359.1594543457031,21.350000381469727,23.72199993133545,0.29625764239258784
2020-08-18,98.98991394042969,357.9354553222656,21.510000228881836,23.555499935150145,0.29705812357432326
2020-08-19,98.11516571044922,355.7720031738281,22.540000915527344,23.466499996185302,0.2612041262212551
2020-08-20,97.77938842773438,353.1435852050781,22.719999313354492,23.298499965667723,0.25994495543041346
2020-08-21,99.8470230102539,353.09619140625,22.540000915527344,23.133500003814696,0.3805847976929542
2020-08-24,102.41830444335938,358.6661682128906,22.3700008392334,23.01500005722046,0.4914656009655063
2020-08-25,102.45364379882812,361.3608703613281,22.030000686645508,22.844500064849854,0.4747821134909661
2020-08-26,102.53316497802734,366.1907653808594,23.270000457763672,22.803000068664552,0.44582065921927067
2020-08-27,102.51548767089844,356.9866027832031,24.469999313354492,22.788500022888183,0.5088006563896177
2020-08-28,104.4417495727539,360.0703430175781,22.959999084472656,22.713500022888184,0.5994395174466158
2020-08-31,105.23696899414062,355.05084228515625,26.40999984741211,22.819999980926514,0.6806184172819117
2020-09-01,107.80827331542969,367.12060546875,26.1200008392334,22.938000011444093,0.7462990275734589
2020-09-02,109.42504119873047,378.11810302734375,26.56999969482422,23.117000007629393,0.7638945246939288
2020-09-03,103.42877197265625,356.92974853515625,33.599998474121094,23.664499950408935,0.5623376644178735
2020-09-04,103.02013397216797,348.6364440917969,30.75,24.091499996185302,0.596234291570413
2020-09-08,97.512451171875,329.592529296875,31.459999084472656,24.557999992370604,0.40819390123470156
2020-09-09,101.28787994384766,340.9980163574219,28.809999465942383,24.79699993133545,0.5485589470917365
2020-09-10,99.88431549072266,338.7491149902344,29.709999084472656,25.168499851226805,0.4825287564460073
2020-09-11,100.75487518310547,340.8651428222656,26.8700008392334,25.405499935150146,0.5184688371101408
2020-09-14,100.79042053222656,349.1297912597656,25.850000381469727,25.595499992370605,0.46306220664462244
2020-09-15,103.5620346069336,351.32177734375,25.59000015258789,25.807499980926515,0.609091434884761
2020-09-16,101.76759338378906,343.85406494140625,26.040000915527344,26.03400001525879,0.5566103728901136
2020-09-17,102.05184936523438,347.9911804199219,26.459999084472656,26.229999923706053,0.5443797047395154
2020-09-18,98.3297348022461,347.6117858886719,25.829999923706055,26.385499954223633,0.3304380156193539
2020-09-21,99.42237091064453,344.0817565917969,27.780000686645508,26.64749994277954,0.41856456992087876
2020-09-22,101.1102294921875,345.9986267089844,26.860000610351562,26.87199993133545,0.5034461407013294
2020-09-23,98.22313690185547,339.28045654296875,28.579999923706055,27.199499893188477,0.3821740035321309
2020-09-24,99.66223907470703,341.7476806640625,28.510000228881836,27.461499881744384,0.44875375722998895
2020-09-25,101.71427917480469,342.05126953125,26.3799991607666,27.55699987411499,0.5660453553127247
2020-09-28,105.24099731445312,352.09039306640625,26.190000534057617,27.71849994659424,0.7014406942146926
2020-09-29,104.272705078125,354.8801574707031,26.270000457763672,27.711499977111817,0.625697415787573
2020-09-30,104.5392074584961,350.39190673828125,26.3700008392334,27.723999977111816,0.6724171763728876
2020-10-01,106.17373657226562,362.4806213378906,26.700000762939453,27.73050003051758,0.683457492256965
2020-10-02,102.57597351074219,351.0845642089844,27.6299991607666,27.432000064849852,0.5533647709743873
2020-10-05,107.06204986572266,362.5754089355469,27.959999084472656,27.292500019073486,0.7344869382953094
2020-10-06,106.19151306152344,351.18896484375,29.479999542236328,27.19350004196167,0.7630175313526477
2020-10-07,109.29177856445312,356.588134765625,28.059999465942383,27.15600004196167,0.9058663786786755
2020-10-08,108.6788330078125,361.41790771484375,26.360000610351562,26.988500118255615,0.8366129442162153
2020-10-09,110.92631530761719,369.1037902832031,25.0,26.895000076293947,0.9139380593051447
2020-10-12,112.5430908203125,378.63995361328125,25.06999969482422,26.85600004196167,0.9416965705613691
2020-10-13,113.22708892822266,384.4375915527344,26.06999969482422,26.880000019073485,0.9411780649637063
2020-10-14,115.37688446044922,377.6816101074219,26.399999618530273,26.897999954223632,1.1132522314968214
2020-10-15,114.22203826904297,366.8074035644531,26.969999313354492,26.923499965667723,1.121677346212326
2020-10-16,114.62181091308594,367.12060546875,27.40999984741211,27.002499961853026,1.1427609683670723
2020-10-19,114.07990264892578,365.61181640625,29.18000030517578,27.07249994277954,1.1217213289313352
2020-10-20,113.97332000732422,365.27972412109375,29.350000381469727,27.196999931335448,1.1178290361096992
2020-10-21,114.19540405273438,363.4200134277344,28.649999618530273,27.20049991607666,1.1436845294895481
2020-10-22,114.04438018798828,356.3034362792969,28.110000610351562,27.180499935150145,1.1843877241847032
2020-10-23,114.48854064941406,359.2070007324219,27.549999237060547,27.238999938964845,1.1900399750559978
2020-10-26,112.10779571533203,348.7029113769531,32.459999084472656,27.552499866485597,1.124559337295773
2020-10-27,111.85017395019531,347.6401672363281,33.349998474121094,27.906499767303465,1.1169596517097986
2020-10-28,108.00370025634766,344.3095703125,40.279998779296875,28.60199966430664,0.9163054040812566
2020-10-29,112.32101440429688,351.9005432128906,37.59000015258789,29.146499633789062,1.1147286546255224
2020-10-30,109.58492279052734,342.7439880371094,38.02000045776367,29.665999698638917,1.0192001530604518
2020-11-02,110.12682342529297,347.8839416503906,37.130001068115234,30.124499797821045,1.0149871071924743
2020-11-03,111.4415512084961,354.408935546875,35.54999923706055,30.427999782562257,1.0461108542515105
2020-11-04,114.56849670410156,364.8299560546875,29.56999969482422,30.50349979400635,1.1555886384212355
2020-11-05,129.17269897460938,379.2992858886719,27.579999923706055,30.56449975967407,1.9047447952140475
2020-11-06,128.81736755371094,386.96734619140625,24.860000610351562,30.55749979019165,1.830742925742751
2020-11-09,126.6854019165039,387.0531921386719,25.75,30.59149980545044,1.7060924194496905
2020-11-10,124.46451568603516,380.35662841796875,24.799999237060547,30.527999782562254,1.6234348308546493
2020-11-11,131.1980743408203,398.21710205078125,23.450000762939453,30.380499839782715,1.891035748334968
2020-11-12,127.84020233154297,393.1400146484375,25.350000381469727,30.299499893188475,1.7309575903841812
2020-11-13,128.15106201171875,399.6841125488281,23.100000381469727,30.083999919891358,1.703536021697641
2020-11-16,132.42398071289062,406.27581787109375,22.450000762939453,29.74749994277954,1.9063252330547265
2020-11-17,132.13088989257812,406.2471923828125,22.709999084472656,29.415499877929687,1.8894701149206035
2020-11-18,130.62957763671875,403.7038269042969,23.84000015258789,29.174999904632568,1.8198000296719812
2020-11-19,131.0559539794922,403.2752380371094,23.110000610351562,28.924999904632568,1.8475902939616198
2020-11-20,129.72348022460938,403.4942626953125,23.700000762939453,28.732499980926512,1.7685339643151061
2020-11-23,127.76025390625,406.8853759765625,22.65999984741211,28.242500019073486,1.6307161065390574
2020-11-24,129.63462829589844,404.1419982910156,21.639999389648438,27.657000064849854,1.7588593491902698
2020-11-25,127.99121856689453,403.38958740234375,21.25,26.70550012588501,1.6684661313097113
2020-11-27,127.76910400390625,417.0015869140625,20.84000015258789,25.86800012588501,1.5608798108829225
2020-11-30,130.73619079589844,416.96356201171875,20.56999969482422,24.995500087738037,1.7337912716544015
2020-12-01,134.36944580078125,427.9274597167969,20.770000457763672,24.17750005722046,1.8689545466335995
2020-12-02,133.80740356445312,429.6039123535156,21.170000076293945,23.458500099182128,1.824592208051902
2020-12-03,133.74490356445312,431.41375732421875,21.280000686645508,23.044000148773193,1.808369274746681
2020-12-04,140.62353515625,442.3587341308594,20.790000915527344,22.704500198364258,2.1325041110042227
2020-12-07,140.98045349121094,447.4453430175781,21.299999237060547,22.526500129699706,2.1178984044205844
2020-12-08,141.67633056640625,446.34039306640625,20.68000030517578,22.273000144958495,2.166073835968285
2020-12-09,139.19610595703125,431.4043273925781,22.270000457763672,22.146500205993654,2.125626070047504
2020-12-10,138.95518493652344,436.0813293457031,22.520000457763672,22.100000190734864,2.079082187549958
2020-12-11,128.72203063964844,431.1565856933594,23.309999465942383,21.998000144958496,1.51788988115551
2020-12-14,130.51527404785156,431.4995422363281,24.719999313354492,22.079000091552736,1.6198490012922333
2020-12-15,132.36207580566406,447.0357360839844,22.889999389648438,22.101000022888183,1.6192660704460902
2020-12-16,133.5933074951172,449.1599426269531,22.5,22.09050006866455,1.676135834462168
2020-12-17,133.40594482421875,454.65618896484375,21.93000030517578,21.995000076293945,1.627011093479856
2020-12-18,131.52346801757812,454.59906005859375,21.56999969482422,21.91800003051758,1.5178719813734578
2020-12-21,130.9702606201172,449.8553466796875,25.15999984741211,21.99099998474121,1.5186715391354355
2020-12-22,130.5598907470703,453.58935546875,24.229999542236328,22.069499969482422,1.4688257370047164
2020-12-23,131.11305236816406,452.10333251953125,23.309999465942383,22.15299997329712,1.5113470288568318
2020-12-24,132.74571228027344,460.1716003417969,21.530000686645508,22.167000007629394,1.5502380111566147
2020-12-28,131.80894470214844,457.4567565917969,21.700000762939453,22.210000038146973,1.5146098178037801
2020-12-29,132.47808837890625,461.04791259765625,23.079999923706055,22.335500049591065,1.5285715294990696
2020-12-30,133.78062438964844,466.6680603027344,22.770000457763672,22.435500049591063,1.565278449465412
2020-12-31,135.91293334960938,464.58184814453125,22.75,22.514500045776366,1.703860098136226
2021-01-04,132.48696899414062,476.279296875,26.969999313354492,22.798999977111816,1.4231645121035434
2021-01-05,135.99319458007812,481.3849792480469,25.34000015258789,23.026499938964843,1.5916761185824622
2021-01-06,134.8869171142578,466.96331787109375,25.06999969482422,23.214999961853028,1.6275974185789979
2021-01-07,138.9105987548828,477.6414794921875,22.3700008392334,23.299499988555908,1.7874656959384088
2021-01-08,139.74923706054688,484.60467529296875,21.559999465942383,23.263999938964844,1.7878396493230653
2021-01-11,139.27638244628906,483.8522033691406,24.079999923706055,23.34199991226196,1.7655583979507563
2021-01-12,137.79537963867188,489.5484313964844,23.329999923706055,23.342999935150146,1.6397693847381767
2021-01-13,140.44512939453125,489.67230224609375,22.209999084472656,23.217499923706054,1.7930899598307222
2021-01-14,143.5052490234375,518.8109741210938,23.25,23.235499954223634,1.7685109847233111
2021-01-15,140.1507110595703,502.4747619628906,24.34000015258789,23.32749996185303,1.6869262620465333
2021-01-19,146.11036682128906,523.430908203125,23.239999771118164,23.392999935150147,1.8879675285507898
2021-01-20,146.85092163085938,523.316650390625,21.579999923706055,23.39349994659424,1.9318530611212745
2021-01-21,146.9847412109375,543.6632080078125,21.31999969482422,23.201499938964844,1.7981434179959084
2021-01-22,144.90594482421875,542.4345092773438,21.90999984741211,23.085499954223632,1.6857284416577587
2021-01-25,146.6724395751953,540.681884765625,23.190000534057617,23.079500007629395,1.8007044461537223
2021-01-26,145.0219268798828,522.9547119140625,23.020000457763672,23.153999996185302,1.8279456700471957
2021-01-27,137.0994873046875,499.7408142089844,37.209999084472656,23.929499912261964,1.5283962465512069
2021-01-28,138.77676391601562,521.2590942382812,30.209999084472656,24.285999870300294,1.4763478130985155
2021-01-29,139.42808532714844,508.81866455078125,33.09000015258789,24.801999855041505,1.600761099069754
2021-02-01,144.1566162109375,528.0889282226562,30.239999771118164,25.176499843597412,1.7418905761525778
2021-02-02,147.011474609375,527.2411499023438,25.559999465942383,25.105999851226805,1.9139030358088585
2021-02-03,144.79893493652344,517.1535034179688,22.90999984741211,24.984499835968016,1.855313749948638
2021-02-04,132.01412963867188,529.0891723632812,21.770000457763672,24.81949987411499,1.0283950183954569
2021-02-05,130.1138153076172,526.5838623046875,20.8700008392334,24.74449987411499,0.9352433963058924
2021-02-08,131.48777770996094,537.2430419921875,21.239999771118164,24.72849988937378,0.9410634443477799
2021-02-09,130.35467529296875,538.671875,21.6299991607666,24.605999851226805,0.8651946302098311
2021-02-10,129.8104705810547,539.9961547851562,21.989999771118164,24.538999843597413,0.8243193294760869
2021-02-11,129.86402893066406,563.447998046875,21.25,24.49099988937378,0.6643443783633896
2021-02-12,132.0230712890625,569.62060546875,19.969999313354492,24.326999855041503,0.7470471878720106
2021-02-16,131.29148864746094,574.5261840820312,21.459999084472656,24.18299980163574,0.6703633955440271
2021-02-17,129.141357421875,559.7044067382812,21.5,24.095999813079835,0.6483281042970994
2021-02-18,128.39193725585938,554.8462524414062,22.489999771118164,24.14149980545044,0.6385064115371354
2021-02-19,129.31085205078125,566.2008666992188,22.049999237060547,24.177999782562257,0.6130121617999287
2021-02-22,124.4217758178711,551.0551147460938,23.450000762939453,24.254999828338622,0.4338578403882931
2021-02-23,122.33409881591797,548.740478515625,23.110000610351562,24.25099983215332,0.3284780695101053
2021-02-24,125.88495635986328,566.781982421875,21.34000015258789,24.16699981689453,0.4096269890854541
2021-02-25,120.91556549072266,533.2136840820312,28.889999389648438,23.75099983215332,0.35391545443434685
2021-02-26,121.50438690185547,540.1863403320312,27.950000762939453,23.63799991607666,0.3396874249100123
2021-03-01,124.44853210449219,555.8654174804688,23.350000381469727,23.15099992752075,0.40196238576663057
2021-03-02,122.26273345947266,536.4238891601562,24.100000381469727,22.84399995803833,0.4099788777589836
2021-03-03,118.02267456054688,517.8109130859375,26.670000076293945,22.89949998855591,0.29270132726068854
2021-03-04,114.5625,486.2811584472656,28.56999969482422,23.182499980926515,0.3106304807999696
2021-03-05,116.31050872802734,502.0365295410156,24.65999984741211,23.326999950408936,0.30277481545761736
2021-03-08,110.43897247314453,478.36541748046875,25.469999313354492,23.55699987411499,0.12574170471966387
2021-03-09,115.73680114746094,513.924560546875,24.030000686645508,23.69649991989136,0.18671922667177598
2021-03-10,114.625244140625,498.5025634765625,22.559999465942383,23.742999935150145,0.2292899677839348
2021-03-11,118.09439086914062,518.572998046875,21.90999984741211,23.738999938964845,0.2915745372526573
2021-03-12,116.5167007446289,512.1240234375,20.690000534057617,23.710999965667725,0.24462103735692878
2021-03-15,118.00474548339844,521.2305297851562,20.030000686645508,23.714000034332276,0.26787700895200167
2021-03-16,119.80655670166016,523.316650390625,19.790000915527344,23.63050012588501,0.358212165524063
2021-03-17,120.04857635498047,533.0232543945312,19.229999542236328,23.517000102996825,0.3047919300615357
2021-03-18,116.31050872802734,513.6099853515625,21.579999923706055,23.47150011062622,0.2222894241963683
2021-03-19,117.44898223876953,521.44970703125,20.950000762939453,23.416500186920167,0.23401437226986427
2021-03-22,120.20096588134766,548.6642456054688,18.8799991607666,23.188000106811522,0.20488678773892502
2021-03-23,118.79358673095703,532.3563842773438,20.299999237060547,23.04750003814697,0.2364049856964908
2021-03-24,114.0066909790039,551.13134765625,21.200000762939453,23.04050006866455,-0.1726988664080557
2021-03-25,114.09632873535156,556.294189453125,19.809999465942383,22.586500072479247,-0.20338707836910738
