Date,ASML,AMD,VIX,AvgVIX,zscore
2020-07-23,364.5871276855469,59.56999969482422,26.079999923706055,28.515500164031984,0.01985424869772607
2020-07-24,348.8832092285156,69.4000015258789,25.84000015258789,28.19650011062622,-0.6749453521240653
2020-07-27,362.2623291015625,68.97000122070312,24.739999771118164,27.697000122070314,-0.5233166358687542
2020-07-28,357.1193542480469,67.61000061035156,25.440000534057617,27.380000114440918,-0.4970687359107444
2020-07-29,345.9796142578125,76.08999633789062,24.100000381469727,27.063500118255615,-1.0734516214899914
2020-07-30,344.1862487792969,78.19999694824219,24.760000228881836,26.870500087738037,-1.2075217465277326
2020-07-31,335.6368408203125,77.43000030517578,24.459999084472656,26.70950002670288,-1.2465111399510775
2020-08-03,347.86785888671875,77.66999816894531,24.280000686645508,26.526500034332276,-1.1429815541554478
2020-08-04,351.3977355957031,85.04000091552734,23.760000228881836,26.243000030517578,-1.5177225228723612
2020-08-05,349.67071533203125,85.30999755859375,22.989999771118164,25.988500022888182,-1.5491827032102674
2020-08-06,350.35394287109375,86.70999908447266,22.649999618530273,25.657999992370605,-1.6202470295793667
2020-08-07,347.35552978515625,84.8499984741211,22.209999084472656,25.403999900817873,-1.545803407387216
2020-08-10,346.7292175292969,82.23999786376953,22.1299991607666,24.90099992752075,-1.4071351756941914
2020-08-11,342.83880615234375,76.87999725341797,24.030000686645508,24.626499938964844,-1.1472358430651164
2020-08-12,355.6487121582031,82.61000061035156,22.280000686645508,24.352499961853027,-1.3424423580406075
2020-08-13,355.60125732421875,81.83999633789062,22.1299991607666,24.058999919891356,-1.300220672647514
2020-08-14,352.12835693359375,81.30000305175781,22.049999237060547,23.877499866485596,-1.303466451401904
2020-08-17,359.1594543457031,82.41999816894531,21.350000381469727,23.72199993133545,-1.298377483516076
2020-08-18,357.9354553222656,81.66000366210938,21.510000228881836,23.555499935150145,-1.2679489067774243
2020-08-19,355.7720031738281,81.08999633789062,22.540000915527344,23.466499996185302,-1.2570234058507246
2020-08-20,353.1435852050781,82.7699966430664,22.719999313354492,23.298499965667723,-1.375238588599396
2020-08-21,353.09619140625,83.80999755859375,22.540000915527344,23.133500003814696,-1.433329950963849
2020-08-24,358.6661682128906,83.08000183105469,22.3700008392334,23.01500005722046,-1.3396679017547175
2020-08-25,361.3608703613281,86.3499984741211,22.030000686645508,22.844500064849854,-1.4951569995382645
2020-08-26,366.1907653808594,86.0199966430664,23.270000457763672,22.803000068664552,-1.43073256790709
2020-08-27,356.9866027832031,83.80000305175781,24.469999313354492,22.788500022888183,-1.3956148286884968
2020-08-28,360.0703430175781,85.55000305175781,22.959999084472656,22.713500022888184,-1.463146981109202
2020-08-31,355.05084228515625,90.81999969482422,26.40999984741211,22.819999980926514,-1.8031656177588808
2020-09-01,367.12060546875,92.18000030517578,26.1200008392334,22.938000011444093,-1.7632488358062148
2020-09-02,378.11810302734375,90.22000122070312,26.56999969482422,23.117000007629393,-1.549574186485744
2020-09-03,356.92974853515625,82.54000091552734,33.599998474121094,23.664499950408935,-1.3263263939599905
2020-09-04,348.6364440917969,82.01000213623047,30.75,24.091499996185302,-1.3761705849994956
2020-09-08,329.592529296875,78.69000244140625,31.459999084472656,24.557999992370604,-1.3740779099365839
2020-09-09,340.9980163574219,81.91000366210938,28.809999465942383,24.79699993133545,-1.4435907573848936
2020-09-10,338.7491149902344,78.9800033569336,29.709999084472656,25.168499851226805,-1.3026865580349352
2020-09-11,340.8651428222656,76.33999633789062,26.8700008392334,25.405499935150146,-1.1361604866301023
2020-09-14,349.1297912597656,77.9000015258789,25.850000381469727,25.595499992370605,-1.1436747616319392
2020-09-15,351.32177734375,78.93000030517578,25.59000015258789,25.807499980926515,-1.1798212316667607
2020-09-16,343.85406494140625,76.66000366210938,26.040000915527344,26.03400001525879,-1.1253456642737525
2020-09-17,347.9911804199219,76.55000305175781,26.459999084472656,26.229999923706053,-1.0797315125010525
2020-09-18,347.6117858886719,74.93000030517578,25.829999923706055,26.385499954223633,-0.9935721235463809
2020-09-21,344.0817565917969,77.94000244140625,27.780000686645508,26.64749994277954,-1.1941105088252766
