Date,KDP,XOM,VIX,AvgVIX,zscore
2020-09-17,24.519641876220703,29.966772079467773,26.459999084472656,26.229999923706053,-0.8055105512270918
2020-09-18,24.294448852539062,29.48318099975586,25.829999923706055,26.385499954223633,-0.8708762201897511
2020-09-21,24.138551712036133,28.88067626953125,27.780000686645508,26.64749994277954,-0.9080702549288399
2020-09-22,24.121231079101562,28.167179107666016,26.860000610351562,26.87199993133545,-0.8927436883557456
2020-09-23,23.549596786499023,27.2634220123291,28.579999923706055,27.199499893188477,-1.0684143106367257
2020-09-24,23.610219955444336,27.20792579650879,28.510000228881836,27.461499881744384,-1.0452292076095968
2020-09-25,24.147205352783203,27.461612701416016,26.3799991607666,27.55699987411499,-0.8622906500559296
2020-09-28,24.11256217956543,27.992773056030273,26.190000534057617,27.71849994659424,-0.890571274524223
2020-09-29,23.48030662536621,27.17621421813965,26.270000457763672,27.711499977111817,-1.0903804349750081
2020-09-30,23.904699325561523,27.215856552124023,26.3700008392334,27.723999977111816,-0.9409585577294383
2020-10-01,24.392375946044922,26.264530181884766,26.700000762939453,27.73050003051758,-0.7392530908127604
2020-10-02,24.462038040161133,26.145614624023438,27.6299991607666,27.432000064849852,-0.710951432655407
2020-10-05,24.096290588378906,26.748119354248047,27.959999084472656,27.292500019073486,-0.8588865966705455
2020-10-06,24.4097900390625,26.47064781188965,29.479999542236328,27.19350004196167,-0.7392762759086676
2020-10-07,24.906171798706055,26.55785369873047,28.059999465942383,27.15600004196167,-0.5657373057270498
2020-10-08,24.993253707885742,27.95313835144043,26.360000610351562,26.988500118255615,-0.5768251609055539
2020-10-09,25.47222328186035,27.540895462036133,25.0,26.895000076293947,-0.39443416600747433
2020-10-12,25.95118522644043,27.453689575195312,25.06999969482422,26.85600004196167,-0.22182826831668373
2020-10-13,25.97731590270996,27.12865447998047,26.06999969482422,26.880000019073485,-0.20277228272289632
2020-10-14,25.837976455688477,27.073156356811523,26.399999618530273,26.897999954223632,-0.25055290900213856
2020-10-15,25.63768196105957,27.31098747253418,26.969999313354492,26.923499965667723,-0.3287942987061131
2020-10-16,25.916357040405273,27.03351593017578,27.40999984741211,27.002499961853026,-0.22154298263488198
2020-10-19,25.428682327270508,26.494430541992188,29.18000030517578,27.07249994277954,-0.3783919921391583
2020-10-20,25.454805374145508,26.71640968322754,29.350000381469727,27.196999931335448,-0.37580178244678697
2020-10-21,25.393844604492188,26.288312911987305,28.649999618530273,27.20049991607666,-0.38455237084263166
2020-10-22,25.73347282409668,27.636028289794922,28.110000610351562,27.180499935150145,-0.30458107882348784
