Date,KRE,FDX,VIX,AvgVIX,zscore
2020-05-04,30.427547454833984,103.7786636352539,35.970001220703125,39.44600009918213,-0.8946351519725109
2020-05-05,29.8438663482666,105.40904235839844,33.61000061035156,38.86450004577637,-0.9627934215898408
2020-05-06,29.057159423828125,103.12476348876953,34.119998931884766,38.235499954223634,-1.0182415610144024
2020-05-07,29.4462833404541,104.575927734375,31.440000534057617,37.64000005722046,-0.9934264737951894
2020-05-08,30.90972137451172,107.89041137695312,27.979999542236328,36.95550012588501,-0.8826858164930002
2020-05-11,29.590089797973633,105.3105239868164,27.56999969482422,36.275500202178954,-0.9858670250953147
2020-05-12,28.07590103149414,101.3510513305664,33.040000915527344,36.03950033187866,-1.0961410041583028
2020-05-13,26.56171417236328,97.94701385498047,35.279998779296875,35.76150026321411,-1.2109281809063506
2020-05-14,27.407630920410156,97.7409896850586,32.61000061035156,35.38650026321411,-1.1296740468023931
2020-05-15,27.103099822998047,96.3166732788086,31.889999389648438,35.07350015640259,-1.1467491861167594
2020-05-18,29.810033798217773,106.77066802978516,29.299999237060547,34.34700002670288,-0.9770405862395731
2020-05-19,28.515783309936523,102.82913970947266,30.530000686645508,33.60300006866455,-1.0667695814331288
2020-05-20,29.970752716064453,104.81781005859375,27.989999771118164,32.90350008010864,-0.9460522682713846
2020-05-21,29.860790252685547,103.70703125,29.530000686645508,32.31100006103516,-0.9473710282845659
2020-05-22,29.547792434692383,104.80885314941406,28.15999984741211,31.92250003814697,-0.9857696726849252
2020-05-26,32.0347785949707,111.80508422851562,28.010000228881836,31.658500003814698,-0.8086555340857661
2020-05-27,34.35259246826172,116.83946228027344,27.6200008392334,31.361000061035156,-0.6315146549351748
2020-05-28,33.10908889770508,117.48445129394531,28.59000015258789,31.229000091552734,-0.7537389136752015
2020-05-29,32.297019958496094,116.9559326171875,27.510000228881836,30.89700002670288,-0.8258400220260996
2020-06-01,32.610008239746094,116.19449615478516,28.229999542236328,30.449000072479247,-0.7902081922219083
2020-06-02,32.50849914550781,120.2166519165039,26.84000015258789,29.992500019073486,-0.832441099950067
2020-06-03,34.38643264770508,123.69237518310547,25.65999984741211,29.594999980926513,-0.684016794405242
2020-06-04,35.62145233154297,124.70463562011719,25.809999465942383,29.179500007629393,-0.5760572043018864
2020-06-05,37.68549346923828,127.39202117919922,24.520000457763672,28.8335000038147,-0.40371883000376346
2020-06-08,38.92898941040039,133.8148956298828,25.809999465942383,28.725,-0.3389276129824914
2020-06-09,37.981563568115234,129.61361694335938,27.56999969482422,28.725,-0.3939182271777454
2020-06-10,35.4522819519043,125.77061462402344,27.56999969482422,28.451499938964844,-0.6006339613749236
2020-06-11,32.153202056884766,115.3882827758789,40.790000915527344,28.727000045776368,-0.8266312875926717
2020-06-12,33.329036712646484,118.8908920288086,36.09000015258789,28.901000022888184,-0.744475731488801
2020-06-15,33.81120300292969,119.75081634521484,34.400001525878906,29.026500129699706,-0.7061033185760144
2020-06-16,35.020870208740234,121.41703796386719,33.66999816894531,29.245000076293945,-0.6058427583206198
2020-06-17,33.94655990600586,121.52452087402344,33.470001220703125,29.392000102996825,-0.7077823927292565
2020-06-18,34.09881591796875,123.97005462646484,32.939998626708984,29.639500045776366,-0.7133308517184457
2020-06-19,33.73508071899414,123.2892837524414,35.119998931884766,29.91899995803833,-0.7420175762925657
2020-06-22,33.687278747558594,123.0653305053711,31.770000457763672,30.09949998855591,-0.7446947610355981
2020-06-23,33.32880783081055,124.5792236328125,31.3700008392334,30.267500019073488,-0.7907197331795907
2020-06-24,31.579151153564453,121.01394653320312,33.84000015258789,30.57849998474121,-0.9263486361891015
2020-06-25,32.62894058227539,121.92762756347656,32.220001220703125,30.760000038146973,-0.8350136287664086
2020-06-26,30.640317916870117,117.08509063720703,34.72999954223633,31.121000003814697,-0.9827445608504412
2020-06-29,31.954683303833008,121.1085205078125,31.780000686645508,31.298500061035156,-0.8917887659812775
2020-06-30,32.76551055908203,126.21209716796875,30.43000030517578,31.47800006866455,-0.8569806564172759
2020-07-01,31.399925231933594,141.0098114013672,28.6200008392334,31.626000118255615,-1.1056925870036354
2020-07-02,31.246294021606445,139.9476776123047,27.68000030517578,31.719500160217287,-1.111514786484913
2020-07-06,31.579151153564453,140.6587677001953,27.940000534057617,31.890500164031984,-1.0859792996108828
2020-07-07,30.478145599365234,142.70193481445312,29.43000030517578,32.07150020599365,-1.2061593614470112
2020-07-08,30.43547248840332,142.71994018554688,28.079999923706055,32.097000217437746,-1.2103201631278486
2020-07-09,29.180845260620117,140.18170166015625,29.260000228881836,32.18150024414062,-1.3077244891263409
2020-07-10,30.62325096130371,142.74700927734375,27.290000915527344,31.506500244140625,-1.19287477432475
2020-07-13,31.05852508544922,140.62274169921875,32.189998626708984,31.31150016784668,-1.13466469961841
2020-07-14,30.409879684448242,142.6659698486328,29.520000457763672,31.067500114440918,-1.2122892638673577
2020-07-15,32.21073532104492,145.14126586914062,27.760000228881836,30.772000217437743,-1.0629867834615676
2020-07-16,32.12538146972656,149.50674438476562,28.0,30.49850015640259,-1.1064896647241083
2020-07-17,31.3145751953125,149.39871215820312,25.68000030517578,30.13550024032593,-1.1818887926902102
2020-07-20,30.75126838684082,147.73353576660156,24.459999084472656,29.602500247955323,-1.2213511887986985
2020-07-21,32.51799392700195,148.96665954589844,24.84000015258789,29.256000232696532,-1.0651658209816515
2020-07-22,32.20219802856445,148.6426239013672,24.31999969482422,28.903500175476076,-1.092241406588142
2020-07-23,33.030094146728516,149.40771484375,26.079999923706055,28.515500164031984,-1.020573697210752
2020-07-24,32.833778381347656,148.55262756347656,25.84000015258789,28.19650011062622,-1.032093892921251
2020-07-27,32.040042877197266,153.5931854248047,24.739999771118164,27.697000122070314,-1.147723696773319
2020-07-28,31.869346618652344,150.25381469726562,25.440000534057617,27.380000114440918,-1.1366468368478133
2020-07-29,32.97035217285156,152.61209106445312,24.100000381469727,27.063500118255615,-1.052232198223433
2020-07-30,32.38143539428711,155.45640563964844,24.760000228881836,26.870500087738037,-1.1307472640123077
2020-07-31,32.07417297363281,151.5769500732422,24.459999084472656,26.70950002670288,-1.1281292871243744
2020-08-03,31.980297088623047,152.31503295898438,24.280000686645508,26.526500034332276,-1.1429582480829958
2020-08-04,31.809608459472656,153.61119079589844,23.760000228881836,26.243000030517578,-1.1695482314396197
2020-08-05,32.60334014892578,154.54727172851562,22.989999771118164,25.988500022888182,-1.1024839939281985
2020-08-06,32.407039642333984,155.03334045410156,22.649999618530273,25.657999992370605,-1.1249007725825875
2020-08-07,33.84090805053711,165.19549560546875,22.209999084472656,25.403999900817873,-1.0725849711936135
2020-08-10,34.47249221801758,180.0021514892578,22.1299991607666,24.90099992752075,-1.1334849034042107
2020-08-11,35.146751403808594,176.8247528076172,24.030000686645508,24.626499938964844,-1.0442346226512693
2020-08-12,34.91630172729492,181.7843475341797,22.280000686645508,24.352499961853027,-1.1062151546753052
2020-08-13,34.2249755859375,183.49449157714844,22.1299991607666,24.058999919891356,-1.1851483416062616
2020-08-14,34.677330017089844,187.76100158691406,22.049999237060547,23.877499866485596,-1.1772618618417119
2020-08-17,34.05428695678711,185.9967803955078,21.350000381469727,23.72199993133545,-1.2215391517103023
2020-08-18,33.02155303955078,186.29383850097656,21.510000228881836,23.555499935150145,-1.321107925762273
2020-08-19,33.22638702392578,187.1128692626953,22.540000915527344,23.466499996185302,-1.3084933851232383
2020-08-20,32.49238967895508,187.9590606689453,22.719999313354492,23.298499965667723,-1.3844205451004832
2020-08-21,32.24488067626953,189.4622039794922,22.540000915527344,23.133500003814696,-1.4199193718562801
2020-08-24,33.6104621887207,195.681884765625,22.3700008392334,23.01500005722046,-1.3419917783616977
2020-08-25,33.721412658691406,192.90057373046875,22.030000686645508,22.844500064849854,-1.3089535738519218
2020-08-26,32.92767333984375,194.21473693847656,23.270000457763672,22.803000068664552,-1.39430365178037
2020-08-27,33.59339904785156,196.4109649658203,24.469999313354492,22.788500022888183,-1.349521390015859
2020-08-28,33.56778335571289,199.73233032226562,22.959999084472656,22.713500022888184,-1.37892008000827
2020-08-31,32.98741149902344,197.87814331054688,26.40999984741211,22.819999980926514,-1.4184520085714594
2020-09-01,33.02155303955078,202.9367218017578,26.1200008392334,22.938000011444093,-1.4563453239534507
2020-09-02,33.26905059814453,205.14193725585938,26.56999969482422,23.117000007629393,-1.4509811018627778
2020-09-03,33.2946662902832,199.464111328125,33.599998474121094,23.664499950408935,-1.4024341915264638
2020-09-04,33.994537353515625,204.1128692626953,30.75,24.091499996185302,-1.3743685538032422
2020-09-08,32.62041473388672,199.536376953125,31.459999084472656,24.557999992370604,-1.4664519417573643
2020-09-09,32.415565490722656,203.7788848876953,28.809999465942383,24.79699993133545,-1.5201971688434055
2020-09-10,31.818124771118164,202.59642028808594,29.709999084472656,25.168499851226805,-1.5667931671859774
2020-09-11,31.98883628845215,210.13372802734375,26.8700008392334,25.405499935150146,-1.6119803539392983
2020-09-14,32.78257751464844,213.3382110595703,25.850000381469727,25.595499992370605,-1.563347890592447
2020-09-15,32.168052673339844,213.63613891601562,25.59000015258789,25.807499980926515,-1.6235805171617486
2020-09-16,32.509464263916016,225.93963623046875,26.040000915527344,26.03400001525879,-1.6914383058946332
2020-09-17,32.33022689819336,220.32493591308594,26.459999084472656,26.229999923706053,-1.662675991620474
2020-09-18,32.091243743896484,219.15145874023438,25.829999923706055,26.385499954223633,-1.6756229567931353
2020-09-21,30.580739974975586,215.50465393066406,27.780000686645508,26.64749994277954,-1.788090956715462
2020-09-22,29.83970069885254,219.72915649414062,26.860000610351562,26.87199993133545,-1.8921322038462796
2020-09-23,29.21068572998047,217.92384338378906,28.579999923706055,27.199499893188477,-1.9366373974768052
2020-09-24,29.305461883544922,220.45130920410156,28.510000228881836,27.461499881744384,-1.9482590679321512
2020-09-25,29.770769119262695,225.8222198486328,26.3799991607666,27.55699987411499,-1.9481282292838398
2020-09-28,30.830615997314453,229.67665100097656,26.190000534057617,27.71849994659424,-1.8797431260414663
2020-09-29,30.408403396606445,228.82818603515625,26.270000457763672,27.711499977111817,-1.9125684843352426
2020-09-30,30.744455337524414,227.0408477783203,26.3700008392334,27.723999977111816,-1.8664306166278504
2020-10-01,30.951255798339844,229.35169982910156,26.700000762939453,27.73050003051758,-1.8657533791236773
2020-10-02,31.830154418945312,230.36268615722656,27.6299991607666,27.432000064849852,-1.7912856918446727
2020-10-05,33.15713119506836,233.982421875,27.959999084472656,27.292500019073486,-1.6958631207410422
2020-10-06,33.09682083129883,234.03651428222656,29.479999542236328,27.19350004196167,-1.7019763927137834
2020-10-07,34.03603744506836,242.15164184570312,28.059999465942383,27.15600004196167,-1.6795613732650974
2020-10-08,34.56166076660156,244.6791229248047,26.360000610351562,26.988500118255615,-1.6506510183359553
2020-10-09,34.17390823364258,245.12136840820312,25.0,26.895000076293947,-1.6907226355218634
2020-10-12,34.639217376708984,246.8816375732422,25.06999969482422,26.85600004196167,-1.6612521243556417
2020-10-13,33.570743560791016,246.19558715820312,26.06999969482422,26.880000019073485,-1.7561945641071808
2020-10-14,33.07096481323242,249.3550262451172,26.399999618530273,26.897999954223632,-1.8288845790259063
2020-10-15,33.87232971191406,254.65370178222656,26.969999313354492,26.923499965667723,-1.7965519872503126
2020-10-16,33.958492279052734,256.242431640625,27.40999984741211,27.002499961853026,-1.801355967147176
2020-10-19,33.734458923339844,254.52732849121094,29.18000030517578,27.07249994277954,-1.8084953572633569
2020-10-20,34.50996398925781,259.42889404296875,29.350000381469727,27.196999931335448,-1.7753686893851426
2020-10-21,34.639217376708984,254.80712890625,28.649999618530273,27.20049991607666,-1.7256533947300117
2020-10-22,36.28499984741211,249.09324645996094,28.110000610351562,27.180499935150145,-1.5243955454315705
2020-10-23,36.698604583740234,255.96258544921875,27.549999237060547,27.238999938964845,-1.5413046318614791
2020-10-26,35.96619415283203,250.60064697265625,32.459999084472656,27.552499866485597,-1.5666362352536394
2020-10-27,34.72538375854492,247.70310974121094,33.349998474121094,27.906499767303465,-1.659821132550629
2020-10-28,34.03603744506836,234.6864776611328,40.279998779296875,28.60199966430664,-1.618900647407345
2020-10-29,34.93217849731445,241.0323486328125,37.59000015258789,29.146499633789062,-1.5861612865451444
2020-10-30,35.457801818847656,234.2171630859375,38.02000045776367,29.665999698638917,-1.4813339222955497
2020-11-02,36.44873046875,240.99618530273438,37.130001068115234,30.124499797821045,-1.4431970912211447
2020-11-03,37.456878662109375,247.76626586914062,35.54999923706055,30.427999782562257,-1.4033676651050513
2020-11-04,34.78569793701172,242.9098663330078,29.56999969482422,30.50349979400635,-1.6151979214017105
2020-11-05,36.465965270996094,251.90951538085938,27.579999923706055,30.56449975967407,-1.5302556875276352
2020-11-06,35.63875198364258,252.54144287109375,24.860000610351562,30.55749979019165,-1.613211106810745
2020-11-09,41.13622283935547,238.1978759765625,25.75,30.59149980545044,-0.9794804358288405
2020-11-10,41.635990142822266,241.25796508789062,24.799999237060547,30.527999782562254,-0.9573303853004071
2020-11-11,40.3779411315918,241.7454071044922,23.450000762939453,30.380499839782715,-1.0796428115842005
2020-11-12,39.47319793701172,241.15866088867188,25.350000381469727,30.299499893188475,-1.1599891463335146
2020-11-13,40.64507293701172,245.4463348388672,23.100000381469727,30.083999919891358,-1.0845854064139462
2020-11-16,42.35980224609375,252.59556579589844,22.450000762939453,29.74749994277954,-0.9813649456940025
2020-11-17,42.196075439453125,257.30755615234375,22.709999084472656,29.415499877929687,-1.0350564990784636
2020-11-18,41.463661193847656,255.00570678710938,23.84000015258789,29.174999904632568,-1.0852542542540622
2020-11-19,41.5325813293457,252.61367797851562,23.110000610351562,28.924999904632568,-1.059333318055745
2020-11-20,41.07590103149414,249.7611846923828,23.700000762939453,28.732499980926512,-1.0791168286773354
2020-11-23,41.8255615234375,258.48095703125,22.65999984741211,28.242500019073486,-1.0794476366703118
2020-11-24,43.88496017456055,263.2922668457031,21.639999389648438,27.657000064849854,-0.9248046740410144
2020-11-25,43.212852478027344,260.2412414550781,21.25,26.70550012588501,-0.9632413782067327
2020-11-27,42.59244155883789,259.43780517578125,20.84000015258789,25.86800012588501,-1.0150782321366085
2020-11-30,41.01559066772461,258.68865966796875,20.56999969482422,24.995500087738037,-1.1573337830476778
2020-12-01,42.066829681396484,259.7538757324219,20.770000457763672,24.17750005722046,-1.0670937546033763
2020-12-02,42.80785369873047,263.3283386230469,21.170000076293945,23.458500099182128,-1.026427084342572
2020-12-03,43.0405158996582,264.21295166015625,21.280000686645508,23.044000148773193,-1.0117275022237098
2020-12-04,43.86772155761719,266.180908203125,20.790000915527344,22.704500198364258,-0.9498990410006191
2020-12-07,43.80740737915039,268.1305847167969,21.299999237060547,22.526500129699706,-0.9714158840131386
2020-12-08,43.7901725769043,272.1114807128906,20.68000030517578,22.273000144958495,-1.0053853779687476
2020-12-09,43.96250534057617,266.5779724121094,22.270000457763672,22.146500205993654,-0.9442086921949145
2020-12-10,44.13484191894531,262.588134765625,22.520000457763672,22.100000190734864,-0.8955752674988825
2020-12-11,43.72123336791992,261.8825378417969,23.309999465942383,21.998000144958496,-0.9287521185599378
2020-12-14,43.43688201904297,258.32708740234375,24.719999313354492,22.079000091552736,-0.9266115855026783
2020-12-15,44.393341064453125,258.50799560546875,22.889999389648438,22.101000022888183,-0.8381022832879162
2020-12-16,44.42780685424805,261.2854309082031,22.5,22.09050006866455,-0.857428891386907
2020-12-17,44.23822784423828,264.4066162109375,21.93000030517578,21.995000076293945,-0.9006258764159889
2020-12-18,43.583370208740234,249.3072509765625,21.56999969482422,21.91800003051758,-0.839536897426136
2020-12-21,43.813514709472656,246.02317810058594,25.15999984741211,21.99099998474121,-0.7912000965603978
2020-12-22,43.47480773925781,247.23550415039062,24.229999542236328,22.069499969482422,-0.8329152805004477
2020-12-23,44.90776062011719,244.910400390625,23.309999465942383,22.15299997329712,-0.6792161463151206
2020-12-24,44.68195343017578,243.2005157470703,21.530000686645508,22.167000007629394,-0.6865648154591395
2020-12-28,44.968544006347656,237.88092041015625,21.700000762939453,22.210000038146973,-0.6163774947996353
2020-12-29,44.27378463745117,236.63243103027344,23.079999923706055,22.335500049591065,-0.6715922839462781
2020-12-30,44.838279724121094,235.20303344726562,22.770000457763672,22.435500049591063,-0.6068720886315127
2020-12-31,45.11618423461914,234.87734985351562,22.75,22.514500045776366,-0.5780816388772911
2021-01-04,44.90776062011719,229.0601348876953,26.969999313354492,22.798999977111816,-0.5504194331184976
2021-01-05,45.506996154785156,229.05105590820312,25.34000015258789,23.026499938964843,-0.4939722948496028
2021-01-06,49.058963775634766,229.3948516845703,25.06999969482422,23.214999961853028,-0.16261290449495172
2021-01-07,50.196632385253906,222.58250427246094,22.3700008392334,23.299499988555908,-0.00023015497398517874
2021-01-08,49.52792739868164,221.614501953125,21.559999465942383,23.263999938964844,-0.05527305871542164
2021-01-11,50.24005889892578,221.93112182617188,24.079999923706055,23.34199991226196,0.009148243863631028
2021-01-12,51.09983825683594,225.30564880371094,23.329999923706055,23.342999935150146,0.06261152561622943
2021-01-13,50.70034408569336,228.1825714111328,22.209999084472656,23.217499923706054,0.0016515128157660085
2021-01-14,51.79459762573242,231.84657287597656,23.25,23.235499954223634,0.0748208399927055
2021-01-15,50.70903396606445,228.4901885986328,24.34000015258789,23.32749996185303,-3.063050015322191e-05
2021-01-19,51.11720275878906,225.73988342285156,23.239999771118164,23.392999935150147,0.060716578468737084
2021-01-20,50.717716217041016,227.94735717773438,21.579999923706055,23.39349994659424,0.00519711732313193
2021-01-21,49.718990325927734,229.73866271972656,21.31999969482422,23.201499938964844,-0.10331435053605945
2021-01-22,50.33559036254883,229.86529541015625,21.90999984741211,23.085499954223632,-0.04633640984812584
2021-01-25,49.92742156982422,229.32252502441406,23.190000534057617,23.079500007629395,-0.08032461540764443
2021-01-26,49.23265838623047,225.8756103515625,23.020000457763672,23.153999996185302,-0.1176757123836704
2021-01-27,47.53916931152344,219.6875,37.209999084472656,23.929499912261964,-0.2267078998552821
2021-01-28,48.39026641845703,219.65130615234375,30.209999084472656,24.285999870300294,-0.14634643499731187
2021-01-29,47.21784973144531,212.9113006591797,33.09000015258789,24.801999855041505,-0.20187388190594385
2021-02-01,48.07761764526367,216.43963623046875,30.239999771118164,25.176499843597412,-0.14966150070514822
2021-02-02,49.27608108520508,219.38893127441406,25.559999465942383,25.105999851226805,-0.06088098867330792
2021-02-03,49.70161819458008,218.2942352294922,22.90999984741211,24.984499835968016,-0.011953061210007221
2021-02-04,51.2822151184082,224.4733428955078,21.770000457763672,24.81949987411499,0.0865318986038828
2021-02-05,51.19537353515625,230.70664978027344,20.8700008392334,24.74449987411499,0.0277113847576586
2021-02-08,52.28093719482422,232.9141845703125,21.239999771118164,24.72849988937378,0.11189822177135735
2021-02-09,52.9149055480957,234.43397521972656,21.6299991607666,24.605999851226805,0.15918951704776926
2021-02-10,52.90621566772461,232.9231719970703,21.989999771118164,24.538999843597413,0.1706485569502822
2021-02-11,52.5501594543457,230.1186065673828,21.25,24.49099988937378,0.15994185019560136
2021-02-12,53.04517364501953,237.93521118164062,19.969999313354492,24.326999855041503,0.1429940679467671
2021-02-16,54.49549102783203,236.87669372558594,21.459999084472656,24.18299980163574,0.2880346988046429
2021-02-17,54.33047866821289,234.3978729248047,21.5,24.095999813079835,0.29265358361748867
2021-02-18,53.69650650024414,231.26760864257812,22.489999771118164,24.14149980545044,0.25844837969910045
2021-02-19,55.41604995727539,230.37193298339844,22.049999237060547,24.177999782562257,0.42749335344216055
2021-02-22,56.55373764038086,230.39906311035156,23.450000762939453,24.254999828338622,0.5343014006988975
2021-02-23,57.11822509765625,230.3628692626953,23.110000610351562,24.25099983215332,0.5876999283580016
2021-02-24,58.86381149291992,235.27540588378906,21.34000015258789,24.16699981689453,0.7119983030713735
2021-02-25,57.12690353393555,229.99197387695312,28.889999389648438,23.75099983215332,0.5915301926892972
2021-02-26,55.80685043334961,230.24530029296875,27.950000762939453,23.63799991607666,0.4652870884123983
2021-03-01,57.81298065185547,237.1119384765625,23.350000381469727,23.15099992752075,0.5982175298557889
2021-03-02,57.23112869262695,234.85922241210938,24.100000381469727,22.84399995803833,0.561784743062882
2021-03-03,57.72614669799805,234.10830688476562,26.670000076293945,22.89949998855591,0.6144556130982006
2021-03-04,56.953224182128906,226.44558715820312,28.56999969482422,23.182499980926515,0.6040085954316988
2021-03-05,58.446956634521484,233.37545776367188,24.65999984741211,23.326999950408936,0.6882211602259484
2021-03-08,59.95805358886719,227.9784698486328,25.469999313354492,23.55699987411499,0.8742333723183896
2021-03-09,58.776981353759766,233.9468994140625,24.030000686645508,23.69649991989136,0.7146249473318912
2021-03-10,60.14044189453125,236.2145233154297,22.559999465942383,23.742999935150145,0.8244667892836045
2021-03-11,60.5920295715332,243.534423828125,21.90999984741211,23.738999938964845,0.8074697751944651
2021-03-12,61.74707794189453,245.08547973632812,20.690000534057617,23.710999965667725,0.9035278609678951
2021-03-15,61.0870475769043,242.0740966796875,20.030000686645508,23.714000034332276,0.8659052101882364
2021-03-16,60.16648483276367,236.55914306640625,19.790000915527344,23.63050012588501,0.8241164661326384
2021-03-17,60.574684143066406,241.13075256347656,19.229999542236328,23.517000102996825,0.8253698427371053
2021-03-18,60.9046745300293,239.01730346679688,21.579999923706055,23.47150011062622,0.8735873912509219
2021-03-19,60.400978088378906,253.59365844726562,20.950000762939453,23.416500186920167,0.7077567915124046
