Date,SHEL,LOW,VIX,AvgVIX,zscore
2020-04-14,29.503341674804688,88.36546325683594,37.7599983215332,56.27150001525879,0.7226406259606167
2020-04-15,27.390836715698242,84.14653015136719,40.84000015258789,54.51799983978272,0.33939892079915734
2020-04-16,25.987810134887695,82.45185089111328,40.11000061035156,52.70100002288818,0.06713917201782735
2020-04-17,28.283672332763672,86.60832214355469,38.150001525878906,51.00850009918213,0.490507488599864
2020-04-20,26.6893253326416,84.85121154785156,43.83000183105469,49.898000144958495,0.17842141996243577
2020-04-21,26.25088119506836,83.0927963256836,45.40999984741211,49.089000129699706,0.11301428013230508
2020-04-22,27.789426803588867,85.1831283569336,41.97999954223633,48.104500198364256,0.40785798006078616
2020-04-23,28.028579711914062,85.13826751708984,41.380001068115234,46.976000213623045,0.4596090317905267
2020-04-24,27.924936294555664,88.59223937988281,35.93000030517578,45.722500228881835,0.3821940862311407
2020-04-27,28.554712295532227,91.48104095458984,33.290000915527344,44.11000022888184,0.4703319064775839
2020-04-28,28.698200225830078,92.87158203125,33.56999969482422,42.93450012207031,0.4786880661441006
2020-04-29,30.300518035888672,95.24005126953125,31.229999542236328,41.81900005340576,0.7826871039107677
2020-04-30,26.410314559936523,93.97508239746094,34.150001525878906,40.673500061035156,-0.027190883636893235
2020-05-01,24.94352149963379,93.71489715576172,37.189998626708984,39.9875,-0.33602417026806813
2020-05-04,26.10738754272461,96.30762481689453,35.970001220703125,39.44600009918213,-0.12917673130684
2020-05-05,26.36248779296875,98.8196029663086,33.61000061035156,38.86450004577637,-0.11495796076839283
2020-05-06,25.55733871459961,98.34412384033203,34.119998931884766,38.235499954223634,-0.2791561986910309
2020-05-07,25.9320068359375,100.40754699707031,31.440000534057617,37.64000005722046,-0.23224143087084237
2020-05-08,27.032108306884766,102.47994232177734,27.979999542236328,36.95550012588501,-0.03067013009729559
2020-05-11,26.115358352661133,101.72632598876953,27.56999969482422,36.275500202178954,-0.21422986376369602
2020-05-12,25.676918029785156,99.79749298095703,33.040000915527344,36.03950033187866,-0.2769077814122435
2020-05-13,24.744232177734375,99.07079315185547,35.279998779296875,35.76150026321411,-0.4642990116415591
2020-05-14,24.30121612548828,99.03491973876953,32.61000061035156,35.38650026321411,-0.5582598426754235
2020-05-15,24.268991470336914,102.07620239257812,31.889999389648438,35.07350015640259,-0.6138275416551531
2020-05-18,26.43572425842285,104.7227783203125,29.299999237060547,34.34700002670288,-0.19384054581206475
2020-05-19,25.904109954833984,104.84835815429688,30.530000686645508,33.60300006866455,-0.3092922371950579
2020-05-20,26.94317626953125,104.9560317993164,27.989999771118164,32.90350008010864,-0.08928980677519709
2020-05-21,26.1296443939209,108.23055267333984,29.530000686645508,32.31100006103516,-0.31531477652255435
2020-05-22,25.968549728393555,109.67498016357422,28.15999984741211,31.92250003814697,-0.37281620608858634
2020-05-26,26.33101463317871,110.87712097167969,28.010000228881836,31.658500003814698,-0.31471625338094283
2020-05-27,26.564603805541992,114.84248352050781,27.6200008392334,31.361000061035156,-0.32835658026028935
2020-05-28,26.266576766967773,114.94115447998047,28.59000015258789,31.229000091552734,-0.3935322852115267
2020-05-29,25.734960556030273,116.9417724609375,27.510000228881836,30.89700002670288,-0.5390039579563485
2020-06-01,26.725690841674805,116.01773834228516,28.229999542236328,30.449000072479247,-0.3127981910013828
2020-06-02,27.386186599731445,118.40409088134766,26.84000015258789,29.992500019073486,-0.21006081735482368
2020-06-03,28.71522331237793,119.17565155029297,25.65999984741211,29.594999980926513,0.06118947177185591
2020-06-04,28.65078353881836,115.44355773925781,25.809999465942383,29.179500007629393,0.10718991951386073
2020-06-05,30.422836303710938,117.4980239868164,24.520000457763672,28.8335000038147,0.4524359126321366
2020-06-08,31.647159576416016,117.35443115234375,25.809999465942383,28.725,0.715993119025255
2020-06-09,30.012039184570312,116.24198150634766,27.56999969482422,28.725,0.3848853235560416
2020-06-10,29.198511123657227,116.7175064086914,27.56999969482422,28.451499938964844,0.2036734122179668
2020-06-11,26.733755111694336,111.19113159179688,40.790000915527344,28.727000045776368,-0.23380283294991472
2020-06-12,27.7486572265625,113.08409881591797,36.09000015258789,28.901000022888184,-0.047539553259764354
2020-06-15,27.805038452148438,114.59127044677734,34.400001525878906,29.026500129699706,-0.05963835647802981
2020-06-16,28.16750717163086,118.18881225585938,33.66999816894531,29.245000076293945,-0.03988823268181211
2020-06-17,27.539220809936523,121.69659423828125,33.470001220703125,29.392000102996825,-0.23011821039346608
2020-06-18,27.62782859802246,120.70972442626953,32.939998626708984,29.639500045776366,-0.19541030175632768
2020-06-19,27.337858200073242,120.06378936767578,35.119998931884766,29.91899995803833,-0.24694557347334875
2020-06-22,27.7164306640625,120.86226654052734,31.770000457763672,30.09949998855591,-0.1789457288969818
2020-06-23,28.070837020874023,120.4675064086914,31.3700008392334,30.267500019073488,-0.0969988232711019
2020-06-24,26.6773681640625,118.40409088134766,33.84000015258789,30.57849998474121,-0.3613155402635728
2020-06-25,27.297588348388672,118.21569061279297,32.220001220703125,30.760000038146973,-0.22595048306060322
2020-06-26,26.508220672607422,116.09847259521484,34.72999954223633,31.121000003814697,-0.36049670174917414
2020-06-29,26.935117721557617,119.78569793701172,31.780000686645508,31.298500061035156,-0.3284340642197304
2020-06-30,26.33101463317871,121.22109985351562,30.43000030517578,31.47800006866455,-0.48032453375039896
2020-07-01,26.395456314086914,121.67865753173828,28.6200008392334,31.626000118255615,-0.4738988779349432
2020-07-02,26.500160217285156,121.75044250488281,27.68000030517578,31.719500160217287,-0.45270540399325987
2020-07-06,26.94317626953125,121.7952651977539,27.940000534057617,31.890500164031984,-0.35888785194833245
2020-07-07,26.282684326171875,121.13142395019531,29.43000030517578,32.07150020599365,-0.48920201359652393
2020-07-08,26.379343032836914,121.78630065917969,28.079999923706055,32.097000217437746,-0.4790606687755201
2020-07-09,25.195295333862305,121.66068267822266,29.260000228881836,32.18150024414062,-0.7297133771123107
2020-07-10,25.944385528564453,123.29346466064453,27.290000915527344,31.506500244140625,-0.596006091549539
2020-07-13,26.10548210144043,122.5040054321289,32.189998626708984,31.31150016784668,-0.5489903714639933
2020-07-14,26.99150276184082,125.65299987792969,29.520000457763672,31.067500114440918,-0.4103382364259694
2020-07-15,27.37007713317871,126.69363403320312,27.760000228881836,30.772000217437743,-0.3462149457176864
2020-07-16,26.96734046936035,128.06626892089844,28.0,30.49850015640259,-0.4541309388673203
2020-07-17,26.508220672607422,129.53759765625,25.68000030517578,30.13550024032593,-0.5756586250721535
2020-07-20,26.10548210144043,129.2774200439453,24.459999084472656,29.602500247955323,-0.6574335110823498
2020-07-21,26.927059173583984,130.58323669433594,24.84000015258789,29.256000232696532,-0.5030235029313632
2020-07-22,26.379343032836914,133.77127075195312,24.31999969482422,28.903500175476076,-0.670941405387319
2020-07-23,26.089370727539062,131.93406677246094,26.079999923706055,28.515500164031984,-0.7034047329705994
2020-07-24,26.00882339477539,132.411376953125,25.84000015258789,28.19650011062622,-0.7282345137852898
2020-07-27,26.13770294189453,134.29356384277344,24.739999771118164,27.697000122070314,-0.7308669415957314
2020-07-28,25.85577964782715,133.0238037109375,25.440000534057617,27.380000114440918,-0.7706975318105748
2020-07-29,26.10548210144043,133.92437744140625,24.100000381469727,27.063500118255615,-0.7318318284353569
2020-07-30,24.84088706970215,134.36561584472656,24.760000228881836,26.870500087738037,-1.0087479625085278
2020-07-31,24.011241912841797,134.1044921875,24.459999084472656,26.70950002670288,-1.1816052726074773
2020-08-03,24.40592384338379,135.32928466796875,24.280000686645508,26.526500034332276,-1.116993186586782
2020-08-04,25.251678466796875,134.78890991210938,23.760000228881836,26.243000030517578,-0.927866197492396
2020-08-05,25.38860511779785,135.3202667236328,22.989999771118164,25.988500022888182,-0.907154510846089
2020-08-06,25.171127319335938,136.15780639648438,22.649999618530273,25.657999992370605,-0.9669711906243711
2020-08-07,24.84088706970215,137.58970642089844,22.209999084472656,25.403999900817873,-1.0603660199479905
2020-08-10,25.332225799560547,138.43624877929688,22.1299991607666,24.90099992752075,-0.9690725178477976
2020-08-11,25.6544132232666,138.57130432128906,24.030000686645508,24.626499938964844,-0.9024832176981316
2020-08-12,26.47600555419922,141.05690002441406,22.280000686645508,24.352499961853027,-0.7669583505194981
2020-08-13,25.760215759277344,140.21939086914062,22.1299991607666,24.058999919891356,-0.9062920743636755
2020-08-14,25.304712295532227,138.99456787109375,22.049999237060547,23.877499866485596,-0.9838823750682365
2020-08-17,25.16643714904785,142.65992736816406,21.350000381469727,23.72199993133545,-1.0720717233088615
2020-08-18,24.84107780456543,142.20962524414062,21.510000228881836,23.555499935150145,-1.1342907457464144
2020-08-19,24.743473052978516,142.54283142089844,22.540000915527344,23.466499996185302,-1.1604532866070731
2020-08-20,24.49945068359375,142.81304931640625,22.719999313354492,23.298499965667723,-1.216851424472086
2020-08-21,24.100889205932617,145.64085388183594,22.540000915527344,23.133500003814696,-1.3471739072268192
2020-08-24,24.832944869995117,149.16207885742188,22.3700008392334,23.01500005722046,-1.2473358065894984
2020-08-25,24.450645446777344,149.42318725585938,22.030000686645508,22.844500064849854,-1.3330950324821835
2020-08-26,24.426244735717773,153.4488067626953,23.270000457763672,22.803000068664552,-1.402752525668396
2020-08-27,24.2228946685791,149.7744598388672,24.469999313354492,22.788500022888183,-1.3873186712741072
2020-08-28,24.556386947631836,149.05397033691406,22.959999084472656,22.713500022888184,-1.3046196551047675
2020-08-31,24.141555786132812,148.31553649902344,26.40999984741211,22.819999980926514,-1.3813180415724662
2020-09-01,23.751129150390625,150.92721557617188,26.1200008392334,22.938000011444093,-1.5064444372143346
2020-09-02,23.62098503112793,153.5388641357422,26.56999969482422,23.117000007629393,-1.5760286738934874
2020-09-03,23.53964614868164,145.46070861816406,33.599998474121094,23.664499950408935,-1.4640533829088758
2020-09-04,23.515241622924805,140.8407745361328,30.75,24.091499996185302,-1.3952953921826758
2020-09-08,22.799455642700195,138.45423889160156,31.459999084472656,24.557999992370604,-1.5098282114379633
2020-09-09,23.198017120361328,143.66856384277344,28.809999465942383,24.79699993133545,-1.5082611384696476
2020-09-10,22.6693115234375,142.58787536621094,29.709999084472656,25.168499851226805,-1.6037796480342894
2020-09-11,22.84012794494629,145.79388427734375,26.8700008392334,25.405499935150146,-1.6186577101521216
2020-09-14,22.547300338745117,148.7657928466797,25.850000381469727,25.595499992370605,-1.7287247700220745
2020-09-15,22.64491081237793,152.22398376464844,25.59000015258789,25.807499980926515,-1.7632617075681434
2020-09-16,22.81572723388672,150.13467407226562,26.040000915527344,26.03400001525879,-1.6933611155573847
2020-09-17,22.44969940185547,147.49600219726562,26.459999084472656,26.229999923706053,-1.729222335051104
2020-09-18,21.945390701293945,144.1819305419922,25.829999923706055,26.385499954223633,-1.7837780732471549
2020-09-21,21.400415420532227,143.73162841796875,27.780000686645508,26.64749994277954,-1.8928609269801249
2020-09-22,21.668838500976562,145.48773193359375,26.860000610351562,26.87199993133545,-1.86369755951253
2020-09-23,21.245872497558594,142.84002685546875,28.579999923706055,27.199499893188477,-1.911564189326859
2020-09-24,21.587501525878906,142.7589874267578,28.510000228881836,27.461499881744384,-1.83736654124985
2020-09-25,20.936784744262695,143.6865997314453,26.3799991607666,27.55699987411499,-1.9910741344107115
2020-09-28,21.22146987915039,146.42431640625,26.190000534057617,27.71849994659424,-1.9741563466457017
2020-09-29,20.863576889038086,146.1271514892578,26.270000457763672,27.711499977111817,-2.045769465878196
2020-09-30,20.473148345947266,149.36920166015625,26.3700008392334,27.723999977111816,-2.180988581557077
2020-10-01,19.716691970825195,150.54891967773438,26.700000762939453,27.73050003051758,-2.361296181335137
2020-10-02,20.009510040283203,149.9365692138672,27.6299991607666,27.432000064849852,-2.289007950599075
2020-10-05,20.668363571166992,151.78273010253906,27.959999084472656,27.292500019073486,-2.177972481843288
2020-10-06,20.578886032104492,148.58567810058594,29.479999542236328,27.19350004196167,-2.145880921680048
2020-10-07,20.81477165222168,151.71974182128906,28.059999465942383,27.15600004196167,-2.145722020766066
2020-10-08,21.506160736083984,153.88108825683594,26.360000610351562,26.988500118255615,-2.032789948851553
2020-10-09,21.685104370117188,156.00645446777344,25.0,26.895000076293947,-2.028632532836891
2020-10-12,21.39227867126465,155.55613708496094,25.06999969482422,26.85600004196167,-2.0839089583157744
2020-10-13,21.00185203552246,157.8976593017578,26.06999969482422,26.880000019073485,-2.20471011184492
2020-10-14,20.97745132446289,156.34866333007812,26.399999618530273,26.897999954223632,-2.1851173761139915
2020-10-15,20.63582420349121,158.63612365722656,26.969999313354492,26.923499965667723,-2.2946396671396156
2020-10-16,20.554489135742188,160.03196716308594,27.40999984741211,27.002499961853026,-2.334343365858214
2020-10-19,20.367408752441406,157.71749877929688,29.18000030517578,27.07249994277954,-2.3372095349731405
2020-10-20,20.595157623291016,160.03091430664062,29.350000381469727,27.196999931335448,-2.3256482634201694
2020-10-21,20.196590423583984,157.69039916992188,28.649999618530273,27.20049991607666,-2.373226579952988
2020-10-22,20.70090103149414,154.7534637451172,28.110000610351562,27.180499935150145,-2.2185910992296694
2020-10-23,20.83104133605957,155.5577850341797,27.549999237060547,27.238999938964845,-2.2036977430205633
2020-10-26,20.196590423583984,151.93402099609375,32.459999084472656,27.552499866485597,-2.2810663095759907
2020-10-27,19.676015853881836,149.23204040527344,33.349998474121094,27.906499767303465,-2.348892668275746
2020-10-28,18.789417266845703,145.8704376220703,40.279998779296875,28.60199966430664,-2.4842642433395428
2020-10-29,20.03391456604004,145.2649688720703,37.59000015258789,29.146499633789062,-2.209007416631663
2020-10-30,20.782238006591797,142.87022399902344,38.02000045776367,29.665999698638917,-2.0109825848853604
2020-11-02,21.69324493408203,144.79502868652344,37.130001068115234,30.124499797821045,-1.847399214331408
2020-11-03,21.85591697692871,148.7892608642578,35.54999923706055,30.427999782562257,-1.8766347492161477
2020-11-04,21.880319595336914,152.015380859375,29.56999969482422,30.50349979400635,-1.9230780246250825
2020-11-05,21.831514358520508,152.94615173339844,27.579999923706055,30.56449975967407,-1.948394318877382
2020-11-06,21.69324493408203,152.2864532470703,24.860000610351562,30.55749979019165,-1.9673377750305459
2020-11-09,24.58892059326172,138.6681671142578,25.75,30.59149980545044,-1.1313994096100852
2020-11-10,25.833419799804688,140.71044921875,24.799999237060547,30.527999782562254,-0.8985329687272
2020-11-11,25.5324649810791,142.77987670898438,23.450000762939453,30.380499839782715,-0.9958854690893112
2020-11-12,25.18141746520996,142.7617950439453,25.350000381469727,30.299499893188475,-1.0705059876483243
2020-11-13,25.658245086669922,143.891357421875,23.100000381469727,30.083999919891358,-0.9868401928440239
2020-11-16,27.294260025024414,146.30418395996094,22.450000762939453,29.74749994277954,-0.6763606923416696
2020-11-17,27.746423721313477,144.4606475830078,22.709999084472656,29.415499877929687,-0.5503582812450615
2020-11-18,27.12161636352539,132.60458374023438,23.84000015258789,29.174999904632568,-0.4938689524873735
2020-11-19,27.277809143066406,135.18907165527344,23.110000610351562,28.924999904632568,-0.5019169307197014
2020-11-20,27.67243003845215,135.48721313476562,23.700000762939453,28.732499980926512,-0.4224820808899411
2020-11-23,28.94671058654785,138.86697387695312,22.65999984741211,28.242500019073486,-0.20467378670917077
2020-11-24,30.50873565673828,140.03271484375,21.639999389648438,27.657000064849854,0.10998300239700695
2020-11-25,29.87569808959961,139.96044921875,21.25,26.70550012588501,-0.023943864692326303
2020-11-27,29.81815528869629,139.77064514160156,20.84000015258789,25.86800012588501,-0.03318413458071543
2020-11-30,27.820411682128906,140.80987548828125,20.56999969482422,24.995500087738037,-0.47612071762070046
2020-12-01,28.823396682739258,138.62298583984375,20.770000457763672,24.17750005722046,-0.2270814568772
2020-12-02,29.916805267333984,137.1861572265625,21.170000076293945,23.458500099182128,0.029244724331224676
2020-12-03,30.179885864257812,137.3307342529297,21.280000686645508,23.044000148773193,0.08306878225645625
2020-12-04,31.42950439453125,135.55050659179688,20.790000915527344,22.704500198364258,0.3782264521585075
2020-12-07,30.763591766357422,137.3488006591797,21.299999237060547,22.526500129699706,0.207336504008259
2020-12-08,30.738920211791992,136.67108154296875,20.68000030517578,22.273000144958495,0.21292220274084342
2020-12-09,30.895130157470703,144.7046661376953,22.270000457763672,22.146500205993654,0.1176372289418276
2020-12-10,31.58570098876953,144.78602600097656,22.520000457763672,22.100000190734864,0.2636955159827222
2020-12-11,31.08421516418457,142.61720275878906,23.309999465942383,21.998000144958496,0.19140659355011144
2020-12-14,29.94147491455078,144.66851806640625,24.719999313354492,22.079000091552736,-0.08528447064655487
2020-12-15,30.895130157470703,147.59642028808594,22.889999389648438,22.101000022888183,0.0713399155416249
2020-12-16,31.10065460205078,147.4789581298828,22.5,22.09050006866455,0.11707734681484902
2020-12-17,31.3226261138916,147.78614807128906,21.93000030517578,21.995000076293945,0.15952568827665603
2020-12-18,30.664934158325195,147.4789581298828,21.56999969482422,21.91800003051758,0.024098987809283243
2020-12-21,29.218008041381836,148.5000762939453,25.15999984741211,21.99099998474121,-0.3010087064887355
2020-12-22,28.7247371673584,148.75311279296875,24.229999542236328,22.069499969482422,-0.41031889149528217
2020-12-23,29.546852111816406,146.78309631347656,23.309999465942383,22.15299997329712,-0.20334764518449172
2020-12-24,29.456422805786133,147.09036254882812,21.530000686645508,22.167000007629394,-0.22756371673670353
2020-12-28,29.513973236083984,146.4306640625,21.700000762939453,22.210000038146973,-0.20472118598869146
2020-12-29,29.71128273010254,145.07516479492188,23.079999923706055,22.335500049591065,-0.14091562734804813
2020-12-30,29.620847702026367,145.09323120117188,22.770000457763672,22.435500049591063,-0.16050279771534298
2020-12-31,28.889162063598633,145.0480499267578,22.75,22.514500045776366,-0.31591379428023714
2021-01-04,29.620847702026367,144.93057250976562,26.969999313354492,22.798999977111816,-0.1578986135345119
2021-01-05,31.659696578979492,145.41854858398438,25.34000015258789,23.026499938964843,0.2693586718643857
2021-01-06,33.12306594848633,147.36151123046875,25.06999969482422,23.214999961853028,0.5505199193582276
2021-01-07,33.16415786743164,147.93980407714844,22.3700008392334,23.299499988555908,0.5500299870853693
2021-01-08,33.08196258544922,149.15074157714844,21.559999465942383,23.263999938964844,0.5131030935236095
2021-01-11,33.098392486572266,150.2983856201172,24.079999923706055,23.34199991226196,0.49823515724873435
2021-01-12,33.86297607421875,152.71121215820312,23.329999923706055,23.342999935150146,0.6227599747850001
2021-01-13,33.427242279052734,153.4702911376953,22.209999084472656,23.217499923706054,0.517625825774174
2021-01-14,34.24114990234375,153.97633361816406,23.25,23.235499954223634,0.6832037262779395
2021-01-15,33.04084396362305,154.83482360839844,24.34000015258789,23.32749996185303,0.4133259924133695
2021-01-19,33.41901779174805,154.8529510498047,23.239999771118164,23.392999935150147,0.49373426021119715
2021-01-20,33.509456634521484,156.3311309814453,21.579999923706055,23.39349994659424,0.48936717026217613
2021-01-21,32.67912673950195,156.2857666015625,21.31999969482422,23.201499938964844,0.31290941331770733
2021-01-22,32.292724609375,156.34017944335938,21.90999984741211,23.085499954223632,0.2295839304572923
2021-01-25,31.42128562927246,157.88185119628906,23.190000534057617,23.079500007629395,0.018945279050822057
2021-01-26,31.56103515625,157.5191192626953,23.020000457763672,23.153999996185302,0.05457380170148655
2021-01-27,31.223970413208008,152.08709716796875,37.209999084472656,23.929499912261964,0.06961486926622901
2021-01-28,31.43771743774414,156.2857666015625,30.209999084472656,24.285999870300294,0.04800515786262
2021-01-29,30.32786750793457,151.3072052001953,33.09000015258789,24.801999855041505,-0.10911831597338602
2021-02-01,30.105894088745117,148.15139770507812,30.239999771118164,25.176499843597412,-0.10596037287131793
2021-02-02,29.73594093322754,151.1348876953125,25.559999465942383,25.105999851226805,-0.23267066889060625
2021-02-03,30.32786750793457,154.05494689941406,22.90999984741211,24.984499835968016,-0.15310997362324222
2021-02-04,30.089458465576172,156.91146850585938,21.770000457763672,24.81949987411499,-0.2497173010403776
2021-02-05,30.812923431396484,158.72518920898438,20.8700008392334,24.74449987411499,-0.12437503104380637
2021-02-08,31.67613410949707,162.4795379638672,21.239999771118164,24.72849988937378,-0.00028210819780680646
2021-02-09,31.42950439453125,161.218994140625,21.6299991607666,24.605999851226805,-0.03272895786372865
2021-02-10,31.519935607910156,160.72930908203125,21.989999771118164,24.538999843597413,-0.005591933159746079
2021-02-11,30.681377410888672,159.35995483398438,21.25,24.49099988937378,-0.16260829833919793
2021-02-12,31.659696578979492,160.65676879882812,19.969999313354492,24.326999855041503,0.02539303016119379
2021-02-16,33.00796890258789,157.84555053710938,21.459999084472656,24.18299980163574,0.3581087040015995
2021-02-17,33.345035552978516,160.62954711914062,21.5,24.095999813079835,0.3854632335889928
2021-02-18,32.394264221191406,160.65676879882812,22.489999771118164,24.14149980545044,0.1821423746892315
2021-02-19,32.783851623535156,161.0013885498047,22.049999237060547,24.177999782562257,0.2597590053230216
2021-02-22,33.5050163269043,156.34925842285156,23.450000762939453,24.254999828338622,0.4881294308874641
2021-02-23,34.0438117980957,152.8850860595703,23.110000610351562,24.25099983215332,0.6585647579427245
2021-02-24,35.12969970703125,147.19012451171875,21.34000015258789,24.16699981689453,0.9814592960333512
2021-02-25,35.00536346435547,143.753173828125,28.889999389648438,23.75099983215332,1.009953164775401
2021-02-26,34.01066207885742,144.86859130859375,27.950000762939453,23.63799991607666,0.779835935637389
2021-03-01,33.994083404541016,146.85455322265625,23.350000381469727,23.15099992752075,0.7445027368313077
2021-03-02,34.42511749267578,147.8611602783203,24.100000381469727,22.84399995803833,0.8203651810600153
2021-03-03,34.864444732666016,143.5446014404297,26.670000076293945,22.89949998855591,0.9832217928738514
2021-03-04,35.17115020751953,139.44569396972656,28.56999969482422,23.182499980926515,1.114293631099982
2021-03-05,36.34822082519531,143.80760192871094,24.65999984741211,23.326999950408936,1.295634015301189
2021-03-08,35.93376159667969,147.74327087402344,25.469999313354492,23.55699987411499,1.144182077518848
2021-03-09,35.80941390991211,150.52728271484375,24.030000686645508,23.69649991989136,1.0730751854476919
2021-03-10,36.78755187988281,152.76722717285156,22.559999465942383,23.742999935150145,1.2459382214474943
2021-03-11,36.414527893066406,154.84390258789062,21.90999984741211,23.738999938964845,1.133090845584642
2021-03-12,36.76267623901367,155.5693817138672,20.690000534057617,23.710999965667725,1.1957671965080698
2021-03-15,36.18243408203125,157.97250366210938,20.030000686645508,23.714000034332276,1.0334751017191757
2021-03-16,35.47784423828125,158.99725341796875,19.790000915527344,23.63050012588501,0.8667163574437761
2021-03-17,35.82600021362305,158.190185546875,19.229999542236328,23.517000102996825,0.953930588426711
2021-03-18,34.52458572387695,158.58009338378906,21.579999923706055,23.47150011062622,0.6699793606631317
2021-03-19,34.781551361083984,162.7697296142578,20.950000762939453,23.416500186920167,0.6577366890019097
2021-03-22,34.30907440185547,164.9461212158203,18.8799991607666,23.188000106811522,0.5220705818935907
2021-03-23,32.60149383544922,163.5949249267578,20.299999237060547,23.04750003814697,0.17932287513416775
