Date,INTC,FDX,VIX,AvgVIX,zscore
2020-05-05,52.07810592651367,105.40904235839844,33.61000061035156,38.86450004577637,1.2449967730667026
2020-05-06,52.75560760498047,103.12476348876953,34.119998931884766,38.235499954223634,1.3202178009905403
2020-05-07,52.746681213378906,104.575927734375,31.440000534057617,37.64000005722046,1.3161046232076044
2020-05-08,53.19241714477539,107.89041137695312,27.979999542236328,36.95550012588501,1.3550096210879417
2020-05-11,53.602474212646484,105.3105239868164,27.56999969482422,36.275500202178954,1.4031676090773793
2020-05-12,52.051361083984375,101.3510513305664,33.040000915527344,36.03950033187866,1.2511409490934209
2020-05-13,51.471927642822266,97.94701385498047,35.279998779296875,35.76150026321411,1.1985790235144635
2020-05-14,52.66646194458008,97.7409896850586,32.61000061035156,35.38650026321411,1.3228087949585554
2020-05-15,51.95329666137695,96.3166732788086,31.889999389648438,35.07350015640259,1.252040157200086
2020-05-18,53.41526794433594,106.77066802978516,29.299999237060547,34.34700002670288,1.380561417988852
2020-05-19,53.7451057434082,102.82913970947266,30.530000686645508,33.60300006866455,1.423398664542069
2020-05-20,56.25005340576172,104.81781005859375,27.989999771118164,32.90350008010864,1.678591132143005
2020-05-21,55.251651763916016,103.70703125,29.530000686645508,32.31100006103516,1.5775775782682326
2020-05-22,55.501251220703125,104.80885314941406,28.15999984741211,31.92250003814697,1.6010202485072917
2020-05-26,55.572566986083984,111.80508422851562,28.010000228881836,31.658500003814698,1.5930391364141205
2020-05-27,56.660125732421875,116.83946228027344,27.6200008392334,31.361000061035156,1.6946709068491292
2020-05-28,55.002037048339844,117.48445129394531,28.59000015258789,31.229000091552734,1.521443416475667
2020-05-29,56.0985221862793,116.9559326171875,27.510000228881836,30.89700002670288,1.6362219006189613
2020-06-01,55.14468002319336,116.19449615478516,28.229999542236328,30.449000072479247,1.5390580706682715
2020-06-02,55.376441955566406,120.2166519165039,26.84000015258789,29.992500019073486,1.554236408389105
2020-06-03,55.207069396972656,123.69237518310547,25.65999984741211,29.594999980926513,1.5290498818726121
2020-06-04,56.13417434692383,124.70463562011719,25.809999465942383,29.179500007629393,1.6228921493242308
2020-06-05,57.35544204711914,127.39202117919922,24.520000457763672,28.8335000038147,1.74353516092107
2020-06-08,56.75818634033203,133.8148956298828,25.809999465942383,28.725,1.6675366317135205
2020-06-09,56.196571350097656,129.61361694335938,27.56999969482422,28.725,1.6185725969056017
2020-06-10,56.93647003173828,125.77061462402344,27.56999969482422,28.451499938964844,1.7036837136420493
2020-06-11,53.219154357910156,115.3882827758789,40.790000915527344,28.727000045776368,1.3413071874193745
2020-06-12,52.88932418823242,118.8908920288086,36.09000015258789,28.901000022888184,1.29943504298042
2020-06-15,53.575721740722656,119.75081634521484,34.400001525878906,29.026500129699706,1.3686699975436498
2020-06-16,53.84316635131836,121.41703796386719,33.66999816894531,29.245000076293945,1.392721780614112
2020-06-17,53.923397064208984,121.52452087402344,33.470001220703125,29.392000102996825,1.400799111249787
2020-06-18,53.557899475097656,123.97005462646484,32.939998626708984,29.639500045776366,1.3575535342793603
2020-06-19,53.1478385925293,123.2892837524414,35.119998931884766,29.91899995803833,1.3165588645304669
2020-06-22,53.566810607910156,123.0653305053711,31.770000457763672,30.09949998855591,1.3604645940708153
2020-06-23,53.41526794433594,124.5792236328125,31.3700008392334,30.267500019073488,1.3414357629305085
2020-06-24,52.67537307739258,121.01394653320312,33.84000015258789,30.57849998474121,1.272601138847398
2020-06-25,52.15834045410156,121.92762756347656,32.220001220703125,30.760000038146973,1.2170190691160025
2020-06-26,51.25797653198242,117.08509063720703,34.72999954223633,31.121000003814697,1.1343628685525584
2020-06-29,51.944393157958984,121.1085205078125,31.780000686645508,31.298500061035156,1.1966495318978887
2020-06-30,53.33504104614258,126.21209716796875,30.43000030517578,31.47800006866455,1.3295352392095652
2020-07-01,52.42577362060547,141.0098114013672,28.6200008392334,31.626000118255615,1.202806544656858
2020-07-02,52.71104049682617,139.9476776123047,27.68000030517578,31.719500160217287,1.2346992996860484
2020-07-06,53.07652282714844,140.6587677001953,27.940000534057617,31.890500164031984,1.2710081471681047
2020-07-07,51.980045318603516,142.70193481445312,29.43000030517578,32.07150020599365,1.1529027489849821
2020-07-08,52.247474670410156,142.71994018554688,28.079999923706055,32.097000217437746,1.1805741059574146
2020-07-09,52.078102111816406,140.18170166015625,29.260000228881836,32.18150024414062,1.168600340759282
2020-07-10,53.067604064941406,142.74700927734375,27.290000915527344,31.506500244140625,1.2654960917985048
2020-07-13,52.22073745727539,140.62274169921875,32.189998626708984,31.31150016784668,1.1824111828743484
2020-07-14,52.57731246948242,142.6659698486328,29.520000457763672,31.067500114440918,1.2148703312134361
2020-07-15,52.62188720703125,145.14126586914062,27.760000228881836,30.772000217437743,1.2140508851770884
2020-07-16,52.71994400024414,149.50674438476562,28.0,30.49850015640259,1.214620468502304
2020-07-17,53.48658752441406,149.39871215820312,25.68000030517578,30.13550024032593,1.294297090893326
2020-07-20,54.511749267578125,147.73353576660156,24.459999084472656,29.602500247955323,1.4041823288727115
2020-07-21,54.110599517822266,148.96665954589844,24.84000015258789,29.256000232696532,1.359906172570304
2020-07-22,54.42259979248047,148.6426239013672,24.31999969482422,28.903500175476076,1.392947418576457
2020-07-23,53.84316635131836,149.40771484375,26.079999923706055,28.515500164031984,1.331225857370024
2020-07-24,45.09809875488281,148.55262756347656,25.84000015258789,28.19650011062622,0.42694433313127117
2020-07-27,44.1888427734375,153.5931854248047,24.739999771118164,27.697000122070314,0.32165343853423894
2020-07-28,43.89466094970703,150.25381469726562,25.440000534057617,27.380000114440918,0.29850708974560186
2020-07-29,42.85166931152344,152.61209106445312,24.100000381469727,27.063500118255615,0.1852515749684179
2020-07-30,42.78035354614258,155.45640563964844,24.760000228881836,26.870500087738037,0.17161286547479787
2020-07-31,42.548580169677734,151.5769500732422,24.459999084472656,26.70950002670288,0.1561198275224158
2020-08-03,43.05670166015625,152.31503295898438,24.280000686645508,26.526500034332276,0.20714958019351895
2020-08-04,43.79660415649414,153.61119079589844,23.760000228881836,26.243000030517578,0.28097028277582375
2020-08-05,43.60939407348633,154.54727172851562,22.989999771118164,25.988500022888182,0.25951507066748836
2020-08-06,43.59144973754883,155.03334045410156,22.649999618530273,25.657999992370605,0.25658778621095596
2020-08-07,43.10679244995117,165.19549560546875,22.209999084472656,25.403999900817873,0.18404140307716302
2020-08-10,44.17482376098633,180.0021514892578,22.1299991607666,24.90099992752075,0.262179912828776
2020-08-11,43.25039291381836,176.8247528076172,24.030000686645508,24.626499938964844,0.17337157490279329
2020-08-12,44.14788818359375,181.7843475341797,22.280000686645508,24.352499961853027,0.25547334925179405
2020-08-13,43.58247375488281,183.49449157714844,22.1299991607666,24.058999919891356,0.1931281367440213
2020-08-14,43.87864303588867,187.76100158691406,22.049999237060547,23.877499866485596,0.21444348654969214
2020-08-17,43.91454315185547,185.9967803955078,21.350000381469727,23.72199993133545,0.2220394607649218
2020-08-18,43.66324996948242,186.29383850097656,21.510000228881836,23.555499935150145,0.19534792773699533
2020-08-19,43.37604904174805,187.1128692626953,22.540000915527344,23.466499996185302,0.16378886799575182
2020-08-20,44.129947662353516,187.9590606689453,22.719999313354492,23.298499965667723,0.24004842576452834
2020-08-21,44.228668212890625,189.4622039794922,22.540000915527344,23.133500003814696,0.24697537931719302
2020-08-24,44.10301971435547,195.681884765625,22.3700008392334,23.01500005722046,0.22029100671513702
2020-08-25,44.36329650878906,192.90057373046875,22.030000686645508,22.844500064849854,0.25337135751431505
2020-08-26,44.470985412597656,194.21473693847656,23.270000457763672,22.803000068664552,0.2616428000238539
2020-08-27,44.33636474609375,196.4109649658203,24.469999313354492,22.788500022888183,0.24286831930550065
2020-08-28,45.26078796386719,199.73233032226562,22.959999084472656,22.713500022888184,0.33135956980341214
2020-08-31,45.72749328613281,197.87814331054688,26.40999984741211,22.819999980926514,0.3837930514192221
2020-09-01,45.583892822265625,202.9367218017578,26.1200008392334,22.938000011444093,0.35779946243820465
2020-09-02,46.89423370361328,205.14193725585938,26.56999969482422,23.117000007629393,0.48873153367939015
2020-09-03,45.224884033203125,199.464111328125,33.599998474121094,23.664499950408935,0.3282285008888213
2020-09-04,44.94667053222656,204.1128692626953,30.75,24.091499996185302,0.28918674829629243
2020-09-08,43.89659881591797,199.536376953125,31.459999084472656,24.557999992370604,0.19043338625740253
2020-09-09,44.5338249206543,203.7788848876953,28.809999465942383,24.79699993133545,0.2471416311491036
2020-09-10,43.94146728515625,202.59642028808594,29.709999084472656,25.168499851226805,0.18835967823864622
2020-09-11,44.228668212890625,210.13372802734375,26.8700008392334,25.405499935150146,0.20155974104448568
2020-09-14,44.3453483581543,213.3382110595703,25.850000381469727,25.595499992370605,0.20660979206538843
2020-09-15,44.87486267089844,213.63613891601562,25.59000015258789,25.807499980926515,0.2608232868142143
2020-09-16,45.20694351196289,225.93963623046875,26.040000915527344,26.03400001525879,0.2682023993875672
2020-09-17,45.16206359863281,220.32493591308594,26.459999084472656,26.229999923706053,0.2758875400323562
2020-09-18,44.7761344909668,219.15145874023438,25.829999923706055,26.385499954223633,0.2384758773634097
2020-09-21,44.62356185913086,215.50465393066406,27.780000686645508,26.64749994277954,0.23067844960070502
2020-09-22,44.829994201660156,219.72915649414062,26.860000610351562,26.87199993133545,0.2427875871978825
2020-09-23,43.815826416015625,217.92384338378906,28.579999923706055,27.199499893188477,0.14166625418558768
2020-09-24,44.1209716796875,220.45130920410156,28.510000228881836,27.461499881744384,0.16773239679279187
2020-09-25,44.82101821899414,225.8222198486328,26.3799991607666,27.55699987411499,0.2284709511148322
2020-09-28,46.158287048339844,229.67665100097656,26.190000534057617,27.71849994659424,0.3585699339895887
2020-09-29,45.9428825378418,228.82818603515625,26.270000457763672,27.711499977111817,0.3381139005979156
2020-09-30,46.472408294677734,227.0408477783203,26.3700008392334,27.723999977111816,0.39690994108630134
2020-10-01,46.88526153564453,229.35169982910156,26.700000762939453,27.73050003051758,0.43461264182045223
2020-10-02,45.781333923339844,230.36268615722656,27.6299991607666,27.432000064849852,0.31800298323659393
2020-10-05,46.391639709472656,233.982421875,27.959999084472656,27.292500019073486,0.37328999582710143
2020-10-06,46.10443115234375,234.03651428222656,29.479999542236328,27.19350004196167,0.34341072619517826
2020-10-07,47.27118682861328,242.15164184570312,28.059999465942383,27.15600004196167,0.4464803972527593
2020-10-08,47.89942932128906,244.6791229248047,26.360000610351562,26.988500118255615,0.5060257029918848
2020-10-09,47.40580368041992,245.12136840820312,25.0,26.895000076293947,0.45390480550298407
2020-10-12,48.35716247558594,246.8816375732422,25.06999969482422,26.85600004196167,0.5486168599915904
2020-10-13,48.312286376953125,246.19558715820312,26.06999969482422,26.880000019073485,0.5454740805645293
2020-10-14,48.06098175048828,249.3550262451172,26.399999618530273,26.897999954223632,0.5124926691559094
2020-10-15,48.330230712890625,254.65370178222656,26.969999313354492,26.923499965667723,0.5287508644237028
2020-10-16,48.608463287353516,256.242431640625,27.40999984741211,27.002499961853026,0.5540907422169027
2020-10-19,48.98540496826172,254.52732849121094,29.18000030517578,27.07249994277954,0.5969173844505489
2020-10-20,47.95328903198242,259.42889404296875,29.350000381469727,27.196999931335448,0.4792011620112027
2020-10-21,48.01610565185547,254.80712890625,28.649999618530273,27.20049991607666,0.495864278357156
2020-10-22,48.37510681152344,249.09324645996094,28.110000610351562,27.180499935150145,0.54561730759114
2020-10-23,43.259368896484375,255.96258544921875,27.549999237060547,27.238999938964845,0.0004346957995911948
2020-10-26,41.93107986450195,250.60064697265625,32.459999084472656,27.552499866485597,-0.12542178884880517
2020-10-27,40.96177291870117,247.70310974121094,33.349998474121094,27.906499767303465,-0.21949502858495182
2020-10-28,39.71426010131836,234.6864776611328,40.279998779296875,28.60199966430664,-0.32016404351581373
2020-10-29,39.58860778808594,241.0323486328125,37.59000015258789,29.146499633789062,-0.34712605306380956
2020-10-30,39.74117660522461,234.2171630859375,38.02000045776367,29.665999698638917,-0.3163438759639572
2020-11-02,39.90272903442383,240.99618530273438,37.130001068115234,30.124499797821045,-0.31449749253133297
2020-11-03,40.25275802612305,247.76626586914062,35.54999923706055,30.427999782562257,-0.2931016033828163
2020-11-04,41.015621185302734,242.9098663330078,29.56999969482422,30.50349979400635,-0.2033844689179657
2020-11-05,41.29587936401367,251.90951538085938,27.579999923706055,30.56449975967407,-0.19411659586923738
2020-11-06,41.03370666503906,252.54144287109375,24.860000610351562,30.55749979019165,-0.22267117265062264
2020-11-09,41.223548889160156,238.1978759765625,25.75,30.59149980545044,-0.17148677800790094
2020-11-10,41.07890701293945,241.25796508789062,24.799999237060547,30.527999782562254,-0.19319756752622222
2020-11-11,41.90156173706055,241.7454071044922,23.450000762939453,30.380499839782715,-0.1090253541090248
2020-11-12,40.63593673706055,241.15866088867188,25.350000381469727,30.299499893188475,-0.23887978525356937
2020-11-13,41.09698486328125,245.4463348388672,23.100000381469727,30.083999919891358,-0.20052625752238304
2020-11-16,41.75693130493164,252.59556579589844,22.450000762939453,29.74749994277954,-0.14784985369519477
2020-11-17,41.160274505615234,257.30755615234375,22.709999084472656,29.415499877929687,-0.22002748718721105
2020-11-18,40.735382080078125,255.00570678710938,23.84000015258789,29.174999904632568,-0.2589974621072203
2020-11-19,41.24163818359375,252.61367797851562,23.110000610351562,28.924999904632568,-0.20128409922550636
2020-11-20,41.03370666503906,249.7611846923828,23.700000762939453,28.732499980926512,-0.2165629050910188
2020-11-23,41.6394157409668,258.48095703125,22.65999984741211,28.242500019073486,-0.1729570561026216
2020-11-24,42.498226165771484,263.2922668457031,21.639999389648438,27.657000064849854,-0.0945380047374959
2020-11-25,42.53438949584961,260.2412414550781,21.25,26.70550012588501,-0.08408762889169802
2020-11-27,42.895999908447266,259.43780517578125,20.84000015258789,25.86800012588501,-0.04485255146376864
2020-11-30,43.70962905883789,258.68865966796875,20.56999969482422,24.995500087738037,0.041101236598183814
2020-12-01,44.803497314453125,259.7538757324219,20.770000457763672,24.17750005722046,0.15210710216328052
2020-12-02,45.110862731933594,263.3283386230469,21.170000076293945,23.458500099182128,0.176103028403211
2020-12-03,46.096248626708984,264.21295166015625,21.280000686645508,23.044000148773193,0.276264785615969
2020-12-04,47.000274658203125,266.180908203125,20.790000915527344,22.704500198364258,0.3656159471979677
2020-12-07,45.382080078125,268.1305847167969,21.299999237060547,22.526500129699706,0.19365584944734607
2020-12-08,45.825035095214844,272.1114807128906,20.68000030517578,22.273000144958495,0.23080857256666146
2020-12-09,45.26454162597656,266.5779724121094,22.270000457763672,22.146500205993654,0.1848876770774994
2020-12-10,45.43631362915039,262.588134765625,22.520000457763672,22.100000190734864,0.2114523497672493
2020-12-11,44.957176208496094,261.8825378417969,23.309999465942383,21.998000144958496,0.16335454188291249
2020-12-14,45.626155853271484,258.32708740234375,24.719999313354492,22.079000091552736,0.24048530270452287
2020-12-15,45.80696487426758,258.50799560546875,22.889999389648438,22.101000022888183,0.2588231981669247
2020-12-16,46.213775634765625,261.2854309082031,22.5,22.09050006866455,0.29487468948517126
2020-12-17,45.788883209228516,264.4066162109375,21.93000030517578,21.995000076293945,0.24399022871251308
2020-12-18,42.90503692626953,249.3072509765625,21.56999969482422,21.91800003051758,-0.02165916497490843
2020-12-21,41.910614013671875,246.02317810058594,25.15999984741211,21.99099998474121,-0.1174856860269162
2020-12-22,41.73884201049805,247.23550415039062,24.229999542236328,22.069499969482422,-0.1379481254376369
2020-12-23,42.1004638671875,244.910400390625,23.309999465942383,22.15299997329712,-0.09536873664413704
2020-12-24,42.55247497558594,243.2005157470703,21.530000686645508,22.167000007629394,-0.04477489758004761
2020-12-28,42.55247497558594,237.88092041015625,21.700000762939453,22.210000038146973,-0.03308766943860961
2020-12-29,44.64980697631836,236.63243103027344,23.079999923706055,22.335500049591065,0.18697992456904897
2020-12-30,44.07123565673828,235.20303344726562,22.770000457763672,22.435500049591063,0.1301690191640113
2020-12-31,45.038536071777344,234.87734985351562,22.75,22.514500045776366,0.23111580596220468
2021-01-04,44.90293884277344,229.0601348876953,26.969999313354492,22.798999977111816,0.2298457847847504
2021-01-05,45.75273132324219,229.05105590820312,25.34000015258789,23.026499938964843,0.3179208647386103
2021-01-06,46.19568634033203,229.3948516845703,25.06999969482422,23.214999961853028,0.3630643498142432
2021-01-07,47.18107604980469,222.58250427246094,22.3700008392334,23.299499988555908,0.48013683609255353
2021-01-08,46.69291305541992,221.614501953125,21.559999465942383,23.263999938964844,0.4316803105805808
2021-01-11,46.59346389770508,221.93112182617188,24.079999923706055,23.34199991226196,0.42067981294509443
2021-01-12,48.13031005859375,225.30564880371094,23.329999923706055,23.342999935150146,0.572513269975025
2021-01-13,51.48423767089844,228.1825714111328,22.209999084472656,23.217499923706054,0.9137251737156478
2021-01-14,53.563499450683594,231.84657287597656,23.25,23.235499954223634,1.1211275254936828
2021-01-15,52.05378723144531,228.4901885986328,24.34000015258789,23.32749996185303,0.9720658161147032
2021-01-19,52.424434661865234,225.73988342285156,23.239999771118164,23.392999935150147,1.016514604677789
2021-01-20,53.039161682128906,227.94735717773438,21.579999923706055,23.39349994659424,1.0753625036817354
2021-01-21,56.465415954589844,229.73866271972656,21.31999969482422,23.201499938964844,1.4264539814528707
2021-01-22,51.22207260131836,229.86529541015625,21.90999984741211,23.085499954223632,0.8828627723122089
2021-01-25,50.119163513183594,229.32252502441406,23.190000534057617,23.079500007629395,0.7697722788121933
2021-01-26,49.911231994628906,225.8756103515625,23.020000457763672,23.153999996185302,0.7557994253582349
2021-01-27,48.446720123291016,219.6875,37.209999084472656,23.929499912261964,0.6176426999658319
2021-01-28,50.688690185546875,219.65130615234375,30.209999084472656,24.285999870300294,0.8500341971611984
2021-01-29,50.18244552612305,212.9113006591797,33.09000015258789,24.801999855041505,0.8123852319762892
2021-02-01,51.24919891357422,216.43963623046875,30.239999771118164,25.176499843597412,0.9151699572054753
2021-02-02,52.4334716796875,219.38893127441406,25.559999465942383,25.105999851226805,1.0314041506198324
2021-02-03,52.14418029785156,218.2942352294922,22.90999984741211,24.984499835968016,1.0038329644808066
2021-02-04,53.47024917602539,224.4733428955078,21.770000457763672,24.81949987411499,1.1276640651751026
2021-02-05,52.91545486450195,230.70664978027344,20.8700008392334,24.74449987411499,1.0564818502736588
2021-02-08,53.80677032470703,232.9141845703125,21.239999771118164,24.72849988937378,1.1439895910109341
2021-02-09,53.46114730834961,234.43397521972656,21.6299991607666,24.605999851226805,1.1048372797970687
2021-02-10,53.533912658691406,232.9231719970703,21.989999771118164,24.538999843597413,1.1156964508737366
2021-02-11,55.17103576660156,230.1186065673828,21.25,24.49099988937378,1.2914961179338662
2021-02-12,56.21697235107422,237.93521118164062,19.969999313354492,24.326999855041503,1.3827024256340683
2021-02-16,56.8172607421875,236.87669372558594,21.459999084472656,24.18299980163574,1.4472296301412628
2021-02-17,56.253360748291016,234.3978729248047,21.5,24.095999813079835,1.3942445592638621
2021-02-18,56.03507995605469,231.26760864257812,22.489999771118164,24.14149980545044,1.3785036329954614
2021-02-19,57.30838394165039,230.37193298339844,22.049999237060547,24.177999782562257,1.512410659711549
2021-02-22,55.21651077270508,230.39906311035156,23.450000762939453,24.254999828338622,1.2955920515188653
2021-02-23,55.589412689208984,230.3628692626953,23.110000610351562,24.25099983215332,1.3343115069964653
2021-02-24,57.472103118896484,235.27540588378906,21.34000015258789,24.16699981689453,1.518602169711885
2021-02-25,54.9345703125,229.99197387695312,28.889999389648438,23.75099983215332,1.2672718825927203
2021-02-26,55.28017807006836,230.24530029296875,27.950000762939453,23.63799991607666,1.3025270487770764
2021-03-01,57.19015121459961,237.1119384765625,23.350000381469727,23.15099992752075,1.4853515452472519
2021-03-02,55.69856262207031,234.85922241210938,24.100000381469727,22.84399995803833,1.3357430232372596
2021-03-03,54.47980880737305,234.10830688476562,26.670000076293945,22.89949998855591,1.2111060466228325
2021-03-04,53.0518684387207,226.44558715820312,28.56999969482422,23.182499980926515,1.0799785828873993
2021-03-05,55.24380111694336,233.37545776367188,24.65999984741211,23.326999950408936,1.2918806830744227
2021-03-08,54.434329986572266,227.9784698486328,25.469999313354492,23.55699987411499,1.219860891577329
2021-03-09,56.99915313720703,233.9468994140625,24.030000686645508,23.69649991989136,1.4725140429168684
2021-03-10,56.61717224121094,236.2145233154297,22.559999465942383,23.742999935150145,1.4279513432624735
2021-03-11,57.58124542236328,243.534423828125,21.90999984741211,23.738999938964845,1.5117662662481437
2021-03-12,57.20835494995117,245.08547973632812,20.690000534057617,23.710999965667725,1.46971982267508
2021-03-15,58.017822265625,242.0740966796875,20.030000686645508,23.714000034332276,1.560212531923395
2021-03-16,58.918235778808594,236.55914306640625,19.790000915527344,23.63050012588501,1.6656294280921824
2021-03-17,59.82774353027344,241.13075256347656,19.229999542236328,23.517000102996825,1.7498283398339567
2021-03-18,57.96324157714844,239.01730346679688,21.579999923706055,23.47150011062622,1.561272723374001
2021-03-19,57.99052429199219,253.59365844726562,20.950000762939453,23.416500186920167,1.5320752832231685
2021-03-22,59.69131851196289,248.5504150390625,18.8799991607666,23.188000106811522,1.7193909316795093
2021-03-23,57.735862731933594,242.01058959960938,20.299999237060547,23.04750003814697,1.5311355316346047
2021-03-24,56.4261589050293,243.35299682617188,21.200000762939453,23.04050006866455,1.3924752931976259
2021-03-25,56.40797805786133,248.69552612304688,19.809999465942383,22.586500072479247,1.3788537872071962
2021-03-26,59.000091552734375,255.19000244140625,18.860000610351562,22.132000064849855,1.6331790199934972
