Date,TXN,ADI,VIX,AvgVIX,zscore
2015-06-04,39.959129333496094,53.974693298339844,14.710000038146973,13.41700005531311,-2.050141806402461
2015-06-05,39.818477630615234,54.321407318115234,14.210000038146973,13.371000051498413,-2.1570374300060866
2015-06-08,39.10043716430664,53.176448822021484,15.289999961853027,13.492500066757202,-2.0420033097379293
2015-06-09,39.17445755004883,52.966800689697266,14.470000267028809,13.523500061035156,-1.9795857667359347
2015-06-10,40.11459732055664,54.603614807128906,13.220000267028809,13.491500091552734,-2.1614155542784896
2015-06-11,39.70743179321289,54.200469970703125,12.850000381469727,13.446000099182129,-2.151970889045794
2015-06-12,39.241085052490234,53.42640686035156,13.779999732971191,13.49800009727478,-2.070358362596171
2015-06-15,39.270687103271484,53.781185150146484,15.390000343322754,13.648500108718872,-2.14482020202486
2015-06-16,39.3003044128418,53.72472381591797,14.8100004196167,13.75250015258789,-2.126061732126063
2015-06-17,39.4483528137207,54.20853042602539,14.5,13.835000133514404,-2.205934850056058
2015-06-18,40.13679504394531,55.07126998901367,13.1899995803833,13.850500106811523,-2.262953666636146
2015-06-19,40.351478576660156,54.756832122802734,13.960000038146973,13.94300012588501,-2.148476088560333
2015-06-22,41.08432388305664,54.84550094604492,12.739999771118164,13.973500108718872,-2.021097724160866
2015-06-23,40.58835220336914,54.45042419433594,12.109999656677246,13.8760000705719,-2.0313531682717776
2015-06-24,39.9665412902832,53.89406967163086,13.260000228881836,13.875500059127807,-2.0303749676107907
2015-06-25,39.82586669921875,53.69248962402344,14.010000228881836,13.910500049591064,-2.0129913102818664
2015-06-26,39.15965270996094,53.05549621582031,14.020000457763672,13.919500064849853,-2.002670031960751
2015-06-29,38.138092041015625,51.5960578918457,18.850000381469727,14.1635000705719,-1.8774317683324429
2015-06-30,38.13069534301758,51.75733184814453,18.229999542236328,14.363000059127808,-1.9154768512475444
2015-07-01,38.42679214477539,52.06372833251953,16.09000015258789,14.484500074386597,-1.9253425924519292
2015-07-02,38.47121810913086,51.91053771972656,16.790000915527344,14.588500118255615,-1.8816780486553233
2015-07-06,38.04185485839844,51.27354431152344,17.010000228881836,14.728500127792358,-1.8236930983691155
2015-07-07,37.90860366821289,51.10421371459961,16.09000015258789,14.768500137329102,-1.8121256659753506
2015-07-08,36.66498565673828,49.94312286376953,19.65999984741211,15.028000116348267,-1.7992016104337991
2015-07-09,35.61381530761719,49.09648895263672,19.969999313354492,15.36550006866455,-1.818828668077959
2015-07-10,36.2800407409668,49.596405029296875,16.829999923706055,15.564500045776366,-1.7980758069729204
2015-07-13,36.51692199707031,49.88668441772461,13.899999618530273,15.570500040054322,-1.8162047189127875
2015-07-14,36.835243225097656,50.49140930175781,13.369999885559082,15.469500017166137,-1.8892212576016396
2015-07-15,36.63538360595703,50.733306884765625,13.229999542236328,15.39049997329712,-1.9842727020423359
2015-07-16,36.539146423339844,50.660743713378906,12.109999656677246,15.270999956130982,-1.9871912352319923
2015-07-17,36.539146423339844,50.362403869628906,11.949999809265137,15.208999967575073,-1.9195654161426878
2015-07-20,37.07952880859375,49.98344039916992,12.25,15.123499965667724,-1.7249181732530485
2015-07-21,37.18317794799805,50.056007385253906,12.220000267028809,15.097499990463257,-1.7205089279118562
2015-07-22,36.49471664428711,47.290348052978516,12.119999885559082,15.098000001907348,-1.2321519390192957
2015-07-23,37.39044189453125,48.41919708251953,12.640000343322754,15.067000007629394,-1.3077773077714343
2015-07-24,36.29486083984375,47.161346435546875,13.739999771118164,15.053499984741212,-1.2431294932962076
2015-07-27,36.29486083984375,46.677547454833984,15.600000381469727,15.132499980926514,-1.1334649512288866
2015-07-28,37.07211685180664,47.56449508666992,13.4399995803833,14.861999940872192,-1.1780982807536788
2015-07-29,37.236083984375,47.403236389160156,12.5,14.575499963760375,-1.1085485351651616
2015-07-30,37.44477081298828,47.427425384521484,12.130000114440918,14.377499961853028,-1.0720355590685209
2015-07-31,37.25100326538086,47.03233337402344,12.119999885559082,14.143999910354614,-1.0214722026164964
2015-08-03,37.33298110961914,47.30647659301758,12.5600004196167,13.921499919891357,-1.0671161190839085
2015-08-04,37.14665222167969,47.15326690673828,13.0,13.766999912261962,-1.0698841920404072
2015-08-05,37.90687561035156,48.94329833984375,12.510000228881836,13.40949993133545,-1.3226505702125944
2015-08-06,37.45223617553711,47.46773910522461,13.770000457763672,13.099499988555909,-1.0796712982082062
2015-08-07,37.50440216064453,48.06441879272461,13.390000343322754,12.927500009536743,-1.2044250911304482
2015-08-10,38.81617736816406,49.257755279541016,12.229999542236328,12.844000005722046,-1.210942481736045
2015-08-11,37.742916107177734,47.87895584106445,13.710000038146973,12.86100001335144,-1.1143871287143867
2015-08-12,38.09320831298828,48.16923522949219,13.609999656677246,12.880000019073487,-1.1096933028500986
2015-08-13,37.73545837402344,47.57255935668945,13.489999771118164,12.949000024795533,-1.0464358693145277
2015-08-14,37.742916107177734,47.44355010986328,12.829999923706055,12.993000030517578,-1.0156920672752219
2015-08-17,37.93668746948242,47.975711822509766,13.020000457763672,13.031500053405761,-1.097324763102013
2015-08-18,37.19883346557617,46.68561935424805,13.789999961853027,13.110000038146973,-0.95337983928151
2015-08-19,36.66966247558594,47.0726432800293,15.25,13.26650004386902,-1.1475980029152355
2015-08-20,35.35043716430664,43.39585494995117,19.139999389648438,13.591499996185302,-0.5796464575372511
2015-08-21,34.25481033325195,43.36360549926758,28.030000686645508,14.30600004196167,-0.7928195068180423
2015-08-24,33.45732116699219,41.66227340698242,40.7400016784668,15.563000106811524,-0.5676582814414445
2015-08-25,32.436248779296875,40.807579040527344,36.02000045776367,16.692000150680542,-0.57940135316556
2015-08-26,33.84490203857422,44.06665802001953,30.31999969482422,17.583000135421752,-1.0346727267098856
2015-08-27,35.07466506958008,45.9034309387207,26.100000381469727,18.281500148773194,-1.2035443546348938
2015-08-28,35.767818450927734,45.879066467285156,26.049999237060547,18.978000116348266,-1.0585318808486994
2015-08-31,35.6560173034668,45.399559020996094,28.43000030517578,19.77150011062622,-0.9723388994566288
2015-09-01,34.53803253173828,43.522125244140625,31.399999618530273,20.691500091552733,-0.7717563448960306
2015-09-02,35.29082107543945,44.367374420166016,26.09000015258789,21.370500087738037,-0.8118615436480641
2015-09-03,35.37281036376953,44.83876419067383,25.610000610351562,21.96250009536743,-0.9022137778651327
2015-09-04,34.67964553833008,43.8553466796875,27.799999237060547,22.68300004005432,-0.8187908067198209
2015-09-08,36.28952407836914,46.951873779296875,24.899999618530273,23.31650004386902,-1.196721501246133
2015-09-09,35.48460388183594,45.732791900634766,26.229999542236328,23.942500019073485,-1.0823691682295684
2015-09-10,35.335533142089844,45.52145767211914,24.3700008392334,24.480500078201295,-1.064464128787764
2015-09-11,35.45478439331055,45.797794342041016,23.200000762939453,24.96600012779236,-1.1031043694958267
2015-09-14,35.648563385009766,46.78120040893555,24.25,25.537000131607055,-1.2870207919299033
2015-09-15,35.99885940551758,47.38262939453125,22.540000915527344,26.013000154495238,-1.3528556526723954
2015-09-16,36.29698944091797,47.504547119140625,21.350000381469727,26.391000175476073,-1.320495730227302
2015-09-17,35.88707733154297,47.081905364990234,21.139999389648438,26.685500144958496,-1.3071843452111567
2015-09-18,35.6262092590332,46.0578727722168,22.280000686645508,26.84250020980835,-1.1275599130097547
2015-09-21,35.365352630615234,46.02536392211914,20.139999389648438,26.448000144958495,-1.1726856091359505
2015-09-22,34.73928451538086,44.846893310546875,22.440000534057617,25.53300008773804,-1.0315467214286123
2015-09-23,34.716922760009766,44.8631477355957,22.1299991607666,24.838500022888184,-1.0397312368794676
2015-09-24,34.84361267089844,43.887847900390625,23.469999313354492,24.496000003814697,-0.7931613535438842
2015-09-25,35.15666580200195,44.24545669555664,23.6200008392334,24.37200002670288,-0.8112233031428846
2015-09-28,34.99269485473633,43.45711135864258,27.6299991607666,24.451000022888184,-0.6655234836528584
2015-09-29,35.42497634887695,43.928497314453125,26.829999923706055,24.371000003814697,-0.6853823020734106
2015-09-30,36.90815734863281,45.8465576171875,24.5,24.026000022888184,-0.8216819988876669
2015-10-01,36.103206634521484,44.65182876586914,22.549999237060547,23.848999977111816,-0.7128559998858792
2015-10-02,36.34916687011719,45.261383056640625,20.940000534057617,23.61549997329712,-0.8015291124181548
2015-10-05,37.36280822753906,46.67555236816406,19.540000915527344,23.20250005722046,-0.9180997545767279
2015-10-06,37.60875701904297,46.236663818359375,19.399999618530273,22.92750005722046,-0.7691206719003774
2015-10-07,38.041038513183594,47.03315353393555,18.399999618530273,22.536000061035157,-0.8626719873297644
2015-10-08,38.39879608154297,46.91123580932617,17.420000076293945,22.188500022888185,-0.7630415609745536
2015-10-09,37.91434097290039,46.07411575317383,17.079999923706055,21.882499980926514,-0.6707797933929602
2015-10-12,38.26462936401367,45.98472595214844,16.170000076293945,21.478499984741212,-0.580025686168388
2015-10-13,37.944149017333984,45.553977966308594,17.670000076293945,21.23499994277954,-0.5468796475138941
2015-10-14,39.240997314453125,49.56889343261719,18.030000686645508,21.06899995803833,-1.1959788820344168
2015-10-15,39.077022552490234,49.80458450317383,16.049999237060547,20.814499950408937,-1.282402030055688
2015-10-16,39.181373596191406,48.918701171875,15.050000190734863,20.452999925613405,-1.0605959808869811
2015-10-19,39.23353958129883,48.94309997558594,14.979999542236328,20.194999933242798,-1.0556287046119863
2015-10-20,39.077022552490234,49.08939743041992,15.75,19.860499906539918,-1.1202878753080787
2015-10-21,38.6820182800293,50.18657302856445,16.700000762939453,19.58899998664856,-1.4484791869004854
2015-10-22,43.29552459716797,51.52759552001953,14.449999809265137,19.138000011444092,-0.8240351323910557
2015-10-23,43.95886993408203,51.706390380859375,14.460000038146973,18.67999997138977,-0.7310721010852121
2015-10-26,43.83216094970703,50.00776672363281,15.289999961853027,18.063000011444093,-0.37153748642021445
2015-10-27,43.54148483276367,49.89399719238281,15.430000305175781,17.493000030517578,-0.40424436944684733
2015-10-28,44.014102935791016,50.27598190307617,14.329999923706055,16.984500026702882,-0.3957209598960526
2015-10-29,42.43870162963867,48.74803161621094,14.609999656677246,16.587500047683715,-0.3664073216760511
2015-10-30,42.551231384277344,48.86180877685547,15.069999694824219,16.294000005722047,-0.3695522136252184
2015-11-02,42.7537727355957,49.040618896484375,14.149999618530273,16.024499940872193,-0.36932450312938786
2015-11-03,42.873802185058594,49.30067443847656,14.539999961853027,15.78149995803833,-0.40411763502897713
2015-11-04,42.7237663269043,49.16253662109375,15.510000228881836,15.636999988555909,-0.40299852226436944
2015-11-05,43.061363220214844,49.05687713623047,15.050000190734863,15.518499994277954,-0.311110532233721
2015-11-06,43.23391342163086,50.14594268798828,14.329999923706055,15.380999994277953,-0.5232492555948534
2015-11-09,42.9188232421875,49.54451370239258,16.520000457763672,15.398500013351441,-0.4503295967630726
2015-11-10,42.78378677368164,48.73989486694336,15.289999961853027,15.279500007629395,-0.29511824824405697
2015-11-11,43.211395263671875,48.68301010131836,16.059999465942383,15.180999946594238,-0.19617233916449817
2015-11-12,42.51371383666992,48.325401306152344,18.3700008392334,15.29700002670288,-0.2555127106996156
2015-11-13,42.10861587524414,47.244468688964844,20.079999923706055,15.54850001335144,-0.09201525400126473
2015-11-16,42.671241760253906,47.5289192199707,18.15999984741211,15.70750002861023,-0.04327030240063903
2015-11-17,42.81378936767578,48.195369720458984,18.84000015258789,15.862000036239625,-0.16565097644573737
2015-11-18,43.481468200683594,49.365699768066406,16.850000381469727,15.869500017166137,-0.29657090091225086
2015-11-19,43.473968505859375,48.577362060546875,16.989999771118164,15.996500015258789,-0.11938464870529658
2015-11-20,43.60151290893555,48.29289245605469,15.470000267028809,16.047000026702882,-0.029235905354008336
2015-11-23,43.02383041381836,46.16352462768555,15.619999885559082,16.063500022888185,0.33718353296067965
2015-11-24,43.398948669433594,49.10563659667969,15.930000305175781,16.088500022888184,-0.25422757071448504
2015-11-25,42.96384048461914,48.96746826171875,15.1899995803833,16.131500005722046,-0.3104692900318929
2015-11-27,43.17387771606445,49.1300163269043,15.119999885559082,16.157000017166137,-0.30504693272450145
2015-11-30,43.60151290893555,50.089054107666016,16.1299991607666,16.209999990463256,-0.43637865028619605
2015-12-01,43.744056701660156,50.040283203125,14.670000076293945,16.23600001335144,-0.39663815502409205
2015-12-02,43.17387771606445,49.68851852416992,15.90999984741211,16.304500007629393,-0.4316447350110574
2015-12-03,43.27892303466797,48.306007385253906,18.110000610351562,16.43450002670288,-0.09712646975033772
2015-12-04,44.17165756225586,48.4369010925293,14.8100004196167,16.42250003814697,0.0528566123884932
2015-12-07,43.7740364074707,47.85609436035156,15.84000015258789,16.498000049591063,0.1044932731437374
2015-12-08,43.263919830322266,47.46341323852539,17.600000381469727,16.552000045776367,0.09084829358662938
2015-12-09,42.581233978271484,46.34267807006836,19.610000610351562,16.768000078201293,0.20750635779738372
2015-12-10,42.708778381347656,46.75173568725586,19.34000015258789,16.93200011253357,0.14045066664437555
2015-12-11,42.168617248535156,46.571746826171875,24.389999389648438,17.23300004005432,0.07254778435980151
2015-12-14,42.176124572753906,46.48175048828125,22.729999542236328,17.365500020980836,0.0944583626651063
2015-12-15,43.17387771606445,46.26087188720703,20.950000762939453,17.5050000667572,0.3453128729963938
2015-12-16,43.5639762878418,47.06257629394531,17.860000610351562,17.456000089645386,0.2420906629248193
2015-12-17,42.408687591552734,45.90911865234375,18.940000534057617,17.56050009727478,0.27105979784793977
2015-12-18,41.215858459472656,45.131961822509766,20.700000762939453,17.746000146865846,0.20717679638486297
2015-12-21,41.87605285644531,45.6718864440918,18.700000762939453,17.907500171661376,0.21764708810168001
2015-12-22,41.71849060058594,45.82732009887695,16.600000381469727,17.956500196456908,0.15070663972040588
2015-12-23,42.536216735839844,46.203617095947266,15.569999694824219,17.93850016593933,0.22996859654622656
2015-12-24,42.57373809814453,46.465396881103516,15.739999771118164,17.966000175476076,0.17818075592591717
2015-12-28,42.326168060302734,46.179080963134766,16.90999984741211,18.055500173568724,0.19326025031292487
2015-12-29,42.776283264160156,46.882598876953125,16.079999923706055,18.0530002117157,0.12437204719797582
2015-12-30,42.13111114501953,46.26087188720703,17.290000915527344,18.184000253677368,0.13546727957376106
2015-12-31,41.118343353271484,45.25467300415039,18.209999084472656,18.299000215530395,0.1597375197025666
2016-01-04,40.7657470703125,44.53479766845703,20.700000762939453,18.42850022315979,0.2519581587863984
2016-01-05,40.338138580322266,44.207557678222656,19.34000015258789,18.65500020980835,0.24008325879819362
2016-01-06,40.075565338134766,42.326045989990234,20.59000015258789,18.89250020980835,0.613732568794686
2016-01-07,38.78522491455078,41.246219635009766,24.989999771118164,19.262000179290773,0.5988337096110908
2016-01-08,37.77995681762695,40.886287689208984,27.010000228881836,19.632000160217284,0.4781214155712885
2016-01-11,38.417633056640625,41.85976791381836,24.299999237060547,19.880000114440918,0.3857844835063967
2016-01-12,38.657691955566406,42.25242233276367,22.469999313354492,19.78400011062622,0.3450893033228578
2016-01-13,37.3748664855957,40.984432220458984,25.219999313354492,19.908500099182127,0.37435453747927644
2016-01-14,37.532405853271484,41.31166076660156,23.950000762939453,20.05850009918213,0.331883515958704
2016-01-15,36.03199768066406,40.75539016723633,27.020000457763672,20.516500091552736,0.15603441394033257
2016-01-19,36.1745491027832,40.40362548828125,26.049999237060547,20.87200002670288,0.2644571876651979
2016-01-20,36.76719284057617,41.377113342285156,27.59000015258789,21.216499996185302,0.16305621811781087
2016-01-21,37.38236999511719,41.336204528808594,26.690000534057617,21.61599998474121,0.2961269806964791
2016-01-22,37.73495101928711,42.031551361083984,22.34000015258789,21.90299997329712,0.20946323944871853
2016-01-25,37.56990432739258,41.761600494384766,24.149999618530273,22.33199996948242,0.2374401445391001
2016-01-26,38.0350341796875,41.95793533325195,22.5,22.669999980926512,0.2865385814777438
2016-01-27,38.01251983642578,41.949745178222656,23.110000610351562,22.980000019073486,0.2838643046331222
2016-01-28,38.64747619628906,42.3424072265625,22.420000076293945,23.297000026702882,0.32263627557335
2016-01-29,40.00801086425781,44.06032180786133,20.200000762939453,23.442500019073485,0.20702310586502684
2016-02-01,39.93242263793945,43.49586486816406,19.979999542236328,23.53100004196167,0.31975937190571
2016-02-02,38.277076721191406,41.99882507324219,21.979999542236328,23.594999980926513,0.32597841634617025
2016-02-03,37.98230743408203,42.031551361083984,21.649999618530273,23.710499954223632,0.25924106613673875
2016-02-04,38.745704650878906,42.26877975463867,21.84000015258789,23.772999954223632,0.35909311612097466
2016-02-05,37.70261764526367,40.75539016723633,23.3799991607666,23.692499923706055,0.4922287719008163
2016-02-08,38.473602294921875,40.2154655456543,26.0,23.641999912261962,0.7697679203344857
2016-02-09,38.30730438232422,40.33817672729492,26.540000915527344,23.753999996185303,0.7084868412523668
2016-02-10,38.360233306884766,40.05186080932617,26.290000915527344,23.945000076293944,0.7840385303176313
2016-02-11,38.080535888671875,39.95369338989258,28.139999389648438,24.091000080108643,0.750004403104978
2016-02-12,38.65501022338867,40.6081428527832,25.399999618530273,24.163500022888183,0.7172646729639773
2016-02-16,39.71323013305664,42.59600830078125,24.110000610351562,24.018000030517577,0.4796231166713644
2016-02-17,40.582462310791016,43.13592529296875,22.309999465942383,23.83100004196167,0.5321617501563844
2016-02-18,40.10627746582031,42.57147216796875,21.639999389648438,23.533500003814698,0.5642813766056155
2016-02-19,39.879520416259766,42.62055969238281,20.530000686645508,23.22550001144409,0.5075220967928394
2016-02-22,40.28768539428711,43.03773880004883,19.3799991607666,23.07749996185303,0.49509735903190955
2016-02-23,39.48646926879883,42.09699249267578,20.979999542236328,22.91899995803833,0.5471037215339968
2016-02-24,39.65275573730469,42.7320671081543,20.719999313354492,22.829999923706055,0.4366123291380435
2016-02-25,40.144073486328125,43.705326080322266,19.110000610351562,22.629999923706055,0.31487247212824787
2016-02-26,40.28768539428711,44.07648468017578,19.809999465942383,22.499499893188478,0.25964090746893964
2016-02-29,40.0760383605957,43.705326080322266,20.549999237060547,22.516999816894533,0.3011811324465422
2016-03-01,40.98308563232422,45.11570739746094,17.700000762939453,22.402999877929688,0.16401821227912508
2016-03-02,41.134246826171875,45.7012939453125,17.09000015258789,22.158499908447265,0.06170066769403581
2016-03-03,41.47439193725586,45.75078582763672,16.700000762939453,21.910999965667724,0.11893271289028164
2016-03-04,41.48952102661133,46.00647735595703,16.860000610351562,21.66199998855591,0.06401871556559417
2016-03-07,41.94303512573242,46.592063903808594,17.350000381469727,21.360500049591064,0.022546451786335648
2016-03-08,41.21739959716797,45.643577575683594,18.670000076293945,20.994000053405763,0.09151705889073206
2016-03-09,41.383689880371094,45.3054084777832,18.34000015258789,20.584000015258788,0.20163526221324202
2016-03-10,41.94303512573242,45.46210861206055,18.049999237060547,20.17199993133545,0.2786776851417746
2016-03-11,42.373870849609375,46.138427734375,16.5,19.589999961853028,0.21207494615561445
2016-03-14,42.033729553222656,45.915740966796875,16.920000076293945,19.165999984741212,0.19410240735242043
2016-03-15,42.12445068359375,46.27865982055664,16.84000015258789,18.802499961853027,0.13009487508539347
2016-03-16,42.43434524536133,46.8972282409668,14.989999771118164,18.436499977111815,0.05224459347812099
2016-03-17,42.78205108642578,47.73027038574219,14.4399995803833,18.07649998664856,-0.06661214260787227
2016-03-18,43.15242385864258,48.67051696777344,14.020000457763672,17.75099997520447,-0.2052078364604626
2016-03-21,43.09950637817383,48.53855514526367,13.789999961853027,17.47150001525879,-0.1859446274282325
2016-03-22,43.00880813598633,48.26637649536133,14.170000076293945,17.13100004196167,-0.14250091385630237
