Date,PEP,V,VIX,AvgVIX,zscore
2022-12-14,164.60511779785156,207.69293212890625,21.139999389648438,21.932500076293945,1.1839385759844114
2022-12-15,161.81321716308594,202.42562866210938,22.829999923706055,21.86850004196167,0.9539976057309199
2022-12-16,161.89404296875,201.43252563476562,22.6200008392334,21.803000068664552,0.9880940892198965
2022-12-19,162.79176330566406,199.41712951660156,22.420000076293945,21.768000030517577,1.1508714155443038
2022-12-20,162.69302368164062,199.94285583496094,21.479999542236328,21.723999977111816,1.1256848241275026
2022-12-21,163.83309936523438,201.3546142578125,20.06999969482422,21.66299991607666,1.2372858994808718
2022-12-22,162.56732177734375,199.6508026123047,21.969999313354492,21.743999862670897,1.1166469842947908
2022-12-23,163.61766052246094,200.4005126953125,20.8700008392334,21.76249990463257,1.232659800995207
2022-12-27,164.3448028564453,200.8483428955078,21.649999618530273,21.73449993133545,1.314679827081984
2022-12-28,163.15982055664062,199.58267211914062,22.139999389648438,21.74699993133545,1.1938517872678285
2022-12-29,163.3662567138672,202.57168579101562,21.440000534057617,21.789999961853027,1.1485885842317827
2022-12-30,162.18130493164062,202.27955627441406,21.670000076293945,21.88149995803833,1.0044457945203646
2023-01-03,161.05917358398438,201.9193878173828,22.899999618530273,22.073499965667725,0.8699454143468917
2023-01-04,160.66416931152344,207.00167846679688,22.010000228881836,22.136499977111818,0.6978298019021987
2023-01-05,158.9854278564453,205.54119873046875,22.459999084472656,22.15099992752075,0.5186891763838198
2023-01-06,162.57627868652344,212.00608825683594,21.1299991607666,22.073499870300292,0.821850781869553
2023-01-09,160.9873504638672,212.83364868164062,21.969999313354492,22.05749979019165,0.5993617519025243
2023-01-10,159.65872192382812,215.2579345703125,20.579999923706055,21.944999790191652,0.3718284175422728
2023-01-11,159.8382568359375,216.24130249023438,21.09000015258789,21.749499797821045,0.3711739888513524
2023-01-12,157.8004608154297,217.72120666503906,18.829999923706055,21.56349983215332,0.07580690849535263
2023-01-13,157.31568908691406,217.176025390625,18.350000381469727,21.423999881744386,0.027032919660716078
2023-01-17,158.0518035888672,217.11756896972656,19.360000610351562,21.25049991607666,0.12232411704017544
2023-01-18,154.06594848632812,213.67092895507812,20.34000015258789,21.136499881744385,-0.3035143773608158
2023-01-19,152.27952575683594,214.59591674804688,20.520000457763672,21.041499900817872,-0.5535273486955914
2023-01-20,152.50393676757812,218.39300537109375,19.850000381469727,20.95999994277954,-0.6158531968323843
2023-01-23,151.82162475585938,218.26641845703125,19.809999465942383,20.946999931335448,-0.6998496836516205
2023-01-24,153.23104858398438,217.9840850830078,19.200000762939453,20.808500003814697,-0.513315839250891
2023-01-25,154.34423828125,218.9674530029297,19.079999923706055,20.71899995803833,-0.39488308014729107
2023-01-26,152.80914306640625,218.782470703125,18.729999542236328,20.572999954223633,-0.5862529168529872
2023-01-27,152.27053833007812,225.33494567871094,18.510000228881836,20.391499996185303,-0.8118991267025152
2023-01-30,152.1448516845703,223.05667114257812,19.940000534057617,20.316499996185303,-0.773360267731448
2023-01-31,153.52734375,224.1374053955078,19.399999618530273,20.202999973297118,-0.6229102866617119
2023-02-01,154.01205444335938,224.8091583251953,17.8700008392334,19.951500034332277,-0.5771757768002344
2023-02-02,152.58470153808594,223.50454711914062,18.729999542236328,19.7875,-0.7279853462663767
2023-02-03,151.82162475585938,224.05947875976562,18.329999923706055,19.58100004196167,-0.8386073379762833
2023-02-06,154.24549865722656,223.3876953125,19.43000030517578,19.49600009918213,-0.5133526473023649
2023-02-07,154.01205444335938,225.21810913085938,18.65999984741211,19.33050012588501,-0.5869711270232154
2023-02-08,153.6529998779297,224.12765502929688,19.6299991607666,19.28300008773804,-0.6066493675534032
2023-02-09,155.10733032226562,223.73745727539062,20.709999084472656,19.264000034332277,-0.4118040973773301
2023-02-10,158.177490234375,221.6400146484375,20.530000686645508,19.34900007247925,0.030031989956182604
2023-02-13,159.5869140625,223.2789764404297,20.34000015258789,19.448500061035155,0.1705462183733173
2023-02-14,157.79147338867188,223.77645874023438,18.90999984741211,19.426000022888182,-0.07037720774353699
2023-02-15,158.0069122314453,223.3179168701172,18.229999542236328,19.320499992370607,-0.031914919254019285
2023-02-16,157.5580596923828,220.30355834960938,20.170000076293945,19.30299997329712,-0.016964731316163537
2023-02-17,158.24929809570312,218.08909606933594,20.020000457763672,19.311499977111815,0.12424404139845169
2023-02-21,158.15951538085938,215.22105407714844,22.8700008392334,19.46450004577637,0.1814887698744025
2023-02-22,158.1056365966797,214.63575744628906,22.290000915527344,19.619000053405763,0.18863581330403714
2023-02-23,158.27622985839844,215.71859741210938,21.139999389648438,19.72200002670288,0.1844582882140861
2023-02-24,157.96206665039062,214.17724609375,21.670000076293945,19.869000053405763,0.18130598436920006
2023-02-27,157.91714477539062,214.9576873779297,20.950000762939453,19.99100008010864,0.15688278632441013
2023-02-28,155.78057861328125,214.55772399902344,20.700000762939453,20.029000091552735,-0.1060550492567005
2023-03-01,153.8056182861328,213.01637268066406,20.579999923706055,20.088000106811524,-0.3210411717250287
2023-03-02,156.64349365234375,213.6992645263672,19.59000015258789,20.17400007247925,0.02457147855612238
2023-03-03,156.48983764648438,218.29397583007812,18.489999771118164,20.16200008392334,-0.10508159469814944
2023-03-06,156.80616760253906,221.20108032226562,18.610000610351562,20.176000118255615,-0.13436597937342465
2023-03-07,156.02890014648438,217.7086639404297,19.59000015258789,20.184000110626222,-0.1498543156917423
2023-03-08,156.4536895751953,216.7526397705078,19.110000610351562,20.206500148773195,-0.07277357628458306
