Date,PEP,CL,VIX,AvgVIX,zscore
2018-09-21,91.39344024658203,57.407161712646484,11.680000305175781,12.927499961853027,0.32850156359019134
2018-09-24,89.2937240600586,56.451602935791016,12.199999809265137,12.937999963760376,0.3436412130419681
2018-09-25,89.05513763427734,55.78691101074219,12.420000076293945,12.950999975204468,0.48947070157838873
2018-09-26,88.68132781982422,55.75364303588867,12.890000343322754,12.970499992370605,0.4567034793544174
2018-09-27,88.32341766357422,55.44621276855469,12.40999984741211,12.97849998474121,0.4967420380372242
2018-09-28,88.91992950439453,55.62901306152344,12.119999885559082,12.907999992370605,0.5154175544496452
2018-10-01,88.05298614501953,55.728729248046875,12.0,12.865000009536743,0.3935896608842249
2018-10-02,86.47025299072266,55.994625091552734,12.050000190734863,12.809500026702882,0.149446479647921
2018-10-03,85.51583862304688,54.77318572998047,11.609999656677246,12.694500017166138,0.3602930336523438
2018-10-04,84.79206085205078,53.94228744506836,14.220000267028809,12.673000049591064,0.4954723032970242
2018-10-05,84.69659423828125,53.767799377441406,14.819999694824219,12.670000028610229,0.5301184301993633
2018-10-08,86.04871368408203,54.299560546875,15.6899995803833,12.746500015258789,0.5420262973179949
2018-10-09,85.99302673339844,54.066925048828125,15.949999809265137,12.882999992370605,0.5961449256151053
2018-10-10,85.3726577758789,53.036598205566406,22.959999084472656,13.3739999294281,0.7944527593065179
2018-10-11,83.55928802490234,51.80686569213867,24.979999542236328,14.004499912261963,0.9123449761344647
2018-10-12,83.7342529296875,51.964744567871094,21.309999465942383,14.46649990081787,0.8908049292053042
2018-10-15,84.01263427734375,51.97304153442383,21.299999237060547,14.84749984741211,0.9194772200148401
2018-10-16,85.41243743896484,52.02289962768555,17.6200008392334,15.088999891281128,1.0615431498320524
2018-10-17,86.14412689208984,52.803932189941406,17.399999618530273,15.371499872207641,0.9401618739422996
2018-10-18,85.84192657470703,52.39409255981445,20.059999465942383,15.784499835968017,1.0129065891239672
2018-10-19,87.71895599365234,53.966583251953125,19.889999389648438,16.194999790191652,0.8132417093665332
2018-10-22,87.0110855102539,53.23051834106445,19.639999389648438,16.566999769210817,0.92560747140299
2018-10-23,87.59168243408203,53.02978515625,20.709999084472656,16.98149971961975,1.0419082972791267
2018-10-24,89.84253692626953,54.06696319580078,25.229999542236328,17.59849967956543,1.0223521499287351
2018-10-25,89.75502014160156,53.381080627441406,24.219999313354492,18.18899965286255,1.1903993059598204
2018-10-26,87.84617614746094,49.83460998535156,24.15999984741211,18.7909996509552,1.8980713359769206
2018-10-29,89.7868423461914,48.412681579589844,24.700000762939453,19.425999689102174,2.4814146828853025
2018-10-30,90.48674011230469,50.3448371887207,23.350000381469727,19.990999698638916,2.0582157897250326
2018-10-31,89.38121795654297,49.80952072143555,21.229999542236328,20.47199969291687,2.0745324387054485
2018-11-01,88.68925476074219,50.252830505371094,19.34000015258789,20.727999687194824,1.8830407812035206
2018-11-02,88.41886138916016,50.42848205566406,19.510000228881836,20.962499713897706,1.8075851988811091
2018-11-05,90.97985076904297,50.378292083740234,19.959999084472656,21.175999689102174,2.104143543003544
2018-11-06,91.6320571899414,50.612491607666016,19.90999984741211,21.373999691009523,2.115666152617033
2018-11-07,91.95021057128906,51.298377990722656,16.360000610351562,21.043999767303468,1.9731540525625844
2018-11-08,92.30811309814453,50.93871307373047,16.719999313354492,20.630999755859374,2.105983157377306
2018-11-09,93.43750762939453,53.36435317993164,17.360000610351562,20.433499813079834,1.6024583773315282
2018-11-12,93.0318832397461,51.31509780883789,20.450000762939453,20.39099988937378,2.0885839551888066
2018-11-13,93.16708374023438,51.741676330566406,20.020000457763672,20.510999870300292,1.9930113961789648
2018-11-14,92.77735900878906,52.25190353393555,21.25,20.70349988937378,1.8176428042149326
