Date,KLAC,AMAT,VIX,AvgVIX,zscore
2020-03-17,139.7700653076172,42.46875,75.91000366210938,41.9040002822876,-0.24729411924586667
2020-03-18,123.32051086425781,37.09151077270508,76.44999694824219,45.007500123977664,-0.5205365256133658
2020-03-19,118.9675521850586,38.04766845703125,72.0,47.829500102996825,-0.8623422918623584
2020-03-20,106.50662994384766,35.96495056152344,66.04000091552734,50.27750015258789,-1.2948272521354696
2020-03-23,108.69241333007812,38.028743743896484,61.59000015258789,52.10550012588501,-1.4113618355694777
2020-03-24,127.37450408935547,42.733829498291016,61.66999816894531,53.796500015258786,-0.9422253626128703
2020-03-25,128.4113311767578,42.345672607421875,63.95000076293945,55.61600008010864,-0.8426400835925535
2020-03-26,139.89149475097656,46.57740020751953,61.0,56.708000087738036,-0.7061976153734955
2020-03-27,132.86703491210938,42.648624420166016,65.54000091552734,57.97950010299682,-0.6379516178026589
2020-03-30,139.66734313964844,44.77867889404297,57.08000183105469,59.16250028610229,-0.514466820330216
2020-03-31,134.26821899414062,43.3775749206543,53.540000915527344,59.99850034713745,-0.6453650287518917
2020-04-01,122.9375228881836,40.99189758300781,57.060001373291016,61.252000427246095,-0.9829056827661194
2020-04-02,123.71281433105469,40.93510437011719,50.90999984741211,61.81650047302246,-0.934885299860319
2020-04-03,119.50936126708984,40.026268005371094,46.79999923706055,62.059500503540036,-1.0574099213307055
2020-04-06,138.71453857421875,43.689979553222656,45.2400016784668,61.598500633239745,-0.44225072389655296
2020-04-07,137.56561279296875,45.024818420410156,46.70000076293945,61.568500709533694,-0.6550866600444195
2020-04-08,142.32955932617188,48.71692657470703,43.349998474121094,61.041000556945804,-0.8177785719419651
2020-04-09,140.22775268554688,46.94660949707031,41.66999816894531,59.35100040435791,-0.7299836332782157
2020-04-13,142.06796264648438,47.221160888671875,41.16999816894531,58.51800022125244,-0.6623743601886584
2020-04-14,151.0727996826172,49.673099517822266,37.7599983215332,56.27150001525879,-0.4570997854162786
2020-04-15,143.12353515625,47.685028076171875,40.84000015258789,54.51799983978272,-0.658298601986891
2020-04-16,146.32748413085938,49.445884704589844,40.11000061035156,52.70100002288818,-0.6859024523613007
2020-04-17,150.58700561523438,50.36418533325195,38.150001525878906,51.00850009918213,-0.5614423812107401
2020-04-20,146.0005340576172,47.93117904663086,43.83000183105469,49.898000144958495,-0.5318583574774612
2020-04-21,138.7986297607422,45.7537841796875,45.40999984741211,49.089000129699706,-0.6715223626416369
2020-04-22,148.22372436523438,49.3322868347168,41.97999954223633,48.104500198364256,-0.5713191672959111
2020-04-23,148.94293212890625,48.18678283691406,41.380001068115234,46.976000213623045,-0.40298086113519005
2020-04-24,154.0525360107422,48.98201370239258,35.93000030517578,45.722500228881835,-0.2189809527432793
2020-04-27,155.1173858642578,48.30986022949219,33.290000915527344,44.11000022888184,-0.08572213768068902
2020-04-28,155.3135528564453,47.73236846923828,33.56999969482422,42.93450012207031,-0.009782908668338084
2020-04-29,164.29966735839844,51.443416595458984,31.229999542236328,41.81900005340576,0.051858786919200726
2020-04-30,153.27723693847656,47.03181838989258,34.150001525878906,40.673500061035156,-0.0396553929757044
2020-05-01,140.36795043945312,44.390525817871094,37.189998626708984,39.9875,-0.43291696110943634
2020-05-04,141.98388671875,45.04375457763672,35.970001220703125,39.44600009918213,-0.42023340458934827
2020-05-05,145.3747100830078,46.24605178833008,33.61000061035156,38.86450004577637,-0.3745410912140482
2020-05-06,153.01565551757812,47.80809783935547,34.119998931884766,38.235499954223634,-0.1416216264021944
2020-05-07,153.04371643066406,48.51811599731445,31.440000534057617,37.64000005722046,-0.22054540483733912
2020-05-08,160.19894409179688,50.94166946411133,27.979999542236328,36.95550012588501,-0.11126935151928868
2020-05-11,157.65817260742188,51.131004333496094,27.56999969482422,36.275500202178954,-0.2690048832345335
2020-05-12,154.65972900390625,49.540565490722656,33.040000915527344,36.03950033187866,-0.24968210403757216
2020-05-13,153.258544921875,48.74532699584961,35.279998779296875,35.76150026321411,-0.23475976440805013
2020-05-14,165.10299682617188,51.52861404418945,32.61000061035156,35.38650026321411,0.08529881607899206
2020-05-15,157.1528778076172,49.26601791381836,31.889999389648438,35.07350015640259,-0.08484840520066504
2020-05-18,161.73336791992188,51.46235656738281,29.299999237060547,34.34700002670288,-0.0879441929604596
2020-05-19,161.93045043945312,52.51317596435547,30.530000686645508,33.60300006866455,-0.19640663583768087
2020-05-20,166.99899291992188,54.06243896484375,27.989999771118164,32.90350008010864,-0.10002404627594501
2020-05-21,161.84596252441406,52.29457473754883,29.530000686645508,32.31100006103516,-0.1761760385734741
2020-05-22,162.38099670410156,51.69577407836914,28.15999984741211,31.92250003814697,-0.07964599839250083
2020-05-26,165.79754638671875,52.40863800048828,28.010000228881836,31.658500003814698,0.022867995248798227
2020-05-27,165.88206481933594,53.60622024536133,27.6200008392334,31.361000061035156,-0.10825734547995984
2020-05-28,163.89218139648438,51.9619026184082,28.59000015258789,31.229000091552734,-0.02873167724782211
2020-05-29,165.15933227539062,53.39712142944336,27.510000228881836,30.89700002670288,-0.12333889853388777
2020-06-01,165.15933227539062,52.9313850402832,28.229999542236328,30.449000072479247,-0.07058151218546818
2020-06-02,166.40768432617188,53.026432037353516,26.84000015258789,29.992500019073486,-0.014385992965808213
2020-06-03,174.62998962402344,54.94636917114258,25.65999984741211,29.594999980926513,0.2091769333076067
2020-06-04,174.8552703857422,55.250511169433594,25.809999465942383,29.179500007629393,0.18680869826801247
2020-06-05,180.66529846191406,57.208473205566406,24.520000457763672,28.8335000038147,0.2766685784353638
2020-06-08,180.0927734375,56.93284606933594,25.809999465942383,28.725,0.27718037960436975
2020-06-09,179.30430603027344,56.82828903198242,27.56999969482422,28.725,0.24673056136404353
2020-06-10,180.93753051757812,56.89481735229492,27.56999969482422,28.451499938964844,0.32680133953054513
2020-06-11,169.4957275390625,52.665252685546875,40.790000915527344,28.727000045776368,0.1921715403539336
2020-06-12,173.3534393310547,53.748783111572266,36.09000015258789,28.901000022888184,0.27636155602218
2020-06-15,176.22560119628906,54.22401428222656,34.400001525878906,29.026500129699706,0.3765927404473473
2020-06-16,181.1439971923828,55.64021301269531,33.66999816894531,29.245000076293945,0.47999457047554595
2020-06-17,181.98875427246094,57.02787780761719,33.470001220703125,29.392000102996825,0.3681167401510914
2020-06-18,181.84796142578125,57.38906478881836,32.939998626708984,29.639500045776366,0.3196502396423901
2020-06-19,181.24722290039062,57.93083190917969,35.119998931884766,29.91899995803833,0.22605639585849624
2020-06-22,180.08335876464844,58.23497772216797,31.770000457763672,30.09949998855591,0.12917334246644308
2020-06-23,181.3505096435547,57.82628631591797,31.3700008392334,30.267500019073488,0.2434393936780086
2020-06-24,177.042236328125,56.9993782043457,33.84000015258789,30.57849998474121,0.1060115487460289
2020-06-25,180.5432891845703,57.008872985839844,32.220001220703125,30.760000038146973,0.29273412833583345
2020-06-26,177.9339599609375,55.488136291503906,34.72999954223633,31.121000003814697,0.3250335110222236
2020-06-29,179.9613037109375,56.13444519042969,31.780000686645508,31.298500061035156,0.36056902147283554
2020-06-30,182.54254150390625,57.455596923828125,30.43000030517578,31.47800006866455,0.34937125771895833
2020-07-01,181.29415893554688,56.72373580932617,28.6200008392334,31.626000118255615,0.3653107204494414
2020-07-02,184.4479217529297,57.978355407714844,27.68000030517578,31.719500160217287,0.3923600528033334
2020-07-06,191.09335327148438,60.316490173339844,27.940000534057617,31.890500164031984,0.48396640559596543
2020-07-07,190.2485809326172,59.099910736083984,29.43000030517578,32.07150020599365,0.5764633206151792
2020-07-08,191.95689392089844,59.660675048828125,28.079999923706055,32.097000217437746,0.6045761352925877
2020-07-09,191.09335327148438,60.34500503540039,29.260000228881836,32.18150024414062,0.4807363174400606
2020-07-10,189.84498596191406,59.48958969116211,27.290000915527344,31.506500244140625,0.510672495017915
2020-07-13,187.3201141357422,58.463077545166016,32.189998626708984,31.31150016784668,0.4915177625894509
2020-07-14,188.5966033935547,59.442073822021484,29.520000457763672,31.067500114440918,0.44909113836312897
2020-07-15,184.00674438476562,59.023860931396484,27.760000228881836,30.772000217437743,0.2502629906039695
2020-07-16,184.00674438476562,59.25196838378906,28.0,30.49850015640259,0.22442358171318053
2020-07-17,185.0955810546875,59.21395492553711,25.68000030517578,30.13550024032593,0.2871353572626982
2020-07-20,190.5489501953125,60.5731086730957,24.459999084472656,29.602500247955323,0.42569530338688016
2020-07-21,191.0182342529297,60.6491584777832,24.84000015258789,29.256000232696532,0.4422532004182771
2020-07-22,193.2991180419922,61.03884506225586,24.31999969482422,28.903500175476076,0.5204582149637512
2020-07-23,191.403076171875,60.47806930541992,26.079999923706055,28.515500164031984,0.48227683104857044
2020-07-24,176.65737915039062,57.61717987060547,25.84000015258789,28.19650011062622,0.015384689818286043
2020-07-27,184.97357177734375,59.8887825012207,24.739999771118164,27.697000122070314,0.20414803925340513
2020-07-28,180.65586853027344,59.21395492553711,25.440000534057617,27.380000114440918,0.048987087478025444
2020-07-29,183.1526336669922,60.11690139770508,24.100000381469727,27.063500118255615,0.08063135656831777
2020-07-30,185.75257873535156,61.22893524169922,24.760000228881836,26.870500087738037,0.09412538129330417
2020-07-31,187.56414794921875,61.143402099609375,24.459999084472656,26.70950002670288,0.20098777482462699
2020-08-03,194.90411376953125,61.78970718383789,24.280000686645508,26.526500034332276,0.5214952661390425
2020-08-04,192.3229217529297,61.63762664794922,23.760000228881836,26.243000030517578,0.4002661921548686
2020-08-05,191.46881103515625,61.65665054321289,22.989999771118164,25.988500022888182,0.3522963146450464
2020-08-06,191.09335327148438,60.459068298339844,22.649999618530273,25.657999992370605,0.46781553269762405
2020-08-07,190.3987579345703,60.42105484008789,22.209999084472656,25.403999900817873,0.4348631758577054
2020-08-10,190.62405395507812,62.008323669433594,22.1299991607666,24.90099992752075,0.2671465455980014
2020-08-11,188.23056030273438,61.2669563293457,24.030000686645508,24.626499938964844,0.2227385508191395
2020-08-12,195.23268127441406,63.20590591430664,22.280000686645508,24.352499961853027,0.3786965352571535
2020-08-13,197.07237243652344,61.84674835205078,22.1299991607666,24.058999919891356,0.6313402090664534
2020-08-14,199.38186645507812,64.27042388916016,22.049999237060547,23.877499866485596,0.4806750008867204
2020-08-17,204.20831298828125,63.6241340637207,21.350000381469727,23.72199993133545,0.8127778670246077
2020-08-18,199.61753845214844,63.139373779296875,21.510000228881836,23.555499935150145,0.6214389227075823
2020-08-19,198.46749877929688,62.81514358520508,22.540000915527344,23.466499996185302,0.5964781921173296
2020-08-20,194.98907470703125,60.831607818603516,22.719999313354492,23.298499965667723,0.634583572859936
2020-08-21,192.2742156982422,59.38209915161133,22.540000915527344,23.133500003814696,0.6531537656447627
2020-08-24,196.41246032714844,60.78392791748047,22.3700008392334,23.01500005722046,0.7163357006672556
2020-08-25,198.22239685058594,61.079551696777344,22.030000686645508,22.844500064849854,0.7799340679739817
2020-08-26,200.06056213378906,60.80299377441406,23.270000457763672,22.803000068664552,0.909861869056721
2020-08-27,192.7266845703125,59.15323257446289,24.469999313354492,22.788500022888183,0.7033498094756829
2020-08-28,196.64817810058594,60.14499282836914,22.959999084472656,22.713500022888184,0.8013565899871106
2020-08-31,193.37710571289062,58.743167877197266,26.40999984741211,22.819999980926514,0.7846897500818655
2020-09-01,196.0259552001953,59.01971435546875,26.1200008392334,22.938000011444093,0.8954488298880426
2020-09-02,203.18072509765625,62.06178665161133,26.56999969482422,23.117000007629393,0.9346361514654257
2020-09-03,189.86102294921875,58.60966110229492,33.599998474121094,23.664499950408935,0.6112087098099307
2020-09-04,182.28199768066406,58.13285827636719,30.75,24.091499996185302,0.2586771896479999
2020-09-08,164.4657440185547,53.050048828125,31.459999084472656,24.557999992370604,-0.12122783282131248
2020-09-09,164.4563751220703,52.63998794555664,28.809999465942383,24.79699993133545,-0.07527977262251179
2020-09-10,163.20257568359375,52.56370162963867,29.709999084472656,25.168499851226805,-0.13389265262371763
2020-09-11,162.08087158203125,52.44926452636719,26.8700008392334,25.405499935150146,-0.18109825628230505
2020-09-14,167.86874389648438,53.84154510498047,25.850000381469727,25.595499992370605,-0.028347922253556056
2020-09-15,170.3950958251953,54.5472297668457,25.59000015258789,25.807499980926515,0.027228692424842993
2020-09-16,170.44219970703125,53.85109329223633,26.040000915527344,26.03400001525879,0.10861186546859958
2020-09-17,170.14056396484375,53.727115631103516,26.459999084472656,26.229999923706053,0.10647584381137858
2020-09-18,168.69833374023438,53.54592514038086,25.829999923706055,26.385499954223633,0.04963871520224153
2020-09-21,170.7156219482422,54.661659240722656,27.780000686645508,26.64749994277954,0.03145959640248321
2020-09-22,172.7894744873047,55.20523452758789,26.860000610351562,26.87199993133545,0.08112725204862659
2020-09-23,170.42337036132812,54.59490966796875,28.579999923706055,27.199499893188477,0.023344298761393628
2020-09-24,173.9583282470703,55.1098747253418,28.510000228881836,27.461499881744384,0.15462722413866367
2020-09-25,177.13511657714844,55.529457092285156,26.3799991607666,27.55699987411499,0.27750246483972774
2020-09-28,182.16891479492188,56.6070556640625,26.190000534057617,27.71849994659424,0.4254502547845727
2020-09-29,182.2443084716797,56.88360595703125,26.270000457763672,27.711499977111817,0.39816752135121813
2020-09-30,182.63079833984375,56.6928825378418,26.3700008392334,27.723999977111816,0.44050366430366367
2020-10-01,187.57029724121094,57.83723449707031,26.700000762939453,27.73050003051758,0.5758315473495462
2020-10-02,180.952880859375,55.51039123535156,27.6299991607666,27.432000064849852,0.4844488679806532
2020-10-05,188.4847412109375,57.78954315185547,27.959999084472656,27.292500019073486,0.6302851018043243
2020-10-06,188.3716278076172,57.59882354736328,29.479999542236328,27.19350004196167,0.6458218579694934
2020-10-07,191.2655487060547,58.28543472290039,28.059999465942383,27.15600004196167,0.7232756392997138
2020-10-08,194.83827209472656,59.69679260253906,26.360000610351562,26.988500118255615,0.755043315974929
2020-10-09,198.9388427734375,60.35479736328125,25.0,26.895000076293947,0.9004628185515928
2020-10-12,202.24754333496094,61.680335998535156,25.06999969482422,26.85600004196167,0.9277895635135104
2020-10-13,207.3284912109375,61.68986129760742,26.06999969482422,26.880000019073485,1.1992549987290528
2020-10-14,203.6144256591797,61.01279830932617,26.399999618530273,26.897999954223632,1.0767266787166914
2020-10-15,200.87127685546875,60.56459426879883,26.969999313354492,26.923499965667723,0.9803542538266348
2020-10-16,196.45016479492188,60.07825469970703,27.40999984741211,27.002499961853026,0.7982949817580762
2020-10-19,194.9513702392578,59.17230987548828,29.18000030517578,27.07249994277954,0.8205219698158484
2020-10-20,193.92384338378906,59.37255859375,29.350000381469727,27.196999931335448,0.7427213004133849
2020-10-21,194.47061157226562,59.22952651977539,28.649999618530273,27.20049991607666,0.7882524984695288
2020-10-22,191.65206909179688,58.838531494140625,28.110000610351562,27.180499935150145,0.6813554353707407
2020-10-23,191.52005004882812,58.123313903808594,27.549999237060547,27.238999938964845,0.755291828728498
2020-10-26,187.53265380859375,56.75010299682617,32.459999084472656,27.552499866485597,0.6969597169216185
2020-10-27,187.2026824951172,56.10164260864258,33.349998474121094,27.906499767303465,0.7527157780094162
2020-10-28,179.6237030029297,54.661659240722656,40.279998779296875,28.60199966430664,0.509293257615814
2020-10-29,190.37005615234375,56.74056625366211,37.59000015258789,29.146499633789062,0.8502396113771242
2020-10-30,185.87353515625,56.48308563232422,38.02000045776367,29.665999698638917,0.6382108322096995
2020-11-02,190.63400268554688,57.53207778930664,37.130001068115234,30.124499797821045,0.7747374943629538
2020-11-03,198.78799438476562,58.96249771118164,35.54999923706055,30.427999782562257,1.0500872621000015
2020-11-04,207.88465881347656,61.85197830200195,29.56999969482422,30.50349979400635,1.2107239052644823
2020-11-05,215.02059936523438,66.70591735839844,27.579999923706055,30.56449975967407,1.0436577374383726
2020-11-06,218.39527893066406,67.259033203125,24.860000610351562,30.55749979019165,1.1620216379765154
2020-11-09,218.99864196777344,67.99332427978516,25.75,30.59149980545044,1.1112077642633527
2020-11-10,210.90115356445312,66.17188262939453,24.799999237060547,30.527999782562254,0.8831827671186979
2020-11-11,220.120361328125,67.85980987548828,23.450000762939453,30.380499839782715,1.1865014773865772
2020-11-12,219.88470458984375,66.56288146972656,25.350000381469727,30.299499893188475,1.3207733585988786
2020-11-13,223.42393493652344,69.43329620361328,23.100000381469727,30.083999919891358,1.1854663513121877
2020-11-16,228.79893493652344,71.02582550048828,22.450000762939453,29.74749994277954,1.2933863748644665
2020-11-17,228.855712890625,70.92095184326172,22.709999084472656,29.415499877929687,1.308311781563108
2020-11-18,227.4362335205078,72.41299438476562,23.84000015258789,29.174999904632568,1.0631556071043755
2020-11-19,230.6632080078125,73.88593292236328,23.110000610351562,28.924999904632568,1.0694014558901799
2020-11-20,229.5465545654297,73.37899780273438,23.700000762939453,28.732499980926512,1.0669279091514077
2020-11-23,236.80470275878906,76.99441528320312,22.65999984741211,28.242500019073486,1.0467134651329033
2020-11-24,236.73846435546875,79.33769989013672,21.639999389648438,27.657000064849854,0.7777193234243882
2020-11-25,235.583984375,77.60655212402344,21.25,26.70550012588501,0.911892314077421
2020-11-27,240.48585510253906,79.06033325195312,20.84000015258789,25.86800012588501,1.0101504863376065
2020-11-30,238.4418487548828,78.88818359375,20.56999969482422,24.995500087738037,0.9200096816088594
2020-12-01,242.8800506591797,80.60023498535156,20.770000457763672,24.17750005722046,0.9641402675447088
2020-12-02,242.5582733154297,81.57581329345703,21.170000076293945,23.458500099182128,0.8363690488935088
2020-12-03,243.57086181640625,82.35053253173828,21.280000686645508,23.044000148773193,0.8029266264823567
2020-12-04,249.5420684814453,84.9712142944336,20.790000915527344,22.704500198364258,0.8263610642180705
2020-12-07,252.38092041015625,85.2581558227539,21.299999237060547,22.526500129699706,0.9461344406481926
2020-12-08,252.60816955566406,85.84159851074219,20.68000030517578,22.273000144958495,0.8922333472288227
2020-12-09,242.71914672851562,83.99563598632812,22.270000457763672,22.146500205993654,0.5708872599877634
2020-12-10,242.23654174804688,84.0625991821289,22.520000457763672,22.100000190734864,0.5374146879403815
2020-12-11,243.7979736328125,84.4547348022461,23.309999465942383,21.998000144958496,0.576750543380146
2020-12-14,246.16371154785156,84.6460189819336,24.719999313354492,22.079000091552736,0.6819816728517385
2020-12-15,246.9965057373047,84.61734008789062,22.889999389648438,22.101000022888183,0.7299018144732279
2020-12-16,246.5611572265625,84.6938705444336,22.5,22.09050006866455,0.6978803477151093
2020-12-17,245.73788452148438,83.68958282470703,21.93000030517578,21.995000076293945,0.76748266893547
2020-12-18,248.07530212402344,82.34098052978516,21.56999969482422,21.91800003051758,1.0456289505457406
2020-12-21,246.7693328857422,82.64704895019531,25.15999984741211,21.99099998474121,0.9409055246744517
2020-12-22,243.7600860595703,81.91059112548828,24.229999542236328,22.069499969482422,0.8629121028710792
2020-12-23,239.21780395507812,80.37068939208984,23.309999465942383,22.15299997329712,0.7936979480349461
2020-12-24,245.17005920410156,81.61409759521484,21.530000686645508,22.167000007629394,0.9721297290027211
2020-12-28,243.75064086914062,81.17411041259766,21.700000762939453,22.210000038146973,0.9458320456652181
2020-12-29,240.70355224609375,80.60023498535156,23.079999923706055,22.335500049591065,0.8473918680897443
2020-12-30,246.18263244628906,83.19223022460938,22.770000457763672,22.435500049591063,0.8476779440875378
2020-12-31,245.0092315673828,82.5418472290039,22.75,22.514500045776366,0.8584098341286257
2021-01-04,246.35292053222656,83.08702850341797,26.969999313354492,22.798999977111816,0.8687292499104999
2021-01-05,251.5198516845703,85.69813537597656,25.34000015258789,23.026499938964843,0.850106588766362
2021-01-06,250.97097778320312,86.87455749511719,25.06999969482422,23.214999961853028,0.6874027481530635
2021-01-07,263.25408935546875,90.44212341308594,22.3700008392334,23.299499988555908,0.9421502036969369
2021-01-08,267.9762268066406,91.39857482910156,21.559999465942383,23.263999938964844,1.0871035927936572
2021-01-11,273.5877685546875,93.6940689086914,24.079999923706055,23.34199991226196,1.1280818357318738
2021-01-12,275.36676025390625,95.6548080444336,23.329999923706055,23.342999935150146,1.0014004445481894
2021-01-13,274.524658203125,93.78015899658203,22.209999084472656,23.217499923706054,1.1685849800522106
2021-01-14,287.5648193359375,101.19267272949219,23.25,23.235499954223634,1.0283954113405183
2021-01-15,287.8013610839844,98.64849090576172,24.34000015258789,23.32749996185303,1.3292818099999584
2021-01-19,297.2171630859375,104.4637222290039,23.239999771118164,23.392999935150147,1.1756158381089497
2021-01-20,287.9906921386719,103.14382934570312,21.579999923706055,23.39349994659424,0.8302175680425659
2021-01-21,288.81402587890625,103.26815032958984,21.31999969482422,23.201499938964844,0.8602988252085385
2021-01-22,288.6341552734375,101.6995620727539,21.90999984741211,23.085499954223632,1.0283360102686692
2021-01-25,292.3153076171875,103.41161346435547,23.190000534057617,23.079500007629395,1.031858101399042
2021-01-26,287.2524719238281,100.93441009521484,23.020000457763672,23.153999996185302,1.040896257256741
2021-01-27,269.1685485839844,94.28707885742188,37.209999084472656,23.929499912261964,0.8238581976214497
2021-01-28,275.4710388183594,96.74514770507812,30.209999084472656,24.285999870300294,0.8834832028910273
2021-01-29,265.03314208984375,92.46980285644531,33.09000015258789,24.801999855041505,0.8078892654697958
2021-02-01,276.9093322753906,96.80253601074219,30.239999771118164,25.176499843597412,0.954133145515896
2021-02-02,282.7386474609375,99.0788803100586,25.559999465942383,25.105999851226805,1.008962094618052
2021-02-03,270.9286804199219,95.52090454101562,22.90999984741211,24.984499835968016,0.7785079877555876
2021-02-04,278.4330139160156,98.74413299560547,21.770000457763672,24.81949987411499,0.8159251748260784
2021-02-05,272.5657958984375,96.3243179321289,20.8700008392334,24.74449987411499,0.7753150886726571
2021-02-08,286.0318298339844,101.565673828125,21.239999771118164,24.72849988937378,0.903912554896746
2021-02-09,282.2939453125,100.79094696044922,21.6299991607666,24.605999851226805,0.7911696800844024
2021-02-10,281.6314392089844,101.26915740966797,21.989999771118164,24.538999843597413,0.7014621259404975
2021-02-11,307.05877685546875,108.07910919189453,21.25,24.49099988937378,1.293983160701873
2021-02-12,313.9952392578125,111.61798858642578,19.969999313354492,24.326999855041503,1.2651833713622689
2021-02-16,319.07696533203125,113.1961441040039,21.459999084472656,24.18299980163574,1.3590002671801003
2021-02-17,312.56634521484375,110.67108154296875,21.5,24.095999813079835,1.295799947681641
2021-02-18,308.5430603027344,108.49040222167969,22.489999771118164,24.14149980545044,1.327010636938661
2021-02-19,313.77142333984375,114.25778198242188,22.049999237060547,24.177999782562257,0.9541489661934811
2021-02-22,300.0029602050781,110.2120132446289,23.450000762939453,24.254999828338622,0.6738961042562704
2021-02-23,302.48907470703125,111.0823745727539,23.110000610351562,24.25099983215332,0.7086602272174727
2021-02-24,311.6458435058594,117.68482208251953,21.34000015258789,24.16699981689453,0.45192582485301347
2021-02-25,289.21405029296875,109.1754379272461,28.889999389648438,23.75099983215332,0.21259440807744787
2021-02-26,295.32489013671875,113.25765228271484,27.950000762939453,23.63799991607666,0.07796028871604559
2021-03-01,309.3305969238281,117.14820861816406,23.350000381469727,23.15099992752075,0.3885210622661051
2021-03-02,293.9869384765625,112.59644317626953,24.100000381469727,22.84399995803833,0.08109195059153007
2021-03-03,288.2840576171875,110.6224136352539,26.670000076293945,22.89949998855591,-0.0012004179712108256
2021-03-04,272.9215087890625,103.72286224365234,28.56999969482422,23.182499980926515,-0.043691835790794574
2021-03-05,280.7499084472656,108.7154541015625,24.65999984741211,23.326999950408936,-0.18932039381091567
2021-03-08,260.0354309082031,101.26972961425781,25.469999313354492,23.55699987411499,-0.4570227433616569
2021-03-09,279.0703125,109.45333099365234,24.030000686645508,23.69649991989136,-0.3629994538266661
2021-03-10,268.96466064453125,107.97759246826172,22.559999465942383,23.742999935150145,-0.737903619536279
2021-03-11,281.21484375,112.29937744140625,21.90999984741211,23.738999938964845,-0.5703584022057114
2021-03-12,279.23162841796875,109.5204086303711,20.690000534057617,23.710999965667725,-0.3619447693234404
2021-03-15,283.6819152832031,110.08577728271484,20.030000686645508,23.714000034332276,-0.1872727525260797
2021-03-16,286.5191650390625,113.55472564697266,19.790000915527344,23.63050012588501,-0.42803463575901723
2021-03-17,289.7834167480469,114.89628601074219,19.229999542236328,23.517000102996825,-0.40490704720213805
2021-03-18,273.98419189453125,109.51079559326172,21.579999923706055,23.47150011062622,-0.642330795229797
2021-03-19,277.9126281738281,110.06661987304688,20.950000762939453,23.416500186920167,-0.4945699282412447
2021-03-22,289.7548522949219,114.35006713867188,18.8799991607666,23.188000106811522,-0.344565028768169
2021-03-23,281.8790283203125,111.5231704711914,20.299999237060547,23.04750003814697,-0.44680455657851303
2021-03-24,282.6666564941406,116.04621887207031,21.200000762939453,23.04050006866455,-0.9169147705050232
