Date,INTC,CVX,VIX,AvgVIX,zscore
2022-05-05,42.00957489013672,141.57676696777344,31.200000762939453,26.21750020980835,1.0497472520405362
2022-05-06,41.72699737548828,145.3490447998047,30.190000534057617,26.6495002746582,0.935344519196376
2022-05-09,40.56843566894531,135.6074676513672,34.75,27.3290002822876,1.0328351732235497
2022-05-10,41.45384216308594,136.9103240966797,32.9900016784668,27.76000032424927,1.0963684462701744
2022-05-11,40.342376708984375,138.93698120117188,32.560001373291016,28.175000381469726,0.9343081280760134
2022-05-12,40.35179901123047,140.25689697265625,31.770000457763672,28.6725004196167,0.9056310848250724
2022-05-13,41.06765365600586,142.9477081298828,28.8700008392334,28.981000423431396,0.9201968100997486
2022-05-16,40.57786178588867,147.3246307373047,27.469999313354492,29.246000385284425,0.7704831595574053
2022-05-17,41.821197509765625,148.1932373046875,26.100000381469727,29.48250036239624,0.8812967786213672
2022-05-18,39.8902587890625,144.2868194580078,30.959999084472656,30.01450033187866,0.7666777091022066
2022-05-19,39.57000732421875,143.25657653808594,29.350000381469727,30.34800033569336,0.7562611016423569
2022-05-20,39.230918884277344,144.08079528808594,29.43000030517578,30.409000396728516,0.7021913348614105
2022-05-23,39.56058883666992,147.42910766601562,28.479999542236328,30.48200035095215,0.6614972603436526
2022-05-24,39.24974822998047,148.2189483642578,29.450000762939453,30.278500366210938,0.6111612705481914
2022-05-25,39.74897384643555,150.59716796875,28.3700008392334,30.117000389099122,0.6100438076667137
2022-05-26,40.95462417602539,151.61021423339844,27.5,29.992500400543214,0.7136607310340226
2022-05-27,41.96247863769531,153.06114196777344,25.719999313354492,29.608500289916993,0.7867020107388148
2022-05-31,41.84002685546875,149.95321655273438,26.190000534057617,29.301000308990478,0.8437155390898727
2022-06-01,41.54803466796875,151.37843322753906,25.690000534057617,29.12300033569336,0.7810754688424307
2022-06-02,42.235633850097656,151.1036834716797,24.719999313354492,29.088000297546387,0.8593294483579631
2022-06-03,40.86985778808594,152.4773406982422,24.790000915527344,28.76750030517578,0.6852864766500649
2022-06-06,40.822750091552734,151.8162841796875,25.06999969482422,28.51150026321411,0.6952053813990304
2022-06-07,41.0017204284668,154.70957946777344,24.020000457763672,27.975000286102294,0.648940286232023
2022-06-08,38.83530044555664,155.5080108642578,23.959999084472656,27.523500156402587,0.4038961544134283
2022-06-09,37.68616485595703,152.40866088867188,26.09000015258789,27.200000095367432,0.35309263074470404
2022-06-10,36.90437316894531,150.58853149414062,27.75,26.999000072479248,0.3120465730613489
2022-06-13,35.57626724243164,143.6601104736328,34.02000045776367,27.256500053405762,0.3285394560098736
2022-06-14,35.72697448730469,143.84896850585938,32.689998626708984,27.517500019073488,0.3400931305142278
2022-06-15,36.4051628112793,141.02435302734375,29.6200008392334,27.69350004196167,0.47466815122249467
2022-06-16,35.17124938964844,133.48634338378906,32.95000076293945,27.79300012588501,0.5147353068280687
2022-06-17,34.82273483276367,127.39067840576172,31.1299991607666,27.882000064849855,0.6151999750327021
2022-06-21,35.538597106933594,132.72225952148438,30.190000534057617,27.920000076293945,0.5704158970486778
2022-06-22,35.20892333984375,126.9528579711914,28.950000762939453,27.943500137329103,0.6655229074212782
2022-06-23,35.2371826171875,122.28235626220703,29.049999237060547,27.923500061035156,0.7734535311933239
2022-06-24,36.36747741699219,124.29135131835938,27.229999542236328,27.866499996185304,0.8467874659108793
2022-06-27,36.38632583618164,126.69528198242188,26.950000762939453,27.839000034332276,0.794735588854975
2022-06-28,35.58568572998047,128.73004150390625,28.360000610351562,27.971000099182127,0.6650761014615452
2022-06-29,35.1241455078125,126.18872833251953,28.15999984741211,28.069500064849855,0.6738095008022752
2022-06-30,35.2371826171875,124.2999496459961,28.709999084472656,28.220499992370605,0.7281086560729335
2022-07-01,34.22932434082031,125.78522491455078,26.700000762939453,28.319500064849855,0.5890765942964867
2022-07-05,34.55899429321289,122.4798355102539,27.540000915527344,28.457000064849854,0.6979226990971039
2022-07-06,34.841575622558594,120.86577606201172,26.729999542236328,28.54000005722046,0.7638204472010861
2022-07-07,35.924781799316406,123.21819305419922,26.079999923706055,28.643000030517577,0.8244998997621642
2022-07-08,35.78349685668945,122.57427978515625,24.639999389648438,28.677000045776367,0.8241611837156375
2022-07-11,35.039371490478516,121.49251556396484,26.170000076293945,28.68100004196167,0.770469017450672
2022-07-12,35.04879379272461,119.26888275146484,27.290000915527344,28.65800008773804,0.8214322869182662
2022-07-13,35.04879379272461,118.47042846679688,26.81999969482422,28.298000049591064,0.8393773347750424
2022-07-14,35.519752502441406,116.7104263305664,26.399999618530273,27.98350009918213,0.9283021669467894
2022-07-15,36.37690353393555,118.17852020263672,24.229999542236328,27.714000034332276,0.9851598335634314
2022-07-18,36.461673736572266,119.83552551269531,25.299999237060547,27.33149995803833,0.956805296984299
2022-07-19,37.88397216796875,124.15399169921875,24.5,27.0,1.0088443856815372
2022-07-20,38.2042236328125,125.7938232421875,23.8799991607666,26.68449993133545,1.0055606508380435
2022-07-21,38.251319885253906,124.83226013183594,23.110000610351562,26.392499923706055,1.0321084913823504
2022-07-22,36.9232177734375,123.79341888427734,23.030000686645508,26.091499996185302,0.9162350339875386
2022-07-25,36.88554000854492,127.47654724121094,23.360000610351562,25.898000049591065,0.8295080508473895
2022-07-26,36.697147369384766,126.48064422607422,24.690000534057617,25.785000038146972,0.832142045974003
2022-07-27,37.84629440307617,128.14620971679688,23.239999771118164,25.528999996185302,0.9151706945597196
2022-07-28,37.403587341308594,129.11639404296875,22.329999923706055,25.2375,0.8469583470651267
2022-07-29,34.20106887817383,140.61228942871094,21.329999923706055,24.86850004196167,0.2528803204927614
2022-08-01,34.813316345214844,137.80479431152344,22.84000015258789,24.675500011444093,0.38015817456830997
2022-08-02,33.918495178222656,136.62864685058594,23.93000030517578,24.494999980926515,0.3127902375962412
2022-08-03,34.39887237548828,133.38331604003906,21.950000762939453,24.25600004196167,0.43608475005221453
2022-08-04,33.92790985107422,129.76025390625,21.440000534057617,24.024000072479247,0.46814245690316636
2022-08-05,33.67102813720703,131.90664672851562,21.149999618530273,23.84950008392334,0.392974674728545
2022-08-08,33.66151428222656,131.70916748046875,21.290000915527344,23.60550012588501,0.3964156581946432
2022-08-09,32.84328842163086,133.42628479003906,21.770000457763672,23.329500102996825,0.27205163086318573
2022-08-10,33.652000427246094,133.77830505371094,19.739999771118164,22.975500106811523,0.3489150309611123
2022-08-11,33.8613166809082,137.0407257080078,20.200000762939453,22.665500164031982,0.2975350167730315
2022-08-12,34.35605239868164,137.2382049560547,19.530000686645508,22.43050022125244,0.34495845065387304
2022-08-15,34.57488250732422,134.6282196044922,19.950000762939453,22.163000297546386,0.4265565109947091
2022-08-16,34.43217086791992,134.2848358154297,19.690000534057617,21.922500324249267,0.419313918217452
2022-08-17,34.04207992553711,135.39231872558594,19.899999618530273,21.723500347137453,0.35353141854514625
2022-08-18,34.441688537597656,137.76611328125,19.559999465942383,21.546000289916993,0.34207084236791074
2022-08-19,33.66151428222656,136.61386108398438,20.600000381469727,21.424500274658204,0.2861839728896886
2022-08-22,32.196319580078125,135.92945861816406,23.799999237060547,21.44650020599365,0.14797357469828618
2022-08-23,32.30097198486328,140.3391571044922,24.110000610351562,21.41750020980835,0.059837184790884464
2022-08-24,32.2153434753418,141.37876892089844,22.81999969482422,21.396500205993654,0.027495994234144103
2022-08-25,33.195308685302734,142.6176300048828,21.780000686645508,21.369000244140626,0.10237986521650906
2022-08-26,31.73963165283203,141.56935119628906,25.559999465942383,21.580500221252443,-0.026654798835113947
2022-08-29,31.340028762817383,142.62631225585938,26.209999084472656,21.74900016784668,-0.09229894355308489
2022-08-30,30.693058013916016,139.15223693847656,26.209999084472656,21.863000106811523,-0.08204011358284753
2022-08-31,30.36957550048828,136.93438720703125,25.8700008392334,22.059000110626222,-0.06610427512670691
2022-09-01,30.217348098754883,134.751220703125,25.559999465942383,22.26500005722046,-0.03299575040957278
2022-09-02,29.703577041625977,136.7524871826172,25.469999313354492,22.48100004196167,-0.13183083026882775
2022-09-06,28.885343551635742,136.12002563476562,26.90999984741211,22.761999988555907,-0.20338949695349545
2022-09-07,29.161258697509766,134.37869262695312,24.639999389648438,22.905499935150146,-0.1353301063310743
2022-09-08,29.256404876708984,135.1064453125,23.610000610351562,23.098999977111816,-0.14171225323743078
2022-09-09,29.931915283203125,138.589111328125,22.790000915527344,23.228499984741212,-0.14917242635003541
2022-09-12,30.027057647705078,140.78099060058594,23.8700008392334,23.445499992370607,-0.18846082908592476
2022-09-13,27.867321014404297,138.10397338867188,27.270000457763672,23.811499977111815,-0.3546945806528755
2022-09-14,27.762664794921875,141.44808959960938,26.15999984741211,24.13499994277954,-0.44082351535549485
2022-09-15,27.439178466796875,139.15223693847656,26.270000457763672,24.45349998474121,-0.42313498166787505
2022-09-16,27.819747924804688,135.53961181640625,26.299999237060547,24.79049997329712,-0.30204818645107434
2022-09-19,28.010032653808594,135.92945861816406,25.760000228881836,25.048499965667723,-0.29086288688684137
2022-09-20,27.553348541259766,135.39230346679688,27.15999984741211,25.216499996185302,-0.32666335438133426
2022-09-21,27.08715057373047,134.2920379638672,27.989999771118164,25.41049995422363,-0.3508053765255556
2022-09-22,26.706579208374023,134.18809509277344,27.350000381469727,25.636999988555907,-0.3883634937247207
2022-09-23,26.183292388916016,125.42070007324219,29.920000076293945,26.04399995803833,-0.24617327828604402
2022-09-26,25.660005569458008,122.11992645263672,32.2599983215332,26.37899990081787,-0.2268439260205088
2022-09-27,25.583890914916992,122.17192077636719,32.599998474121094,26.698499870300292,-0.2359913657378996
2022-09-28,25.812232971191406,126.29571533203125,30.18000030517578,26.89699993133545,-0.3047361090825785
2022-09-29,25.098663330078125,125.42070007324219,31.84000015258789,27.195499897003174,-0.3598718342369081
2022-09-30,24.518295288085938,124.46769714355469,31.6200008392334,27.498499965667726,-0.39929166530122157
2022-10-03,25.660005569458008,131.45045471191406,30.100000381469727,27.730000019073486,-0.43654506903755996
2022-10-04,26.354551315307617,136.56187438964844,29.06999969482422,27.83800001144409,-0.4786156277869803
2022-10-05,26.297462463378906,137.3416290283203,28.549999237060547,28.033500003814698,-0.5021248668141802
2022-10-06,25.859806060791016,139.84535217285156,30.520000457763672,28.378999996185303,-0.6042736455819628
2022-10-07,24.470722198486328,138.64112854003906,31.360000610351562,28.807499980926515,-0.7228227199635523
2022-10-10,23.975980758666992,136.1374053955078,32.45000076293945,29.236499977111816,-0.7184145349864138
2022-10-11,23.82375144958496,136.16334533691406,33.630001068115234,29.554500007629393,-0.7349552904942465
2022-10-12,24.09966278076172,136.57057189941406,33.56999969482422,29.925,-0.7151846051135352
2022-10-13,25.136722564697266,143.18942260742188,31.940000534057617,30.2085000038147,-0.7552295106156
2022-10-14,24.651491165161133,138.73641967773438,32.02000045776367,30.494500064849852,-0.7060148702234509
2022-10-17,25.136722564697266,139.75003051757812,31.3700008392334,30.77500009536743,-0.6779300874230378
2022-10-18,24.613435745239258,140.97158813476562,30.5,30.942000102996825,-0.7602389279065543
2022-10-19,24.737123489379883,145.54588317871094,30.760000228881836,31.08050012588501,-0.8500791616305636
2022-10-20,24.8132381439209,146.37757873535156,29.979999542236328,31.21200008392334,-0.8607924171318131
2022-10-21,25.660005569458008,150.04222106933594,29.690000534057617,31.200500106811525,-0.8543900771142285
2022-10-24,25.859806060791016,149.99026489257812,29.850000381469727,31.08000020980835,-0.8322778629229916
2022-10-25,26.078636169433594,151.5496368408203,28.459999084472656,30.87300024032593,-0.8443849998785887
2022-10-26,25.888349533081055,153.4209442138672,27.280000686645508,30.728000259399415,-0.9063893385563163
2022-10-27,24.994007110595703,154.1226806640625,27.389999389648438,30.50550022125244,-1.015912031964269
2022-10-28,27.658002853393555,155.92466735839844,25.75,30.212000179290772,-0.7771521646934622
2022-10-31,27.049089431762695,156.72171020507812,25.8799991607666,30.001000118255615,-0.8588961398460777
2022-11-01,26.925405502319336,157.86532592773438,25.809999465942383,29.838000106811524,-0.8975640311691906
2022-11-02,26.08814811706543,154.6425018310547,25.860000610351562,29.703500175476073,-0.9128992083865543
2022-11-03,26.059608459472656,156.92098999023438,25.299999237060547,29.442500114440918,-0.967099354768065
2022-11-04,27.19263458251953,158.9049072265625,24.549999237060547,29.102000045776368,-0.8929154859262907
2022-11-07,27.39512825012207,160.80223083496094,24.350000381469727,28.69700002670288,-0.9143304989303371
2022-11-08,27.462631225585938,160.5682830810547,25.540000915527344,28.292500019073486,-0.9019964418629535
2022-11-09,26.536924362182617,154.14866638183594,26.09000015258789,27.91850004196167,-0.8547564602129156
2022-11-10,28.696908950805664,157.06826782226562,23.530000686645508,27.498000049591063,-0.6939487322686623
2022-11-11,29.342975616455078,161.53860473632812,22.520000457763672,27.023000049591065,-0.7266930493217887
2022-11-14,29.26582908630371,161.6165771484375,23.729999542236328,26.64099998474121,-0.7365325082348806
2022-11-15,29.61296844482422,162.9160614013672,24.540000915527344,26.34300003051758,-0.7293484473429824
2022-11-16,28.475122451782227,160.26507568359375,24.110000610351562,26.010500049591066,-0.7890453824983138
2022-11-17,28.8222599029541,160.7190399169922,23.93000030517578,25.708000087738036,-0.7628586838083097
2022-11-18,28.802974700927734,159.75869750976562,23.1200008392334,25.379500102996825,-0.7432968558808386
2022-11-21,27.906200408935547,158.2308807373047,22.360000610351562,25.005000114440918,-0.8029658590299407
2022-11-22,28.754762649536133,162.29052734375,21.290000915527344,24.646500205993654,-0.8052529897429912
2022-11-23,28.61012077331543,160.85003662109375,20.350000381469727,24.300000190734863,-0.7880407369403892
2022-11-25,28.291913986206055,160.37857055664062,20.5,23.955500221252443,-0.8108013680232746
2022-11-28,27.703702926635742,155.71649169921875,22.209999084472656,23.778500175476076,-0.7676828643640643
2022-11-29,27.86762809753418,158.0475311279297,21.889999389648438,23.579000186920165,-0.8028885501500345
2022-11-30,28.995834350585938,160.03807067871094,20.579999923706055,23.31750020980835,-0.7293587692246933
2022-12-01,28.764404296875,159.3221893310547,19.84000015258789,23.016500186920165,-0.7375296754907109
2022-12-02,28.35940933227539,158.0475311279297,19.059999465942383,22.704500198364258,-0.7513365326393495
2022-12-05,28.12798309326172,154.14500427246094,20.75,22.514500236511232,-0.6878880280921664
2022-12-06,27.578344345092773,150.17263793945312,22.170000076293945,22.405500221252442,-0.6562272052612103
2022-12-07,27.3179874420166,150.61788940429688,22.68000030517578,22.262500190734862,-0.6935265816358784
2022-12-08,27.424060821533203,151.50840759277344,22.290000915527344,22.072500228881836,-0.7024213728707254
2022-12-09,27.231204986572266,146.6717529296875,22.829999923706055,22.037500190734864,-0.6139353691707381
2022-12-12,27.665130615234375,148.19960021972656,25.0,22.16150016784668,-0.6027861508595704
2022-12-13,27.703702926635742,151.4996795654297,22.549999237060547,22.10250015258789,-0.672911132285068
2022-12-14,27.250490188598633,150.45204162597656,21.139999389648438,21.932500076293945,-0.6968747405374159
2022-12-15,26.180139541625977,149.32582092285156,22.829999923706055,21.86850004196167,-0.7837650204840685
2022-12-16,25.958358764648438,147.3003387451172,22.6200008392334,21.803000068664552,-0.7614914900961882
2022-12-19,25.8330020904541,148.3130645751953,22.420000076293945,21.768000030517577,-0.7973930149064689
2022-12-20,25.49550437927246,150.74884033203125,21.479999542236328,21.723999977111816,-0.8875153456036842
2022-12-21,25.871570587158203,152.52114868164062,20.06999969482422,21.66299991607666,-0.887925561908992
2022-12-22,25.042293548583984,150.2337646484375,21.969999313354492,21.743999862670897,-0.9234479490848869
2022-12-23,25.158008575439453,154.87838745117188,20.8700008392334,21.76249990463257,-1.0157045376030152
2022-12-27,25.01336669921875,156.8252410888672,21.649999618530273,21.73449993133545,-1.0746219491044464
2022-12-28,24.627656936645508,154.51170349121094,22.139999389648438,21.74699993133545,-1.0630586554840253
2022-12-29,25.27372169494629,155.68157958984375,21.440000534057617,21.789999961853027,-1.0216261927576185
2022-12-30,25.485858917236328,156.70303344726562,21.670000076293945,21.88149995803833,-1.0223453596711756
2023-01-03,25.775144577026367,151.90127563476562,22.899999618530273,22.073499965667725,-0.8841021422214914
2023-01-04,26.691207885742188,150.2861328125,22.010000228881836,22.136499977111818,-0.7517739450845048
2023-01-05,26.57549285888672,152.9926300048828,22.459999084472656,22.15099992752075,-0.8247318248789101
2023-01-06,27.703702926635742,154.14500427246094,21.1299991607666,22.073499870300292,-0.7323641020742259
2023-01-09,28.262981414794922,152.94021606445312,21.969999313354492,22.05749979019165,-0.6466592461190713
2023-01-10,28.388336181640625,153.69102478027344,20.579999923706055,21.944999790191652,-0.650392891506224
2023-01-11,28.78369140625,152.95765686035156,21.09000015258789,21.749499797821045,-0.5924666871978437
2023-01-12,29.20797348022461,154.59901428222656,18.829999923706055,21.56349983215332,-0.5848794851358718
2023-01-13,29.034404754638672,155.01805114746094,18.350000381469727,21.423999881744386,-0.6124919394187419
2023-01-17,28.54262351989746,157.57608032226562,19.360000610351562,21.25049991607666,-0.7215349828307892
2023-01-18,27.780841827392578,154.72994995117188,20.34000015258789,21.136499881744385,-0.737424350847816
2023-01-19,27.40477180480957,156.27523803710938,20.520000457763672,21.041499900817872,-0.811576632656017
2023-01-20,28.17619514465332,157.9340362548828,19.850000381469727,20.95999994277954,-0.7679915837695945
2023-01-23,29.188688278198242,157.72450256347656,19.809999465942383,20.946999931335448,-0.6571456161126317
2023-01-24,28.8511905670166,157.87294006347656,19.200000762939453,20.808500003814697,-0.6958606273530733
2023-01-25,28.639049530029297,156.34510803222656,19.079999923706055,20.71899995803833,-0.6837611454377228
2023-01-26,29.015117645263672,163.94932556152344,18.729999542236328,20.572999954223633,-0.8152417707707987
2023-01-27,27.154062271118164,156.66812133789062,18.510000228881836,20.391499996185303,-0.8466877423747904
2023-01-30,26.951566696166992,152.0846405029297,19.940000534057617,20.316499996185303,-0.7649022594983526
2023-01-31,27.250490188598633,151.92747497558594,19.399999618530273,20.202999973297118,-0.7300347129699446
2023-02-01,28.03155517578125,149.6051788330078,17.8700008392334,19.951500034332277,-0.5959649200600897
2023-02-02,29.111549377441406,147.5535125732422,18.729999542236328,19.7875,-0.4366415689517616
2023-02-03,29.236900329589844,147.9376678466797,18.329999923706055,19.58100004196167,-0.4321351755441725
2023-02-06,28.002227783203125,148.1035614013672,19.43000030517578,19.49600009918213,-0.5652907738610732
2023-02-07,28.353595733642578,151.98863220214844,18.65999984741211,19.33050012588501,-0.6157738123335966
2023-02-08,27.56301498413086,148.4178466796875,19.6299991607666,19.28300008773804,-0.6183956710173135
2023-02-09,27.06523895263672,147.05587768554688,20.709999084472656,19.264000034332277,-0.6399662146951643
2023-02-10,27.133562088012695,150.13772583007812,20.530000686645508,19.34900007247925,-0.7020678142512654
2023-02-13,27.865583419799805,149.2996063232422,20.34000015258789,19.448500061035155,-0.6064956026539657
2023-02-14,27.95342445373535,150.4433135986328,18.90999984741211,19.426000022888182,-0.6229919958693271
2023-02-15,28.15839195251465,148.85792541503906,18.229999542236328,19.320499992370607,-0.5658746622544879
2023-02-16,27.52397346496582,146.70884704589844,20.170000076293945,19.30299997329712,-0.5840789689890732
2023-02-17,26.948118209838867,143.43243408203125,20.020000457763672,19.311499977111815,-0.5708077144724574
2023-02-21,25.43527603149414,141.8030242919922,22.8700008392334,19.46450004577637,-0.6927740725734024
2023-02-22,24.859418869018555,141.23052978515625,22.290000915527344,19.619000053405763,-0.7402728667476564
2023-02-23,24.996063232421875,142.62210083007812,21.139999389648438,19.72200002670288,-0.75722401914339
2023-02-24,24.537328720092773,143.04489135742188,21.670000076293945,19.869000053405763,-0.8148139481920618
2023-02-27,24.303081512451172,143.40599060058594,20.950000762939453,19.99100008010864,-0.8474850211998609
2023-02-28,24.332365036010742,141.60044860839844,20.700000762939453,20.029000091552735,-0.8038362368973662
2023-03-01,24.7227725982666,142.72779846191406,20.579999923706055,20.088000106811524,-0.7882478193224975
2023-03-02,25.571918487548828,143.17698669433594,19.59000015258789,20.17400007247925,-0.7093296753486226
2023-03-03,25.76712417602539,145.29083251953125,18.489999771118164,20.16200008392334,-0.7363749456000552
2023-03-06,25.366952896118164,146.3565673828125,18.610000610351562,20.176000118255615,-0.8022758619083398
2023-03-07,24.917980194091797,144.4717254638672,19.59000015258789,20.184000110626222,-0.8069790623864829
2023-03-08,25.35719108581543,143.5557403564453,19.110000610351562,20.206500148773195,-0.7403513214162455
2023-03-09,25.80616569519043,141.37144470214844,22.610000610351562,20.35550022125244,-0.6441951354206379
2023-03-10,26.567466735839844,140.63156127929688,24.799999237060547,20.560000228881837,-0.5477614457330102
2023-03-13,26.303939819335938,139.78607177734375,26.520000457763672,20.859500217437745,-0.5563840653195484
2023-03-14,27.338529586791992,141.5915985107422,23.729999542236328,21.029000186920165,-0.4885097183936987
2023-03-15,27.728939056396484,135.46148681640625,26.139999389648438,21.390500164031984,-0.309811581276744
2023-03-16,29.456504821777344,135.89306640625,22.989999771118164,21.628500175476074,-0.13841544947002687
2023-03-17,29.095378875732422,134.1755828857422,25.510000228881836,21.89550018310547,-0.13767126179538608
2023-03-20,28.46095848083496,136.14852905273438,24.149999618530273,22.102000141143797,-0.24851717448356567
2023-03-21,27.777740478515625,140.3145294189453,21.3799991607666,22.027500057220458,-0.41376671083356575
2023-03-22,27.45564842224121,137.46083068847656,22.260000228881836,22.026000022888184,-0.3833945774641006
2023-03-23,28.334077835083008,136.09567260742188,22.610000610351562,22.09950008392334,-0.26062977440652857
2023-03-24,28.656166076660156,137.45204162597656,21.739999771118164,22.10300006866455,-0.2573502203034607
